50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35268693-9808-4487-a5a5-7bbeb5f395fa,2237,,"[98.4, 41.1]",3890303,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,141,VfB Stuttgart,174,['21df62c5-2c6e-49b3-a830-505590cf4bd5'],40,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:40.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d5a34d6-a902-4950-bcaa-892b839ce453,2240,,"[64.0, 36.6]",3890303,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Baumgartl,8956.0,Left Center Back,141,VfB Stuttgart,174,['ef23b76a-220f-4e93-aca0-5a4af1f7b26d'],45,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:45.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cb8e1b4-38b2-4fe0-ad88-5cf13b8cf3ec,2244,,"[81.9, 30.7]",3890303,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Werner,5557.0,Right Center Forward,141,VfB Stuttgart,174,['a0da6026-2a56-41bf-9f75-ae7446b1582a'],48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:48.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a492b2d-82c0-4c2f-8857-da14eb951eeb,2247,,"[106.8, 69.4]",3890303,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Midfield,141,VfB Stuttgart,174,['1ea86d40-f977-4419-a9a0-28e3ce5b38bd'],53,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:53.521,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f93fe130-ff11-429f-aefc-2761959f0ab6,2250,,"[113.5, 38.4]",3890303,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,141,VfB Stuttgart,174,['e82be524-78e0-4d83-a908-3d489941ceb9'],56,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:56.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050ca766-ca11-422e-81de-0d09372bcbc2,2256,,"[116.3, 31.9]",3890303,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Ginczek,9409.0,Left Center Forward,142,VfB Stuttgart,174,['5dd97e78-6cf2-42f0-858b-50924e43edb4'],58,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:58.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99345ec1-d72c-4b27-92ed-247406dad39a,2259,,"[113.3, 39.5]",3890303,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,142,VfB Stuttgart,174,['faaa9477-c6ab-42f0-a50d-e289c7dc3f95'],59,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:59.909,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55b4b99f-d705-4abe-ba4c-b438ab338564,2268,,"[78.5, 77.3]",3890303,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandru Iulian Maxim,8550.0,Right Midfield,142,VfB Stuttgart,174,['2e5cbba7-a595-4410-9b88-533ee190b04d'],10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:10.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691ff4d4-4329-455b-b785-c6670f99086d,2272,,"[62.6, 11.1]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Right Center Forward,143,Schalke 04,181,['d6f5dc45-ed43-4c5e-a11a-a0ba305f66c7'],3,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:03.083,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b61ac607-d9d3-4cce-97e4-f46c591e8083,2275,,"[66.9, 4.1]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Center Forward,143,Schalke 04,181,['de4a543b-3443-4696-a48f-0382ee9ef1cb'],3,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:03.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c16545c-d2da-4c94-a952-3319fdd4a3c9,2277,,"[73.7, 62.2]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ginczek,9409.0,Left Center Forward,144,VfB Stuttgart,174,['293a22df-e3d2-45e6-8bea-c05d3a5cc51a'],5,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:05.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346b9452-68c4-4447-9d8e-8ff7ed4ee135,2280,,"[74.2, 69.9]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Werner,5557.0,Right Center Forward,144,VfB Stuttgart,174,"['17a2e1f5-9348-47d3-88a1-1f83638a2870', '1a7b5e2a-4995-449e-9ca7-ee5afe7a4c0d']",5,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:05.987,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba3be7c6-9e64-4126-86d3-2c91ca7b86f7,2282,,"[64.5, 62.2]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Šunjić,38172.0,Right Center Back,144,VfB Stuttgart,174,['994194c6-cb26-40f0-9a9a-07b468ead015'],7,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:07.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66b6f1cb-c257-4008-9d20-cd2762e44132,2284,,"[61.5, 45.9]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Baumgartl,8956.0,Left Center Back,144,VfB Stuttgart,174,['04e4ea9c-aae2-4264-836b-6a0cdf7825c1'],8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:08.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb1ffaa9-8607-4a6d-a182-bdea71acb74b,2288,,"[72.2, 23.5]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,144,VfB Stuttgart,174,['15309b1e-f6ee-4a0a-af87-602c544a8cda'],10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:10.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e36683bb-515c-4af3-92c9-424a757736e9,2292,,"[64.9, 41.6]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,144,VfB Stuttgart,174,['4ed7ed8c-b1d6-4ba6-b07d-5544e9f1bfb7'],14,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:14.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3736c33-4309-4d1d-9ffa-525ec856ca4f,2295,,"[49.8, 60.6]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Šunjić,38172.0,Right Center Back,144,VfB Stuttgart,174,['3b327ab4-cfb3-4660-bf92-f6ea73e2a09a'],17,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:17.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0f0206a-c6af-4e7b-8906-d344235bf026,2298,,"[59.7, 70.8]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,144,VfB Stuttgart,174,['ba6ce9b0-508e-460e-9f56-e2183d80f672'],19,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:19.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cba3ed58-729a-466c-8e97-49982c97d2a9,2303,,"[51.3, 12.3]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,145,Schalke 04,181,['d3e88694-9265-43aa-8e90-82267dcb8bab'],21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:21.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc508d22-de5a-4ba5-94fa-bbb755eacc20,2306,,"[62.7, 4.1]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Left Midfield,145,Schalke 04,181,['e32b5008-db76-4b9d-be8c-a597feac849d'],24,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:24.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed051c9-d63e-4026-b29f-da0d13d83c45,2311,,"[83.5, 24.7]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,145,Schalke 04,181,['36f85b17-b63e-4870-9a82-1c5280db5a7a'],29,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:29.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65802c35-0520-4804-99f3-170840d9e916,2314,,"[96.6, 59.5]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Right Midfield,145,Schalke 04,181,['1ccbf1e1-a4a2-461a-9dc2-0d67dcdcabae'],32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:32.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cda1f88-989c-498e-869b-78d0d616da2d,2317,,"[108.5, 34.2]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Right Center Forward,145,Schalke 04,181,['89d89ccc-dd79-4231-93c6-22ba69947d18'],35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:35.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f515a937-d3ef-4d76-9624-1bda2cccf27e,2320,,"[113.3, 6.4]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Left Midfield,145,Schalke 04,181,['c575c207-3bdd-4031-8bf4-f95e0a4cf093'],38,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:38.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e970ef7a-e031-4192-828c-4e8dbc64e4f3,2323,,"[104.9, 20.6]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Center Forward,145,Schalke 04,181,['349562f4-fe55-49c7-a22c-27419a81f3f0'],43,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:43.883,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f8fa46b-8707-4d7d-8810-acfea26cfa71,2329,,"[86.4, 39.8]",3890303,62,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Ginczek,9409.0,Left Center Forward,146,VfB Stuttgart,174,['dd8c4e2b-c14d-42f3-80a7-31e1850820ef'],58,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:58.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf00b18-ff9a-47a3-859f-4ffd8b22bcdc,2332,,"[3.8, 55.5]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,147,Schalke 04,181,['e455a37d-1361-4d61-9c3e-0a73a85922d4'],2,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:02.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c4d207-bcce-4f72-9065-6e01eae8535c,2335,,"[74.6, 68.3]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Right Midfield,147,Schalke 04,181,['6e9c54a6-d901-4dd5-bcf9-3bdc86675aa8'],23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:23.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25a14b0-5add-41b6-9694-719769375b8a,2337,,"[94.5, 63.2]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Right Center Forward,147,Schalke 04,181,['867b196d-1099-40b8-a45c-b8e1e89b404c'],25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:25.036,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e61fa459-ca3a-44ef-b051-101764684e52,2342,,"[107.2, 68.8]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Right Midfield,147,Schalke 04,181,['2cd294e5-e1df-44d7-b871-59097abf7cf3'],28,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:28.983,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51cd847f-c00c-4fda-9a20-170cecd960ef,2346,,"[60.4, 9.0]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,148,VfB Stuttgart,174,['422c7f09-4733-4453-9211-fae0bf2624cb'],45,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:45.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f57f05e-c103-46a5-948e-5fec57cc3648,2348,,"[62.4, 62.5]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,149,Schalke 04,181,['dff16dd3-d857-46f4-8b6c-2ebd60f76812'],47,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:47.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0da12fb-c219-4c57-a61c-7aa45dc5e179,2351,,"[47.7, 33.3]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Aogo,8958.0,Left Back,149,Schalke 04,181,['c581ec36-9022-4f89-8eff-ffeb3665a087'],52,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:52.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b3fa91a-ee63-4463-a97d-ec843674c8fe,2354,,"[7.7, 21.8]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,149,Schalke 04,181,['d88f2167-6446-459b-976d-c4f7feddf3f1'],55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:55.324,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb107a1a-ff84-488c-abcf-587f57e0ae93,2356,,"[66.7, 4.3]",3890303,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Left Midfield,149,Schalke 04,181,['5b6b81ba-a9aa-41fe-9090-9622037b66f2'],58,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:58.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882a27e-1f08-45c5-a770-677aa8886bb2,2358,,"[39.6, 75.3]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Šunjić,38172.0,Right Center Back,150,VfB Stuttgart,174,['d02c6dc4-9d87-4313-80db-0245b84f7a96'],3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:03.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712db666-ff8d-41a5-91fc-ff72f378300e,2361,,"[33.9, 21.9]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timo Baumgartl,8956.0,Left Center Back,150,VfB Stuttgart,174,['341bcc0b-90cf-42bb-b4d6-4cca336f0067'],9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:09.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e39509f-9ee1-4cb5-af5d-b83763496ddd,2364,,"[42.1, 56.8]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Šunjić,38172.0,Right Center Back,150,VfB Stuttgart,174,['6aba6460-20d9-49df-9094-28427292deb9'],14,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:14.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931b2cf6-9000-48f0-84ab-697ce040af4c,2367,,"[56.6, 56.8]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Gentner,8959.0,Left Defensive Midfield,150,VfB Stuttgart,174,['121284b7-fb62-4537-94b0-afef75f9e1e5'],17,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:17.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824bb5ad-1cfe-463d-9454-a63ed5614df9,2370,,"[64.3, 39.4]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,150,VfB Stuttgart,174,['dde99a01-6cc6-4204-8343-6b9d3ebb9a73'],20,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:20.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e43c854-546d-4044-bbdb-8ba5b27ce850,2373,,"[76.2, 11.5]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,150,VfB Stuttgart,174,['493c2469-3551-4066-8a2c-47e0b2b1830f'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:22.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2628ad-4204-471d-b09e-ea6571047e15,2376,,"[76.0, 21.0]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,150,VfB Stuttgart,174,['f1b1fec4-f81b-4867-9265-e1ec83fe9356'],27,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:27.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70c5fbb6-ef0b-4808-8526-f1b0a089e491,2379,,"[89.4, 5.2]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filip Kostić,5591.0,Left Midfield,150,VfB Stuttgart,174,['efbb6197-63a2-4646-afe8-b14e64e0a212'],29,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:29.530,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75154586-4120-4da9-b059-427f653765e1,2383,,"[116.3, 29.2]",3890303,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,150,VfB Stuttgart,174,['d825038b-c77f-4974-ad59-ad994b937a01'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:34.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a98df7a-0349-42eb-9f4c-2469482a0e5d,2391,,"[72.8, 63.1]",3890303,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Center Forward,152,Schalke 04,181,['5e550043-71e5-4a60-a433-0ea5d8124a62'],27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:27.370,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90273db9-4e14-4bc0-a37f-b359c98f02d1,2394,,"[66.7, 72.4]",3890303,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Franco Matías Di Santo,8512.0,Right Midfield,152,Schalke 04,181,['a4cd5ba8-2f5b-4c08-b600-a9be0bfa24ef'],27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:27.951,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b11c1b7-d03f-4352-a3b2-297966850299,2396,,"[49.8, 22.4]",3890303,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,152,Schalke 04,181,['e24f5e66-14f0-4847-9891-6e519528b8ca'],28,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:28.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03611b81-3bad-494e-8dfa-5ec1ba74038a,2407,,"[78.7, 55.5]",3890303,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Right Center Forward,152,Schalke 04,181,['d34bb2d4-25c6-4144-82aa-9426597906c1'],32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:32.642,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7091aa6e-a754-458d-ae85-4e6d9ef074e8,2409,,"[75.8, 48.5]",3890303,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,152,Schalke 04,181,['a7aee509-b047-4bda-a91a-e5020a8919e4'],33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:33.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d71ed6-b5bb-4e3c-9090-f80b18aac9e4,2417,,"[69.9, 30.7]",3890303,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,153,VfB Stuttgart,174,['d2ef6f23-0cdf-41f4-9b5c-fccea5c9989a'],39,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:39.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39dc3f6e-e9f2-4e62-8cf7-fb01a418ae99,2421,,"[105.0, 24.2]",3890303,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Werner,5557.0,Right Center Forward,153,VfB Stuttgart,174,['3a173a87-213f-4ea1-abe0-8860d09e228c'],41,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:41.960,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e63d74a-a8c2-4fce-8ef3-bd1fa2e5af4a,2425,,"[114.9, 40.2]",3890303,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ginczek,9409.0,Left Center Forward,153,VfB Stuttgart,174,['b1b4071c-b46d-4240-b960-f08edae0a75d'],43,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:43.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a584908-3e57-44a0-aaa3-da4c681f00b5,2428,,"[115.4, 38.6]",3890303,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Toni Šunjić,38172.0,Right Center Back,154,VfB Stuttgart,174,['349cd2e8-4160-4b66-9e81-48504ff72a7f'],10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:21:10.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ade31d1d-7845-41fe-9ae6-9c0b49876070,2434,,"[34.1, 31.0]",3890303,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Klaas-Jan Huntelaar,8060.0,Right Center Forward,154,VfB Stuttgart,174,['16936597-46d1-4110-80fe-16215d882b17'],16,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:16.250,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba55f1e3-2101-4851-a650-56960f6fabca,2440,,"[95.2, 47.7]",3890303,66,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Gentner,8959.0,Left Defensive Midfield,154,VfB Stuttgart,174,['fb852e5d-ee4c-424b-bed8-76a1a8821cf6'],19,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:21:19.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e0d2430-cce7-47cd-86e9-f7b8174c922f,2442,,"[28.9, 20.6]",3890303,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roman Neustädter,16534.0,Left Center Back,155,Schalke 04,181,['67561733-8977-462d-9a34-dfbc034a4dc1'],46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:46.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8d63356-9d5b-4954-ad49-7aac7eee0712,2446,,"[25.5, 34.0]",3890303,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,155,Schalke 04,181,['1532b554-a56f-4d80-8df5-176cc862f0c5'],48,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:48.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59785d59-fda7-4651-8c67-6880ef955c0b,2448,,"[32.8, 26.8]",3890303,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roman Neustädter,16534.0,Left Center Back,155,Schalke 04,181,['306ddb09-0a36-4c7d-aba0-43d781e831b4'],50,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:50.117,Ball Receipt*,
