50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace1f728-fb85-4155-a1b9-23bb34f6a485,2103,,"[52.4, 71.1]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin Volland,8215.0,Left Wing,137,Hoffenheim,175,"['a3301357-4c5a-49e8-9f7f-11e4fae7f593', 'cbfd66f3-3a47-495d-8b64-126cb5fc762a']",19,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:19.964,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a1290f7-a697-41ae-9c69-db152e2b3d18,2107,,"[67.5, 62.2]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Philipp Ochs,9720.0,Center Attacking Midfield,137,Hoffenheim,175,"['0ee9f557-7809-46ec-a09b-0346e8ee0947', 'fe254940-253d-41b1-9b8b-100dbf2cd98d']",22,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:22.552,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c59af7bb-2869-4b1c-b242-71090f83d991,2112,,"[63.1, 17.0]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,138,Ingolstadt,189,['d016c53c-3f50-4d79-94e6-b90437769de0'],26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:26.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7848ade-8f02-4c7c-ad0e-4bcdad6b65f6,2117,,"[75.0, 19.5]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lex,40463.0,Left Wing,138,Ingolstadt,189,"['4cc325f8-d788-44eb-b5e2-e49eb7f8871f', '8ebbab71-8f6e-43d9-bb28-92d1ced82442']",27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:27.258,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19f644b7-cfdf-44ae-9b62-e6d66988035e,2120,,"[67.4, 24.4]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,138,Ingolstadt,189,['42711aec-6796-4f65-bb5a-825f4f30fb7b'],28,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:28.098,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbedf6c-ebe6-4f74-8c3a-1d1db75c940c,2123,,"[107.4, 5.4]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Hartmann,40464.0,Right Wing,138,Ingolstadt,189,['56ccee1b-0903-47d3-9ca4-f665ddd07e6c'],32,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:32.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a64fd0ee-7359-4cc1-a094-ff907378ead2,2131,,"[44.1, 75.8]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Ochs,9720.0,Center Attacking Midfield,140,Hoffenheim,175,"['44866b37-1e47-4a7d-8ef7-750c10e6fcca', '82514431-f192-4f85-b856-384cbe7720ad']",49,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:49.978,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ec4015-94ba-483a-8812-fd4a7d7e4952,2135,,"[49.5, 72.5]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Volland,8215.0,Left Wing,140,Hoffenheim,175,"['19dcc119-2059-4fee-a7ec-85e6960f0328', '733a7fe5-f437-4447-af04-098c4f902b39']",52,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:52.106,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986677a2-098a-4301-9096-016f3959af0d,2138,,"[85.0, 27.8]",3890544,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mark Uth,8387.0,Right Wing,140,Hoffenheim,175,['3ff3d13b-c600-4b34-a7c4-03c607f8b3d0'],56,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:56.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b860e24-4b2e-4897-9467-e6e5e58926ad,2147,,"[81.9, 13.0]",3890544,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eugen Polanski,8404.0,Left Defensive Midfield,142,Hoffenheim,175,['ca9bd0c1-1dbc-4a45-b24b-fbc6679eab07'],46,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:46.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03921294-8f61-4916-a9e4-7f5fbbf98578,2149,,"[92.1, 4.3]",3890544,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Ochs,9720.0,Center Attacking Midfield,142,Hoffenheim,175,['e9a6f691-b7ad-4275-bf72-01846f0a355d'],48,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:48.869,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb280d5e-0a1e-40e5-b8df-13b9aaa9a3b4,2152,,"[108.0, 39.9]",3890544,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Forward,142,Hoffenheim,175,['e9062f00-2638-47b1-8220-6a3b90d0a440'],52,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:52.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ea94ec-a4e3-49d4-a83b-86dc1a198a16,2165,,"[65.5, 65.7]",3890544,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,143,Ingolstadt,189,['b7c3dc51-a4a7-4d68-ab26-8d04a0762905'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:01.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d0f453-b68f-4ede-a3b6-ddfe5598b4b3,2168,,"[68.7, 54.1]",3890544,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,143,Ingolstadt,189,['47714bf0-aecd-45d2-aaf8-b69424f329ec'],3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:03.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8602ec9b-e0ca-4a7b-86db-8880c4128df9,2171,,"[97.3, 65.9]",3890544,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,143,Ingolstadt,189,['a4201a51-9766-4e37-81f5-71addfba8918'],6,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:06.794,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567c28e9-3ba6-4d3b-86b8-d015a739db07,2174,,"[109.0, 46.7]",3890544,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lex,40463.0,Left Wing,143,Ingolstadt,189,['1f887658-7604-4c6e-a238-ed881f0f9951'],8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:08.119,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5c72af-dc80-4957-a433-7fa2847a4615,2177,,"[109.7, 41.8]",3890544,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,144,Ingolstadt,189,['dd3b27cd-2a03-4070-8f26-aa13d7901744'],42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:42.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89e3f6fd-05e1-45bc-9fd2-12343ccf1d27,2181,,"[107.9, 21.7]",3890544,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marvin Matip,9106.0,Right Center Back,144,Ingolstadt,189,['c21811fa-4a19-462d-8db2-3103f52b5314'],46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:46.777,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f725069-7ab2-4487-8327-a7af70bb9d86,2187,,"[109.7, 38.7]",3890544,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dario Lezcano,9113.0,Center Forward,145,Ingolstadt,189,['e4f19a32-1bb6-4493-8ab8-80164b096597'],18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:18.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9dd7d8-d17f-4fb9-92c4-d038d2c58388,2201,,"[8.2, 61.9]",3890544,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Niklas Süle,6322.0,Right Center Back,146,Hoffenheim,175,['b258b708-36e4-4967-9aca-8efe56888f04'],8,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:08.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfb4edec-a99e-4bc5-8f79-6608f747e25a,2204,,"[4.7, 41.9]",3890544,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,146,Hoffenheim,175,"['56ef097d-3ceb-4e97-87ee-aa2c2b8ee9ce', 'd07699d5-a966-46ad-9431-42586975c9f1']",10,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:10.959,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c746d7f0-a05f-4be2-896f-4a98464b8087,2207,,"[61.1, 54.0]",3890544,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mark Uth,8387.0,Right Wing,146,Hoffenheim,175,['64c8ed13-117d-46f8-8765-460fb456fd37'],13,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:13.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d7bdc8c-ded8-4319-a427-b148c07afd82,2209,,"[75.3, 24.0]",3890544,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,147,Ingolstadt,189,['e7a5654d-bf72-48e9-a9c2-a9e604eb018d'],14,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:14.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71d0297b-7fb3-45cc-b764-dd3d638269ca,2213,,"[73.8, 14.1]",3890544,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markus Suttner,3221.0,Left Back,147,Ingolstadt,189,['6ad81c6e-60a6-44dc-a5dc-f3447604c3bc'],16,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:16.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e40e0ef-eec8-4959-9ab1-c87fa5349eec,2216,,"[81.4, 21.1]",3890544,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,147,Ingolstadt,189,['cecc1fd3-5fe5-4ef5-b20d-2fa999bcc770'],17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:17.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a1682f8-8980-4bf2-aafe-1b18e4ee912e,2221,,"[65.1, 72.3]",3890544,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mark Uth,8387.0,Right Wing,148,Hoffenheim,175,['0398b4fa-4973-412f-8ca4-97453bba0b69'],42,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:42.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd20ab1-3864-404a-a728-a5469a8b65a6,2229,,"[99.1, 16.1]",3890544,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Volland,8215.0,Left Wing,149,Hoffenheim,175,"['13752b55-d655-4509-a0a5-70073736e49e', '634cffe0-9149-4a5f-b715-d5cda1fad553']",30,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:30.110,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3889b7e5-1e6d-4077-91fc-8f1c5d2c62f0,2232,,"[26.3, 66.0]",3890544,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Hartmann,40464.0,Right Wing,150,Ingolstadt,189,['17d65fa8-1e0e-4145-a029-227d843e0e22'],32,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:32.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4171141-3b7f-42c7-9273-9045fb62cc37,2236,,"[22.0, 72.3]",3890544,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Right Back,150,Ingolstadt,189,['affcd302-3ed3-46c4-9945-92b41eafe9fd'],34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:34.432,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b7442d-47c9-4ce7-8f6d-29a713020efe,2239,,"[55.0, 78.4]",3890544,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,150,Ingolstadt,189,['fe77284d-8eb1-4de1-ad11-aaf4cfdbded5'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:37.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738c889c-fdb2-4ec9-8ede-656fcc9a68ef,2242,,"[80.0, 8.8]",3890544,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadiem Amiri,8403.0,Center Attacking Midfield,151,Hoffenheim,175,"['799c908e-660b-41e1-a3ad-42e3024ca093', 'bedc0600-100d-4e12-be29-b30afb53f9d7']",53,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:53.046,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52080148-4589-4a51-87a3-52b983d20e85,2245,,"[66.1, 9.1]",3890544,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eugen Polanski,8404.0,Left Defensive Midfield,151,Hoffenheim,175,['88edf187-b809-43cd-b7f6-f823f003225f'],54,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:54.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480da443-95c7-4881-b9bb-a2ac5f0764c7,2248,,"[73.4, 7.0]",3890544,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nadiem Amiri,8403.0,Center Attacking Midfield,151,Hoffenheim,175,['acbece01-d48b-4a89-876d-53b4a947aec9'],54,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:54.964,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1071027-135e-4293-89fe-541a5a5ae21d,2250,,"[61.5, 16.5]",3890544,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Strobl,12321.0,Right Defensive Midfield,151,Hoffenheim,175,['e25ecbd0-fc06-4cdc-b005-b73dbdd2b45e'],57,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:57.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817a5602-9cbd-44eb-b97e-bdc855691856,2255,,"[87.8, 73.2]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,152,Ingolstadt,189,['4c8e721b-7c7c-4792-9193-ae1d4e63b93b'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:01.011,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93b3520c-3c8c-44be-ba69-76b82a2e7208,2258,,"[109.6, 56.7]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Hartmann,40464.0,Right Wing,152,Ingolstadt,189,['b5fe1411-b96e-426b-8cbc-5c74d85731f4'],4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:04.076,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4ed6d36-f36f-4af8-b7c0-5eba1c702e31,2268,,"[83.6, 67.1]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Right Back,152,Ingolstadt,189,"['04f8d875-b25c-4b81-851d-58a0f329b91b', 'fa06413d-a12d-473f-b158-93a02e517f27']",9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:09.386,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feb786a1-ae14-4120-b958-f8f3876eadb9,2276,,"[66.8, 24.1]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eugen Polanski,8404.0,Left Defensive Midfield,154,Hoffenheim,175,['37a9c764-bd52-42f9-822e-14df363a7e4a'],31,,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:31.396,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc5a94b-961a-4515-b571-0aabad804198,2279,,"[88.6, 67.9]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pavel Kadeřábek,9397.0,Right Back,154,Hoffenheim,175,['ed0106da-eadd-4b45-bf86-55172b7e8d3b'],35,,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:35.139,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0614464f-23d9-4f71-b7f6-0510393efa43,2282,,"[48.3, 26.6]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Lex,40463.0,Left Wing,154,Hoffenheim,175,['2ace8ded-bbbf-4975-bd40-0de6773f558b'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:37.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401d000-1003-4057-84a9-690da73de4f1,2286,,"[93.4, 52.1]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrej Kramarić,5460.0,Center Forward,154,Hoffenheim,175,['f301ed73-6700-4486-9f85-fedec94d558f'],40,,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:40.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e3b7a6-ff0c-464e-9e35-195cabc24c4a,2295,,"[32.0, 12.5]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moritz Hartmann,40464.0,Right Wing,155,Ingolstadt,189,['a0a3fbb6-55b4-4a50-9aca-97dc6b99a839'],54,,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:54.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cfb8490-839e-4a25-ab0a-a3f3eb85b41b,2299,,"[46.5, 27.1]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,155,Ingolstadt,189,['ce053d9b-ea43-4a89-acc5-2523b0a8712d'],56,,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:56.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef9c4488-2810-49c9-b5f3-74ce5c9864b3,2302,,"[39.7, 34.8]",3890544,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,155,Ingolstadt,189,['bf2610bb-b891-4b1e-807a-220766d15ff1'],57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:57.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f73a9d22-db9b-4a7c-9edf-d2e2a58f882c,2305,,"[76.8, 75.7]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Right Back,155,Ingolstadt,189,['4f19d975-0f84-4139-bf34-071f00781ed9'],5,,,,,,,,,,,,,,,,,Ingolstadt,189,00:19:05.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286a9658-d24e-4134-8996-c903e3f22466,2308,,"[61.6, 66.5]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,155,Ingolstadt,189,['29210a4d-06d1-49d4-8c38-8c4322654f79'],9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:19:09.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe75225-9f89-4231-b254-af5ead6fb284,2311,,"[79.4, 75.8]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Right Back,155,Ingolstadt,189,['5dfcca48-7b1a-430b-b823-9b7dc9fb05b4'],12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:19:12.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d62cd8bb-4a3d-4c56-8f94-e05de261c1fd,2316,,"[69.3, 72.8]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,155,Ingolstadt,189,"['2e1d7be8-e13d-4677-8a5c-585c674f6c58', '47a6bcf9-7ccf-4660-8895-817e4562768c']",15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:19:15.311,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70592cf8-8280-444f-a734-177cd76f3393,2319,,"[73.7, 67.1]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Right Back,155,Ingolstadt,189,['456845b5-1838-4981-bb79-83b8ceb426f0'],16,,,,,,,,,,,,,,,,,Ingolstadt,189,00:19:16.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdaef6f9-e066-492d-853f-4a3325200ee0,2321,,"[43.0, 2.5]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Left Wing,156,Hoffenheim,175,['eeb7d6e6-8de3-4edb-bb4f-581afe82253d'],17,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:17.757,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87a0c8b1-2f80-4db5-87b1-77dfb2fac014,2325,,"[60.3, 13.6]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrej Kramarić,5460.0,Center Forward,156,Hoffenheim,175,"['355440d4-46f0-480b-8633-13ebf294faf4', '87209283-315c-41d4-a160-230361ef3ffd']",20,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:20.093,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c6981ee-6ea4-45dd-82e3-db84cd021fe1,2329,,"[98.5, 23.2]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Forward,157,Hoffenheim,175,"['4ae58686-8f2d-48ce-b544-7657861278a9', 'a6a91c93-e865-4ac0-8074-52eb8c6d3fa1']",26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:26.879,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175695c9-036d-4c60-b6bf-8359532f884b,2336,,"[20.1, 70.5]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Bauer,8394.0,Right Back,157,Hoffenheim,175,['7fb3811e-fdd9-4bdb-b8be-9e34b4117369'],33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:19:33.441,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d29f10-f9c7-4e21-9ff2-a1a3f8c373af,2339,,"[45.3, 70.1]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marvin Matip,9106.0,Right Center Back,157,Hoffenheim,175,['f03e4f9a-489b-4982-8017-f4ad81b71c12'],36,,,,,,,,,,,,,,,,,Ingolstadt,189,00:19:36.027,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8c0947-8bf2-4ab3-a0aa-edc4a63ba22c,2341,,"[81.3, 6.9]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Volland,8215.0,Left Wing,157,Hoffenheim,175,['dc1afbcb-44e7-40e6-9844-093f00a77ed2'],37,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:37.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f38974ec-5432-43bf-9bc0-7b40ac5169d9,2348,,"[80.7, 7.0]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Volland,8215.0,Left Wing,157,Hoffenheim,175,"['00f309ac-696c-41a2-a398-924760aecfcb', '849bd46e-7f80-4aa7-a29e-573458dc8851']",41,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:41.354,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f1b156f-15b1-4035-81c8-d56647acf224,2351,,"[86.7, 4.3]",3890544,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Forward,157,Hoffenheim,175,['3f8f3ece-a479-47b8-a05c-794e7ff3cfdc'],42,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:42.052,Ball Receipt*,
