50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.280706,,,,,,,,,,,,c0d1a1d6-441e-45c0-9e8c-fe25cfa7b2c6,1191,,,"[104.1, 29.5]",3890396,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Kruse,8386.0,Center Forward,64,Hamburger SV,171,"['0d5f82f6-da67-4fe2-abfc-613ea9cd2cc9', '69d8aff9-d881-4c6d-999a-ca10c9189efd', '7c9f039a-fd28-4433-b715-8842960ec4cb']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:23.248,Pressure,
,,,,,,,,,,,,,,,,,,,0.316118,,,,,,,,,,,,7e34a61f-7832-43a1-b8dc-07c6ce4fbb39,1200,,,"[88.3, 12.8]",3890396,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Draxler,3186.0,Right Center Midfield,64,Hamburger SV,171,"['128ed1bd-73e6-4723-8359-61e1efed030b', '6c6586f7-e854-4c59-a096-77373e08fe32']",33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:33.367,Pressure,
,,,,,,,,,,,,,,,,,,,0.396869,,,,,,,,,,,,466d8f75-8edc-44a1-a76e-2ac500fdabf8,1204,,,"[92.4, 23.3]",3890396,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Left Center Midfield,64,Hamburger SV,171,"['2f4de856-845e-43f4-9251-9071bca576d7', 'b39c7199-54bf-4d92-a67a-e487703e7b42']",34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:34.812,Pressure,
,,,,,,,,,,,,,True,,,,,,1.652876,,,,,,,,,,,,dba7712d-fbd6-452c-a06a-3ee44afd1f24,1233,,,"[80.6, 57.5]",3890396,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,67,Wolfsburg,179,['e8953740-70f2-4e86-af49-c999b2aa1354'],11,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:11.672,Pressure,
,,,,,,,,,,,,,,,,,,,0.361831,,,,,,,,,,,,8dcacf08-d860-4632-a221-b71aa1c102b7,1264,,,"[56.9, 67.3]",3890396,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,70,Hamburger SV,171,"['0bd1c535-5c1e-4cf0-8ba5-3e4c30b40bea', '578722c7-24ee-479f-bd12-5a4a48b046ec']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:29:08.696,Pressure,
,,,,,,,,,,,,,,,,,,,0.179709,,,,,,,,,,,,9ae794c4-3a66-414a-bf58-2479fc792968,1271,,,"[41.4, 43.0]",3890396,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,70,Hamburger SV,171,"['0e87a64c-ac26-4396-a9e5-e379353b7d21', '416cc1a1-a212-475f-988d-83b6d5799b42']",11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:29:11.689,Pressure,
,,,,,,,,,,,,,,,,,,,0.46788,,,,,,,,,,,,336a2acf-e27e-4077-bb0d-08b837536193,1301,,,"[103.9, 37.6]",3890396,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,73,Wolfsburg,179,"['812807d6-5ad0-4a82-af19-ed0f05276d52', 'b8f557e6-8710-4eb7-a1a0-4daf62b77a80']",18,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:18.706,Pressure,
,,,,,,,,,,,,,True,,,,,,0.088549,,,,,,,,,,,,66215999-c73d-4d7d-a491-83d15ab88cf8,1317,,,"[74.6, 47.6]",3890396,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,75,Wolfsburg,179,,36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:36.000,Pressure,
,,,,,,,,,,,,,,,,,,,0.252071,,,,,,,,,,,,2ffa6e67-c9d8-4d11-a6a0-887cc4d7c813,1351,,,"[13.2, 48.6]",3890396,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,75,Wolfsburg,179,['bb93b12c-5b26-43ad-92d0-50c3b0822ac7'],7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:07.204,Pressure,
,,,,,,,,,,,,,True,,,,,,0.587149,,,,,,,,,,,,0c4dff2d-5cee-4305-8fc5-3c461c9d8833,1366,,,"[90.6, 10.8]",3890396,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Matthias Ostrzolek,8547.0,Left Back,77,Hamburger SV,171,"['4948181a-95d8-4d52-91de-91f08b259d99', 'abef15d7-b749-41fb-8032-67e0961dad1c']",29,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:29.273,Pressure,
,,,,,,,,,,,,,,,,,,,0.29396,,,,,,,,,,,,2706348f-b92d-43e7-9848-26c3ee08c5be,1377,,,"[30.6, 45.3]",3890396,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Josuha Guilavogui,8230.0,Center Defensive Midfield,77,Hamburger SV,171,['6a1136a4-7370-4710-813d-710ef2e033bc'],39,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:39.402,Pressure,
,,,,,,,,,,,,,,,,,,,0.494996,,,,,,,,,,,,cb1d9b2f-c460-438c-93fd-4e74cb14d3ac,1384,,,"[6.3, 23.5]",3890396,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marcel Schäfer,40469.0,Left Back,77,Hamburger SV,171,"['36faf604-2551-42e0-ba11-fcdd4dd16b84', '9e5ff128-22dc-4be1-bd8f-4ff975b7300e']",45,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:45.556,Pressure,
,,,,,,,,,,,,,,,,,,,1.414701,,,,,,,,,,,,577a0a12-fc9a-4a56-a45f-5f68aa886e28,1389,,,"[76.9, 8.7]",3890396,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivo Iličević,24740.0,Left Wing,79,Wolfsburg,179,['ed0ef342-c36d-4321-9268-beaa4e1069fc'],4,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:04.733,Pressure,
,,,,,,,,,,,,,,,,,,,0.248424,,,,,,,,,,,,012d6011-ac1e-4777-bf03-0fc51c1fe69f,1399,,,"[52.9, 19.7]",3890396,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gideon Jung,8323.0,Right Defensive Midfield,79,Wolfsburg,179,['19d3b124-8a8a-4602-9f35-5b54572f28bc'],12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:12.435,Pressure,
,,,,,,,,,,,,,,,,,,,0.298672,,,,,,,,,,,,6401b524-600e-45a0-b67a-cde42250d818,1402,,,"[52.4, 14.4]",3890396,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gideon Jung,8323.0,Right Defensive Midfield,79,Wolfsburg,179,['3b58a33a-4fa8-4bf0-a1d8-732f4491ef1a'],14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:14.060,Pressure,
,,,,,,,,,,,,,,,,,,,0.450502,,,,,,,,,,,,85ed1682-99e1-4207-bafd-dd13241ba881,1426,,,"[56.5, 38.3]",3890396,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Left Center Midfield,81,Hamburger SV,171,['ed3a9845-492a-442b-95f0-b5b6dd131f07'],51,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:51.628,Pressure,
,,,,,,,,,,,,,,,,,,,0.595516,,,,,,,,,,,,072bec30-106e-403c-a6a8-a166cb5a82ca,1431,,,"[48.0, 35.8]",3890396,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schäfer,40469.0,Left Back,81,Hamburger SV,171,"['a33adc13-73be-442e-9ec7-b52ec092f1c2', 'b271e580-3306-4918-b7ca-0a80d8548feb']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:53.231,Pressure,
,,,,,,,,,,,,,,,,,,,0.464874,,,,,,,,,,,,d9ab5c2e-dd3d-4403-b3f5-1534f5c4c9b9,1432,,,"[53.6, 35.0]",3890396,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Forward,81,Hamburger SV,171,,53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:53.297,Pressure,
,,,,,,,,,,,,,,,,,,,0.37506,,,,,,,,,,,,a0bdb6ea-61d1-457d-9290-dd187fca37ee,1446,,,"[62.1, 75.5]",3890396,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,81,Hamburger SV,171,"['00d2238f-3e04-47ae-bece-2f94fe1ad277', 'e255a34c-b1a3-4a39-9559-4049fb4bcdb2']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:04.536,Pressure,
,,,,,,,,,,,,,,,,,,,0.456165,,,,,,,,,,,,933b09e8-7fd1-48c7-bddc-59cfebd2a36a,1450,,,"[77.8, 71.5]",3890396,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Forward,81,Hamburger SV,171,['81a54150-3b73-44f1-8410-2e189cf10b73'],7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:07.324,Pressure,
,,,,,,,,,,,,,,,,,,,0.514267,,,,,,,,,,,,f6841f3d-5260-4f44-ab6b-8b7ade8eda3f,1471,,,"[87.0, 6.6]",3890396,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivo Iličević,24740.0,Left Wing,82,Wolfsburg,179,['401ea076-1fcd-4bd9-9c43-7b4f30652b12'],27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:27.068,Pressure,
,,,,,,,,,,,,,,,,,,,0.276855,,,,,,,,,,,,ab3b6f23-c215-4db3-accd-3b4347726090,1478,,,"[71.5, 17.7]",3890396,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gideon Jung,8323.0,Right Defensive Midfield,82,Wolfsburg,179,"['6428085d-3527-41ba-b01a-71b2b1fecd6e', '745a8b7f-fd4d-4e41-97b4-c58b254333cf']",31,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:31.254,Pressure,
,,,,,,,,,,,,,,,,,,,0.481394,,,,,,,,,,,,79d89977-de46-4324-af54-158512a81b1e,1491,,,"[107.0, 27.3]",3890396,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Midfield,83,Hamburger SV,171,"['cad267aa-1acf-4fa2-912b-752570dfdfcb', 'dfaa45ac-6ecc-4ff6-b0a8-0492d9b69b0e']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:53.220,Pressure,
,,,,,,,,,,,,,,,,,,,1.554332,,,,,,,,,,,,f1dff5e6-b73c-4f84-a715-35e4dd4d787b,1510,,,"[20.3, 66.1]",3890396,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolai Müller,8302.0,Right Wing,84,Wolfsburg,179,['b6cb8dc9-22fa-4874-9fe1-2d7dacc9e59c'],13,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:13.954,Pressure,
,,,,,,,,,,,,,,,,,,,0.340669,,,,,,,,,,,,d11b5fc0-7ac4-40a1-bedb-18c211b0d63f,1531,,,"[63.8, 74.4]",3890396,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,85,Hamburger SV,171,"['8630378d-8780-4e47-a7e3-c12964301bcd', 'f9280536-1a58-48dc-a688-94dbb897eb59']",38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:38.226,Pressure,
,,,,,,,,,,,,,,,,,,,0.275233,,,,,,,,,,,,0373161d-f746-4715-b368-6c18427732d8,1534,,,"[68.0, 70.7]",3890396,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Right Center Midfield,85,Hamburger SV,171,"['461aef34-d2d6-4fd6-a7b0-72820697959c', '8630378d-8780-4e47-a7e3-c12964301bcd']",39,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:39.168,Pressure,
,,,,,,,,,,,,,,,,,,,0.276169,,,,,,,,,,,,3be06aee-b4ed-4aa6-b86e-06ce87e7b4e3,1540,,,"[74.7, 30.2]",3890396,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Center Midfield,86,Hamburger SV,171,['75d7bb8e-54d5-4249-bf80-65d5924a8d4f'],56,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:56.660,Pressure,
,,,,,,,,,,,,,True,,,,,,0.682706,,,,,,,,,,,,36a31bd6-c2a4-45d9-bbd7-7596f54f057c,1552,,,"[91.2, 30.4]",3890396,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,87,Wolfsburg,179,['09cffa61-3b45-4002-bef5-3a8e0eb71320'],11,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:11.188,Pressure,
,,,,,,,,,,,,,,,,,,,0.550467,,,,,,,,,,,,f165d1cb-c3d1-408e-81af-4bff843d34bb,1557,,,"[82.5, 50.4]",3890396,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,88,Wolfsburg,179,,38,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:38.063,Pressure,
,,,,,,,,,,,,,,,,,,,0.09333,,,,,,,,,,,,3cbf7668-879a-4ee7-9ee3-d0877264f916,1563,,,"[90.8, 15.1]",3890396,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivo Iličević,24740.0,Left Wing,88,Wolfsburg,179,['8d636498-5284-49c5-b333-85b2a544b11b'],43,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:43.640,Pressure,
,,,,,,,,,,,,,,,,,,,0.367803,,,,,,,,,,,,35b07e95-fa8f-4ef9-83c6-42a993e807cd,1575,,,"[20.8, 64.8]",3890396,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gotoku Sakai,6339.0,Right Back,88,Wolfsburg,179,"['6de457f5-cf2f-4eb5-b571-c53bd37e4baf', 'b46c368d-3f8d-4e71-86b1-9d0affcb431c']",59,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:59.588,Pressure,
,,,,,,,,,,,,,,,,,,,3.478825,,,,,,,,,,,,202e73d9-1631-4707-be2f-11637d3742a9,1601,,,"[88.7, 3.0]",3890396,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Schürrle,10281.0,Left Midfield,90,Wolfsburg,179,['1505f1c4-be85-4dff-8948-fdddc512d260'],41,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:41.817,Pressure,
,,,,,,,,,,,,,,,,,,,1.367237,,,,,,,,,,,,cdcadd7d-10ed-4682-93b7-c5b3bfa35772,1609,,,"[65.5, 8.2]",3890396,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,91,Hamburger SV,171,,2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:02.192,Pressure,
,,,,,,,,,,,,,,,,,,,1.555059,,,,,,,,,,,,410d5be7-8883-4985-96bf-921bd0259e11,1615,,,"[61.3, 10.7]",3890396,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,91,Hamburger SV,171,"['36eda721-a985-4950-8caa-556b5c5b81d0', 'd01f9780-e0a3-49ac-a68f-5d34fdc7a643', 'e94b9789-b615-4107-bf57-d4d2866279f8']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:04.398,Pressure,
,,,,,,,,,,,,,,,,,,,0.29055,,,,,,,,,,,,66045f8b-a8f5-445b-83b6-788bef20e7d1,1622,,,"[42.6, 31.8]",3890396,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,91,Hamburger SV,171,['d345f3b8-644d-4b57-8d46-edc4c7ab0476'],8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:08.338,Pressure,
,,,,,,,,,,,,,True,,,,,,1.76676,,,,,,,,,,,,c271a5db-6489-49f0-b3c4-f1dd285a2659,1627,,,"[75.5, 64.4]",3890396,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Gregoritsch,8309.0,Center Attacking Midfield,91,Hamburger SV,171,['c684e605-4a41-49fa-8c36-8f51a58d55fb'],12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:12.090,Pressure,
,,,,,,,,,,,,,True,,,,,,0.586428,,,,,,,,,,,,531b23ce-b5d2-494c-a4ec-8ac4a7096a55,1632,,,"[81.0, 75.1]",3890396,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Gregoritsch,8309.0,Center Attacking Midfield,91,Hamburger SV,171,"['90b145ad-b6ed-4db5-8bd7-240af302c306', 'a7cc816f-0aed-4d45-9cc0-ad4c823969dc']",15,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:38:15.971,Pressure,
,,,,,,,,,,,,,,,,,,,0.964364,,,,,,,,,,,,380ff7fe-9c05-47e3-b353-f5600c593799,1638,,,"[40.3, 16.8]",3890396,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,92,Hamburger SV,171,"['2b9a4662-9786-4204-8c73-338b3c5520c0', '60ca0e21-4f38-440b-9e19-20618a00f51d']",34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:34.999,Pressure,
,,,,,,,,,,,,,,,,,,,1.512196,,,,,,,,,,,,7da26a74-9c1a-4aaa-9544-b8d730eba289,1649,,,"[23.1, 10.7]",3890396,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schäfer,40469.0,Left Back,92,Hamburger SV,171,['7c62b9ab-dcbf-4eb5-a2c5-ec60e64b3612'],42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:42.079,Pressure,
,,,,,,,,,,,,,True,,,,,,0.899044,,,,,,,,,,,,32d7f665-605b-469f-994d-c25f19537e60,1667,,,"[93.7, 4.4]",3890396,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,93,Wolfsburg,179,"['463becec-bc84-4e22-9218-c63a9479f755', '75a0050c-901f-43a9-9bed-d3a4df2b9757']",0,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:39:00.292,Pressure,
,,,,,,,,,,,,,,,,,,,0.731197,,,,,,,,,,,,6e8dacfd-87df-4089-b01b-b1349eec2f8c,1680,,,"[71.5, 45.6]",3890396,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gideon Jung,8323.0,Right Defensive Midfield,94,Wolfsburg,179,"['0bdf75e6-1dfb-4258-962c-0c3164a12342', '6d5a18d6-1929-42c2-8ce9-593f2d5941d8']",14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:39:14.481,Pressure,
,,,,,,,,,,,,,,,,,,,0.336839,,,,,,,,,,,,20723efd-c498-4510-bdd4-826a9a4f06a5,1691,,,"[77.1, 20.7]",3890396,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,94,Wolfsburg,179,,28,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:39:28.544,Pressure,
,,,,,,,,,,,,,True,,,,,,3.741249,,,,,,,,,,,,4dd2445d-5a9e-4c5e-845e-4a7cd22a41da,1698,,,"[41.8, 76.7]",3890396,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,95,Hamburger SV,171,"['28be7837-7422-4f9f-afb9-01cf1b3c62aa', '3ef424c7-ed1e-4961-9425-f6d1c43676fd']",32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:32.781,Pressure,
,,,,,,,,,,,,,,,,,,,1.564815,,,,,,,,,,,,68835217-c4fb-4e98-a99d-4e1c607849f3,1702,,,"[45.5, 76.9]",3890396,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Midfield,95,Hamburger SV,171,['b17463ad-f59d-429f-b7ed-56922bf9ac81'],38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:38.184,Pressure,
,,,,,,,,,,,,,,,,,,,0.991618,,,,,,,,,,,,84d75c31-5ab9-44e0-b0de-5173b855d1a6,1723,,,"[85.7, 78.4]",3890396,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Midfield,97,Wolfsburg,179,['7fba4586-1950-4804-a122-32c18a99a466'],10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:41:10.257,Pressure,
,,,,,,,,,,,,,,,,,,,0.403342,,,,,,,,,,,,63534017-0205-4ab1-a91c-531e928cc56f,1731,,,"[58.0, 74.7]",3890396,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Midfield,98,Hamburger SV,171,"['24b9a2e2-45d5-4cf3-a78c-842f25289c14', '49670b21-e1d2-4b7e-a6cb-0810d847c358']",40,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:41:40.999,Pressure,
,,,,,,,,,,,,,True,,,,,,2.120088,,,,,,,,,,,,48350a94-854c-4b1c-8394-e8f8509ba5bb,1740,,,"[68.0, 12.4]",3890396,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,99,Wolfsburg,179,['dfa58c0d-97d3-4a06-9cdf-763900a59c19'],46,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:46.094,Pressure,
,,,,,,,,,,,,,,,,,,,0.662893,,,,,,,,,,,,6c1c6ab7-12f5-442c-b1f1-b5d38e5f82ad,1747,,,"[28.1, 15.9]",3890396,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,99,Wolfsburg,179,['93fea16a-3c7c-484c-9d5b-4edb7edcc927'],1,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:01.611,Pressure,
,,,,,,,,,,,,,,,,,,,1.594354,,,,,,,,,,,,b1928936-0daa-483e-8530-f58b10ec522d,1754,,,"[47.8, 30.9]",3890396,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,99,Wolfsburg,179,['ff137472-6af6-44a5-a513-7219656e85df'],7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:07.109,Pressure,
,,,,,,,,,,,,,,,,,,,0.597228,,,,,,,,,,,,1fe67b85-3957-421b-a91b-d613109a2735,1756,,,"[13.4, 18.1]",3890396,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,99,Wolfsburg,179,"['c64c4b02-bf4a-45e4-96fa-73ffa214bb2f', 'fefbe21e-214f-4a7c-958d-aaac02245a16']",9,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:09.959,Pressure,
,,,,,,,,,,,,,,,,,,,0.34253,,,,,,,,,,,,fc6531d2-362f-45d3-b270-7bfd30cc3c80,1792,,,"[31.8, 6.5]",3890396,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Schürrle,10281.0,Left Midfield,101,Hamburger SV,171,['fc5cecbd-5010-493b-b23d-00bdcc8d5e20'],32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:43:32.819,Pressure,
,,,,,,,,,,,,,,,,,,,0.539528,,,,,,,,,,,,3e75fff4-1bd9-40d5-9479-7688be973556,1796,,,"[70.6, 61.9]",3890396,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cleber Janderson Pereira Reis,40468.0,Right Center Back,102,Wolfsburg,179,"['7cd93da8-43d9-49c6-8c56-a6b289cc6db9', '9e786398-a453-40d6-bd2a-019bf07f30b4']",41,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:41.030,Pressure,
,,,,,,,,,,,,,,,,,,,0.886603,,,,,,,,,,,,7e19a828-65c3-4995-b478-739e1d5ff3e3,1805,,,"[13.6, 65.4]",3890396,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Right Center Back,103,Wolfsburg,179,"['376dd1f7-c02d-4f09-8fc8-e6b14abfd5ff', '65088224-53ad-4091-a65b-57f4d76866c8', '9eaed397-6b5b-472d-bd6f-fc7298d03813']",59,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:59.473,Pressure,
,,,,,,,,,,,,,,,,,,,0.409702,,,,,,,,,,,,b227405e-b79c-4eb4-8fd2-4544d8412fa3,1812,,,"[67.6, 39.2]",3890396,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,103,Wolfsburg,179,"['b6ef6e73-c908-4115-b51b-764b5dcb159a', 'f8de6fd8-0e12-4364-b4db-74a5bc75631f']",6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:44:06.766,Pressure,
,,,,,,,,,,,,,True,,,,,,0.510354,,,,,,,,,,,,523e868a-8b66-4d72-a99d-386def4d0926,1815,,,"[68.0, 35.2]",3890396,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Center Midfield,103,Wolfsburg,179,['f8de6fd8-0e12-4364-b4db-74a5bc75631f'],9,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:44:09.171,Pressure,
