50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10abd4b3-5c1c-49ae-b70f-a33c2883a3d1,2515,,"[47.0, 58.3]",3890282,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Niko Bungert,13319.0,Right Center Back,142,FSV Mainz 05,177,['bbeb4141-8982-45b4-926a-14a311d9ea71'],53,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:20:53.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc78d604-79a5-4c68-a579-242bfc358481,2518,,"[41.6, 29.9]",3890282,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Bell,8559.0,Left Center Back,142,FSV Mainz 05,177,['77038dcd-8ef1-475e-93a8-c8f50afa16f5'],57,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:20:57.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674a6f15-cda5-4b97-92dd-9bddd0350ab2,2521,,"[48.3, 3.8]",3890282,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,142,FSV Mainz 05,177,['4bfa60fa-7e65-4ad3-b7fd-76cf2fbd26a5'],0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:21:00.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a71cccbc-d32b-4df1-8afa-ef5b44711803,2524,,"[17.3, 36.0]",3890282,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,142,FSV Mainz 05,177,['2bda6a08-a640-4af6-aac0-c7bfcc027b66'],4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:21:04.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3c829a-b04a-4545-a069-bfb725620fc1,2527,,"[24.5, 65.4]",3890282,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Niko Bungert,13319.0,Right Center Back,142,FSV Mainz 05,177,['20480318-eb2d-4cd4-9f58-8844a6a831a8'],9,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:21:09.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28fb70d0-a3bb-45d5-9759-37fea5ebee9f,2530,,"[47.8, 78.7]",3890282,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Right Back,142,FSV Mainz 05,177,['3cdb69bf-1a29-4856-ad6b-b384d56c0bda'],11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:21:11.499,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5fba0f6-c393-4b4f-92ea-b22b8344906a,2536,,"[96.6, 63.9]",3890282,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yoshinori Muto,6337.0,Left Center Forward,143,FSV Mainz 05,177,['98974428-e7a6-4f88-ada3-e2ceb9620f24'],51,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:21:51.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e17c86f-b404-4b73-a5d7-5e375e528a89,2540,,"[83.5, 68.8]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yunus Mallı,8679.0,Right Center Forward,144,FSV Mainz 05,177,"['48e72b82-335b-443d-b59e-ef35e6c480e1', 'ef211bb0-8b2c-481f-afe8-916bb351096b']",3,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:22:03.354,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573f727-1bac-4888-89cf-28f0a2c698b4,2542,,"[75.9, 79.0]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leon Aderemi Balogun,5467.0,Right Back,144,FSV Mainz 05,177,['955681eb-2299-4b13-9e32-f52d15b31026'],4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:22:04.783,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a19673-f7a8-45fb-afeb-c0c50fc65fe4,2545,,"[97.4, 67.2]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoshinori Muto,6337.0,Left Center Forward,144,FSV Mainz 05,177,['1f58dd22-7928-43f7-beda-43464e220f8f'],10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:22:10.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b3ef739-d8df-43ef-8464-9b5cf0e8f59a,2547,,"[65.2, 59.9]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Charlison Benschop,8558.0,Left Center Forward,145,Hannover 96,178,['48bc4777-ffac-45f0-a27f-48159de0c333'],34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:34.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a28540-5dff-4e72-9ac1-33b14a2acb68,2551,,"[74.4, 59.9]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenan Karaman,8541.0,Right Midfield,145,Hannover 96,178,"['24ddf0c1-7415-4515-af0b-c5c948bec827', 'd35d4477-49e3-4958-bbc1-1978974da6d7']",35,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:35.184,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9220ba42-883b-49d7-ba08-937c56dae247,2556,,"[80.8, 49.2]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Edgar Prib,24914.0,Left Midfield,145,Hannover 96,178,"['4f3fdecc-bb8a-4156-bb6d-f0bc71fb90e8', 'aee5b4df-3e3c-411a-baad-7b9e93331f58']",36,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:36.786,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a54a211-9948-40d6-a4e3-1963d1839223,2559,,"[75.4, 42.3]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Allan Saint-Maximin,3016.0,Right Center Forward,145,Hannover 96,178,['951fc8a7-aa32-47b2-b073-0f81f96e3ef7'],37,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:37.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93257472-f6f6-44d0-8430-6215317a07d4,2564,,"[83.3, 15.7]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oliver Sorg,12316.0,Left Back,145,Hannover 96,178,['90cc7f4a-6cc5-404f-adab-5fd6b8fd5e2e'],45,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:45.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c91b2cd3-ce9d-4982-9013-3b4c5b1f46f5,2568,,"[87.2, 22.8]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenan Karaman,8541.0,Right Midfield,145,Hannover 96,178,"['67f94103-afb7-4139-9249-0f78c2461161', '6e2b1025-1b44-4eb7-8048-0d53682bbccb']",46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:46.615,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb2473ba-86a1-420a-a844-6bd213adeece,2571,,"[64.2, 34.4]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Schulz,400614.0,Left Center Back,145,Hannover 96,178,['3fe8d327-3224-47f1-bf43-019871cfc4e8'],48,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:48.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9a09218-1db7-4b8b-a6f8-9bc0d9e3c9e2,2574,,"[56.7, 55.6]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,145,Hannover 96,178,['ca395046-d877-47fc-bd0d-8984b20f3edd'],51,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:51.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dbc1165-b527-4eed-bdc7-0842bd75b9d5,2578,,"[57.0, 32.8]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Schulz,400614.0,Left Center Back,145,Hannover 96,178,['83929bac-e2d0-4dc0-81e1-dccd2a470000'],55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:55.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee502d2d-cb05-43b5-8134-9d4db4fdc704,2581,,"[73.9, 24.9]",3890282,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Edgar Prib,24914.0,Left Midfield,145,Hannover 96,178,['fa18f1f9-dc3d-4acb-8c89-69e3168775d1'],57,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:57.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b4d84e6-5eac-4b39-a8ee-5ad74b6ab0d3,2584,,"[73.4, 3.4]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oliver Sorg,12316.0,Left Back,145,Hannover 96,178,['9f913f44-7d5d-46b3-b007-ae3086b285cd'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:00.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63893c94-8d4c-478b-a862-5eb2473684bb,2587,,"[63.6, 9.3]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Edgar Prib,24914.0,Left Midfield,145,Hannover 96,178,['ef551fb2-d815-42c8-b051-586f65a09622'],3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:03.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c40f27c0-adfe-4ade-9968-ce4cdee5919c,2590,,"[75.9, 13.4]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenan Karaman,8541.0,Right Midfield,145,Hannover 96,178,['9726ffb8-2471-420e-835e-2ffb0697a049'],4,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:04.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664162ef-a653-4abb-aab9-4f4e5e832f98,2594,,"[92.8, 3.9]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oliver Sorg,12316.0,Left Back,145,Hannover 96,178,"['6c176c7d-b1a9-44fc-a454-1758c9a74940', 'f80dab22-3e64-46d1-a606-2a4d3a76afde']",7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:07.057,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752c6cc3-dfc1-43ed-95d3-efe9d11e269e,2600,,"[101.7, 10.8]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenan Karaman,8541.0,Right Midfield,146,Hannover 96,178,"['48737580-30d0-4f04-9850-1b06d472ae40', 'bb8fd2b8-9293-4a69-af7f-3eec80a5d5b4']",31,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:31.080,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91fc2891-0411-414e-9762-1e8ff58663ad,2604,,"[97.6, 1.1]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oliver Sorg,12316.0,Left Back,146,Hannover 96,178,['5c4c24fb-ba93-4b13-a277-e2e5180fde59'],32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:32.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c8d1219-e2f5-4f45-a3d1-cc004a951706,2608,,"[95.3, 20.0]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,146,Hannover 96,178,['feb17cd4-364c-4811-b138-0b5c4eda362c'],35,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:35.074,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99e1e74d-ec08-425a-a760-08b7145cacbf,2612,,"[109.7, 8.0]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edgar Prib,24914.0,Left Midfield,146,Hannover 96,178,['87ef00b0-9e0a-4c30-ab2a-5273913038b3'],37,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:37.892,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3c3afad-d719-49fd-ba97-0da621615761,2616,,"[20.1, 76.4]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Clemens,9098.0,Right Midfield,146,Hannover 96,178,['9a17e5d5-a4a4-4558-b142-534d1dc02d5b'],39,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:23:39.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58bbbefa-e11f-4ac0-9c62-b451aee040c3,2619,,"[102.5, 10.8]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,147,Hannover 96,178,"['bcb9c616-ff5e-4fe7-ae45-1360f2ff4236', 'eb18a116-c747-4672-a9da-5c1da1076e1f']",52,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:52.747,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff746c80-c125-431b-8125-1d24e5a4dfa1,2623,,"[75.2, 29.0]",3890282,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,147,Hannover 96,178,['fbe17d00-ad1e-4812-a25c-810b7b77c0b9'],56,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:56.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f80b170-5ab3-41d7-9c25-b77f3a9e3004,2626,,"[85.4, 2.1]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oliver Sorg,12316.0,Left Back,147,Hannover 96,178,['587a843d-ac57-432f-9193-20fa0c68c6b7'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:00.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b6c807b-164e-4794-90ae-1ce4b4ebfc8a,2629,,"[96.1, 1.1]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edgar Prib,24914.0,Left Midfield,147,Hannover 96,178,['0e023063-d1d8-4a43-bd39-1612ea841254'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:02.173,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b244a1ae-bd47-4e09-8287-c2d2c864bbf3,2636,,"[55.9, 56.5]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoshinori Muto,6337.0,Left Center Forward,147,Hannover 96,178,['5e54e692-85a8-4fdc-8316-4bf6ecea162d'],14,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:24:14.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcf3bf4-fe47-44c7-a5b6-2ebd9180cf52,2638,,"[79.0, 6.0]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,147,Hannover 96,178,['c41a8eb6-e210-4371-8070-eb8c93076073'],15,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:15.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16f2ee34-53fb-44c7-82dc-4166938e3584,2644,,"[66.2, 0.6]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oliver Sorg,12316.0,Left Back,147,Hannover 96,178,['4f578148-a20c-4c37-9515-0486b85e5b71'],20,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:20.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a48d8d03-b06d-4280-ba05-07d8c24426b6,2647,,"[32.0, 34.4]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,147,Hannover 96,178,['66fff654-6314-4a32-86ba-2997196ccafc'],28,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:28.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac2f4c24-3c19-4b17-baf9-f3d2ad3e2323,2650,,"[39.6, 50.5]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,147,Hannover 96,178,['95e4e159-0fc8-47da-b29b-a47b15ba999e'],31,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:31.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ee1c6b8-d527-4341-85f5-8346a6f4d28f,2653,,"[53.7, 68.9]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hiroki Sakai,3530.0,Right Back,147,Hannover 96,178,['255c4e31-5964-4530-80b4-e71debbd87cb'],34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:34.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44daed79-65f5-4ba6-8245-f544bc6e062b,2656,,"[67.0, 75.8]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Allan Saint-Maximin,3016.0,Right Center Forward,147,Hannover 96,178,['a48370ac-13ea-4a77-b5b3-b8d40d22c47d'],36,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:36.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9334e687-1015-4f19-a49a-c83366f710a0,2660,,"[75.4, 77.0]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hiroki Sakai,3530.0,Right Back,147,Hannover 96,178,['ab215045-b5fe-42dc-ba9f-ea6cf39bd893'],43,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:43.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dda30cf8-a1bd-4e41-8d16-a15e6452655f,2663,,"[60.8, 65.5]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,147,Hannover 96,178,['527c24b1-049c-409c-aeb2-da1a89d48b6b'],46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:46.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803f26f6-a0e5-4aaf-85f3-e8219881b065,2666,,"[51.1, 30.8]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Schulz,400614.0,Left Center Back,147,Hannover 96,178,['66b8af53-7f06-44b8-9d72-34215c2a5e06'],49,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:49.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89aa2b5c-1531-46ef-929f-9ff6c3465f27,2669,,"[65.4, 15.7]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,147,Hannover 96,178,['93802cfa-fe95-40af-bcd8-0b978f81bd65'],51,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:51.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9ca92d0-41bd-4fca-91ee-3fae65d4a1f1,2672,,"[92.0, 36.7]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlison Benschop,8558.0,Left Center Forward,147,Hannover 96,178,['b6ea64d9-3595-429e-b5a8-93e700dc03be'],55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:55.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccdd1259-f7ae-40b1-9d78-44b8d77e5501,2675,,"[79.2, 46.6]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salif Sané,5664.0,Right Defensive Midfield,147,Hannover 96,178,['03a674da-44ad-4bb2-baf4-622c9bcd525a'],56,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:56.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784070c-15c0-43f4-a640-c7064e1ed301,2678,,"[105.8, 73.7]",3890282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Allan Saint-Maximin,3016.0,Right Center Forward,147,Hannover 96,178,['06dd6377-df7b-4462-bf97-b1e6a295ad29'],58,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:58.783,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef99ea8c-ce7a-4761-a49c-a713b564ecc8,2681,,"[110.4, 37.4]",3890282,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlison Benschop,8558.0,Left Center Forward,147,Hannover 96,178,['6e9f4bee-bd79-44e0-9796-05b15988c4ef'],2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:25:02.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5987a99d-938a-4d9f-adf0-5c476729ec53,2686,,"[70.3, 73.2]",3890282,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,147,Hannover 96,178,['d100b061-eded-40a0-9bf3-f01e2f480659'],9,,,,,,,,,,,,,,,,,,Hannover 96,178,00:25:09.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9663753-9e17-4691-85ff-e9d75ee59fef,2689,,"[77.5, 53.5]",3890282,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,147,Hannover 96,178,['c05202ec-0b56-4712-8a3d-332272941c0f'],11,,,,,,,,,,,,,,,,,,Hannover 96,178,00:25:11.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6e4d0db-b514-4733-bf63-a769c847c64b,2692,,"[112.2, 75.3]",3890282,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Allan Saint-Maximin,3016.0,Right Center Forward,147,Hannover 96,178,['5ea19070-04d0-496e-8321-b8fc69ada170'],15,,,,,,,,,,,,,,,,,,Hannover 96,178,00:25:15.231,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e03bcf2-75c4-4c63-82f7-1080b4273a1d,2699,,"[112.7, 53.8]",3890282,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salif Sané,5664.0,Right Defensive Midfield,148,Hannover 96,178,['e3849b6e-5bf6-4ebc-9502-6d8ccdee7b4e'],27,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:27.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e19eed4-27ce-41b6-a7a4-83369c1f689e,2707,,"[36.0, 38.4]",3890282,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,148,Hannover 96,178,['90a3a501-36d6-45dd-bcde-f1395c406053'],35,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:35.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52a5aec6-9c0d-40ed-b426-801101b35374,2710,,"[58.5, 68.4]",3890282,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,148,Hannover 96,178,['a23176ad-bdba-44e9-830e-f85ad2e4c161'],40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:40.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e22c63e8-724a-4a25-8888-92bbcc72cdc8,2714,,"[34.5, 49.2]",3890282,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,148,Hannover 96,178,['085bedae-6510-40a5-b0ac-173fed3392de'],43,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:43.180,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47117805-1993-4b38-8e67-d01405bc0973,2716,,"[88.4, 46.6]",3890282,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Allan Saint-Maximin,3016.0,Right Center Forward,148,Hannover 96,178,['25c6c45f-447f-45e7-a4b3-54bf19ca3a6a'],46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:46.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7973722d-b70c-4e23-af82-c3abc2e07564,2726,,"[109.9, 61.7]",3890282,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,148,Hannover 96,178,"['29378be6-d9dd-4115-8940-1cd753e86daf', 'cdd0e1db-9246-4e33-9fe2-04000ab2ab55']",0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:27:00.753,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d827aa-c637-436b-88bd-213d5ab6560b,2731,,"[36.8, 17.4]",3890282,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoshinori Muto,6337.0,Left Center Forward,149,FSV Mainz 05,177,['178bc402-300c-4025-935b-d10b4e65f727'],6,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:06.377,Ball Receipt*,
