50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,abd742e9-8621-4a79-aaf2-39eab402bb23,2664,,"[7.9, 20.2]",3890546,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Niedermeier,40470.0,Left Center Back,157,VfB Stuttgart,174,['810bb3d7-e169-4171-8ffe-9f07270d1a66'],33,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:33.503,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0ef97f3c-392e-4e69-8b86-50fbc1c9c5ba,2757,,"[32.7, 31.9]",3890546,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,163,VfB Stuttgart,174,"['15b841ba-b33d-40c5-a822-53587c7f5064', 'c4018435-e9e2-4b69-8905-85b1c327e9c2']",38,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:38.306,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5d1ad92a-c82f-4915-ab20-76c91c4f1a2e,2791,,"[71.9, 8.2]",3890546,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,165,VfB Stuttgart,174,"['57098a7c-65d0-4767-b39a-687acd4ba70b', 'ba24630b-8e41-4bce-bf4e-4f26bdef3e67']",12,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:12.611,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a3e659f2-fddb-4852-9d7f-9f59adee78ee,2962,,"[97.6, 41.8]",3890546,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Artem Kravets,27639.0,Left Center Forward,176,VfB Stuttgart,174,['dbe94863-6c75-4cf1-8671-ab110b669a4b'],17,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:17.352,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,381d9743-fd6f-4923-8e98-0a2f96e431bf,3031,,"[111.5, 6.6]",3890546,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Harnik,8557.0,Right Center Forward,181,VfB Stuttgart,174,['d66d56d3-4bfc-4848-8407-2f08c46bf9e5'],4,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:04.082,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,80867145-554b-4364-bd8c-aec92ce3b53d,3295,,"[109.7, 74.3]",3890546,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Kravets,27639.0,Left Center Forward,196,VfB Stuttgart,174,['699c638c-ed23-47f4-8f83-811a2bbc5333'],11,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:46:11.563,Dispossessed,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,c64d7136-8104-45d1-bac5-52e7f6b935fa,33,,"[21.2, 3.6]",3890546,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Didavi,8243.0,Left Center Midfield,3,Werder Bremen,176,['c01c27b6-0271-404a-bcf7-f392dce67a6b'],26,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:26.465,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1a4b93b9-cd24-44e9-8021-6e05c494f4d2,60,,"[62.6, 46.1]",3890546,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martin Harnik,8557.0,Center Forward,6,VfB Stuttgart,174,['2a87d02f-e87f-4bb5-a3c6-b1a9a9f8fbac'],27,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:27.696,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,1bc3334c-b5c4-4b33-a198-1b6001212eae,133,,"[66.5, 14.3]",3890546,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatko Junuzović,8762.0,Center Attacking Midfield,11,Werder Bremen,176,['9e1a4323-63aa-40a0-a2e8-e512633d4450'],33,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:33.324,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9d6d9094-ef44-4f10-8eb8-81c46fe1854c,163,,"[70.0, 56.4]",3890546,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukas Rupp,11395.0,Right Center Midfield,13,VfB Stuttgart,174,['cc86e6a3-4bf4-494b-bc5f-be341fbc4535'],47,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:47.928,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ac8fd174-b861-4626-a861-9401df3c48b8,217,,"[45.6, 75.2]",3890546,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sambou Yatabaré,23660.0,Right Wing,16,Werder Bremen,176,['92de6f0f-6ad9-45b2-9f55-4074f03694a0'],40,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:40.191,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,efa68f6a-8c0c-4bc5-bf2c-a9e695c5ea6c,315,,"[56.3, 77.3]",3890546,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Rupp,11395.0,Right Center Midfield,21,Werder Bremen,176,['75f5f34d-7eda-4cc4-880b-6f95713cb75c'],7,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:07.899,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,b27191bb-178e-479b-a5bd-a2c5017270e7,331,,"[4.0, 72.5]",3890546,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sambou Yatabaré,23660.0,Right Wing,22,Werder Bremen,176,['1862ac21-bd6c-4025-8762-ee8cf5cdcaa1'],43,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:43.968,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1bcef413-6e75-4b6c-87e9-830789985d99,372,,"[69.3, 59.8]",3890546,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Martin Harnik,8557.0,Center Forward,27,VfB Stuttgart,174,['3e1c88a8-2461-4e13-8f0a-b0aad0eab2b9'],48,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:48.305,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,a66420e3-1d95-4dd6-b9a6-eec2b78a290c,386,,"[66.4, 66.2]",3890546,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Theodor Gebre Selassie,8396.0,Right Back,27,VfB Stuttgart,174,['ac8c65c2-dd3c-42fc-a836-966462038272'],57,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:57.213,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,450d159d-f1dc-45cd-872c-a5cddcc7be47,444,,"[8.7, 75.8]",3890546,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clemens Fritz,20010.0,Left Defensive Midfield,30,VfB Stuttgart,174,['349521b2-e6c8-4180-9568-d9c961820fb2'],0,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:12:00.394,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ea236845-da0b-4a35-9a7f-465846607715,560,,"[71.2, 68.5]",3890546,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,39,Werder Bremen,176,['a695b942-f4d3-477f-84de-e81888cd8d56'],30,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:30.655,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6376ef54-53d4-42d3-a90b-064c94cb8b05,588,,"[73.8, 14.7]",3890546,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Didavi,8243.0,Left Center Midfield,41,Werder Bremen,176,['8971d2e2-5f37-46c0-bb82-f7451a8a5d4a'],55,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:55.152,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,27a71cde-a0bd-45ca-a796-1b5893cbd56a,637,,"[49.7, 60.5]",3890546,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Schwaab,8270.0,Center Defensive Midfield,44,Werder Bremen,176,['569987a1-d3da-47e0-9b6b-86dc55bd78cf'],9,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:09.259,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2e959837-30a3-41d5-a2dc-9f6af8d9dd4c,643,,"[67.9, 48.7]",3890546,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Didavi,8243.0,Left Center Midfield,44,Werder Bremen,176,['d45d0df6-3940-4d6e-957d-fcc8da72343b'],13,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:13.341,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e2eff61b-8493-4a8d-881c-9a614242d0f1,680,,"[93.8, 65.4]",3890546,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,45,Werder Bremen,176,['6d6afda3-7654-4561-a287-6b509b2d2b57'],11,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:11.202,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,20078935-bc3f-44b9-96c4-601ca70d5b51,687,,"[94.4, 60.0]",3890546,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatko Junuzović,8762.0,Center Attacking Midfield,45,Werder Bremen,176,['ad3caeb4-c2a7-49c4-aa35-833cb97d69a1'],14,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:14.751,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,1bd8aa18-6beb-41de-bc3c-e2c170247948,797,,"[33.4, 24.1]",3890546,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,51,Werder Bremen,176,['fa174f85-7670-4727-a757-d7891e2bfc80'],15,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:15.769,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,98539731-a3c6-479d-bfbe-c135f69428fe,941,,"[69.0, 11.4]",3890546,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Filip Kostić,5591.0,Left Midfield,57,VfB Stuttgart,174,['87f2283b-3f3c-42be-b308-f8cc7ed90e17'],25,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:23:25.821,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,b2a22bb7-992b-45d2-96a5-113be650ba71,1104,,"[110.5, 43.3]",3890546,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jannik Vestergaard,8815.0,Right Center Back,65,Werder Bremen,176,['3903836c-418d-430d-aee3-a44698f5f59f'],18,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:28:18.521,Duel,True
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,72437880-50b2-4777-8bc5-278b6a65c4be,1117,,"[61.4, 68.9]",3890546,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatko Junuzović,8762.0,Center Attacking Midfield,66,VfB Stuttgart,174,['ec5557cd-e46b-497f-95b3-a50ea2c10802'],26,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:28:26.157,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,fb313e92-861f-433d-99ec-8b03e24f55ce,1126,,"[83.6, 14.5]",3890546,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Harnik,8557.0,Center Forward,67,VfB Stuttgart,174,['b9667c3b-2f97-4ddf-a9a7-1336b23fece4'],1,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:01.922,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,5c99d45f-5a0c-4bee-b224-fd6cbf06b1e0,1262,,"[94.2, 64.7]",3890546,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Didavi,8243.0,Left Center Midfield,74,Werder Bremen,176,['54bc437b-fc42-4005-abd9-f994b80908b2'],0,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:00.478,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,3044b0e0-e3db-47ed-96ec-8b1f1dc4161a,1276,,"[52.3, 75.8]",3890546,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Zimmermann,11370.0,Right Back,75,VfB Stuttgart,174,['593b5ead-eae5-4b95-a776-ef6320d62ad0'],12,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:12.281,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,5af6041c-2c3c-4a12-9e44-36444b71f0ef,1350,,"[20.5, 18.0]",3890546,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,78,VfB Stuttgart,174,['68aebe8c-e7a2-4ace-99db-1d66e2618596'],1,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:01.064,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d14ccb2b-ff8b-4b8b-9c9e-f87f3a661a65,1368,,"[7.3, 36.4]",3890546,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago García,26359.0,Left Back,79,VfB Stuttgart,174,['55f33d9e-435d-43a6-9073-8f54071da0e4'],26,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:26.119,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,364a57e5-748b-4ead-87a9-6fe9841ddd39,1379,,"[8.6, 55.0]",3890546,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,79,VfB Stuttgart,174,['cf243d83-ed75-4fed-9974-b9d23bc6aba0'],30,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:30.367,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,a1cedbf0-a60d-4d73-af3d-dddfce4228ce,1413,,"[46.5, 10.4]",3890546,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fin Bartels,8389.0,Left Wing,82,VfB Stuttgart,174,['3f1840a8-8892-40e4-8097-78cf480d31bf'],54,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:54.182,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e207f82e-902e-4131-9204-03620ecdb42b,1419,,"[17.7, 15.5]",3890546,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,83,VfB Stuttgart,174,['0204fa5e-8760-4cce-a4f4-309b6a797679'],7,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:38:07.259,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4ef65f39-f3f3-4d16-8513-5bcf208622fe,1430,,"[76.1, 52.8]",3890546,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,85,Werder Bremen,176,['06b08dd2-f11b-43cd-8822-8000c674272c'],31,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:31.553,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,8dd33874-5bd4-460d-a792-f1ed9d4964b6,1564,,"[51.8, 76.0]",3890546,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,93,Werder Bremen,176,['d440b804-e299-4d1f-ad48-dc9c9f9248ae'],41,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:41.241,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,813938ff-40bb-4966-a1c5-4c73ac0bfe77,1566,,"[81.3, 5.9]",3890546,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,93,Werder Bremen,176,['cf7dbb43-9348-42d1-9e05-208b894427ee'],42,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:42.687,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d5495dfc-5e83-4a78-bf0b-9135660d1b47,1602,,"[110.5, 30.6]",3890546,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,98,Werder Bremen,176,['c6e43235-7805-4763-a007-3fb2a4b76201'],58,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:58.771,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6a322b76-1699-4ac2-be30-1e4468e059ec,1610,,"[42.9, 37.2]",3890546,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,98,Werder Bremen,176,['9f1d1cc6-8999-4752-b60b-8e10bbaef89e'],8,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:45:08.582,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,931f0e6f-2802-4cbf-9378-0f118d15e506,1682,,"[93.4, 5.1]",3890546,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing,100,VfB Stuttgart,174,['514f8429-db35-4109-9ae5-afb2c7e80b9c'],58,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:46:58.334,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,c057292b-1f15-4b36-9ff8-1e49b307ea05,1707,,"[10.7, 22.1]",3890546,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jannik Vestergaard,8815.0,Right Center Back,101,VfB Stuttgart,174,['82ffb6de-9ca8-45b8-bf67-df38a7078c98'],14,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:14.422,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,b1976740-b51b-45c9-8a4e-32196d3ec0fd,1710,,"[57.8, 78.1]",3890546,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Timo Werner,5557.0,Right Wing,102,Werder Bremen,176,['c8b52cdd-2dcc-47b9-b4ff-252ee62b9522'],44,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:44.621,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ae33b894-3387-44b1-93cb-5c6660aa6180,1723,,"[15.5, 8.5]",3890546,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filip Kostić,5591.0,Left Wing,103,Werder Bremen,176,['09498af8-b79a-4e80-a0b8-284ea502467e'],24,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:24.700,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a775c7c8-1e0b-4b18-adc6-41970e9c860d,1726,,"[112.0, 53.4]",3890546,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Levin Mete Öztunali,8554.0,Right Wing,103,Werder Bremen,176,['2f88276b-656f-49ab-acac-91a2e25f08c0'],26,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:26.441,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f4e3d98d-758d-46b2-9e43-8778293dac3d,1728,,"[116.3, 56.2]",3890546,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,103,Werder Bremen,176,['5ee058c0-9d1a-4b20-a321-2f814c6268b3'],28,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:28.429,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,33fd4a04-7c97-4e54-86dc-c7fffcf90136,1777,,"[79.9, 18.9]",3890546,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lukas Rupp,11395.0,Right Defensive Midfield,104,VfB Stuttgart,174,['1f1fe250-7470-4a24-af6c-2c0d9bf15051'],17,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:17.296,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,0172c874-d95e-4f87-9d8a-2e670eda31a2,1801,,"[45.1, 6.9]",3890546,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Schwaab,8270.0,Left Defensive Midfield,106,Werder Bremen,176,['f884e1ca-bf62-4569-b9a5-0b98c689770b'],22,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:22.584,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,1234d733-3b66-45ae-b552-5f59cd5aece2,1804,,"[74.8, 74.6]",3890546,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Miguel Pizarro Bossio,11132.0,Center Forward,106,Werder Bremen,176,['b0824ab7-7337-45f7-b3f4-32f74bffa900'],23,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:23.419,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1b1d9492-7786-4122-bbbc-be78fe346f7b,1826,,"[117.7, 32.7]",3890546,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jannik Vestergaard,8815.0,Right Center Back,107,Werder Bremen,176,['55670b44-cf04-4a32-8172-fd3aa5a115ff'],1,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:01.542,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1f4993aa-b445-492d-b3c0-7c7ee113ba25,1868,,"[64.8, 3.0]",3890546,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,111,Werder Bremen,176,['37edcca2-f841-42df-bc4a-b7e9c5940877'],25,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:25.807,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,a9ec83ab-af46-4be2-b299-68070fd9f4f6,1877,,"[57.3, 74.3]",3890546,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,112,VfB Stuttgart,174,['5fc1a0e2-300e-4986-aa8f-73ef363e37d6'],27,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:27.557,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,31b2ffeb-23c0-4563-b023-730d4209caa9,1956,,"[17.8, 5.6]",3890546,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago García,26359.0,Left Back,118,VfB Stuttgart,174,['a3963a93-b334-457b-afaa-c260f855cf92'],11,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:11.912,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,b5e56c47-4f4d-4a9f-bde7-13e94d551cd5,1965,,"[24.4, 5.2]",3890546,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clemens Fritz,20010.0,Left Defensive Midfield,118,VfB Stuttgart,174,['49f3bd79-9b21-45a3-bc37-445d7d75c179'],15,,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:15.725,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,05edbb4c-2371-44e8-8961-04ff99082ef1,1973,,"[82.9, 74.5]",3890546,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukas Rupp,11395.0,Right Defensive Midfield,119,Werder Bremen,176,['7f875b7b-5559-4006-ba0f-d4beff473c67'],33,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:09:33.578,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f96b49bf-034e-4253-a2b8-94af06b9f166,1983,,"[32.1, 20.5]",3890546,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Schwaab,8270.0,Left Defensive Midfield,120,Werder Bremen,176,['42061edc-3541-463f-9240-636d150dbc91'],2,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:02.347,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f25ae221-6c39-43e3-8d33-579188ccc048,2018,,"[68.1, 69.6]",3890546,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Timo Werner,5557.0,Right Wing,122,VfB Stuttgart,174,['f7ab7480-1430-48c7-8c98-7215da84ad9d'],48,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:10:48.427,Duel,True
