50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[94.7, 10.4]",,,,,,,,,,,,1.604459,,,,,,,,,,,,20724424-eb51-4b9a-978a-95f36fbc536a,1379,,"[92.4, 13.3]",3890521,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,84,Bayer Leverkusen,904,"['0ee2e3c8-a811-435c-82f1-a5e3fc923c94', '20c4a1e2-64bc-4d98-ba48-188f89a86026', '78bf75c5-7dec-4d0e-a4bd-cf7dfba37ac5']",55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:55.882,Carry,True
,,,,,,"[102.3, 14.6]",,,,,,,,,,,,0.609766,,,,,,,,,,,,ab1fbdc4-a2f0-40c1-9f3f-86199fdf425d,1384,,"[102.9, 14.6]",3890521,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Wing,84,Bayer Leverkusen,904,"['102109a7-e3d2-4f79-8e6a-e82e39f720f5', '2fd91ca0-cb02-400a-ab16-29fad7cf7bef', 'd1aeb5da-b485-4972-ab89-a48daf109be4', 'df24b7c8-fed4-47ed-bd72-797ca6eca04e']",58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:58.137,Carry,True
,,,,,,"[102.2, 24.1]",,,,,,,,,,,,0.687083,,,,,,,,,,,,6d13fc9a-95ba-4948-aa64-749909fd6a4b,1388,,"[99.2, 21.8]",3890521,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,84,Bayer Leverkusen,904,"['03d3c291-4dd0-4c16-bbf2-717af3c9085a', '64cc2fb4-e49c-41d4-90e4-bbe62b93d6b6', '6d5f33fe-5a03-4041-a759-236f55a20586']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:59.574,Carry,True
,,,,,,"[85.6, 2.9]",,,,,,,,,,,,1.685272,,,,,,,,,,,,2d1b8f19-63ad-47ab-928f-8220ca7513d6,1394,,"[89.7, 2.9]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Henrichs,8211.0,Left Back,84,Bayer Leverkusen,904,"['88a4d94e-f8f3-43f6-97e7-787723b5760f', 'ce827549-f3a0-49a1-b249-d6f71d498d8b', 'f8563fb7-8a5f-4a1b-9b77-76a493a8300c']",4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:04.123,Carry,True
,,,,,,"[80.0, 8.8]",,,,,,,,,,,,1.231783,,,,,,,,,,,,df50aae5-a8d9-49f1-9333-aa5d51e0be80,1398,,"[82.5, 8.1]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladlen Yurchenko,24428.0,Right Defensive Midfield,84,Bayer Leverkusen,904,"['05820fe9-3576-4179-842f-dc0003a046fc', '9cb9ce85-1813-4e36-95c7-fd43cb210f0e', 'fc07b7bc-cd60-402e-846f-02560b9c6918']",6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:06.459,Carry,True
,,,,,,"[40.1, 71.3]",,,,,,,,,,,,0.359998,,,,,,,,,,,,1f45634d-63ad-4758-aae2-2ca4b745c50b,1402,,"[40.1, 71.3]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luc Castaignos,7846.0,Center Forward,85,Eintracht Frankfurt,184,"['3f5c925a-c24a-4435-83b9-f65d6311814c', '8a2098e3-3cc6-41a7-a907-2ae0d5336def', 'af3f2fb9-2c4f-4ac2-a687-129a8a6d9977']",7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:07.691,Carry,True
,,,,,,"[39.1, 69.5]",,,,,,,,,,,,0.119999,,,,,,,,,,,,a5dd7178-8424-434a-aa9c-c280c1ce0fa3,1405,,"[40.1, 71.3]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luc Castaignos,7846.0,Center Forward,85,Eintracht Frankfurt,184,"['8a2098e3-3cc6-41a7-a907-2ae0d5336def', '90778450-124e-4e67-9822-15f095fa3483', 'af3f2fb9-2c4f-4ac2-a687-129a8a6d9977']",8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:08.051,Carry,True
,,,,,,"[40.6, 64.2]",,,,,,,,,,,,0.708751,,,,,,,,,,,,685c5895-e706-4856-89c3-d754a83cbeb5,1409,,"[37.3, 67.0]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Stendera,10896.0,Right Center Midfield,85,Eintracht Frankfurt,184,"['2a02822e-7997-469e-b439-c50fcd7a9940', '53ec565e-79d8-41e2-a80c-8343c508b956', '5fb101a3-f305-4828-babe-d1e3bbb74d64']",8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:08.537,Carry,True
,,,,,,"[51.9, 40.2]",,,,,,,,,,,,1.28014,,,,,,,,,,,,37ac779f-99b7-44dc-ac46-614f4f1a28f3,1414,,"[48.1, 50.9]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Left Center Midfield,85,Eintracht Frankfurt,184,"['62dc4562-2a06-40ea-aa0d-9ef10ab039fc', '69ceb6f7-0910-4218-af03-75d3181b16fe', 'dc133ffa-80d0-412e-bba6-0be899749b93']",10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:10.708,Carry,True
,,,,,,"[69.3, 36.7]",,,,,,,,,,,,0.535655,,,,,,,,,,,,8d8741cb-3b69-4052-8390-30688717e590,1418,,"[69.3, 36.7]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,86,Bayer Leverkusen,904,"['2b6759df-0b0a-4d24-802a-9ed5f043608d', '42bd9a37-1810-49cf-b6e4-a0faca4ff31f']",13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:13.972,Carry,
,,,,,,"[88.2, 53.5]",,,,,,,,,,,,0.578631,,,,,,,,,,,,43649639-a099-4503-ac9b-8b7a110230e0,1421,,"[85.9, 52.5]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,86,Bayer Leverkusen,904,"['45ccf532-ef30-4224-bc13-e57a69507c5b', '5b838ec1-9bd1-41ec-884c-7a7ab457e486']",15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:15.965,Carry,
,,,,,,"[16.5, 24.5]",,,,,,,,,,,,6.074278,,,,,,,,,,,,0d706d53-06fb-46dc-ae28-d909da637f19,1427,,"[3.8, 38.5]",3890521,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,87,Eintracht Frankfurt,184,"['480c7d4f-6915-4ca5-aba7-706114435294', '620c9f32-97ff-4f90-8d65-88652d19351d']",19,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:19.889,Carry,
,,,,,,"[65.7, 64.9]",,,,,,,,,,,,0.620814,,,,,,,,,,,,91acbf09-6698-436b-b6fb-bb5c9b15517e,1448,,"[62.8, 63.8]",3890521,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothy Chandler,8670.0,Right Back,89,Eintracht Frankfurt,184,"['015a2053-5fd3-4f93-9611-86a88ce01d62', '0c605eba-4be6-4a26-9316-e04b635be1e3', '34219043-19d4-43b2-9e73-743c5b39e1b9']",35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:35.184,Carry,True
,,,,,,"[68.7, 54.9]",,,,,,,,,,,,1.787104,,,,,,,,,,,,141c358d-c45e-418e-86ad-e44101ca340c,1453,,"[63.2, 57.6]",3890521,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Center Defensive Midfield,89,Eintracht Frankfurt,184,"['a30317a8-287b-4d65-b8e8-65013e66f3e8', 'd91c40e7-e72f-4afd-8add-416402e49c67', 'f0d53ed9-d5e5-4f22-acfe-415136d99d68']",36,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:36.865,Carry,True
,,,,,,"[65.4, 33.4]",,,,,,,,,,,,1.769006,,,,,,,,,,,,079dc34f-3c2a-4fc0-ae18-7309801e1f09,1462,,"[56.5, 28.0]",3890521,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Wing,89,Eintracht Frankfurt,184,"['42b0d416-5d8c-4694-a6e1-f45fac5d23d3', '6e35a535-1f23-4679-9f4a-0bfed43afa07', 'c743ca3a-338f-4df0-8e75-705e6f0ab37d']",40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:40.280,Carry,True
,,,,,,"[62.8, 32.5]",,,,,,,,,,,,2.288011,,,,,,,,,,,,596bfb3a-7d25-4362-b067-d1ac49c6f693,1467,,"[51.3, 36.5]",3890521,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,89,Eintracht Frankfurt,184,"['9df67b85-6c58-46b5-8dba-f0f0bc28f9d8', 'ac125df4-4dad-4df9-ac3c-e9d348eed6ef']",42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:42.991,Carry,
,,,,,,"[74.4, 2.0]",,,,,,,,,,,,1.014217,,,,,,,,,,,,e891cc50-1b1c-4837-9896-a335d6789d65,1475,,"[74.1, 2.1]",3890521,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bastian Oczipka,8504.0,Left Back,90,Eintracht Frankfurt,184,"['3e7ecb4e-64ca-4f7f-95cf-ff6c2b736589', 'aa6ef248-5b17-47a6-9fb1-2926d57a534e', 'f6de2abd-bedc-49f1-bd3f-068df20fb687']",57,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:57.300,Carry,True
,,,,,,"[31.7, 69.1]",,,,,,,,,,,,0.762505,,,,,,,,,,,,78dd5488-7db9-4b7e-a2de-642a3d07e758,1480,,"[31.6, 67.8]",3890521,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,90,Eintracht Frankfurt,184,"['10964036-6f65-4c8f-b004-a4dfaf1912a3', '18cb21d4-0549-4f01-ac88-2d3ef2b40e11', 'ba85ebf8-9fa4-4dac-9a8a-59a3c3784637']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:59.199,Carry,True
,,,,,,"[33.7, 76.7]",,,,,,,,,,,,1.864388,,,,,,,,,,,,b7afe8fb-638d-4ed9-b151-51597bdfcfb3,1484,,"[30.6, 72.9]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tin Jedvaj,6309.0,Right Back,90,Eintracht Frankfurt,184,"['0dc606b9-1370-4c54-940e-58025151a125', '8ba6d155-c7d9-46ac-96b3-f0c3c80d5c5a']",0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:00.674,Carry,
,,,,,,"[26.0, 19.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,166a531d-732e-4b86-afc3-dd749ec68684,1489,,"[26.4, 20.2]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,91,Eintracht Frankfurt,184,"['3192933c-a7a4-415b-81ea-4c9728ffad21', '6f5ce04a-6fd9-4da5-8fc4-f83a8783b964', '89e14691-ac87-4bfa-8d93-8118b4d9fdea']",8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:08.056,Carry,True
,,,,,,"[108.3, 14.6]",,,,,,,,,,,,0.97651,,,,,,,,,,,,3dc0061f-b12c-4cb2-ac9e-0d792baef770,1503,,"[109.9, 14.8]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luc Castaignos,7846.0,Center Forward,92,Eintracht Frankfurt,184,"['2e48ee99-e95b-4eee-bfe4-8b406ace7a30', '73ee312b-96c4-45f1-9997-6cb2e00aa2c9', '77c9dd8f-57f8-48e4-a9dd-364c6fb1f5e1', 'c8bec081-496c-4c7b-8d51-e5de320dfdc7', 'c9e810c7-0b24-4dde-8c6d-119f1e3f71c4', 'd75c71e3-da24-4527-98ea-f50cf62bdd0c']",30,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:30.753,Carry,True
,,,,,,"[103.7, 4.7]",,,,,,,,,,,,0.966344,,,,,,,,,,,,106a8539-9095-41fe-9460-f435a51859fa,1507,,"[100.2, 5.1]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bastian Oczipka,8504.0,Left Back,92,Eintracht Frankfurt,184,"['b1e0d56c-3708-4c21-befe-10045d5fafa2', 'be23a68a-f704-41f2-bfe3-d83989afd91b', 'dac99748-2393-47ee-8991-d4b7d38c0a49']",33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:33.507,Carry,True
,,,,,,"[40.2, 76.3]",,,,,,,,,,,,3.662364,,,,,,,,,,,,75d6891a-9c9e-47ff-8fa8-072ecf6ee07c,1512,,"[16.4, 75.4]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Bellarabi,8213.0,Right Wing,92,Eintracht Frankfurt,184,"['29077263-f1a3-4e04-bf76-4c0b9a141cdf', 'b2a4e988-26ef-41ec-b03b-139551ebeae5', 'ef45698a-67d9-458f-9775-9f4b38eb004f']",34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:34.473,Carry,True
,,,,,,"[74.6, 2.7]",,,,,,,,,,,,1.519106,,,,,,,,,,,,43b3e661-6242-4a51-9754-fb80db262032,1517,,"[76.9, 1.4]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Szabolcs Huszti,18888.0,Left Center Midfield,92,Eintracht Frankfurt,184,"['4e90c2c6-382f-4780-b403-061d7d77ac0e', '9af3b426-d1c0-4053-8782-ebc33cb58bb0', '9f8bc5c7-6ff7-475b-b091-55d92f888d68']",39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:39.311,Carry,True
,,,,,,"[71.1, 10.9]",,,,,,,,,,,,0.564024,,,,,,,,,,,,89ffb67b-2a81-41ef-af4b-5657a4f2df7d,1521,,"[70.1, 8.6]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Left Midfield,92,Eintracht Frankfurt,184,"['46f1eb9e-2470-4854-b17b-0f0eee8d339d', '4afc3da9-2dd9-4922-8d4f-ad048fcde169']",41,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:41.702,Carry,
,,,,,,"[48.4, 62.0]",,,,,,,,,,,,2.130088,,,,,,,,,,,,b452ab33-5963-4d3f-acbf-dd87af10e72b,1527,,"[43.2, 68.1]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,93,Bayer Leverkusen,904,"['8be1876e-52a4-421f-b3e7-526529ea4854', 'af66dd19-6d8f-43c9-b470-e7ff2e812481', 'fa2f43be-f805-452f-b692-0922a7446ba0']",43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:43.554,Carry,True
,,,,,,"[96.6, 23.1]",,,,,,,,,,,,4.26786,,,,,,,,,,,,1cd5f372-19eb-4eba-9227-24e830b9f7eb,1538,,"[69.3, 19.3]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Wing,93,Bayer Leverkusen,904,"['2e2519cb-51f9-431a-89bf-762bdaafec02', 'b0f0347c-4937-47e1-ac48-eff10f599641']",52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:52.028,Carry,
,,,,,,"[112.5, 16.9]",,,,,,,,,,,,0.838263,,,,,,,,,,,,ea63a7a0-b7b1-415c-b4cf-5428a7475c90,1541,,"[112.5, 16.9]",3890521,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,93,Bayer Leverkusen,904,"['1c39c1d9-dab1-463b-99dd-ba88aa610814', 'a8bba8cd-4a25-4443-994f-a6c7700807b1']",57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:57.933,Carry,
,,,,,,"[86.5, 41.1]",,,,,,,,,,,,1.290007,,,,,,,,,,,,d07a95f8-a3d3-490f-be28-2ed26334ad7a,1547,,"[83.5, 40.5]",3890521,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladlen Yurchenko,24428.0,Right Defensive Midfield,93,Bayer Leverkusen,904,"['017d631c-1151-4481-ae81-88dcbb69ca2e', '1fa9882f-d5ad-40d5-94c2-4eccc47fe899']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:03.372,Carry,
,,,,,,"[42.9, 57.3]",,,,,,,,,,,,0.809837,,,,,,,,,,,,0213eb83-0b44-4990-9902-070a26b2dd70,1554,,"[42.5, 54.1]",3890521,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Wing,95,Bayer Leverkusen,904,"['b05dd787-176a-411d-a835-c7d4d3acbf53', 'b06b3f8a-968f-40ed-841f-47da4ac428ef']",45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:45.586,Carry,
,,,,,,"[21.8, 47.9]",,,,,,,,,,,,1.903983,,,,,,,,,,,,a6b3cb05-9a41-42ce-82b0-711930af269c,1559,,"[24.8, 57.9]",3890521,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,95,Bayer Leverkusen,904,"['9730e857-3300-408f-b71d-f47514d08581', 'c6ae8ef7-7fbf-4a09-8760-7799efa59753']",49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:49.027,Carry,
,,,,,,"[14.9, 21.5]",,,,,,,,,,,,1.843393,,,,,,,,,,,,cf15f546-c9da-4cf8-a360-4d471893166e,1562,,"[19.7, 23.4]",3890521,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,95,Bayer Leverkusen,904,"['47684576-98af-4087-bad9-b952a8d9d4f7', '77484542-d73a-485d-8d1b-eb10b79ed302', 'b20a0811-f018-4e3e-b5e2-ef7a5c66cda5']",52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:37:52.960,Carry,True
,,,,,,"[14.9, 14.6]",,,,,,,,,,,,0.497224,,,,,,,,,,,,dd389a70-fcac-4264-ab6f-2dc7355bb917,1578,,"[15.3, 15.6]",3890521,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,95,Bayer Leverkusen,904,"['6d76cbe2-7214-44c3-83bc-beb055c2f348', 'bfb57075-4820-4223-9786-1f36dd362e2a']",5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:05.935,Carry,
,,,,,,"[19.4, 3.2]",,,,,,,,,,,,0.62259,,,,,,,,,,,,08be7f64-f761-480c-8840-c061ee328d1b,1581,,"[18.4, 5.7]",3890521,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Henrichs,8211.0,Left Back,95,Bayer Leverkusen,904,"['a19f269e-ae2e-4c19-8777-60087cbfb5f6', 'd7bcf0cf-410e-461d-a4ad-ff108d13092c']",7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:07.422,Carry,
,,,,,,"[83.8, 6.1]",,,,,,,,,,,,2.059616,,,,,,,,,,,,f25012d6-e398-48c3-88c5-89d6901d277e,1587,,"[84.9, 4.4]",3890521,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,96,Bayer Leverkusen,904,"['ceca2b76-a072-48ab-a689-321f28055afb', 'edc5b84a-570e-4994-b1ac-a3960346c748']",18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:18.724,Carry,
,,,,,,"[77.3, 22.3]",,,,,,,,,,,,1.008845,,,,,,,,,,,,f2f38b7f-3e83-4157-be8a-6a5e5bb8c8ce,1590,,"[76.6, 25.5]",3890521,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladlen Yurchenko,24428.0,Right Defensive Midfield,96,Bayer Leverkusen,904,"['5fdb0cff-0184-47e1-8757-2cb87eed7410', 'b5861a3b-aa35-4c4e-a660-30f87d0ad370', 'f7692f23-9ba2-4ac1-b553-1f3541eb0df9']",21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:21.874,Carry,True
,,,,,,"[69.1, 16.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,7844a4bf-b566-4e62-9403-ae45754542fb,1596,,"[69.1, 16.6]",3890521,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Henrichs,8211.0,Left Back,96,Bayer Leverkusen,904,"['59128e6b-00ce-4769-b39b-9d83f030bd59', 'e36d5792-3e52-4b81-8fa5-44e8e8a4f1a3', 'f8441394-40e1-4767-8069-a7791be5af4d']",24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:24.726,Carry,True
,,,,,,"[88.2, 2.4]",,,,,,,,,,,,2.039217,,,,,,,,,,,,b8934af7-d504-406c-be82-d61275b8f057,1599,,"[85.2, 2.2]",3890521,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,96,Bayer Leverkusen,904,"['08fda26f-e684-4ed2-8356-6390a9446eb0', '137866f3-92dd-4be6-bbb0-b7b2971ff89b', 'dc3d95c2-b866-41bd-a376-293b38242f1a']",26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:26.281,Carry,True
,,,,,,"[12.6, 22.5]",,,,,,,,,,,,1.171421,,,,,,,,,,,,49b1d3f4-c788-4e08-8288-a06335372eda,1616,,"[12.5, 20.6]",3890521,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernd Leno,15581.0,Goalkeeper,99,Bayer Leverkusen,904,"['1063c4b2-3c7d-44c5-87b4-6c54a1c6af53', '89c95986-5f78-4a34-ab29-b6bd0a4ec815']",43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:43.243,Carry,
,,,,,,"[34.0, 26.2]",,,,,,,,,,,,3.822765,,,,,,,,,,,,707ad5b5-084b-43c6-a98a-7980be6a1e88,1619,,"[21.1, 19.6]",3890521,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christoph Kramer,8805.0,Left Center Back,99,Bayer Leverkusen,904,"['c327ff62-40d9-45b4-b8b5-b2b77c962521', 'e4ffba44-5bea-4c8e-a5cb-5019b5250375']",45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:45.705,Carry,
,,,,,,"[35.0, 48.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,c67006a4-abc1-4ac0-b2ec-a7fda16010cf,1622,,"[35.0, 48.9]",3890521,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,99,Bayer Leverkusen,904,"['30fd683f-8741-4515-8fd5-c91d34be6e56', '83c25546-2420-4bce-898f-df662b842ee8']",50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:50.932,Carry,
,,,,,,"[30.3, 30.5]",,,,,,,,,,,,1.682949,,,,,,,,,,,,12665c97-f3ac-47ec-8acd-f88aad1d0572,1625,,"[31.3, 28.8]",3890521,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christoph Kramer,8805.0,Left Center Back,99,Bayer Leverkusen,904,"['4db90cc4-f20e-4c32-80c7-041619d00f22', 'aa5dda84-847b-4bf7-8bb2-bf7da40e2d55']",52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:52.765,Carry,
,,,,,,"[10.5, 51.4]",,,,,,,,,,,,1.820259,,,,,,,,,,,,80755661-3cdc-44f6-b029-d36edc24335c,1629,,"[7.4, 41.5]",3890521,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernd Leno,15581.0,Goalkeeper,99,Bayer Leverkusen,904,"['9462529d-35a2-4dfa-9065-c5036a73cd25', 'b105ba8a-8ec7-4110-b1d5-6066c068fbad', 'f3052457-8b28-4ef9-8e57-735c48fa4731']",57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:57.394,Carry,True
,,,,,,"[68.4, 27.7]",,,,,,,,,,,,0.607301,,,,,,,,,,,,2b20f73d-631b-4665-8b59-c60a37957871,1639,,"[65.9, 29.7]",3890521,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Szabolcs Huszti,18888.0,Left Center Midfield,99,Bayer Leverkusen,904,"['7b5373f5-6a9a-4f51-ab20-54787460ae91', 'a192a2a3-6239-4458-b124-5f2e838aa4d0']",7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:07.712,Carry,
,,,,,,"[72.0, 50.8]",,,,,,,,,,,,1.686078,,,,,,,,,,,,56962763-4b3e-46d1-8e98-11ff78677d9b,1644,,"[66.8, 53.5]",3890521,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Brandt,5555.0,Left Wing,99,Bayer Leverkusen,904,"['477256ca-ca37-4409-a51a-a3cf63acd00d', 'ae2cd139-bcc2-4c38-b926-48e023f1fc41', 'ec4f71ce-4a6f-4f08-8ba4-f2c5e905e070']",10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:10.437,Carry,True
,,,,,,"[93.8, 32.3]",,,,,,,,,,,,2.965195,,,,,,,,,,,,01dfcbd5-b814-4736-badd-ddc8e5bf48ea,1648,,"[85.9, 24.8]",3890521,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Bellarabi,8213.0,Right Wing,99,Bayer Leverkusen,904,"['239a31ea-0b19-4a40-9017-65b4d0c03cb0', 'c9bcd820-a563-4eef-a857-c17726fd7885']",13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:40:13.588,Carry,
