bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.416481,,,,,,,,,,,,,,1b05e631-4645-4157-87cc-d4804bbf175c,106,,"[76.2, 80.0]",3890540,3,True,,,-0.1269728,,,,,"[99.7, 77.0]",,Low Pass,,23.690716,,,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,Throw-in,1,From Throw In,Lars Bender,8969.0,Right Back,9,Bayer Leverkusen,904,"['6a59d41a-24e1-4bfc-af4a-ce1c3a28c9ce', 'e80702be-7e89-4a54-872b-67fd0a45384d']",2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:02.209,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,e80702be-7e89-4a54-872b-67fd0a45384d,108,,"[20.4, 3.1]",3890540,3,,,,-0.043450896,,Head,,,"[27.3, 2.8]",,Low Pass,,6.9065185,,,,,Tolga Ciğerci,30439.0,,,,,Recovery,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,9,Bayer Leverkusen,904,"['1b05e631-4645-4157-87cc-d4804bbf175c', 'f4217e42-aa44-4da0-9c29-7e50055a908d']",3,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:03.625,Pass,
,,,,,,,,,,,,,,,,,0.094274,,,,,,,,,,,,,,2762250f-a164-4e42-8322-4dd47f09bd68,111,,"[31.1, 2.5]",3890540,3,,,,0.0,,Right Foot,,,"[35.0, 2.5]",,Low Pass,,3.9,,,Incomplete,,Vedad Ibišević,8571.0,,,,,,1,From Throw In,Tolga Ciğerci,30439.0,Left Midfield,9,Bayer Leverkusen,904,"['20f103f7-a485-4883-8981-3707dd86accd', 'c544f024-fa9a-4fb5-9888-bb617f835cbf']",5,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:05.608,Pass,
,,,,,,,,,,,,,,,,,1.361836,,,,,,,,,,,,,,6f30ffa5-8191-4cd7-ab84-809d360cb42d,114,,"[37.8, 0.1]",3890540,3,,,,0.18998829,,,,,"[53.4, 3.1]",,High Pass,,15.885842,,,,,Vedad Ibišević,8571.0,,,,,Throw-in,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,10,Hertha Berlin,173,['f59e9fa6-a7e7-411b-8a5b-71b0cf9cac93'],21,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:21.621,Pass,
,,,,,,,,,,,,,,,,,0.860462,,,,,,,,,,,,,,334be198-e621-4e5b-af7e-d2d2e742b4ea,118,,"[52.4, 3.6]",3890540,3,,,,-2.7004132,,Right Foot,,,"[45.2, 0.2]",,Low Pass,,7.962412,,,Out,,Marvin Plattenhardt,5569.0,,,,,,1,From Throw In,Vedad Ibišević,8571.0,Right Center Forward,10,Hertha Berlin,173,['505c4d9d-49a4-4044-ba85-0094cd0eeed4'],24,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:24.100,Pass,
,,,,,,,,,,,,,,,,,1.679167,,,,,,,,,,,,,,2855fc21-3588-4ea6-ba1f-c75857925422,120,,"[83.1, 80.0]",3890540,3,,,,-0.722039,,,,,"[100.7, 64.5]",,High Pass,,23.452291,,,Incomplete,,Julian Brandt,5555.0,,,,,Throw-in,1,From Throw In,Lars Bender,8969.0,Right Back,11,Bayer Leverkusen,904,"['046da3c8-b102-45f3-b12f-2ff486527de1', 'b92a8ab0-5478-43fd-9fcc-49ff02e38d01']",37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:37.456,Pass,
,,,,,,,,,,,,,,,,,1.664457,,,,,,,,,,,,,,046da3c8-b102-45f3-b12f-2ff486527de1,122,,"[19.4, 15.6]",3890540,3,,,,-0.503329,,Head,,,"[35.2, 6.9]",,High Pass,,18.036907,,,Incomplete,,Per Ciljan Skjelbred,8578.0,,,,,Interception,1,From Throw In,Fabian Lustenberger,8965.0,Left Center Back,11,Bayer Leverkusen,904,"['2855fc21-3588-4ea6-ba1f-c75857925422', '5623108d-a8f7-4ec9-b8e3-d5211d2adeb4', '8d47a199-d332-4793-bf52-e6f0ecb5806f']",39,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:39.135,Pass,
,,,,,,,,,,,,,,,,,1.349909,,,,,,,,,,,,,,8d47a199-d332-4793-bf52-e6f0ecb5806f,125,,"[84.9, 73.2]",3890540,3,,,True,2.690523,,,,,"[78.5, 76.3]",,Low Pass,,7.1112585,,,,,Kevin Kampl,8222.0,,,,,Recovery,1,From Throw In,Lars Bender,8969.0,Right Back,11,Bayer Leverkusen,904,"['046da3c8-b102-45f3-b12f-2ff486527de1', '74c10b96-a004-4d8d-ad5e-0dca5b3d8e6a', '84b12f31-a5a6-4310-b638-9c67ed1edab7']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:40.800,Pass,True
,,,,,,,,,,,,,,,,,1.261395,,,,,,,,,,,,,,2b989bc6-6e4e-4750-8948-025e8ff3927b,129,,"[78.7, 76.8]",3890540,3,,,,-2.9316192,,Right Foot,,,"[72.6, 75.5]",,High Pass,,6.2369866,,,,,André Ramalho Silva,9363.0,,,,,,1,From Throw In,Kevin Kampl,8222.0,Right Defensive Midfield,11,Bayer Leverkusen,904,"['1c489725-fbc4-4362-bd8c-b7c471db7333', 'ef841ec4-bedb-4e15-bda0-3fdbe79ea1b2']",42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:42.177,Pass,True
,,,,,,,,,,,,,,,,,1.064567,,,,,,,,,,,,,,c8f87277-c2d8-4a3a-91f5-185e1ff4e088,131,,"[72.6, 75.3]",3890540,3,,,,-0.58322936,,Head,,,"[82.3, 68.9]",,High Pass,,11.621101,,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,From Throw In,André Ramalho Silva,9363.0,Right Center Back,11,Bayer Leverkusen,904,['ee7283a6-24e2-4def-b943-76ceff3833ca'],43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:43.438,Pass,
,,,,,,,,,,,,,,,,,1.001221,,,,,,,,,,,,,,6905c6ab-27c4-43cd-8e25-68c98961e553,134,,"[82.3, 69.6]",3890540,3,,,,0.98652506,,Right Foot,,,"[86.4, 75.8]",,Low Pass,,7.4330344,,,Incomplete,,Karim Bellarabi,8213.0,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,11,Bayer Leverkusen,904,"['4a5f3f8c-cbf6-4526-9e12-201d72c4a6cc', 'f8a23e31-4847-445f-b4b9-1fea1e927365']",44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:44.543,Pass,
,,,,,,,,,,,,,,,,,0.11401,,,,,,,,,,,,,,fc37d8d2-2106-4293-916b-097e1e872d07,139,,"[34.2, 4.1]",3890540,3,,,,-0.12970254,,Right Foot,,,"[36.5, 3.8]",,Low Pass,,2.3194828,,,Incomplete,,Vedad Ibišević,8571.0,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Midfield,12,Hertha Berlin,173,"['09a22151-640c-4997-a8fc-83c79a57cc47', '4b83e263-0f23-4a1d-a97e-1cc1e1228703', '8010becd-7775-4ef7-a276-86d66571d9bd']",46,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:46.579,Pass,True
,,,,,,,,,,,,,,,,,2.328796,,,,,,,,,,,,,,3994a481-44ee-4abd-942b-92be9bbfb787,142,,"[35.2, 0.1]",3890540,3,,,,1.6824791,,,,,"[30.4, 42.9]",,Low Pass,,43.068317,,,,,Sebastian Langkamp,8580.0,,True,,,Throw-in,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,13,Hertha Berlin,173,['40d1af27-c07c-4929-8e89-ba54ff927e52'],57,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:57.471,Pass,
,,,,,,,,,,,,,,,,,2.143438,,,,,,,,,,,,,,540d3ace-b518-498f-a0f0-c17591946028,145,,"[29.6, 44.2]",3890540,4,,,,1.1348827,,Right Foot,,,"[43.9, 74.9]",,Ground Pass,,33.867092,,,,,Peter Pekarík,9722.0,,,,,,1,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,13,Hertha Berlin,173,['92a01eab-a508-4c55-9725-1ed6d5cb4c0c'],0,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:04:00.683,Pass,
,,,,,,,,,,,,,,,,,0.957525,,,,,,,,,,,,,,9e7f723b-b945-45d9-a86d-4237864f3f89,148,,"[49.5, 78.7]",3890540,4,,,,-0.39971718,,Right Foot,,,"[68.2, 70.8]",,Ground Pass,,20.300247,,,,,Mitchell Weiser,8576.0,,,,,,1,From Throw In,Peter Pekarík,9722.0,Right Back,13,Hertha Berlin,173,['941d277d-454c-494c-a84d-75d3b15010f0'],5,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:04:05.200,Pass,
,,,,,,,,,,,,,,,,,1.069989,,,,,,,,,,,,,,3dc266e1-557e-466e-8723-2a837a01d6a3,156,,"[48.6, 9.0]",3890540,4,,,,2.6029685,,Right Foot,,,"[40.4, 13.9]",,Ground Pass,,9.552486,,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Benjamin Henrichs,8211.0,Left Back,14,Bayer Leverkusen,904,['741cd4f4-080b-4e5e-9651-919e9e99327f'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:07.542,Pass,
,,,,,,,,,,,,,,,,,0.493215,,,,,,,,,,,,,,0d1700ff-38e7-46cb-a4ba-558d22874e70,158,,"[40.6, 14.2]",3890540,4,,,,0.21866895,,Right Foot,,,"[46.0, 15.4]",,Ground Pass,,5.531727,,,,,Charles Mariano Aránguiz Sandoval,8210.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,14,Bayer Leverkusen,904,['ef208a43-bcce-444f-97a6-fec49bcd9060'],8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:08.612,Pass,
,,,,,,,,,,,,,,,,,0.800148,,,,,,,,,,,,,,86daa0f8-c6ed-4aad-9d84-41f06f99c415,160,,"[46.0, 15.4]",3890540,4,,,,-2.6671927,,Right Foot,,,"[38.6, 11.6]",,Ground Pass,,8.318654,,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,14,Bayer Leverkusen,904,['c044eb68-1d84-4f8e-b548-bd350491035d'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:09.105,Pass,
,,,,,,,,,,,,,,,,,0.813308,,,,,,,,,,,,,,ae56a3bc-5573-4f28-8fa5-34a2da9c5a0c,162,,"[40.1, 11.3]",3890540,4,,,,-0.7916093,,Right Foot,,,"[48.1, 3.2]",,Ground Pass,,11.384639,,,,,Benjamin Henrichs,8211.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,14,Bayer Leverkusen,904,['6a596050-ca9d-4404-91f2-a2fdc33d49b3'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:09.905,Pass,
,,,,,,,,,,,,,,,,,1.506436,,,,,,,,,,,,,,b4ca579a-c5e9-4a51-bc37-53491fb8a773,167,,"[62.6, 9.3]",3890540,4,,,,-1.5328399,,Right Foot,,,"[62.9, 1.4]",,Ground Pass,,7.905694,,,,,Julian Brandt,5555.0,,,,,,1,Regular Play,Benjamin Henrichs,8211.0,Left Back,14,Bayer Leverkusen,904,"['a24b3195-3ed6-4180-9f02-8bb3488bcb27', 'bf5efdef-4f5c-4507-ad36-c057aeb3c70b']",13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:13.456,Pass,True
,,,,,,,,,,,,,,,,,1.041529,,,,,,,,,,,,,,2ee89951-375b-48b6-84c4-3b19156fab17,170,,"[63.6, 2.1]",3890540,4,,,,2.3928273,,Right Foot,,,"[53.7, 11.3]",,Ground Pass,,13.514807,,,,,Charles Mariano Aránguiz Sandoval,8210.0,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Wing,14,Bayer Leverkusen,904,['15188c5b-984b-43d7-9676-ffc27d357c37'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:15.002,Pass,
,,,,,,,,,,,,,,,,,1.433381,,,,,,,,,,,,,,5fedd679-3830-4c78-86bb-4b28c9ae418c,174,,"[54.2, 11.6]",3890540,4,,,,-2.819842,,Right Foot,,,"[40.4, 7.0]",,Ground Pass,,14.546477,,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,14,Bayer Leverkusen,904,['2ab3dd5c-bfe6-476b-aa94-d1bf2736483f'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:16.243,Pass,
,,,,,,,,,,,,,,,,,2.083832,,,,,,,,,,,,,,02d299ef-3d3e-4e50-ba30-9c5239397675,178,,"[31.4, 4.2]",3890540,4,,,,2.3289475,,Right Foot,,,"[8.2, 28.7]",,Ground Pass,,33.741516,,,,,Bernd Leno,15581.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,14,Bayer Leverkusen,904,['cce3071c-4dd0-43d0-a930-60c8da8ea99b'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:19.613,Pass,
,,,,,,,,,,,,,,,,,3.7665,,,,,,,,,,,,,,67861746-ad5f-4946-a226-f0197af9e25a,181,,"[21.0, 36.9]",3890540,4,,,,-0.1259741,,Right Foot,,,"[81.8, 29.2]",,High Pass,,61.285645,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,14,Bayer Leverkusen,904,"['9b0a45af-cb13-4a11-b227-f979162b44c0', 'f47458f7-2c0f-481d-818f-1023412181c8']",30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:30.556,Pass,
,,,,,,,,,,,,,,,,,1.93413,,,,,,,,,,,,,,9b0a45af-cb13-4a11-b227-f979162b44c0,183,,"[38.3, 50.9]",3890540,4,,,True,0.0,,,,,"[52.6, 50.9]",,High Pass,,14.3,,,Incomplete,,Per Ciljan Skjelbred,8578.0,,,,,Recovery,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,14,Bayer Leverkusen,904,"['2ece6fc6-6ede-4f19-bd65-3545a7dca957', '6677944a-3b9a-48c1-94db-c5e785128604', '67861746-ad5f-4946-a226-f0197af9e25a', 'cab3deac-4f18-4cc9-a86b-01ccebbd2eba']",34,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:04:34.322,Pass,True
,,,,,,,,,,,,,,,,,0.946492,,,,,,,,,,,,,,cab3deac-4f18-4cc9-a86b-01ccebbd2eba,186,,"[67.5, 29.2]",3890540,4,,,,-1.2952313,,Head,,,"[71.6, 14.7]",,High Pass,,15.06851,,,,,Julian Brandt,5555.0,,,,,Recovery,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,14,Bayer Leverkusen,904,"['5fe7451d-d9ed-4ee8-86e5-daee434dc26a', '9b0a45af-cb13-4a11-b227-f979162b44c0']",36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:36.256,Pass,
,,,,,,,,,,,,,,,,,0.968543,,,,,,,,,,,,,,57e2b209-6e54-4bcc-a0b2-a07660f08fe4,189,,"[71.6, 15.2]",3890540,4,,,,2.7314653,,Left Foot,,,"[64.7, 18.2]",,Ground Pass,,7.5239615,,,,,Benjamin Henrichs,8211.0,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Wing,14,Bayer Leverkusen,904,['0b2a75b0-62aa-4a09-8824-b513c82b0e41'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:37.323,Pass,
,,,,,,,,,,,,,,,,,0.766519,,,,,,,,,,,,,,1cb26f12-cd2d-4fc0-99ae-93ceb01ff099,192,,"[66.2, 18.2]",3890540,4,,,,-0.2156417,,Right Foot,,,"[76.7, 15.9]",,Low Pass,,10.748954,,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Benjamin Henrichs,8211.0,Left Back,14,Bayer Leverkusen,904,['4d14ee82-0717-4160-b6fb-e0e45092982a'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:38.331,Pass,
,,,,,,,,,,,,,,,,,1.372762,,,,,,,,,,,,,,3882b5f2-3339-4cf4-b191-fa5959d61f43,195,,"[77.5, 16.5]",3890540,4,,,,0.9304399,,Right Foot,,,"[85.1, 26.7]",,Ground Pass,,12.720063,,,Incomplete,,Kevin Kampl,8222.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,14,Bayer Leverkusen,904,"['49927332-f2ca-457d-ad92-0adaaafa30c4', 'f5a846f7-ebdd-40c5-9045-fcc198805a84']",39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:39.137,Pass,
,,,,,,,,,,,,,,,,,3.315979,,,,,,,,,,,,,,49927332-f2ca-457d-ad92-0adaaafa30c4,197,,"[35.0, 53.4]",3890540,4,,,,0.34594464,,Right Foot,,,"[80.5, 69.8]",,High Pass,,48.36538,,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,Recovery,1,Regular Play,Fabian Lustenberger,8965.0,Left Center Back,14,Bayer Leverkusen,904,"['004117ae-b316-49d1-abee-15f03125977b', '3882b5f2-3339-4cf4-b191-fa5959d61f43', 'a343a566-aa10-4c92-80b2-d44bfc23fa74']",40,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:04:40.509,Pass,
,,,,,,,,,,,,,,,,,3.103627,,,,,,,,,,,,,,004117ae-b316-49d1-abee-15f03125977b,199,,"[39.6, 10.3]",3890540,4,,,,2.705783,,Right Foot,,,"[6.1, 25.9]",,Ground Pass,,36.954163,,,,,Bernd Leno,15581.0,,,,,Recovery,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,14,Bayer Leverkusen,904,"['49927332-f2ca-457d-ad92-0adaaafa30c4', '84af2c92-80f8-422e-bc15-148b844ecba6']",43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:43.825,Pass,
,,,,,,,,,,,,,,,,,3.5419,,,,,,,,,,,,,,4b0a99cb-ba59-4ceb-bc90-53cabfcf1ef5,202,,"[15.8, 44.1]",3890540,4,,,,-0.41490576,,Right Foot,,,"[74.6, 18.2]",,High Pass,,64.25146,,,Incomplete,,Julian Brandt,5555.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,14,Bayer Leverkusen,904,"['713d8a9e-4ca1-40f6-b92c-6065ad09e61e', '8796e102-5249-4ade-8e35-8d1dcfc304dc']",59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:59.100,Pass,
,,,,,,,,,,,,,,,,,2.004849,,,,,,,,,,,,,,8796e102-5249-4ade-8e35-8d1dcfc304dc,204,,"[45.5, 61.9]",3890540,5,,,True,-0.12337026,,,,,"[70.5, 58.8]",,High Pass,,25.191467,,,Incomplete,,Mitchell Weiser,8576.0,,,,,Recovery,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,14,Bayer Leverkusen,904,"['4b0a99cb-ba59-4ceb-bc90-53cabfcf1ef5', '57032669-831c-4e1f-937e-db466d1088a1', '69cfdcfe-7853-49d4-989c-ce1ec20fef9b', 'c7d9a770-7660-4bbf-bada-bdea5b124859']",2,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:02.642,Pass,True
,,,,,,,,,,,,,,,,,1.259475,,,,,,,,,,,,,,102a8762-3596-4200-be3d-78748dce8ffd,209,,"[50.6, 19.8]",3890540,5,,,,-1.1668262,,Right Foot,,,"[56.2, 6.7]",,Ground Pass,,14.246754,,,,,Benjamin Henrichs,8211.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,14,Bayer Leverkusen,904,['7b182933-b7c2-4f91-9b4a-fad73007ca51'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:05.552,Pass,
,,,,,,,,,,,,,,,,,1.359392,,,,,,,,,,,,,,6d2c02a9-60af-4581-987c-14a99076aa1b,211,,"[56.2, 7.0]",3890540,5,,,,2.6428716,,Left Foot,,,"[45.0, 13.1]",,Ground Pass,,12.753431,,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Benjamin Henrichs,8211.0,Left Back,14,Bayer Leverkusen,904,['5a89013d-3e97-4f1d-8f53-816f2520085b'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:06.811,Pass,
,,,,,,,,,,,,,,,,,0.921184,,,,,,,,,,,,,,e260bf98-c0f5-42fc-a21e-1b5c731c3b98,214,,"[46.8, 16.5]",3890540,5,,,,1.276927,,Right Foot,,,"[49.1, 24.1]",,Ground Pass,,7.940403,,,,,Kevin Kampl,8222.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Center Back,14,Bayer Leverkusen,904,['a08ca41b-9747-4a0c-9031-4d8811713941'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:10.694,Pass,
,,,,,,,,,,,,,,,,,1.140886,,,,,,,,,,,,,,1b9f3e8d-5bea-484f-b902-e5beb70da9aa,217,,"[42.4, 24.6]",3890540,5,,,,2.0364723,,Right Foot,,,"[32.5, 44.3]",,Ground Pass,,22.047676,,,,,André Ramalho Silva,9363.0,,,,,,1,Regular Play,Kevin Kampl,8222.0,Right Defensive Midfield,14,Bayer Leverkusen,904,['ad3f8c19-232d-4f83-a2a2-840c761c03a1'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:13.116,Pass,
,,,,,,,,,,,,,,,,,0.600874,,,,,,,,,,,,,,7eeed820-0688-4910-8b2d-6515e14d9d16,220,,"[34.3, 44.3]",3890540,5,,,,-0.8086498,,Right Foot,,,"[40.6, 37.7]",,Ground Pass,,9.124144,,,,,Kevin Kampl,8222.0,,,,,,1,Regular Play,André Ramalho Silva,9363.0,Right Center Back,14,Bayer Leverkusen,904,['1af7773b-8bf4-4367-8dbc-c302ba4b7abb'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:15.686,Pass,
,,,,,,,,,,,,,,,,,1.041874,,,,,,,,,,,,,,416cea0a-f4b1-440e-9ecb-447df02e7de6,224,,"[43.7, 41.3]",3890540,5,,,,0.60228735,,Right Foot,,,"[62.9, 54.5]",,Ground Pass,,23.299786,,,,,Charles Mariano Aránguiz Sandoval,8210.0,,,,,,1,Regular Play,Kevin Kampl,8222.0,Right Defensive Midfield,14,Bayer Leverkusen,904,"['7be301c4-4b05-4edf-bf43-d27f6bb53703', 'cd52cdff-8232-44ea-a071-6d003ccdd727']",18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:18.394,Pass,True
,,,,,,,,,,,,,,,,,1.077277,,,,,,,,,,,,,,cb3d71c2-0041-4dcf-a00c-3315dcef013d,227,,"[64.4, 53.8]",3890540,5,,,,-1.7438724,,Left Foot,,,"[61.9, 39.5]",,Ground Pass,,14.516887,,,,,Karim Bellarabi,8213.0,,,,,,1,Regular Play,Charles Mariano Aránguiz Sandoval,8210.0,Left Defensive Midfield,14,Bayer Leverkusen,904,['8e17c228-7968-4b08-97be-a8faeaf85a43'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:20.240,Pass,
,,,,,,,,,,,,,,,,,0.675186,,,,,,,,,,,,,,b8c3ca18-3ea1-47d4-89a7-72ce605a0c96,231,,"[61.6, 37.2]",3890540,5,,,,-0.2902649,,Right Foot,,,"[69.3, 34.9]",,Ground Pass,,8.036168,,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Wing,14,Bayer Leverkusen,904,"['a922788b-81e7-4cb3-adab-d32b0dc9953e', 'bb4c5281-0e37-4f4c-886d-b6c4815f9aa5']",21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:21.766,Pass,True
,,,,,,,,,,,,,,,,,1.009411,,,,,,,,,,,,,,21c6c5f9-ef1b-48df-9f24-3cb8a663f868,233,,"[69.3, 34.9]",3890540,5,,,,1.9614034,,Right Foot,,,"[67.2, 40.0]",,Ground Pass,,5.515433,,,Incomplete,,Karim Bellarabi,8213.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,14,Bayer Leverkusen,904,"['79cbc2c3-51d2-4bbb-8c18-24b7ef4de0fe', 'c02521f2-8892-4d3f-8695-51fa59f196a7']",22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:22.441,Pass,
,,,,,,,,,,,,,,,,,1.192966,,,,,,,,,,,,,,c02521f2-8892-4d3f-8695-51fa59f196a7,236,,"[52.9, 40.1]",3890540,5,,,,2.754998,,Left Foot,,,"[41.6, 44.7]",,Ground Pass,,12.20041,,,,,Sebastian Langkamp,8580.0,,,,,Interception,1,Regular Play,Niklas Stark,8570.0,Right Defensive Midfield,14,Bayer Leverkusen,904,"['21c6c5f9-ef1b-48df-9f24-3cb8a663f868', '65c05e6b-9a28-4e71-adb2-281fe7e600c3', 'd6853d31-4c0d-4acd-a1a7-76db1ca4eccb']",23,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:23.451,Pass,True
,,,,,,,,,,,,,,,,,4.412119,,,,,,,,,,,,,,92688f56-8724-4166-a418-5ab5d43613f9,239,,"[41.6, 44.7]",3890540,5,,,,-0.8002203,,Right Foot,,,"[84.8, 0.2]",,High Pass,,62.020077,,,Out,,Vedad Ibišević,8571.0,,True,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,14,Bayer Leverkusen,904,['d566cad7-12ba-47ac-a731-2f57c870ef52'],25,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:05:25.100,Pass,
,,,,,,,,,,,,,,,,,1.837631,,,,,,,,,,,,,,65d40315-6945-40bf-b1a6-ffdf7db6b6e4,241,,"[42.2, 80.0]",3890540,5,,,,-0.8954172,,,,,"[57.5, 60.9]",,High Pass,,24.472433,,,,,Kevin Kampl,8222.0,,,,,Throw-in,1,From Throw In,Lars Bender,8969.0,Right Back,15,Bayer Leverkusen,904,['29091d11-ea91-4ac8-9502-b5104d18b0fb'],40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:40.501,Pass,
