50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.206653,,,,,,,,,,,,,,,a217ca51-2771-4483-b111-b80e33561a94,1661,,,"[6.5, 8.3]",3890517,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thorgan Hazard,5632.0,Left Wing,105,Ingolstadt,189,"['6d82e922-4ff5-477c-b266-390096f58633', 'df7961cb-dca1-4665-b6fa-77b74fb9e153']",5,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:05.622,Pressure,
,,,,,,,,,,,,,,,,,,,1.222894,,,,,,,,,,,,,,,39fc24d4-2868-43aa-83d3-54ddc532ada5,1685,,,"[104.9, 31.6]",3890517,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Hahn,8322.0,Center Forward,105,Ingolstadt,189,"['3e75bae2-75a8-4fc9-baf9-3621e3d54f08', '6f71bba4-be96-4b63-9338-a62cce1aabaf']",33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:33.929,Pressure,
,,,,,,,,,,,,,True,,,,,,1.119077,,,,,,,,,,,,,,,837c2cd7-18b5-4d51-a391-7aa8381a0794,1691,,,"[76.4, 3.6]",3890517,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dario Lezcano,9113.0,Center Forward,105,Ingolstadt,189,['7c3bb476-4dc1-417f-af66-57820311477f'],41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:41.020,Pressure,
,,,,,,,,,,,,,True,,,,,,1.518436,,,,,,,,,,,,,,,e468370d-f879-4a33-b17a-03aaa2c113f1,1702,,,"[79.8, 24.7]",3890517,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,106,Borussia Mönchengladbach,185,"['5acd3b92-e2af-4882-9f64-deace658513e', '82da492d-5cc5-440d-93a0-1377457c9381']",47,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:47.854,Pressure,
,,,,,,,,,,,,,,,,,,,1.632738,,,,,,,,,,,,,,,4e27c2c0-cf28-4c8f-9a65-cfd3dc88623b,1708,,,"[81.1, 22.0]",3890517,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thorgan Hazard,5632.0,Left Wing,107,Borussia Mönchengladbach,185,"['0a7dd423-9f3b-4ceb-b213-a763b54a5253', '9793c771-153a-45cd-903e-b6a5e40a52e6', 'e3728163-e366-4b8d-a05b-d277dc9cad51']",16,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:16.876,Pressure,
,,,,,,,,,,,,,True,,,,,,0.167176,,,,,,,,,,,,,,,84ab17d3-88e1-44ea-ad53-05ad94cab209,1713,,,"[49.2, 29.7]",3890517,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andreas Christensen,3959.0,Right Center Back,107,Borussia Mönchengladbach,185,"['05e2eb17-c3e0-4c90-bbb3-a44e2edf56f8', 'aa2f53f1-eee5-4c6b-a8a7-3a142e388981']",20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:20.336,Pressure,
,,,,,,,,,,,,,True,,,,,,0.619778,,,,,,,,,,,,,,,176148bf-ebfc-4d41-be72-18af3ab45dd3,1716,,,"[49.2, 29.7]",3890517,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tony Jantschke,12320.0,Left Center Back,107,Borussia Mönchengladbach,185,['aa2f53f1-eee5-4c6b-a8a7-3a142e388981'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:20.835,Pressure,
,,,,,,,,,,,,,,,,,,,0.343324,,,,,,,,,,,,,,,dec63f79-a0af-48f8-8659-2c38f46b4019,1744,,,"[34.9, 11.5]",3890517,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Bauer,8394.0,Left Back,109,Borussia Mönchengladbach,185,"['ca04bc58-8698-44cf-9baf-f59cf1b9f037', 'd32fdab1-a28c-47d0-874f-2ac6a6ee0576']",40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:40.224,Pressure,
,,,,,,,,,,,,,,,,,,,0.467823,,,,,,,,,,,,,,,ae82253f-ced3-49ec-843a-acc1f80f575e,1759,,,"[80.7, 60.5]",3890517,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lukas Hinterseer,9103.0,Right Wing,109,Borussia Mönchengladbach,185,"['a2efde2c-64ac-4114-b4a5-aa7aaefdb429', 'd7830d3b-e4bb-413b-8309-413026ce650c']",50,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:50.134,Pressure,
,,,,,,,,,,,,,,,,,,,0.450519,,,,,,,,,,,,,,,40789c99-1eb5-48a5-b055-f169212f7ac4,1763,,,"[67.0, 75.0]",3890517,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lukas Hinterseer,9103.0,Right Wing,109,Borussia Mönchengladbach,185,"['11a2f39e-281d-44e3-878f-a7e960250eb1', '8862118b-0857-426d-ae62-e3f203df2cd9']",52,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:52.487,Pressure,
,,,,,,,,,,,,,,,,,,,0.703131,,,,,,,,,,,,,,,6863b99b-f2cd-427c-ba90-f15dc5ca10f6,1767,,,"[70.6, 66.5]",3890517,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danny Vieira da Costa,8676.0,Right Back,109,Borussia Mönchengladbach,185,['c034abbe-2cf9-46af-9aa9-f8525b8f8cd6'],53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:53.732,Pressure,
,,,,,,,,,,,,,,,,,,,1.566383,,,,,,,,,,,,,,,340d55c2-6493-4a2e-8fc6-4d0ec9a1d17c,1768,,,"[70.6, 64.7]",3890517,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danny Vieira da Costa,8676.0,Right Back,109,Borussia Mönchengladbach,185,"['3c51bba1-d0ef-4736-8bbf-6cb95a7d9b9e', 'ab515b08-bc35-4cc2-87bd-1d5b68b35f1c']",55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:55.365,Pressure,
,,,,,,,,,,,,,,,,,,,1.061042,,,,,,,,,,,,,,,23bc1a35-957d-4503-892e-d5f945e28f85,1772,,,"[54.4, 4.2]",3890517,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oscar Wendt,8809.0,Left Back,109,Borussia Mönchengladbach,185,"['5c1ebb7f-b236-41d1-8701-e102d9eab179', '9b34331c-907b-4739-ae2f-97adc96c0358']",58,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:58.117,Pressure,
,,,,,,,,,,,,,,,,,,,0.830171,,,,,,,,,,,,,,,7bc5b972-1f6e-4c48-a303-1c9d14f29679,1783,,,"[100.8, 41.7]",3890517,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thorgan Hazard,5632.0,Left Wing,111,Ingolstadt,189,"['42419072-4f77-46a3-914b-c4a16a9574b3', '8275e38a-2d8e-4645-bf95-218a1a49878c']",20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:06:20.480,Pressure,
,,,,,,,,,,,,,,,,,,,0.715207,,,,,,,,,,,,,,,c8a9a102-c18e-42da-803d-ead8f99d893e,1789,,,"[51.4, 13.2]",3890517,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,112,Borussia Mönchengladbach,185,['b98a196a-28ac-4dd4-9111-b703f916ec69'],39,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:39.093,Pressure,
,,,,,,,,,,,,,,,,,,,1.171857,,,,,,,,,,,,,,,8c1e4c3b-1675-4a88-a285-a9f3ffdc7aa9,1790,,,"[51.4, 13.2]",3890517,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max Christiansen,12551.0,Left Center Midfield,112,Borussia Mönchengladbach,185,,39,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:39.970,Pressure,
,,,,,,,,,,,,,,,,,,,0.451429,,,,,,,,,,,,,,,9b39e73a-325c-4aee-9338-22b7c4db18c4,1791,,,"[45.2, 14.5]",3890517,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,112,Borussia Mönchengladbach,185,,41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:41.712,Pressure,
,,,,,,,,,,,,,,,,,,,0.540535,,,,,,,,,,,,,,,cbbad2ff-961e-497b-b0f4-3af3155c5137,1799,,,"[49.5, 46.6]",3890517,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,113,Ingolstadt,189,"['24979b54-41e7-4a23-bbf3-bb796346b7b7', '333872f7-b5e3-40a9-a0b2-d62e2c2a52d1']",48,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:06:48.970,Pressure,
,,,,,,,,,,,,,True,,,,,,4.753484,,,,,,,,,,,,,,,ddb5655a-58d7-4785-91b3-99573ec1324c,1823,,,"[99.3, 20.1]",3890517,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thorgan Hazard,5632.0,Left Wing,114,Borussia Mönchengladbach,185,"['1766bbd6-ec44-4d41-bfcb-81c77fb03a2d', '7738a439-cdbf-4b36-861b-4390d5cf7b57']",37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:07:37.334,Pressure,
,,,,,,,,,,,,,,,,,,,0.454692,,,,,,,,,,,,,,,c0583fc6-5250-4143-81ea-ee241ca04bdb,1828,,,"[33.2, 66.0]",3890517,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pascal Groß,3097.0,Right Center Midfield,114,Borussia Mönchengladbach,185,"['7fbbd083-df48-4ec2-ac8c-26d8df971cac', 'e064f59c-2efd-4d38-8605-5787ad0b27b5']",46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:46.892,Pressure,
,,,,,,,,,,,,,,,,,,,0.328137,,,,,,,,,,,,,,,98059c76-51a4-4413-88fe-4aad9a050f6d,1835,,,"[62.1, 73.1]",3890517,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lukas Hinterseer,9103.0,Right Wing,114,Borussia Mönchengladbach,185,['1b07d808-b053-4cc7-87aa-d0383e220ee7'],50,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:50.499,Pressure,
,,,,,,,,,,,,,,,,,,,0.730715,,,,,,,,,,,,,,,266d2275-f5d0-4310-8907-61678d5fcebe,1839,,,"[97.8, 50.8]",3890517,52,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dario Lezcano,9113.0,Center Forward,114,Borussia Mönchengladbach,185,"['3510ee7d-cc72-494f-bee9-aafac543570f', 'aeb9c92f-7f36-40cb-8895-63130988b968']",55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:55.258,Pressure,
,,,,,,,,,,,,,,,,,,,2.165012,,,,,,,,,,,,,,,dd38e4aa-ff52-411d-9e9a-b0baaf3059f0,1852,,,"[25.1, 10.4]",3890517,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tony Jantschke,12320.0,Left Center Back,115,Ingolstadt,189,"['7732d3ac-a0cc-42fc-8570-85119984d01d', 'f6bd133f-414e-4ddc-8322-e72cbb8eb171']",18,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:08:18.743,Pressure,
,,,,,,,,,,,,,True,,,,,,0.192967,,,,,,,,,,,,,,,b94ffebb-c459-4dc1-920c-9b70d09e0016,1872,,,"[92.3, 63.7]",3890517,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Vieira da Costa,8676.0,Right Back,117,Borussia Mönchengladbach,185,"['973792fd-cc43-46f9-bc87-31732bb559da', 'a4da0241-ea8f-441f-ad9e-8f5c8674de00']",42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:08:42.782,Pressure,
,,,,,,,,,,,,,,,,,,,0.454013,,,,,,,,,,,,,,,fc8710f8-4062-4059-81a6-e372e787e2a2,1887,,,"[79.8, 24.6]",3890517,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thorgan Hazard,5632.0,Left Wing,117,Borussia Mönchengladbach,185,,4,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:09:04.707,Pressure,
,,,,,,,,,,,,,,,,,,,0.961874,,,,,,,,,,,,,,,9bcac0da-489d-452d-9382-6b282985aef7,1896,,,"[53.9, 68.0]",3890517,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Back,118,Ingolstadt,189,"['2a7e2058-2586-4353-a8c3-f2e0352a0ed1', 'be7339d4-62f0-418b-bf12-0ad9ae85ca1a']",15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:09:15.454,Pressure,
,,,,,,,,,,,,,,,,,,,0.675619,,,,,,,,,,,,,,,f61ee600-6c2e-49f3-92dc-d52121287df6,1913,,,"[37.5, 41.9]",3890517,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Hahn,8322.0,Center Forward,118,Ingolstadt,189,"['0e3f30c0-7ad0-42bd-b6cc-2eaf6bd14b10', '11790c21-90f3-4cde-9da0-7cbb5d200f47']",33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:09:33.058,Pressure,
,,,,,,,,,,,,,True,,,,,,0.334572,,,,,,,,,,,,,,,13da753d-935c-46be-97ec-1435b32cc71e,1922,,,"[71.3, 63.7]",3890517,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,118,Ingolstadt,189,['f457c7c8-1cb9-4eee-b44c-a405370b606b'],42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:42.429,Pressure,
,,,,,,,,,,,,,,,,,,,0.530223,,,,,,,,,,,,,,,609f2b4f-66f7-448a-9f2f-2cc21ab02d10,1926,,,"[58.7, 14.5]",3890517,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Hahn,8322.0,Center Forward,118,Ingolstadt,189,"['3f1ef65a-6613-4bdb-be30-f61e3347b2d6', '57f399df-fa9b-46de-bdf3-0b2b0a14f32b', '911a18d1-5177-4924-8b69-3bb46a8c6b30']",44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:09:44.536,Pressure,
,,,,,,,,,,,,,,,,,,,0.494332,,,,,,,,,,,,,,,380b8613-379c-4bce-84e6-ab3e289e287f,1930,,,"[64.0, 9.2]",3890517,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Hahn,8322.0,Center Forward,118,Ingolstadt,189,['3f1ef65a-6613-4bdb-be30-f61e3347b2d6'],46,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:09:46.215,Pressure,
,,,,,,,,,,,,,,,,,,,0.302104,,,,,,,,,,,,,,,e8c4aed9-664a-45ad-a490-30bccb2786be,1961,,,"[40.3, 42.7]",3890517,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,121,Borussia Mönchengladbach,185,['e35dc367-7bf8-42f9-9d48-fca092138e72'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:11:00.259,Pressure,
,,,,,,,,,,,,,,,,,,,1.130302,,,,,,,,,,,,,,,0fbb15e9-f450-4cfb-9d7e-dc30c1565837,1964,,,"[71.3, 29.0]",3890517,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Christiansen,12551.0,Left Center Midfield,121,Borussia Mönchengladbach,185,"['75934c31-5acf-442f-97ca-746173a47736', 'af5cf993-a88c-4350-8b88-6cfcdbde08e7']",3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:03.028,Pressure,
,,,,,,,,,,,,,,,,,,,1.260785,,,,,,,,,,,,,,,6d62120b-86fd-4f4b-8a10-21961d683522,1975,,,"[69.2, 25.2]",3890517,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,121,Borussia Mönchengladbach,185,['78ffbfa3-28d2-4ff0-8112-6506f4727434'],7,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:07.867,Pressure,
,,,,,,,,,,,,,,,,,,,0.725325,,,,,,,,,,,,,,,17f526ee-6137-4888-b473-0f8c3b602391,1976,,,"[61.4, 24.5]",3890517,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Left Back,121,Borussia Mönchengladbach,185,"['142d0c61-dca2-41ab-9029-ef177a38da6d', '7a715acf-3eda-4b94-8364-dccb5ce6adc4', 'f21498ea-0f43-4e9c-b5bc-557be3168d4c']",9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:09.263,Pressure,
,,,,,,,,,,,,,,,,,,,0.32669,,,,,,,,,,,,,,,652e7c03-ff58-44c9-ab65-fb613f92d731,1997,,,"[49.7, 74.8]",3890517,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,123,Borussia Mönchengladbach,185,"['4851a5ad-ebb1-477f-9998-620c15a67269', 'a1597dd8-58c7-442a-b1ce-99d663bb046d']",43,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:43.382,Pressure,
,,,,,,,,,,,,,,,,,,,1.457693,,,,,,,,,,,,,,,6a0a07de-6ae6-483e-9e21-ed3ad4ef72fc,2028,,,"[27.6, 51.3]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mahmoud Dahoud,8238.0,Left Defensive Midfield,124,Ingolstadt,189,"['1c4ea7f8-e8e7-45d3-9a9e-960519ef7b67', '34d8724a-f26e-4132-ba02-f4fb07d24b8b']",37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:12:37.300,Pressure,
,,,,,,,,,,,,,,,,,,,0.346555,,,,,,,,,,,,,,,51f6b613-33f5-42c1-b4f8-71fda4bcfe54,2035,,,"[21.9, 70.3]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nico Elvedi,8814.0,Right Back,124,Ingolstadt,189,['2aac0534-3a7c-43f3-bdc4-f814acc3703e'],43,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:12:43.987,Pressure,
,,,,,,,,,,,,,,,,,,,0.380761,,,,,,,,,,,,,,,917439de-c4ca-47c2-8d34-d457c513a59d,2036,,,"[22.5, 69.3]",3890517,57,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Håvard Nordtveit,8395.0,Right Defensive Midfield,124,Ingolstadt,189,,44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:12:44.414,Pressure,
,,,,,,,,,,,,,,,,,,,0.782917,,,,,,,,,,,,,,,93427b03-ef05-4404-ac02-c1ff983da095,2046,,,"[36.2, 70.3]",3890517,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thorgan Hazard,5632.0,Left Wing,125,Ingolstadt,189,,12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:13:12.700,Pressure,
,,,,,,,,,,,,,True,,,,,,0.458759,,,,,,,,,,,,,,,b404a02c-4df3-4099-8b9f-0a04a7f3b134,2065,,,"[84.1, 36.3]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dario Lezcano,9113.0,Center Forward,126,Ingolstadt,189,['9122267f-95f7-43e1-a9e7-6d8c519e5692'],6,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:06.496,Pressure,
,,,,,,,,,,,,,,,,,,,0.785381,,,,,,,,,,,,,,,2a299d17-2152-4cf3-b622-f26b2cff9f06,2080,,,"[35.3, 77.6]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Johnson,11283.0,Right Wing,126,Ingolstadt,189,"['6557cec6-f3d3-41a9-ac0a-ad7e69f0813d', 'ad275fb4-9d5c-482d-b5f9-a87fee7b1874']",17,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:14:17.753,Pressure,
,,,,,,,,,,,,,True,,,,,,0.586658,,,,,,,,,,,,,,,8da88679-07a7-44d2-9b8d-e55f574654a1,2093,,,"[76.4, 3.6]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Bauer,8394.0,Left Back,126,Ingolstadt,189,"['30b970f4-da53-4cbd-b92c-e5ff9e01752a', '91367a7e-5cc6-4b07-9d5e-002f46e950a5']",31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:31.926,Pressure,
,,,,,,,,,,,,,,,,,,,0.409604,,,,,,,,,,,,,,,b7421c44-bcb0-49d2-87b9-5e2678f34728,2102,,,"[21.6, 65.4]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Johnson,11283.0,Right Wing,126,Ingolstadt,189,['2897b7d6-5d82-4bec-b509-ec277e76e6fc'],38,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:14:38.011,Pressure,
,,,,,,,,,,,,,,,,,,,4.008371,,,,,,,,,,,,,,,ca24b3e6-20b2-4b26-ac31-35278050abd8,2108,,,"[27.4, 11.3]",3890517,59,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marvin Matip,9106.0,Right Center Back,127,Borussia Mönchengladbach,185,"['97580417-d501-429d-a1c7-85eb05d63510', 'bc903484-da89-4ba0-b5f2-cf7b00154b82']",45,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:45.823,Pressure,
,,,,,,,,,,,,,True,,,,,,0.770474,,,,,,,,,,,,,,,9f6386ec-d403-4c78-a87a-bd7328bf9770,2118,,,"[83.7, 14.1]",3890517,60,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lars Edi Stindl,8806.0,Center Attacking Midfield,128,Ingolstadt,189,"['43611382-e770-454c-a48a-e4d1bebe3529', 'b80a47ff-c111-400f-a4f1-63ff384135ed']",13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:15:13.103,Pressure,
,,,,,,,,,,,,,True,,,,,,0.501503,,,,,,,,,,,,,,,ee28b62f-b7fc-47a9-985b-46b676c6ffa6,2165,,,"[115.1, 35.2]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lars Edi Stindl,8806.0,Center Attacking Midfield,132,Borussia Mönchengladbach,185,"['0508be91-fd7b-4e69-a97a-024d0f15b692', 'e30acfd2-e120-4fee-88b4-d67f41db305d']",45,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:16:45.832,Pressure,
,,,,,,,,,,,,,,,,,,,0.733183,,,,,,,,,,,,,,,1092b254-2089-48c6-8bb3-afb9531807a2,2175,,,"[57.4, 8.7]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,132,Borussia Mönchengladbach,185,"['5b833e02-80f8-4c28-a22e-e974a2156742', 'b3ef1ada-d9bc-47b0-841c-23d2c968c55e']",53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:53.405,Pressure,
,,,,,,,,,,,,,,,,,,,0.454118,,,,,,,,,,,,,,,41e7605d-627e-4da0-addf-40eaef939857,2179,,,"[54.2, 5.7]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Moritz Hartmann,40464.0,Left Wing,132,Borussia Mönchengladbach,185,"['193c1a9e-6a40-4af9-aa23-0833c7881d68', '5b833e02-80f8-4c28-a22e-e974a2156742']",53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:53.737,Pressure,
,,,,,,,,,,,,,,,,,,,0.339983,,,,,,,,,,,,,,,bcc5f26c-996b-4721-bb52-b8c1f7d7d098,2184,,,"[62.3, 31.6]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pascal Groß,3097.0,Right Center Midfield,132,Borussia Mönchengladbach,185,"['23a004ca-7476-4ac2-a17e-2d75bc366b5f', '72009401-f505-4a82-8016-023b39e64b22']",57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:57.193,Pressure,
,,,,,,,,,,,,,,,,,,,0.855973,,,,,,,,,,,,,,,61821d39-1be3-4f41-8aba-cc9b67a64424,2189,,,"[81.8, 42.7]",3890517,61,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lukas Hinterseer,9103.0,Right Wing,132,Borussia Mönchengladbach,185,"['90a359ab-75ae-4fae-9c91-271d1d039acf', 'a0ac2434-04f0-4f7a-85e9-865787d037d1']",59,,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:59.335,Pressure,
,,,,,,,,,,,,,,,,,,,0.581976,,,,,,,,,,,,,,,36b189b8-bfbe-4ab7-a2f0-9c73c3180474,2191,,,"[106.4, 32.2]",3890517,62,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lukas Hinterseer,9103.0,Right Wing,132,Borussia Mönchengladbach,185,"['662e93a8-f069-4a7c-b5e9-000eb6c6685f', '97f59177-478c-437d-a185-2d3972227cdc']",2,,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:02.265,Pressure,
,,,,,,,,,,,,,True,,,,,,1.44493,,,,,,,,,,,,,,,f6d86dd5-72ca-47b3-b166-b6935e63f7bb,2196,,,"[48.6, 74.8]",3890517,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Back,133,Ingolstadt,189,"['43d64ddb-10f4-46f1-b453-b02cf6705196', '4ea1e9f8-a44f-42d6-aa91-f43975487f62', '9d568488-621f-4a80-a2b4-18bc53c93e6d']",8,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:17:08.580,Pressure,
,,,,,,,,,,,,,,,,,,,1.854491,,,,,,,,,,,,,,,3324bea6-b5ac-4256-ab94-c46ba7d7308a,2227,,,"[74.9, 8.5]",3890517,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Back,136,Borussia Mönchengladbach,185,['7398ad60-92f1-419a-b9ef-750244e3292e'],43,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:43.280,Pressure,
