50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.319542,,,,,,,,,,,,,,,3ef447b2-961f-420f-93f9-30e2f2e82153,1771,,"[31.7, 37.1]",3890400,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,86,FC Köln,186,"['9a4b881f-be1b-433c-a8eb-be7663183d69', 'e060164a-d370-433c-ac7b-f7d1fae5e3fa']",58,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:58.703,Pressure,
,,,,,,,,,,,,,,,,0.349906,,,,,,,,,,,,,,,8cd04c92-5f9e-4997-9d7d-87a43907aab9,1783,,"[11.0, 11.0]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Left Center Midfield,88,FC Köln,186,"['896da948-1060-4b56-b8a6-e75f00cd23f6', 'f589bb06-5d63-4984-88a0-c672b3b444ea']",15,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:15.493,Pressure,
,,,,,,,,,,,,,,,,0.396057,,,,,,,,,,,,,,,bdbe7b6a-1ca0-4870-a5db-2f590bbeac65,1795,,"[38.2, 74.5]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,88,FC Köln,186,['7fb309ce-9f88-4f36-ad7a-d977f394b311'],26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:26.563,Pressure,
,,,,,,,,,,,,,,,,0.461559,,,,,,,,,,,,,,,332e5bb3-5668-4be3-a5f8-133edb669d3b,1805,,"[41.8, 75.5]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Vogt,8397.0,Left Defensive Midfield,89,Werder Bremen,176,"['00536424-5918-4170-8898-ab7fcc394377', '05e708e3-8855-45e5-81c9-f79d04f21844']",37,,,,,,,,,,,,,,,,,FC Köln,186,00:45:37.112,Pressure,
,,,,,,,,,,,,,,,,0.653264,,,,,,,,,,,,,,,336959e3-1eac-4594-81e8-580458b75e60,1819,,"[49.2, 41.3]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yannick Gerhardt,8231.0,Left Defensive Midfield,91,Werder Bremen,176,,3,,,,,,,,,,,,,,,,,FC Köln,186,00:00:03.888,Pressure,
,,,,,,,,,,,,,,,,0.253584,,,,,,,,,,,,,,,c4f89136-6d25-4768-9382-4264d94e1de7,1851,,"[61.7, 3.0]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Left Midfield,92,FC Köln,186,"['1ccdb7a9-65f6-4153-ab43-2d631a8609c6', 'c46b98e7-f1ba-4b57-86ba-57035366fbd3']",37,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:37.312,Pressure,
,,,,,,,,,,,,,,,,0.37034,,,,,,,,,,,,,,,2c5afb42-bd90-412e-9a0e-d1d190a8ec10,1855,,"[49.3, 4.4]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago García,26359.0,Left Back,92,FC Köln,186,['a09cbc72-9e3e-4274-a6db-d92aa712e51c'],38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:38.553,Pressure,
,,,,,,,,,,,,,,,,0.456721,,,,,,,,,,,,,,,c8b40221-0c0a-4911-ae8d-3cfd81bf8efa,1861,,"[32.0, 9.4]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,93,FC Köln,186,['69a97a80-3786-491b-ad99-c689dda74f9f'],52,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:52.638,Pressure,
,,,,,,,,,,,True,,,,,2.110343,,,,,,,,,,,,,,,5b3e00a6-18c2-4a3e-ae59-6cdeae996333,1871,,"[72.9, 71.3]",3890400,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Wing,94,Werder Bremen,176,['02b084a9-c6b3-45c9-b1ff-cc71fee59121'],56,,,,,,,,,,,,,,,,,FC Köln,186,00:00:56.338,Pressure,
,,,,,,,,,,,,,,,,0.843828,,,,,,,,,,,,,,,67fd32f6-6fe5-42b0-9c84-15b6b420aff0,1872,,"[60.6, 73.1]",3890400,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,94,Werder Bremen,176,['fc20bd06-db2e-43ae-9c80-6b650ffe56e0'],0,,,,,,,,,,,,,,,,,FC Köln,186,00:01:00.165,Pressure,
,,,,,,,,,,,,,,,,1.515368,,,,,,,,,,,,,,,ad168384-eb34-4a8d-b342-badedf0dd132,1880,,"[28.4, 75.7]",3890400,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paweł Olkowski,9459.0,Right Back,94,Werder Bremen,176,"['2274285e-91f3-4421-a75f-5602494438e5', '5ad1c258-2095-4a2b-b04d-a3eb5fbe2d03', 'cd36872d-3943-4773-9021-e148d63b8959']",16,,,,,,,,,,,,,,,,,FC Köln,186,00:01:16.022,Pressure,
,,,,,,,,,,,,,,,,0.455596,,,,,,,,,,,,,,,b68b9fa5-c416-4216-be90-a057a4dd7763,1884,,"[108.6, 4.4]",3890400,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Left Midfield,94,Werder Bremen,176,,17,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:17.968,Pressure,
,,,,,,,,,,,,,,,,0.236029,,,,,,,,,,,,,,,2f3a9a05-1628-4802-a0fa-2d5f93d529b1,1894,,"[114.0, 18.3]",3890400,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Levin Mete Öztunali,8554.0,Left Midfield,95,Werder Bremen,176,['36ddcfdf-dd3d-42ea-b85f-c27832a37602'],42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:42.618,Pressure,
,,,,,,,,,,,True,,,,,0.146841,,,,,,,,,,,,,,,f4fae99d-a73f-4f38-8b4a-7fc6d9139dbe,1897,,"[86.5, 6.9]",3890400,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Bargfrede,8390.0,Center Defensive Midfield,95,Werder Bremen,176,"['b545399c-e607-45bf-bf48-0fdcddc08f6a', 'ef36bd51-af81-456c-bef3-050030189118']",46,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:46.340,Pressure,
,,,,,,,,,,,,,,,,0.232925,,,,,,,,,,,,,,,2ccf8e8b-87e1-43e4-b888-da5311d686db,1901,,"[46.9, 70.7]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,96,Werder Bremen,176,"['743cdcf3-abde-4509-8bea-cec06e202092', 'bc863acd-5646-4c70-8c64-2fee7fe401c4']",2,,,,,,,,,,,,,,,,,FC Köln,186,00:02:02.339,Pressure,
,,,,,,,,,,,,,,,,1.195616,,,,,,,,,,,,,,,351757a5-03ea-4ff6-82f9-32a3398c7d55,1907,,"[36.5, 44.9]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Heintz,8828.0,Left Center Back,96,Werder Bremen,176,"['28892747-eb23-4d62-b144-d88e7a0a6d03', 'a1b2682d-e960-4acc-9fa4-0430cd38925b']",5,,,,,,,,,,,,,,,,,FC Köln,186,00:02:05.790,Pressure,
,,,,,,,,,,,,,,,,1.39316,,,,,,,,,,,,,,,b2edd866-0466-40c1-8d4b-05bdf20e5f2c,1916,,"[22.0, 30.9]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,96,Werder Bremen,176,"['7f7bbd20-1633-4b7d-8fe7-4d6bb8c707c2', '853ead88-31a6-46a1-a23a-17c13d086ed4']",15,,,,,,,,,,,,,,,,,FC Köln,186,00:02:15.640,Pressure,
,,,,,,,,,,,,,,,,1.125598,,,,,,,,,,,,,,,acc447ed-18db-469a-9688-6dc056d9fa54,1936,,"[46.2, 29.8]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yūya Ōsako,5679.0,Center Forward,97,Werder Bremen,176,"['16b6c1b3-e9c5-4d03-95b8-a257ad92b9b4', 'd55b1d34-d9b2-48f7-8cf0-8cfb87477329']",56,,,,,,,,,,,,,,,,,FC Köln,186,00:02:56.408,Pressure,
,,,,,,,,,,,,,,,,0.726002,,,,,,,,,,,,,,,224ce892-be1e-4b7c-ac17-99be5acd069e,1937,,"[52.0, 29.3]",3890400,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Simon Zoller,8822.0,Center Attacking Midfield,97,Werder Bremen,176,"['16b6c1b3-e9c5-4d03-95b8-a257ad92b9b4', 'd55b1d34-d9b2-48f7-8cf0-8cfb87477329', 'fd98237e-b74b-41f1-a479-192cfff95e8a']",56,,,,,,,,,,,,,,,,,FC Köln,186,00:02:56.940,Pressure,
,,,,,,,,,,,,,,,,0.734117,,,,,,,,,,,,,,,9a2ec4f8-2dff-42b2-ba72-832503cd3201,1948,,"[61.1, 73.7]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcel Risse,8823.0,Right Wing,97,Werder Bremen,176,"['7328a3f4-4f77-4b61-a49e-3bfba9031200', 'f492ffaf-70be-486b-8c28-f883e45c89b9']",9,,,,,,,,,,,,,,,,,FC Köln,186,00:03:09.557,Pressure,
,,,,,,,,,,,True,,,,,0.822635,,,,,,,,,,,,,,,8ff11229-e791-47f9-ae72-cf7e21c2179f,1958,,"[70.3, 11.4]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Left Midfield,98,FC Köln,186,['b44edbe2-a221-4a7e-829c-d3166a16a46e'],14,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:14.656,Pressure,
,,,,,,,,,,,,,,,,0.247609,,,,,,,,,,,,,,,64c32e9e-4256-4318-bc3d-c08b4468be7f,1987,,"[72.2, 37.7]",3890400,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Ujah,12624.0,Center Forward,100,FC Köln,186,"['5b9bb7f6-6112-4d34-9313-342f4824b31b', 'e86165fc-9236-4074-abcf-f71e494df7f7']",59,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:59.433,Pressure,
,,,,,,,,,,,,,,,,0.465399,,,,,,,,,,,,,,,41b4b015-3aa8-47fe-acdb-659f120a51ec,1994,,"[62.3, 23.9]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,100,FC Köln,186,['0e5748cb-eea6-47bb-9f64-29ca33c57481'],3,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:03.284,Pressure,
,,,,,,,,,,,,,,,,0.383738,,,,,,,,,,,,,,,796cd0c8-2999-4bbc-b8f1-593858e95bc8,2007,,"[43.7, 73.1]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fin Bartels,8389.0,Right Midfield,101,FC Köln,186,"['9fb8102d-2fdc-432e-a5d9-afdbc84970df', 'd56b2018-a060-4504-9668-e166227f919b']",20,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:20.755,Pressure,
,,,,,,,,,,,,,,,,0.267207,,,,,,,,,,,,,,,2ed370fe-7c3d-43c7-838d-dea560b29066,2011,,"[51.8, 58.5]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Bargfrede,8390.0,Center Defensive Midfield,101,FC Köln,186,"['15b7f514-0a76-48df-8c2d-0d16df4ea41e', '9cf58ae8-fc2a-417f-b781-681fabe1815e']",23,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:23.777,Pressure,
,,,,,,,,,,,,,,,,0.136461,,,,,,,,,,,,,,,17f69d5e-46eb-4ccd-addd-7c6071b5c3ac,2016,,"[39.5, 18.6]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Levin Mete Öztunali,8554.0,Left Midfield,101,FC Köln,186,,27,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:27.553,Pressure,
,,,,,,,,,,,,,,,,0.874165,,,,,,,,,,,,,,,ebbdd06d-205c-4556-b638-3c0ed11eb2f9,2022,,"[52.5, 38.9]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Ujah,12624.0,Center Forward,101,FC Köln,186,"['9636274b-07dd-46d0-b4cc-7fba438475a4', 'b9ca0ce4-3b52-4dbb-b05b-65ea33785d7e']",31,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:31.503,Pressure,
,,,,,,,,,,,True,,,,,4.110572,,,,,,,,,,,,,,,d26f4e48-041b-4cc4-b6db-2f22ace8aa65,2026,,"[77.5, 36.6]",3890400,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,101,FC Köln,186,"['a4cab2fd-b1c4-49a8-aea7-6c19526eb793', 'b8368ce7-4f01-407e-977d-adae0013a842']",34,,,,,,,,,,,,,,,,,FC Köln,186,00:04:34.682,Pressure,
,,,,,,,,,,,,,,,,0.173487,,,,,,,,,,,,,,,72b749a1-1a62-4f66-9b36-5b49e566e4f0,2033,,"[104.5, 7.0]",3890400,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Ujah,12624.0,Center Forward,102,Werder Bremen,176,"['3161321b-f1af-4e9f-bf25-1c45627a778e', '64574f40-4854-4fac-b3dd-8a5473688065']",19,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:19.724,Pressure,
,,,,,,,,,,,,,,,,2.680714,,,,,,,,,,,,,,,6b82b6cd-507e-4cd9-af44-2452c77b70ae,2045,,"[96.2, 51.6]",3890400,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,103,FC Köln,186,"['cf3bce12-39eb-4748-a534-6cbae5ed533b', 'eedaa7ca-ca96-4686-8b8f-0f190a9d3b6e']",29,,,,,,,,,,,,,,,,,Werder Bremen,176,00:05:29.863,Pressure,
,,,,,,,,,,,True,,,,,1.006446,,,,,,,,,,,,,,,19719902-faf3-486b-9569-3686078722e0,2055,,"[35.9, 8.4]",3890400,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Heintz,8828.0,Left Center Back,104,Werder Bremen,176,"['35f98c5e-da9d-4b00-88b2-a2d5924872bb', 'fe9ea9da-8930-4f4b-a87c-3380c312cfb8']",38,,,,,,,,,,,,,,,,,FC Köln,186,00:05:38.996,Pressure,
,,,,,,,,,,,,,,,,1.921161,,,,,,,,,,,,,,,de25f574-1da0-4a8d-a310-c755cde7c763,2062,,"[8.1, 66.3]",3890400,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,104,Werder Bremen,176,['7e91036a-521b-490f-89e6-4dbf7afab9ab'],47,,,,,,,,,,,,,,,,,FC Köln,186,00:05:47.868,Pressure,
,,,,,,,,,,,True,,,,,0.252916,,,,,,,,,,,,,,,b9d99c90-cdbf-4c92-ae3e-9eabc8fdc73e,2074,,"[43.2, 67.5]",3890400,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alejandro Gálvez Jimena,6924.0,Right Center Back,106,FC Köln,186,"['3bfa20e7-497b-436d-be66-b16f5b6e5e0c', 'cfc8a457-6543-4b2c-ade4-e625388f995c']",9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:09.258,Pressure,
,,,,,,,,,,,,,,,,0.011206,,,,,,,,,,,,,,,801d85da-bfbb-4c25-a3da-3d5665fada1d,2083,,"[11.4, 50.3]",3890400,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alejandro Gálvez Jimena,6924.0,Right Center Back,106,FC Köln,186,['11c0f19b-6ea4-4f3a-9161-d49d6250f6b5'],18,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:18.849,Pressure,
,,,,,,,,,,,True,,,,,0.887363,,,,,,,,,,,,,,,0c8a9bb1-675f-4b67-abf8-6cc5f2423c3f,2089,,"[117.3, 18.1]",3890400,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yūya Ōsako,5679.0,Center Forward,107,Werder Bremen,176,['75be638c-34bf-4ea2-b383-ae0a6afb570c'],20,,,,,,,,,,,,,,,,,FC Köln,186,00:06:20.982,Pressure,
,,,,,,,,,,,,,,,,0.449687,,,,,,,,,,,,,,,b8470809-ff6f-4c1f-b13b-06bb40222d96,2096,,"[95.1, 27.6]",3890400,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hector,6040.0,Left Back,107,Werder Bremen,176,"['5028943a-8975-4712-ac93-636e59f236d7', 'd80076fb-e00e-49e1-a373-818ddb575589']",26,,,,,,,,,,,,,,,,,FC Köln,186,00:06:26.227,Pressure,
,,,,,,,,,,,,,,,,0.77294,,,,,,,,,,,,,,,405e58fd-d669-4339-8eb9-b958cae7f114,2098,,"[89.0, 46.8]",3890400,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,107,Werder Bremen,176,"['d9fcd8cc-3dcc-49d5-a922-87db22707342', 'da547a86-9ee4-490d-8c34-4b02fe07c83c']",27,,,,,,,,,,,,,,,,,FC Köln,186,00:06:27.739,Pressure,
,,,,,,,,,,,True,,,,,0.651359,,,,,,,,,,,,,,,69366467-7f31-41fb-ba08-e36616733dd7,2109,,"[48.7, 16.6]",3890400,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Left Midfield,108,FC Köln,186,['26e196fd-dde3-4981-a841-c847e4d6986e'],33,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:33.560,Pressure,
,,,,,,,,,,,,,,,,0.493685,,,,,,,,,,,,,,,4dfec973-9674-4ff4-b652-8336cb69b185,2113,,"[34.7, 13.0]",3890400,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,108,FC Köln,186,"['b405bcfa-c538-4e00-ace5-86b884acccd1', 'f7528343-7125-476d-9fb5-600aabc12b5e']",36,,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:36.667,Pressure,
,,,,,,,,,,,True,,,,,0.450623,,,,,,,,,,,,,,,c513a320-4391-48dd-9997-201b7750a808,2140,,"[88.6, 71.0]",3890400,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marcel Risse,8823.0,Right Wing,109,Werder Bremen,176,"['477804b4-f4a0-46bb-ba4d-9d13b892ee49', 'b2d65828-af40-4568-9b09-dbec0ff0707e']",4,,,,,,,,,,,,,,,,,FC Köln,186,00:07:04.585,Pressure,
,,,,,,,,,,,True,,,,,0.417517,,,,,,,,,,,,,,,25491876-7272-4c88-8314-3e211a83739b,2142,,"[71.4, 74.3]",3890400,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Yannick Gerhardt,8231.0,Left Defensive Midfield,109,Werder Bremen,176,"['bd96687f-10f3-4898-ab09-041fb5a020e7', 'c6ccedb5-5e51-43b6-bc5f-79f907c45fcc']",5,,,,,,,,,,,,,,,,,FC Köln,186,00:07:05.564,Pressure,
,,,,,,,,,,,,,,,,0.325908,,,,,,,,,,,,,,,b2f9d648-a8c0-4c5f-afa8-79c65b1b7458,2146,,"[68.4, 69.6]",3890400,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Matthias Lehmann,8827.0,Right Defensive Midfield,109,Werder Bremen,176,"['8304c1f5-e16a-4975-a6c4-b8d224aedbc6', 'bd7ce811-3156-4104-8d6b-c52d628ffc20']",8,,,,,,,,,,,,,,,,,FC Köln,186,00:07:08.356,Pressure,
,,,,,,,,,,,True,,,,,0.299485,,,,,,,,,,,,,,,5a72e5d1-55f4-4cb4-83b7-cb29ea76bb00,2163,,"[89.2, 64.2]",3890400,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Center Midfield,112,Werder Bremen,176,,3,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:03.978,Pressure,
,,,,,,,,,,,,,,,,1.034316,,,,,,,,,,,,,,,17051dfa-4e54-4d78-a9e8-e18f9a171aac,2169,,"[41.4, 33.1]",3890400,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,112,Werder Bremen,176,"['6c054648-4a55-48d3-ad50-204b738e630b', '9c18b3d5-739b-43fc-b553-686e039fa73a']",9,,,,,,,,,,,,,,,,,FC Köln,186,00:08:09.818,Pressure,
,,,,,,,,,,,,,,,,0.346049,,,,,,,,,,,,,,,edd49eeb-7be2-4e7e-ae21-f10d12ecc832,2173,,"[33.9, 32.4]",3890400,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,112,Werder Bremen,176,"['911526ff-be3d-4756-9562-bed28e7df688', 'ce00cc66-5b4f-4274-8101-c067222e9318']",12,,,,,,,,,,,,,,,,,FC Köln,186,00:08:12.668,Pressure,
,,,,,,,,,,,,,,,,1.411844,,,,,,,,,,,,,,,e8bc1d43-5bfa-4831-83cf-236349fffd8b,2178,,"[33.6, 47.0]",3890400,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Gerhardt,8231.0,Left Defensive Midfield,112,Werder Bremen,176,"['432cb0b8-e87e-496a-b000-76e08fd94d8c', '47ce78a8-dd32-4bcc-8aa7-a4a7965be15d']",15,,,,,,,,,,,,,,,,,FC Köln,186,00:08:15.055,Pressure,
,,,,,,,,,,,,,,,,0.877331,,,,,,,,,,,,,,,631f7b93-fd8f-44d8-bfe1-d9fcfdd6f7a8,2179,,"[35.0, 50.2]",3890400,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,112,Werder Bremen,176,,15,,,,,,,,,,,,,,,,,FC Köln,186,00:08:15.461,Pressure,
,,,,,,,,,,,True,,,,,0.323578,,,,,,,,,,,,,,,c9463428-b5e4-4c70-8954-dd3c9b4a1d9d,2188,,"[68.1, 53.3]",3890400,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,113,FC Köln,186,['0b0815a4-ddf7-4a04-8014-2e26205b2934'],21,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:21.921,Pressure,
,,,,,,,,,,,,,,,,0.476622,,,,,,,,,,,,,,,ff4b910f-f8f7-46d5-b0b7-9683512c4223,2189,,"[66.1, 43.5]",3890400,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,113,FC Köln,186,,23,,,,,,,,,,,,,,,,,Werder Bremen,176,00:08:23.367,Pressure,
,,,,,,,,,,,,,,,,2.818647,,,,,,,,,,,,,,,8c04e5b2-40b5-471d-a601-87cbbee9557e,2203,,"[47.9, 74.9]",3890400,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Levin Mete Öztunali,8554.0,Left Midfield,114,FC Köln,186,['5897e774-1e7d-43d9-a22e-0e39807b80e5'],17,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:17.393,Pressure,
,,,,,,,,,,,,,,,,1.059933,,,,,,,,,,,,,,,2f911ad5-5f2e-4811-a7cf-9e24bece31cc,2214,,"[61.4, 76.4]",3890400,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Levin Mete Öztunali,8554.0,Left Midfield,115,FC Köln,186,,56,,,,,,,,,,,,,,,,,Werder Bremen,176,00:09:56.856,Pressure,
,,,,,,,,,,,,,,,,0.231391,,,,,,,,,,,,,,,db73a2c5-e781-4df2-aa26-875da0a9ea4e,2242,,"[105.0, 57.9]",3890400,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yūya Ōsako,5679.0,Center Forward,117,FC Köln,186,['105c3597-c168-4a86-b399-189a8ab216cb'],29,,,,,,,,,,,,,,,,,FC Köln,186,00:10:29.763,Pressure,
,,,,,,,,,,,,,,,,3.879177,,,,,,,,,,,,,,,b59ea331-7e8c-4b97-9bdc-c20b417053b0,2258,,"[76.1, 6.5]",3890400,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hector,6040.0,Left Back,119,Werder Bremen,176,"['0c00b647-a7c1-4265-a850-8892454e844c', '97104bd6-2464-411d-8252-730ca4b21c41']",30,,,,,,,,,,,,,,,,,FC Köln,186,00:11:30.527,Pressure,
,,,,,,,,,,,,,,,,0.490076,,,,,,,,,,,,,,,c06371f8-4bc3-40e6-aa36-e6f6c38c64cb,2261,,"[84.7, 11.2]",3890400,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,119,Werder Bremen,176,"['84596c99-7d2e-4ead-ad62-2082b0a3554d', '97104bd6-2464-411d-8252-730ca4b21c41']",34,,,,,,,,,,,,,,,,,FC Köln,186,00:11:34.531,Pressure,
,,,,,,,,,,,,,,,,0.33386,,,,,,,,,,,,,,,4d6cc1a3-886b-4209-bcb5-1ccd704c0504,2265,,"[51.9, 37.7]",3890400,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,119,Werder Bremen,176,,37,,,,,,,,,,,,,,,,,FC Köln,186,00:11:37.572,Pressure,
,,,,,,,,,,,,,,,,0.334272,,,,,,,,,,,,,,,b8dcfdc7-b9a9-454b-b17d-96aa3158adba,2268,,"[50.8, 24.0]",3890400,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,119,Werder Bremen,176,"['3f3d36e3-e16b-4ca2-b06f-c86e97e2c0bc', '613b4cd1-86d4-4d4a-87e8-fc5ea51bfc7d']",39,,,,,,,,,,,,,,,,,FC Köln,186,00:11:39.487,Pressure,
