50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921ad9d4-5ff9-42ac-b8da-f09591396a40,1758,,"[21.3, 21.5]",3788772,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Maguire,3336.0,Left Center Back,70,England,768,['1fd018be-ace1-4e6d-b4de-f1854b92c161'],3,,,,,,,,,,,,,,,,,England,768,00:02:03.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649a2fb0-ed74-4f49-bad7-a3cf66159648,1761,,"[5.4, 42.9]",3788772,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Pickford,3468.0,Goalkeeper,70,England,768,['06faa0e8-089a-464d-bb2c-4f08f1e6c92e'],5,,,,,,,,,,,,,,,,,England,768,00:02:05.425,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e01afd5-afa5-4d56-ad6a-6589d63976f5,1765,,"[61.9, 31.9]",3788772,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,70,England,768,['cb542e4a-70c9-4622-ba06-4e0218159eda'],12,,,,,,,,,,,,,,,,,England,768,00:02:12.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0f609f5-f9d4-495a-9940-0671694339ba,1767,,"[69.9, 49.6]",3788772,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Masopust,16472.0,Right Wing,71,Czech Republic,912,['ffb2c94f-805d-4df9-89e5-b8e3e0e0e946'],13,,,,,,,,,,,,,,,,,Czech Republic,912,00:02:13.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2afa9212-072b-4a5b-acb0-f694b0b03402,1770,,"[73.3, 39.8]",3788772,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Defensive Midfield,71,Czech Republic,912,['963beb75-ee7d-4a65-85be-7b5fb42ab9d4'],15,,,,,,,,,,,,,,,,,Czech Republic,912,00:02:15.351,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc56a65e-b3db-4cea-87cf-32532e9f8004,1774,,"[106.2, 25.5]",3788772,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,71,Czech Republic,912,['68c43e89-9328-44de-b22b-ae58609d07ce'],18,,,,,,,,,,,,,,,,,Czech Republic,912,00:02:18.640,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9023ceb1-3477-40a1-88a4-fde691da72d2,1780,,"[2.1, 54.2]",3788772,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,71,Czech Republic,912,['71f88728-ffd9-4909-bd3e-ddcdfccb0812'],26,,,,,,,,,,,,,,,,,England,768,00:02:26.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809e8ce-21d1-4d23-b1e7-3f666850da88,1783,,"[115.6, 23.3]",3788772,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lukáš Masopust,16472.0,Right Wing,72,Czech Republic,912,"['1fa02f2b-0c1a-4123-948e-09f079aca90e', 'e48a7310-1980-4158-b5a4-dc350e394416']",7,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:07.226,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37f43e2a-ea30-40fc-ba69-0224b773f7eb,1786,,"[109.4, 10.2]",3788772,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vladimír Darida,8579.0,Center Attacking Midfield,72,Czech Republic,912,"['0805390e-4598-44a6-ba0b-90515c8015e9', '39c645c5-ea2e-4110-872a-7bdeb2cb3f01']",8,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:08.719,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7448d5c-b0f6-468c-8146-747f5420be9e,1796,,"[19.7, 14.3]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,75,England,768,['78c061c9-08c4-4552-b4f4-d06a706668f7'],5,,,,,,,,,,,,,,,,,England,768,00:04:05.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f2349d-2244-4af2-8f64-a1531e5078f4,1799,,"[30.6, 19.6]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,75,England,768,['3749d1fd-89e0-432f-b94a-c43d29affb04'],8,,,,,,,,,,,,,,,,,England,768,00:04:08.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09ebfac4-f4bc-43be-a29a-fa2d5910a81b,1802,,"[35.5, 2.3]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,75,England,768,['d5047986-37f8-462d-aed9-eef4a5d38dae'],10,,,,,,,,,,,,,,,,,England,768,00:04:10.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407a3093-e23e-4204-8854-34358c6f41e5,1806,,"[21.5, 10.4]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,75,England,768,['da1f64af-f5c6-4fe2-903f-c4507c227913'],14,,,,,,,,,,,,,,,,,England,768,00:04:14.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5e2985-9aeb-40e8-898a-de977f01a7b6,1809,,"[18.8, 42.8]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,75,England,768,['9e81002a-199f-48e5-a5b5-949ce1f41714'],17,,,,,,,,,,,,,,,,,England,768,00:04:17.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5272663-d10c-48ee-b689-a55210c5f7f8,1813,,"[42.0, 52.2]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,75,England,768,"['66ef9f6d-e885-46d9-ad9a-6b2fd6829de6', '726185ab-ef59-4f29-afc1-61bb5f9525e0']",19,,,,,,,,,,,,,,,,,England,768,00:04:19.614,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d0dd25a-08bb-48cd-97ce-3aabfc1dd7e7,1816,,"[41.0, 70.3]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,75,England,768,['37dbca06-f19f-4534-8aed-a78314a2ba44'],22,,,,,,,,,,,,,,,,,England,768,00:04:22.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bacd1609-a8b7-4421-a9c7-026b90d60b99,1819,,"[21.5, 70.3]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,75,England,768,['4754efb7-284b-4be7-b912-5667c25e60be'],24,,,,,,,,,,,,,,,,,England,768,00:04:24.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f988a092-39c8-41dd-86d5-1764a11d3977,1823,,"[45.4, 73.1]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,75,England,768,"['1a168ca7-4e68-4d8b-96c6-29a41749833d', '7452ce40-6190-418d-b29d-0b8600ffb9c4']",26,,,,,,,,,,,,,,,,,England,768,00:04:26.895,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606dd14e-f3a8-4137-b2a4-c689b7c36c5b,1826,,"[71.6, 48.4]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,75,England,768,['73666e82-7d44-41ae-9b4f-777dd52948bd'],31,,,,,,,,,,,,,,,,,England,768,00:04:31.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dc7dbe8-bd8d-4f00-839f-6221c29311cb,1830,,"[79.8, 65.2]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,75,England,768,['86561336-dcfe-494e-aea2-8eb4ed82e615'],33,,,,,,,,,,,,,,,,,England,768,00:04:33.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7fd7df4-c016-48a8-a919-77fa0db58c73,1833,,"[101.7, 48.1]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,75,England,768,['6d1567be-35d6-49bb-be4c-7875a72a769e'],36,,,,,,,,,,,,,,,,,England,768,00:04:36.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af28b586-fa42-449d-9243-ea1d4367785e,1848,,"[117.7, 56.2]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,75,England,768,['ed094e03-f079-48b8-ac5d-d9a44be45b99'],52,,,,,,,,,,,,,,,,,England,768,00:04:52.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72a345f8-22c6-4c6a-aea8-ed517ee9f65e,1851,,"[112.8, 68.5]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,75,England,768,['b186f7ce-d8a8-4c75-9f84-fe2aa48de6f5'],55,,,,,,,,,,,,,,,,,England,768,00:04:55.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7799ae3a-97f1-412f-b9d7-cb51a10dcab9,1854,,"[101.0, 69.3]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,75,England,768,['d5106f81-a989-45e2-9f6d-bb7cc3e7303c'],56,,,,,,,,,,,,,,,,,England,768,00:04:56.997,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e6a75c-ad14-4a80-8724-f7e4d0e23de7,1856,,"[109.1, 36.5]",3788772,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Grealish,9638.0,Center Attacking Midfield,75,England,768,['f2e0c753-d94a-496b-9b4f-018f88b9a68c'],58,,,,,,,,,,,,,,,,,England,768,00:04:58.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d82bf5d-b907-4d21-8c9e-57741a0d78f2,1861,,"[94.1, 11.5]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,75,England,768,['9aba5520-0351-45e2-9a80-39f1df58b330'],2,,,,,,,,,,,,,,,,,England,768,00:05:02.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6042210a-c0d5-48ea-8fce-85b5f5d1f28d,1863,,"[108.2, 19.4]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Wing,75,England,768,['181cb829-baa6-4b03-b8d4-f363aadf7c1b'],3,,,,,,,,,,,,,,,,,England,768,00:05:03.688,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b5bda83-cfb9-4e13-96e2-bd3517c73f12,1866,,"[108.7, 22.1]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,75,England,768,['e2060aea-698f-4fe2-8f8b-71c1c0960c45'],6,,,,,,,,,,,,,,,,,England,768,00:05:06.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2bea1e0-6166-412a-b437-0394a4234156,1872,,"[93.9, 8.1]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raheem Sterling,3233.0,Left Wing,76,England,768,['16c84463-2615-4298-9ec8-2f01f95cc3c3'],15,,,,,,,,,,,,,,,,,England,768,00:05:15.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbfcf6f7-43c4-49d6-ae42-51ac09a640a2,1875,,"[93.3, 3.4]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Grealish,9638.0,Center Attacking Midfield,76,England,768,['a86adfc5-475f-4cc5-ae34-3beb23648f45'],16,,,,,,,,,,,,,,,,,England,768,00:05:16.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03eb5f26-84f9-4536-967c-45cff3fc316f,1879,,"[90.9, 16.2]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raheem Sterling,3233.0,Left Wing,76,England,768,['3dcad63b-1dde-4539-b5cc-61e0be559521'],21,,,,,,,,,,,,,,,,,England,768,00:05:21.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d121fce-07ab-471a-9d00-248c357b7aba,1883,,"[90.1, 11.8]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Grealish,9638.0,Center Attacking Midfield,76,England,768,['7690b941-1a59-4221-b8e0-7094a8e8cdfb'],23,,,,,,,,,,,,,,,,,England,768,00:05:23.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9307460f-8283-4696-8cdf-df2edec55b79,1887,,"[94.7, 4.4]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luke Shaw,3382.0,Left Back,76,England,768,['14f1f33a-54ba-48e0-8f2e-f6fceed4e900'],24,,,,,,,,,,,,,,,,,England,768,00:05:24.857,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b59b518f-787d-4838-8e11-61dc32837c24,1891,,"[108.0, 27.5]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raheem Sterling,3233.0,Left Wing,76,England,768,['c2fe683f-7be1-4264-8846-2e0cafb9166e'],28,,,,,,,,,,,,,,,,,England,768,00:05:28.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f3e481d-157f-4e75-a492-c80f61a2f334,1893,,"[11.9, 53.4]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,77,Czech Republic,912,['63e360b5-e439-4a3d-8764-a2db120985da'],29,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:29.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e4e095-1f41-43a1-a176-c97dc872ce24,1895,,"[14.6, 56.7]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Defensive Midfield,77,Czech Republic,912,['722db62d-4c01-4d5f-8190-583b485b3216'],30,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:30.320,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d6543f-f90a-481b-85d2-9f538f8ca4c3,1899,,"[27.8, 78.1]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,77,Czech Republic,912,['fd40ecdb-afd4-437e-beb5-eb3b528dd413'],35,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:35.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5970f42-4166-4813-a5b9-1ad8fca1a109,1902,,"[94.5, 12.2]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raheem Sterling,3233.0,Left Wing,78,England,768,"['3ec3da96-e24b-4483-aefd-69f73c87cf63', 'b0675620-5a6f-4e4f-9325-45ae7ac8d511']",51,,,,,,,,,,,,,,,,,England,768,00:05:51.876,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d270f5-2f81-4c7b-b12c-1732a28f9106,1907,,"[28.2, 63.7]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,79,Czech Republic,912,['339ae773-5f40-4f3f-b1cc-3cf878b34f07'],54,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:54.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c08255f-b5bb-4e71-aef7-7158ea1399a0,1910,,"[39.5, 47.8]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,79,Czech Republic,912,['cb4d79b7-227b-4cc0-9e8d-b1a3157244ab'],56,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:56.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14092337-3837-4937-97f7-dad7715ccd74,1912,,"[33.8, 52.9]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Defensive Midfield,79,Czech Republic,912,['65905016-1bd4-48eb-9ef0-4d8158ddfa83'],57,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:57.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffaee35f-c370-4b70-a579-3565ea27d839,1914,,"[40.7, 24.5]",3788772,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,79,Czech Republic,912,['0ff9e62e-fa51-4222-8f73-ce28d700a5c2'],59,,,,,,,,,,,,,,,,,Czech Republic,912,00:05:59.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6930ea04-1769-480f-80b9-4976248e1d0f,1918,,"[25.4, 32.4]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,79,Czech Republic,912,['477d6948-cc8e-4056-a102-9e6bfe398b72'],1,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:01.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060a19f8-29b6-4197-bcdc-e98e8c243e20,1921,,"[6.6, 49.6]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,79,Czech Republic,912,"['b080c3f7-860c-424b-b835-594afbab864f', 'b70dc68a-6418-4ff1-82ac-40e59a527246']",4,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:04.960,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b6d418a-e669-4c99-b685-a1a3019f0a52,1924,,"[64.4, 70.5]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,79,Czech Republic,912,['f45cb1a1-485e-41b1-9610-5df6f8a9f2ca'],8,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:08.689,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b89062-e958-45b7-878e-966702605a0d,1929,,"[82.8, 21.6]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,79,Czech Republic,912,['665608db-f059-4fc6-bd90-e0b22ea9856d'],16,,,,,,,,,,,,,,,,,England,768,00:06:16.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e01d4157-2676-4f09-b765-ddb3e42e2614,1931,,"[19.8, 63.0]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['9f090012-e554-4670-a7fe-7358ff505353'],17,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:17.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f9e3a68-0f5b-4f91-90ab-c94771f2bfb5,1933,,"[29.9, 74.8]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,['0553ad98-8544-4758-b491-c64b755f5443'],23,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:23.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9d54fac-680a-486d-af3d-8e32d4c9169c,1935,,"[48.5, 76.0]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,80,Czech Republic,912,['a76022c1-70e8-45d8-8acd-a7e7c2721d29'],24,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:24.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dd4d4dd-cc02-496c-b2b8-8ceccf1eac39,1938,,"[28.6, 66.9]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['df5d5d57-6531-4a1b-a754-913a6c7fc38d'],27,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:27.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d48e74f-a07e-4119-930e-df3cc94644c4,1941,,"[26.2, 26.5]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,80,Czech Republic,912,['35925eb0-8598-49ab-b3c6-3b0ef89045e1'],30,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:30.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fade9e95-9a9a-4469-be2d-5d2d7d820b77,1944,,"[47.3, 7.6]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bořil,4875.0,Left Back,80,Czech Republic,912,['268bb816-a78e-4928-b63b-7a768ecbe006'],33,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:33.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d71ba0c-45e3-4c36-b558-5506ea85f6b6,1947,,"[28.6, 62.0]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['65e91884-01f3-42ef-ac80-a820a369bf5a'],38,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:38.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f2f8b7a-8332-46ef-ade9-487aed432de8,1950,,"[40.1, 29.3]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Holeš,16469.0,Right Defensive Midfield,80,Czech Republic,912,['644c36ed-c95e-4b1a-a4d8-db42777ab7f0'],44,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:44.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d61d5c-68dc-4323-ab02-6d0b8983e38f,1953,,"[44.9, 7.0]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Ševčík,23454.0,Left Wing,80,Czech Republic,912,['16db0ac8-db78-469f-b850-af1873138d4f'],46,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:46.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c37e4417-1c5f-4863-ba2c-996e9a81b8fc,1956,,"[29.2, 9.2]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,80,Czech Republic,912,['a449928d-9415-44ba-a718-288f2be7a7a4'],50,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:50.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ab428f-a858-46c4-8bab-4e4cb1d16d6c,1959,,"[28.6, 55.4]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,80,Czech Republic,912,['20dd07d4-7f2a-4020-ae80-43187239ae72'],54,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:54.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822402ba-283a-4d42-9a1c-7a448cd83890,1962,,"[50.0, 74.3]",3788772,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,80,Czech Republic,912,['0b344b19-2259-4f7d-918b-4dfa73152415'],57,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:57.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38cd9a3d-57d7-45b1-b02a-4b49b0c8b0cc,1966,,"[57.4, 66.3]",3788772,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,80,Czech Republic,912,"['88747923-2326-4736-963a-207a27b6c7c9', 'de361660-943c-45d0-8bec-fe20f1cae5a2']",2,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:02.181,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05270155-e73c-4928-873b-e81d188b85ef,1968,,"[62.8, 71.8]",3788772,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Masopust,16472.0,Right Wing,80,Czech Republic,912,['67174e10-2eaa-41d0-868f-f58310aa2a14'],2,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:02.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625f3128-3fb7-493b-b2d2-dc01d1432f05,1973,,"[74.9, 74.6]",3788772,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,80,Czech Republic,912,['ff00f0f8-2d19-4ab5-94e8-dc2d1a8175e1'],5,,,,,,,,,,,,,,,,,Czech Republic,912,00:07:05.774,Ball Receipt*,
