50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62beccf-6ea4-4f85-8bfd-29f37f8cf2fd,2757,,,"[33.0, 9.4]",3794690,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Left Back,147,Czech Republic,912,"['0755c176-ef96-4027-b9d1-6f263e2ccb35', '36f8ef2f-abd5-4471-a450-12af276d5707']",17,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:17.468,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37537192-b5bc-495c-a303-84559826722e,2760,,,"[58.0, 38.7]",3794690,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Right Wing,147,Czech Republic,912,['18bf01f7-da8f-41cd-86c8-d3ff589d9514'],19,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:19.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd300ab-5de5-4be6-8f3d-1ed4da17392d,2763,,,"[76.8, 75.2]",3794690,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,147,Czech Republic,912,['2d8108bb-3a1f-4fde-a63b-a61c640b49d9'],25,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:25.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaaf86d8-2cd6-4d4d-8d3e-f15ec049500c,2766,,,"[68.3, 61.1]",3794690,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,147,Czech Republic,912,['02c175aa-99f1-4d6f-99b2-cbf0f7ba30a0'],28,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:28.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c62523-da53-477e-8fd4-af077a4b312f,2769,,,"[76.0, 76.1]",3794690,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,147,Czech Republic,912,['308005ad-1f73-4344-836d-18531c339ff9'],31,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:31.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee5ba32-50f7-4408-8bc0-5619aaca2d73,2772,,,"[78.5, 71.6]",3794690,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Král,23452.0,Right Center Midfield,147,Czech Republic,912,['8a574ba4-cc0c-4e5b-8be4-86803de92381'],32,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:32.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abb247c1-77da-4509-a130-10fe655b593f,2775,,,"[75.5, 77.2]",3794690,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Coufal,16570.0,Right Back,147,Czech Republic,912,['a4550603-5f95-4a0c-bf56-f44dc6be3b1f'],33,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:33.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c900a28-0d41-4467-9585-d8c8ceff8817,2779,,,"[90.3, 77.4]",3794690,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Right Wing,147,Czech Republic,912,"['02ccbab1-49b0-4a89-9a86-4a0a5b3dfa82', '2374aead-7cbf-4f02-8c1f-20970369853e']",38,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:38.803,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7177c71f-70c3-493a-8b7a-cf7804d3603b,2789,,,"[108.3, 77.4]",3794690,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonín Barák,7801.0,Center Attacking Midfield,148,Czech Republic,912,"['14bf0149-6c08-4179-b187-709919baf17a', '51e63ce5-6927-4002-8211-463df6cc9bb6']",7,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:42:07.906,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15fbc7dc-8328-44bc-a4a6-bb86cd9058e1,2795,,,"[114.7, 72.7]",3794690,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Jankto,8095.0,Right Wing,149,Czech Republic,912,"['30e7f34f-3ead-4227-ac5d-175c4d3b169b', 'bd9cb4c1-974b-4ee1-bd4c-d040ded6a9ad']",19,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:42:19.618,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,351bbe81-54a6-4473-93e7-b2caf1858798,2804,,,"[76.9, 38.0]",3794690,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wout Weghorst,7829.0,Left Center Forward,150,Netherlands,941,['d057d6bb-f477-4a11-81b6-3ea2a5583670'],42,,,,,,,,,,,,,,,,,,,Netherlands,941,00:42:42.848,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9028a3bf-1cb7-4c96-8e3f-f805eb79efcd,2808,,,"[110.2, 55.5]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denzel Dumfries,8125.0,Right Wing Back,151,Netherlands,941,['a4c252ad-aa4c-4123-8a00-faf3fa25bc9a'],11,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:11.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f684b230-d283-4186-a254-96cec31783b1,2813,,,"[58.0, 8.9]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adam Hložek,28239.0,Left Wing,152,Czech Republic,912,['c4de80f9-3cb4-45fd-9484-51f21628da43'],18,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:43:18.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2a863c-de65-47d8-ab6f-a33bb95c456e,2816,,,"[96.7, 31.4]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Antonín Barák,7801.0,Center Attacking Midfield,152,Czech Republic,912,['65e86f5d-3d84-424e-849d-4176db47c974'],22,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:43:22.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11684f7-a251-4873-9ce5-fe6aab38f08e,2823,,,"[24.7, 28.8]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Midfield,153,Netherlands,941,['3b4111e3-ba73-4262-bca6-a9a36029449d'],31,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:31.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468165c5-198e-488d-8ac8-d4f8a375a3e7,2826,,,"[42.8, 58.3]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,153,Netherlands,941,['578ff428-cdd0-44b9-9812-0487229b1137'],36,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:36.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b37236-98a9-4258-8f44-0343fecc2d10,2829,,,"[37.1, 32.0]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Left Center Back,153,Netherlands,941,['4d24ea27-a4f9-4492-921f-2ee861719b13'],41,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:41.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391ffd5c-0a94-4771-ae26-e10371bc896b,2832,,,"[41.8, 48.9]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Center Back,153,Netherlands,941,['f3dec2cb-320f-4529-8c3b-8463ccb258ff'],45,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:45.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128594dc-7490-4806-b74b-207bc0c7ff42,2835,,,"[62.5, 72.2]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Center Forward,153,Netherlands,941,['14969857-1cc1-4ecc-a1d7-aaa4022768ff'],48,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:48.648,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c449a06-06fa-418c-94c6-0cf23aa8938b,2838,,,"[90.5, 49.6]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Midfield,153,Netherlands,941,['7b991419-ead5-4186-a843-5a8c3d8a320e'],51,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:51.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c65d0c-db44-46f7-89ae-5118de9bdf74,2842,,,"[92.0, 44.2]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Center Forward,153,Netherlands,941,['b21b92f9-94d5-4748-96b4-fb403ca6bf69'],58,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:58.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed9305a9-8cab-4644-9b5a-46ee9b763a8d,2845,,,"[104.9, 20.7]",3794690,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Wing Back,153,Netherlands,941,['6dfad4cb-d5ed-414f-8193-c9f4a24644be'],59,,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:59.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fda8fbf4-d7aa-46bb-842a-d0af07502b58,2853,,,"[98.9, 16.6]",3794690,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Wing Back,153,Netherlands,941,['f5a12fae-13d6-4bbe-82ad-fb769bb3216f'],5,,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:05.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3bb11cd-dd54-4aaa-9d10-7a36e45b3270,2856,,,"[111.9, 14.7]",3794690,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Center Forward,153,Netherlands,941,['621d0785-8bc5-4246-beb0-2e115c5a973c'],8,,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:08.465,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,abe23be7-4e08-4f8f-adbb-0e348d76891e,2858,,,"[115.6, 37.2]",3794690,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Midfield,153,Netherlands,941,['e3724a78-81ba-4ce1-a16d-9480fcfdd303'],8,,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:08.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4087ba28-1e8d-4144-9132-14d54e18872b,2861,,,"[91.0, 4.6]",3794690,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jurriën David Norman Timber,21809.0,Left Center Back,154,Netherlands,941,['57a8d508-4764-4c5f-bd0f-7ff7e0613ccc'],18,,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:18.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0707429-f5b8-4f38-9dc3-49025d6241c2,2863,,,"[97.0, 4.0]",3794690,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Quincy Anton Promes,13360.0,Left Wing Back,154,Netherlands,941,['fd79ab4a-f039-4543-86b6-3be1559cdac9'],19,,,,,,,,,,,,,,,,,,,Netherlands,941,00:44:19.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f4d814-4c19-4e9e-953d-eda62f9558ab,2868,,,"[26.8, 66.5]",3794690,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Král,23452.0,Right Center Midfield,155,Czech Republic,912,['d812b1d9-0028-40b9-bcd2-5074c7bb0aa2'],23,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:23.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399492e-1e0a-4254-a021-fb8a79fb2d94,2871,,,"[92.4, 26.5]",3794690,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonín Barák,7801.0,Center Attacking Midfield,155,Czech Republic,912,['559fb0e6-35c1-46fc-bb3f-99293e55116b'],31,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:31.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ee8096c-9e1d-41d7-acca-25fb3232d479,2879,,,"[115.3, 5.9]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adam Hložek,28239.0,Left Wing,156,Czech Republic,912,['0ec09242-4ce5-4edc-ae8e-b9848d219e4b'],12,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:45:12.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949c4eeb-0df2-472e-850b-496df4aac258,2886,,,"[8.6, 64.7]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Memphis Depay,2988.0,Left Center Midfield,156,Czech Republic,912,['a0e5ccb8-b5aa-481f-b953-3febbe3e5cc6'],20,,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:20.512,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b437fa4-8af5-4aff-bfcb-bd44f4a54743,2889,,,"[71.7, 21.8]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Quincy Anton Promes,13360.0,Left Wing Back,156,Czech Republic,912,['3c599796-7d84-400f-bb50-e0b5ca8c3484'],27,,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:27.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ea6dcf-0289-4665-b090-fab147ff9577,2893,,,"[9.5, 56.2]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tomáš Vaclík,11541.0,Goalkeeper,156,Czech Republic,912,['cb6108f9-4c93-4c4e-a7e4-0f9c112c52f3'],31,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:45:31.597,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283d445-f529-46e1-8f12-7c5391600a7c,2896,,,"[70.0, 66.9]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tomáš Souček,4870.0,Left Center Midfield,156,Czech Republic,912,['8bdd36f2-1cff-4c10-8753-bdd1c5702d0b'],36,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:45:36.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452fcd37-3fdb-4883-b7a2-baf982946bd5,2899,,,"[64.0, 73.5]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jakub Jankto,8095.0,Right Wing,156,Czech Republic,912,['6e30243e-1e7a-4177-89a2-a992d1c79c06'],40,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:45:40.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49140ff2-a8cb-47e8-a4fa-84ae5a0369cf,2907,,,"[42.8, 41.5]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tomáš Kalas,13197.0,Left Center Back,156,Czech Republic,912,['adf0b7c7-a5bd-447f-a985-040401f299c1'],44,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:45:44.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4760aebf-d65d-4149-a32c-99b1033a3a5e,2910,,,"[48.2, 10.4]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pavel Kadeřábek,9397.0,Left Back,156,Czech Republic,912,['84288fee-d44d-4ff2-90d5-effa599352fd'],47,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:45:47.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d2f3358-2797-4c07-9822-9680a8f46561,2914,,,"[46.7, 27.1]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alex Král,23452.0,Right Center Midfield,156,Czech Republic,912,"['40ae292b-fa9b-4cd3-ba5b-19627d899776', 'a0db4410-67a3-4015-a876-cba13be73524']",50,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:45:50.598,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192d32dd-6ede-4ce5-b5af-c646f12e2617,2917,,,"[63.8, 6.4]",3794690,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adam Hložek,28239.0,Left Wing,156,Czech Republic,912,['64c2976a-a869-4d7f-8e69-1855ed4582eb'],52,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:45:52.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a652332-93a6-4e13-80b2-97a41b2ab2f6,2922,,,"[91.4, 38.2]",3794690,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Weghorst,7829.0,Left Center Forward,157,Netherlands,941,['e6e18d73-f3c2-490d-81ae-27c12069ed41'],1,,,,,,,,,,,,,,,,,,,Netherlands,941,00:46:01.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2b2693f-d544-4b2c-a568-c9562bb0b541,2925,,,"[98.5, 53.4]",3794690,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,157,Netherlands,941,['3c90a50e-50c8-4150-ba20-2d36fcfd38b1'],2,,,,,,,,,,,,,,,,,,,Netherlands,941,00:46:02.861,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bdec044-b5b2-408e-85ef-699cc51708c9,2928,,,"[84.3, 52.6]",3794690,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Midfield,157,Netherlands,941,['9a8e0b79-242c-47c2-aa09-d8c9f96fea66'],4,,,,,,,,,,,,,,,,,,,Netherlands,941,00:46:04.287,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,591a77de-27a9-4b77-8af3-c2eb25b68f75,2934,,,"[99.1, 47.6]",3794690,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,157,Netherlands,941,['7c6fe1ce-cb91-4c8c-a64c-a7c7c2d998eb'],7,,,,,,,,,,,,,,,,,,,Netherlands,941,00:46:07.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94efac83-fa36-43cb-9642-65fd768f4479,2941,,,"[28.7, 64.5]",3794690,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,158,Netherlands,941,['1ee7526e-6137-4678-b172-645a4e7414c3'],55,,,,,,,,,,,,,,,,,,,Netherlands,941,00:46:55.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cda701f9-3cc2-44fe-bb9d-231ea9f9f54a,2943,,,"[91.0, 38.0]",3794690,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wout Weghorst,7829.0,Left Center Forward,158,Netherlands,941,['e40eb617-ed40-4407-b1da-1b0fc14e5731'],0,,,,,,,,,,,,,,,,,,,Netherlands,941,00:47:00.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d26945ef-bcbd-438f-a08c-9481f56c28ae,2947,,,"[105.9, 7.2]",3794690,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Quincy Anton Promes,13360.0,Left Wing Back,158,Netherlands,941,"['a54a1cfe-a3f9-4260-9753-17932431d56f', 'c2c483fd-8199-4dcd-aad8-c5e828bf5202']",3,,,,,,,,,,,,,,,,,,,Netherlands,941,00:47:03.395,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,237bf552-e3d7-47cd-b9f9-f2498bfa97cb,2956,,,"[91.6, 51.1]",3794690,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michal Sadílek,22026.0,Center Attacking Midfield,160,Czech Republic,912,['e966fda1-0a60-4974-a03b-0da149d2e960'],41,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:47:41.524,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bf31a58-06e7-4b32-ae84-26bb6f2d4e5d,2961,,,"[99.9, 40.8]",3794690,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Krmenčík,16037.0,Center Forward,160,Czech Republic,912,['d53b970d-cd07-4b2b-a8f4-116b6cf44c41'],46,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:47:46.194,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f539eccc-4efe-4667-870e-389b23033311,2963,,,"[83.7, 37.8]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wout Weghorst,7829.0,Left Center Forward,161,Netherlands,941,['4c9f2823-f969-485e-9b05-11f88561951d'],9,,,,,,,,,,,,,,,,,,,Netherlands,941,00:48:09.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7029c34c-7282-4ca5-bcc2-2c131b2e7435,2968,,,"[70.2, 78.0]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krmenčík,16037.0,Center Forward,162,Czech Republic,912,"['2f5dfab4-cd7f-4614-9dcf-ab2fef13d051', 'eb9af569-efdc-4645-b2c6-ac0928053f62']",15,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:15.838,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40011bff-956b-495a-8ea1-74fa6c3eb88d,2971,,,"[64.9, 75.2]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,162,Czech Republic,912,['6ba55f38-1ca1-4282-a314-fc0646d867fc'],18,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:18.079,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bd01f56-485b-43db-8e82-bc01e7ec544a,2975,,,"[89.9, 41.0]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Král,23452.0,Right Center Midfield,162,Czech Republic,912,['9c2eb54e-18d2-4b11-9f55-5c2aa5f29a0a'],22,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:22.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a32f6cd8-d436-4b52-8c26-7a5382c3ec08,2979,,,"[1.6, 43.4]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,163,Netherlands,941,['dfc38234-f4f3-4c18-8895-746dc0101743'],25,,,,,,,,,,,,,,,,,,,Netherlands,941,00:48:25.477,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,409db49a-568a-419f-aa6c-f82097bfe90e,2982,,,"[78.1, 40.1]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Weghorst,7829.0,Left Center Forward,163,Netherlands,941,['43a1230b-7bee-40e3-8e84-98dde66062bd'],32,,,,,,,,,,,,,,,,,,,Netherlands,941,00:48:32.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7670d88d-c97e-468e-bb00-9497a2402b07,2987,,,"[72.1, 27.1]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quincy Anton Promes,13360.0,Left Wing Back,163,Netherlands,941,['68942070-7737-4893-a020-1b681fc150dc'],37,,,,,,,,,,,,,,,,,,,Netherlands,941,00:48:37.681,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,37d9e407-1b1a-46f4-a769-97c709205557,2990,,,"[78.3, 31.2]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wout Weghorst,7829.0,Left Center Forward,163,Netherlands,941,['3cc0810a-35b4-43c6-8dce-d411245a50ff'],39,,,,,,,,,,,,,,,,,,,Netherlands,941,00:48:39.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b53efad-6e18-4a27-8d61-a42e2948c12a,2992,,,"[55.2, 72.0]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Right Wing,164,Czech Republic,912,['6ea85477-67f3-47db-bae3-ec32217a82a8'],40,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:40.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b155a2f-c2dd-4979-8300-bed0cd3c8791,2995,,,"[43.7, 65.2]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ondrej Celustka,30328.0,Right Center Back,164,Czech Republic,912,['b93c5960-dbd9-4bb4-83cb-19c98c20daf6'],45,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:45.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62f65328-c944-4604-b27e-94d5f295a29b,2998,,,"[13.3, 49.6]",3794690,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,164,Czech Republic,912,['6cc8171a-d2cb-4e22-8355-b856d6dee6ce'],48,,,,,,,,,,,,,,,,,,,Czech Republic,912,00:48:48.008,Ball Receipt*,
