bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[41.1, 13.6]",,,,,,,,,,,0.52764,,,,,,,,,,,,,,13d8f5aa-18d6-4dad-b59d-2de7375d8a7c,95,,"[41.1, 13.6]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Škriniar,6990.0,Left Center Back,9,Slovakia,908,"['709c5aac-6918-4981-bbb4-fea59b2735df', 'f612eca2-8b76-4d3e-8109-8ef610493615']",12,,,,,,,,,,,,,,,,,,Slovakia,908,00:02:12.209,Carry,
,,,,"[22.9, 35.7]",,,,,,,,,,,1.877487,,,,,,,,,,,,,,f4632fd8-0eaa-4912-8549-e4a8a960e12b,98,,"[22.5, 33.3]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Dúbravka,3711.0,Goalkeeper,9,Slovakia,908,"['2dda5b9c-d108-44ef-8049-4607b1a9c7aa', '839a9450-d831-4520-bf64-6567bedafa1b']",14,,,,,,,,,,,,,,,,,,Slovakia,908,00:02:14.467,Carry,
,,,,"[8.0, 34.2]",,,,,,,,,,,1.521966,,,,,,,,,,,,,,2b359920-33a0-4f70-b0f1-eb5dcfd18098,104,,"[7.3, 31.2]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,10,Spain,772,"['a2f03882-143b-4ae3-96ff-4248caf2cb51', 'bfe9ba51-ee87-4527-b25c-8205acfb5ee7']",24,,,,,,,,,,,,,,,,,,Spain,772,00:02:24.115,Carry,
,,,,"[38.1, 55.1]",,,,,,,,,,,6.255337,,,,,,,,,,,,,,504ce72f-7b6b-45fb-aaa4-254ff3fff233,107,,"[13.3, 56.0]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,10,Spain,772,"['2da3e4cf-26ef-40c5-bb11-f07d8145b3d5', '8b2c97c6-3258-4d4e-91eb-a66bb4e1496d']",27,,,,,,,,,,,,,,,,,,Spain,772,00:02:27.243,Carry,
,,,,"[48.4, 29.0]",,,,,,,,,,,4.4,,,,,,,,,,,,,,7ad4bcbd-cff0-47ba-8daa-a3493fda65dc,110,,"[39.8, 32.7]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,10,Spain,772,"['04f76d90-aadb-4576-b128-342a42deb2d1', '9280eb5c-7bfe-41d4-903f-ceb319ed87d2']",35,,,,,,,,,,,,,,,,,,Spain,772,00:02:35.289,Carry,
,,,,"[52.4, 51.9]",,,,,,,,,,,2.219674,,,,,,,,,,,,,,6bf36962-3a30-4d38-a582-d8ce7a51dab4,113,,"[49.0, 53.2]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,10,Spain,772,"['405ea9c9-3406-45e2-96ac-1a2ede802461', 'ff974e34-185e-4d43-8536-bd25eb138ef5']",41,,,,,,,,,,,,,,,,,,Spain,772,00:02:41.291,Carry,
,,,,"[58.0, 25.6]",,,,,,,,,,,1.2,,,,,,,,,,,,,,a143c0d5-b2cb-489d-8dff-809b45cb632f,116,,"[56.5, 25.8]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,10,Spain,772,"['3c1aa3eb-0abf-4076-83c1-645155329cdc', 'ef4e3045-c326-4f9d-8646-86a33fbdef71']",44,,,,,,,,,,,,,,,,,,Spain,772,00:02:44.825,Carry,
,,,,"[57.8, 55.8]",,,,,,,,,,,1.415428,,,,,,,,,,,,,,87bd12fc-3ec4-4398-9c95-1e6924a8f713,119,,"[55.9, 47.9]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,10,Spain,772,"['982ff451-c249-42b7-8cd7-696db4d7e499', 'febea32d-d463-4a0d-8fc8-c64920999ed2']",47,,,,,,,,,,,,,,,,,,Spain,772,00:02:47.625,Carry,
,,,,"[75.3, 77.0]",,,,,,,,,,,1.278324,,,,,,,,,,,,,,10d8cb85-af0f-432e-9349-9bc3964921e3,122,,"[77.3, 76.7]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,10,Spain,772,"['19e73f22-e98a-4266-b282-f0574808bc32', '7c3ed645-3d13-4ad6-b9c4-81d8e4336b68', 'eadf1555-237f-4144-ab91-f1839240692d']",50,,,,,,,,,,,,,,,,,,Spain,772,00:02:50.475,Carry,True
,,,,"[5.6, 1.9]",,,,,,,,,,,5.60922,,,,,,,,,,,,,,b1d56a4b-d7d3-4cd7-80a9-bca97423cdc2,130,,"[15.2, 10.2]",3788775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Škriniar,6990.0,Left Center Back,11,Slovakia,908,"['9ec2431b-1153-4a87-8507-5bafaeacb1a5', 'acb59145-cc6c-4696-9bc0-8dcfe80105c0', 'ad9951ac-e8ac-4ea4-b94f-f8fd9b23cc95']",55,,,,,,,,,,,,,,,,,,Slovakia,908,00:02:55.749,Carry,True
,,,,"[28.1, 7.6]",,,,,,,,,,,0.584579,,,,,,,,,,,,,,1e07894a-8fcb-4db2-955f-f4a1d730c1d5,137,,"[29.4, 6.4]",3788775,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marek Hamšík,7025.0,Center Attacking Midfield,12,Slovakia,908,"['09d8891b-d353-4ee3-9d68-120210c7cd22', '1f65ca35-31ae-4d6d-848c-9d7a646ce8ef', 'f3604c90-702d-4fc6-a9c5-24d632dd3198']",23,,,,,,,,,,,,,,,,,,Slovakia,908,00:03:23.399,Carry,True
,,,,"[8.2, 52.8]",,,,,,,,,,,1.298993,,,,,,,,,,,,,,644ff1b2-7a04-4baa-a827-93f1031750d6,143,,"[6.5, 47.0]",3788775,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Dúbravka,3711.0,Goalkeeper,12,Slovakia,908,"['e19720b4-7fa6-4f86-a4e4-33942690a8f6', 'f8eac9b3-56c6-4288-9702-b110259946a3']",29,,,,,,,,,,,,,,,,,,Slovakia,908,00:03:29.182,Carry,
,,,,"[62.7, 74.2]",,,,,,,,,,,3.72521,,,,,,,,,,,,,,9132eac6-75ec-4a96-bd24-e53f3c0d0d1a,146,,"[41.1, 75.0]",3788775,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Pekarík,9722.0,Right Back,12,Slovakia,908,"['723abdf8-72a5-4955-af98-73a45459945c', '81c1e189-c5c9-49f7-ab52-ae4f8a69fe66', 'e43408ca-adae-45a5-b209-a2c602e5d11b']",32,,,,,,,,,,,,,,,,,,Slovakia,908,00:03:32.570,Carry,True
,,,,"[84.6, 73.1]",,,,,,,,,,,4.641145,,,,,,,,,,,,,,b450520d-1141-4289-aeb2-4bc6c1150e17,150,,"[77.3, 75.4]",3788775,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Haraslín,7975.0,Right Wing,12,Slovakia,908,"['644641d8-e390-4c31-a1d0-8b0dc8ede0ce', 'a665c753-bbc5-4807-9de1-fe78e4581e7c', 'f65a1671-8ed2-4806-a058-7d236207b881']",37,,,,,,,,,,,,,,,,,,Slovakia,908,00:03:37.029,Carry,True
,,,,"[6.5, 7.0]",,,,,,,,,,,2.414493,,,,,,,,,,,,,,2713a21d-e089-4991-8fc5-58d6716fcfec,157,,"[8.4, 8.7]",3788775,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Spain,772,"['14f1dad1-a5ea-4550-bb9e-78ef67d5002d', '5e85cfc3-6bea-4eb5-98f7-3b73f1180468', 'dae4773e-8179-4526-91ec-f5bb0ae28e7f']",44,,,,,,,,,,,,,,,,,,Spain,772,00:03:44.060,Carry,True
,,,,"[102.5, 8.1]",,,,,,,,,,,1.164272,,,,,,,,,,,,,,29bb84b3-47ad-446c-85eb-8b2135d3e617,168,,"[93.1, 10.4]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,14,Spain,772,"['0198f33f-2064-40d1-997a-4104591a3294', '480f998f-cdfd-47a4-a9e3-d03fcc8fe027', '517e48a1-1c4d-47f6-9b64-8c34b578220d']",12,,,,,,,,,,,,,,,,,,Spain,772,00:04:12.715,Carry,True
,,,,"[4.8, 72.4]",,,,,,,,,,,1.512318,,,,,,,,,,,,,,4deac65e-7dc3-40a8-a962-af1fe1e7c201,171,,"[17.6, 72.0]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juraj Kucka,10919.0,Right Center Midfield,14,Spain,772,"['2d0a3d75-1c59-42d0-96f1-6f0d5af0cb4d', '5c836243-5290-4527-877e-d057dbe7826d', 'b7bc932c-3258-48cd-b40e-01565a04826d']",13,,,,,,,,,,,,,,,,,,Slovakia,908,00:04:13.879,Carry,True
,,,,"[104.4, 14.5]",,,,,,,,,,,0.454417,,,,,,,,,,,,,,e7626393-67a7-44f4-864d-d099f2c9adf0,178,,"[107.2, 15.4]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,14,Spain,772,"['07814e18-7ffa-4486-9cb9-a4c1e6ffc929', '8f7f04b5-41ce-4ddf-a426-284ba4a01277', 'adf4727e-62f7-44a1-b2e6-a2198dc61601']",19,,,,,,,,,,,,,,,,,,Spain,772,00:04:19.371,Carry,True
,,,,"[95.0, 6.2]",,,,,,,,,,,0.002936001,,,,,,,,,,,,,,241e4d12-97dc-4e98-aa51-8e04e926a653,187,,"[95.7, 6.6]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Wing,14,Spain,772,"['b0e9f6ae-9467-463f-bcce-2b0c8baf492d', 'cda90adc-f1a9-4858-ae9f-82b3399f7e7f']",23,,,,,,,,,,,,,,,,,,Spain,772,00:04:23.762,Carry,
,,,,"[98.2, 12.6]",,,,,,,,,,,0.734256,,,,,,,,,,,,,,9edc157d-eb44-46ec-947d-febfe5840798,191,,"[95.2, 11.3]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Wing,14,Spain,772,"['09b0a93f-7ad9-4d2c-a26c-0646949978d1', '94e3c332-5a63-4089-b3f8-9ed480b7e477', 'c4d8b7f0-b27d-4998-8f99-e377cd9c9048']",24,,,,,,,,,,,,,,,,,,Spain,772,00:04:24.363,Carry,True
,,,,"[93.5, 22.0]",,,,,,,,,,,1.708179,,,,,,,,,,,,,,38311487-edd3-407d-900b-fd89d891d1c5,194,,"[98.2, 12.6]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Left Wing,14,Spain,772,"['09b0a93f-7ad9-4d2c-a26c-0646949978d1', '2e3b9d3c-5eed-459b-8b32-04e65247b53a', '94e3c332-5a63-4089-b3f8-9ed480b7e477']",25,,,,,,,,,,,,,,,,,,Spain,772,00:04:25.097,Carry,True
,,,,"[88.8, 39.7]",,,,,,,,,,,0.336542,,,,,,,,,,,,,,dae3be38-e648-4b3f-92ce-46deb4748e18,208,,"[91.8, 37.0]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,14,Spain,772,"['2c075f74-507a-4454-be4f-fa6fca14992a', '6c3ec7b4-c4c7-4c1e-ab4a-c6842a092578']",37,,,,,,,,,,,,,,,,,,Spain,772,00:04:37.890,Carry,
,,,,"[27.9, 47.6]",,,,,,,,,,,3.015424,,,,,,,,,,,,,,8578d59c-8e1e-4280-9cd7-c4866d3f0bfd,211,,"[31.3, 40.4]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ondrej Duda,8967.0,Center Forward,14,Spain,772,"['113e16ef-5b36-42f1-ba3a-705c9de1dfa0', 'eafd1047-44e8-4691-ae81-fba38edf9ef2', 'f37bed72-09c0-4d78-bec1-5350d570d100']",38,,,,,,,,,,,,,,,,,,Slovakia,908,00:04:38.227,Carry,True
,,,,"[57.2, 73.1]",,,,,,,,,,,1.025766,,,,,,,,,,,,,,be8fa427-2266-4d6e-9bc7-5de139fffca4,222,,"[57.2, 73.1]",3788775,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,15,Spain,772,"['32ea5c88-03ab-41ed-a3bc-7811c7abf1a2', 'e894d956-2965-4796-b027-d1ad64661f3e']",59,,,,,,,,,,,,,,,,,,Spain,772,00:04:59.565,Carry,
,,,,"[65.5, 67.8]",,,,,,,,,,,1.249692,,,,,,,,,,,,,,921b97e3-abce-4a70-aca6-3ab9e649b106,228,,"[72.3, 65.2]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,15,Spain,772,"['685e0c68-0d87-4763-b6c6-79449f764251', '90e14a78-bd66-42b8-9602-5a5178589fc7', 'd9ba6dbe-498e-4752-8652-c31cb2b9c10c']",2,,,,,,,,,,,,,,,,,,Spain,772,00:05:02.566,Carry,True
,,,,"[57.2, 68.4]",,,,,,,,,,,3.057592,,,,,,,,,,,,,,21234d5a-facd-441c-8044-03e12d182066,231,,"[53.9, 74.8]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,15,Spain,772,"['5634af0e-0ccc-44c4-b2e6-07276da9ad26', '83eb6939-4553-4630-a739-ba061abc661a']",4,,,,,,,,,,,,,,,,,,Spain,772,00:05:04.782,Carry,
,,,,"[56.9, 40.4]",,,,,,,,,,,1.214164,,,,,,,,,,,,,,90cd4ccf-7577-4cad-be82-117a7fbd6fac,234,,"[48.8, 46.6]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric García Martret,31953.0,Right Center Back,15,Spain,772,"['889cc7be-5288-4cfa-81d1-f4d45918d917', 'abd40c5e-3275-4c9e-87ae-91d658e1cde6']",8,,,,,,,,,,,,,,,,,,Spain,772,00:05:08.859,Carry,
,,,,"[70.6, 21.1]",,,,,,,,,,,1.174822,,,,,,,,,,,,,,ed0665a9-d3f2-4a68-8519-b8821ce1b802,237,,"[64.9, 20.1]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,15,Spain,772,"['6ec9e79a-61a0-44ac-a7d2-cc683f09a6f2', 'a792c84a-072b-4479-80ae-b1ab4a54d324']",11,,,,,,,,,,,,,,,,,,Spain,772,00:05:11.747,Carry,
,,,,"[84.1, 34.4]",,,,,,,,,,,1.946589,,,,,,,,,,,,,,a3211ad8-3b67-4c9e-ae6c-54ad8b6bf676,240,,"[83.7, 34.4]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,15,Spain,772,"['82424478-97d0-4abb-90f3-21c72930cd45', 'db6b3c44-309f-44cd-b555-f73af1142555']",14,,,,,,,,,,,,,,,,,,Spain,772,00:05:14.032,Carry,
,,,,"[99.7, 9.4]",,,,,,,,,,,2.473461,,,,,,,,,,,,,,e3dacff1-f242-431f-9df1-050a86085ea0,243,,"[100.1, 5.5]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Wing,15,Spain,772,"['84f9a73f-e8ea-4d63-9abc-add96b88cbbd', 'febae2da-6e51-4dca-99f7-40b33e0ebd6d']",17,,,,,,,,,,,,,,,,,,Spain,772,00:05:17.280,Carry,
,,,,"[9.0, 41.0]",,,,,,,,,,,15.02513,,,,,,,,,,,,,,6d4ef0ee-40d7-4d11-93af-5d338d1f5654,250,,"[6.9, 39.3]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Martin Dúbravka,3711.0,Goalkeeper,16,Slovakia,908,"['f39d7544-a979-492d-a98c-f57b81dba06c', 'fe3458ba-52a8-4438-9487-ee7da641437e']",23,,,,,,,,,,,,,,,,,,Slovakia,908,00:05:23.036,Carry,
,,,,"[22.1, 23.9]",,,,,,,,,,,2.633478,,,,,,,,,,,,,,e8a73598-98e9-425a-b787-3e87a455be5a,253,,"[12.0, 25.2]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Milan Škriniar,6990.0,Left Center Back,16,Slovakia,908,"['3aa24719-ef9b-48a9-8449-74ef401355d9', '8a730ef0-422d-4161-9272-b9a37b98d0fd']",39,,,,,,,,,,,,,,,,,,Slovakia,908,00:05:39.431,Carry,
,,,,"[8.2, 63.0]",,,,,,,,,,,2.434285,,,,,,,,,,,,,,e6cf856d-751e-4428-9a72-a0bf89b626b9,259,,"[10.1, 57.3]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ľubomír Šatka,30397.0,Right Center Back,16,Slovakia,908,"['0d9be86e-c9cb-446b-a196-94f2bd218994', '24a30f6d-1124-446a-8189-68fd3ec019db', '396507fe-6bf3-470f-8666-3ae5828eefa6']",45,,,,,,,,,,,,,,,,,,Slovakia,908,00:05:45.420,Carry,True
,,,,"[4.3, 49.3]",,,,,,,,,,,0.1,,,,,,,,,,,,,,a1cfe8d7-911e-4a56-af0e-f23d3cd7d48a,262,,"[4.6, 49.3]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Martin Dúbravka,3711.0,Goalkeeper,16,Slovakia,908,"['3d12989f-0ee1-4571-8437-c507e7f6eb5f', '95013e7d-4846-46f0-9f49-8dde22819663']",49,,,,,,,,,,,,,,,,,,Slovakia,908,00:05:49.181,Carry,
,,,,"[49.7, 21.1]",,,,,,,,,,,2.678747,,,,,,,,,,,,,,12ac41af-2ee8-42ec-90fe-3fb050926c65,266,,"[48.4, 11.9]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,17,Spain,772,"['814322fe-6906-4737-b9c2-1fb97a108b40', 'c08602da-1890-4739-9989-84c831b9336d']",53,,,,,,,,,,,,,,,,,,Spain,772,00:05:53.778,Carry,
,,,,"[52.9, 45.9]",,,,,,,,,,,1.639998,,,,,,,,,,,,,,9c75a73b-0d90-4233-82b7-9ba4199782e3,269,,"[48.6, 46.6]",3788775,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,17,Spain,772,"['2a72b1be-5aae-4b75-89ff-23da7f952ac6', 'a6470833-faa2-4548-b5a4-be126f464be1']",57,,,,,,,,,,,,,,,,,,Spain,772,00:05:57.724,Carry,
,,,,"[55.4, 71.0]",,,,,,,,,,,1.868485,,,,,,,,,,,,,,3e534ee0-9a3c-4505-b939-e23cee122c8d,272,,"[52.0, 70.3]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,17,Spain,772,"['3089f805-5418-4103-ac1d-2fbb1aa5ed5b', '915cb7f5-5a12-432f-94d3-0c7c57fed5db']",0,,,,,,,,,,,,,,,,,,Spain,772,00:06:00.988,Carry,
,,,,"[53.9, 45.1]",,,,,,,,,,,1.700005,,,,,,,,,,,,,,03244707-3161-4622-8aab-265ce5b5674a,275,,"[48.8, 51.1]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,17,Spain,772,"['4a702aed-ae2f-4f66-8c88-b9a3dbbf6519', 'd0b4e5b3-4774-4929-8b7e-f815f18bdb3e']",4,,,,,,,,,,,,,,,,,,Spain,772,00:06:04.074,Carry,
,,,,"[55.9, 22.8]",,,,,,,,,,,1.839998,,,,,,,,,,,,,,0adf3b61-c70d-4980-926f-1d1a02ecb76a,278,,"[55.9, 22.8]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,17,Spain,772,"['0563d0a6-1600-4f24-a0d6-72b95134cb0b', '39bfd204-abc7-4c04-8b21-d282904ae1ee']",7,,,,,,,,,,,,,,,,,,Spain,772,00:06:07.325,Carry,
,,,,"[59.1, 46.8]",,,,,,,,,,,3.679995,,,,,,,,,,,,,,597f576e-0053-44b5-bd09-1b081f6ee5b7,281,,"[55.0, 42.1]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,17,Spain,772,"['11ccb2c5-070f-472a-ace8-815a1de70207', '34bf49a8-2351-41dd-ac95-d4f4e24afcbd']",10,,,,,,,,,,,,,,,,,,Spain,772,00:06:10.383,Carry,
,,,,"[67.4, 60.1]",,,,,,,,,,,2.279996,,,,,,,,,,,,,,f6e1a9ee-3193-41b3-a79c-f9a396861b11,284,,"[64.4, 68.4]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,17,Spain,772,"['0e2554b8-f24f-47a7-91ef-b95f3a98002e', '245d5938-66a0-464d-a8f7-81d8860777fd']",15,,,,,,,,,,,,,,,,,,Spain,772,00:06:15.305,Carry,
,,,,"[49.2, 73.7]",,,,,,,,,,,1.454286,,,,,,,,,,,,,,d3da46ba-fc47-469c-bafb-cc7886b858c2,294,,"[49.2, 73.7]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric García Martret,31953.0,Right Center Back,18,Spain,772,"['3e1b1bb0-0d2e-47d0-b2ad-456472eafa51', 'd7c560d3-6eb4-4f84-8c73-a48a5e8451b3']",29,,,,,,,,,,,,,,,,,,Spain,772,00:06:29.464,Carry,
,,,,"[54.2, 38.9]",,,,,,,,,,,1.124029,,,,,,,,,,,,,,ddb87151-f67f-4833-9b60-bfafec501f39,297,,"[53.9, 38.9]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,18,Spain,772,"['b5493d2e-9fda-498a-93f3-805ebf2a6257', 'bf4e41e2-12de-4c21-8fde-c4aeac7bbe27']",32,,,,,,,,,,,,,,,,,,Spain,772,00:06:32.783,Carry,
,,,,"[64.0, 15.6]",,,,,,,,,,,1.108105,,,,,,,,,,,,,,13f06515-9fdc-46da-8b3c-7d7099ab4783,300,,"[64.6, 15.6]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,18,Spain,772,"['414a28f2-36d4-465c-86ce-1b2fb222f374', '4c22b032-7f5e-4226-a592-03d8dee7b695']",35,,,,,,,,,,,,,,,,,,Spain,772,00:06:35.111,Carry,
,,,,"[110.6, 4.4]",,,,,,,,,,,4.006754,,,,,,,,,,,,,,c4b27960-eb54-4b10-ba78-c08a9f989b10,303,,"[89.9, 11.3]",3788775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,18,Spain,772,"['419ff4e8-b944-48b7-8f4b-152fcf491f25', '439cef5a-e769-4b8a-bf46-99da130c8a40', 'd901aa20-8be6-470a-9f0b-d5af655a2dac']",37,,,,,,,,,,,,,,,,,,Spain,772,00:06:37.403,Carry,True
,,,,"[71.7, 45.3]",,,,,,,,,,,2.879998,,,,,,,,,,,,,,43a840f4-fbf0-4383-9047-47b892b0b03f,309,,"[64.0, 54.3]",3788775,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,20,Spain,772,"['8b63e2c2-583c-4594-99da-8da47205020d', 'd61ea4d7-5470-4cae-8971-05b083ffa795']",1,,,,,,,,,,,,,,,,,,Spain,772,00:07:01.744,Carry,
,,,,"[78.3, 33.5]",,,,,,,,,,,0.027133,,,,,,,,,,,,,,ab3619f6-f4f8-42cd-9fb6-8ac4a41a3f3f,312,,"[78.3, 33.5]",3788775,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,20,Spain,772,"['35843460-901e-41f6-915f-428f2f3c6615', '63c54a3d-f54d-4427-b8bc-4bd0fb6f517e']",5,,,,,,,,,,,,,,,,,,Spain,772,00:07:05.497,Carry,
,,,,"[85.8, 38.9]",,,,,,,,,,,0.911896,,,,,,,,,,,,,,9d8d5140-7b77-4685-971e-b165664beb92,318,,"[84.5, 38.5]",3788775,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Spain,772,"['0fbad50c-fed4-4a01-a0f7-f18070b2d9dd', '65ebf57f-9b06-469d-b49f-d7822be9544d', 'bbef2a61-7ab3-4274-9e7e-6ada40ff7e35']",8,,,,,,,,,,,,,,,,,,Spain,772,00:07:08.137,Carry,True
,,,,"[81.3, 48.5]",,,,,,,,,,,0.667748,,,,,,,,,,,,,,6561c79a-dd21-4116-93ee-0a49b40d0d9a,322,,"[82.2, 51.1]",3788775,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,20,Spain,772,"['7b8697a5-ef2d-4054-8739-86f5a5e4f5d8', '7d2ecc57-9953-41a0-81a8-c24b4fb0ba85', '886c6aaf-2970-42e6-925d-b73e2bab1134']",9,,,,,,,,,,,,,,,,,,Spain,772,00:07:09.975,Carry,True
,,,,"[106.6, 69.7]",,,,,,,,,,,3.40361,,,,,,,,,,,,,,1afe55a8-0c14-45ec-8e07-4b3fb185ab6c,326,,"[98.2, 77.8]",3788775,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,20,Spain,772,"['8be8e101-58e5-41c1-ad0e-00ac909df845', 'c3a439f4-d892-45e6-bb10-5b0a7948d3c7']",12,,,,,,,,,,,,,,,,,,Spain,772,00:07:12.901,Carry,
