50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,,,0.465253,,,,,,,,,,,,,62fc0aea-ba60-485c-ae2f-47fb666b6dfe,2368,,"[68.8, 51.1]",3788756,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Right Center Midfield,106,Netherlands,941,"['4b9b0732-12bc-4141-9ab8-52643c949787', '84bb817f-d80e-4efa-b7d9-1698adb8d098']",23,,,,,,,,,,,,,,,,Austria,915,00:11:23.416,Pressure,
,,,,,,,,,,,True,,,,,,,2.072381,,,,,,,,,,,,,1f3a5864-7988-4bc6-b780-2d90f71d0ed4,2385,,"[50.3, 64.5]",3788756,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,107,Austria,915,['8824a549-d429-4bbb-84e2-c05f4dddbac2'],32,,,,,,,,,,,,,,,,Netherlands,941,00:11:32.561,Pressure,
,,,,,,,,,,,,,,,,,,1.398326,,,,,,,,,,,,,ca0140f7-a289-4c4f-ba5a-0d87e26bb57e,2396,,"[31.6, 63.9]",3788756,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,107,Austria,915,"['00e82008-8912-457a-ba79-9fd796d8f224', '8dc7ac1f-21e3-4f7d-9e2e-4a36efe5346a']",45,,,,,,,,,,,,,,,,Netherlands,941,00:11:45.651,Pressure,
,,,,,,,,,,,,,,,,,,0.820207,,,,,,,,,,,,,5eb26d58-853f-4397-931c-e795cc4a2898,2417,,"[27.8, 50.7]",3788756,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,107,Austria,915,"['72f7857e-6a54-4cd2-ae1a-ef29c96b65a7', 'cd7a1085-f8c9-4847-915e-bcb786af06f5']",8,,,,,,,,,,,,,,,,Netherlands,941,00:12:08.584,Pressure,
,,,,,,,,,,,True,,,,,,,0.330674,,,,,,,,,,,,,933797d2-8154-46c3-b1d0-a7d5a94ffa16,2423,,"[87.3, 36.4]",3788756,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Right Center Midfield,108,Netherlands,941,['6a63d261-9bb4-4ad1-91a5-bed6db99eae7'],12,,,,,,,,,,,,,,,,Austria,915,00:12:12.108,Pressure,
,,,,,,,,,,,,,,,,,,0.697624,,,,,,,,,,,,,2e58fe31-c3d1-4589-a8c8-2d661e4cdffb,2466,,"[92.8, 26.3]",3788756,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,109,Austria,915,['acdd885e-7399-4d47-950e-ef15cc036c2d'],9,,,,,,,,,,,,,,,,Netherlands,941,00:13:09.398,Pressure,
,,,,,,,,,,,,,,,,,,1.177143,,,,,,,,,,,,,3c00b7c9-8be7-4a56-a251-46ef21e5f846,2472,,"[58.3, 6.4]",3788756,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,110,Austria,915,"['306a72a2-b260-4635-83c2-06bf400e3657', 'c25ea8a0-6f94-4745-81bf-aa321d240c40']",45,,,,,,,,,,,,,,,,Netherlands,941,00:13:45.062,Pressure,
,,,,,,,,,,,,,,,,,,1.390541,,,,,,,,,,,,,d5beb10e-5332-4044-b774-43f455af73fa,2485,,"[52.4, 10.2]",3788756,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Hinteregger,8307.0,Left Center Back,111,Netherlands,941,"['60246fb4-f389-4231-a642-5b6b0286968d', '89b14d74-5aea-4750-89ca-82a99e8760a8']",1,,,,,,,,,,,,,,,,Austria,915,00:14:01.034,Pressure,
,,,,,,,,,,,,,,,,,,0.592486,,,,,,,,,,,,,af426d41-8537-4fc3-a32f-d6df48f65ec2,2500,,"[78.0, 53.3]",3788756,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konrad Laimer,8506.0,Right Center Midfield,111,Netherlands,941,['de03e6dd-4629-4cd1-a780-d71cd7dc4ef6'],17,,,,,,,,,,,,,,,,Austria,915,00:14:17.050,Pressure,
,,,,,,,,,,,,,,,,,,0.609776,,,,,,,,,,,,,43c7dcd8-5f0a-4bea-84e1-dc47a07f9813,2504,,"[51.9, 47.5]",3788756,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,111,Netherlands,941,"['034600ec-0e08-44b1-8796-313db20c8975', '80b7dbe4-cbbb-4c72-98b4-2a7d0cbd54ab']",22,,,,,,,,,,,,,,,,Austria,915,00:14:22.040,Pressure,
,,,,,,,,,,,,,,,,,,0.515662,,,,,,,,,,,,,91cb7341-fee7-4ac2-8b38-d3a4a28d67e5,2539,,"[67.0, 30.5]",3788756,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marten de Roon,6994.0,Right Defensive Midfield,114,Austria,915,['17b83ebe-1d04-458b-aad0-f4938849b1c4'],24,,,,,,,,,,,,,,,,Netherlands,941,00:16:24.564,Pressure,
,,,,,,,,,,,,,,,,,,0.741583,,,,,,,,,,,,,28186706-88c8-4826-8ef0-f9ca0dfc7286,2542,,"[75.9, 30.0]",3788756,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,114,Austria,915,"['52c3b49b-893f-4212-b8e9-d562158156d9', '96639b21-aef3-4a92-99f3-735a163af5a4', 'aedf381f-45e6-46ef-aa45-e55ea82e9665']",25,,,,,,,,,,,,,,,,Netherlands,941,00:16:25.839,Pressure,
,,,,,,,,,,,,,,,,,,0.772943,,,,,,,,,,,,,a06ce59b-dc34-451a-8220-5bf13316a313,2548,,"[58.3, 44.8]",3788756,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stefan de Vrij,7787.0,Right Center Back,114,Austria,915,['b33fc451-8bc9-43c1-8602-a16e8a2479f3'],28,,,,,,,,,,,,,,,,Netherlands,941,00:16:28.034,Pressure,
,,,,,,,,,,,,,,,,,,0.478194,,,,,,,,,,,,,5382f762-01f7-4e1d-9f33-a89d82977394,2549,,"[65.0, 41.5]",3788756,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,114,Austria,915,['23d3454e-317b-4451-853c-d9c49dea3148'],28,,,,,,,,,,,,,,,,Netherlands,941,00:16:28.407,Pressure,
,,,,,,,,,,,,,,,,,,0.968053,,,,,,,,,,,,,19a9f8fd-fcdb-477a-a81f-754a03ad5d1e,2565,,"[12.3, 53.3]",3788756,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lainer,8779.0,Right Wing Back,115,Netherlands,941,"['fc584d0a-7ea7-4494-83fc-b830f05a2cbb', 'ff8446d4-f03f-406e-8501-24c24194974e']",44,,,,,,,,,,,,,,,,Austria,915,00:16:44.246,Pressure,
,,,,,,,,,,,,,,,,,,0.46129,,,,,,,,,,,,,50c2bc5a-d9de-4f6d-94f1-8a62e4822dd1,2616,,"[62.9, 34.8]",3788756,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,117,Netherlands,941,"['0d72928a-19a3-4a98-a058-e5dea57be994', '20493073-d827-4fe8-be6c-ece5df17d770']",53,,,,,,,,,,,,,,,,Austria,915,00:17:53.647,Pressure,
,,,,,,,,,,,,,,,,,,0.662544,,,,,,,,,,,,,2f05ba35-49dd-4dc6-b901-27c75a6bc934,2634,,"[30.1, 13.4]",3788756,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Donyell Malen,15582.0,Right Center Forward,118,Austria,915,['8c61cc9d-5c91-41c5-a9d3-e23d473b4e18'],24,,,,,,,,,,,,,,,,Netherlands,941,00:19:24.243,Pressure,
,,,,,,,,,,,,,,,,,,1.310862,,,,,,,,,,,,,55096ffd-32da-4ee1-93af-5de15a127aac,2645,,"[36.6, 15.6]",3788756,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,119,Austria,915,"['5667723b-a8af-4031-835c-29b151ff005b', '6a2af284-6594-4361-a2b2-79c9dd185203']",45,,,,,,,,,,,,,,,,Netherlands,941,00:19:45.884,Pressure,
,,,,,,,,,,,,,,,,,,0.638266,,,,,,,,,,,,,4d48582c-01e3-4fcc-96a3-ec121bc1bc20,2648,,"[45.8, 12.4]",3788756,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Donyell Malen,15582.0,Right Center Forward,119,Austria,915,"['5667723b-a8af-4031-835c-29b151ff005b', 'a114e388-70cc-4559-ae52-ce5964a2e1af']",48,,,,,,,,,,,,,,,,Netherlands,941,00:19:48.286,Pressure,
,,,,,,,,,,,,,,,,,,0.529333,,,,,,,,,,,,,ea82e0ab-3ef3-4eb0-849b-1bc994dd3a12,2655,,"[88.9, 40.0]",3788756,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Memphis Depay,2988.0,Left Center Forward,119,Austria,915,"['5c64c675-da52-4b19-aea4-7d526c9df6f5', 'd209f6bd-f4fc-428e-936f-e3c11145150a']",54,,,,,,,,,,,,,,,,Netherlands,941,00:19:54.539,Pressure,
,,,,,,,,,,,,,,,,,,0.470675,,,,,,,,,,,,,f96a5f04-649e-4bb6-9aaa-3d278aa7868d,2664,,"[56.2, 1.4]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Sabitzer,8518.0,Left Center Midfield,120,Netherlands,941,['c1f2772b-aaac-412e-aa8c-f44c293877e0'],15,,,,,,,,,,,,,,,,Austria,915,00:20:15.328,Pressure,
,,,,,,,,,,,,,,,,,,0.334235,,,,,,,,,,,,,817e830a-e59a-4062-b79f-944994a8baae,2666,,"[39.2, 3.7]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Hinteregger,8307.0,Left Center Back,120,Netherlands,941,"['6eada234-757e-49ae-a50f-23a0e2681cf0', '70ce6529-82db-41e4-805b-6a57272d17d4']",16,,,,,,,,,,,,,,,,Austria,915,00:20:16.724,Pressure,
,,,,,,,,,,,,,,,,,,0.667914,,,,,,,,,,,,,6cf1bc7e-a67b-4783-b181-75972980a383,2669,,"[77.7, 76.6]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denzel Dumfries,8125.0,Right Wing Back,120,Netherlands,941,['e21666a0-6c1b-40bb-8903-57eec5e99bf0'],18,,,,,,,,,,,,,,,,Netherlands,941,00:20:18.981,Pressure,
,,,,,,,,,,,True,,,,,,,1.513445,,,,,,,,,,,,,bb454f26-1f4f-4999-93c4-231613a6fdc9,2672,,"[81.6, 76.4]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Forward,121,Austria,915,"['2d4c7a67-c301-4d1c-9aec-95e305073493', '8e3b1d2f-4dad-4b65-879a-999b91e51dd8', 'b48ac857-bcb9-4e66-a940-9b11c8dd1299']",20,,,,,,,,,,,,,,,,Netherlands,941,00:20:20.424,Pressure,
,,,,,,,,,,,,,,,,,,0.875383,,,,,,,,,,,,,e03118c5-aa0f-4170-b4fc-3e6189938ec1,2681,,"[107.5, 35.0]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Forward,121,Austria,915,"['33792a5f-92ea-49ab-ab58-857b42673d6d', 'd2eca18b-c163-4f2c-97b6-367e94464eeb']",31,,,,,,,,,,,,,,,,Netherlands,941,00:20:31.921,Pressure,
,,,,,,,,,,,True,,,,,,,0.336044,,,,,,,,,,,,,44ec5502-122b-482a-9027-34044f2f2a5f,2688,,"[50.2, 65.3]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,122,Netherlands,941,,38,,,,,,,,,,,,,,,,Austria,915,00:20:38.864,Pressure,
,,,,,,,,,,,,,,,,,,0.48261,,,,,,,,,,,,,608b2afc-d42e-4920-90f8-ecd9e1f7ef0f,2697,,"[55.6, 68.2]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lainer,8779.0,Right Wing Back,122,Netherlands,941,"['1479e654-1abc-4df0-8c16-b21b20fcc99b', 'f68ce4fd-84c1-4b49-9a26-e4a47ba4af16']",41,,,,,,,,,,,,,,,,Austria,915,00:20:41.075,Pressure,
,,,,,,,,,,,,,,,,,,0.503279,,,,,,,,,,,,,8d8361ff-9fea-4391-a623-10284a6e0ab0,2709,,"[60.1, 32.8]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,122,Netherlands,941,"['00e8df9d-01bb-4214-8890-2c00f1ba040d', '5c99aef1-4abd-4407-bc49-2a3cf30ec825']",55,,,,,,,,,,,,,,,,Austria,915,00:20:55.150,Pressure,
,,,,,,,,,,,,,,,,,,0.470364,,,,,,,,,,,,,d6f7ee60-f85c-4744-9c99-920b5a7d3bb0,2712,,"[57.4, 42.6]",3788756,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,122,Netherlands,941,"['5c99aef1-4abd-4407-bc49-2a3cf30ec825', 'bc93a712-9638-491b-a289-dbbc0e4af9bb']",56,,,,,,,,,,,,,,,,Austria,915,00:20:56.745,Pressure,
,,,,,,,,,,,,,,,,,,0.34509,,,,,,,,,,,,,76f8b958-f2e2-492c-ba8f-e54178b28de7,2724,,"[87.3, 52.8]",3788756,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Stefan Lainer,8779.0,Right Wing Back,123,Austria,915,['322699d9-55ee-4cb9-acbc-0c15382a7cbe'],24,,,,,,,,,,,,,,,,Austria,915,00:22:24.198,Pressure,
,,,,,,,,,,,True,,,,,,,0.729824,,,,,,,,,,,,,509a8471-71fa-4220-b9cc-070af4f37a81,2728,,"[65.6, 57.6]",3788756,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Right Center Midfield,124,Netherlands,941,['e8b9f9e5-e973-4b09-be1a-39036de1f55d'],26,,,,,,,,,,,,,,,,Austria,915,00:22:26.061,Pressure,
,,,,,,,,,,,True,,,,,,,0.589661,,,,,,,,,,,,,8dcb1e65-321e-4d77-bced-ee47ec899e3a,2732,,"[72.6, 60.7]",3788756,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lainer,8779.0,Right Wing Back,124,Netherlands,941,['e6731d14-7e03-423d-b552-08b49aec4edd'],28,,,,,,,,,,,,,,,,Austria,915,00:22:28.220,Pressure,
,,,,,,,,,,,,,,,,,,1.000229,,,,,,,,,,,,,db3f50ff-5388-4061-9db6-57b608e9c0ca,2751,,"[92.7, 72.3]",3788756,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Center Defensive Midfield,124,Netherlands,941,"['1d03dd40-feeb-4668-924d-de77d52495f4', '2f647111-78e8-47b8-8293-51a22be111b7']",44,,,,,,,,,,,,,,,,Austria,915,00:22:44.914,Pressure,
,,,,,,,,,,,True,,,,,,,0.611488,,,,,,,,,,,,,35f05a09-5e33-4904-bc53-fe6b697feebf,2757,,"[21.8, 4.4]",3788756,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,125,Austria,915,"['344e873b-bcca-41fc-bc8b-245119bb3ee1', 'a0bd506b-e0cb-43c0-ae32-187d218c7df0']",50,,,,,,,,,,,,,,,,Netherlands,941,00:22:50.751,Pressure,
,,,,,,,,,,,,,,,,,,3.546495,,,,,,,,,,,,,7d83e1cb-8ea1-4440-b88f-3a71716565d3,2761,,"[8.6, 17.8]",3788756,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,126,Austria,915,"['1cbbfffa-e235-4dc3-9583-97098d09addd', '67f79b70-8b53-4802-a049-a84e8c5b7da4', '89776539-6d4f-49b4-b07b-eae8902e64d6', 'b37aedc9-9619-4b96-9213-f5921253785e']",6,,,,,,,,,,,,,,,,Netherlands,941,00:23:06.896,Pressure,
,,,,,,,,,,,,,,,,,,2.008179,,,,,,,,,,,,,20ad8d79-73b3-466b-a7d8-d8142913c457,2764,,"[9.9, 7.4]",3788756,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,126,Austria,915,"['1cbbfffa-e235-4dc3-9583-97098d09addd', '67f79b70-8b53-4802-a049-a84e8c5b7da4', '89776539-6d4f-49b4-b07b-eae8902e64d6']",8,,,,,,,,,,,,,,,,Netherlands,941,00:23:08.454,Pressure,
,,,,,,,,,,,,,,,,,,0.856813,,,,,,,,,,,,,8bcb0cb4-a578-4221-9215-d818dbd01054,2779,,"[34.4, 32.6]",3788756,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleksandar Dragović,3969.0,Right Center Back,128,Netherlands,941,,43,,,,,,,,,,,,,,,,Austria,915,00:24:43.524,Pressure,
,,,,,,,,,,,,,,,,,,0.347351,,,,,,,,,,,,,86a63886-c779-4e54-bb08-94728359f55c,2787,,"[34.9, 15.7]",3788756,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andreas Ulmer,8777.0,Left Wing Back,128,Netherlands,941,"['6bf91694-0982-4420-a840-82a94834a51e', 'bbb24f0c-f79d-42e3-ac87-774e606209c0']",50,,,,,,,,,,,,,,,,Austria,915,00:24:50.641,Pressure,
,,,,,,,,,,,,,,,,,,0.285664,,,,,,,,,,,,,e018b891-7f9f-4a73-8fb8-7e78ccbdeb7e,2802,,"[44.3, 33.3]",3788756,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthijs de Ligt,8069.0,Center Back,129,Austria,915,"['2c3b50b5-99df-4da7-a7fe-77456e1ddf30', 'cc6bde89-5e08-4526-8153-24fbd978fa86']",8,,,,,,,,,,,,,,,,Netherlands,941,00:25:08.368,Pressure,
,,,,,,,,,,,,,,,,,,0.699624,,,,,,,,,,,,,5e15e1f9-e7f1-49b0-a045-2f958f62a9bb,2805,,"[58.0, 17.4]",3788756,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Owen Wijndal,7890.0,Left Wing Back,129,Austria,915,"['2c3b50b5-99df-4da7-a7fe-77456e1ddf30', '829e513d-68b5-4a00-95cd-3aecd252608e']",9,,,,,,,,,,,,,,,,Netherlands,941,00:25:09.354,Pressure,
,,,,,,,,,,,,,,,,,,0.511424,,,,,,,,,,,,,453bd7f6-46f9-4fa6-8cd2-7d84ee9af997,2815,,"[56.2, 15.3]",3788756,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Owen Wijndal,7890.0,Left Wing Back,129,Austria,915,['117b9ce1-7292-41b6-a562-7844356df6fe'],14,,,,,,,,,,,,,,,,Netherlands,941,00:25:14.358,Pressure,
,,,,,,,,,,,,,,,,,,0.515333,,,,,,,,,,,,,135f1ac9-616d-495a-9888-ddea4c87e264,2819,,"[47.0, 15.8]",3788756,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Center Back,129,Austria,915,['961f7050-48a8-44af-95be-25b201531bff'],16,,,,,,,,,,,,,,,,Netherlands,941,00:25:16.874,Pressure,
,,,,,,,,,,,,,,,,,,0.618678,,,,,,,,,,,,,c1c028a3-85a4-4485-8535-49ee83a7838a,2836,,"[97.3, 59.0]",3788756,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Florian Grillitsch,11396.0,Right Center Midfield,131,Austria,915,"['7d04acf1-3ed3-4655-b348-7c0e372d2de9', 'adfd00c4-56b1-4211-8451-687f85b47c21']",15,,,,,,,,,,,,,,,,Austria,915,00:26:15.335,Pressure,
,,,,,,,,,,,,,,,,,,0.505424,,,,,,,,,,,,,7ba8b82e-93e4-4c97-876b-49d74e0268b1,2848,,"[69.5, 16.9]",3788756,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Frenkie de Jong,8118.0,Left Defensive Midfield,131,Austria,915,['a8c2f7b1-9431-424b-b695-2a740408315f'],34,,,,,,,,,,,,,,,,Netherlands,941,00:26:34.898,Pressure,
,,,,,,,,,,,True,,,,,,,0.333615,,,,,,,,,,,,,5370dc34-87f8-49d3-a8f0-029772f8f329,2860,,"[41.5, 63.3]",3788756,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Right Center Midfield,132,Netherlands,941,"['4cb1e720-d189-43df-8c49-b94ef3c70edf', '590e3c13-60eb-4985-8189-1f2ecdf5e478']",41,,,,,,,,,,,,,,,,Austria,915,00:26:41.150,Pressure,
,,,,,,,,,,,,,,,,,,0.47071,,,,,,,,,,,,,47567b6e-5d0a-43a4-b3e2-144fb9e09dc5,2864,,"[32.0, 64.5]",3788756,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Right Center Midfield,132,Netherlands,941,"['a715a101-3ea7-4448-8fae-821248baefbb', 'b9b35e02-b77b-4373-86f7-15d99fd1fba5']",43,,,,,,,,,,,,,,,,Austria,915,00:26:43.624,Pressure,
,,,,,,,,,,,,,,,,,,0.723533,,,,,,,,,,,,,79964e3b-10cb-4154-8410-ad2fccea96f4,2888,,"[54.2, 15.8]",3788756,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Memphis Depay,2988.0,Left Center Forward,133,Austria,915,"['dd3fd27e-b2c9-4d6b-98b6-4b4d192a2052', 'f1fb322f-561c-4955-8c37-ce6c3381d2ca']",24,,,,,,,,,,,,,,,,Netherlands,941,00:27:24.658,Pressure,
,,,,,,,,,,,,,,,,,,0.177464,,,,,,,,,,,,,57c04290-7b99-4f9e-9ecc-fd086420b21f,2890,,"[38.6, 28.5]",3788756,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,133,Austria,915,"['00d19216-a496-4c08-bd3e-45e008350e9c', 'c1016716-d241-440a-be30-2b4e4bb21ce7']",26,,,,,,,,,,,,,,,,Netherlands,941,00:27:26.170,Pressure,
,,,,,,,,,,,,,,,,,,0.457754,,,,,,,,,,,,,fe6cb013-3fb8-4bb3-b317-615e8fa35b7d,2930,,"[57.4, 55.1]",3788756,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Right Center Midfield,134,Netherlands,941,"['98a5a1b1-8079-4ac1-a1a5-c59d0c69d791', 'dc0f179c-b824-4f18-adf9-b190e79c9d05']",4,,,,,,,,,,,,,,,,Austria,915,00:28:04.114,Pressure,
,,,,,,,,,,,,,,,,,,0.328378,,,,,,,,,,,,,c38969c6-c1b9-42f9-9bbd-9b121b79f8ec,2935,,"[67.8, 68.0]",3788756,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentino Lazaro,11280.0,Right Center Forward,134,Netherlands,941,"['9874f3a6-d0dd-41d2-8c26-044aa432777a', 'b6eb55c3-0b81-4563-875b-7db93a4565ea']",6,,,,,,,,,,,,,,,,Austria,915,00:28:06.383,Pressure,
,,,,,,,,,,,,,,,,,,0.721624,,,,,,,,,,,,,4003064b-6410-48bc-8003-e2777f5aef86,2942,,"[61.7, 6.6]",3788756,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georginio Wijnaldum,3567.0,Center Attacking Midfield,135,Austria,915,"['2a8406f9-5f0f-4330-9791-ab21fcab13f8', 'bda8f3e3-bf51-4ada-8aa2-178d1b2bb641']",37,,,,,,,,,,,,,,,,Netherlands,941,00:28:37.765,Pressure,
,,,,,,,,,,,,,,,,,,0.996462,,,,,,,,,,,,,4e1e8e1c-c733-482e-b114-9e3d7ad166a9,2954,,"[65.0, 56.4]",3788756,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryan Gravenberch,23230.0,Right Defensive Midfield,135,Austria,915,"['4430e6f4-dc5f-42c2-9950-277067b57894', '59a7793e-e7f7-4930-bf1c-d6a47fe95864', 'aab6fd32-1e04-4d4d-8716-a9751cc1b355']",51,,,,,,,,,,,,,,,,Netherlands,941,00:28:51.413,Pressure,
,,,,,,,,,,,,,,,,,,0.635143,,,,,,,,,,,,,d45c89de-7245-49c2-b609-2961c51ca07f,2960,,"[48.0, 76.1]",3788756,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denzel Dumfries,8125.0,Right Wing Back,135,Austria,915,"['bdd67339-4725-466a-8e9f-2623ff873bdb', 'cda9fb3f-01fc-4978-adbb-a2ee0d8f3a61']",53,,,,,,,,,,,,,,,,Netherlands,941,00:28:53.613,Pressure,
,,,,,,,,,,,,,,,,,,1.327342,,,,,,,,,,,,,c3850f43-187f-437f-81bc-7cf6ee5eef7d,2962,,"[56.3, 68.7]",3788756,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,135,Austria,915,"['5909e5fb-4368-4473-9669-bbb4da109f93', 'a839bf83-109c-4464-967e-4a24a3216ce7']",54,,,,,,,,,,,,,,,,Netherlands,941,00:28:54.734,Pressure,
,,,,,,,,,,,,,,,,,,2.542032,,,,,,,,,,,,,9957a6f1-5a0e-4bc3-9035-eaee8153f3bb,2969,,"[34.3, 20.6]",3788756,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Owen Wijndal,7890.0,Left Wing Back,135,Austria,915,"['872bd2e5-7e31-405e-b614-65dd06b6d15c', 'e3ab4464-4ca1-4be5-962b-334d541be608']",3,,,,,,,,,,,,,,,,Netherlands,941,00:29:03.162,Pressure,
,,,,,,,,,,,,,,,,,,3.49015,,,,,,,,,,,,,c52a2008-879c-4220-8530-0182556f02d5,2984,,"[55.2, 43.5]",3788756,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Donyell Malen,15582.0,Right Center Forward,135,Austria,915,['5695a021-b3e5-4e29-8b33-16deee9a084c'],16,,,,,,,,,,,,,,,,Netherlands,941,00:29:16.681,Pressure,
