50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d541875b-e673-4f13-a1ff-44976d04a1d4,2527,,"[49.9, 8.9]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,129,Croatia,785,['980217d9-9d3e-410b-91ca-aaea554495e5'],1,,,,,,,,,,,,,,,,,,Croatia,785,00:25:01.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50758184-deb9-4115-8665-59157ccfad2e,2530,,"[49.9, 55.6]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Right Center Back,129,Croatia,785,['77bc35e4-1c5c-423e-acf6-da8f0eee0167'],4,,,,,,,,,,,,,,,,,,Croatia,785,00:25:04.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb53edd2-0bc5-4692-b3fa-d1e43dc0973c,2533,,"[84.1, 75.6]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Šime Vrsaljko,5461.0,Right Back,129,Croatia,785,['4f5bde19-b92d-48b4-ab57-beadfbe01057'],9,,,,,,,,,,,,,,,,,,Croatia,785,00:25:09.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d11b6fab-8eb0-43df-b2b7-0b508cc68c89,2536,,"[54.1, 48.1]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,129,Croatia,785,['ae226aef-9d18-4278-8e18-162786953219'],15,,,,,,,,,,,,,,,,,,Croatia,785,00:25:15.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c563a6d-6587-4837-9c88-f7abfb3fb6b5,2539,,"[67.0, 31.4]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,129,Croatia,785,['628f23a5-8b53-45c2-9e93-05a96d545d09'],18,,,,,,,,,,,,,,,,,,Croatia,785,00:25:18.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cf6680e-0642-440a-98ba-d36263080754,2542,,"[78.0, 36.3]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Vlašić,3441.0,Center Attacking Midfield,129,Croatia,785,['2c5ebcfa-8c45-4c2c-8a1a-db42754dfefd'],19,,,,,,,,,,,,,,,,,,Croatia,785,00:25:19.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e27ecb-befb-4d02-b0d8-86ad1d40a447,2546,,"[99.0, 6.0]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joško Gvardiol,33018.0,Left Back,129,Croatia,785,['f869a145-3f00-4b7d-a50b-b53042f64c4d'],23,,,,,,,,,,,,,,,,,,Croatia,785,00:25:23.021,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9247ca19-b15f-4358-b160-0508e620db81,2549,,"[111.9, 42.6]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Petković,7693.0,Center Forward,129,Croatia,785,['ca531e0f-635b-4cea-a925-f9cbbc2c37ca'],25,,,,,,,,,,,,,,,,,,Croatia,785,00:25:25.019,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3739089e-d96f-4843-97e8-a6d26163cf65,2554,,"[93.8, 48.5]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrik Schick,7044.0,Center Forward,129,Croatia,785,['4d97f45c-bb7d-41f1-a709-a7969ee26808'],50,,,,,,,,,,,,,,,,,,Czech Republic,912,00:25:50.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d7649df-46de-49d7-bf96-024d018a6933,2558,,"[29.8, 16.9]",3788760,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,129,Croatia,785,['ddd1bd05-8383-4c6f-a550-fdb0ff1476e8'],54,,,,,,,,,,,,,,,,,,Croatia,785,00:25:54.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94af736c-20ad-4181-8dc4-fe566920fed0,2562,,"[43.0, 1.9]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joško Gvardiol,33018.0,Left Back,129,Croatia,785,['d8d0a997-823f-4eb0-989d-591239f03fc1'],0,,,,,,,,,,,,,,,,,,Croatia,785,00:26:00.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,958223d1-44cc-4db8-b54f-4f168faf0df3,2567,,"[98.3, 74.4]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrik Schick,7044.0,Center Forward,130,Czech Republic,912,"['a77dac98-fd6f-4c2e-91e6-7f1ada75e59c', 'eb6ebe08-102c-4445-9604-3fb24976bb21']",12,,,,,,,,,,,,,,,,,,Czech Republic,912,00:26:12.147,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b3487e11-087d-43a4-adb2-b6696b408ec5,2571,,"[92.3, 77.9]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jakub Jankto,8095.0,Left Wing,130,Czech Republic,912,['e16df44e-7d8f-4621-95f3-fb1917f13962'],13,,,,,,,,,,,,,,,,,,Czech Republic,912,00:26:13.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c5b88ab-8153-4cc1-bf6f-f3919fa02410,2577,,"[95.8, 70.6]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Král,23452.0,Right Center Midfield,131,Czech Republic,912,"['78181baf-373d-428d-a561-e3664e4f2b3d', 'db88ef6e-c861-4c90-8ea5-5d6b164d9b98']",20,,,,,,,,,,,,,,,,,,Czech Republic,912,00:26:20.898,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c703fe-c283-4654-a803-56c3bb7f5eb8,2584,,"[38.2, 3.9]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,132,Croatia,785,['ba69d994-c084-469b-9504-598c8c15b9b3'],35,,,,,,,,,,,,,,,,,,Croatia,785,00:26:35.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03c58419-f56c-4dfd-8e58-7f2acc04cd8e,2587,,"[28.6, 27.6]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Right Center Back,132,Croatia,785,['60eed6a3-3f7a-48b7-8292-6f338b3b6bb8'],38,,,,,,,,,,,,,,,,,,Croatia,785,00:26:38.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8b14b12-d4c8-4c9e-bb82-1a077a74c7e1,2590,,"[34.2, 19.1]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,132,Croatia,785,['c05e47ce-05a8-43a8-89a5-2778a8edd20f'],43,,,,,,,,,,,,,,,,,,Croatia,785,00:26:43.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78bb6096-b8fb-4628-8ef5-0003638106c8,2593,,"[63.8, 9.9]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Petković,7693.0,Center Forward,132,Croatia,785,['60407e9b-ba45-40bc-8232-642959410dbe'],47,,,,,,,,,,,,,,,,,,Croatia,785,00:26:47.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cc39917-5241-41b8-9f7e-b0aaf1e5e44a,2596,,"[63.6, 1.3]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joško Gvardiol,33018.0,Left Back,132,Croatia,785,['8bf47c8d-5223-4a08-83b6-d87b9e8e3449'],48,,,,,,,,,,,,,,,,,,Croatia,785,00:26:48.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6060e082-3f0b-40b6-900c-b62c9808f2f9,2599,,"[108.8, 38.9]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Perišić,5474.0,Left Wing,132,Croatia,785,['38b60771-e969-4a35-a666-e71d92bf62f9'],55,,,,,,,,,,,,,,,,,,Croatia,785,00:26:55.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aefe2536-15a4-49fe-b082-c9e9bb9f6bbf,2601,,"[109.4, 31.7]",3788760,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Vlašić,3441.0,Center Attacking Midfield,132,Croatia,785,['25d5742a-46dc-4c0b-908b-62b935dc5464'],56,,,,,,,,,,,,,,,,,,Croatia,785,00:26:56.276,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9bf1c2-e424-4d1b-b50f-6799c32da645,2607,,"[70.2, 18.7]",3788760,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrik Schick,7044.0,Center Forward,133,Czech Republic,912,['c30def7d-f5ef-49b6-9292-35f5d7c82671'],32,,,,,,,,,,,,,,,,,,Czech Republic,912,00:27:32.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77106f9b-ad3d-4c43-8073-3ecb40ea1049,2610,,"[66.3, 60.4]",3788760,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Petković,7693.0,Center Forward,134,Croatia,785,['7a70cdd5-c58d-4200-bf08-5948e6289f19'],33,,,,,,,,,,,,,,,,,,Croatia,785,00:27:33.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69fbf622-e244-40ac-9a98-b0c263507b68,2613,,"[63.6, 77.2]",3788760,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Ivanušec,28368.0,Right Wing,134,Croatia,785,['ec298886-daa0-425b-83af-01269ba94b08'],35,,,,,,,,,,,,,,,,,,Croatia,785,00:27:35.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7fd48b-6390-4c3a-bc0a-4babd6e27729,2617,,"[69.2, 65.2]",3788760,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Petković,7693.0,Center Forward,134,Croatia,785,"['32e14d63-2af0-4ece-97d5-f05dbf733b01', '8ced0aff-66af-404b-a074-4f9809a814ed']",39,,,,,,,,,,,,,,,,,,Croatia,785,00:27:39.610,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad069f98-afbb-425d-9ef6-9ceceac2905f,2620,,"[94.3, 74.9]",3788760,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Ivanušec,28368.0,Right Wing,134,Croatia,785,"['6c48d8a4-940c-4cd1-8451-80d099980f65', '7e8347a4-16e7-4d80-a91c-a609a6466842']",42,,,,,,,,,,,,,,,,,,Croatia,785,00:27:42.439,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a01725e0-4dab-4f67-9747-ff1533eb946b,2626,,"[109.6, 27.5]",3788760,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Vlašić,3441.0,Center Attacking Midfield,134,Croatia,785,['6dabda0e-5def-4cb9-abbe-3b0fc2c5db93'],49,,,,,,,,,,,,,,,,,,Croatia,785,00:27:49.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019755e-c309-415e-8fea-6123d78544bb,2634,,"[50.9, 14.0]",3788760,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Souček,4870.0,Left Center Midfield,135,Czech Republic,912,['4283a821-c589-482c-8bb3-45a461cecae4'],4,,,,,,,,,,,,,,,,,,Czech Republic,912,00:28:04.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144fcf1-9df3-4157-9274-ed4541de92fd,2639,,"[77.6, 3.7]",3788760,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Right Wing,135,Czech Republic,912,"['aef5bc12-41ab-4c68-b4b8-a686e296bb32', 'ba15e46c-a5e9-4e91-947b-cf352444a918']",7,,,,,,,,,,,,,,,,,,Czech Republic,912,00:28:07.926,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d38cec30-2159-4213-b310-7f0886c3b88c,2642,,"[99.5, 8.7]",3788760,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakub Jankto,8095.0,Left Wing,135,Czech Republic,912,['5124b00f-4114-4631-b867-ce7ac4a37f29'],15,,,,,,,,,,,,,,,,,,Czech Republic,912,00:28:15.359,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,240f09fd-7fe7-4461-96b1-bf22ac4c60d1,2648,,"[109.3, 34.6]",3788760,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Petr Ševčík,23454.0,Left Wing,136,Czech Republic,912,['0e7e6a09-3e38-417b-b6da-62db9045aea6'],47,,,,,,,,,,,,,,,,,,Czech Republic,912,00:29:47.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,422663c5-98c1-49e3-832f-b47644e56fb2,2657,,"[98.3, 30.8]",3788760,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Hložek,28239.0,Right Wing,136,Czech Republic,912,['9b20b1b1-1bcf-4c23-bfd8-82de6fb256df'],55,,,,,,,,,,,,,,,,,,Czech Republic,912,00:29:55.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca42f101-d582-437f-827b-4e77cea702ed,2660,,"[102.1, 57.2]",3788760,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Petr Ševčík,23454.0,Left Wing,136,Czech Republic,912,['80ea18d7-26ba-4eb2-ada1-8d074a7ef3a4'],58,,,,,,,,,,,,,,,,,,Czech Republic,912,00:29:58.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,accf3898-6f2b-40e9-b158-a2a07b6180f6,2663,,"[107.3, 44.3]",3788760,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Souček,4870.0,Left Center Midfield,136,Czech Republic,912,['736fc2d5-021e-4fc2-b182-94afd646aea2'],1,,,,,,,,,,,,,,,,,,Czech Republic,912,00:30:01.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc52e98-d265-4809-a60f-0473d614e32f,2666,,"[109.3, 34.9]",3788760,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Hložek,28239.0,Right Wing,136,Czech Republic,912,"['aaed8d92-71bf-40f4-99b2-86435961faaf', 'b279083b-6107-43b9-b109-2923badd2291']",3,,,,,,,,,,,,,,,,,,Czech Republic,912,00:30:03.383,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,204858f5-1a51-4853-80c9-a502fc39218a,2671,,"[33.9, 1.9]",3788760,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joško Gvardiol,33018.0,Left Back,137,Croatia,785,['71e0c5a3-b72d-4a08-993b-0436fd4a9faa'],21,,,,,,,,,,,,,,,,,,Croatia,785,00:30:21.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57fe704e-b398-4e17-bcef-88354fc965f8,2673,,"[14.6, 36.3]",3788760,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dejan Lovren,3471.0,Right Center Back,137,Croatia,785,['7ccd05c5-64e9-4b29-9b03-71cd85d1f65e'],25,,,,,,,,,,,,,,,,,,Croatia,785,00:30:25.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c49e364d-e3cd-4302-87d3-442d0265c023,2677,,"[47.7, 49.1]",3788760,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luka Ivanušec,28368.0,Right Wing,137,Croatia,785,"['035d81b5-8686-4b2a-8564-b422beb236e0', '43223e9c-4271-497f-b80c-1d0aa106146b']",29,,,,,,,,,,,,,,,,,,Croatia,785,00:30:29.026,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb97c2f-b6e1-4cf2-a642-0dcc06024ff9,2688,,"[84.8, 16.7]",3788760,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Král,23452.0,Right Center Midfield,138,Czech Republic,912,['4e84101f-9ca1-4cd8-a664-cde2de739eca'],42,,,,,,,,,,,,,,,,,,Czech Republic,912,00:30:42.398,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa388d9-1ce1-462f-879a-4e977ba3f5bb,2692,,"[53.4, 52.9]",3788760,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikola Vlašić,3441.0,Center Attacking Midfield,139,Croatia,785,['6553818e-3be9-4901-bc04-4f80a93bf7d3'],54,,,,,,,,,,,,,,,,,,Croatia,785,00:30:54.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3aa3a2a-8c10-4d4c-98eb-63c0ba9a2508,2704,,"[38.6, 64.5]",3788760,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,139,Croatia,785,['8af54696-c123-4632-98e6-709b008b7a44'],59,,,,,,,,,,,,,,,,,,Croatia,785,00:30:59.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e24a004-4826-4269-97e7-20ece11a82fb,2707,,"[34.1, 71.8]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,139,Croatia,785,['fb4102c4-8919-43a1-b819-d7bdb9f98f95'],0,,,,,,,,,,,,,,,,,,Croatia,785,00:31:00.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dfc5242-bf8d-4557-8d6d-6d9d6111c4db,2710,,"[28.6, 64.1]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,139,Croatia,785,['27dbef3f-38c4-4767-bd85-c89e02b93496'],1,,,,,,,,,,,,,,,,,,Croatia,785,00:31:01.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e5a6b22-d0ec-40dc-8db7-ad6631a54508,2713,,"[9.3, 38.2]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Livaković,16531.0,Goalkeeper,139,Croatia,785,['f002c13f-7277-48de-8772-cbb215be0639'],4,,,,,,,,,,,,,,,,,,Croatia,785,00:31:04.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a9e6fe9-d2fb-4c6e-a04b-14762e065841,2716,,"[32.5, 35.8]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,139,Croatia,785,['3080d978-de2b-445b-9fb4-6537fba68113'],7,,,,,,,,,,,,,,,,,,Croatia,785,00:31:07.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d83b5894-de76-48a3-a658-12d8d78dcb57,2719,,"[57.3, 6.6]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Perišić,5474.0,Left Wing,139,Croatia,785,['673b5007-418e-4902-9c0d-46c12ed770e2'],11,,,,,,,,,,,,,,,,,,Croatia,785,00:31:11.611,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4b691ac1-392a-47f4-81b5-58d12ed06219,2722,,"[69.0, 50.2]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Petković,7693.0,Center Forward,139,Croatia,785,['372a9fcf-1e38-4eb5-a310-95ed9383ddd9'],13,,,,,,,,,,,,,,,,,,Croatia,785,00:31:13.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cecebbf-cad4-4b2f-afda-5328f7fcf6bf,2724,,"[92.0, 75.4]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vladimír Coufal,16570.0,Right Back,140,Czech Republic,912,['b99554c5-a0d8-40dc-bb14-d2810b731e0f'],42,,,,,,,,,,,,,,,,,,Czech Republic,912,00:31:42.476,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d0002a8d-22aa-4145-96fb-b43a77b8b8d2,2726,,"[97.7, 53.6]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Krmenčík,16037.0,Center Forward,140,Czech Republic,912,['dbaba702-13f5-454a-a345-1bccfaa9d237'],45,,,,,,,,,,,,,,,,,,Czech Republic,912,00:31:45.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b6d8fdd-eeca-406c-8e38-7e5f1a8d27d3,2730,,"[88.2, 60.5]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vladimír Coufal,16570.0,Right Back,140,Czech Republic,912,['5df32f68-7a73-4cf8-b836-1685679ef9dd'],47,,,,,,,,,,,,,,,,,,Czech Republic,912,00:31:47.947,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,19a40223-84d1-491c-9aa1-544a207b3b25,2734,,"[95.3, 59.1]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vladimír Darida,8579.0,Center Attacking Midfield,140,Czech Republic,912,['3819d60f-73e0-4a39-86fe-bd55358e7ca2'],49,,,,,,,,,,,,,,,,,,Czech Republic,912,00:31:49.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,59c7d0f7-0d46-4748-900a-4ec1a17d79d7,2736,,"[28.6, 20.9]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,141,Croatia,785,['4438fef4-811a-46f5-afb8-3454afa32bc0'],50,,,,,,,,,,,,,,,,,,Croatia,785,00:31:50.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b86ce39-6e97-4e2d-b841-8e40b9714650,2739,,"[43.3, 7.7]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,141,Croatia,785,['d840acb8-ed34-4dd6-ae85-bbed2a9d3931'],52,,,,,,,,,,,,,,,,,,Croatia,785,00:31:52.429,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,31e2b54d-415f-4308-a4d9-4dc171fd1d32,2742,,"[54.8, 5.4]",3788760,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Petković,7693.0,Center Forward,141,Croatia,785,['3b326424-f5e3-435e-88a6-a7d5cd937a2f'],55,,,,,,,,,,,,,,,,,,Croatia,785,00:31:55.467,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,925dcb56-8d25-43de-853b-9b6317c977e3,2746,,"[113.4, 77.5]",3788760,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Krmenčík,16037.0,Center Forward,142,Czech Republic,912,['6c527603-c351-40b3-828c-eff020388b78'],11,,,,,,,,,,,,,,,,,,Czech Republic,912,00:32:11.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9902889d-22b9-4932-ad78-78ce9a37d18d,2748,,"[9.6, 49.6]",3788760,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dejan Lovren,3471.0,Right Center Back,143,Croatia,785,['d87ed23b-42aa-4004-8ef5-55b97d82133b'],18,,,,,,,,,,,,,,,,,,Croatia,785,00:32:18.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a7a8a4-dc7b-4da5-9c0f-edc772d840f3,2751,,"[65.5, 24.1]",3788760,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bruno Petković,7693.0,Center Forward,143,Croatia,785,['2d2eb609-9902-4504-a5e9-c526c4e5abd8'],25,,,,,,,,,,,,,,,,,,Croatia,785,00:32:25.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87bee341-9ee6-41ef-b85e-0e546507d0a3,2754,,"[64.8, 56.0]",3788760,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,144,Czech Republic,912,['3f950f89-f064-4d59-ba6b-926a3e13930c'],28,,,,,,,,,,,,,,,,,,Czech Republic,912,00:32:28.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6df0cc-3e1f-42fe-9afd-c46ef9d06f8c,2759,,"[45.7, 47.3]",3788760,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Kalas,13197.0,Left Center Back,144,Czech Republic,912,['6dbb9b61-92d7-49d3-b9cd-9aac1d414e80'],32,,,,,,,,,,,,,,,,,,Czech Republic,912,00:32:32.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c9d5aab-7a8d-46e7-8b1f-1df8404b8ebd,2762,,"[11.0, 48.4]",3788760,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,144,Czech Republic,912,['451e1583-7ebd-4b59-aef0-a7ffa1dfa957'],37,,,,,,,,,,,,,,,,,,Czech Republic,912,00:32:37.178,Ball Receipt*,
