50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[12.3, 24.3]",,,,,,,,,,,1.21893,,,,,,,,,,,,,,8a7f0984-388f-439a-86ff-5f4abd1d62f0,653,,,"[8.9, 25.4]",2275132,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jenna Schillaci,4858.0,Left Center Back,40,Tottenham Hotspur Women,749,"['7515914f-2dac-4376-bdb0-eee920044ac7', '9e67923f-7ee3-4b03-877e-c2680a6fe6f7']",52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:52.494,Carry,
,,,,,"[8.0, 41.4]",,,,,,,,,,,1.867278,,,,,,,,,,,,,,18ed921e-df95-449a-a0c1-a4ccd98bc127,656,,,"[7.8, 36.1]",2275132,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,40,Tottenham Hotspur Women,749,"['23c4fcaa-8352-48c6-9db2-291b6216faf1', 'bdc11776-6ec5-450e-8003-380c9d25ffc6']",55,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:55.281,Carry,
,,,,,"[15.1, 56.0]",,,,,,,,,,,2.205989,,,,,,,,,,,,,,e4acf547-f8e5-43c9-b833-95bd4d7ab6a0,659,,,"[10.6, 52.3]",2275132,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Godfrey,31552.0,Right Center Back,40,Tottenham Hotspur Women,749,"['4fccba61-b1bb-4b3d-8a2d-92161381306c', '637c4225-6b1b-4ea3-9a8e-5056a21e679b']",59,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:59.047,Carry,
,,,,,"[34.1, 71.6]",,,,,,,,,,,1.409486,,,,,,,,,,,,,,5673be1f-fbf1-45a8-9e4d-c9b5773eb3be,662,,,"[28.8, 74.6]",2275132,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashleigh Neville,4848.0,Right Back,40,Tottenham Hotspur Women,749,"['1d7e6849-c54f-4d19-93b5-aaaf25ef792b', '3848994d-40dc-4732-ba5d-2f0bf1147f77', '80bb8216-0c74-4b5e-bb6e-97324e00812b']",2,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:02.065,Carry,True
,,,,,"[69.7, 8.5]",,,,,,,,,,,1.047103,,,,,,,,,,,,,,604d1622-cb0e-467a-b9f2-57ad008008df,667,,,"[67.8, 9.6]",2275132,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Left Back,41,Chelsea FCW,971,"['c72178a7-0227-44f5-ba91-2ae9e0521e47', 'de7c9350-87c8-4445-b381-31eab3e2ce9f']",5,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:05.428,Carry,
,,,,,"[72.3, 20.3]",,,,,,,,,,,1.405667,,,,,,,,,,,,,,4e16e41a-b413-4e24-b59e-d450b6eb6124,670,,,"[70.8, 17.9]",2275132,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,41,Chelsea FCW,971,"['2bae38a5-7c55-463a-b92f-8fc6a37e28bd', 'b269ecc8-028a-4231-884c-48fbed645cc1']",7,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:07.219,Carry,
,,,,,"[86.4, 33.5]",,,,,,,,,,,1.903753,,,,,,,,,,,,,,6574e5af-c039-48c2-8994-1fda86e0e3cc,673,,,"[85.3, 31.8]",2275132,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Center Forward,41,Chelsea FCW,971,"['352f5512-6ff5-481d-a8db-ae4c06269e62', 'b53c1927-befa-4fa9-91ee-ca989a20dca1']",9,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:09.398,Carry,
,,,,,"[9.5, 55.8]",,,,,,,,,,,0.716086,,,,,,,,,,,,,,be9e621e-5412-49f5-bb74-48122791d3cc,683,,,"[5.7, 54.9]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hannah Godfrey,31552.0,Right Center Back,42,Tottenham Hotspur Women,749,"['a91ac666-581a-4c5a-8ed8-0c764b027788', 'e2c6529a-9136-47c8-9a50-b40ca1d432a7']",5,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:05.074,Carry,
,,,,,"[21.9, 72.4]",,,,,,,,,,,0.010585,,,,,,,,,,,,,,5b8c3780-d89f-4184-9b45-342dcae2dd21,686,,,"[21.9, 72.4]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ashleigh Neville,4848.0,Right Back,42,Tottenham Hotspur Women,749,"['62379f30-12fa-47e6-bf6d-386ecad2eff0', '88bf3f1a-e6c9-4c49-8716-d82564d299ff']",7,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:07.314,Carry,
,,,,,"[22.6, 58.8]",,,,,,,,,,,3.392352,,,,,,,,,,,,,,aef044fa-72ed-4ec0-9fc6-5a033f0c6fc8,689,,,"[18.1, 65.6]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hannah Godfrey,31552.0,Right Center Back,42,Tottenham Hotspur Women,749,"['3ba6cdc4-25c3-420e-bc86-c6502f2952f5', 'fe29b7b2-c681-4b43-8d4e-f8f4a306d88d']",8,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:08.950,Carry,
,,,,,"[41.8, 70.9]",,,,,,,,,,,1.868904,,,,,,,,,,,,,,abf34365-093c-4395-a6af-f667cfffb10e,692,,,"[33.7, 72.7]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ashleigh Neville,4848.0,Right Back,42,Tottenham Hotspur Women,749,"['45979aa4-f172-4fd7-a857-51edfcbd30f6', '634372e9-000d-449f-b7b0-fb726ce6b530', 'bf78cb3b-dd73-4d07-a268-5a6c91beb2a3']",13,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:13.525,Carry,True
,,,,,"[41.0, 61.3]",,,,,,,,,,,1.922612,,,,,,,,,,,,,,a892f380-3469-456e-9c63-ef2f8471cff0,696,,,"[41.8, 70.9]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ashleigh Neville,4848.0,Right Back,42,Tottenham Hotspur Women,749,"['45979aa4-f172-4fd7-a857-51edfcbd30f6', 'af430f5e-b5fd-452b-b1c3-02a85e113ae4', 'd84654da-fe78-4e62-9d00-eba268648484', 'e92ed831-87ee-4abc-99d8-27f11832f69e']",15,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:15.394,Carry,True
,,,,,"[21.5, 66.0]",,,,,,,,,,,1.628258,,,,,,,,,,,,,,ba12ef86-a803-4774-af6c-16ad89ebb82d,700,,,"[22.2, 63.5]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hannah Godfrey,31552.0,Right Center Back,42,Tottenham Hotspur Women,749,"['0c9e8c7c-e8f3-4b71-9f70-ea2cf4c1d024', '3355226c-5559-45f4-acfa-0c93e982f73a', 'a8e9742b-de69-409b-a68c-bba487200cca']",18,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:18.921,Carry,True
,,,,,"[42.0, 64.7]",,,,,,,,,,,1.963868,,,,,,,,,,,,,,17b21589-68bc-4cea-869b-2f5af338e803,707,,,"[41.4, 69.5]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Suzanne Davison,15721.0,Right Midfield,43,Tottenham Hotspur Women,749,"['12dc97eb-2b55-4ce9-bed3-259b5ce21c14', '146cc908-e08f-47c7-ad8d-2c3981dd0f5c', '1f50419d-1dff-4d44-8f1b-522a52d4e376', '9556fba7-3502-48b0-982d-738ef69bdfa0']",36,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:36.871,Carry,True
,,,,,"[47.4, 50.6]",,,,,,,,,,,2.597514,,,,,,,,,,,,,,79304127-17f5-4fdd-9cf7-0f58bcc68ba5,711,,,"[42.0, 64.7]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Suzanne Davison,15721.0,Right Midfield,43,Tottenham Hotspur Women,749,"['0128275b-d092-48a7-9c92-e548fc268d13', '12dc97eb-2b55-4ce9-bed3-259b5ce21c14', '146cc908-e08f-47c7-ad8d-2c3981dd0f5c', '5f22a0c4-958c-4be3-873a-e361b3b116e6', 'af80cc7b-fa3e-48b0-967e-16df6da06cbb']",38,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:38.835,Carry,True
,,,,,"[61.5, 39.9]",,,,,,,,,,,1.167624,,,,,,,,,,,,,,7a0a7c02-c2bd-4399-b9ee-9ead1a80115d,715,,,"[55.9, 40.6]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Coral-Jade Haines,4852.0,Left Center Midfield,43,Tottenham Hotspur Women,749,"['1cdcdbe9-3a6b-48e8-ad05-db1d1ff226d9', '776e36b3-f84d-4422-a087-7b2789a09ad4', '83c6d83a-f929-4741-b5df-0f398d525796']",42,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:42.953,Carry,True
,,,,,"[26.9, 21.3]",,,,,,,,,,,1.030816,,,,,,,,,,,,,,4bbf5a5e-9c4e-4bfd-9ffb-ab6de6915c37,722,,,"[33.9, 16.0]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jenna Schillaci,4858.0,Left Center Back,43,Tottenham Hotspur Women,749,"['63fbe1b2-a679-487a-bacd-6ca984de72c1', 'baad881b-26a2-48a0-8e59-3ef25252bd58']",49,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:49.707,Carry,
,,,,,"[25.1, 47.0]",,,,,,,,,,,1.516437,,,,,,,,,,,,,,178717d5-d35e-401b-9221-8cbd2abe7225,725,,,"[23.2, 45.3]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Godfrey,31552.0,Right Center Back,43,Tottenham Hotspur Women,749,"['513e6d57-d48a-40ff-bf92-23f066ea447a', 'f243b6b6-2bb3-4259-aefa-f55b2da49fd5']",52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:52.537,Carry,
,,,,,"[49.1, 69.9]",,,,,,,,,,,1.901537,,,,,,,,,,,,,,5cd60528-c4b1-46c4-a1db-7c6c32a068d6,728,,,"[42.0, 73.7]",2275132,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashleigh Neville,4848.0,Right Back,43,Tottenham Hotspur Women,749,"['404cffb6-aa0d-430c-8eba-7c7594db9f55', '920995c2-1b7e-4b45-b9c9-1d6c1b57076b']",56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:56.073,Carry,
,,,,,"[14.3, 32.9]",,,,,,,,,,,6.763674,,,,,,,,,,,,,,490465c4-0636-4670-873b-4e4c8a1883dd,732,,,"[9.4, 26.0]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,44,Chelsea FCW,971,"['103c6c66-a27e-453a-8cf0-e87ea410e0a2', '8a394a01-19d5-4972-8f04-882b03da1f57']",2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:02.281,Carry,
,,,,,"[23.5, 56.2]",,,,,,,,,,,1.925638,,,,,,,,,,,,,,a8288961-0cb1-4aa2-99ab-1a70484cd4fc,735,,,"[21.4, 55.1]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,44,Chelsea FCW,971,"['45317609-ebf8-4efc-a795-591f110fa13c', 'f903e91c-9cf0-4e96-8c7c-8d825112df28']",10,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:10.600,Carry,
,,,,,"[36.8, 74.4]",,,,,,,,,,,0.810115,,,,,,,,,,,,,,e15bcfff-e32e-419b-879b-8bb75dfa73d8,738,,,"[41.1, 72.5]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,44,Chelsea FCW,971,"['31e4317f-d9bb-4c84-b120-65d141b59056', 'b327b0b8-f7f8-4620-a1d8-13ca0b9dcf33']",13,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:13.718,Carry,
,,,,,"[26.5, 55.4]",,,,,,,,,,,1.078596,,,,,,,,,,,,,,3b42d3ce-6380-48ef-a873-e3998be389c1,741,,,"[22.9, 55.4]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,44,Chelsea FCW,971,"['590b8d27-6c80-4bac-a44d-68e61c89d99d', 'a2cce4c7-cbe6-44f9-85d1-b44df2536132']",16,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:16.237,Carry,
,,,,,"[37.0, 21.8]",,,,,,,,,,,3.082775,,,,,,,,,,,,,,acbc63d7-26bf-456b-a81c-61c2683117f8,744,,,"[29.1, 26.5]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,44,Chelsea FCW,971,"['b5f8e3d5-a2da-4ab8-a80c-0a0bc4def7ec', 'b7cab6ca-b700-4132-b2b7-59890bb1d7dd']",19,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:19.321,Carry,
,,,,,"[63.5, 37.6]",,,,,,,,,,,2.976304,,,,,,,,,,,,,,ff52f839-30d2-4b5a-b661-9a8d2e941884,747,,,"[56.2, 19.4]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,44,Chelsea FCW,971,"['02d2cb6d-5159-43d4-a41c-f485bc51ae9c', '8f4f91cf-e29d-44dc-8606-1e00c31e1d5f']",23,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:23.361,Carry,
,,,,,"[72.3, 56.0]",,,,,,,,,,,0.188851,,,,,,,,,,,,,,8b9cb5c4-9499-44f3-b13f-762a8bd72199,750,,,"[71.9, 55.8]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,44,Chelsea FCW,971,"['4d0b1842-a7b8-4a01-bfd4-e8c40b035700', '88423ffe-bb2c-49ff-a020-8f2b1c297b1b']",27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:27.455,Carry,
,,,,,"[116.6, 75.7]",,,,,,,,,,,3.734941,,,,,,,,,,,,,,b80aeb80-7d77-449f-867d-c580f3b7976d,755,,,"[108.2, 78.2]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,44,Chelsea FCW,971,"['985fb85b-83cf-43bc-a016-015099d0382e', 'baa3084f-77af-4a47-aae1-1ac0c00e13a6', 'bc5b8fd1-3ccd-49ea-845c-89698b8c4473']",32,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:32.555,Carry,True
,,,,,"[104.4, 69.5]",,,,,,,,,,,1.910058,,,,,,,,,,,,,,c1ce8f6d-515f-487c-b502-b13b652844d5,760,,,"[110.1, 72.9]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,44,Chelsea FCW,971,"['3aba7718-098f-4d55-bdd8-3f101b6054bd', '98e978fe-116e-4826-bc42-a4b334d635a4']",37,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:37.828,Carry,
,,,,,"[87.3, 76.5]",,,,,,,,,,,1.174206,,,,,,,,,,,,,,729f245e-970a-48f3-b183-9e4d563da52b,763,,,"[90.2, 76.7]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,44,Chelsea FCW,971,"['1209ef5e-5295-4e57-b853-789808b0fa40', '41e6b708-bc76-4c64-9e49-0d5d9a242367']",41,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:41.076,Carry,
,,,,,"[78.3, 45.9]",,,,,,,,,,,1.957852,,,,,,,,,,,,,,e07b4012-8eff-4833-b1ff-aed4a82d90dc,766,,,"[77.0, 48.7]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,44,Chelsea FCW,971,"['a5572c13-c074-497b-badf-66c16d2982c4', 'ad929fd3-53e9-4c55-b922-418243cd9b76']",43,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:43.599,Carry,
,,,,,"[89.0, 44.9]",,,,,,,,,,,1.30027,,,,,,,,,,,,,,477a27ed-5384-402e-8e55-abaa7252780b,770,,,"[86.2, 44.9]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,44,Chelsea FCW,971,"['87583eef-7cb8-4f3d-9955-207b2f460686', '8aa2071f-1d6a-4539-b661-c678fcf85135', '9ee64856-3802-4e78-92da-cd9201c5fda0']",46,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:46.254,Carry,True
,,,,,"[27.5, 29.5]",,,,,,,,,,,1.967133,,,,,,,,,,,,,,8f77b3da-6fbe-4b8b-abac-77d555202978,774,,,"[34.3, 32.0]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Furness,15706.0,Right Center Midfield,45,Tottenham Hotspur Women,749,"['10fa645a-3191-4419-b83e-9684167be618', '6886c12c-1096-46cb-aaaf-9257e81bdbc9', '8a0da2e1-8c0a-4350-b637-98f00fe0ca09']",48,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:48.146,Carry,True
,,,,,"[12.5, 32.4]",,,,,,,,,,,0.834858,,,,,,,,,,,,,,c563d0b9-8520-4553-8b5a-20898add4f19,779,,,"[13.4, 31.6]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jenna Schillaci,4858.0,Left Center Back,45,Tottenham Hotspur Women,749,"['813ac620-7ee4-4bc3-89ec-066cd57ecce1', 'b24d2236-b832-428a-a49a-8a51f52becf5', 'f76032ac-c775-49ff-9af4-6393917a833a']",51,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:51.229,Carry,True
,,,,,"[4.0, 40.1]",,,,,,,,,,,0.032367,,,,,,,,,,,,,,245a60b3-a34a-4d83-bc5d-6c92cd2bab1e,783,,,"[4.4, 39.9]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,45,Tottenham Hotspur Women,749,"['702b3652-5145-4ce6-91ab-0e89f5d4e013', 'bc2f4562-5500-40a2-a155-149919af0414']",53,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:53.687,Carry,
,,,,,"[48.9, 23.9]",,,,,,,,,,,0.104228,,,,,,,,,,,,,,451f27a3-669a-4b0d-b412-9e67651a3bc6,787,,,"[50.2, 22.0]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kit Graham,31551.0,Center Forward,45,Tottenham Hotspur Women,749,"['28f0f3e5-2ec5-4d31-a747-17aae60e128c', 'd433c05e-7317-444b-a8ba-9fb186c36696', 'f1095bee-c754-4fc8-960c-53b5cf20d591']",57,,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:57.071,Carry,True
,,,,,"[71.4, 50.4]",,,,,,,,,,,2.595645,,,,,,,,,,,,,,57377c5e-34a7-4d4e-80da-5894280b50c0,791,,,"[62.9, 53.2]",2275132,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,46,Chelsea FCW,971,"['5346992e-a6bd-4e0d-b808-19350f10714a', '73bb0b2d-737f-4ed6-9251-8664352ffe0f', 'b21697da-4ae7-49ef-9111-8cd8a522708e']",58,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:58.961,Carry,True
,,,,,"[77.6, 25.6]",,,,,,,,,,,3.400591,,,,,,,,,,,,,,0a676466-4d4f-4f1b-b069-c6bb94f43add,794,,,"[76.8, 37.4]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,46,Chelsea FCW,971,"['1c660702-8408-4120-b0cc-536f7d448df0', 'f296e313-abbe-45b7-9844-fec56a7b7018']",2,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:02.780,Carry,
,,,,,"[63.5, 37.6]",,,,,,,,,,,1.306884,,,,,,,,,,,,,,8de1af54-a792-4597-9188-8c28f3c28725,797,,,"[57.5, 34.2]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,46,Chelsea FCW,971,"['0f73985b-7b94-459b-a616-994aeea84918', 'e79458ab-5734-4a98-beca-9a22f0cc55fa']",7,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:07.925,Carry,
,,,,,"[63.5, 55.1]",,,,,,,,,,,1.337645,,,,,,,,,,,,,,6f4b2366-344c-4112-add1-907fe996d741,800,,,"[57.3, 49.6]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,46,Chelsea FCW,971,"['06681d12-cd00-45c4-ad1e-43344f817357', 'fe3de82e-db45-41ac-ac79-07175e7bf5cb']",10,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:10.464,Carry,
,,,,,"[65.0, 62.8]",,,,,,,,,,,2.717479,,,,,,,,,,,,,,9013dd7c-b1b2-4e16-b192-3c4e0a39ca56,803,,,"[69.3, 65.0]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,46,Chelsea FCW,971,"['245f56d4-cb10-4935-8b3e-a9c6fa7034d5', '9093cd3d-6327-4379-badf-0af660158978']",12,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:12.563,Carry,
,,,,,"[56.0, 34.6]",,,,,,,,,,,0.739169,,,,,,,,,,,,,,2c958de4-7b3c-432f-a623-b3f38ae470c4,806,,,"[56.0, 34.0]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,46,Chelsea FCW,971,"['16a0855c-8c54-4a25-bb01-1a0c73d9645b', 'c2e202d7-ba61-48b9-8468-0b69a177b9bf']",17,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:17.113,Carry,
,,,,,"[84.9, 20.9]",,,,,,,,,,,3.481991,,,,,,,,,,,,,,e0f47eb5-1ed1-465e-96f1-924ee64d52b8,809,,,"[75.5, 20.5]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,46,Chelsea FCW,971,"['0ec3a688-7cf9-498d-9147-1df0c573caa4', '12dcd796-97c5-4b93-9048-055b99c1fae2']",19,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:19.705,Carry,
,,,,,"[92.8, 25.0]",,,,,,,,,,,2.264485,,,,,,,,,,,,,,2330a379-1243-4cca-8cf2-bb36f9911d95,812,,,"[92.2, 32.0]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Center Forward,46,Chelsea FCW,971,"['694a6991-34c0-4529-b300-71b904026450', '86e58944-f456-4d24-a766-a2b4de70faa0']",24,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:24.273,Carry,
,,,,,"[105.2, 14.9]",,,,,,,,,,,0.050167,,,,,,,,,,,,,,570b1c90-4965-4a3f-a615-2400dbb526c2,818,,,"[105.2, 14.9]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,46,Chelsea FCW,971,"['0853162a-ee5c-4837-9141-1f6cc1ec4d17', '1ef57063-0262-4ed4-90b9-b22da0d34668']",28,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:28.848,Carry,
,,,,,"[113.1, 34.4]",,,,,,,,,,,0.007867,,,,,,,,,,,,,,c5ba0680-58be-4095-9de3-4f24d5241098,824,,,"[115.5, 34.8]",2275132,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bethany England,15550.0,Center Forward,47,Chelsea FCW,971,"['8f9049de-bd8a-4231-ace8-74d686f48b7f', '975099a1-1ef4-4c88-bedd-f06423d2293b']",59,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:59.884,Carry,
,,,,,"[79.6, 14.3]",,,,,,,,,,,1.290808,,,,,,,,,,,,,,35f34b7b-56ff-4a9e-9cbb-abbd28f769fa,830,,,"[84.0, 13.0]",2275132,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,So-Yun Ji,4647.0,Left Center Midfield,47,Chelsea FCW,971,"['3d75ef3a-5365-49ff-bfb6-a969d501e966', '5256f4a6-a4fe-4cb7-916b-bbd20021ef80', 'f7a0a0dc-5d2f-4d46-a9af-b987843d3772']",6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:06.688,Carry,True
,,,,,"[86.0, 55.8]",,,,,,,,,,,1.929893,,,,,,,,,,,,,,af2833e6-2a8d-448f-8220-9cfc022869a4,834,,,"[78.7, 53.0]",2275132,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maren Nævdal Mjelde,10395.0,Right Back,47,Chelsea FCW,971,"['4f2bb8c3-6cfb-4301-81d5-a732d6e51ebf', '95f16875-8e74-46fc-89aa-82f33865585e']",9,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:09.542,Carry,
,,,,,"[90.0, 4.9]",,,,,,,,,,,0.089761004,,,,,,,,,,,,,,b7c1e3c8-e47d-4493-b985-2e2f73f0b10e,842,,,"[91.5, 4.7]",2275132,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Left Back,48,Chelsea FCW,971,"['525a0d26-829b-4608-b979-edf81f12178f', 'ceaaccc8-65de-4b3e-956f-51f2c3882dea', 'f96bf229-371f-4baa-9551-1a247c60e4f3']",34,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:34.658,Carry,True
