50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[73.8, 17.6]",,,,,,,,,,,,,,4.582043,,,,,,,,,,,6d6daf65-a557-4052-92d7-a1f02c133558,2905,,,"[81.8, 9.8]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,140,Manchester City WFC,746,"['16ec46d5-045c-4529-8d70-f091da345e61', 'cfbc2afc-d0c9-4465-bd75-fd4b5f15f36e']",2,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:02.207,Carry,
,,,,,"[85.4, 4.3]",,,,,,,,,,,,,,2.153033,,,,,,,,,,,270ac450-d0b8-480b-a1f7-ddce394abdde,2908,,,"[84.8, 3.3]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,140,Manchester City WFC,746,"['91b69312-d29d-4bdf-af07-e7d1177d1e28', 'bf6fc2df-7e8f-4ea2-b70d-5df4c70e63fb']",8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:08.169,Carry,
,,,,,"[78.0, 9.8]",,,,,,,,,,,,,,1.675476,,,,,,,,,,,f35ecde3-1e97-49bb-835c-5426cd2625bf,2911,,,"[78.0, 10.5]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,140,Manchester City WFC,746,"['3d6f1579-28d4-4320-a15b-c1eae81e7494', 'dcfb3c62-9e74-4b7b-aa4e-7564e0343a07']",11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:11.197,Carry,
,,,,,"[84.4, 32.2]",,,,,,,,,,,,,,1.582591,,,,,,,,,,,bfa72861-b55a-42c9-944f-aaa6d4d440c2,2914,,,"[80.6, 23.3]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,140,Manchester City WFC,746,"['289ac910-5b2e-419e-af38-38506b88f0b4', '8202b1e4-4fbe-4199-9c47-96b046b260fd']",14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:14.164,Carry,
,,,,,"[96.4, 43.8]",,,,,,,,,,,,,,2.890588,,,,,,,,,,,cbd128f4-52b6-4cd2-ad1f-3eed93ad66ba,2917,,,"[98.1, 48.9]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,140,Manchester City WFC,746,"['97671079-228d-4ff0-a60b-4a07af1ff663', '9eff5aaf-f44a-452b-a8ec-4574a727fbda', 'e3bc1fd5-7e62-4cc9-b6a0-057281b23be3']",16,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:16.606,Carry,True
,,,,,"[94.5, 39.6]",,,,,,,,,,,,,,1.257962,,,,,,,,,,,b7ec3b09-c966-452a-b65e-f7408857ee24,2921,,,"[96.4, 43.8]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,140,Manchester City WFC,746,"['9eff5aaf-f44a-452b-a8ec-4574a727fbda', 'a5e5949a-965c-47fc-9225-6016dd4cc76d', 'e3bc1fd5-7e62-4cc9-b6a0-057281b23be3', 'fd01eaa3-18ca-46e4-8078-5aefae2bc102']",19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:19.497,Carry,True
,,,,,"[94.5, 26.1]",,,,,,,,,,,,,,0.535531,,,,,,,,,,,6196aee0-f5bd-4874-a455-af9dac5b4788,2924,,,"[94.5, 26.1]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,140,Manchester City WFC,746,"['61514220-18f5-4a19-b3f3-9979f30ac579', '7011deaa-dd3a-4755-be99-35c51bb9335e']",21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:21.832,Carry,
,,,,,"[110.3, 20.0]",,,,,,,,,,,,,,2.509763,,,,,,,,,,,3422797b-1465-4919-8362-b2d234f2269e,2927,,,"[109.1, 8.1]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Davies,77716.0,Center Forward,140,Manchester City WFC,746,"['8d24f523-88bb-47a4-ac45-44edcab2ef73', '96714979-834c-45e4-a5bb-81ea7485b3d5', 'cd4a7ec7-458d-4bef-ad8f-7a15226bcde9']",24,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:24.191,Carry,True
,,,,,"[109.7, 27.6]",,,,,,,,,,,,,,2.058373,,,,,,,,,,,2ee8ad68-351e-4199-ae3e-02fc2c9b29a7,2930,,,"[110.3, 20.0]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Davies,77716.0,Center Forward,140,Manchester City WFC,746,"['4fd12cc8-14c0-460a-8359-2cb5177d868f', '96714979-834c-45e4-a5bb-81ea7485b3d5', 'cd4a7ec7-458d-4bef-ad8f-7a15226bcde9']",26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:26.701,Carry,True
,,,,,"[111.0, 26.7]",,,,,,,,,,,,,,2.76749,,,,,,,,,,,44cfba9d-9655-4cd3-9281-915ba12d0675,2933,,,"[108.4, 36.4]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,140,Manchester City WFC,746,"['65dc1993-de9c-4e9b-af97-389decb02449', '94a777bb-6b97-4be4-bcde-ddbcea10300e']",29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:29.387,Carry,
,,,,,"[111.0, 21.9]",,,,,,,,,,,,,,0.830733,,,,,,,,,,,bc889e02-6905-4b1f-ab76-88d4f886744b,2936,,,"[109.3, 21.2]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Davies,77716.0,Center Forward,140,Manchester City WFC,746,"['6ac9f189-b969-4f96-b9b1-ea62e863eb36', '8a8ff425-0c10-4746-8ba1-44cc7a024741']",33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:33.134,Carry,
,,,,,"[89.6, 3.7]",,,,,,,,,,,,,,0.716179,,,,,,,,,,,2fad6585-6250-4a1e-8734-bc36f9d9f317,2939,,,"[89.6, 5.4]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,140,Manchester City WFC,746,"['094bd5c2-55f1-491d-92a1-8bc15c21459a', '6eebb86a-70d3-488a-8c0c-4c52b927ba8c', 'dfe5b851-73b0-4a13-9c9a-91afbb6786f2']",35,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:35.589,Carry,True
,,,,,"[91.1, 19.1]",,,,,,,,,,,,,,0.786501,,,,,,,,,,,2357abfa-36f9-4468-9b92-6a2f35c0e65b,2945,,,"[96.4, 18.3]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,140,Manchester City WFC,746,"['72f54db6-4c13-489a-851c-cb6ecbe085a3', '8b970be4-966d-43bc-8f09-adbc8446ab75']",37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:37.956,Carry,
,,,,,"[77.6, 27.4]",,,,,,,,,,,,,,1.076149,,,,,,,,,,,48305641-434a-47cf-9a16-c8272db32f22,2948,,,"[77.4, 26.3]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,140,Manchester City WFC,746,"['57dbac24-3268-44ae-bda3-e7de7c10c5fa', '7dc6678f-28ef-4b2d-b80d-056112b90df3']",39,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:39.758,Carry,
,,,,,"[70.8, 51.2]",,,,,,,,,,,,,,4.349371,,,,,,,,,,,7f852424-6d8e-43b0-a77b-1acc6a2d653d,2951,,,"[83.7, 46.1]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,140,Manchester City WFC,746,"['1d2656d0-a81c-41c1-9ffb-73c1d1a55388', 'b19cab10-f9dc-42a6-9d4f-702e6e71ff0f', 'da151c9a-9351-4842-93ab-6403bbb23e2b']",41,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:41.477,Carry,True
,,,,,"[71.7, 76.1]",,,,,,,,,,,,,,0.991223,,,,,,,,,,,b3875b21-02f9-477e-8fd2-615f68b8bf72,2955,,,"[72.1, 75.3]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aoife Mannion,19503.0,Right Back,140,Manchester City WFC,746,"['94cf6391-bcff-4b06-8c18-165c4375e212', 'b4ead066-9bcf-4392-9c02-89ad0c48a82e']",47,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:47.452,Carry,
,,,,,"[57.3, 52.9]",,,,,,,,,,,,,,1.898969,,,,,,,,,,,fc90746c-efac-47be-9bd5-d4f66cfe2fc1,2958,,,"[55.9, 59.9]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,140,Manchester City WFC,746,"['aee5c631-bf1f-4f50-bc45-3882d95cf65c', 'ecd89b22-f91c-4ae9-98f7-254981d38350']",50,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:50.347,Carry,
,,,,,"[68.9, 1.8]",,,,,,,,,,,,,,1.922404,,,,,,,,,,,87913d56-afdb-4185-a93a-abf0b2ae608f,2961,,,"[71.1, 3.9]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,140,Manchester City WFC,746,"['82e90e0a-45f3-4410-a5b0-a4483678f40d', '95e5f4a5-185f-4945-bb16-3edcd3f2eec4']",54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:54.912,Carry,
,,,,,"[76.3, 1.2]",,,,,,,,,,,,,,0.08,,,,,,,,,,,c163ee14-5dd6-4cd8-be21-828d946ba540,2964,,,"[76.3, 1.2]",3775547,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Davies,77716.0,Center Forward,140,Manchester City WFC,746,"['2ed354df-fa7c-4336-9e40-63e5d705141c', '88777ca7-92d0-4437-8457-fb4ace73c40d']",57,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:57.703,Carry,
,,,,,"[42.1, 67.1]",,,,,,,,,,,,,,0.626213,,,,,,,,,,,f7afc525-e622-4cc7-9b90-3916312d31db,2969,,,"[40.8, 67.3]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Mccarron,46717.0,Right Midfield,140,Manchester City WFC,746,"['888d34b4-4ea8-4448-a6ab-2858560e71de', 'cc140950-e06c-471e-97e0-e20a2fb47497', 'd72eec52-a6ef-445e-94ef-5262b079723c']",0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:00.212,Carry,True
,,,,,"[70.8, 7.3]",,,,,,,,,,,,,,1.138544,,,,,,,,,,,92724758-19f6-4bc8-b099-5f4c7b8ec92e,2977,,,"[71.1, 8.8]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,140,Manchester City WFC,746,"['53392319-1954-4ec4-88d9-58f5c4879e96', 'd83b43ef-1feb-4893-9382-fca6dc22df42']",4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:04.274,Carry,
,,,,,"[73.2, 36.6]",,,,,,,,,,,,,,1.12296,,,,,,,,,,,e7567aac-85be-4b03-ad24-a6e1dc98b485,2980,,,"[65.4, 35.2]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,140,Manchester City WFC,746,"['97d4be61-9ac1-41ec-b40f-f93534da721a', 'bc06cc92-d698-4904-aeaf-019e55a0c145']",7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:07.113,Carry,
,,,,,"[90.9, 45.1]",,,,,,,,,,,,,,0.16403,,,,,,,,,,,dd72be53-8683-49f1-a8f8-da48218d51d4,2984,,,"[90.5, 46.4]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,140,Manchester City WFC,746,"['1d2d3a57-800d-489f-9018-3f64d19875b1', 'c0be1312-724c-4a2b-9571-85f644dd3e66', 'c606ec2e-96ab-44bd-813c-4b1dcf3eaa7a']",9,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:09.579,Carry,True
,,,,,"[28.6, 24.0]",,,,,,,,,,,,,,0.492863,,,,,,,,,,,97c57875-1481-4a23-969c-563c0bcc4b8d,2989,,,"[28.6, 23.0]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie-Lee Napier,32169.0,Left Midfield,140,Manchester City WFC,746,"['23cd9d3a-634f-4870-8c01-0f1776714522', '39392cfb-dce8-4ba9-aeb4-82e408f2e86e', '407fd699-c51f-4ea6-873f-b568741f5ce2']",12,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:12.072,Carry,True
,,,,,"[65.4, 59.9]",,,,,,,,,,,,,,1.006887,,,,,,,,,,,442e9dd1-3a52-4a3a-b98a-d95257f29b4e,2994,,,"[65.4, 56.1]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,140,Manchester City WFC,746,"['20ce5154-72e7-40a4-91be-7660fc45fa49', '6c0d14d9-15af-4efa-868c-c0151ae7b7c3']",15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:15.699,Carry,
,,,,,"[72.1, 49.3]",,,,,,,,,,,,,,1.215199,,,,,,,,,,,e73c8d74-9ed5-4ac5-9f80-af8924995f5a,2997,,,"[72.1, 49.3]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,140,Manchester City WFC,746,"['3cb03fc8-72f9-4875-9676-1fbceeb1a26e', '710be7b5-aa2d-494b-bb43-461e4845caa0']",17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:17.731,Carry,
,,,,,"[63.0, 2.4]",,,,,,,,,,,,,,3.406473,,,,,,,,,,,37206323-b316-4855-adcb-d28884a56c2d,3000,,,"[64.7, 4.3]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,140,Manchester City WFC,746,"['1a5c961b-9f86-4b66-9a21-c1bbf1749e45', 'ee5a7dfe-f97a-4eac-8d5c-d69251ead17f']",20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:20.849,Carry,
,,,,,"[55.0, 8.6]",,,,,,,,,,,,,,1.473782,,,,,,,,,,,1eebec65-d72f-4b6d-b88d-085d168c4db9,3003,,,"[55.9, 8.1]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,140,Manchester City WFC,746,"['090e782b-a277-45c5-86d0-54c9d4b4ea76', 'c4703c16-1216-44df-bcb8-0e6b973c2670']",26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:26.097,Carry,
,,,,,"[56.5, 44.0]",,,,,,,,,,,,,,4.47499,,,,,,,,,,,d0670fdb-0a22-47d3-9b46-faefde48e095,3006,,,"[62.4, 23.8]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,140,Manchester City WFC,746,"['4d5fe854-bc53-462a-84f4-8c1485422fe3', 'd7bd432e-9af9-478c-ad52-4839ac683a2a']",28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:28.796,Carry,
,,,,,"[49.0, 74.1]",,,,,,,,,,,,,,1.5359,,,,,,,,,,,d3f9b936-1a6c-44a6-849a-4c01a8650cfa,3011,,,"[49.0, 70.5]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Mccarron,46717.0,Right Midfield,141,Birmingham City WFC,969,"['08de38bb-9980-4bf6-9bb4-76c7f6b16cf2', '6cd4b5ec-6144-49aa-b0bd-f370ab197cb6', 'c1a8ce73-153f-4c8e-a534-ddd5705c9878']",36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:36.760,Carry,True
,,,,,"[69.9, 75.3]",,,,,,,,,,,,,,0.024878,,,,,,,,,,,f84b570f-910b-4fb3-9ca5-e4fddc171107,3015,,,"[71.8, 73.9]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Center Forward,141,Birmingham City WFC,969,"['3bcd0de2-3b89-447d-9a76-1489c2ebc5e7', 'a0b04dbc-7365-46e3-b2d7-9e3a29202b52']",39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:39.549,Carry,
,,,,,"[12.4, 41.9]",,,,,,,,,,,,,,2.10682,,,,,,,,,,,2ad4810c-dfed-4fd6-bbcf-769fc6001277,3020,,,"[12.4, 42.6]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,142,Manchester City WFC,746,"['92abfbdc-f74f-4963-8924-58da2932608b', 'ddfa3429-6453-4bc2-bff9-3a03f16bd625']",45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:45.808,Carry,
,,,,,"[20.6, 53.7]",,,,,,,,,,,,,,1.120471,,,,,,,,,,,65db82c4-6e7d-4242-874b-417f7ea19b54,3025,,,"[20.6, 53.7]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,142,Manchester City WFC,746,"['3750c96f-dd54-4710-b0e3-d1eff21aa9f7', 'e9d93379-1d17-4a45-ad8e-8fa590ce6602']",51,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:51.708,Carry,
,,,,,"[23.5, 30.9]",,,,,,,,,,,,,,1.331606,,,,,,,,,,,4a8f76aa-d5e9-4b2c-9526-19a1e7bf8c78,3028,,,"[19.7, 36.6]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,142,Manchester City WFC,746,"['0db956ab-7701-4b77-bb8b-b3a3ff114cfe', 'f621a9ac-a4c0-4e94-842f-819f1f2b202e']",55,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:55.062,Carry,
,,,,,"[28.2, 17.6]",,,,,,,,,,,,,,0.564705,,,,,,,,,,,09369692-a460-4b3e-af79-86fa1bbc9612,3031,,,"[28.2, 17.6]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,142,Manchester City WFC,746,"['05bc98d2-451e-4653-a4ce-77d8e6afdb05', '5071f313-8719-4262-9b5d-3c86b300737e']",57,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:57.379,Carry,
,,,,,"[20.4, 34.3]",,,,,,,,,,,,,,1.501614,,,,,,,,,,,e90283a0-85a7-4285-8c9a-fe07cec8c5be,3034,,,"[21.0, 31.8]",3775547,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,142,Manchester City WFC,746,"['020901bc-9c09-440c-ac1a-603c8bbc029f', '26ff3e35-6a65-4234-a3d7-63cc967b22ba']",59,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:59.662,Carry,
,,,,,"[49.5, 59.0]",,,,,,,,,,,,,,4.702934,,,,,,,,,,,af038186-83b6-4101-9c3b-5ba7ea24040d,3037,,,"[26.5, 51.0]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,142,Manchester City WFC,746,"['1451a9a4-1d72-46d4-8b5c-f1686713c7d9', '5b45913a-fc12-40b6-8ce7-7a7ec767f6f2']",2,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:02.804,Carry,
,,,,,"[60.1, 67.1]",,,,,,,,,,,,,,1.446134,,,,,,,,,,,4ecc04a1-3330-4e65-a89b-d51764c91d12,3040,,,"[60.1, 67.1]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,142,Manchester City WFC,746,"['10cbb11e-20a3-4df3-b926-5f2ad4225fc6', '90f8b56c-c1b4-42b1-a5b3-e8de88fc95bf']",8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:08.401,Carry,
,,,,,"[54.6, 36.0]",,,,,,,,,,,,,,2.22338,,,,,,,,,,,a6b0e2e1-85af-4ec1-a0ae-1a1d4339f384,3043,,,"[55.0, 40.0]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Center Defensive Midfield,142,Manchester City WFC,746,"['0bfe6788-9b35-483b-995e-53e2c9f93896', '80c1c466-0b0d-4030-8d2e-191868cf78a8']",11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:11.252,Carry,
,,,,,"[55.6, 12.8]",,,,,,,,,,,,,,1.335158,,,,,,,,,,,ef396c57-12ab-4dea-a53a-4c499a474c0a,3046,,,"[49.5, 14.3]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,142,Manchester City WFC,746,"['b4390ec4-371b-413c-9328-f1f33dfd1b89', 'b7abc3c1-b6b8-4680-ae79-b54a9adb3ed4']",15,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:15.004,Carry,
,,,,,"[44.4, 78.9]",,,,,,,,,,,,,,4.294949,,,,,,,,,,,5433a897-dbef-4464-98f8-407e0cc11510,3052,,,"[50.3, 72.2]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Rose Kelly,34375.0,Right Center Midfield,142,Manchester City WFC,746,"['1a96dbe2-a50a-46f7-8601-714640040345', '6a816a32-0493-43eb-b35f-8574b4a514e0', 'eafce5d4-70f6-46a1-bd0a-0cf02693c9a0']",19,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:19.864,Carry,True
,,,,,"[79.3, 12.8]",,,,,,,,,,,,,,2.363538,,,,,,,,,,,2c61f87b-941f-493c-8867-142b4865c88e,3055,,,"[75.7, 1.2]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,142,Manchester City WFC,746,"['2ca04664-28eb-4dfc-964b-adfdafc85c24', '2f1048db-1b13-4f9c-bc77-c9b5eb7b93a0', '5acd3371-9adb-4c72-a194-92e1113b43a9']",24,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:24.159,Carry,True
,,,,,"[79.9, 14.5]",,,,,,,,,,,,,,0.076951,,,,,,,,,,,bf83292a-37b4-42ae-bd63-d9f6b5638868,3059,,,"[79.3, 12.8]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,142,Manchester City WFC,746,"['2ca04664-28eb-4dfc-964b-adfdafc85c24', '2f1048db-1b13-4f9c-bc77-c9b5eb7b93a0', 'a3862681-7bae-4541-86ac-6cc2efe0870f', 'd05ae82c-b54f-4662-a933-f3c6e3f5d43e']",26,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:26.523,Carry,True
,,,,,"[96.4, 46.1]",,,,,,,,,,,,,,2.958688,,,,,,,,,,,3d7a88c0-ca0f-4900-bccb-706c54082192,3062,,,"[78.0, 40.0]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,142,Manchester City WFC,746,"['7d496c7e-73d8-4dce-b7fe-5c2b210f65b7', '8ba66814-49f6-4e08-9d82-d962e1bc0455', 'd272cdbb-3ae6-4f26-a0ba-31bed7f9548c']",28,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:28.174,Carry,True
,,,,,"[3.0, 24.9]",,,,,,,,,,,,,,2.106421,,,,,,,,,,,8fb48bf7-3728-454e-a3ef-925fd0d7bfcd,3069,,,"[11.0, 29.5]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Holloway,31568.0,Left Back,142,Manchester City WFC,746,"['2ee23243-1814-4846-be78-be50da747680', '3e78b85e-88ac-4774-bfa8-d14f396f74ee']",32,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:32.769,Carry,
,,,,,"[96.4, 70.4]",,,,,,,,,,,,,,0.884774,,,,,,,,,,,e9b40065-d562-4d4b-a522-d658af3d2907,3074,,,"[96.4, 70.4]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Center Defensive Midfield,143,Manchester City WFC,746,"['1e34c0f9-bc3b-4688-8514-3d27cf6fb7ae', '2436903f-42c6-4c9a-b4b1-0922566cc0cb']",45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:45.023,Carry,
,,,,,"[92.8, 75.1]",,,,,,,,,,,,,,1.641062,,,,,,,,,,,6366bca6-c688-480a-a09e-8c6cf8212df7,3077,,,"[98.3, 73.0]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aoife Mannion,19503.0,Right Back,143,Manchester City WFC,746,"['4e46cf33-4e9a-41dd-9e34-e3e22b0480c5', '8145f8c5-2542-4897-a27d-ec555d0cce54']",46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:46.745,Carry,
,,,,,"[66.0, 72.3]",,,,,,,,,,,,,,0.911674,,,,,,,,,,,7a762590-1c61-469c-b2d1-2cef6628bbbd,3080,,,"[63.7, 71.7]",3775547,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abby Dahlkemper,5081.0,Right Center Back,143,Manchester City WFC,746,"['c66686b8-c7c2-45b1-8f78-26aa5ed3304f', 'e5caa57c-94e2-440e-95a0-0bdce3097a0a']",49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:49.620,Carry,
