50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fdefae57-c950-4602-b779-be736af0e7e1,2124,,"[84.0, 17.0]",19752,47,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,101,Liverpool WFC,966,['fdc13d63-a28e-44d2-ae70-989bea2f63a0'],27,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:27.805,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,29087f38-aa33-4f17-ae1d-000fc563549c,2136,,"[44.0, 75.0]",19752,47,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Satara Murray,15629.0,Right Back,101,Liverpool WFC,966,,35,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:35.163,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,364076d7-56d6-4242-8e2d-e857498120b7,2335,,"[102.0, 77.0]",19752,52,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,111,Liverpool WFC,966,['cc3968d9-b4a0-4632-b400-6fda78286994'],30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:30.390,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,afa9baa6-f72f-4768-95d2-043f68477b62,2374,,"[15.0, 41.0]",19752,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhiannon Roberts,19779.0,Center Defensive Midfield,116,Manchester City WFC,746,['911d8032-d0b2-4d69-a41e-ddee4f8c710d'],45,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:45.512,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b947770b-f09b-4427-9fcb-1b4a6b308175,2390,,"[25.0, 28.0]",19752,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,117,Liverpool WFC,966,['6c74b269-b4a7-45a0-9084-b7dda9b8a188'],1,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:01.054,Block,
,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,14ef8859-845f-4958-9052-2a586bee24ab,2515,,"[50.0, 3.0]",19752,56,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leigh-Anne Robe,15630.0,Left Back,123,Manchester City WFC,746,['2396260c-692f-4bc8-819c-656f3d8417d9'],9,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:09.077,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,da4dddcb-b9c7-4b5b-be0e-851c2f1c4e30,2533,,"[55.0, 75.0]",19752,56,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yana Daniëls,10093.0,Right Midfield,124,Manchester City WFC,746,['9b9501b2-78e5-464c-99bc-f19c87591e27'],32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:32.528,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6a517d7c-f658-4370-bea8-1c772bec8dbf,2576,,"[14.0, 26.0]",19752,57,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhiannon Roberts,19779.0,Center Defensive Midfield,127,Manchester City WFC,746,['9bb17cd5-916a-40e3-9577-3ad72e73c498'],19,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:19.024,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9e01e218-274b-453d-abf6-8de8b501cddb,2588,,"[17.0, 21.0]",19752,57,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhiannon Roberts,19779.0,Center Defensive Midfield,128,Manchester City WFC,746,['5fb3b1fa-4ed5-471a-8039-08a5c8e39e53'],39,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:39.168,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,43651c5b-30b5-451c-996f-290f6e3df1e0,2868,,"[33.0, 56.0]",19752,65,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhiannon Roberts,19779.0,Center Defensive Midfield,146,Manchester City WFC,746,['a7c781d0-df38-4ef0-9e8e-e3b6079d3e9b'],14,,,,,,,,,,,,,,,,Liverpool WFC,966,00:20:14.566,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e5dcff10-5670-4148-901c-88a86cf00d32,3045,,"[21.0, 63.0]",19752,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,154,Liverpool WFC,966,['96254155-6e04-4c47-9643-3d6b35c11fa3'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:20.666,Block,
,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,18885715-e0c6-4f61-9519-41b0785f489c,3117,,"[61.0, 27.0]",19752,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,155,Manchester City WFC,746,,37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:37.157,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eaef84a3-9bb3-4578-8c6b-bcdfe5cdbdb4,3225,,"[5.0, 41.0]",19752,74,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rhiannon Roberts,19779.0,Center Defensive Midfield,163,Manchester City WFC,746,['1e09b669-8df1-4289-95c8-8c01f29d7c7e'],35,,,,,,,,,,,,,,,,Liverpool WFC,966,00:29:35.389,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c28a1203-f2c2-4d80-8a3e-72af96ba76a5,3270,,"[34.0, 5.0]",19752,75,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Forward,165,Manchester City WFC,746,['c3bfbd7d-fb02-4423-8583-0847dc503235'],41,,,,,,,,,,,,,,,,Liverpool WFC,966,00:30:41.726,Block,
,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,d582e98b-648a-4116-ab18-58666c3573fa,3769,,"[102.0, 33.0]",19752,89,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikita Parris,4654.0,Center Forward,191,Liverpool WFC,966,['d00f5caf-20af-4da9-9dc1-ef4ba830b7b7'],29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:29.690,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5338d401-4c59-45e3-9618-7eaad584da09,3857,,"[96.0, 63.0]",19752,91,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rinsola Babajide,15613.0,Left Midfield,193,Liverpool WFC,966,,31,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:31.382,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,104b5f64-a38b-453a-b387-ce83abe71dab,112,,"[8.0, 57.0]",19752,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rhiannon Roberts,19779.0,Center Defensive Midfield,9,Manchester City WFC,746,"['1a7f9d43-a91e-4521-b960-c7e3868ce6eb', 'b9c2082c-b154-4770-92dc-43059e029607']",4,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:04.644,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,273a3491-e409-4db2-877a-ba8b4762929a,279,,"[36.0, 8.0]",19752,9,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,22,Manchester City WFC,746,"['8478f738-2d1c-4f71-b18d-5f8539b03b98', 'a989b227-596c-4531-a8b1-2e8ae27b77bc']",8,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:08.774,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cbf2e233-c130-47f5-ac59-d1234db2b6c0,385,,"[30.0, 17.0]",19752,11,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Caroline Weir,10188.0,Left Center Midfield,25,Liverpool WFC,966,"['56c45da3-6018-44e7-9abe-458d96110c3e', '7bc01887-9b22-49e1-a776-53c9bd64db4e', '92f7dcce-2d20-47cb-8d0c-a33a769d613d']",0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:00.609,Dribbled Past,
,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,e8ecc9ae-6871-49a1-85f2-1c32748d5886,536,,"[64.0, 66.0]",19752,13,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Stephanie Houghton,10185.0,Right Center Back,29,Liverpool WFC,966,"['2c4b4280-13f1-4f32-94fe-50eb2c585502', '6860e97d-1fba-4ad0-a6dd-97bc764c3e23', 'f78d6a34-2fde-4e1c-94e1-7f56f91cd68e']",7,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:07.253,Dribbled Past,
,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,d0c6b144-42eb-47e4-9644-ebc3f5896f2e,562,,"[65.0, 43.0]",19752,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,31,Manchester City WFC,746,"['0c9f4131-bf89-40c6-9244-f21e6e7fe38f', 'd0879042-a3c2-4931-b050-50008453493d']",4,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:04.099,Dribbled Past,
,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,b504a502-e783-4a18-9b38-250612999390,875,,"[85.0, 60.0]",19752,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,47,Liverpool WFC,966,"['60047b66-1546-4753-807b-cd23ba9c4f36', 'a8b61157-8e21-4b67-9209-f27be62506a1', 'e4b6e3cf-02f2-4617-ad75-e3b9b375bbd5']",47,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:47.659,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a6f57b84-4afa-43a3-9ba5-2c2e37c0607b,1294,,"[44.0, 72.0]",19752,29,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Satara Murray,15629.0,Right Back,65,Manchester City WFC,746,"['4a6f65ff-4231-4b77-a0a6-1c09dd69aee6', 'e6e63185-b127-45f9-bb1d-0a0b6e597780']",53,,,,,,,,,,,,,,,,Liverpool WFC,966,00:29:53.004,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8ea860c2-6af7-4d5d-b158-d7979b03497d,1447,,"[64.0, 39.0]",19752,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christie Murray,15628.0,Right Center Midfield,73,Manchester City WFC,746,"['73f91061-51c0-4d05-98e1-e7eb916f3d39', '8c932297-a857-41da-a244-18a3bdb963b4']",23,,,,,,,,,,,,,,,,Liverpool WFC,966,00:34:23.672,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d492a47d-0b0e-422c-aff4-b50c44dd1787,1500,,"[78.0, 49.0]",19752,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claire Emslie,4646.0,Left Wing,74,Liverpool WFC,966,"['38cf4cc7-87e6-484c-b905-619f15506fe9', '633bacf2-9d34-4b22-b425-3d75b6307fef', '710f7934-f7ad-4490-a38c-c71aeccc2009']",22,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:22.654,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,46b0c25c-000f-482f-87b7-93406d713206,1767,,"[73.0, 12.0]",19752,42,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,91,Liverpool WFC,966,"['6e5ea4ce-23cb-41d6-b77e-19dd3c394111', 'a7ab254e-830d-4574-bec9-4b175172f214']",32,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:32.383,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3aa3937e-15b5-4ce2-a870-fe950d888d75,1787,,"[26.0, 76.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,92,Liverpool WFC,966,"['e10b2075-1dd4-41c7-af36-6298045913fb', 'e986524a-94eb-488a-adea-aabdafc3a3b3']",19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:19.734,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,64a2e098-1ba1-4931-8d8d-7b3bb6117c5b,2050,,"[24.0, 50.0]",19752,46,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhiannon Roberts,19779.0,Center Defensive Midfield,99,Manchester City WFC,746,"['3fc8f6b3-79d2-4956-a359-aa7f59b2f60d', '543eecdd-1050-4f85-8069-b38cc113b4f7', 'dcc13a37-7440-4b2f-86bd-f4376f25f3ac']",12,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:12.489,Dribbled Past,
,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,dc221e3a-f761-4b71-9431-4fff05c1fe13,2147,,"[69.0, 26.0]",19752,47,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leigh-Anne Robe,15630.0,Left Back,101,Liverpool WFC,966,['d8c771af-43b4-4069-be81-19090b4e4a31'],44,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:44.383,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d7dbc54b-8bc0-435f-a944-8df975a73a8b,2807,,"[58.0, 38.0]",19752,64,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,146,Manchester City WFC,746,"['281609f3-abe8-4913-82b2-d204032868d7', '5431ccab-0da1-4ffe-8a10-9fd5d8b96c2d', '549d21bf-e694-42b9-9e87-f264bef5e483']",20,,,,,,,,,,,,,,,,Liverpool WFC,966,00:19:20.420,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4b54dd21-ef65-42a0-a6a9-70539f2f958a,3107,,"[55.0, 40.0]",19752,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhiannon Roberts,19779.0,Center Defensive Midfield,155,Manchester City WFC,746,"['73d288e7-3fd0-47a0-b43b-675c4f4a62d2', 'dbddb4cc-31fe-47a4-a50a-734e1c381934']",32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:25:32.594,Dribbled Past,
,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,1b436845-9e7e-4acd-88fb-f998472cbb81,3324,,"[55.0, 59.0]",19752,77,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,169,Liverpool WFC,966,"['4e7f5456-6c9a-4062-8855-6343eb52ae77', '9162875c-b24c-49d9-8196-12a1938b1929']",3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:03.457,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9f17ebe9-2017-407c-9ace-cdd0778689c6,3351,,"[88.0, 11.0]",19752,77,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Wing,169,Liverpool WFC,966,['b08a556c-261c-42ff-bb29-73a90a7be559'],25,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:25.758,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,13263f02-9f69-4f7e-8186-43506f155906,3448,,"[16.0, 22.0]",19752,79,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esme Beth Morgan,4649.0,Left Back,174,Liverpool WFC,966,"['505e901e-b3d7-419d-8f14-bd8dcc1db740', 'cc2a644d-db71-4616-8949-28dcb1d38566']",52,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:52.334,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8f82e429-198e-4c06-bfee-a48b425cf78b,3451,,"[13.0, 27.0]",19752,79,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,174,Liverpool WFC,966,"['505e901e-b3d7-419d-8f14-bd8dcc1db740', 'c5884f87-d933-4808-bc86-4424909950cd']",54,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:54.085,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,501c8b27-fb6b-4b6d-a90b-3421d2710150,3744,,"[62.0, 38.0]",19752,89,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Wing,191,Liverpool WFC,966,"['ace6252d-64c9-4285-b5a4-8a085257c392', 'b4f3a94c-378f-42fd-8268-9224341719db', 'bb4724ce-58cd-41c6-b652-155a15930c88']",8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:08.229,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cd7f741a-b151-4fe2-a97c-5a6274e3b15d,3800,,"[30.0, 22.0]",19752,90,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,191,Liverpool WFC,966,"['698d7044-c67d-4661-b3a3-a24d39367c2c', 'f1f59bba-43fd-4d1b-9b7d-f95748504fe0', 'f64ad587-e91d-425c-9c58-5c5d76a2be1f']",5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:05.114,Dribbled Past,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7c5b07d0-dd95-412c-adcb-d869c9ecaa13,3854,,"[31.0, 16.0]",19752,91,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,193,Liverpool WFC,966,['3a8a0ba8-3dd7-4826-a867-111c4702b199'],30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:30.654,Dribbled Past,
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,b9c2082c-b154-4770-92dc-43059e029607,113,,"[113.0, 24.0]",19752,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikita Parris,4654.0,Center Forward,9,Manchester City WFC,746,['104b5f64-a38b-453a-b387-ce83abe71dab'],4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:04.644,Dribble,True
,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,1123de31-0c48-48d6-8411-d4083068d26b,273,,"[37.0, 5.0]",19752,8,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Right Midfield,21,Liverpool WFC,966,['791e022b-fcf0-4287-9335-edb297c6deaf'],56,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:56.974,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,8478f738-2d1c-4f71-b18d-5f8539b03b98,280,,"[85.0, 73.0]",19752,9,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Right Wing,22,Manchester City WFC,746,['273a3491-e409-4db2-877a-ba8b4762929a'],8,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:08.774,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,56c45da3-6018-44e7-9abe-458d96110c3e,386,,"[91.0, 64.0]",19752,11,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rinsola Babajide,15613.0,Center Forward,25,Liverpool WFC,966,['cbf2e233-c130-47f5-ac59-d1234db2b6c0'],0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:00.609,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,2c4b4280-13f1-4f32-94fe-50eb2c585502,537,,"[57.0, 15.0]",19752,13,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Christie Murray,15628.0,Right Center Midfield,29,Liverpool WFC,966,['e8ecc9ae-6871-49a1-85f2-1c32748d5886'],7,,,,,,,,,,,,,,,,Liverpool WFC,966,00:13:07.253,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,0c9f4131-bf89-40c6-9244-f21e6e7fe38f,563,,"[56.0, 38.0]",19752,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,31,Manchester City WFC,746,"['2554eb87-38f6-4f74-a780-3b76a19d682b', 'd0c6b144-42eb-47e4-9644-ebc3f5896f2e']",4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:04.099,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,60047b66-1546-4753-807b-cd23ba9c4f36,876,,"[36.0, 21.0]",19752,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Coombs,19416.0,Left Center Midfield,47,Liverpool WFC,966,['b504a502-e783-4a18-9b38-250612999390'],47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:20:47.659,Dribble,True
,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,690534ba-5a10-4696-ae0e-68c76c10b95e,1083,,"[64.0, 40.0]",19752,24,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Coombs,19416.0,Left Center Midfield,54,Liverpool WFC,966,['9f048d6a-a4db-4324-a1e2-2a516c471fe8'],30,,,,,,,,,,,,,,,,Liverpool WFC,966,00:24:30.047,Dribble,True
,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,49043632-3f6b-4011-bd93-b79db69b00c0,1235,,"[101.0, 66.0]",19752,26,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tessa Wullaert,10099.0,Right Wing,58,Manchester City WFC,746,['14fa2d8c-0ddb-4bee-8714-a6ca23289d74'],49,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:49.820,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,e6e63185-b127-45f9-bb1d-0a0b6e597780,1295,,"[77.0, 9.0]",19752,29,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,65,Manchester City WFC,746,"['37567625-bac4-45b5-bc02-1c90dc4c4079', 'a6f57b84-4afa-43a3-9ba5-2c2e37c0607b']",53,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:53.004,Dribble,True
,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,,,73f91061-51c0-4d05-98e1-e7eb916f3d39,1448,,"[57.0, 42.0]",19752,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,73,Manchester City WFC,746,['8ea860c2-6af7-4d5d-b158-d7979b03497d'],23,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:23.672,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,633bacf2-9d34-4b22-b425-3d75b6307fef,1501,,"[43.0, 32.0]",19752,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christie Murray,15628.0,Right Center Midfield,74,Liverpool WFC,966,['d492a47d-0b0e-422c-aff4-b50c44dd1787'],22,,,,,,,,,,,,,,,,Liverpool WFC,966,00:35:22.654,Dribble,True
,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,ac1f6ae3-19c8-41bb-9c54-74e837c8e1ca,1575,,"[40.0, 52.0]",19752,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christie Murray,15628.0,Right Center Midfield,76,Manchester City WFC,746,['f7295347-39d9-419a-97e7-bbdf14f8c8bd'],32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:36:32.008,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,6e5ea4ce-23cb-41d6-b77e-19dd3c394111,1768,,"[48.0, 69.0]",19752,42,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Satara Murray,15629.0,Right Back,91,Liverpool WFC,966,['46b0c25c-000f-482f-87b7-93406d713206'],32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:32.383,Dribble,True
,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,e986524a-94eb-488a-adea-aabdafc3a3b3,1788,,"[95.0, 5.0]",19752,43,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rinsola Babajide,15613.0,Center Forward,92,Liverpool WFC,966,['3aa3937e-15b5-4ce2-a870-fe950d888d75'],19,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:19.734,Dribble,True
,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,f8cbffa9-7e4c-4f23-a0f0-43fd532426a3,1893,,"[72.0, 36.0]",19752,45,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Manchester City WFC,746,['3557264e-71b6-4d0a-8a69-320541bbf0b3'],36,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:36.662,Dribble,True
,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,dcc13a37-7440-4b2f-86bd-f4376f25f3ac,2051,,"[97.0, 31.0]",19752,46,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claire Emslie,4646.0,Left Wing,99,Manchester City WFC,746,['64a2e098-1ba1-4931-8d8d-7b3bb6117c5b'],12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:12.489,Dribble,True
,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,64b09acd-602c-4a9e-9fd7-f15a07570d25,2119,,"[96.0, 22.0]",19752,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claire Emslie,4646.0,Left Wing,100,Manchester City WFC,746,['c27c2427-2c75-4898-ad24-decbd23b66b0'],19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:19.446,Dribble,True
,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,d8c771af-43b4-4069-be81-19090b4e4a31,2148,,"[52.0, 55.0]",19752,47,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Right Back,101,Liverpool WFC,966,['dc221e3a-f761-4b71-9431-4fff05c1fe13'],44,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:44.383,Dribble,True
,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,3f5d17a4-275d-4d52-9be6-a6d0ce52e61d,2481,,"[108.0, 70.0]",19752,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rinsola Babajide,15613.0,Left Midfield,120,Liverpool WFC,966,['50d5008a-4079-4740-b832-251e51a7d873'],36,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:36.128,Dribble,True
