bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[29.3, 24.3]",,,,,,,,,,,,,4.340554,,,,,,,,,,,,,,,,,08f07fa6-107b-4501-ad20-dfbfd2697e41,286,,,"[18.6, 31.0]",2275040,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,21,Brighton & Hove Albion WFC,965,"['10112af5-01b4-4571-bc2d-95f7f1395af0', '34fbbf58-abe9-4677-8113-2da169298281']",27,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:27.507,Carry,
,,,,,"[43.0, 20.3]",,,,,,,,,,,,,4.119036,,,,,,,,,,,,,,,,,7f8676f8-7b9e-41a8-b7d0-6ca55614948b,289,,,"[44.7, 5.7]",2275040,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,21,Brighton & Hove Albion WFC,965,"['83aa2033-7123-4c96-aa46-ee33df46eba4', '9b09e641-2fdd-4b47-90e9-4dff06a7e2b7', 'b92c2ce5-c543-4719-af18-3166acbf8e27']",33,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:33.034,Carry,True
,,,,,"[35.3, 51.1]",,,,,,,,,,,,,2.981145,,,,,,,,,,,,,,,,,c161b9eb-74a5-460f-94e5-606e29e86134,293,,,"[35.3, 51.1]",2275040,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,21,Brighton & Hove Albion WFC,965,"['b1fb22bc-9796-4de0-b7ef-b5c97d5904c0', 'f6986a80-9771-4972-8e8c-bd4d70313808']",38,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:38.752,Carry,
,,,,,"[4.4, 23.0]",,,,,,,,,,,,,0.885049,,,,,,,,,,,,,,,,,c34949a9-3e46-4da0-b468-78b1d957937a,299,,,"[4.8, 23.5]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laura Vetterlein,31556.0,Left Center Back,22,West Ham United LFC,972,"['454ac5a7-e247-4452-aadd-038de0149d67', '4957a3b3-d15a-4bc6-b143-9a58694cf85c', 'a714212f-6557-4d92-b3ed-4cee1b874403']",12,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:12.639,Carry,True
,,,,,"[14.9, 5.1]",,,,,,,,,,,,,1.744094,,,,,,,,,,,,,,,,,962e0104-d537-4687-bba1-dfe188443bbd,302,,,"[14.7, 3.8]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Katharina Baunach,31557.0,Left Back,22,West Ham United LFC,972,"['2a6714b4-a106-4b04-b98c-89cd04f20f90', '477d7178-c45b-441f-8097-5eb1284a94fb', '54a23370-7553-4c83-bc2b-093958ee6f35']",14,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:14.938,Carry,True
,,,,,"[49.3, 3.8]",,,,,,,,,,,,,1.734052,,,,,,,,,,,,,,,,,b32177c9-d483-4067-be96-5c59aceda2a8,307,,,"[51.0, 15.5]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martha Thomas,31558.0,Center Forward,22,West Ham United LFC,972,"['95cf69d4-ca6c-45a3-87cf-585b3dff312b', 'a8b52f5b-7727-4875-83e8-16e62b520120', 'd1cdd05a-9020-4dde-8879-4a9de36fb3d2']",17,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:17.980,Carry,True
,,,,,"[36.9, 6.4]",,,,,,,,,,,,,1.29914,,,,,,,,,,,,,,,,,26141d2b-cf5a-4135-8570-bae73d7726e9,311,,,"[40.1, 3.8]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,So-Hyun Cho,22798.0,Left Center Midfield,22,West Ham United LFC,972,"['7b926fdc-aebf-4b5f-aae6-d01d8e1f21c9', 'f01cccd4-5356-4737-9916-6124b436605a', 'f6b3f502-16e4-4057-9af4-82023fb08962']",20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:20.523,Carry,True
,,,,,"[32.8, 2.7]",,,,,,,,,,,,,0.69544,,,,,,,,,,,,,,,,,6623d2d6-da24-498f-b1b5-65b0d8be6fd2,314,,,"[32.6, 2.5]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Katharina Baunach,31557.0,Left Back,22,West Ham United LFC,972,"['5383476f-28b4-43f0-914d-5952ed0282db', 'a4eade44-699b-4bf0-a3d1-4ca6bce8f18a', 'b3fe8e7b-dfe8-4709-919a-7ee0c5e0e9f5']",22,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:22.586,Carry,True
,,,,,"[14.7, 16.8]",,,,,,,,,,,,,0.857055,,,,,,,,,,,,,,,,,43331448-d432-4b19-85be-ec2b7c3ae875,318,,,"[15.3, 13.2]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laura Vetterlein,31556.0,Left Center Back,22,West Ham United LFC,972,"['014841ee-5c48-475e-a55d-7bc6f8433a23', '576ad93e-328e-4a07-8902-fb7512f7ea1e', 'df2143f4-3c75-47af-94d0-3f21b552f54b']",24,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:24.457,Carry,True
,,,,,"[7.2, 42.3]",,,,,,,,,,,,,1.725329,,,,,,,,,,,,,,,,,e61e5bab-234e-4b84-909b-a0e4405d546b,322,,,"[4.0, 35.9]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Courtney Brosnan,31555.0,Goalkeeper,22,West Ham United LFC,972,"['baa2ff57-01d4-4c17-b9a3-be8681d5d52e', 'd660cfe6-9a93-4edf-9b94-f63d980aacd6']",27,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:27.265,Carry,
,,,,,"[27.1, 68.8]",,,,,,,,,,,,,1.378504,,,,,,,,,,,,,,,,,540535fd-a0ec-4474-87ba-6248144da942,325,,,"[20.7, 68.6]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,22,West Ham United LFC,972,"['2c385b88-a6a2-4ed8-a319-5e794f5379a1', '5a333bf8-ce68-48fe-a1c0-c5c8fe7dcbf9', 'cd59e557-3450-419e-83bc-6cf08d09a146']",31,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:31.007,Carry,True
,,,,,"[15.1, 73.5]",,,,,,,,,,,,,1.70356,,,,,,,,,,,,,,,,,ed563777-0516-4791-b8ba-074e6b8c9a29,332,,,"[20.2, 73.1]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,22,West Ham United LFC,972,"['866a4a79-89ed-473f-ad4a-82db72910842', '8e07c20d-35a0-4953-87c2-1f5a56b0165e', 'e8e21222-96a7-477f-8ec3-fb2632945a7e']",37,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:37.849,Carry,True
,,,,,"[28.1, 58.3]",,,,,,,,,,,,,0.863198,,,,,,,,,,,,,,,,,d57ece11-62ad-4a7f-9827-5943ca5ced18,337,,,"[29.6, 57.9]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,So-Hyun Cho,22798.0,Left Center Midfield,22,West Ham United LFC,972,"['14cf52df-fdb7-4670-b55d-062748546526', '9ce045bf-ac82-48de-a912-964484d54583', 'a3b92bdc-7a77-423f-b767-1c6df911599a']",41,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:41.251,Carry,True
,,,,,"[83.6, 25.2]",,,,,,,,,,,,,0.165046,,,,,,,,,,,,,,,,,81bd854a-1f49-4d09-b05d-ef8bbddf84eb,342,,,"[83.6, 25.2]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Simpkins,23289.0,Left Defensive Midfield,23,Brighton & Hove Albion WFC,965,"['8865f1a0-fc00-48f7-8e64-e3814516d2e2', 'befc63eb-1115-46f8-9d95-1eed5a386e36']",44,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:44.129,Carry,
,,,,,"[70.1, 35.5]",,,,,,,,,,,,,0.466282,,,,,,,,,,,,,,,,,f118f5b9-9f52-483e-895a-039f82f0fb04,345,,,"[70.1, 35.5]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Midfield,23,Brighton & Hove Albion WFC,965,"['023aac72-73bc-4cfa-b3e7-39c6ebb2f906', 'f3966794-af2f-4d91-936d-5da9f8581cd0']",46,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:46.207,Carry,
,,,,,"[72.9, 49.8]",,,,,,,,,,,,,0.724235,,,,,,,,,,,,,,,,,acaa6dd1-e4b7-4919-b2bb-85eb669e54cc,348,,,"[73.8, 49.4]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Midfield,23,Brighton & Hove Albion WFC,965,"['57c51da4-370a-4f59-b8dc-18e2bce75704', '978f11c1-82c9-4eed-bba2-e39703e69719', 'c9aa558d-44d7-441f-b306-3e62117028b0']",47,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:47.620,Carry,True
,,,,,"[72.9, 46.8]",,,,,,,,,,,,,1.919429,,,,,,,,,,,,,,,,,b4c9c1e7-5bde-4ee3-b678-5fecc63d0221,352,,,"[73.3, 43.2]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Midfield,23,Brighton & Hove Albion WFC,965,"['5c5bc055-6efc-488c-bc98-82c4b2561f19', '88235126-d619-4985-937c-e1fa88c9d840', 'ccda2a4c-deb1-49de-8d2e-6b933e24f89f']",48,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:48.981,Carry,True
,,,,,"[58.1, 37.6]",,,,,,,,,,,,,2.314493,,,,,,,,,,,,,,,,,28a68030-0aa1-4df4-bf42-4318afd3fb34,361,,,"[53.8, 35.0]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katharina Baunach,31557.0,Left Back,24,West Ham United LFC,972,"['10542cff-b27a-4128-8994-60d56717c596', 'd95e83ad-f1e0-4385-9fc8-b77e5c022a50', 'e5337a5a-774c-45ed-9b07-8806afc716c4']",52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:52.609,Carry,True
,,,,,"[77.1, 46.8]",,,,,,,,,,,,,2.126378,,,,,,,,,,,,,,,,,8f37a293-2ed6-455c-a7e8-df20f077ad7a,365,,,"[65.1, 50.0]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Midfield,24,West Ham United LFC,972,"['8394b029-a7d3-4c80-b45b-633d8f80fc1f', '9bbce98a-4473-4c17-899c-8658b58abbfb', 'afdd5829-bd93-4244-8461-3487abb43fc6']",55,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:55.740,Carry,True
,,,,,"[85.0, 65.4]",,,,,,,,,,,,,0.458882,,,,,,,,,,,,,,,,,b38e47d7-4fce-48ee-b186-390740d522a1,369,,,"[77.8, 63.0]",2275040,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Back,24,West Ham United LFC,972,"['43daa75b-0006-4bb9-ae2c-b76e5073d556', '6b4192e1-185f-4598-a225-377814c5ac87', '904e7b6e-24dd-481e-a5dc-ee498b4b64b5']",59,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:59.438,Carry,True
,,,,,"[116.7, 75.9]",,,,,,,,,,,,,5.253244,,,,,,,,,,,,,,,,,facbc13e-f2ef-4dfb-829d-b03ae7427fa2,373,,,"[106.2, 71.4]",2275040,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Center Midfield,24,West Ham United LFC,972,"['6d4d0e2f-8130-4dc4-8a91-dec355e461e0', '784963a8-8089-4f74-bbe2-40bcd421f494', 'ef7be9a5-46fb-4b2e-8a96-eb026fb5d564', 'f67284f8-5fd4-4f83-9f02-2b2993a2b923']",2,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:02.214,Carry,True
,,,,,"[83.6, 14.9]",,,,,,,,,,,,,0.653953,,,,,,,,,,,,,,,,,dfdc5498-7dd2-404a-83a6-ae63ec2b84c1,380,,,"[77.2, 17.1]",2275040,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iniabasi Anefiok Umotong,16378.0,Center Forward,25,Brighton & Hove Albion WFC,965,"['3ba7a097-4be7-4f93-a6e8-96db171d2871', '809f1bc7-b0fc-4677-b86e-a86b5388462c', 'f28d86b1-d74d-4421-8d9a-2b1c99bcb32f']",48,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:48.213,Carry,True
,,,,,"[91.7, 20.5]",,,,,,,,,,,,,1.277708,,,,,,,,,,,,,,,,,fd9cbca4-960b-46b0-a2cb-7d306731e30c,383,,,"[83.6, 14.9]",2275040,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iniabasi Anefiok Umotong,16378.0,Center Forward,25,Brighton & Hove Albion WFC,965,"['809f1bc7-b0fc-4677-b86e-a86b5388462c', 'a66a093f-a780-4c6b-8777-983bf19c9333', 'b0b554ae-7bdc-4fba-b7ff-da0aea4b3cfd', 'f28d86b1-d74d-4421-8d9a-2b1c99bcb32f']",48,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:48.867,Carry,True
,,,,,"[13.6, 68.8]",,,,,,,,,,,,,1.302618,,,,,,,,,,,,,,,,,1f56a913-aff2-4577-aab9-03ec85b537b8,388,,,"[14.9, 66.9]",2275040,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cecilie Redisch Kvamme,31553.0,Right Back,25,Brighton & Hove Albion WFC,965,"['0b3a98fc-ef63-4ec8-9841-ae34311faf33', 'bedd6d62-95ca-4498-930a-86f6bd51d8e3', 'd0b4367d-4921-4177-a07f-fe652978bb71']",52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:52.402,Carry,True
,,,,,"[35.4, 70.5]",,,,,,,,,,,,,2.046669,,,,,,,,,,,,,,,,,fd5175bb-161f-49e1-afc2-64f60cbd36bb,393,,,"[29.6, 71.6]",2275040,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,So-Hyun Cho,22798.0,Left Center Midfield,25,Brighton & Hove Albion WFC,965,"['2a1c71c9-af21-4ff4-8a62-a076c2160b50', '35f03a43-a022-4aad-9122-136731d5b2a3', '6b33558a-8315-4b2e-a8c2-72771cb5ce0f']",54,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:54.921,Carry,True
,,,,,"[83.8, 20.7]",,,,,,,,,,,,,1.469746,,,,,,,,,,,,,,,,,345c0851-3f3b-4996-b9f3-ae45c5fca75b,396,,,"[84.7, 9.6]",2275040,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Léa Le Garrec,31529.0,Center Attacking Midfield,25,Brighton & Hove Albion WFC,965,"['4f26f28a-53d8-473e-8cf1-7f09510a8e19', '7052f2ff-f7e3-42fa-bb0b-186f7fc42c43', 'c1a2d9ab-e5df-4b8f-9dda-f60522b0e61e']",56,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:56.968,Carry,True
,,,,,"[78.1, 26.0]",,,,,,,,,,,,,0.215755,,,,,,,,,,,,,,,,,21e84232-1e27-4cfc-bfc3-a3aadcd0ee39,400,,,"[77.6, 27.3]",2275040,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emily Simpkins,23289.0,Left Defensive Midfield,25,Brighton & Hove Albion WFC,965,"['1411d2e2-e14a-45ca-acab-29a46ed74bd9', 'bf482a97-ae99-4e6c-9971-d7747dcd211e']",59,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:59.299,Carry,
,,,,,"[34.3, 28.8]",,,,,,,,,,,,,0.843472,,,,,,,,,,,,,,,,,ccaf17c7-728a-4b59-b90c-220d4e056efb,404,,,"[34.3, 30.7]",2275040,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katharina Baunach,31557.0,Left Back,26,West Ham United LFC,972,"['49f4c53c-d243-4f4b-88ba-957c5b251565', '7845be4b-6258-447d-819c-50cace163024']",1,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:01.754,Carry,
,,,,,"[51.7, 16.6]",,,,,,,,,,,,,0.00693,,,,,,,,,,,,,,,,,3d5e9587-0fbf-4d22-a765-4a4e3da3d399,407,,,"[51.7, 16.8]",2275040,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leanne Kiernan,18146.0,Left Midfield,26,West Ham United LFC,972,"['d8b03150-b853-485b-b84b-0dc764208242', 'ecdd4fa7-3c1d-413e-b140-5c62afe0a441']",3,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:03.832,Carry,
,,,,,"[41.8, 19.8]",,,,,,,,,,,,,0.012199001,,,,,,,,,,,,,,,,,9b5e371b-0908-45d1-8609-b228165cbe5c,411,,,"[42.0, 19.2]",2275040,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katharina Baunach,31557.0,Left Back,26,West Ham United LFC,972,"['330d55f6-ce20-4c7d-b4f9-50ddec75b09c', 'b38f083e-6579-4357-ba1e-f04098b50d5d']",5,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:05.440,Carry,
,,,,,"[82.0, 16.2]",,,,,,,,,,,,,2.098276,,,,,,,,,,,,,,,,,81b31d8c-6ce1-4dd9-9125-610c0862c01b,414,,,"[70.1, 18.1]",2275040,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martha Thomas,31558.0,Center Forward,26,West Ham United LFC,972,"['50e19b99-dc89-4ef5-88e2-c44ffb4813df', '60fa0bca-b5b9-4816-a886-92caf1677a66']",7,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:07.401,Carry,
,,,,,"[109.2, 2.3]",,,,,,,,,,,,,1.142566,,,,,,,,,,,,,,,,,5ccc552d-ae29-4e4a-a0da-f5be190f8856,424,,,"[110.1, 4.0]",2275040,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leanne Kiernan,18146.0,Left Midfield,28,West Ham United LFC,972,"['1936c507-979b-484b-a5ab-0875c6a37134', '1fd599de-e7ed-47bc-824f-edfea1cd1c40', '9f3b8df5-6622-4525-a170-2e8d1cc6fd33']",5,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:05.870,Carry,True
,,,,,"[76.5, 5.3]",,,,,,,,,,,,,0.8086,,,,,,,,,,,,,,,,,e808102e-7bc6-4113-acab-206261d19ded,429,,,"[75.6, 4.0]",2275040,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Vetterlein,31556.0,Left Center Back,29,West Ham United LFC,972,"['03d5bad1-7c01-429b-bf33-8c59ed03acc9', '18532217-e397-4a74-8264-3c026c57ed74', 'da574aff-de77-4ae0-b502-79c1e5a5f1bf']",15,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:15.484,Carry,True
,,,,,"[64.3, 33.9]",,,,,,,,,,,,,2.031438,,,,,,,,,,,,,,,,,f0b1ecf9-3348-4407-9697-0857431f1fd4,433,,,"[62.8, 32.2]",2275040,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,29,West Ham United LFC,972,"['88aaba30-973e-4cc0-8843-746484679b8f', 'b18ac6be-1407-49d2-bf82-b43d88c79211', 'fed6d90c-6031-4d0e-920f-f3cc751eac8a']",19,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:19.124,Carry,True
,,,,,"[78.4, 29.9]",,,,,,,,,,,,,0.199999,,,,,,,,,,,,,,,,,d3c12529-4db1-41d4-8305-dc8bd8f7be9c,437,,,"[91.7, 32.2]",2275040,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Left Center Midfield,29,West Ham United LFC,972,"['10f23717-6bc2-476b-8d6b-c4003592b99f', 'f2ee18ca-837d-44ea-ac02-8ea6397a237b']",22,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:22.122,Carry,
,,,,,"[91.9, 30.9]",,,,,,,,,,,,,0.913677,,,,,,,,,,,,,,,,,d727100b-5fe3-4ea8-8e31-d3655eea05ed,440,,,"[91.9, 32.2]",2275040,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Thomas,31558.0,Center Forward,29,West Ham United LFC,972,"['84e4d9ac-93d7-4be6-80f7-5cf931ba0ef1', 'c5ece459-786d-4a45-9b4b-e78b054e3c79']",22,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:22.984,Carry,
,,,,,"[28.0, 52.8]",,,,,,,,,,,,,0.487044,,,,,,,,,,,,,,,,,9d282acd-6991-4a5b-bd20-c751caee854d,444,,,"[26.7, 50.9]",2275040,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,30,Brighton & Hove Albion WFC,965,"['8d066ae0-9253-4604-8952-d60d0173c43b', '9adfaa79-51cd-4ea4-9f6d-76bcf72f59df', 'bf1ff14f-5fbb-4154-bc28-27c2f40b9855', 'e9d935ce-ff40-426d-ba23-d6af1f0a707a']",25,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:25.351,Carry,True
,,,,,"[20.1, 36.7]",,,,,,,,,,,,,2.910776,,,,,,,,,,,,,,,,,82365d45-313b-441c-9ffd-5a47dc29c93d,449,,,"[23.1, 26.7]",2275040,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felicity Gibbons,16392.0,Left Back,31,Brighton & Hove Albion WFC,965,"['50af925b-6e33-496f-9e6b-6b011f306d40', '6cff1f43-f7ef-437d-84bf-b74b90ae5370', '72d6f0d7-20e8-49eb-a7f5-40290ca7cdba']",51,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:10:51.295,Carry,True
,,,,,"[49.8, 65.8]",,,,,,,,,,,,,0.002726001,,,,,,,,,,,,,,,,,4e2ac4b8-5b43-4efc-8656-051ac67c5507,458,,,"[56.7, 61.8]",2275040,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aileen Whelan,16374.0,Left Midfield,31,Brighton & Hove Albion WFC,965,"['4d807dda-c21d-413d-a5a0-1a1d805d1e2e', '58b1c2c2-caa5-4b50-bbdc-91d8e40d42d9', '5ba78764-e49f-42b9-8f7e-088e48d2546e']",1,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:01.381,Carry,True
,,,,,"[84.6, 30.1]",,,,,,,,,,,,,1.753416,,,,,,,,,,,,,,,,,c4994ce1-2d04-4c7f-abf7-89716b2feed8,463,,,"[69.9, 29.7]",2275040,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Left Center Midfield,32,West Ham United LFC,972,"['157bf46d-8c59-463a-8799-8a7ef686ed83', '3e7555e6-8fe7-42a4-a569-0152787c989d', 'b5f4c1c6-cc93-4716-b003-23da37ce5614']",3,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:03.787,Carry,True
,,,,,"[110.5, 57.3]",,,,,,,,,,,,,3.92939,,,,,,,,,,,,,,,,,ffd7c132-e57b-4f69-a9fb-3fd501d8fb97,467,,,"[106.2, 53.6]",2275040,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Midfield,32,West Ham United LFC,972,"['20cf455e-b4b6-483d-a81d-39128fc0dad1', 'c92a09b7-ca67-42df-af7d-bf87c264d738', 'f84ebae9-13d7-47b1-b119-71414e397db8']",7,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:07.871,Carry,True
,,,,,"[98.9, 63.2]",,,,,,,,,,,,,0.50893,,,,,,,,,,,,,,,,,4d9ce3cd-dc8c-4205-acdd-c37ebb42c406,471,,,"[98.7, 64.3]",2275040,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Back,32,West Ham United LFC,972,"['1e5c7c00-63d0-49e3-a115-c1a36c2647ac', '97041dfe-cb06-4524-8f2f-aa6c199c39de']",12,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:12.774,Carry,
,,,,,"[11.5, 45.1]",,,,,,,,,,,,,7.997923,,,,,,,,,,,,,,,,,0cd668cb-16cf-429d-90fd-fb5c6159611e,474,,,"[4.3, 42.3]",2275040,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Megan Walsh,15709.0,Goalkeeper,33,Brighton & Hove Albion WFC,965,"['75b25512-3dd8-4c0b-936a-46ba9a56adc6', 'caeed791-48f5-4897-8765-8fba3c3dadc3']",14,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:14.930,Carry,
,,,,,"[15.8, 56.0]",,,,,,,,,,,,,1.445071,,,,,,,,,,,,,,,,,92a8418e-def9-4ded-84b2-a289082b4223,477,,,"[15.4, 55.4]",2275040,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Danique Kerkdijk,16383.0,Right Center Back,33,Brighton & Hove Albion WFC,965,"['65fa96a0-87d6-4b26-9af3-f4647be8eabf', 'a1d4751d-f0de-4f88-9a4b-f5e8b959c3f7']",23,,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:11:23.905,Carry,
