50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[13.7, 46.1]",,,,,,,,,,,0.644674,,,,,,,,,,,,10c845c5-285c-4217-b725-e0c755db7fdd,2111,,"[13.7, 46.1]",2275063,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Right Wing,95,Arsenal WFC,968,"['75acedd7-8ce7-406c-8cd4-fc34f0f7c3b7', 'ce2f5f6c-0859-4715-a6e6-e865d6c22432', 'fe418971-4f69-4a78-b748-cd1a6ecf54ee']",45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:45.711,Carry,True
,,,,"[98.3, 6.3]",,,,,,,,,,,2.110746,,,,,,,,,,,,47f4f9dd-ed12-46bc-bfe3-b2d0947114b6,2114,,"[93.2, 4.5]",2275063,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,95,Arsenal WFC,968,"['22a23647-4adb-4a4a-839a-b766864fc291', 'cfc43524-e21d-4a50-8ee1-3114a6b5474f']",49,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:49.833,Carry,
,,,,"[11.8, 39.5]",,,,,,,,,,,9.561733,,,,,,,,,,,,e6c7ed00-b573-4222-9e79-447eaa06b3e7,2117,,"[2.9, 39.2]",2275063,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuela Zinsberger,10237.0,Goalkeeper,96,Arsenal WFC,968,"['a3ab3bae-1a64-4491-a5bb-bd1270af8146', 'd48be6d3-8e27-46e3-b4c7-bce3d2de5188']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:54.249,Carry,
,,,,"[11.0, 43.5]",,,,,,,,,,,7.187031,,,,,,,,,,,,d6882184-f9ac-44e5-bd69-d29c1c9797ac,2122,,"[7.3, 41.6]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuela Zinsberger,10237.0,Goalkeeper,96,Arsenal WFC,968,"['5131ca86-b0b9-454b-9284-225001f93d03', '6e460cf7-877a-4c79-8d40-3100638da51e']",6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:06.970,Carry,
,,,,"[21.2, 44.7]",,,,,,,,,,,0.449292,,,,,,,,,,,,8832d42e-f894-4282-adef-e3af933f08fc,2125,,"[19.8, 42.2]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,96,Arsenal WFC,968,"['57bcd6d8-bca3-49f3-8e72-e7c687f29f05', 'd4ce7364-5717-406c-9d0c-67a5ed5713fd']",15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:15.054,Carry,
,,,,"[9.4, 43.1]",,,,,,,,,,,2.758295,,,,,,,,,,,,a9cffd82-c05e-4f6b-8350-fa9c0bed4878,2130,,"[7.7, 43.1]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuela Zinsberger,10237.0,Goalkeeper,96,Arsenal WFC,968,"['48403cd9-8a0f-47a5-a09d-67ece03ccfdb', 'f062ea2b-7b2f-4d51-8a68-f091aa6effe5']",18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:18.493,Carry,
,,,,"[72.8, 22.6]",,,,,,,,,,,1.611145,,,,,,,,,,,,3d837a3e-0a2a-4c82-b6e7-a81ea93547dc,2138,,"[69.2, 17.6]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,97,Chelsea FCW,971,"['888fccb1-6f0f-4269-b7db-13d9a56ad619', '8e093c2e-d3aa-4786-a867-b38ed09442f8', 'c4ea5e52-f3e6-4921-bae0-893f5ba024f3']",26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:26.773,Carry,True
,,,,"[72.8, 22.6]",,,,,,,,,,,0.04,,,,,,,,,,,,0beff60f-b3a3-4393-bbf2-5a8f84aca89a,2142,,"[72.8, 22.6]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,97,Chelsea FCW,971,"['73605ef5-2eef-4d3a-972c-1fdc3a31e563', '8e093c2e-d3aa-4786-a867-b38ed09442f8', '942462bc-b222-4c32-a482-a42c27238151', 'c4ea5e52-f3e6-4921-bae0-893f5ba024f3']",28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:28.385,Carry,True
,,,,"[91.9, 48.0]",,,,,,,,,,,2.85842,,,,,,,,,,,,aa240583-93fe-4678-8dd9-84e0474fb56b,2145,,"[71.3, 47.0]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,97,Chelsea FCW,971,"['a2648f0c-7818-49c1-a061-07966ef289b9', 'b9e378a9-c8d8-45fa-a002-5dd208cf7201']",29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:29.407,Carry,
,,,,"[15.1, 39.5]",,,,,,,,,,,18.200844,,,,,,,,,,,,28311c87-f9f0-47e2-9439-11980f5eb95c,2150,,"[0.9, 47.7]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,97,Chelsea FCW,971,"['02e2a83c-659c-40e3-bc2b-390f5effe4eb', '70131841-14f8-4fdf-8a8a-dd7d800f99c5']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:34.622,Carry,
,,,,"[41.6, 59.5]",,,,,,,,,,,1.200934,,,,,,,,,,,,3b15aaab-ec9e-4714-bbd9-09de097bf491,2154,,"[44.2, 54.3]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,97,Chelsea FCW,971,"['8116bf40-7f94-43a5-bc91-32ad54969818', 'ea96fee8-ec5c-4930-a514-a00a492b0e30']",55,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:55.733,Carry,
,,,,"[95.8, 75.9]",,,,,,,,,,,9.296001,,,,,,,,,,,,f8c58283-067a-4c29-be52-d6f5b5771dde,2157,,"[46.1, 75.2]",2275063,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,97,Chelsea FCW,971,"['69e0b58a-0adc-436e-8ddf-8534225a0967', 'a6501a5d-3e53-469a-bcdf-7a9ab8db9233']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:57.807,Carry,
,,,,"[84.2, 63.8]",,,,,,,,,,,1.623205,,,,,,,,,,,,0e6f3b3e-4724-49b7-92f7-95c98db94a19,2160,,"[90.2, 65.7]",2275063,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,97,Chelsea FCW,971,"['79c89d1f-2a8e-411c-ba14-e162f719b0d2', '9da44a8a-1005-44bb-a034-7357d69b9e25', 'eee0ec89-ceb0-4c6b-9b10-2ebaf0806dbb']",7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:07.756,Carry,True
,,,,"[73.0, 55.6]",,,,,,,,,,,1.471437,,,,,,,,,,,,064d5578-6eeb-4dca-9fa2-425f2db919c0,2164,,"[75.0, 56.6]",2275063,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,97,Chelsea FCW,971,"['6ded8adb-3187-4ac5-a43c-7fc884b9ae72', 'f7647b77-5dd7-406c-a31e-8807275feabc']",10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:10.342,Carry,
,,,,"[76.4, 69.3]",,,,,,,,,,,1.093456,,,,,,,,,,,,f6617433-2d22-4e2e-9d29-74b3819d652b,2167,,"[76.4, 77.0]",2275063,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,97,Chelsea FCW,971,"['1b8e669b-f809-4b5d-82e4-dcf61187d3dc', '59916c23-ad60-482a-8ced-7b442b47ba20']",13,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:13.015,Carry,
,,,,"[63.0, 37.7]",,,,,,,,,,,1.5564,,,,,,,,,,,,99262026-d917-4400-ba28-e401043fef59,2170,,"[63.1, 42.6]",2275063,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,97,Chelsea FCW,971,"['96af8f2f-e27f-4531-bb4b-69afa41cab95', 'fc087797-d6f6-4eab-841f-8dd73f04afc4']",15,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:15.786,Carry,
,,,,"[79.6, 6.3]",,,,,,,,,,,1.701664,,,,,,,,,,,,dcc2cf3e-e087-41c8-94f3-0212ba4ddf27,2173,,"[79.4, 6.5]",2275063,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,97,Chelsea FCW,971,"['9023b962-ac4c-4ec6-99d9-7d887d281468', 'f7a48260-cf2e-42cb-abcf-f3061b71b2e3']",19,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:19.267,Carry,
,,,,"[97.8, 8.4]",,,,,,,,,,,0.707363,,,,,,,,,,,,dde1856e-3ca7-475a-9ca6-aa34fc832e06,2177,,"[89.4, 11.5]",2275063,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,97,Chelsea FCW,971,"['1d895b77-faf6-44c5-92d1-e9f3015060d3', '72cd74be-a20d-42a9-8f74-272af8fa2096', '87fbce5b-beae-4f9b-9824-eca7920e3f95', 'e4a5e4f1-2a65-48c5-961c-f906eda02e9a']",23,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:23.010,Carry,True
,,,,"[118.2, 18.1]",,,,,,,,,,,3.6164,,,,,,,,,,,,3935b258-937c-4b88-b8d4-13dcb0ebde77,2180,,"[97.8, 8.4]",2275063,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,97,Chelsea FCW,971,"['1d895b77-faf6-44c5-92d1-e9f3015060d3', '6762ffc9-be01-40de-989a-41194f369c27', '72cd74be-a20d-42a9-8f74-272af8fa2096', 'ca6e738a-fe8d-40bd-a9c9-86207647ec87', 'e4a5e4f1-2a65-48c5-961c-f906eda02e9a']",23,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:23.718,Carry,True
,,,,"[116.1, 67.3]",,,,,,,,,,,2.072736,,,,,,,,,,,,ea6ff76c-1c84-4c41-87f9-57d9c9dca29e,2187,,"[110.8, 65.2]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Maren Nævdal Mjelde,10395.0,Right Back,98,Chelsea FCW,971,"['842bbc04-38ad-49dd-859d-59332c77a98a', 'be6eca09-8ed8-496b-b1f1-7cc963bbbad8', 'd34f81bc-c5f4-47e6-aa87-092fed3f5057']",7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:07.978,Carry,True
,,,,"[11.8, 7.5]",,,,,,,,,,,1.226463,,,,,,,,,,,,73ea2600-7192-4229-8a41-9fcfa520ed03,2191,,"[9.3, 10.8]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,99,Arsenal WFC,968,"['457e03b2-1297-4d54-b03e-851216bfc248', 'df28b3ec-7c9a-4b07-ba12-d01c9f90a108']",13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:13.227,Carry,
,,,,"[9.1, 48.9]",,,,,,,,,,,1.113933,,,,,,,,,,,,4c9544e6-c288-4b15-80c2-47928aaf519f,2196,,"[13.0, 51.3]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leah Williamson,18999.0,Right Center Back,100,Arsenal WFC,968,"['130e423c-419b-4b50-bc59-901bcdeee94f', '30a3bb30-c4c3-4253-88ab-ade09f2ca655', '66fa9d21-0690-4f73-a237-f1a46af48ea2']",24,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:24.730,Carry,True
,,,,"[109.4, 7.9]",,,,,,,,,,,1.090735,,,,,,,,,,,,ef84e1db-2b08-4cd6-8a10-284482c39f99,2204,,"[102.4, 6.3]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,101,Chelsea FCW,971,"['088c060a-a3da-495a-bd78-8b54d9cc0f1e', '47f0ab46-6b7c-4dd9-aa56-e35a5a95b505', '837e9bf1-c9c5-4119-a742-38b50786b5aa', '8b81a98b-3eff-4cae-ac22-0f07b88ef8fe']",30,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:30.687,Carry,True
,,,,"[104.4, 24.1]",,,,,,,,,,,2.769495,,,,,,,,,,,,a42be305-98a8-492d-b78d-5d7231d8ac5f,2207,,"[109.4, 7.9]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,101,Chelsea FCW,971,"['088c060a-a3da-495a-bd78-8b54d9cc0f1e', '7a759ed1-c343-4a24-9bc4-9a5b5a877d56', '8b81a98b-3eff-4cae-ac22-0f07b88ef8fe']",31,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:31.778,Carry,True
,,,,"[23.4, 52.0]",,,,,,,,,,,1.94626,,,,,,,,,,,,ef1a2470-436f-460a-bbbc-b7cde2278b76,2211,,"[10.7, 47.0]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,101,Chelsea FCW,971,"['cf2b197a-c21b-4014-9fd8-c81de5af30fc', 'ed511b18-d69d-46b6-85ea-62867453e5b8']",35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:35.716,Carry,
,,,,"[50.3, 45.2]",,,,,,,,,,,1.926254,,,,,,,,,,,,df4a5013-0c1b-4bac-9caa-47182b428501,2216,,"[56.1, 39.3]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,101,Chelsea FCW,971,"['15e3c47d-a5e1-4c60-80aa-26f03f2e0752', '82c5689f-b212-42ff-873e-d0415fbaa489']",41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:06:41.986,Carry,
,,,,"[24.8, 40.3]",,,,,,,,,,,4.463482,,,,,,,,,,,,650ad538-4389-4e58-bea0-32903464cf6f,2222,,"[33.5, 31.0]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Right Defensive Midfield,102,Arsenal WFC,968,"['099a80c7-64d8-491d-8dff-3164c6bb71c0', '1e40b607-701b-4a86-a554-c6e78a6b59c1', 'c21fb7b1-0269-43df-bef0-f646c369c1b6']",48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:48.340,Carry,True
,,,,"[8.0, 35.0]",,,,,,,,,,,0.08,,,,,,,,,,,,b0c76118-b788-4e26-a12b-7f436c976bfa,2226,,"[6.5, 36.6]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,102,Arsenal WFC,968,"['222d3275-4fd2-4d58-bbcb-8eec4d182d0a', 'e828c6ee-6a92-41ab-a098-f296bec4f5b3']",54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:54.714,Carry,
,,,,"[24.8, 4.2]",,,,,,,,,,,2.390366,,,,,,,,,,,,8fa9ee67-c6e9-412e-a4bf-e6e8d795915f,2229,,"[22.7, 3.6]",2275063,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,102,Arsenal WFC,968,"['ce42f03b-56f8-4df8-9e2b-267b08bc1d98', 'd37e9e8c-f439-40cd-b176-a6ab519d1ca9']",56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:56.831,Carry,
,,,,"[36.6, 4.9]",,,,,,,,,,,1.545952,,,,,,,,,,,,49b65125-f9fe-4b85-95b9-b7e131426e59,2233,,"[32.1, 9.7]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,102,Arsenal WFC,968,"['2e566db1-25a8-437e-a2a4-c9e0bea15e70', 'b30ae199-b1a3-4b1b-9e04-5f9473affc88', 'f887c2ca-2446-42a7-b4ea-a8005a372d7c']",0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:00.531,Carry,True
,,,,"[67.7, 66.8]",,,,,,,,,,,1.121154,,,,,,,,,,,,19c5f54e-6930-4531-b2f6-94c4d3a38702,2237,,"[66.6, 67.7]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,102,Arsenal WFC,968,"['21350e5e-bb8a-4486-9d74-85e9dfaf906b', 'a648bf79-f420-4e14-8e46-ed98ebd8ecb3']",3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:03.765,Carry,
,,,,"[47.7, 19.5]",,,,,,,,,,,0.282062,,,,,,,,,,,,1821731e-7a5d-4f27-b1a6-4bfd6fcf086b,2241,,"[49.0, 19.2]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,102,Arsenal WFC,968,"['0cc5d78a-40d9-4064-be76-f55ebaeb5e71', '187ce452-30c7-45c7-86f0-bbeb1e542dcd']",6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:06.088,Carry,
,,,,"[78.9, 71.0]",,,,,,,,,,,2.560505,,,,,,,,,,,,23b2310e-f714-4c7a-9e75-816fd12195bd,2245,,"[77.8, 69.1]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Right Center Midfield,102,Arsenal WFC,968,"['165cc1aa-0330-47bf-9d05-d89e75f9d55c', '5050c809-dc14-4bef-981a-25896a45f158']",7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:07.393,Carry,
,,,,"[108.9, 59.5]",,,,,,,,,,,4.78876,,,,,,,,,,,,def8d46e-24c1-4081-b2ab-bfced029bed3,2248,,"[90.0, 77.0]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,102,Arsenal WFC,968,"['1d7aa6b5-67a2-4b1a-bec6-41f34e4415f9', '888ebff3-a1ab-4f36-8b66-35b5456bb4e2']",11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:11.213,Carry,
,,,,"[42.3, 19.5]",,,,,,,,,,,1.081293,,,,,,,,,,,,23344074-f68f-44cc-ba7a-1e00b5ddd724,2258,,"[44.0, 18.0]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bethany Mead,15619.0,Left Wing,103,Arsenal WFC,968,"['67062dad-2f05-4fa5-9030-f8b4f9bfc2e0', '99112f44-7338-4da1-9d37-fc44eea75ff3']",37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:37.579,Carry,
,,,,"[8.6, 24.6]",,,,,,,,,,,2.040625,,,,,,,,,,,,237a4d53-5bb1-4de0-a24f-3cc0704b29d2,2262,,"[7.8, 26.6]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,104,Chelsea FCW,971,"['979f369f-d2b1-4d71-83ce-12d62083c04c', 'd34b29a1-b3a3-4e60-9b09-8ddb53db98e4']",43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:43.644,Carry,
,,,,"[31.7, 33.5]",,,,,,,,,,,1.472192,,,,,,,,,,,,1f5970d5-84cc-4e3e-8c7c-77fafc925271,2265,,"[28.0, 31.8]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,104,Chelsea FCW,971,"['1f0193f8-ec6c-434f-aa1e-b9d7ee007b81', 'dfd66279-3c41-4dbe-955f-d42959173245']",47,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:47.624,Carry,
,,,,"[36.9, 58.8]",,,,,,,,,,,1.577917,,,,,,,,,,,,cdf11217-5e49-4fab-a764-9212c7a1843b,2268,,"[32.1, 56.2]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,104,Chelsea FCW,971,"['47c878a0-b187-447b-8c08-d4e11393732e', 'aea6bf75-587b-4d7e-aab4-ff05103b563a']",50,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:50.144,Carry,
,,,,"[50.6, 73.1]",,,,,,,,,,,1.995284,,,,,,,,,,,,2811b0a5-c963-444a-8b53-f539dbbe6fbc,2271,,"[52.7, 76.8]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,104,Chelsea FCW,971,"['124a1bc1-60e9-45b0-a274-bb8982aaef58', '4d3ec915-6da7-4bbd-81d1-007d2941e0c0']",53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:53.305,Carry,
,,,,"[56.9, 35.9]",,,,,,,,,,,2.473653,,,,,,,,,,,,4fb498f5-a534-41be-8855-d743698c47ef,2274,,"[43.1, 32.7]",2275063,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,104,Chelsea FCW,971,"['159d3812-f3b9-499d-a70c-f18a5a71fe29', '3c43290a-1b5e-40f8-875b-a649bef72c98']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:57.232,Carry,
,,,,"[71.9, 46.3]",,,,,,,,,,,1.706774,,,,,,,,,,,,3ddf888c-c05e-4de7-b913-e5bdcac3e2b3,2277,,"[68.0, 38.4]",2275063,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,104,Chelsea FCW,971,"['2d28ea6c-a314-4f10-aac4-0e25b1f11046', '5f42f47c-354f-45ae-9bcf-4dadcac480c6', 'a6492522-a701-4c68-b8a2-08e014d08c73']",0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:00.513,Carry,True
,,,,"[69.6, 54.6]",,,,,,,,,,,1.535122,,,,,,,,,,,,2cdc4f2e-c8d5-4bb8-b546-4f715249d869,2280,,"[71.9, 46.3]",2275063,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,104,Chelsea FCW,971,"['2d28ea6c-a314-4f10-aac4-0e25b1f11046', '5f42f47c-354f-45ae-9bcf-4dadcac480c6', 'fcb129e4-9e49-44a4-91e9-9862dc328c33']",2,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:02.220,Carry,True
,,,,"[101.0, 56.0]",,,,,,,,,,,3.642212,,,,,,,,,,,,0955b3e7-432a-4dde-a2a3-ad7238a7eb06,2283,,"[88.8, 74.5]",2275063,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,104,Chelsea FCW,971,"['268faf16-db0b-437d-91a9-4caed8f39ad8', '4282ca3b-71d7-49ab-bdf3-cdec9f62fde2', '48d9cfeb-b6f7-487c-bc50-92531eaf1606']",5,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:05.333,Carry,True
,,,,"[101.6, 49.1]",,,,,,,,,,,1.108319,,,,,,,,,,,,fc437374-9dc7-45b7-b297-3dd2b215029c,2287,,"[101.0, 56.0]",2275063,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Midfield,104,Chelsea FCW,971,"['23e78e66-2a1b-4e82-bcbd-fa9de255d6ac', '4282ca3b-71d7-49ab-bdf3-cdec9f62fde2', '850d292e-8bc0-4dce-8bc5-2a203468b814']",8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:08.976,Carry,True
,,,,"[98.3, 55.0]",,,,,,,,,,,0.681044,,,,,,,,,,,,356a9106-2e23-4def-9fda-19bbee7f7748,2290,,"[96.7, 54.6]",2275063,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,104,Chelsea FCW,971,"['274c2db6-11ec-4e57-a8e5-8e27acc3bd68', '870afb29-61f7-4ccc-8381-4929fc49a731', 'e040f875-f574-4c6d-ad83-a8f7ac2328f7']",11,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:11.126,Carry,True
,,,,"[16.9, 7.8]",,,,,,,,,,,1.488326,,,,,,,,,,,,a59279af-c13f-4b3b-9558-fb770b9b55fe,2296,,"[15.5, 10.0]",2275063,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,105,Arsenal WFC,968,"['1a15e7ae-0951-4ad3-850c-db4e0445e2e4', '96aa0d61-44c5-45d4-bf6a-2d635fb138e3', 'f4ca073f-1a0f-4364-9a1b-8e8d3d1373f4']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:34.367,Carry,True
,,,,"[47.0, 11.7]",,,,,,,,,,,0.377914,,,,,,,,,,,,8243444a-da6b-4b5d-8198-8c7b5df3e89b,2301,,"[46.5, 12.0]",2275063,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bethany Mead,15619.0,Left Wing,105,Arsenal WFC,968,"['bbcef336-5f83-489c-902b-d6800facbb61', 'c9a55865-0195-49b8-8690-c074ce7526c8', 'e5d0824b-2cbe-47fe-80af-fad83b275b87']",37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:37.723,Carry,True
,,,,"[81.6, 11.7]",,,,,,,,,,,5.423389,,,,,,,,,,,,e8da1f08-2769-4b2a-ab22-cd1a7a7dcae8,2304,,"[47.0, 11.7]",2275063,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bethany Mead,15619.0,Left Wing,105,Arsenal WFC,968,"['c9a55865-0195-49b8-8690-c074ce7526c8', 'e5d0824b-2cbe-47fe-80af-fad83b275b87', 'f2807cb7-5f85-46fa-bb04-4d4fdcba9db5']",38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:08:38.101,Carry,True
