ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ef4d8de2-381b-4e62-a67c-fbbf22244684,1103,,"[58.0, 2.0]",19756,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,93,Everton LFC,967,['a96c3e9b-48a9-4892-bf5d-b754776c8037'],1,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:01.570,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c63cb142-27b1-4bc2-8f13-1d44bc13a103,1213,,"[115.0, 65.0]",19756,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,106,Everton LFC,967,"['67dec848-2288-4a11-a346-ffb1e1625487', 'e2d4c2be-9cac-4309-b96a-5f367fcb504e']",15,,,,,,,,,,,,,,,,,Everton LFC,967,00:44:15.723,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,df623f8a-4b5a-4031-bd4f-15306a7d5195,1221,,"[16.0, 2.0]",19756,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Left Wing,106,Everton LFC,967,['c0685342-62c6-40ef-ab00-028562d08c28'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:20.786,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1af69c97-41e9-4695-aa6b-491499928590,1225,,"[111.0, 77.0]",19756,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,106,Everton LFC,967,['6b078d60-6d92-4cda-adf5-ddba66abf002'],26,,,,,,,,,,,,,,,,,Everton LFC,967,00:44:26.178,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,695d4cda-ccd1-4a9a-bf00-fea8b79a6d62,1251,,"[49.0, 39.0]",19756,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Quinn,15564.0,Center Attacking Midfield,107,Everton LFC,967,['3b30907b-e125-4704-8bec-e4fdf6ab425c'],19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:45:19.589,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,402f1bbc-74f1-4946-b0d4-20ee03739102,1379,,"[51.0, 6.0]",19756,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,120,Birmingham City WFC,969,['bccd93c3-6689-4e0f-8705-ddb8c1472912'],38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:38.382,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4d6e9c8e-a8dc-4b16-8e33-f8f7de5e24aa,1382,,"[65.0, 76.0]",19756,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Magill,15559.0,Right Center Forward,120,Birmingham City WFC,969,['bae51b38-3220-4631-9b4f-9ad1239334f8'],39,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:39.548,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e6edc5a5-e7ac-406a-96dc-bf89493c8067,1483,,"[85.0, 32.0]",19756,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,126,Birmingham City WFC,969,['49710370-b52e-44e2-92b4-5d45c17aa43e'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:45.129,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,14b3f87b-f76e-4a8f-b529-6704a02e76e5,1523,,"[100.0, 23.0]",19756,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Magill,15559.0,Right Center Forward,129,Everton LFC,967,['23231bab-cbca-4df0-be90-521da8c3d8eb'],21,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:21.816,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,87b20315-00cf-4cfb-8b44-9a9d264d371c,1577,,"[37.0, 31.0]",19756,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,132,Everton LFC,967,['17592beb-4d46-4dea-9070-f523cc642359'],41,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:41.109,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e24b1991-6fb4-471e-90c6-033fe9d2d763,1715,,"[103.0, 48.0]",19756,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,143,Birmingham City WFC,969,['557e6405-1e9e-43fd-88d7-c3eeaa3bac92'],48,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:48.529,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,40cec539-c672-48e6-bfcd-c84bde76c97d,1770,,"[48.0, 32.0]",19756,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,145,Birmingham City WFC,969,['b59e9386-44d5-47f6-9afd-cb9a6996df8a'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:45.391,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,af9df38e-d2fc-4123-9678-ee75d47c8ad3,1774,,"[58.0, 42.0]",19756,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,145,Birmingham City WFC,969,['7ccd5a4c-16bf-4f2d-9bb2-0ee200322bea'],46,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:46.890,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67cec513-36ae-4488-94c7-e616beee01e3,1799,,"[88.0, 37.0]",19756,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Ladd,19501.0,Left Defensive Midfield,147,Birmingham City WFC,969,['b4da59f6-5882-475f-acf0-c7759f8d2e0f'],7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:07.000,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e4c60506-1427-499b-b529-1f53500cdd4c,1874,,"[71.0, 13.0]",19756,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,154,Everton LFC,967,['fa80f996-96b6-4cd5-a82f-3f8b5448166f'],18,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:18.771,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fb10ddb1-6791-4b43-98dc-60bc09425f88,2044,,"[90.0, 22.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Left Defensive Midfield,164,Birmingham City WFC,969,['6e12b74a-cc6c-4f0e-bf77-9483341e9157'],17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:17.290,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4bf990ab-65c7-45c7-b5c7-e05a80c8ac82,2080,,"[112.0, 7.0]",19756,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Center Forward,167,Birmingham City WFC,969,['9468b308-7e40-4434-9532-43f521f73068'],57,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:57.209,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d2a502bf-633b-41c7-8f70-23c779f857cc,2101,,"[18.0, 78.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Meaghan Sargeant,19502.0,Right Back,170,Birmingham City WFC,969,['c86b268b-035b-4f55-bef4-c6d6d255280a'],4,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:23:04.989,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,879abd05-874c-4858-a39e-395ae525618d,2107,,"[118.0, 17.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,171,Everton LFC,967,['fa6b740c-97b8-4b61-a09a-ee9b677b3f83'],25,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:25.810,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dc0fd5bc-bfc2-4ca2-8f75-1a9b989d3471,2110,,"[4.0, 69.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aoife Mannion,19503.0,Right Center Back,171,Everton LFC,967,['6d1cb301-fcd3-4ef5-acb0-bc796070b884'],26,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:23:26.686,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0a4ec790-8395-4943-a13a-6864e81458b8,2113,,"[116.0, 13.0]",19756,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chantelle Boye-Hlorkah,15556.0,Left Center Forward,171,Everton LFC,967,['0dae9bbf-d192-4dd8-b88a-dd3981e05f09'],27,,,,,,,,,,,,,,,,,Everton LFC,967,00:23:27.128,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6134f453-7886-4988-9849-c4421d21c534,2130,,"[96.0, 56.0]",19756,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simone Magill,15559.0,Right Center Forward,173,Everton LFC,967,['aa439163-5153-4206-a35a-e6ea34c6dc40'],13,,,,,,,,,,,,,,,,,Everton LFC,967,00:24:13.973,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f1b56238-37dd-4aa9-a348-78e62f818304,2293,,"[90.0, 18.0]",19756,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Follis,15557.0,Right Wing,188,Birmingham City WFC,969,['b3475ae4-2150-4892-ab81-b7c925fd15e4'],19,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:19.097,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,50c4859e-9897-4215-b9f1-67e871213d73,2345,,"[63.0, 78.0]",19756,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Brownlie,23547.0,Right Center Back,193,Birmingham City WFC,969,['4928f308-0286-41f0-bfaa-2a4d47a60d4f'],12,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:12.803,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,57ea7045-e024-44a5-ac40-cdb895621a26,2355,,"[77.0, 75.0]",19756,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Taylor Hinds,19687.0,Right Wing Back,194,Everton LFC,967,['065133dd-f454-444f-ba5b-d58be820b8c8'],27,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:27.130,Dispossessed,True
,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,dd523610-3450-4f52-a263-55731870f560,2431,,"[108.0, 2.0]",19756,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Left Wing,203,Birmingham City WFC,969,['f499d4f1-3967-4188-b151-c2c42215e033'],44,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:44.959,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2495bf2c-bc92-45b0-882f-d0344595744a,2444,,"[90.0, 7.0]",19756,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Quinn,15564.0,Center Attacking Midfield,204,Birmingham City WFC,969,['777b99fe-a19d-4932-b16d-78ae48606a6f'],56,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:56.909,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,89158087-6f62-4836-83aa-305cd4fb702d,2545,,"[44.0, 31.0]",19756,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Quinn,15564.0,Center Attacking Midfield,211,Everton LFC,967,['c5934635-c117-431d-ae4a-0227881574dc'],34,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:34.892,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,68ace8f9-07fc-4526-afe5-7807161cdfd5,2566,,"[72.0, 70.0]",19756,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Wing,214,Birmingham City WFC,969,['9f72a519-767d-40e7-95cd-648de9eebf16'],15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:15.991,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,69afbb98-f89e-498a-9be8-fee3704b5813,2597,,"[62.0, 5.0]",19756,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Left Wing,215,Everton LFC,967,['0ff59f59-75b2-472c-8b88-b450b932ab70'],57,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:57.503,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,51f74a8f-2e94-4c14-84ab-700dadba6d87,2704,,"[55.0, 28.0]",19756,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,224,Birmingham City WFC,969,['2cca199f-f81a-454d-922a-6e78d9072901'],31,,,,,,,,,,,,,,,,,Everton LFC,967,00:47:31.394,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,abc95594-c8d9-4f01-9eba-3cd516042396,2708,,"[71.0, 51.0]",19756,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ellen White,10180.0,Center Forward,224,Birmingham City WFC,969,['3741b29f-56e0-409e-8943-58df758ea944'],32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:32.552,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a69bd137-f2da-4a62-bdd0-45178aff16d2,45,,"[67.0, 64.0]",19756,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Follis,15557.0,Right Wing,5,Everton LFC,967,,2,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:02.583,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b4f7c24e-b5d7-4868-8e42-55f166835591,49,,"[45.0, 19.0]",19756,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,5,Everton LFC,967,,3,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:03.758,Ball Recovery,
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e01cc8a9-1fbe-4740-8384-60a23719186c,66,,"[56.0, 46.0]",19756,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chloe Arthur,10193.0,Right Defensive Midfield,6,Everton LFC,967,['5a795790-d76e-4123-8fb8-bb0bbea13a68'],35,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:35.331,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c4bd234a-dea8-4175-acf7-1148c266bee2,68,,"[64.0, 42.0]",19756,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Taylor Hinds,19687.0,Right Wing Back,6,Everton LFC,967,['08450c63-98bc-4b54-b6c3-4a2a60309e49'],36,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:36.859,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1c86a1a1-6f77-4a22-8be6-5379c146c363,87,,"[6.0, 41.0]",19756,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirstie Levell,15576.0,Goalkeeper,7,Birmingham City WFC,969,['1f13abcd-8b0f-4183-86fa-7d006ff0f68c'],52,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:52.420,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9addea85-34cc-4e03-a545-cbe09f5a414c,93,,"[40.0, 52.0]",19756,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kerys Harrop,15569.0,Left Center Back,7,Birmingham City WFC,969,['07562c88-cd15-4304-9f20-e197db691123'],3,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:03.538,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d8c3cbe5-b38c-4db5-bdb1-72830808d62c,137,,"[53.0, 25.0]",19756,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Left Wing,11,Everton LFC,967,,15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:15.455,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9864fe14-c0b9-4d80-b548-f5752bd982e4,148,,"[30.0, 26.0]",19756,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Siri Worm,15572.0,Left Center Back,11,Everton LFC,967,['e4f14e98-23b5-4ad3-8696-c5345d1b1984'],21,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:21.082,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,17f62616-ad18-4cd1-9089-ad12352b7c2d,157,,"[21.0, 29.0]",19756,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Center Back,11,Everton LFC,967,['fe63bc41-43bc-489f-bc50-d6830338255a'],33,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:33.057,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,427255cc-53e6-4b6d-ad4e-1fd227eb204a,160,,"[87.0, 55.0]",19756,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Taylor Hinds,19687.0,Right Wing Back,11,Everton LFC,967,['ae0fb520-f82a-4bd3-9a32-ac1fb1b02d9e'],34,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:34.888,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,89c59f38-5c45-480e-b638-a9dd43d748dc,170,,"[95.0, 29.0]",19756,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Center Attacking Midfield,11,Everton LFC,967,,40,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:40.532,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e610e88c-2898-4d78-b888-5715b974d42c,184,,"[98.0, 61.0]",19756,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Quinn,15564.0,Center Attacking Midfield,14,Birmingham City WFC,969,['60fb09b9-8a9c-40dc-88b5-6b0ff15ce9a8'],49,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:49.857,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b8dce53f-e924-4068-bb91-d3f94b6b7bed,204,,"[55.0, 78.0]",19756,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,17,Everton LFC,967,,40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:40.606,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c7e4506e-4f5a-4f74-952f-3dfadc6e7613,208,,"[56.0, 2.0]",19756,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Turner,15571.0,Left Wing Back,17,Everton LFC,967,,42,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:42.558,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,73fdad46-1f1e-4d86-b846-cca43042f22e,261,,"[100.0, 40.0]",19756,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hayley Ladd,19501.0,Left Defensive Midfield,18,Birmingham City WFC,969,,14,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:14.354,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6c4dbb03-5484-40ed-8f08-fa0825047198,282,,"[51.0, 5.0]",19756,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Finnigan,18254.0,Center Back,20,Birmingham City WFC,969,['4a634d15-398c-4973-adb8-56f055ba61b7'],17,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:17.422,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5b59fe49-db1d-4b5c-8e4e-df587858327c,286,,"[55.0, 75.0]",19756,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Quinn,15564.0,Center Attacking Midfield,20,Birmingham City WFC,969,['3be17165-d20d-4a8c-9eb0-9c37ce2f27be'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:20.858,Ball Recovery,
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ee13ff4a-2961-4e06-a520-c9f12ca1c644,374,,"[29.0, 66.0]",19756,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,24,Everton LFC,967,,51,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:51.948,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,097e8266-5cce-4b63-a3ce-530c1566838d,376,,"[92.0, 24.0]",19756,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,24,Everton LFC,967,,53,,,,,,,,,,,,,,,,,Everton LFC,967,00:10:53.738,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8d6c8082-b9ac-416d-9e30-2f956bb80eef,385,,"[88.0, 56.0]",19756,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Magill,15559.0,Right Center Forward,26,Everton LFC,967,,23,,,,,,,,,,,,,,,,,Everton LFC,967,00:11:23.579,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,909b1345-bd69-4a32-bd1d-3d07dd9e2075,416,,"[44.0, 47.0]",19756,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Back,30,Everton LFC,967,['35796173-7645-4b91-a37a-fe6a20ca344b'],23,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:23.478,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4d583d45-830f-4e0c-bad3-8a39d38ba5e9,441,,"[92.0, 61.0]",19756,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Center Attacking Midfield,31,Everton LFC,967,,55,,,,,,,,,,,,,,,,,Everton LFC,967,00:12:55.828,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,64052c3d-b609-4428-8220-46f1cc99f333,482,,"[46.0, 48.0]",19756,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,35,Birmingham City WFC,969,['ee5056fe-fece-4237-a69d-31af294e2b2d'],28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:28.531,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5bb43283-fdb9-46d0-8675-e80e5dd97e7f,496,,"[90.0, 66.0]",19756,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Back,35,Birmingham City WFC,969,,58,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:58.355,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9f20302c-bc8b-4b24-9f68-06651acb113d,510,,"[22.0, 4.0]",19756,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Center Attacking Midfield,37,Everton LFC,967,['95c98039-0a79-461c-9de7-baa092a9dfbc'],30,,,,,,,,,,,,,,,,,Everton LFC,967,00:15:30.829,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,070a7bbe-7971-4138-a3cb-8f716cf6c041,528,,"[58.0, 78.0]",19756,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Right Back,38,Birmingham City WFC,969,,18,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:18.899,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c3e878e4-8278-49d4-9e94-46e8deceef18,535,,"[50.0, 73.0]",19756,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aoife Mannion,19503.0,Right Center Back,38,Birmingham City WFC,969,['1a1d6ee9-7841-4f71-9742-9122b369db30'],26,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:26.132,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67f0c8a5-03c1-4500-816b-b6c34fd13c66,559,,"[58.0, 79.0]",19756,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoife Mannion,19503.0,Right Center Back,41,Birmingham City WFC,969,['27586dba-fdea-4004-8ad7-64d15e994e99'],53,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:53.331,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,582b4ac3-6125-43ce-9c90-93eff9e70bbd,577,,"[43.0, 3.0]",19756,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angharad James,15577.0,Left Defensive Midfield,43,Everton LFC,967,['c224ac92-a24d-4d11-8b85-dd8705c0b0df'],22,,,,,,,,,,,,,,,,,Everton LFC,967,00:18:22.758,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c4f3ad24-66fc-4bb3-9acf-9767818da588,582,,"[82.0, 75.0]",19756,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Follis,15557.0,Right Wing,44,Birmingham City WFC,969,,24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:18:24.156,Ball Recovery,
