50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d80054e6-fb26-4d94-9746-6db675c40465,1710,,"[112.5, 35.3]",2275088,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Charlie Wellings,15563.0,Left Wing,139,Bristol City WFC,973,['0a7f935a-a5b3-4336-a8f0-3eda90e85b96'],5,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:05.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890fd79-9948-4162-86e8-c975992285d4,1714,,"[87.0, 72.6]",2275088,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Meaghan Sargeant,19502.0,Right Back,139,Bristol City WFC,973,['859790f2-0eaa-47ae-b553-fa908d534650'],13,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:13.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c89b45e6-8898-43a6-91ae-484652d21fb1,1717,,"[104.8, 68.0]",2275088,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frankie Brown,10171.0,Right Defensive Midfield,139,Bristol City WFC,973,['3a2f51ce-4f41-4218-b739-ac32eeabd569'],20,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:20.109,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,dba7781a-f6a8-422b-81ea-8fce902f9271,1721,,"[111.9, 63.6]",2275088,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frankie Brown,10171.0,Right Defensive Midfield,140,Bristol City WFC,973,['137bc847-61d6-4daf-b0c8-dddd50945a7a'],43,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:43.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79848640-c255-4434-b2fd-c5a7e750dca7,1730,,"[36.4, 32.0]",2275088,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Williams,31563.0,Center Forward,141,Birmingham City WFC,969,['d79947ce-a452-4441-8c7e-26f9a50dc93f'],49,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:49.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7353227b-82cf-4667-96d3-31bc777220e3,1737,,"[63.7, 9.5]",2275088,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,141,Birmingham City WFC,969,"['18b63e0a-659f-4a4e-b69c-7c9081d86e1a', 'b26f6445-f624-4fe7-b678-47559f709b72']",55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:07:55.692,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333c265-f2d0-46f5-8760-5aa4fda74ac7,1744,,"[70.7, 65.6]",2275088,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Left Wing,141,Birmingham City WFC,969,['11144bde-1fe9-4d72-a957-02ff74a5c766'],0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:00.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d278034e-9fee-41a1-a473-56bc8b381653,1756,,"[92.0, 66.8]",2275088,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ebony Salmon,31527.0,Center Forward,141,Birmingham City WFC,969,['0a1b4429-5119-44b1-91d8-3c3ae2b5615a'],5,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:05.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b815b26-8f51-49d7-9378-1102044ac39f,1765,,"[56.2, 34.2]",2275088,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Williams,31563.0,Center Forward,141,Birmingham City WFC,969,['70719718-3c1a-4a09-affe-3128e346b0bc'],13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:13.984,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,caa5e7b3-3872-4003-bba9-6c5cc584cb88,1773,,"[89.6, 47.9]",2275088,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ebony Salmon,31527.0,Center Forward,141,Birmingham City WFC,969,['048430ec-9f41-4485-a26a-533dab604048'],23,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:23.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6b80a72-ac23-42d9-b81e-fc4914c3ae11,1778,,"[16.5, 60.3]",2275088,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harriet Scott,19592.0,Right Center Back,141,Birmingham City WFC,969,['5f8067a9-5cbf-4fcb-ab85-ccbae4f4f796'],38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:38.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,279f7f99-d94b-4273-9bab-7552a045c402,1781,,"[12.7, 42.0]",2275088,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,141,Birmingham City WFC,969,['668356af-6644-488b-9293-5388aa893cd8'],47,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:47.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a45481fd-a6fc-45a9-8b91-e42547f436b4,1784,,"[21.7, 64.1]",2275088,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harriet Scott,19592.0,Right Center Back,141,Birmingham City WFC,969,['bf055f58-829d-42ba-a675-1650ee756008'],50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:50.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fe88212-8642-4635-95f3-bcbed1173fbb,1791,,"[4.6, 55.3]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,141,Birmingham City WFC,969,['e2cecbe0-cf37-415e-a72e-6b3a506f5fd9'],5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:05.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84b9d5d3-3349-4e13-935e-17747bf40adb,1795,,"[16.3, 74.8]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harriet Scott,19592.0,Right Center Back,141,Birmingham City WFC,969,['8609081b-b12f-47e0-b49b-9001d35453ea'],9,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:09.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dca750fc-18ab-432c-86ea-6caa7e4e6cad,1798,,"[23.3, 65.3]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,141,Birmingham City WFC,969,['650bad09-9023-4fd0-b1b2-09e81f33223d'],12,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:12.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a554905-ea86-41ed-850b-f5dbee2009c1,1802,,"[47.8, 45.0]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,141,Birmingham City WFC,969,['ec578d15-7749-44ba-9081-4e77f57bd1de'],15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:15.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8c7882e-5394-4865-b0a3-cf8345f459c3,1805,,"[58.9, 14.3]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrienne Jordan,31567.0,Left Back,141,Birmingham City WFC,969,['9238452d-5a8c-4794-83c7-2cd5c5873331'],18,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:18.092,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2921b92c-c76e-4b69-bac5-f7ea5391f572,1808,,"[95.8, 30.4]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,141,Birmingham City WFC,969,['0072d2ce-d296-48b3-83d8-71820bdb3c28'],26,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:26.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57fdfc66-0a67-401c-b74c-3b21a7760257,1812,,"[31.5, 14.0]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Center Back,142,Bristol City WFC,973,['3d176070-5877-4f17-81ed-ac667eacd7a3'],38,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:38.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71fbd8f6-ecf9-4e1a-a7c1-4e0af87f77fa,1816,,"[83.7, 4.5]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,142,Bristol City WFC,973,['9fc8617d-7301-4717-9474-e2699651410c'],44,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:44.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd78a3cf-4999-4680-9ad8-7175ca5b86e4,1821,,"[9.2, 52.3]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,143,Birmingham City WFC,969,['a9e43517-d152-422d-b0b3-bbe9b94896ae'],48,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:48.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a8bcaf4-9346-4802-aaaa-701a798cff08,1823,,"[55.8, 45.8]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,143,Birmingham City WFC,969,['771c29d9-09a5-40b3-9745-b9168b2ce722'],50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:50.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73a5f40a-ab9c-4cd2-8f12-405d7f53c1ac,1826,,"[89.6, 77.0]",2275088,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Wing,143,Birmingham City WFC,969,['8a91a273-4a9e-42a7-82dc-0eedc534f966'],55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:55.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7627663-077c-4880-a0fb-68f2ed8b0379,1836,,"[91.6, 70.1]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Wing,143,Birmingham City WFC,969,['7953f527-12aa-4bbd-a81f-fe2a47bcdede'],8,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:08.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7986f86-20ae-4f67-91d4-bc5a8d4e0613,1839,,"[77.7, 75.4]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lily Simkin,33009.0,Right Back,143,Birmingham City WFC,969,['82d7f6ac-6969-4d22-8fb0-470f455168de'],11,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:11.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f8dada2-3f10-4e90-ac0a-03f1f8ac7971,1852,,"[49.4, 15.4]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Chance,24925.0,Center Attacking Midfield,144,Bristol City WFC,973,['b4a9dcd4-5c59-45d1-9b13-b9f5de4e0768'],22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:22.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4f7efa6-33c4-4d16-9478-d5bd3f117db4,1855,,"[43.6, 22.8]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frankie Brown,10171.0,Right Defensive Midfield,144,Bristol City WFC,973,['9f89326d-04b6-48a1-8832-5036630c1502'],24,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:24.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed661a7-a0b1-483f-a5fc-a19d3839fe98,1858,,"[78.1, 50.5]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Left Wing,144,Bristol City WFC,973,['278c0d0c-8801-4e8d-afae-e83d5b454975'],28,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:28.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12e56d3d-a95e-403f-8666-bd769999d7ee,1866,,"[56.6, 36.0]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,145,Birmingham City WFC,969,['c458ee0b-5807-43e5-87da-165505af18aa'],36,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:36.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9aa4d88-7f3e-4ae3-8f00-e2a00fc27b3f,1869,,"[65.3, 21.3]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,145,Birmingham City WFC,969,['404e108f-22ca-4433-bdc0-5a7cd168a488'],39,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:39.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c13aaa8-818e-4819-af44-a81c569558f4,1873,,"[57.6, 24.7]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,145,Birmingham City WFC,969,['76a1bab8-5abc-480d-b4c4-6bf993e4640e'],41,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:41.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e7e0be-1827-4bc4-9517-cd632a9fe7fc,1876,,"[76.7, 7.7]",2275088,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,145,Birmingham City WFC,969,['73ac42ca-befe-44f8-9530-e9841f6b0e49'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:10:45.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7cd907d-7bdf-4837-8d9a-1edd9299bea8,1883,,"[28.3, 14.6]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,146,Bristol City WFC,973,['eedd3ccb-9219-4c20-981c-324615bac872'],3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:03.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ccf59ed-6956-4f5f-8de0-fb99ab522c0a,1887,,"[51.8, 18.2]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Chance,24925.0,Center Attacking Midfield,146,Bristol City WFC,973,['5d10f1ce-8eaf-4e27-94f6-24f061e86cf4'],9,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:09.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02b5c2bc-6a8c-4fc6-8b06-dae51ec47920,1889,,"[56.4, 1.3]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Right Wing,146,Bristol City WFC,973,['28e033de-53f5-4177-a94d-6692ddd174ba'],11,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:11.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b83ada-5925-4151-b686-97bff8426ed0,1892,,"[21.1, 23.0]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Center Back,146,Bristol City WFC,973,['1fb5b7dd-20b3-4b7f-a6ce-39b7ad00903d'],14,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:14.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91a9cc5d-7f8e-4e55-b28e-3929049a59b3,1896,,"[20.1, 67.2]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmine Matthews,15618.0,Right Center Back,146,Bristol City WFC,973,['c3821e64-1132-49df-b105-681d40c29932'],21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:21.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13f305f8-47ed-412d-a33a-f4823468e57e,1899,,"[4.6, 52.7]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,146,Bristol City WFC,973,['e7cfdfe7-4631-4806-ab16-dd4505aad376'],25,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:25.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2d29ff1-8bb9-4e3c-97d5-3a3cc3ef1e86,1903,,"[33.5, 71.8]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meaghan Sargeant,19502.0,Right Back,146,Bristol City WFC,973,['71e291a0-e22f-4ecb-bf67-a12548323aaf'],29,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:29.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4ef2dd-bea8-45fd-bbeb-de5f593a262b,1905,,"[27.7, 49.9]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frankie Brown,10171.0,Right Defensive Midfield,146,Bristol City WFC,973,['e2d6296c-a4c1-4e5f-9ea2-143264a2799b'],30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:30.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eac8c5e3-005d-4e6d-b6fd-f2e608a5ecaf,1910,,"[50.4, 35.5]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Chance,24925.0,Center Attacking Midfield,146,Bristol City WFC,973,['abe7e666-6935-418f-bb01-4c83d185c6d7'],36,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:36.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74952baf-a33e-4e6b-bde3-dffd0bcd598d,1914,,"[105.8, 7.8]",2275088,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,146,Bristol City WFC,973,['08713f70-21e3-4127-a19f-bf558729547a'],42,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:42.931,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2943fb08-3160-413e-b249-8ce06a94d1d7,1920,,"[76.1, 67.1]",2275088,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudia Walker,15580.0,Right Wing,147,Birmingham City WFC,969,['a056d29a-12a8-48a3-9671-09d9ad7849bc'],41,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:41.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4443319-ea5d-42df-9fc9-30a2c77fc5e8,1924,,"[78.9, 7.4]",2275088,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Left Wing,148,Bristol City WFC,973,['33a60912-f148-45c2-9f9e-af29a53cb820'],44,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:44.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbcacbf-3580-4cf4-a62e-0ed8ff95f0e9,1927,,"[74.1, 6.7]",2275088,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Right Wing,148,Bristol City WFC,973,['aeae43f1-b284-4f6a-b21f-5d001cc617a0'],45,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:45.230,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,859d2551-19d3-46b4-8fd2-307c84914f37,1930,,"[83.7, 1.9]",2275088,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Left Wing,148,Bristol City WFC,973,['79516da4-f955-4594-a8d6-fca8e916c311'],47,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:47.872,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,15cb6d0e-da35-4d9c-8be0-489c87725476,1936,,"[108.9, 19.6]",2275088,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie Robinson,21059.0,Right Wing,149,Bristol City WFC,973,['807be215-5a76-4f20-8bfc-1818034a315a'],35,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:14:35.153,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a027f30c-fa68-41b2-8f86-9a05e02138e7,1942,,"[37.8, 72.3]",2275088,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Wing,149,Bristol City WFC,973,['2326c73c-16eb-41ac-9924-bc8f682b3152'],40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:40.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,562b8ce0-ac6a-40bd-b416-c56d48d62c81,1945,,"[29.1, 67.9]",2275088,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,150,Birmingham City WFC,969,['7b7d8553-8518-44cc-8266-37cd8d5c5fb7'],43,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:43.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26082f1d-da0e-4645-bf63-0e8959fdde76,1947,,"[47.4, 67.3]",2275088,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Wing,150,Birmingham City WFC,969,['af21cccf-24f2-4815-b1c3-663440530f0e'],45,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:45.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83dd8d93-8d4c-41d8-aaf8-a5456137508f,1952,,"[28.5, 57.1]",2275088,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harriet Scott,19592.0,Right Center Back,150,Birmingham City WFC,969,['bce66f74-f7d3-4d84-bb0a-1b77986f9a37'],49,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:49.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a32aad0-496d-449e-a498-73f070681dec,1955,,"[30.1, 29.2]",2275088,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrienne Jordan,31567.0,Left Back,150,Birmingham City WFC,969,['5bf8975d-cdca-49dc-9c4d-6af254b4953d'],52,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:52.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31a07200-5d1d-4480-ae03-1c872a249e10,1958,,"[50.6, 9.1]",2275088,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,150,Birmingham City WFC,969,['1c0c1746-9e2f-4348-ab26-5aae708afdaa'],55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:55.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50bf020f-9e03-4fdc-a9c3-53752458de05,1962,,"[28.1, 22.9]",2275088,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Holloway,31568.0,Left Center Back,150,Birmingham City WFC,969,['a20a8874-a601-41d2-94fc-6a83433f6f62'],59,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:14:59.613,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4bb457a2-bb63-440f-a4b1-c06aacc64c44,1964,,"[61.5, 20.7]",2275088,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,150,Birmingham City WFC,969,['f85d62ca-a1c9-47f8-b205-22374c1efe42'],1,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:01.703,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a0d9242b-9842-4894-bef5-6801b84965d9,1966,,"[71.5, 58.8]",2275088,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meaghan Sargeant,19502.0,Right Back,150,Birmingham City WFC,969,['ab4f77ed-a30e-4fe7-bd43-cdb89913a8c7'],3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:15:03.548,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ee778cd3-da4b-4b43-97f6-d436768f3fb1,1968,,"[69.1, 31.8]",2275088,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Center Defensive Midfield,150,Birmingham City WFC,969,['7a85b5af-ac49-404a-bcf4-9732fa664b52'],4,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:04.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91f5448a-7565-4941-8f7e-5a55613bc2f5,1971,,"[75.3, 49.1]",2275088,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Wilson,31714.0,Left Defensive Midfield,151,Bristol City WFC,973,['36cc4d7c-8c9b-4be9-9b02-4ecc5b8bbbdd'],8,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:15:08.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,654c9f8e-5664-40af-b182-b3515221e50d,1973,,"[83.3, 73.0]",2275088,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Robinson,21059.0,Right Wing,151,Bristol City WFC,973,['f9e87577-5ddf-4f1d-b8a6-b66abec40760'],11,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:15:11.004,Ball Receipt*,
