ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.363021,,,,,,,,,,,733e8bde-827e-4655-a5e8-2215ceac6467,2213,,,"[52.0, 70.0]",19802,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Mason,15715.0,Left Center Back,174,Brighton & Hove Albion WFC,965,"['1b28924d-fa4b-47b4-b401-cd2ed26305e5', '87c01125-16d3-4aa7-b67f-dbda50763db7']",34,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:34.383,Pressure,
,,,,,,,,,,,True,,,,,,,3.023293,,,,,,,,,,,76397a77-dbb5-4517-8980-b3b24c0d9c5e,2219,,,"[79.0, 6.0]",19802,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iniabasi Anefiok Umotong,16378.0,Right Center Forward,175,Yeovil Town LFC,970,"['09a62381-16ab-42d6-9e87-021e192d3dbf', '1fa55914-3025-46b5-8174-531f9588f5c9']",37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:37.482,Pressure,
,,,,,,,,,,,,,,,,,,1.509552,,,,,,,,,,,c94ecad4-eda1-45c6-a8fc-1292eec59377,2227,,,"[62.0, 6.0]",19802,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Left Midfield,175,Yeovil Town LFC,970,"['4074cdba-135e-4539-8ac4-c2692675d12c', '633c2578-6924-4930-9630-e15510d066d8']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:47.312,Pressure,
,,,,,,,,,,,,,,,,,,0.71063,,,,,,,,,,,d315572b-bea3-48b6-bad8-4a442c81adf0,2237,,,"[76.0, 13.0]",19802,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iniabasi Anefiok Umotong,16378.0,Right Center Forward,176,Yeovil Town LFC,970,['7d7b0100-0d8f-4973-9fed-09bbbd0bb98a'],23,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:23.324,Pressure,
,,,,,,,,,,,True,,,,,,,0.86325,,,,,,,,,,,745d6324-5f80-4c62-9b90-42d5923a60e3,2241,,,"[42.0, 51.0]",19802,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Syme,15716.0,Left Defensive Midfield,177,Brighton & Hove Albion WFC,965,['d7147f01-f69d-419c-96a6-49d87440e6cf'],26,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:35:26.491,Pressure,
,,,,,,,,,,,True,,,,,,,0.830198,,,,,,,,,,,dd3a128d-06f2-48c4-b965-462e79742662,2246,,,"[38.0, 55.0]",19802,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Right Defensive Midfield,179,Brighton & Hove Albion WFC,965,,56,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:35:56.198,Pressure,
,,,,,,,,,,,True,,,,,,,0.873499,,,,,,,,,,,d442c860-7714-4f63-a0cc-520f3f89a6e9,2255,,,"[42.0, 49.0]",19802,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Syme,15716.0,Left Defensive Midfield,179,Brighton & Hove Albion WFC,965,"['558c9618-1dfb-414d-b993-7848ce4533aa', 'e43ece5d-37b3-4a8b-b4e9-677683b78d3c']",59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:35:59.642,Pressure,
,,,,,,,,,,,,,,,,,,1.106216,,,,,,,,,,,34fb2d9c-d8d5-42ef-9b6f-ff804b46e274,2257,,,"[41.0, 52.0]",19802,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Right Defensive Midfield,179,Brighton & Hove Albion WFC,965,,1,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:36:01.188,Pressure,
,,,,,,,,,,,,,,,,,,0.65674,,,,,,,,,,,cad5b57e-7f1c-4391-946b-c052898ad825,2259,,,"[44.0, 56.0]",19802,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Mclauchlan,10195.0,Right Midfield,179,Brighton & Hove Albion WFC,965,,4,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:36:04.960,Pressure,
,,,,,,,,,,,,,,,,,,0.96678,,,,,,,,,,,05821c59-cf41-4628-a617-b7a1599426aa,2270,,,"[28.0, 57.0]",19802,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Right Defensive Midfield,179,Brighton & Hove Albion WFC,965,['68be307b-b9c3-4f3a-a959-9674f82b9c07'],13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:36:13.066,Pressure,
,,,,,,,,,,,,,,,,,,0.432493,,,,,,,,,,,0f1936d9-38e2-4286-9410-4033f5ec1a45,2286,,,"[54.0, 47.0]",19802,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emily Simpkins,23289.0,Right Defensive Midfield,180,Yeovil Town LFC,970,['58bc9956-2089-478d-8d26-8f7dc862cec6'],38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:38.125,Pressure,
,,,,,,,,,,,,,,,,,,1.462468,,,,,,,,,,,c1ec2dad-cd43-4958-9e35-2934ae30afa2,2292,,,"[53.0, 49.0]",19802,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fern Whelan,19420.0,Right Center Back,180,Yeovil Town LFC,970,"['6d9005fd-5220-41f7-a8c2-a26cccc98654', '8c53dbbe-e5ff-4cad-bf77-34f620eb88ef']",40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:40.770,Pressure,
,,,,,,,,,,,,,,,,,,7.707233,,,,,,,,,,,c4eb6122-1bbd-4e8e-8f75-5598d11f88cc,2296,,,"[27.0, 64.0]",19802,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Victoria Williams,16395.0,Right Back,180,Yeovil Town LFC,970,"['5d5d713e-a8e5-4ca0-bf52-754cd1f357eb', '77c688cd-5c0e-4768-b775-a9701b4ea8f4']",43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:43.929,Pressure,
,,,,,,,,,,,,,,,,,,1.092677,,,,,,,,,,,81403d78-7745-4723-9b14-f9a92f6650dc,2303,,,"[95.0, 37.0]",19802,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anne-Marie Heatherson,15714.0,Right Center Forward,181,Yeovil Town LFC,970,"['198666c8-0b55-46f3-b247-a2a5691251ab', 'e1975261-af0f-489c-a332-6e22969f4cc8', 'fba7e4bf-d89b-42bd-b769-af3f52419b80']",8,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:37:08.469,Pressure,
,,,,,,,,,,,True,,,,,,,0.80766,,,,,,,,,,,8e90a22b-c404-4806-9ea2-5a15b1e51525,2331,,,"[96.0, 22.0]",19802,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Donovan,15705.0,Left Midfield,185,Brighton & Hove Albion WFC,965,"['9b7dc2cb-4155-4c4e-b019-ef1e91a08998', 'f70600e8-953d-4a67-9401-4dbe34f9322e']",39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:39.307,Pressure,
,,,,,,,,,,,True,,,,,,,1.673455,,,,,,,,,,,db4d689f-7f10-4617-baa6-c706407baa5b,2335,,,"[65.0, 26.0]",19802,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Mason,15715.0,Left Center Back,185,Brighton & Hove Albion WFC,965,"['10ec4dba-1539-4b76-ba8c-7e2401f4a7c7', 'b1dfde54-eb8c-42c7-963d-c321d0fb264d', 'cbd7122a-cadc-49ea-9db6-0a922d916ee8']",42,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:39:42.069,Pressure,
,,,,,,,,,,,True,,,,,,,3.626179,,,,,,,,,,,61e23a22-28e9-4b0f-8f48-cc772f5a8c8c,2360,,,"[97.0, 46.0]",19802,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Connolly,23413.0,Left Defensive Midfield,189,Yeovil Town LFC,970,"['3754eaca-58ed-4719-b02b-9626a358d521', 'c30c26eb-021f-4bf4-8b61-30f2673d6f54', 'e0abf110-bdb8-4bfd-b20a-430bf43167c6']",37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:37.209,Pressure,
,,,,,,,,,,,True,,,,,,,1.333534,,,,,,,,,,,9b9e318f-7024-4fc0-8ab9-e34311d33a5e,2366,,,"[74.0, 72.0]",19802,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victoria Williams,16395.0,Right Back,189,Yeovil Town LFC,970,['f4d97fdc-e439-46e4-b1c6-71f4d738152a'],41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:41.071,Pressure,
,,,,,,,,,,,,,,,,,,0.547621,,,,,,,,,,,c032df3a-e2cc-4ee4-9a37-067e872be2e6,2371,,,"[20.0, 28.0]",19802,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iniabasi Anefiok Umotong,16378.0,Right Center Forward,190,Yeovil Town LFC,970,['414ee04d-d11c-4d9c-8c7f-6e4ae68fbc2a'],29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:29.388,Pressure,
,,,,,,,,,,,,,,,,,,3.25506,,,,,,,,,,,504e9679-2a98-464d-85ac-65663349cf24,2377,,,"[20.0, 4.0]",19802,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellie Brazil,16393.0,Left Midfield,190,Yeovil Town LFC,970,"['041e7cdd-da34-4240-83a1-53dcc7f59110', '093e55f8-8b97-49b9-9611-43082ec1f982', '2909099a-3c06-4987-bb69-5655ec685532', '33ca4025-66fe-49cd-b1af-b4057973f68e', '7aa77cc0-e09b-4d21-86d6-cfeac0e7bc49', 'd1ab5df2-f200-495e-bebd-3679cc7d3013']",49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:49.275,Pressure,
,,,,,,,,,,,,,,,,,,0.923857,,,,,,,,,,,7130c9ab-117b-49dc-93b9-ca2f53b54d75,2395,,,"[45.0, 70.0]",19802,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Left Center Forward,193,Brighton & Hove Albion WFC,965,"['ed708772-3507-4aeb-bd2b-65b6cc9ce49e', 'f51ed7c3-9fbb-43f4-a5b9-856be4fb5d3f']",32,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:32.734,Pressure,
,,,,,,,,,,,,,,,,,,1.152772,,,,,,,,,,,5f2f0a51-3f0b-4068-a9f7-7d52c78d9b71,2415,,,"[43.0, 77.0]",19802,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anne-Marie Heatherson,15714.0,Right Center Forward,193,Brighton & Hove Albion WFC,965,"['65ee30b5-1cb8-4e8a-8863-7f471cc7902f', 'ac4168b4-fe4c-455e-817b-7521178fa55f']",51,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:42:51.154,Pressure,
,,,,,,,,,,,,,,,,,,4.130437,,,,,,,,,,,8379d980-72a7-4e68-afc5-da4f31dd4012,2439,,,"[47.0, 15.0]",19802,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ellie Brazil,16393.0,Left Midfield,194,Yeovil Town LFC,970,"['4122fa84-1720-4b9f-aa47-47aef7271f8a', 'bd830db8-4fd5-4a9c-b093-ea64dc6bdf5f', 'df748345-9843-44fb-ae99-032b04fe983e']",33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:33.937,Pressure,
,,,,,,,,,,,,,,,,,,1.359239,,,,,,,,,,,3fa77bed-8c35-4f4f-a8ac-693f2ccbf08a,2443,,,"[18.0, 7.0]",19802,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Felicity Gibbons,16392.0,Left Back,194,Yeovil Town LFC,970,"['40a80d45-95be-471f-b85c-c456d19b68e1', '50324499-a922-4faa-b3bb-5e600ef57b2f', '71c52ec1-cdbc-431a-beff-6c3afd54ea97']",38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:38.711,Pressure,
,,,,,,,,,,,,,,,,,,4.714606,,,,,,,,,,,cedbf15b-5bfd-4f9e-9350-66f6764a6867,2458,,,"[30.0, 13.0]",19802,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Felicity Gibbons,16392.0,Left Back,194,Yeovil Town LFC,970,"['932fe5aa-fd1f-4f83-91f5-86ae3cc6713c', 'ab6e828f-cf0e-4683-b0fa-f9c64402fe14', 'ffc32f68-3ab5-4d92-8d57-2490016c8c11']",4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:44:04.540,Pressure,
,,,,,,,,,,,,,,,,,,4.202241,,,,,,,,,,,6e94366b-9122-4e1f-bc94-5450632e759b,2462,,,"[3.0, 63.0]",19802,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victoria Williams,16395.0,Right Back,194,Yeovil Town LFC,970,"['43e5cdda-956c-4bf5-b694-e4ef1734c473', 'b415024c-5766-47f3-bf85-59f46d68ed5e', 'f11cf04e-2070-40d5-be06-cd4bd21d68a1']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:44:13.849,Pressure,
,,,,,,,,,,,,,,,,,,1.042186,,,,,,,,,,,380b9ec1-6d56-4d87-84ec-4ae042cd9fbc,2471,,,"[20.0, 74.0]",19802,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kate Natkiel,16399.0,Right Midfield,194,Yeovil Town LFC,970,"['2e9d7566-61aa-409d-9188-1704d71db2e2', '8e273725-75f0-41c6-b696-850c6b8d3f08']",22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:44:22.274,Pressure,
,,,,,,,,,,,,,,,,,,0.992264,,,,,,,,,,,33b66086-29cd-48f8-ab7a-220412bed849,2496,,,"[39.0, 30.0]",19802,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victoria Williams,16395.0,Right Back,194,Yeovil Town LFC,970,['14883c67-0329-442f-b069-d33b6fdd513d'],5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:05.175,Pressure,
,,,,,,,,,,,,,,,,,,2.195824,,,,,,,,,,,0a180b69-8f41-455b-b08e-8e16331146c1,2521,,,"[83.0, 15.0]",19802,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Syme,15716.0,Left Defensive Midfield,196,Brighton & Hove Albion WFC,965,"['3ea58d20-0b73-4ee0-a32e-13f0679858bb', '5329aae2-cd94-4695-b3f3-1bdb9e577f6d', 'bf8a4a1d-af74-43bb-9922-db37259e331e']",3,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:46:03.064,Pressure,
,,,,,,,,,,,,,,,,,,1.265653,,,,,,,,,,,0a2f0495-efb8-4bf3-9e18-3e749a3e761a,2542,,,"[34.0, 10.0]",19802,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Left Midfield,197,Yeovil Town LFC,970,"['12701f48-ee00-4404-a2b3-ed850cd68bdb', '6e60fabe-1fd7-455e-8351-6cd27b20c985']",22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:46:22.212,Pressure,
,,,,,,,,,,,True,,,,,,,0.849959,,,,,,,,,,,38a43487-f61c-4af7-b1c2-ed615c09df73,2546,,,"[77.0, 76.0]",19802,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Mclauchlan,10195.0,Right Midfield,198,Brighton & Hove Albion WFC,965,['ae5afa59-36db-4736-8f0b-cc0d6d472b99'],25,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:46:25.136,Pressure,
,,,,,,,,,,,,,,,,,,1.575791,,,,,,,,,,,558e091e-6093-4da1-a5ba-a08feba34327,2556,,,"[31.0, 74.0]",19802,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Mclauchlan,10195.0,Right Midfield,199,Brighton & Hove Albion WFC,965,['1feb5a68-7921-4df2-9198-567d0e87b7f0'],43,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:46:43.995,Pressure,
,,,,,,,,,,,,,,,,,,1.663398,,,,,,,,,,,75ff2169-59df-4376-92bc-949b769cf0e8,2577,,,"[57.0, 71.0]",19802,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Megan Connolly,23413.0,Left Defensive Midfield,200,Yeovil Town LFC,970,"['529b43ff-b662-4855-8b1a-59dcfed329fc', 'c755ed28-121a-456c-8204-1c40eaecd199']",31,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:31.684,Pressure,
,,,,,,,,,,,,,,,,,,2.651407,,,,,,,,,,,0d08c514-eff5-40d4-b77c-a8539fce8f39,2581,,,"[43.0, 39.0]",19802,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iniabasi Anefiok Umotong,16378.0,Right Center Forward,200,Yeovil Town LFC,970,"['1cc02efa-71ff-4d9a-a47a-8a901f672f33', 'a794429e-c65f-46e0-aef0-ed78fcda2349']",36,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:36.845,Pressure,
,,,,,,,,,,,True,,,,,,,2.223095,,,,,,,,,,,58cce71d-712d-4361-8941-bbc6eb131cd2,2593,,,"[44.0, 55.0]",19802,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bonnie Horwood,15713.0,Right Defensive Midfield,200,Yeovil Town LFC,970,['190ef385-71ea-44df-845e-5a6cef76c497'],54,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:47:54.493,Pressure,
,,,,,,,,,,,,,,,,,,0.808652,,,,,,,,,,,6f3b3b81-6810-4835-a90e-2f0260be68aa,2613,,,"[10.0, 15.0]",19802,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Alexander,15710.0,Left Back,201,Brighton & Hove Albion WFC,965,"['aa44a33b-f3af-45b7-a99b-2a264ec69a59', 'd308d9f1-130f-4a9b-87ae-5ab711b39d8e']",18,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:48:18.935,Pressure,
,,,,,,,,,,,True,,,,,,,1.728848,,,,,,,,,,,925a2838-9378-4ab3-9857-2039ed0f6439,2620,,,"[92.0, 52.0]",19802,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Left Midfield,201,Brighton & Hove Albion WFC,965,"['3a804761-b6c2-456d-a0f9-67fdd88516db', 'd94a5ea7-3fa4-4333-93bb-bc75466b9a1a']",24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:48:24.798,Pressure,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,eddb68f4-9ebe-47dc-848d-0ba78939c57a,22,,,"[90.0, 50.0]",19802,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Evans,15707.0,Left Defensive Midfield,3,Brighton & Hove Albion WFC,965,"['400d8a9d-5fe9-4b56-b958-efd2d6c5e242', '45255797-5a23-4c00-b638-3b20c293b14e', '5ec12b4b-b6db-4a7e-b73c-d89509fa6deb']",13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:13.256,Dribbled Past,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,a849dbc1-b189-402c-a718-b5b2311950fd,142,,,"[37.0, 28.0]",19802,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Buet,20034.0,Left Center Back,10,Brighton & Hove Albion WFC,965,"['33f4686c-a34f-44bf-a9a2-807b9832a24e', 'e6e38933-2694-4096-9b0c-860d4dab6e9a']",4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:04.715,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3b8c1eb0-4f94-41a2-bdfb-3bcc9f47f6f9,152,,,"[84.0, 50.0]",19802,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anne-Marie Heatherson,15714.0,Left Center Forward,10,Brighton & Hove Albion WFC,965,"['3eed5b7e-4528-43c1-9647-7dd11e6a9102', '89b0807d-e575-48fd-accf-ef1422540502']",9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:09.292,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e75cc2bb-6737-456d-8852-38e0b4dd70d7,221,,,"[77.0, 74.0]",19802,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Left Center Forward,14,Yeovil Town LFC,970,"['e7d6be6c-2e8f-4b77-8378-36aeaf352be5', 'f1327b35-b4a8-48a9-b946-f3bdaf1a9007']",33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:33.393,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,39979a85-17c8-4639-b882-354a4ebaa2c6,494,,,"[95.0, 75.0]",19802,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Mclauchlan,10195.0,Right Midfield,36,Brighton & Hove Albion WFC,965,"['57a3c872-e300-4d65-a4b7-698f0b81dd7c', '8e8a0a92-bdf7-4c5e-a04d-d1cd8c1fe2e6', 'b3d7f5aa-2760-47ab-a6d2-f5a2bf12cc57']",30,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:15:30.321,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d4742ab4-b2e0-4807-b167-1540b4f04210,621,,,"[42.0, 25.0]",19802,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Buet,20034.0,Left Center Back,41,Yeovil Town LFC,970,"['5a44df11-ab93-4d6a-8c5a-c54c0a4f4d95', '936be74d-0d94-455f-b8bb-7ea789201d39']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:30.407,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,25d4c953-c341-45e5-bfcf-a698061cebfb,899,,,"[27.0, 50.0]",19802,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Mclauchlan,10195.0,Right Midfield,60,Brighton & Hove Albion WFC,965,"['50e9da79-4082-4df4-aa54-eb0f7382bfa0', 'a46e804a-94ec-43f8-bd2c-ab7b3f9baecb']",4,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:04.916,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,99e85e63-0a3a-47eb-8841-6c05cf1d623e,926,,,"[16.0, 28.0]",19802,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aileen Whelan,16374.0,Left Midfield,61,Yeovil Town LFC,970,"['2b413474-36b2-46f2-802d-3b4b369c9d25', '810f9fb7-25ec-492f-99a1-d0639897e070', 'c7536980-e39f-4710-a38d-6482ae82c59f']",40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:40.838,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a1cdd6d0-1b4d-4d9d-bc2f-d934d92d8874,1384,,,"[42.0, 58.0]",19802,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Georgia Evans,15707.0,Left Defensive Midfield,95,Brighton & Hove Albion WFC,965,"['616df78c-742a-490d-b2a8-27c350deb1d3', '9cfeb4c4-f3a7-4202-98cb-198770e973ec']",8,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:08.534,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,937514a8-3983-4514-8a94-046bc99f08fb,1445,,,"[44.0, 17.0]",19802,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Danielle Buet,20034.0,Left Center Back,103,Yeovil Town LFC,970,"['09869f54-13fd-4313-b52d-3cd7e72d7dcb', '332ee980-077b-4b14-a6d1-134549402234', '7f211cce-27d7-4464-a9ac-25dbec117de5']",0,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:00.865,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6fa6f8f5-27df-47a1-8322-8a19bed94187,1518,,,"[76.0, 4.0]",19802,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Right Center Forward,108,Yeovil Town LFC,970,"['01aac2c0-1088-40fd-ab73-dbe3dfcc70a2', '9d89e95f-8813-4549-ad19-37d1ded0640c', 'c84d4c63-1e40-417d-83c7-03b535160357']",46,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:46.556,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2596e923-59a5-4a40-b9ee-108b2d25fd9f,1603,,,"[22.0, 41.0]",19802,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fern Whelan,19420.0,Right Center Back,113,Yeovil Town LFC,970,"['0a9d5bc7-e777-4b4b-9a9c-d41e7bd081f9', 'a2cbd00c-35d0-439e-a535-3121dcdd926b', 'fc7ba565-1255-4afd-8333-1ee5ebc24742']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:15.226,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fd05e562-2363-4246-80ba-6bfc548523eb,1709,,,"[6.0, 63.0]",19802,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Buxton,19774.0,Right Back,125,Brighton & Hove Albion WFC,965,"['056f15c1-4667-4cd1-a367-8ff8a772223e', '122ee082-88ac-4e6f-b093-32ad3f29078e', 'a16398bd-a027-4a67-a407-949584975764']",16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:12:16.950,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,19d597d0-f083-4f18-b73e-eb4f0912dd55,1735,,,"[47.0, 5.0]",19802,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Brazil,16393.0,Right Center Forward,128,Yeovil Town LFC,970,"['8aca98fa-18a3-4fc1-903a-99cc3d7b066b', 'cfce4774-2947-48d6-bea4-719844bc727c']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:13:16.664,Dribbled Past,
