50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,f6cd9840-6572-4959-8ba2-d801f861373e,3080,,,"[17.9, 53.3]",2275052,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,180,Chelsea FCW,971,['33ff822f-9f52-464b-883d-fd11ddded84a'],54,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:44:54.242,Dribble,True
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,f466e907-ad2d-4414-946e-a8e5b90fb16c,147,,,"[82.9, 66.5]",2275052,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,9,Brighton & Hove Albion WFC,965,['786ae319-b0a4-43b0-ba5f-e962bef32e7f'],0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:00.878,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a336db9b-b516-4cb3-8abc-336ba7951d10,212,,,"[36.2, 20.3]",2275052,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Right Center Midfield,14,Chelsea FCW,971,['8febcfbc-7937-424a-8d41-df67d0cdc916'],52,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:52.610,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d1dd4a74-97ac-4e2a-b3bb-9ea954e0df3a,267,,,"[85.2, 77.4]",2275052,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Brazil,16393.0,Right Wing,20,Chelsea FCW,971,['468614f7-ada3-40e9-bc1e-5005dd31ee7d'],41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:41.420,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a72e3589-bcc9-46ae-9901-935377dddebb,379,,,"[77.1, 72.9]",2275052,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maren Nævdal Mjelde,10395.0,Right Back,25,Brighton & Hove Albion WFC,965,"['19c91478-1a42-47c4-bcc3-9874b2a02ec2', '480d0263-a51a-4b6f-916b-359db8f661d5']",43,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:43.765,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,Handball,,,,,,,,,,db2f73d5-dbfa-4434-aafb-a3060ad9a53c,383,,,"[23.4, 25.6]",2275052,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,26,Brighton & Hove Albion WFC,965,['ae13a8a3-b29a-4204-b655-dada194679e2'],10,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:10.365,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e9aa5734-a2bb-451b-97f3-c3f54c64ec04,444,,,"[37.2, 62.7]",2275052,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matilde Lundorf Skovsen,31528.0,Right Back,29,Chelsea FCW,971,"['915b925f-ba5f-4162-9d08-27b5ad5633b4', 'debafd9d-0500-40fc-922e-749a9bdaabd2']",39,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:39.171,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,401c315a-fdc8-4640-a202-3eb29de98c43,660,,,"[44.9, 32.1]",2275052,19,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Buet,20034.0,Center Defensive Midfield,45,Chelsea FCW,971,['ead07f60-8dbd-49ce-a97a-84c44e0e5ddb'],8,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:19:08.979,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,eaa105d0-6491-452c-9def-57d7bd58cd0b,937,,,"[58.2, 78.3]",2275052,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,60,Chelsea FCW,971,"['3e534bdc-76df-4b58-963a-1766b2f9c46f', '4497c5dd-7ae2-4b72-a159-903a639dd707']",4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:04.599,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af75eccc-1d11-4939-9cfd-c2b84525da57,994,,,"[51.7, 67.1]",2275052,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,62,Brighton & Hove Albion WFC,965,"['35aa786b-26ce-4eb7-8ee6-165539d183e9', 'c8a84383-bf5e-4d5d-8999-13c88ae29174']",20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:20.403,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,Handball,,,,,,,,,,a35f3171-e9b5-4bc0-bc9e-d8d8063c4d09,1179,,,"[90.7, 23.1]",2275052,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,71,Chelsea FCW,971,,48,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:48.289,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6b992a66-8cc8-4635-9be9-43bbcc0b5356,1292,,,"[85.2, 46.4]",2275052,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,75,Chelsea FCW,971,"['9fec7f0d-4a85-4ba7-a07a-e22dd1119a23', 'acf8187f-174d-4dfa-a798-48e64b9ace59']",20,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:20.302,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,54783028-bdaf-4ec8-91ad-887779cb8fe6,1374,,,"[8.4, 77.4]",2275052,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,79,Chelsea FCW,971,"['438bcac5-ace8-404f-899f-86ee42620d92', '9cbe616c-3e7d-440f-b733-42da0c591370']",42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:42.979,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d0389c8f-e59d-4531-b51f-86d423d0918f,1475,,,"[59.1, 71.2]",2275052,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Right Center Midfield,87,Chelsea FCW,971,['444a872a-a531-42ad-a65e-6cddcb6fc05b'],41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:43:41.905,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,5558ccaf-171d-420a-978a-da4e19db71ac,1693,,,"[95.0, 61.1]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Drew Spence,4638.0,Right Center Midfield,97,Brighton & Hove Albion WFC,965,"['05ccefe9-1442-40b7-9ded-b455218de025', '5e9443b9-05a6-4d42-97ca-dba378107372', 'dfce3e86-d2e3-46b5-80a2-276ffe79f1fd']",32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:32.578,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4436dfdf-2896-4e20-b170-cbe060bf24f4,1700,,,"[38.1, 71.3]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,97,Brighton & Hove Albion WFC,965,"['42df9f56-bdef-456c-bddd-d2d47541f66e', '97b62eb9-8863-473a-9059-17675c61b445']",41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:41.872,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,,4199c1a0-17f6-46bf-95f3-05279f30a39a,1741,,,"[35.4, 65.8]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Buet,20034.0,Center Defensive Midfield,102,Chelsea FCW,971,['95d8be5d-9e5a-4b00-be0c-4b43a9ff5a86'],42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:42.049,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,5e3643ca-15bb-41a2-8a7b-e902854292c3,1856,,,"[38.4, 46.9]",2275052,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Right Center Midfield,111,Chelsea FCW,971,"['76eb47eb-fc95-4671-8911-f6280aecd8db', '7f734db7-adf4-4a55-bf04-8d566d791957']",29,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:29.099,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d60c3bbd-a4c1-4f18-894f-3cebf0ff3b35,2219,,,"[71.3, 76.1]",2275052,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Brazil,16393.0,Right Wing,135,Brighton & Hove Albion WFC,965,['e937b8bd-1b9c-4473-855c-47163e1a0bad'],42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:18:42.116,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,8514ff07-7671-4a02-b63e-f9627381d7cc,2963,,,"[54.8, 32.1]",2275052,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,173,Brighton & Hove Albion WFC,965,['5e967dfd-3f2b-4c58-a4b3-769b3a53c633'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:28.194,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,a11a30b9-cbb2-4d38-ade8-c6d8f4aed9a8,3124,,,"[100.5, 66.6]",2275052,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Right Wing,182,Chelsea FCW,971,['78df799c-005f-480c-8806-23d1d6e1da40'],34,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:34.889,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5841a717-70db-4ff7-a179-efaf4eb4ca93,3130,,,"[55.7, 68.5]",2275052,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Left Center Back,182,Chelsea FCW,971,['e9e4c33e-3b6b-4c56-b360-c700232444c6'],37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:47:37.604,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,51af15ac-dd55-401b-b6e1-f5893f720394,3153,,,"[9.8, 72.0]",2275052,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matilde Lundorf Skovsen,31528.0,Right Back,183,Chelsea FCW,971,"['0d3de8c7-af8b-4145-b60e-b2ee433c165a', '1fc25499-20c6-4e04-92b3-3843b7e70596']",45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:48:45.478,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,786ae319-b0a4-43b0-ba5f-e962bef32e7f,148,,,"[38.1, 14.5]",2275052,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,9,Brighton & Hove Albion WFC,965,['f466e907-ad2d-4414-946e-a8e5b90fb16c'],0,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:00.878,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8febcfbc-7937-424a-8d41-df67d0cdc916,213,,,"[84.8, 60.7]",2275052,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Midfield,14,Chelsea FCW,971,['a336db9b-b516-4cb3-8abc-336ba7951d10'],52,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:52.610,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,468614f7-ada3-40e9-bc1e-5005dd31ee7d,268,,,"[35.8, 3.6]",2275052,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,20,Chelsea FCW,971,"['5cf89418-182d-4e3d-a185-19f36f2c9a94', 'd1dd4a74-97ac-4e2a-b3bb-9ea954e0df3a']",41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:41.420,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,480d0263-a51a-4b6f-916b-359db8f661d5,380,,,"[43.9, 8.1]",2275052,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,25,Brighton & Hove Albion WFC,965,['a72e3589-bcc9-46ae-9901-935377dddebb'],43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:43.765,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,debafd9d-0500-40fc-922e-749a9bdaabd2,445,,,"[83.8, 18.3]",2275052,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Erin Cuthbert,4660.0,Right Midfield,29,Chelsea FCW,971,['e9aa5734-a2bb-451b-97f3-c3f54c64ec04'],39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:39.171,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ead07f60-8dbd-49ce-a97a-84c44e0e5ddb,661,,,"[76.1, 48.9]",2275052,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,45,Chelsea FCW,971,['401c315a-fdc8-4640-a202-3eb29de98c43'],8,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:08.979,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e534bdc-76df-4b58-963a-1766b2f9c46f,938,,,"[62.8, 2.7]",2275052,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,60,Chelsea FCW,971,"['5915c071-3ed8-4c63-9e51-a01d063b9618', 'eaa105d0-6491-452c-9def-57d7bd58cd0b']",4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:28:04.599,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,35aa786b-26ce-4eb7-8ee6-165539d183e9,995,,,"[69.3, 13.9]",2275052,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,62,Brighton & Hove Albion WFC,965,['af75eccc-1d11-4939-9cfd-c2b84525da57'],20,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:20.403,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,acf8187f-174d-4dfa-a798-48e64b9ace59,1293,,,"[35.8, 34.6]",2275052,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,75,Chelsea FCW,971,['6b992a66-8cc8-4635-9be9-43bbcc0b5356'],20,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:20.302,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9cbe616c-3e7d-440f-b733-42da0c591370,1375,,,"[112.6, 3.6]",2275052,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,79,Chelsea FCW,971,['54783028-bdaf-4ec8-91ad-887779cb8fe6'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:42.979,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,444a872a-a531-42ad-a65e-6cddcb6fc05b,1476,,,"[61.9, 9.8]",2275052,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Left Wing,87,Chelsea FCW,971,['d0389c8f-e59d-4531-b51f-86d423d0918f'],41,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:41.905,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,dfce3e86-d2e3-46b5-80a2-276ffe79f1fd,1694,,,"[26.0, 19.9]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,97,Brighton & Hove Albion WFC,965,['5558ccaf-171d-420a-978a-da4e19db71ac'],32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:32.578,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,97b62eb9-8863-473a-9059-17675c61b445,1701,,,"[82.9, 9.7]",2275052,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,97,Brighton & Hove Albion WFC,965,"['2e208e43-82a9-4864-9730-a6d09b6c7b5b', '4436dfdf-2896-4e20-b170-cbe060bf24f4']",41,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:41.872,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,95d8be5d-9e5a-4b00-be0c-4b43a9ff5a86,1742,,,"[85.6, 15.2]",2275052,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,102,Chelsea FCW,971,['4199c1a0-17f6-46bf-95f3-05279f30a39a'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:42.049,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,76eb47eb-fc95-4671-8911-f6280aecd8db,1857,,,"[82.6, 34.1]",2275052,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,111,Chelsea FCW,971,['5e3643ca-15bb-41a2-8a7b-e902854292c3'],29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:29.099,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,e937b8bd-1b9c-4473-855c-47163e1a0bad,2220,,,"[49.7, 4.9]",2275052,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,135,Brighton & Hove Albion WFC,965,['d60c3bbd-a4c1-4f18-894f-3cebf0ff3b35'],42,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:42.116,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5e967dfd-3f2b-4c58-a4b3-769b3a53c633,2964,,,"[66.2, 48.9]",2275052,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kayleigh Green,16400.0,Center Forward,173,Brighton & Hove Albion WFC,965,['8514ff07-7671-4a02-b63e-f9627381d7cc'],28,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:28.194,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,78df799c-005f-480c-8806-23d1d6e1da40,3125,,,"[20.5, 14.4]",2275052,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,182,Chelsea FCW,971,['a11a30b9-cbb2-4d38-ade8-c6d8f4aed9a8'],34,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:34.889,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e9e4c33e-3b6b-4c56-b360-c700232444c6,3131,,,"[65.3, 12.5]",2275052,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,182,Chelsea FCW,971,"['487b1e80-f58f-4a7d-a3e1-40f4304ae0c6', '5841a717-70db-4ff7-a179-efaf4eb4ca93']",37,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:37.604,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fc25499-20c6-4e04-92b3-3843b7e70596,3154,,,"[111.2, 9.0]",2275052,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adelina Engman,17273.0,Center Attacking Midfield,183,Chelsea FCW,971,['51af15ac-dd55-401b-b6e1-f5893f720394'],45,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:48:45.478,Foul Won,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,b25353ed-b9d6-46a8-9db8-5ed2ee72ed66,204,,,"[36.4, 10.9]",2275052,4,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,13,Chelsea FCW,971,,38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:38.152,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,24a24b6b-9aef-4f3d-833a-452ea3243d77,220,,,"[48.5, 51.5]",2275052,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Maren Nævdal Mjelde,10395.0,Right Back,16,Brighton & Hove Albion WFC,965,['89d81304-67a3-4a7d-b567-1a99d3aafd08'],47,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:47.234,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,76fc6706-abd7-4380-9e56-350e708662a5,257,,,"[10.8, 33.5]",2275052,7,,True,,,,,,,,,,,,,,,,,,,,,,,1,Other,Sophie Louise Ingle,15549.0,Center Defensive Midfield,18,Brighton & Hove Albion WFC,965,['41fbef63-0388-498e-803e-9201e9cf86fe'],16,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:16.773,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,d0acffd9-1ced-4084-920f-034196864409,328,,,"[52.2, 68.4]",2275052,8,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,23,Chelsea FCW,971,['ee3b7705-20a2-4ae3-9834-9c356dff14ce'],28,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:28.857,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,a3fd366a-05c9-4f2a-92fb-b18c1256d05e,360,,,"[9.4, 35.1]",2275052,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,24,Chelsea FCW,971,['9d33776f-bd01-4101-992b-3a31812d121f'],9,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:09.649,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,260eae8f-7788-4caf-bb1d-329817754511,361,,,"[5.2, 5.1]",2275052,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,24,Chelsea FCW,971,,14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:09:14.142,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,aa03d8f1-fc96-43ba-bd99-8adaaa903d58,425,,,"[5.8, 41.5]",2275052,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danielle Buet,20034.0,Center Defensive Midfield,29,Chelsea FCW,971,,26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:12:26.714,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,5d50f8a8-5737-4fa6-958c-ca9e3f64dcdc,455,,,"[41.6, 56.0]",2275052,13,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Millie Bright,4642.0,Right Center Back,31,Brighton & Hove Albion WFC,965,['2d606d65-852d-4085-a7ae-7a68394b08a2'],46,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:46.728,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,6c9a8024-3621-4401-9267-a742e1b7aa7c,680,,,"[9.9, 49.0]",2275052,19,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danique Kerkdijk,16383.0,Left Center Back,46,Chelsea FCW,971,['5ac8e41c-5e0d-4ecd-8d8a-d4e3bfbbf007'],38,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:19:38.595,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,2f3a0803-68dd-4c67-8438-45b7446f4900,684,,,"[5.6, 38.1]",2275052,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Victoria Williams,16395.0,Right Center Back,47,Chelsea FCW,971,"['2f8afbce-8c2e-4935-83d1-82cf6bde7ef6', '58adf6e3-3d6b-4fbb-bd22-473fa4eed6fb']",19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:19.850,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,7ec4ce97-3986-4040-bd2a-d53708dc4937,695,,,"[4.9, 43.0]",2275052,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Victoria Williams,16395.0,Right Center Back,48,Chelsea FCW,971,['a69ec533-1f57-40bf-8486-34562f7a24c5'],54,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:20:54.785,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,a3fba54b-c905-48ae-8012-c53bb7120e6c,743,,,"[53.3, 13.3]",2275052,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,49,Brighton & Hove Albion WFC,965,['3b6151e1-8b8b-4362-a310-846a010cee93'],19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:19.930,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,5196c47e-ff44-4551-aedc-b0a76b132cb6,785,,,"[7.0, 31.6]",2275052,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maren Nævdal Mjelde,10395.0,Right Back,53,Brighton & Hove Albion WFC,965,,15,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:25:15.257,Clearance,True
