ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,d17cbde7-5e77-4fe6-81fc-2e467261c803,2698,,,"[94.0, 32.0]",19747,73,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,177,Manchester City WFC,746,['4db68cd6-3cbd-4db3-a9fa-56bc82010584'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:49.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f849ba6d-d525-416c-bdf3-f06b036620fe,2702,,,"[106.0, 64.0]",19747,73,,,,,,,,,,,,,,,,,,,2,From Throw In,Tessa Wullaert,10099.0,Right Wing,177,Manchester City WFC,746,['e4e336eb-2ed6-4d75-91d9-1e6a686a779f'],54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:54.458,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,5c8f56d4-f05e-4c9e-8de1-e7dfd29fff92,2706,,,"[119.0, 41.0]",19747,73,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikita Parris,4654.0,Center Forward,177,Manchester City WFC,746,['36ea26e3-a8f7-4370-a508-4a9d501c3ed2'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:58.320,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a3b22f85-c37e-493b-bd87-6fd4e16c2f04,2713,,,"[109.0, 77.0]",19747,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Wing,179,Manchester City WFC,746,['513d5225-3587-4c87-bab9-0d1dd70f0741'],11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:11.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a92f4866-9f3c-41b0-9fcc-ddff7ffd8063,2715,,,"[25.0, 11.0]",19747,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Forward,179,Manchester City WFC,746,['fccd0ddb-7325-461b-973b-c9f49f3a1754'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:12.822,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,dd56b8a8-9a16-4c9f-9df8-e233f1514c63,2718,,,"[55.0, 26.0]",19747,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Brooke Chaplen,15723.0,Right Wing,179,Manchester City WFC,746,['46d88faa-1536-4506-91d2-1da09a1ddb3a'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:15.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0dfadd2d-3039-4ef6-b123-6c34d612df39,2722,,,"[85.0, 44.0]",19747,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,179,Manchester City WFC,746,['1b607ca2-af29-4764-bf72-1e978af67f92'],18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:18.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0fb164f7-7b11-45e3-b4b8-50518774e613,2725,,,"[97.0, 29.0]",19747,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,179,Manchester City WFC,746,['bda2ddce-b584-484b-80c4-681fe5af78eb'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:20.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,bbd8c3a8-6888-4527-91d4-d17ac786cef4,2730,,,"[101.0, 5.0]",19747,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,179,Manchester City WFC,746,"['2b30a9bd-982c-47ea-841a-35169da746b2', '7736d00f-308b-42ce-8fde-cd7db6aa4a90']",26,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:26.619,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,5c3ab112-67f2-4c26-b4eb-5a087def2651,2741,,,"[42.0, 79.0]",19747,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Jade Moore,10190.0,Right Center Midfield,181,Reading WFC,974,['bc7df69e-e520-4ea5-a4c1-b955f7638b43'],52,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:52.309,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,55e7d3fc-a4ba-4e7f-9077-f2d45a6e1f2e,2744,,,"[48.0, 77.0]",19747,76,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Bruton,15726.0,Left Wing,181,Reading WFC,974,['226b94e5-d01e-45c0-a506-2567bcae22ff'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:54.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a34c5fc5-67fd-4015-81f8-1258294a050b,2748,,,"[87.0, 4.0]",19747,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,182,Manchester City WFC,746,['5f233168-994f-4c36-9251-ec3c2d593bc1'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:55.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,051ebb54-c583-42bf-93db-9da2333a7cb7,2750,,,"[84.0, 10.0]",19747,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,182,Manchester City WFC,746,['05f128cf-1294-4798-954a-3c913e9af4d7'],56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:56.815,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,c5d1782a-da6b-47f4-8172-1a13df415d1b,2753,,,"[93.0, 10.0]",19747,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,182,Manchester City WFC,746,['e7666f0c-da87-42d2-be76-98d5fd639e11'],57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:57.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7ddf0211-2d9e-4f22-9bac-6d627ab68b6d,2755,,,"[34.0, 63.0]",19747,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Forward,183,Reading WFC,974,['03c60aa7-55ce-449d-abb1-1f06d84495bc'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:31:59.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,77a0cf0a-3a37-4277-8506-18a94d938200,2758,,,"[25.0, 36.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Natasha Harding,15725.0,Left Back,183,Reading WFC,974,['f2100a7e-c3ab-4ae4-bd96-12a56647b37d'],1,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:01.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a3f2f315-e041-4cd6-af84-b6cc76548fc2,2761,,,"[63.0, 61.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Wing,183,Reading WFC,974,['cf166525-865a-4f69-8d1a-eb03bc62e7fa'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:04.883,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,1d595c1c-8cae-452f-bd86-326ca32e4e59,2763,,,"[93.0, 65.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Right Wing,183,Reading WFC,974,['b94258b5-a8a7-4208-ba18-d740faf5cd72'],9,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:09.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1fda7e33-c43b-4828-a09d-a778de0c4bdf,2766,,,"[8.0, 37.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,184,Manchester City WFC,746,"['2b9ea692-9318-4301-95b7-e8e22f29cdd8', 'fec07ced-2a55-4eff-985e-101378975d8b']",11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:11.734,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,b5aecf42-16b2-4a56-9bea-fef62fe5ce07,2769,,,"[33.0, 6.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,184,Manchester City WFC,746,['4a4d1888-6c66-41b2-919d-2bb2b1e29793'],14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:14.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,84e489db-f928-43fb-8c52-b0152f43748d,2772,,,"[13.0, 12.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,184,Manchester City WFC,746,['e2e6b5b5-9a4c-4e99-9a66-b0293186db88'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:16.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,abb0afb5-7108-4b2b-ad66-c9737f4c9d81,2776,,,"[26.0, 6.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,184,Manchester City WFC,746,"['52ad9dde-52d0-44b7-9a2f-cfdb3db3a7fe', 'c875c44a-d2e6-4c3c-bd7d-f19e71863577']",18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:18.163,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,5ebf3f91-bec2-442d-99d6-5e75b2c40254,2779,,,"[32.0, 18.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,184,Manchester City WFC,746,['2dc9fb74-b603-4632-a28c-4305541ff3a8'],19,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:19.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b1f6cefc-1203-4b6b-971e-c340aecb4e7c,2782,,,"[39.0, 2.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,184,Manchester City WFC,746,['fb6dcd85-8fad-492c-91ba-815e6a48f376'],21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:21.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1ecf804e-d57f-4112-8d7f-7e6eaf5469a6,2786,,,"[72.0, 75.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,185,Reading WFC,974,['c1cde803-87f5-425b-99e1-a5d7319586cf'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:23.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3de22651-15fd-4137-8d81-168f1364b7b3,2788,,,"[92.0, 63.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Forward,185,Reading WFC,974,['fc9aa9e6-eef6-491f-9ce7-587d9ce06f37'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:24.782,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,35c3a380-2f3e-4fc2-b2b5-96805a6f1f24,2791,,,"[96.0, 51.0]",19747,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Right Wing,185,Reading WFC,974,['8dfe834f-71d3-4947-be2c-57341a80fd7d'],27,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:27.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,acf0908f-02e3-4090-a840-996d333d4b16,2794,,,"[102.0, 62.0]",19747,77,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Forward,186,Reading WFC,974,['0fa6c91f-384a-4081-9266-39670931ad96'],52,,,,,,,,,,,,,,,,,Reading WFC,974,00:32:52.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,16c7a0db-41fe-4901-be0a-0d0335644416,2800,,,"[12.0, 18.0]",19747,77,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Left Back,186,Reading WFC,974,['76dd1bce-20dc-40f7-bacc-4ef6db838232'],56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:56.536,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,447a21e2-379a-4d03-9562-524d697b2285,2803,,,"[49.0, 31.0]",19747,77,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Wing,186,Reading WFC,974,['fffc906f-3a28-4c3f-a94e-6c739cb13e37'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:32:58.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d8cc9ca5-4b92-44c4-adab-dfb72747539d,2808,,,"[61.0, 31.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Natasha Harding,15725.0,Left Back,186,Reading WFC,974,['9a744a21-1d21-4cfa-a4a9-7ea1ed25ab4c'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:04.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a0117804-2e21-478c-9676-0122ff86d2d8,2812,,,"[53.0, 45.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Josanne Potter,10198.0,Left Center Back,186,Reading WFC,974,"['92b93136-6cd9-4c33-8be6-6a0f94300d84', 'c1e34a4d-f922-428d-8fd6-8636bbdfaada']",7,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:07.552,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,59a6e19a-5170-4b4a-8e97-e85e0d8d0113,2814,,,"[91.0, 31.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Bruton,15726.0,Left Wing,186,Reading WFC,974,['45988bdf-77a1-4cdb-a7e7-d16c0cc54a1b'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:10.612,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,23ddf966-da54-4a22-ab60-f0db40c36fc5,2816,,,"[52.0, 50.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikita Parris,4654.0,Center Forward,186,Reading WFC,974,['2759b325-8f7e-47da-98bd-433ba1bb6bde'],13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:13.047,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,40118a77-5eab-4818-a84a-2f88274bb085,2818,,,"[83.0, 31.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Bruton,15726.0,Left Wing,186,Reading WFC,974,['01b06b42-01bb-4846-b552-0ba649c241fc'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:15.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,74f4da59-2fe6-48d9-92c3-70c1d68830b8,2824,,,"[22.0, 29.0]",19747,78,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,187,Manchester City WFC,746,['daf4cd42-e9b5-41ff-aadd-b759f97649b8'],19,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:19.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e9f6ec0b-1c14-41f2-8e83-764d74b6219d,2828,,,"[42.0, 16.0]",19747,78,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,187,Manchester City WFC,746,"['56623017-caff-4eeb-8222-9c45d9923727', '79b78996-852d-4e7f-8861-851a70a24367']",21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:21.886,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,66dc11ba-4e1e-45cd-86a9-7f8d1efe72b0,2831,,,"[97.0, 14.0]",19747,78,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,187,Manchester City WFC,746,['c556302a-9337-4c99-b710-2a1dda43b17d'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:28.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d4c6672b-0425-4a8a-974c-baaa580e8f01,2834,,,"[112.0, 18.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,188,Manchester City WFC,746,['816dc1de-f9fa-473b-9d7a-e31b25a51a97'],43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:43.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,acb72786-c507-4cef-ab94-5a65061f5468,2839,,,"[105.0, 19.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Wing,188,Manchester City WFC,746,"['2499c940-34f1-4e44-9587-a607c3e7de80', '50226729-56c7-41f1-8a39-ff2bd4a1adc8']",47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:47.757,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,d61e91f1-59de-445b-add7-4c1d6924be7d,2841,,,"[116.0, 9.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Left Back,188,Manchester City WFC,746,['1e807ec7-59f2-41d3-8b34-3cd7a492bdd1'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:49.725,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,85902566-0ccc-4454-9d43-70d76878b7f0,2847,,,"[47.0, 63.0]",19747,78,,,,,,,,,,,,,,,,,,,2,From Throw In,Brooke Chaplen,15723.0,Right Wing,188,Manchester City WFC,746,['e20cc33f-3d73-4a41-a291-30c6ea041958'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:33:54.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c5aab591-a426-4abe-b655-0981bd5e2ebd,2852,,,"[96.0, 18.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Wing,189,Manchester City WFC,746,['4707acfe-3ec8-4437-84b5-29702b79cba6'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:09.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,014d6bc9-0d91-41e9-b7f4-7ee59252e032,2855,,,"[95.0, 4.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Left Back,189,Manchester City WFC,746,"['c4ee19f8-4645-4e55-bf44-26909e85986d', 'ecce5791-f8c6-4f22-bc8e-bfe9dd9e8c42']",11,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:11.044,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,4e939850-da74-4375-b836-07d152af7b93,2861,,,"[85.0, 36.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,189,Manchester City WFC,746,['f1c19b81-7d1d-4b0c-b6fd-f3442c35bf8e'],14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:14.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b606cb64-ecfd-458a-9621-b09928a6a897,2865,,,"[89.0, 8.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Left Back,189,Manchester City WFC,746,['5a6e8ceb-dc95-4910-8073-f8e8758903f1'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:16.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f2c64eb0-1dee-4c6c-8039-bac42010b09a,2870,,,"[99.0, 5.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,189,Manchester City WFC,746,"['92b69fc0-b660-4a27-9a41-47be7a234b33', 'aa83e3bd-af86-42f7-8580-64413ff0a2cd']",18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:18.786,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,7f59e43d-2e83-4a3b-a5fa-607a1edb9b58,2872,,,"[100.0, 11.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Wing,189,Manchester City WFC,746,['2c698540-fd67-4f16-b593-b46199c5bf26'],19,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:19.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3d6604f3-7d8c-4a66-9994-5313d73759a8,2875,,,"[111.0, 10.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,189,Manchester City WFC,746,"['c0027f40-3744-4d93-91c3-5a97b8317ae4', 'cd2d8e14-ac60-4600-9933-f5a01f73fbe5']",21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:21.029,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,2297917d-cffb-4559-9f48-2a95671c7248,2881,,,"[23.0, 72.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,189,Manchester City WFC,746,['fa773997-c99e-41aa-ae45-711b29058909'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:24.237,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a5045394-e02a-459e-84af-afebbfd5af11,2883,,,"[96.0, 27.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Wing,190,Manchester City WFC,746,['1e8aa4ca-e2c8-4eea-a9ee-db01c2866007'],33,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:33.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9e26fb2a-7b07-476c-8a03-df057ce26150,2887,,,"[39.0, 34.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,190,Manchester City WFC,746,['4adf5ebc-ba66-4005-b0e2-05d073d66f69'],38,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:38.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d7792c88-84a2-4404-a41d-813ae74819f9,2890,,,"[73.0, 31.0]",19747,79,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,190,Manchester City WFC,746,['8bbb1a68-6248-4298-aaa8-2f00ef67dd12'],42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:42.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8f598687-7f90-4e1c-a5b8-18c6916f3d89,2895,,,"[90.0, 39.0]",19747,79,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Wing,191,Reading WFC,974,['3ce7d4d1-2e7c-40f8-aa42-5043665912fd'],48,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:48.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f2b055b2-fa9d-4181-ae16-57c2e43b4115,2898,,,"[104.0, 50.0]",19747,79,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Forward,191,Reading WFC,974,['1af1c4d9-1537-478c-9e82-841369255218'],51,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:51.331,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,30273f8c-f37c-4eb8-b45d-3f6b1fd8e6cb,2900,,,"[109.0, 47.0]",19747,79,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Right Wing,191,Reading WFC,974,['f8bf8d3a-ab12-401a-b529-f4d9063b65ec'],51,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:51.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d3ec2d49-937f-4e08-b285-70508737b4d0,2913,,,"[57.0, 56.0]",19747,80,,,,,,,,,,,,,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Center Midfield,192,Reading WFC,974,['5e28ed67-5f76-462b-a981-1000db8067b6'],18,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:18.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,53f50979-69fe-4b86-9240-64adafdbdebb,2916,,,"[59.0, 68.0]",19747,80,,,,,,,,,,,,,,,,,,,2,From Throw In,Jade Moore,10190.0,Right Center Midfield,192,Reading WFC,974,['e7d322a0-88f4-416d-9bf6-a910ec2c8162'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:20.690,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,40fd8803-788a-4362-9c4b-61285869f9aa,2919,,,"[102.0, 64.0]",19747,80,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Forward,192,Reading WFC,974,['c2347a46-d842-4a38-aa41-cd1062d14952'],26,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:26.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3ad8714d-b3ed-4ff1-adec-667d9b93cb2e,2921,,,"[15.0, 21.0]",19747,80,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,193,Manchester City WFC,746,['d9440069-41f7-47f2-ac47-c49eb17091f4'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:28.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d247a58c-dcfb-4f0a-b3c4-931cd856cf27,2924,,,"[8.0, 6.0]",19747,80,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,193,Manchester City WFC,746,['88bb57f3-35f7-4779-a11c-aa245a07cbd6'],31,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:31.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,09a42b3f-89b7-4aa0-b315-4c320bf25c85,2927,,,"[47.0, 24.0]",19747,80,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,193,Manchester City WFC,746,['f5c52102-3f01-48b7-a2c4-8e0f831da001'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:35.728,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,502a064f-ad21-40b2-aacf-804eb8bf6d7a,2931,,,"[41.0, 6.0]",19747,80,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,193,Manchester City WFC,746,['878e5a08-93bb-4660-bd62-286b73adf2cd'],37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:37.664,Ball Receipt*,
