bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[15.3, 39.7]",,,,,,,,,,,1.244543,,,,,,,,,,,,,,d3728d81-13ef-437e-a481-a67e44f1e7ae,291,,"[14.3, 41.0]",2275150,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,22,West Ham United LFC,972,"['6fcb5de6-720a-4e11-b4b2-0130eab3f6cd', '879fd382-142f-4fad-bae9-eb3f452365c1']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:22.844,Carry,
,,,,,"[28.9, 14.2]",,,,,,,,,,,2.079588,,,,,,,,,,,,,,4a6e55fb-cd9e-44b0-bb1d-ebbc10cc06e3,294,,"[24.8, 19.5]",2275150,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,22,West Ham United LFC,972,"['529d2807-04ae-4c62-86df-7ede89452a51', '607c735b-21fd-42c2-b5f1-2638859a740c']",25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:25.991,Carry,
,,,,,"[40.1, 9.4]",,,,,,,,,,,2.474827,,,,,,,,,,,,,,cbbb71bc-544e-44ea-ae3d-722765d8e0fb,297,,"[44.5, 2.2]",2275150,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katharina Baunach,31557.0,Left Wing Back,22,West Ham United LFC,972,"['5b685fbc-aa5a-4fc1-b83a-55b3da13e782', 'e76b2211-c31a-497c-a88e-8947d7c35b03']",29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:29.737,Carry,
,,,,,"[25.6, 30.3]",,,,,,,,,,,1.525209,,,,,,,,,,,,,,9f7ee484-3d80-4bf5-8cfd-9d57d97a08bf,300,,"[23.1, 30.3]",2275150,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brooke Hendrix,18159.0,Center Back,22,West Ham United LFC,972,"['20ee6903-d3d5-4e35-9198-4be71d819500', '8a0cdb52-5ab5-4a95-8f76-b2900a27a296', 'c4db5e3a-c156-43dd-add9-0eb7fba43a51']",33,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:33.569,Carry,True
,,,,,"[95.1, 48.5]",,,,,,,,,,,3.004831,,,,,,,,,,,,,,1196a116-4de4-46db-b39e-0bc4e9b89098,306,,"[82.6, 48.4]",2275150,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,23,Manchester United,1475,"['0aa2b0fa-3608-4df2-bd41-e6bcb5006de1', 'dcc3fdcc-017b-4eb6-90c5-43b2edd29d89']",36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:36.375,Carry,
,,,,,"[106.2, 27.5]",,,,,,,,,,,1.018827,,,,,,,,,,,,,,84585815-eca2-4605-9ce4-7870cc88f042,309,,"[101.1, 27.3]",2275150,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Galton,31539.0,Left Wing,23,Manchester United,1475,"['18edb58e-b3b6-4b14-a6a1-a4d1070a22a0', '9434cc31-bdab-4029-9fd1-119b9bd4a7c8', 'f01bc18d-0d3a-4152-885c-296a935fbbbb']",40,,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:40.742,Carry,True
,,,,,"[32.9, 2.2]",,,,,,,,,,,3.967244,,,,,,,,,,,,,,13154453-2bd3-4c39-80bf-613ce2f859de,319,,"[21.5, 18.1]",2275150,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leanne Kiernan,18146.0,Left Center Forward,25,Manchester United,1475,"['269dcef5-7516-4ec4-8fe3-fe3d90470bcf', '8ba1bdf6-5fe1-4deb-891a-3798591815fa', 'd3a0118a-ebc4-42b6-887d-283d5ebd3772']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:44.242,Carry,True
,,,,,"[104.0, 77.9]",,,,,,,,,,,3.938277,,,,,,,,,,,,,,23c8330d-fda3-4df2-9bdb-121cd2883640,322,,"[87.2, 77.9]",2275150,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abbie McManus,4648.0,Right Center Back,25,Manchester United,1475,"['605e7e1e-c887-4a49-9f93-e36a96ca9e52', '8b2b01dc-bb1f-4ad0-aba4-8b7d78bbcee3', 'b0d72fde-150d-44ef-a98f-13ec86c1977b']",48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:10:48.209,Carry,True
,,,,,"[15.0, 48.0]",,,,,,,,,,,2.99329,,,,,,,,,,,,,,e3b2fed1-beb0-445a-845b-17d67c3ffc15,327,,"[6.1, 42.4]",2275150,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Courtney Brosnan,31555.0,Goalkeeper,26,West Ham United LFC,972,"['5cef1e26-f117-4d1d-a357-d0776747a3ea', 'eb010e16-f5ba-4440-80ec-69e696550092']",54,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:54.482,Carry,
,,,,,"[19.2, 72.2]",,,,,,,,,,,0.175418,,,,,,,,,,,,,,cc4144a0-25a5-4312-9667-67be9f4dcc2f,330,,"[19.8, 71.6]",2275150,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cecilie Redisch Kvamme,31553.0,Right Wing Back,26,West Ham United LFC,972,"['aa089f3d-aa60-49f0-9a27-d97c2ee5c276', 'daeab059-212d-47db-b5cf-2c0d6f9e9aee']",59,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:59.617,Carry,
,,,,,"[52.9, 76.4]",,,,,,,,,,,1.317462,,,,,,,,,,,,,,0eea3d35-e4ad-4630-988a-c18cb1a21856,333,,"[43.4, 76.3]",2275150,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kenza Dali,15421.0,Left Center Midfield,26,West Ham United LFC,972,"['77168b0e-342d-43ae-9999-aca14aabedf5', 'eca671ae-925f-4d7a-95f3-a8ef53029b8d']",1,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:01.987,Carry,
,,,,,"[48.7, 6.5]",,,,,,,,,,,0.589849,,,,,,,,,,,,,,1478bab3-1d8f-44b6-8303-94d586fdee4b,340,,"[48.3, 6.5]",2275150,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Right Center Midfield,27,Manchester United,1475,"['2c246b7c-1173-4d6e-8c9e-12e86284cb06', 'fcf7673b-b518-4a3a-9dd3-82260a13c328']",6,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:06.651,Carry,
,,,,,"[54.5, 18.4]",,,,,,,,,,,1.509095,,,,,,,,,,,,,,b8f421e2-3741-4e91-b550-16fa9382ae55,343,,"[53.4, 18.8]",2275150,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,27,Manchester United,1475,"['2550c809-e428-480c-9a74-3cdbf8b20ce8', '4f905e66-3963-404f-b120-d4deab0fc34f', 'ac895437-5936-47b9-87fa-581bc23eee9d']",8,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:08.370,Carry,True
,,,,,"[56.5, 54.1]",,,,,,,,,,,1.698565,,,,,,,,,,,,,,fdff2e2b-fd18-4538-a86c-948fbc006cd3,349,,"[52.6, 52.1]",2275150,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abbie McManus,4648.0,Right Center Back,28,Manchester United,1475,"['30c2950b-b272-49ca-a868-8a1cb4f44232', '91f4123e-2667-41d3-9496-5186a8b420d4']",58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:58.157,Carry,
,,,,,"[74.8, 76.5]",,,,,,,,,,,1.000899,,,,,,,,,,,,,,b17e17d6-8bc2-42dd-9f55-520fbc5d5325,353,,"[71.5, 76.3]",2275150,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amy Turner,31533.0,Right Back,28,Manchester United,1475,"['659609ae-c099-4ca6-93b7-b97677c57989', '7199dab1-60f2-454f-9542-58d34e2b20ff', '73e6ce5e-c6f9-45fe-a82d-c37502b1f5b3', '8285cb70-22f3-45f8-a1ac-4a43b79af4c6']",1,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:01.388,Carry,True
,,,,,"[88.6, 57.4]",,,,,,,,,,,1.114339,,,,,,,,,,,,,,e5c9cf2f-24ac-4184-8111-17edc8b035db,360,,"[90.4, 51.0]",2275150,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hayley Ladd,19501.0,Right Center Midfield,29,Manchester United,1475,"['68390cc1-cd43-4d06-bcc9-efcf8a61754a', '6a8db12c-f2f0-473e-8ded-f9b5bdd2f76b', 'ea18de9e-a194-49b4-9a3a-3aea73bd460c']",51,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:51.365,Carry,True
,,,,,"[84.5, 77.1]",,,,,,,,,,,0.955127,,,,,,,,,,,,,,3ceb72d4-e2ab-4c2e-a891-a65207c06f62,364,,"[81.4, 77.1]",2275150,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katie Zelem,31540.0,Left Center Midfield,29,Manchester United,1475,"['6074b5e2-8b17-42b9-b556-dc775fa1db70', '66926ef4-aa66-46f3-a110-dc1319df72f2', 'c7002d0c-d692-40f2-a758-0688d66c48a6']",54,,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:54.096,Carry,True
,,,,,"[42.6, 76.7]",,,,,,,,,,,0.08,,,,,,,,,,,,,,547dedc0-5c71-4b9e-9d48-05726017593b,374,,"[42.6, 76.7]",2275150,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisha Lehmann,18153.0,Right Center Midfield,30,Manchester United,1475,"['67a1ad74-9502-47f2-8f2f-5d2bb7959101', 'a6beeae9-b92a-4cb2-8456-cd21adf3e84b']",11,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:11.998,Carry,
,,,,,"[64.7, 5.2]",,,,,,,,,,,1.583339,,,,,,,,,,,,,,4dc6c199-28c6-49e2-b8bf-ec6f162ee593,380,,"[68.6, 3.4]",2275150,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Harris,32618.0,Left Back,31,Manchester United,1475,"['52e144ba-effa-4b1f-b2d9-c196d5f6919d', '7288d555-35b6-4413-a16a-ce3753d900df', 'fbd76790-9113-4e11-aa73-c08b70c315e9']",30,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:30.725,Carry,True
,,,,,"[15.0, 40.2]",,,,,,,,,,,2.13457,,,,,,,,,,,,,,c88a5cc3-8bfb-495c-b51b-825d01747649,387,,"[12.2, 32.6]",2275150,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,31,Manchester United,1475,"['40312994-7749-49c3-bcf4-b7f7cd879170', '51a1a3f4-9908-4cfe-bfad-fdb038105b86']",38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:38.133,Carry,
,,,,,"[56.4, 39.1]",,,,,,,,,,,0.038948,,,,,,,,,,,,,,0532e47b-479c-4ce9-ac8d-34f5ed907b38,391,,"[57.2, 39.1]",2275150,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jane Ross,4653.0,Center Forward,31,Manchester United,1475,"['a8c5a57f-b47c-4870-9819-dc7dd14b2f5f', 'ba3269a3-a33c-43a3-a874-bcfcbf118af0', 'efcba1de-afdb-4271-a193-94a2a98360ce']",42,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:42.415,Carry,True
,,,,,"[55.4, 38.7]",,,,,,,,,,,2.038321,,,,,,,,,,,,,,598704ca-3ebd-4407-acb7-7794991b9c16,394,,"[51.4, 33.2]",2275150,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Center Attacking Midfield,31,Manchester United,1475,"['0f592f75-87f4-489c-ad76-80d41df76374', 'e5984746-a125-4806-ab8d-3a5cbd7e2197']",44,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:44.325,Carry,
,,,,,"[7.3, 26.6]",,,,,,,,,,,1.229738,,,,,,,,,,,,,,47e7b624-f4fb-4eb8-835b-f21e786ac737,407,,"[4.2, 27.8]",2275150,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laura Vetterlein,31556.0,Left Center Back,33,West Ham United LFC,972,"['d6b7a77d-a977-4ae5-9c5c-9c70277a597a', 'f39518fe-c29a-4971-9c1b-dd0a9ce013a9']",45,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:45.859,Carry,
,,,,,"[21.2, 2.2]",,,,,,,,,,,0.877602,,,,,,,,,,,,,,c5964c1d-8c76-47fd-8f0e-b43f108728f2,410,,"[20.0, 2.8]",2275150,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Katharina Baunach,31557.0,Left Wing Back,33,West Ham United LFC,972,"['59ce72ed-b1e2-4105-8cf6-343065513a2d', '5cf2f806-e8c6-4f60-82be-98487a0d3dd3', 'c92e3ca6-c702-405f-bfb6-3909bbd38892']",48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:48.812,Carry,True
,,,,,"[75.0, 45.1]",,,,,,,,,,,3.91332,,,,,,,,,,,,,,68ef7432-4b25-429c-ba34-de5a6394e089,416,,"[68.3, 50.1]",2275150,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Ladd,19501.0,Right Center Midfield,34,Manchester United,1475,"['2a4646bf-a99a-4d70-80e3-304d81fa490c', '57e74a9b-6d5e-439b-b2ed-80152fd29aab']",53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:53.047,Carry,
,,,,,"[79.4, 51.8]",,,,,,,,,,,0.436705,,,,,,,,,,,,,,40be7e00-f739-48ab-854e-e881416c3832,420,,"[79.5, 52.3]",2275150,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,34,Manchester United,1475,"['24830137-258e-4218-8089-aacaa9683aee', '96a25ac9-e149-4834-be96-d6bcb2800ea8', 'e102379d-21a8-4bef-98d3-be272bb5fdf7']",57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:57.864,Carry,True
,,,,,"[69.8, 62.4]",,,,,,,,,,,1.60558,,,,,,,,,,,,,,6ca50a84-c80d-4e8e-b52b-e1822eb869ae,425,,"[68.6, 64.1]",2275150,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Back,34,Manchester United,1475,"['32f03598-cfbe-4110-9c92-d69c92608091', 'ff27e4bd-8b16-45d2-b016-484e04ba0a39']",0,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:00.373,Carry,
,,,,,"[34.7, 49.2]",,,,,,,,,,,0.465386,,,,,,,,,,,,,,d0ea8b85-e9d0-45c2-a5e8-76dafe30ca84,430,,"[34.2, 49.2]",2275150,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Left Center Midfield,34,Manchester United,1475,"['3b3437da-2673-4a04-91ea-cd935852fd64', '52349aae-8bad-4162-ae9d-4ebb70b09518']",5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:05.610,Carry,
,,,,,"[89.8, 47.1]",,,,,,,,,,,1.808363,,,,,,,,,,,,,,9eb12b74-b3d4-4b81-9584-55b8c757e95a,435,,"[88.6, 39.9]",2275150,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jane Ross,4653.0,Center Forward,34,Manchester United,1475,"['1c0803cd-1584-4e1c-977c-fcd86d205124', '8266b343-d262-432f-81c5-695423715b70', '9a894316-762c-4976-9677-4747c69bc11f']",8,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:08.464,Carry,True
,,,,,"[84.3, 46.2]",,,,,,,,,,,1.642327,,,,,,,,,,,,,,d572d1d5-9dcb-476a-bcd5-2ca0a23b4a4a,442,,"[84.7, 39.3]",2275150,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,34,Manchester United,1475,"['43a34e54-4038-41e8-907e-f4fdc44c9f2a', '6fca219e-32a6-4372-98ec-77c8fa32e11c']",12,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:12.363,Carry,
,,,,,"[22.2, 44.9]",,,,,,,,,,,1.586795,,,,,,,,,,,,,,0622b9b7-3fb0-4448-b670-8d8fb2809589,451,,"[19.3, 48.1]",2275150,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Courtney Brosnan,31555.0,Goalkeeper,37,West Ham United LFC,972,"['574bd94d-62df-4c14-b132-9c8b61d6dc06', 'bbef400f-d0d4-4e19-b53c-65854472e7b2']",51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:51.819,Carry,
,,,,,"[39.8, 26.0]",,,,,,,,,,,1.8283451,,,,,,,,,,,,,,f64d39d6-0bd9-4012-9833-bf34e129075d,454,,"[30.9, 27.4]",2275150,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laura Vetterlein,31556.0,Left Center Back,37,West Ham United LFC,972,"['82f11b7a-9b52-40b4-b60f-f9a03b4867a7', 'bf04baba-0439-4376-89fc-01bc72843b0b']",54,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:54.937,Carry,
,,,,,"[94.2, 17.2]",,,,,,,,,,,6.247007,,,,,,,,,,,,,,a687f97a-8c3c-48e6-82bd-4deb0960cc73,459,,"[80.0, 30.6]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kenza Dali,15421.0,Left Center Midfield,37,West Ham United LFC,972,"['11b00c0e-d833-4c32-ae3d-2d5c359227f6', 'd60a2bbc-1580-4d67-8fea-a3bff6e73931', 'ecc1cae6-0820-42d3-b101-c355e2140f1d']",2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:02.243,Carry,True
,,,,,"[103.9, 2.5]",,,,,,,,,,,2.362796,,,,,,,,,,,,,,b8e809ce-0cb9-4333-989b-4ae8ab7f7ea1,463,,"[104.7, 1.6]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leanne Kiernan,18146.0,Left Center Forward,37,West Ham United LFC,972,"['2411bdaf-02ab-48c3-ac51-82b23ea9a513', '51f60da9-25fc-40a6-af1c-341a07aeca43']",9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:09.644,Carry,
,,,,,"[87.2, 6.6]",,,,,,,,,,,2.375526,,,,,,,,,,,,,,d4a406f2-3c93-4613-abf8-d10a50edfa70,466,,"[91.8, 2.4]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katharina Baunach,31557.0,Left Wing Back,37,West Ham United LFC,972,"['4ac40f62-dfe1-4673-be4f-201cbf8e397a', '5e3e5c5e-8023-4a9d-b7b2-4b015f0cce4e', 'f64f8892-3cc9-4f71-939b-728c3843457b']",12,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:12.185,Carry,True
,,,,,"[71.4, 44.4]",,,,,,,,,,,1.634635,,,,,,,,,,,,,,16fd4bc0-1421-445e-ae8f-77c6144e179b,470,,"[80.9, 38.9]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kate Longhurst,18147.0,Center Defensive Midfield,37,West Ham United LFC,972,"['89088414-c2cd-4876-899b-e156ef2aae31', 'd173dd1e-bb33-48b9-9859-4266de9b7474']",16,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:16.485,Carry,
,,,,,"[74.2, 67.2]",,,,,,,,,,,0.517412,,,,,,,,,,,,,,037675ec-7f08-48f0-8022-d0f48a77465d,474,,"[74.7, 66.3]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Right Center Back,37,West Ham United LFC,972,"['0bfb977c-4192-434a-b505-ba9974c59d1c', '4ab25047-90e0-465b-9eae-399e1c6e6820', 'bffb2dac-79b5-4a14-9b0f-4683c1a5e897']",21,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:21.305,Carry,True
,,,,,"[89.2, 67.0]",,,,,,,,,,,1.444076,,,,,,,,,,,,,,3bbf6048-c98b-4d24-b221-9e077bf676b2,477,,"[92.2, 62.5]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisha Lehmann,18153.0,Right Center Midfield,37,West Ham United LFC,972,"['a53659be-8e1b-47d5-bf08-ff2f2a8b92e9', 'f3f7ad46-48e4-465a-a5a3-ff531cbc50a3']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:22.392,Carry,
,,,,,"[111.1, 77.0]",,,,,,,,,,,2.196149,,,,,,,,,,,,,,0751a21f-90b8-4a2e-9a28-65e7776586bf,480,,"[102.0, 76.4]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,37,West Ham United LFC,972,"['881eb9fa-470d-412a-9ecb-4ec6ecf60467', '8d9b68c6-f916-4b22-9265-1445f28c1579']",25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:25.018,Carry,
,,,,,"[107.2, 73.6]",,,,,,,,,,,1.491029,,,,,,,,,,,,,,a4e56ec8-8ae3-49de-a9f9-5afb82296950,483,,"[102.5, 71.1]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alisha Lehmann,18153.0,Right Center Midfield,37,West Ham United LFC,972,"['4d68ad79-2125-466d-95f5-57eeb2074ef6', 'f9101ce2-0465-42a0-824d-e3bfe3a50b25']",28,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:28.248,Carry,
,,,,,"[111.1, 74.1]",,,,,,,,,,,1.336182,,,,,,,,,,,,,,380b839f-775b-4518-b514-d1bbd660eda5,486,,"[110.1, 77.0]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,37,West Ham United LFC,972,"['0c3416b1-fe3a-43ba-a0db-71e4ecfe0af7', 'bf6772c7-331f-4722-98c5-ac0d551e13a1']",30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:30.661,Carry,
,,,,,"[11.4, 2.7]",,,,,,,,,,,3.023549,,,,,,,,,,,,,,0811ff6a-e09c-4a6e-88b2-8c1cbfeb122c,490,,"[15.0, 5.4]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Center Midfield,38,Manchester United,1475,"['10124938-1ea8-4579-8539-40871605102c', '5f615304-3e6d-4ec0-be2d-d7d675750390', 'f7ee0678-1304-4942-ba21-4c0ff2aa72eb']",32,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:32.939,Carry,True
,,,,,"[62.0, 23.4]",,,,,,,,,,,3.299298,,,,,,,,,,,,,,71aafb82-64be-4272-80b7-5cf53a344b3e,499,,"[57.5, 22.3]",2275150,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Center Attacking Midfield,39,Manchester United,1475,"['75f18a83-6532-4d63-846c-27ff5f984aa6', 'ddc1fb3d-7885-40a4-9b50-b2c784c4dcf1']",57,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:57.143,Carry,
,,,,,"[23.3, 51.6]",,,,,,,,,,,3.92,,,,,,,,,,,,,,cabe3563-c340-4023-87ae-59879411b652,508,,"[16.9, 36.0]",2275150,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,41,Manchester United,1475,"['ddf9e387-b9b2-45e2-bf91-b68f570bb87f', 'f5631b96-2c95-4268-97a6-c780564020f3']",31,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:31.418,Carry,
,,,,,"[32.9, 60.7]",,,,,,,,,,,1.312606,,,,,,,,,,,,,,64f9ce06-99cd-4cfe-8321-04cc505a22b5,511,,"[29.0, 61.2]",2275150,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abbie McManus,4648.0,Right Center Back,41,Manchester United,1475,"['150f95e8-f674-4ad8-b3f1-3c9059ee38e0', '154e5ee0-f883-4d0e-aa8f-fdb51b55f1eb']",36,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:36.158,Carry,
,,,,,"[50.3, 74.9]",,,,,,,,,,,1.133027,,,,,,,,,,,,,,3f9fadee-f6da-47cb-b909-d7e3d33568f2,514,,"[50.3, 76.5]",2275150,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Back,41,Manchester United,1475,"['0f0249e2-452b-4bab-9e34-39a41c654904', '25cbcbb6-4f43-4abe-8ab7-e0d708432afb']",39,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:39.546,Carry,
,,,,,"[96.2, 24.1]",,,,,,,,,,,2.85066,,,,,,,,,,,,,,a424520e-f6ae-4347-b0de-eeb79b6588ab,520,,"[82.9, 21.3]",2275150,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leanne Kiernan,18146.0,Left Center Forward,41,Manchester United,1475,"['9923e083-254d-4ad7-8f0f-03dd94d04acc', 'a8e9db9e-2316-4c0e-9651-4233b4772377']",43,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:43.316,Carry,
,,,,,"[31.5, 22.6]",,,,,,,,,,,1.183154,,,,,,,,,,,,,,e60eace5-3dc6-4f21-8dd6-283a328a89cf,527,,"[29.2, 22.3]",2275150,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Millie Turner,31536.0,Left Center Back,42,Manchester United,1475,"['253f2249-21f8-42e3-9063-f87cc4e4745c', 'bf5ace8c-afd2-4b23-a8fc-ec6e9f24e932']",38,,,,,,,,,,,,,,,,,,Manchester United,1475,00:19:38.696,Carry,
,,,,,"[38.9, 33.1]",,,,,,,,,,,1.914458,,,,,,,,,,,,,,46390272-509c-40ff-b50d-a1f89c6819e3,530,,"[39.5, 31.3]",2275150,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hayley Ladd,19501.0,Right Center Midfield,42,Manchester United,1475,"['7f6539ce-e4f0-4134-b251-24ce353fd1db', '848f7853-f327-4eb5-a1aa-223418e0979b']",41,,,,,,,,,,,,,,,,,,Manchester United,1475,00:19:41.236,Carry,
