ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.0,,,,,,,,,df912408-75fa-44ca-a4c9-ac269f11c0a9,1933,,"[77.0, 62.0]",19760,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,106,Chelsea FCW,971,['a79c0a7b-6bf9-48fe-b924-c1f1a14db759'],3,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:03.226,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,6b144768-a9b9-4eac-bdc9-37cf403dbecf,1938,,"[2.0, 32.0]",19760,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,106,Chelsea FCW,971,,7,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:09:07.342,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,b4025951-1ee0-4506-862c-2726b771c785,1947,,"[51.0, 52.0]",19760,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,106,Chelsea FCW,971,,30,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:30.280,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,461e129f-7335-4259-b08a-2ffaf984a99d,1973,,"[52.0, 44.0]",19760,55,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,107,Chelsea FCW,971,['e6d8631f-21ab-4ed8-bb5b-3772f6a940f9'],6,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:06.666,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,dd77c0cf-5f66-43bc-897a-bc6d908bb95f,2042,,"[104.0, 47.0]",19760,57,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Right Wing,110,Chelsea FCW,971,,6,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:06.737,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,31bc9f94-2930-4555-b534-08e599a94fc9,2099,,"[110.0, 21.0]",19760,58,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Drew Spence,4638.0,Right Center Midfield,111,Chelsea FCW,971,,1,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:01.399,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,f3a25e41-fde7-46ef-875d-3c029ed38f1c,2106,,"[5.0, 40.0]",19760,58,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Walsh,15709.0,Goalkeeper,111,Chelsea FCW,971,['75a4a8a4-5fa1-484e-811a-e29dbdc03b82'],9,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:09.793,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,3132cd87-68c0-416a-ab91-c6ea958d6943,2111,,"[74.0, 58.0]",19760,58,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Center Forward,111,Chelsea FCW,971,,28,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:28.426,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,0b4f67e9-35e2-464a-b8a8-17c0255f5563,2170,,"[103.0, 54.0]",19760,59,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,111,Chelsea FCW,971,,21,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:21.291,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,f14b6135-3c06-4c09-acd3-9fdbc442f3b5,2192,,"[116.0, 43.0]",19760,59,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Right Wing,111,Chelsea FCW,971,,39,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:39.057,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,b5fd5991-0c9e-46c1-90cd-7c7a1dc07865,2197,,"[116.0, 52.0]",19760,59,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,111,Chelsea FCW,971,,41,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:41.967,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,df1090c7-1d94-42e4-83e4-68f59cf48ccc,2201,,"[3.0, 38.0]",19760,59,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Walsh,15709.0,Goalkeeper,111,Chelsea FCW,971,,43,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:43.087,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,664d73b9-5f04-4fd5-8895-3b7bb14f6b4f,2203,,"[47.0, 57.0]",19760,60,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,111,Chelsea FCW,971,['e42d7285-235e-4152-b78a-128730818082'],7,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:07.580,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,1c6c78fb-5709-4cd6-bff8-5ab0c2aec137,2337,,"[57.0, 59.0]",19760,65,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bonnie Horwood,15713.0,Left Center Midfield,120,Yeovil Town LFC,970,,5,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:20:05.744,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,8e3e1f0c-418c-4137-b68c-6c3b9c0c6806,2343,,"[8.0, 42.0]",19760,65,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,122,Chelsea FCW,971,['86426a33-e256-4018-aedd-aa3ac29f03d3'],49,,,,,,,,,,,,,,,Chelsea FCW,971,00:20:49.788,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,56e7765c-b72a-4f3b-a69d-1f53245813d7,2389,,"[67.0, 27.0]",19760,68,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,126,Chelsea FCW,971,['1d994c31-cfa4-4d23-9e49-b7b00f5c9c6c'],11,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:11.966,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,471eb4a1-48a7-40fb-9ac5-14c59ca5445a,2440,,"[76.0, 38.0]",19760,68,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,126,Chelsea FCW,971,,47,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:47.947,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,603e48ef-4f72-4c8e-99c4-696cd6a8bfc4,2456,,"[4.0, 27.0]",19760,69,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Mason,15715.0,Left Center Back,126,Chelsea FCW,971,['ddcc6739-c957-4518-9be8-cf06b01b14f7'],5,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:24:05.394,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,b3f97aac-f92d-4082-9cbc-2d5e5410a863,2459,,"[56.0, 79.0]",19760,69,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,126,Chelsea FCW,971,['a337372e-e2e3-4e00-b810-0953de3b8a82'],15,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:15.178,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,43bda3a6-e7c3-4212-b489-ab5ed1ee0b63,2470,,"[118.0, 62.0]",19760,69,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,126,Chelsea FCW,971,,25,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:25.945,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,516efa44-7115-4e09-b866-86bf57d9d682,2516,,"[18.0, 47.0]",19760,69,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Buxton,19774.0,Right Back,126,Chelsea FCW,971,,57,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:24:57.110,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,426ae56f-41c1-4903-9c0d-4664cfaf4a72,2522,,"[34.0, 22.0]",19760,70,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,126,Chelsea FCW,971,['5a441d26-ca60-48ea-94ae-63201c3876d4'],5,,,,,,,,,,,,,,,Chelsea FCW,971,00:25:05.651,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,288e224f-b6c9-442c-ae29-93d4bfa30bb4,2529,,"[31.0, 35.0]",19760,70,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Left Center Midfield,127,Yeovil Town LFC,970,['3a681c17-0907-42c5-940f-c68c606e80ec'],14,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:14.097,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,ead17c05-b2ec-4fe3-8d2e-0f61fde15657,2579,,"[61.0, 72.0]",19760,73,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlotte Buxton,19774.0,Right Back,130,Yeovil Town LFC,970,['9a95619e-4b4f-495b-b9c9-9c4cd04f032c'],44,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:44.672,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,2e376dff-093c-4685-9384-0db50d5b5344,2593,,"[17.0, 18.0]",19760,74,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amber Gaylor,15711.0,Left Midfield,131,Chelsea FCW,971,,17,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:17.736,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,60a33cc1-56f5-4963-8f49-1c267a60c07b,2596,,"[57.0, 79.0]",19760,74,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Right Center Back,131,Chelsea FCW,971,['7b19bcf2-8714-4e4c-9676-b8ba31c0d53b'],24,,,,,,,,,,,,,,,Chelsea FCW,971,00:29:24.419,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,3eb14f99-2dab-47cd-a7a7-20dbd1ae8262,2627,,"[19.0, 58.0]",19760,74,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlotte Buxton,19774.0,Right Back,131,Chelsea FCW,971,,54,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:54.950,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,eca45036-36f7-472e-835f-c65d7bb1c309,2632,,"[3.0, 26.0]",19760,75,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carly Mitchell Telford,19421.0,Goalkeeper,132,Yeovil Town LFC,970,['dc888328-742c-4c4d-bf40-6a57ffa06328'],42,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:42.354,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,ff507376-cd97-4adc-aff4-708835c0cd70,2638,,"[5.0, 77.0]",19760,76,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anne-Marie Heatherson,15714.0,Center Forward,132,Yeovil Town LFC,970,['3962eef4-0b71-4c71-b904-686c9687071b'],0,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:00.293,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,6f220dfe-575f-4472-94b7-f614332b93f2,2698,,"[31.0, 13.0]",19760,77,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Mason,15715.0,Left Center Back,137,Yeovil Town LFC,970,,30,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:30.987,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,a0479667-6128-4be3-9ed0-1e3b43e610bf,2701,,"[43.0, 24.0]",19760,77,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,138,Chelsea FCW,971,['9c153ae6-0beb-43e0-b253-551865b875da'],37,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:37.302,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,5bfa4c92-c1ee-44b5-84b6-56958ff422f9,2739,,"[48.0, 41.0]",19760,79,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deanna Cooper,20061.0,Right Center Back,142,Chelsea FCW,971,['d7e6f462-c91b-4fb4-b30c-d0dd2a02f7e6'],46,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:46.318,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,4b78364b-2fb7-4a84-aa36-f9703c7dd7a6,2754,,"[29.0, 44.0]",19760,79,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Right Midfield,142,Chelsea FCW,971,,59,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:59.443,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,c725867a-514a-48fc-95d1-b0ef7a8b346c,2814,,"[64.0, 46.0]",19760,81,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bonnie Horwood,15713.0,Left Center Midfield,144,Yeovil Town LFC,970,['12cf5db4-5c5e-444e-ab6d-19364f5b0c66'],3,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:36:03.606,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,3d858567-5989-4c82-b16f-1c41818fc90a,2818,,"[61.0, 47.0]",19760,81,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,145,Chelsea FCW,971,,5,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:05.796,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,0d0de895-fadf-49e8-90f6-fdc223ff6fa3,2922,,"[83.0, 31.0]",19760,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jade Bailey,21854.0,Right Center Midfield,151,Chelsea FCW,971,,15,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:15.648,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,5f406c66-d50a-4b2e-93fd-889f0e7b0b58,2945,,"[26.0, 49.0]",19760,85,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Deanna Cooper,20061.0,Right Center Back,152,Yeovil Town LFC,970,,2,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:02.088,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,543f8e0a-3a44-4b75-93b4-b68c34436c92,2952,,"[4.0, 40.0]",19760,85,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,152,Yeovil Town LFC,970,['5a626777-f345-4314-a497-74762b7a2e75'],12,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:40:12.715,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,e8d1e4cb-d019-4807-bd2b-32827f6f8954,2957,,"[70.0, 80.0]",19760,85,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Wing,153,Chelsea FCW,971,,34,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:34.541,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,fde92294-cb53-4a48-8f57-d75e2c576e6d,2984,,"[106.0, 60.0]",19760,85,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,153,Chelsea FCW,971,,59,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:59.511,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,ef4e51c1-1bad-4b47-8eaa-d1fb8a2c7d7b,3007,,"[44.0, 35.0]",19760,87,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,157,Chelsea FCW,971,['ad8a0326-ccde-4121-b0fb-a3f643b11043'],23,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:23.213,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,4e283962-0be0-4a30-93be-e3561a86fcfc,3045,,"[3.0, 42.0]",19760,88,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Walsh,15709.0,Goalkeeper,158,Chelsea FCW,971,['f267d689-d2dc-41dd-969d-c6dfe7afd166'],3,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:43:03.463,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,af34c640-8d3c-4758-8f4d-1097fa87aab5,3079,,"[106.0, 33.0]",19760,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,159,Chelsea FCW,971,,7,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:07.559,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,a1eac652-b987-4ba6-a334-5015e58492d2,3088,,"[41.0, 11.0]",19760,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carly Mitchell Telford,19421.0,Goalkeeper,159,Chelsea FCW,971,,17,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:17.308,Ball Recovery,
,True,,,,,,,,,0.0,,,,,,,,,9e3de4a9-4b94-4998-bc33-500be5ea32fc,3105,,"[105.0, 37.0]",19760,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,159,Chelsea FCW,971,,30,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:30.962,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,8d1fb203-0a45-48c0-9ffe-d591ec310c8f,3109,,"[110.0, 50.0]",19760,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,159,Chelsea FCW,971,,33,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:33.002,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,e524917c-9f2e-47fa-8c0b-d0e23fc3b801,3122,,"[21.0, 56.0]",19760,90,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carly Mitchell Telford,19421.0,Goalkeeper,161,Chelsea FCW,971,['114acfb3-28a2-4e44-a527-a095f2fb915a'],12,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:12.459,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,543c4157-0015-4946-b4a8-57259d674e14,3136,,"[26.0, 42.0]",19760,90,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Buxton,19774.0,Right Back,162,Yeovil Town LFC,970,['32494590-7ff3-487f-9bd3-dc0a3fe21453'],25,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:45:25.483,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,28c470f2-3d37-47fd-8e57-ded24ca49a60,3143,,"[76.0, 1.0]",19760,90,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Syme,15716.0,Left Midfield,162,Yeovil Town LFC,970,,33,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:45:33.716,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,4a8c340e-7cc1-4fe0-8503-9d300fb1d122,3152,,"[16.0, 31.0]",19760,90,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,163,Chelsea FCW,971,,45,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:45.457,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,5e124e90-d96c-4525-afd8-dff92b06a589,3170,,"[69.0, 75.0]",19760,91,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,165,Chelsea FCW,971,['9ce470c6-940f-4044-a032-350e9e867780'],37,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:37.556,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,f7174605-39b8-4315-9c3a-1edac2aa5a44,3185,,"[98.0, 52.0]",19760,91,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,165,Chelsea FCW,971,,52,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:52.864,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,06b5d392-be51-4272-8eb9-0599c2acfb25,3255,,"[7.0, 36.0]",19760,93,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Burridge,15702.0,Right Center Midfield,167,Chelsea FCW,971,,26,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:48:26.735,Ball Recovery,
,,,,,,,,,,0.0,,,,,,,,,ae103f72-85b8-4369-b995-6228204e3a6b,82,Success In Play,"[64.0, 52.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Center Midfield,7,Yeovil Town LFC,970,['3cc2c6f8-f56a-4855-b875-978250a80672'],19,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:19.511,Interception,
,,,,,,,,,,0.0,,,,,,,,,642c115e-d822-4534-abef-61f56e26eaea,299,Success In Play,"[67.0, 56.0]",19760,8,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ellie Mason,15715.0,Left Center Midfield,23,Chelsea FCW,971,['5ae2ceed-2312-4069-88da-effa16b382e3'],23,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:08:23.107,Interception,
,,,,,,,,,,0.0,,,,,,,,,659cbd9d-8c4f-4d13-b8c1-33e11194d708,558,Lost In Play,"[30.0, 52.0]",19760,14,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Cousins,15712.0,Left Center Back,32,Chelsea FCW,971,['a2be15e4-ff30-4bc3-be7d-b6911026a5aa'],50,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:50.550,Interception,
,,,,,,,,,,0.0,,,,,,,,,7b974f2f-884c-4649-98a6-23c6e6def1ae,794,Success In Play,"[55.0, 38.0]",19760,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,44,Yeovil Town LFC,970,['fe2054af-34bc-41b1-a261-7b475c4bc1d3'],34,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:34.587,Interception,
,,,,,,,,,,0.0,,,,,,,,,f703213d-d253-4269-978b-a8c5d7b25922,844,Lost Out,"[53.0, 78.0]",19760,22,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Wing,46,Yeovil Town LFC,970,['f9a28338-c0d3-4abc-ae42-591bb1fc5fc0'],47,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:47.747,Interception,
,,,,,,,,,,0.0,,,,,,,,,82a3bdc2-cb1b-4b43-b1c8-449956906273,920,Won,"[42.0, 20.0]",19760,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Evans,15707.0,Right Center Midfield,52,Yeovil Town LFC,970,['ed88e86a-907d-4c9d-b5d9-3463b45f4411'],23,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:24:23.488,Interception,
,,,,,True,,,,,0.0,,,,,,,,,35c06a40-f106-4ce7-a477-00d989968431,1209,Success In Play,"[105.0, 71.0]",19760,32,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,66,Chelsea FCW,971,['c2e55d5d-61ba-4808-88e4-27c3c1d06f75'],27,,,,,,,,,,,,,,,Chelsea FCW,971,00:32:27.290,Interception,
,,,,,,,,,,0.0,,,,,,,,,417745b3-9ba2-4786-9252-e6fc8aae58f4,1969,Won,"[33.0, 13.0]",19760,55,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amber Gaylor,15711.0,Left Midfield,107,Chelsea FCW,971,['2a56fb0d-6b7f-46df-9376-d082b109ec16'],1,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:01.524,Interception,
,,,,,,,,,,0.0,,,,,,,,,b590008e-7a4f-4962-8180-2093f7f0fd2c,2078,Won,"[9.0, 39.0]",19760,57,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bonnie Horwood,15713.0,Left Center Midfield,110,Chelsea FCW,971,['0b620521-369e-4d29-be0e-09e48051a99c'],32,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:12:32.225,Interception,
,,,,,,,,,,0.0,,,,,,,,,a365c1f8-b381-4060-9806-78db7d61c2ba,2592,Success In Play,"[30.0, 25.0]",19760,74,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Alexander,15710.0,Left Back,131,Chelsea FCW,971,['81090915-b4a5-42e7-a094-df2bda7dbdf0'],16,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:16.544,Interception,
,,,,,,,,,,0.0,,,,,,,,,64c632f5-7c26-4539-bc5a-0a1ecbbb3879,3104,Lost In Play,"[19.0, 42.0]",19760,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bonnie Horwood,15713.0,Left Center Midfield,159,Chelsea FCW,971,['9c37e813-a2d5-45df-9b7a-fd6b57bfa72d'],30,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:44:30.452,Interception,
,,,,,,,,,,0.0,,,,,,,,,d8c78ebb-dbe0-4d42-a73f-5d6310939f7f,3142,Lost In Play,"[68.0, 73.0]",19760,90,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,162,Yeovil Town LFC,970,['25b0500d-a3fc-4444-bdbb-375d7d4e714c'],31,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:31.328,Interception,
,,,,,,,,,,0.0,,,,,,,,,b154b323-41d3-42ff-b9f5-c7d3adf0b978,85,,"[58.0, 54.0]",19760,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,7,Yeovil Town LFC,970,,21,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:21.645,Miscontrol,
,,,,,,,,,,0.0,,,,,,,,,f0631b74-bfb0-4e18-a466-93e0b9484f4a,380,,"[73.0, 51.0]",19760,10,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ramona Bachmann,4659.0,Center Forward,25,Yeovil Town LFC,970,,26,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:26.887,Miscontrol,
,,,,,,,,,,0.0,,,,,,,,,12d68e22-69d6-4af5-8f23-71bc9b1156e6,536,,"[25.0, 56.0]",19760,14,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Mason,15715.0,Left Center Midfield,31,Chelsea FCW,971,,20,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:20.949,Miscontrol,
,,,,,,,,,,0.0,,,,,,,,,f6ccfb4e-2357-4f9a-b249-6f6b9b13f199,580,,"[80.0, 5.0]",19760,15,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,33,Yeovil Town LFC,970,,35,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:35.032,Miscontrol,
