50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,0378b6bc-c2a4-488a-b1cb-65de829e0b34,2727,,"[74.0, 4.0]",19733,63,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Back,162,Manchester City WFC,746,['128cadab-cc81-4266-a6aa-752ccd649cad'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:59.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d28b746-cd48-4e34-aedb-c795957b64ec,2730,,"[84.0, 35.0]",19733,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Attacking Midfield,162,Manchester City WFC,746,['3340b5ab-756c-4426-8928-5e2d86af95dd'],1,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:01.407,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7ea70390-87a9-468e-9263-29e83499dc06,2733,,"[91.0, 41.0]",19733,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Center Forward,162,Manchester City WFC,746,['aa68f892-0d68-406f-92a3-870d705c7e8b'],2,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:02.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62fcea4a-52a5-4462-b5ea-4cf1e55957d3,2736,,"[100.0, 22.0]",19733,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Attacking Midfield,163,Manchester City WFC,746,['4311a6bd-54db-4a92-89b9-502692b65f71'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:20.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c93843fa-62a6-41b9-8e5f-4ccc9b13318a,2740,,"[91.0, 25.0]",19733,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Midfield,163,Manchester City WFC,746,"['207256b1-a9fe-4c99-9b75-aff6df1c7b8f', 'd2b828fe-9cdf-4398-b7f2-9e5ef4a6bdf4']",21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:21.874,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c88ff84-e84c-4995-9680-d61a1cefae39,2743,,"[89.0, 41.0]",19733,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Midfield,163,Manchester City WFC,746,['0f1fe462-9e62-478a-846f-4d48d933e19c'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:23.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e451281-d05d-4300-b9d0-998e38c17ca1,2746,,"[69.0, 59.0]",19733,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,163,Manchester City WFC,746,['8951fdd4-feca-4c21-9b82-2d8c00aeeeb6'],27,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:27.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a572439f-65bd-4ae7-8a77-6f6d54de0d0b,2750,,"[101.0, 47.0]",19733,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Midfield,163,Manchester City WFC,746,['9e22065d-4377-40ec-8505-1aa213ecbb4c'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:32.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2d0a314-e8cc-462c-9cb2-93a32a37e86b,2759,,"[113.0, 39.0]",19733,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikita Parris,4654.0,Center Forward,163,Manchester City WFC,746,['074094a4-dcd9-4430-8298-0caf7e87f6aa'],37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:37.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,120e16e0-7c03-401e-b908-269f031154b5,2763,,"[51.0, 36.0]",19733,65,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hayley Ladd,19501.0,Left Center Midfield,164,Birmingham City WFC,969,['68d7502d-3210-4baf-b063-9f17aececc4d'],9,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:09.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e6e1c4c-3966-4dc2-87ea-ec19dea2a2f0,2766,,"[57.0, 72.0]",19733,65,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucy Staniforth,15562.0,Right Wing,164,Birmingham City WFC,969,['e9302718-72be-4cc3-bf85-01859245d3ac'],13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:13.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,123fc621-7522-44cc-a0a1-0f4eda8ee072,2769,,"[96.0, 61.0]",19733,65,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charlie Wellings,15563.0,Center Forward,164,Birmingham City WFC,969,['44e27d0f-fa53-464c-95e2-4f361f32e75c'],17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:20:17.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,735fa9a6-90bb-4716-b879-5dd99306cbd7,2777,,"[27.0, 9.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Midfield,165,Manchester City WFC,746,['d3e83a63-9fd5-4d1e-9302-3923f66a386a'],19,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:19.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea5b5613-186d-4408-8483-1391850dd488,2780,,"[20.0, 4.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Left Back,165,Manchester City WFC,746,['ad3ca620-bb32-4f37-8a51-841ca6b022d0'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:20.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6761b226-abdd-49cc-affc-e9a779f47cbb,2784,,"[5.0, 5.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,165,Manchester City WFC,746,['57a9a18f-97e8-4f9d-9104-5fc2ac714838'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:25.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,acbda82c-07e3-4561-9684-43b135fa4747,2788,,"[51.0, 15.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Attacking Midfield,165,Manchester City WFC,746,"['8f99a096-fd25-4e6e-b03f-582fd79b72c5', '996a87bc-2e75-417b-8a97-f56a054f014e']",28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:28.192,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,4464c0da-a8be-47be-8a96-892865afe2af,2799,,"[33.0, 15.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Keira Walsh,4658.0,Center Midfield,166,Manchester City WFC,746,['265f21b5-ab80-481f-b66c-03f6dfb27df3'],40,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:40.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,29e05b99-0dee-4652-9e26-b5c2428cd700,2803,,"[57.0, 4.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caroline Weir,10188.0,Left Midfield,166,Manchester City WFC,746,"['90bd6ca1-2fe1-4e93-87bc-0681dd6765e3', 'b267f60d-9b2c-4365-8a8d-8d79f1bef3d5']",42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:42.264,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a9ed8745-cae1-44ea-85d9-28bee6096528,2806,,"[91.0, 40.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claire Emslie,4646.0,Center Forward,166,Manchester City WFC,746,['790e3f51-abc8-4ca3-b597-167173889ee8'],45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:45.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f6d32cf-c29b-48c6-9696-ea48c3b521a0,2808,,"[32.0, 52.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aoife Mannion,19503.0,Right Center Back,167,Birmingham City WFC,969,['03f94999-0837-480d-a356-9ab4fb45a66c'],46,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:46.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,126395fc-4c4e-43f2-80b4-3d0172821e6a,2812,,"[42.0, 39.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Ladd,19501.0,Left Center Midfield,167,Birmingham City WFC,969,"['11c33cc4-af3b-4add-a688-1bd80268791e', '8a802135-cb21-4658-9c53-61b8d4172d50']",48,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:48.794,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d0737d6-0ec6-4d62-8cfb-aaae0a51edf7,2815,,"[48.0, 56.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Center Attacking Midfield,167,Birmingham City WFC,969,['4dcda126-e084-428e-b761-a0a326d06f0f'],50,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:50.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ad69e2-16c6-4e0f-bd17-966bfb8510a6,2818,,"[36.0, 68.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marisa Ewers,15565.0,Right Center Midfield,167,Birmingham City WFC,969,['84250a94-8014-413c-a59d-ada7dfd8ac3d'],52,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:52.230,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7d20cb78-c1ba-4ebd-855b-540680ffdf51,2822,,"[89.0, 50.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Center Forward,167,Birmingham City WFC,969,['ca74560a-d6ab-4014-85d4-f10ab11ec032'],55,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:21:55.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6b589d82-6b06-4535-99ce-950a139d7daa,2824,,"[35.0, 17.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,168,Manchester City WFC,746,['57c3baa8-2ee5-40c5-b48e-f513924f95ff'],57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:57.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,44896e06-60c8-4e6a-9639-8e0afcdaa864,2828,,"[56.0, 21.0]",19733,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,168,Manchester City WFC,746,['6e15b5a8-a87d-4816-a944-acfc867b3931'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:58.884,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,322a7f9e-f24e-459f-a5a0-7e28a4dbbc4e,2832,,"[78.0, 28.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Attacking Midfield,168,Manchester City WFC,746,['2e164677-374b-4233-8a43-88539043a688'],0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:00.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4283fdeb-0eba-4c68-acb1-999f0bd1804f,2836,,"[45.0, 48.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marisa Ewers,15565.0,Right Center Midfield,169,Birmingham City WFC,969,['f9dec3a6-73c2-4cfa-8528-8d30b82c55fb'],6,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:22:06.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,af57789b-1ac5-40db-a718-a33032036f8a,2839,,"[31.0, 34.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,169,Birmingham City WFC,969,['1c923ea1-cbb4-450e-8a0a-32211d5b68b4'],8,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:22:08.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b19c469-a3c1-40f7-9070-f90e2fc6ffea,2843,,"[27.0, 18.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paige Williams,15567.0,Left Back,169,Birmingham City WFC,969,"['d26d8720-d5be-40e4-8df5-6ca0c2d1719b', 'eaa1dd50-02fa-4163-8e93-5f699478b070']",10,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:22:10.770,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b512f4-c32c-48f1-ac4b-15a564ac0adf,2846,,"[21.0, 29.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,169,Birmingham City WFC,969,['172331e6-cf89-4082-ab9b-c2685d0fd7d8'],12,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:22:12.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1c4fa55b-4b9e-431e-90cb-ff8c95e38bae,2851,,"[19.0, 52.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aoife Mannion,19503.0,Right Center Back,169,Birmingham City WFC,969,"['48c21ab7-1cf1-47ac-980d-8707f43ee974', '51254ac0-49b0-4122-b7bd-88c2a08395c3']",15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:22:15.613,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b810e8c-f65c-47be-9a3a-a00a9d1e6059,2855,,"[5.0, 46.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,169,Birmingham City WFC,969,"['95f66571-695a-4827-8493-f1e666ed8fa9', 'efda85a7-d487-4917-937a-7c2f7ea2a33a']",18,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:22:18.307,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a0cbec7e-078f-4366-8839-4f43a4b7dea5,2858,,"[41.0, 61.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Right Wing,169,Birmingham City WFC,969,['eed70d0f-0140-4e60-b37b-5d1c58cbc606'],21,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:22:21.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b9ac8c27-fe74-4e54-a976-469c6abde313,2860,,"[91.0, 19.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Midfield,169,Birmingham City WFC,969,['da84dcf6-b07e-4473-9909-2d72ad9e1c65'],23,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:23.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b35381f7-dd06-4c0f-990f-e4cf4d53bf43,2868,,"[54.0, 40.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Quinn,15564.0,Left Wing,169,Birmingham City WFC,969,['7d37c648-7cfe-4d0f-b001-f5a9e7d700dc'],29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:22:29.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,73163945-2b43-42c0-b6b8-f365137896dd,2874,,"[63.0, 70.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Midfield,170,Manchester City WFC,746,['a49d1b0b-cfd4-4aeb-8490-9ff12a3980cb'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:35.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,090f87db-ab12-4313-b3d3-dcfbaffeeeb1,2879,,"[119.0, 64.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Center Forward,170,Manchester City WFC,746,['ffb9406d-c61c-4e40-9d3b-355b708a7a23'],45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:45.443,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,944d605f-7137-4bd0-b435-66f7f5390315,2882,,"[109.0, 56.0]",19733,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Right Attacking Midfield,170,Manchester City WFC,746,['9cbaf893-0da6-48d0-8948-fce46aec67a5'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:46.095,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,212c7bfc-cde5-4c0e-b7e7-923ed157b96f,2887,,"[60.0, 10.0]",19733,68,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Center Attacking Midfield,171,Birmingham City WFC,969,['317928a1-c684-4170-a5d7-dc4ec6ba518a'],20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:23:20.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc960c5a-95c2-462b-9c26-b04bbe0ec7f1,2891,,"[69.0, 72.0]",19733,68,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Center Forward,172,Manchester City WFC,746,"['bef6ac95-e712-4fc5-b1ac-9c99fb428553', 'c118d31d-d6ca-455b-a515-6053288f2c36']",21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:21.454,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0f93dcee-6d6c-4043-ae6f-ac9d7780b318,2898,,"[109.0, 64.0]",19733,68,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Attacking Midfield,172,Manchester City WFC,746,['fe45b7e1-df1e-44bc-aefd-56f46844db3a'],26,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:26.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1c801e46-866f-4015-aadf-d9bbcbfbeadd,2904,,"[3.0, 13.0]",19733,68,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,172,Manchester City WFC,746,['86f79136-7d32-4b03-807b-332e4f746bec'],32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:23:32.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd4bf67-c039-4c0b-8ca4-3a0495d1b3f0,2908,,"[89.0, 71.0]",19733,68,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Midfield,172,Manchester City WFC,746,['9ee9d889-15f3-441a-9fe8-47dc8da35b9a'],36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:36.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2ab2fbb8-7f30-4322-99b3-0bf857312929,2922,,"[94.0, 62.0]",19733,68,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Center Forward,174,Manchester City WFC,746,['2ea4b7d9-b327-4854-9bbb-f9c8bee79027'],47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:47.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,910f8ab8-2b12-4776-9931-144c7ef3c763,2925,,"[98.0, 55.0]",19733,68,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Midfield,174,Manchester City WFC,746,['e2909f92-eac7-4549-8a3f-bbd57283fc31'],48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:48.517,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0d385dce-7b7c-4d99-bfb3-eda44e7e83d1,2928,,"[105.0, 60.0]",19733,68,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Center Forward,174,Manchester City WFC,746,['d0215cd1-1edd-4eb8-89ce-39387d1c67d7'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:49.600,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8b69e5b4-00d0-48bd-abe5-07aedff62daa,2932,,"[55.0, 4.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Quinn,15564.0,Left Wing,175,Birmingham City WFC,969,['2e064967-8004-407d-b6e6-306192030106'],31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:24:31.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a955ac-b260-4b67-91e6-6fa1b8c2dc1d,2934,,"[47.0, 70.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,176,Manchester City WFC,746,['0ecb3ab4-1644-4b31-9366-528de7a869e8'],36,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:36.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f117c5-d9f3-4656-993b-3b96dbe84322,2938,,"[47.0, 38.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,176,Manchester City WFC,746,"['7179e0a4-5b1e-4bd5-9e42-4e9fa6d98132', 'a6adfb34-e747-409b-9ac0-a52e015c8e1c']",40,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:40.898,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,913d6282-6ed5-484a-82cc-fd2fa061eb77,2941,,"[63.0, 6.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Left Back,176,Manchester City WFC,746,['085da186-44e9-46e0-b98b-2f58b944261c'],43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:43.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,58d93b94-3152-4362-8b1c-422bd06c8ad1,2945,,"[62.0, 23.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Midfield,176,Manchester City WFC,746,['b2effe33-de88-4d33-aad1-0e2884eb8cc8'],45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:45.332,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,dc5d16de-565f-46d1-b35f-2afb7fa5adfe,2949,,"[83.0, 41.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claire Emslie,4646.0,Center Forward,176,Manchester City WFC,746,['c5ded040-02c6-42e3-88fe-b9de40e51add'],47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:47.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d5bfe2d-1faf-4306-be8b-05e150f83fa1,2953,,"[62.0, 43.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Midfield,176,Manchester City WFC,746,['40e2058c-3d3c-4557-8bf1-8b8f61f2ee4f'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:51.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3cc2b9-5764-4886-ac49-58c208fc3d11,2956,,"[47.0, 46.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie Houghton,10185.0,Right Center Back,176,Manchester City WFC,746,['9997cb5a-b9f3-48f3-ab2c-4aa658fddb15'],52,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:52.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,08493fa3-4fee-46cc-9b0c-4c2720a379f2,2959,,"[53.0, 67.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Bonner,15554.0,Right Back,176,Manchester City WFC,746,['7daf46b8-3c6f-4905-8367-8b0b095c6b9f'],54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:54.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1fe7808-8471-4d2f-8950-5d47fa71baeb,2962,,"[75.0, 68.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Attacking Midfield,176,Manchester City WFC,746,['0e857435-5c90-4ca1-b02e-6370306faa74'],57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:57.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c6b5872-4863-43b5-b618-bc2adaff86b4,2965,,"[79.0, 79.0]",19733,69,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tessa Wullaert,10099.0,Right Attacking Midfield,176,Manchester City WFC,746,['2a60e697-ad57-475f-995d-3346c70291f4'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:58.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,181b8131-7040-4676-8586-9183f49ad262,2970,,"[84.0, 65.0]",19733,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Midfield,176,Manchester City WFC,746,"['8538ee75-adf2-48a4-a570-d3394109f6f4', 'c337da40-d6a4-4ddb-bcc4-2f02c657e193']",1,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:01.247,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,db7e2c80-eb87-4d8b-8d49-6bd585c4087a,2973,,"[101.0, 78.0]",19733,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tessa Wullaert,10099.0,Right Attacking Midfield,176,Manchester City WFC,746,['9083038b-3a9f-44d2-9f78-16fff0f3cc40'],3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:03.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5912552b-29da-4aaf-a030-8cf59f77dd9b,2976,,"[101.0, 72.0]",19733,70,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Midfield,177,Manchester City WFC,746,['c2865d30-d4f5-4e58-a6d5-284a90eac24a'],15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:15.841,Ball Receipt*,
