50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[61.5, 12.9]",,,,,,,,,,,,0.525718,,,,,,,,,,,,,,c177f481-bdd1-4e0c-89e7-663724e69ba9,424,,,"[57.4, 13.5]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruesha Littlejohn,35406.0,Center Attacking Midfield,28,Birmingham City WFC,969,"['4bdd105a-a648-43ca-b25b-77d5d61b6f38', '8cf14fdb-0b29-4c03-8666-f21d6ed229d4', 'd1feff76-d4ee-469a-9d47-c0ced04eeddf']",52,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:52.654,Carry,True
,,,,,,,"[61.5, 13.5]",,,,,,,,,,,,0.383543,,,,,,,,,,,,,,45d7c58f-2ea0-4554-869b-7a059c8d2061,428,,,"[61.5, 12.9]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruesha Littlejohn,35406.0,Center Attacking Midfield,28,Birmingham City WFC,969,"['483db4ec-7237-4ce8-8153-93291cdadfc5', '4bdd105a-a648-43ca-b25b-77d5d61b6f38', '6737793b-d571-4d86-b452-f72117b92982', 'd1feff76-d4ee-469a-9d47-c0ced04eeddf']",53,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:53.179,Carry,True
,,,,,,,"[59.0, 59.0]",,,,,,,,,,,,1.381464,,,,,,,,,,,,,,7549d5a1-b454-4c1e-99b5-a5902d609dab,431,,,"[58.6, 66.6]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Defensive Midfield,29,West Ham United LFC,972,"['0c0f5e78-699a-4ec8-83ed-2eec959ed558', '7b81ad77-4630-499b-8193-fd455470e451']",53,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:53.563,Carry,
,,,,,,,"[71.9, 43.7]",,,,,,,,,,,,0.060919,,,,,,,,,,,,,,43fcea78-ea01-4494-9648-83e841600499,434,,,"[71.9, 43.7]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenza Dali,15421.0,Right Wing,29,West Ham United LFC,972,"['8a6a8a94-4e9e-48d8-9e09-48e1cf61c40d', 'b86304af-a90a-4d5b-b0cd-ecca60cf76d0']",55,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:55.967,Carry,
,,,,,,,"[63.7, 42.6]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,d5f2e1f2-3910-4c25-9925-d4ab2b83d844,437,,,"[63.7, 42.6]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Defensive Midfield,29,West Ham United LFC,972,"['9bb1a969-c640-41cc-8a0e-ee8230c43d87', 'bc10ccea-376a-41cc-a758-d6ec8f7f9804']",57,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:57.070,Carry,
,,,,,,,"[50.6, 60.6]",,,,,,,,,,,,1.758028,,,,,,,,,,,,,,5ca1d954-1608-460b-bb42-3bb44df1060c,441,,,"[49.8, 53.6]",3775643,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Murphy,33090.0,Right Wing,30,Birmingham City WFC,969,"['517d3619-7398-47cf-a520-3c7bd123b010', 'be9b9e94-1995-4a45-92d4-85252087beef', 'd407f9c7-d19c-4881-958e-6d43a1e64ad6']",58,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:11:58.579,Carry,True
,,,,,,,"[57.0, 75.9]",,,,,,,,,,,,2.415735,,,,,,,,,,,,,,c09ea2ce-6228-4086-b779-39e326c55cc8,445,,,"[50.6, 60.6]",3775643,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Murphy,33090.0,Right Wing,30,Birmingham City WFC,969,"['4c206d8e-6222-4c3c-b944-1858b261a6de', 'be9b9e94-1995-4a45-92d4-85252087beef', 'cac13f3b-20b9-499e-a893-b5741ea022bc', 'd391e597-0bf1-43a4-b4e2-250604a69a3b']",0,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:00.337,Carry,True
,,,,,,,"[70.4, 76.3]",,,,,,,,,,,,1.483014,,,,,,,,,,,,,,5580f890-de53-4da4-9431-900ad153554c,449,,,"[57.0, 75.9]",3775643,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Murphy,33090.0,Right Wing,30,Birmingham City WFC,969,"['852ef993-8c9f-43f9-8dcd-d97117baab49', 'd196c7ce-d6d9-41e3-82c8-6896ea99c5a7', 'd391e597-0bf1-43a4-b4e2-250604a69a3b']",2,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:02.753,Carry,True
,,,,,,,"[77.4, 76.7]",,,,,,,,,,,,1.448435,,,,,,,,,,,,,,2bbbcf8f-6d7a-4453-ad1a-90ad8cb98bce,451,,,"[70.4, 76.3]",3775643,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Whipp,31566.0,Right Defensive Midfield,30,Birmingham City WFC,969,"['8d9bd9f4-5c44-4a23-b01c-6529bf6b5985', 'd196c7ce-d6d9-41e3-82c8-6896ea99c5a7']",4,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:04.236,Carry,
,,,,,,,"[99.0, 76.3]",,,,,,,,,,,,1.724459,,,,,,,,,,,,,,0459ed17-cbf4-4cd0-a712-aae7dab1e9c8,454,,,"[91.3, 78.0]",3775643,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Walker,15580.0,Center Forward,30,Birmingham City WFC,969,"['5ec12a3d-5afd-418c-b4b0-a807276e84ff', 'c34c5664-09f6-45ae-b536-fb2e954872fb', 'e97813d3-2762-4702-a35b-16212ca10bfe']",6,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:06.850,Carry,True
,,,,,,,"[96.4, 49.6]",,,,,,,,,,,,0.713245,,,,,,,,,,,,,,4ac86f1f-6276-4b7a-8a43-d6e52a3ec9aa,459,,,"[97.2, 53.0]",3775643,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruesha Littlejohn,35406.0,Center Attacking Midfield,30,Birmingham City WFC,969,"['17f0c86e-0595-4213-8dfc-8d89f92f0f40', '7e91e9dc-a14c-41b5-9575-c2fb263411a0', 'b6c28343-55bf-40b8-9fc0-4f8e5c8916cd']",11,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:11.222,Carry,True
,,,,,,,"[13.1, 54.1]",,,,,,,,,,,,16.072977,,,,,,,,,,,,,,efc375fc-b812-4e24-842f-d6c912158c49,466,,,"[12.1, 55.5]",3775643,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,31,West Ham United LFC,972,"['cc954f07-5bba-48ff-af42-f75eacdab750', 'd9bb320e-36a4-4f16-9280-52ebee8f37b5', 'ded788ea-5c55-4fff-ac91-fd337db906aa']",44,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:12:44.706,Carry,True
,,,,,,,"[70.9, 12.7]",,,,,,,,,,,,1.0654,,,,,,,,,,,,,,496d4983-ddec-4fb5-bf69-0a1942f66bcc,476,,,"[71.3, 11.7]",3775643,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martha Thomas,31558.0,Center Forward,31,West Ham United LFC,972,"['48148f1d-6c48-4f14-9a94-be15bdca002b', '80025a1b-c088-43d0-a250-fea33fb62a13', 'f6025c87-ba23-41e7-8657-dae4a15321b6']",9,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:09.264,Carry,True
,,,,,,,"[48.4, 62.3]",,,,,,,,,,,,1.115779,,,,,,,,,,,,,,7b49f753-18f1-46e2-9da3-abad12f2db24,480,,,"[49.2, 67.4]",3775643,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Back,32,Birmingham City WFC,969,"['69162860-0ccd-4e43-9b6c-d84348998751', '7e23f73c-509f-4ffc-981b-0984501e549e', '81773c5c-47a3-415e-afef-acd45760f624']",10,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:10.329,Carry,True
,,,,,,,"[42.7, 56.3]",,,,,,,,,,,,2.146105,,,,,,,,,,,,,,03b3bf51-903f-424b-9039-9c4921e7e044,484,,,"[40.8, 62.5]",3775643,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christie Murray,15628.0,Left Defensive Midfield,32,Birmingham City WFC,969,"['08024534-3b88-4552-beba-557cbda0fc50', 'c3dac16e-f71d-46b1-8492-a887ece5572e']",13,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:13:13.263,Carry,
,,,,,,,"[100.8, 13.0]",,,,,,,,,,,,0.060828,,,,,,,,,,,,,,086e1ff3-a465-458a-a9b8-0736bf81c4d3,494,,,"[101.9, 12.3]",3775643,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katerina Svitková,24403.0,Left Wing Back,33,West Ham United LFC,972,"['4aa104ae-dc6d-4efc-a13b-1278b1a73bc6', '891aca4f-6d4f-4cd1-aa83-b4dbc882e424', 'db37fd5b-c4be-4e77-ac3c-42b8eae32dd1', 'df041b65-72db-4fe4-bf3b-04077f6c9022']",18,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:18.771,Carry,True
,,,,,,,"[100.9, 14.4]",,,,,,,,,,,,0.001302,,,,,,,,,,,,,,cfbfaf2f-953a-40bd-84b6-6967ce21cd85,497,,,"[100.8, 13.0]",3775643,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Katerina Svitková,24403.0,Left Wing Back,33,West Ham United LFC,972,"['4aa104ae-dc6d-4efc-a13b-1278b1a73bc6', '77c7d9fd-895a-4abe-a569-ec6ff8bfbb68', 'db37fd5b-c4be-4e77-ac3c-42b8eae32dd1', 'df041b65-72db-4fe4-bf3b-04077f6c9022']",18,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:18.832,Carry,True
,,,,,,,"[110.2, 20.9]",,,,,,,,,,,,0.189604,,,,,,,,,,,,,,ac55041d-f17e-447e-8735-6a9f90a727a8,500,,,"[110.7, 21.4]",3775643,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dagný Brynjarsdóttir,10124.0,Left Defensive Midfield,33,West Ham United LFC,972,"['ae92c7ab-eb1d-486d-8e82-61dc9ada8fa8', 'd703b38d-af47-4531-bc69-8397f8c9ff19']",20,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:14:20.644,Carry,
,,,,,,,"[66.2, 40.3]",,,,,,,,,,,,1.211872,,,,,,,,,,,,,,753bd552-4cfd-4753-a733-c8586a155f18,520,,,"[66.2, 40.3]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jamie-Lee Napier,32169.0,Left Wing,34,Birmingham City WFC,969,"['0145981d-177a-49f1-aac2-e97c70c76356', 'fc55dfaf-007e-433e-88b2-921179c5a977']",8,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:08.515,Carry,
,,,,,,,"[68.6, 18.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,11d23ce6-da03-4795-b677-f5c591b4cb57,524,,,"[68.0, 16.7]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rebecca Holloway,31568.0,Left Back,34,Birmingham City WFC,969,"['0b224e05-f2e0-43a9-a9e7-7a60c3c4a119', 'aa81abf7-42b0-46ed-86be-37ad83473c9c', 'e4aeacb3-1088-4ee7-8edc-dcccf8519d6f']",11,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:11.568,Carry,True
,,,,,,,"[96.6, 8.3]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,cd9b75bd-40ad-42ef-b762-9135ecb1e5e6,530,,,"[97.3, 7.0]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruesha Littlejohn,35406.0,Center Attacking Midfield,35,Birmingham City WFC,969,"['9250ab9e-d063-4d82-8cf8-1bc5802aff0f', 'd65fc6a0-1a0b-4783-b4e9-b2b5b59a1fd5']",34,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:34.068,Carry,
,,,,,,,"[66.9, 40.7]",,,,,,,,,,,,2.059597,,,,,,,,,,,,,,9154a68d-5a99-47ea-bc63-419a1c3b25b4,535,,,"[62.2, 33.3]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,35,Birmingham City WFC,969,"['0c74fb22-3b4c-4cdd-879e-b78c595f88f9', 'cfb55b56-f8f3-41e6-b6ae-502532311819']",38,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:38.463,Carry,
,,,,,,,"[77.0, 78.5]",,,,,,,,,,,,1.102338,,,,,,,,,,,,,,d5faca7b-2460-47e7-9503-30ed722c7c96,541,,,"[77.0, 78.5]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Brougham,15574.0,Right Center Back,36,Birmingham City WFC,969,"['393863b6-4f0c-4fa9-92fd-95f3401ca544', '6ac48d96-4a29-4959-bddb-3207458a3b1f']",54,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:54.508,Carry,
,,,,,,,"[9.4, 35.8]",,,,,,,,,,,,4.831963,,,,,,,,,,,,,,1c51d50a-e90a-44ef-8ae3-60855721db69,545,,,"[2.6, 29.4]",3775643,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Courtney Brosnan,31555.0,Goalkeeper,36,Birmingham City WFC,969,"['63bc978f-031a-4818-8aae-a53a86f0efe6', 'a0808579-7abc-480c-a281-13901a4fbe39']",59,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:59.092,Carry,
,,,,,,,"[41.0, 58.4]",,,,,,,,,,,,4.096764,,,,,,,,,,,,,,23cec7da-a16f-44e8-bf73-2266aec5e687,548,,,"[23.5, 56.4]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grace Fisk,34232.0,Right Center Back,36,Birmingham City WFC,969,"['43315639-9776-479c-ab78-edc617f07cd3', '5cb8978c-1e04-4fc6-a635-1af5857cb9f5', 'a9812095-b717-4b71-9de3-c26cc4a4df19']",5,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:05.375,Carry,True
,,,,,,,"[99.6, 38.5]",,,,,,,,,,,,3.718857,,,,,,,,,,,,,,e13a9df7-080e-4d85-aae0-84ce7d6a9ae5,554,,,"[77.4, 22.5]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jamie-Lee Napier,32169.0,Left Wing,36,Birmingham City WFC,969,"['020bb4d2-3888-4f93-a113-e58d832d579e', 'a1223964-3e40-48fa-bdc9-54d44d2e0b3b', 'a88003f2-553e-4652-ba41-b98c849abc11']",12,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:16:12.544,Carry,True
,,,,,,,"[16.3, 37.7]",,,,,,,,,,,,7.167444,,,,,,,,,,,,,,fae0fc85-4685-4bed-b6ff-1737d2e4fc99,560,,,"[7.5, 38.1]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,37,West Ham United LFC,972,"['4cc0da0e-b670-413b-9e29-186cf284011e', '6a4471b0-f4a6-4ddd-8207-4b6bb3fcf6e7']",18,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:18.028,Carry,
,,,,,,,"[42.4, 74.1]",,,,,,,,,,,,2.663609,,,,,,,,,,,,,,f723d024-afa8-4136-b3ae-e442fa3c9c2b,563,,,"[32.9, 73.1]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,37,West Ham United LFC,972,"['0a4e0d0e-315f-4b77-9d8d-3e7b7d3da86d', 'b11dac4b-23cb-4df7-94e9-6be6661b9ba9']",28,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:28.767,Carry,
,,,,,,,"[26.2, 58.0]",,,,,,,,,,,,0.888622,,,,,,,,,,,,,,62482cb1-390e-467a-8f0a-315a22e11d87,566,,,"[23.9, 56.2]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,37,West Ham United LFC,972,"['d71f8736-4fc2-4b65-913e-051e6a52e0f8', 'f24cb65b-9598-4a0d-8f22-93ce82330e5f']",32,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:32.954,Carry,
,,,,,,,"[27.8, 8.9]",,,,,,,,,,,,1.503088,,,,,,,,,,,,,,2be2a446-d32b-4e19-b681-45d600c9cfc9,569,,,"[28.8, 10.0]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,37,West Ham United LFC,972,"['cf66c670-1d38-4669-8c37-57827196738e', 'd985e472-c557-46d6-84a3-e9df676cebaa']",37,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:37.844,Carry,
,,,,,,,"[52.1, 10.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,e76f7840-8741-43a6-b5a0-7251e2ca50d8,572,,,"[52.1, 10.3]",3775643,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Louise van Egmond,5076.0,Left Wing,37,West Ham United LFC,972,"['4c2cb421-9343-4c7c-bd53-ac87b8cb33d0', 'd862fcc9-6674-4bc8-9b37-3ba152b2cb45']",40,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:16:40.673,Carry,
,,,,,,,"[100.4, 77.0]",,,,,,,,,,,,0.758823,,,,,,,,,,,,,,188a34b1-a37a-4f26-8006-10189cc6526e,591,,,"[97.8, 78.0]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,39,Birmingham City WFC,969,"['10414ccf-49ce-4e00-9689-e3b802f61ad4', '1dec2e4f-fa42-4370-9392-009284f690e4', '80054bbe-d304-489c-89e7-50e50274b75a']",28,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:28.264,Carry,True
,,,,,,,"[77.0, 62.9]",,,,,,,,,,,,1.377449,,,,,,,,,,,,,,cd90162e-2f37-44e7-810f-245e7ab0ab91,599,,,"[77.7, 62.0]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christie Murray,15628.0,Left Defensive Midfield,39,Birmingham City WFC,969,"['20e51c07-a3e3-47f8-9ab7-40ae4e1ecac9', 'b8385bf8-c90b-48e6-b6ae-b752c60c7d10', 'b8720910-8665-4ff2-8322-095c446f584a']",34,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:34.866,Carry,True
,,,,,,,"[96.3, 59.6]",,,,,,,,,,,,0.75498,,,,,,,,,,,,,,1030bf07-5365-4976-84cf-b113290f9ed1,604,,,"[95.4, 58.2]",3775643,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,39,Birmingham City WFC,969,"['1a23c53b-f1f7-4bb6-b8f1-4988b5fff856', '6354a9c9-1662-4911-af83-a6f043f26e2c', 'af4a3f33-c107-4b2b-8b17-1802dc291130', 'e78a98e2-abd7-49f9-9322-1f4b6825323b']",37,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:17:37.642,Carry,True
,,,,,,,"[12.9, 43.0]",,,,,,,,,,,,8.382334,,,,,,,,,,,,,,24e737c3-56a9-4214-b5f4-f6ec746e6c39,609,,,"[2.0, 38.9]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Courtney Brosnan,31555.0,Goalkeeper,41,West Ham United LFC,972,"['48b635bb-b861-4551-ae71-35d3485e465f', '8e6a0381-fa01-43c8-b500-24fa8c219e04']",22,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:22.331,Carry,
,,,,,,,"[42.7, 18.3]",,,,,,,,,,,,4.902274,,,,,,,,,,,,,,30263986-54a4-4e98-b4ba-dae0416bbd41,612,,,"[20.6, 21.6]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Laura Vetterlein,31556.0,Left Center Back,41,West Ham United LFC,972,"['7403f3fe-6a43-4e0b-bfe2-51cb473e45b5', 'dae8813c-85b2-448e-bf5d-21429a999788']",32,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:32.339,Carry,
,,,,,,,"[34.3, 39.1]",,,,,,,,,,,,1.441727,,,,,,,,,,,,,,1653bf94-44e1-49b0-8036-cb6280a27f87,615,,,"[32.6, 38.4]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gilly Louise Scarlett Flaherty,18151.0,Center Back,41,West Ham United LFC,972,"['571a6532-49e8-4225-b997-c09d4dfd9a9e', '8dcb5f0d-f708-4778-91fa-a91e666b81fa']",39,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:39.041,Carry,
,,,,,,,"[45.9, 63.1]",,,,,,,,,,,,1.496833,,,,,,,,,,,,,,7a2182eb-adca-4d5b-a7c3-ac59054c4007,618,,,"[41.0, 60.2]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Grace Fisk,34232.0,Right Center Back,41,West Ham United LFC,972,"['888b9090-57be-41e9-b943-96324055b526', 'f2538bb6-259d-4a3d-ba4a-486afb763c51']",42,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:42.123,Carry,
,,,,,,,"[71.9, 64.3]",,,,,,,,,,,,0.07609,,,,,,,,,,,,,,9ba23efe-0a2b-4d3a-9029-0dbe465fd8d1,621,,,"[72.1, 63.1]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emily Louise van Egmond,5076.0,Left Wing,41,West Ham United LFC,972,"['416711cd-8b4a-4acf-a0b8-2d21d2571a30', '5d2b576a-9833-49d5-9892-02495e55254e']",44,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:44.887,Carry,
,,,,,,,"[84.3, 75.8]",,,,,,,,,,,,4.944909,,,,,,,,,,,,,,58aa615d-1cab-48fc-a84f-ec55d4dde5f0,624,,,"[73.8, 77.3]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cecilie Redisch Kvamme,31553.0,Right Wing Back,41,West Ham United LFC,972,"['70c8de15-b0e1-44b2-84c7-b789e136afcb', '9ba9aec0-b8ca-4864-a443-913ba941323f']",46,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:46.140,Carry,
,,,,,,,"[70.6, 70.7]",,,,,,,,,,,,1.326593,,,,,,,,,,,,,,3273cd8a-46ae-4051-87ab-3a3dbf4ed368,627,,,"[69.9, 73.1]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Grace Fisk,34232.0,Right Center Back,41,West Ham United LFC,972,"['5883c980-e107-4a52-8408-c8ae91e551ca', '6c45e778-422e-4ee6-8265-c269d0eaf096']",52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:52.189,Carry,
,,,,,,,"[63.4, 27.9]",,,,,,,,,,,,1.488092,,,,,,,,,,,,,,1586790d-60b2-4633-92c5-97101c075be1,630,,,"[63.4, 29.8]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Laura Vetterlein,31556.0,Left Center Back,41,West Ham United LFC,972,"['74baca14-be06-43b9-a53c-e681baa6a429', '8f83f025-6624-42fc-8f63-fe1246fd7bf2']",55,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:55.623,Carry,
,,,,,,,"[85.5, 25.5]",,,,,,,,,,,,0.82312,,,,,,,,,,,,,,06ad5621-f6f0-4540-816f-317863e4298b,633,,,"[88.9, 25.1]",3775643,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kenza Dali,15421.0,Right Wing,41,West Ham United LFC,972,"['d789495e-9f62-403a-9c1f-d6303e538484', 'e7c83a43-53a9-47df-844e-e510490213d0']",58,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:58.225,Carry,
,,,,,,,"[104.7, 4.2]",,,,,,,,,,,,3.528288,,,,,,,,,,,,,,6d278e4e-12bb-46db-8d9d-c1aa1134e338,636,,,"[97.5, 2.4]",3775643,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Katerina Svitková,24403.0,Left Wing Back,41,West Ham United LFC,972,"['072c2811-1b66-4f26-9012-50e81198084b', '74aa73b8-e4e9-460f-a733-30aeef8190af', '98bdc1d7-e21b-4e2f-baf2-b2c396b97265']",0,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:00.693,Carry,True
,,,,,,,"[95.3, 8.6]",,,,,,,,,,,,1.849362,,,,,,,,,,,,,,aa0730d0-fecd-4ce6-a219-903bde4bf6fa,640,,,"[98.2, 4.9]",3775643,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kenza Dali,15421.0,Right Wing,41,West Ham United LFC,972,"['30693029-2d2c-435d-99ef-d6856fdfaec4', '81ca6a99-6955-4598-832f-22a7ebf877a9', 'c17fd09b-0d56-4f52-9c83-1c9f08d3dd69']",5,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:05.214,Carry,True
,,,,,,,"[78.2, 8.0]",,,,,,,,,,,,1.456023,,,,,,,,,,,,,,cc39ca8b-6b0e-42fb-bf86-27f03bd1bd77,644,,,"[77.2, 9.5]",3775643,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Laura Vetterlein,31556.0,Left Center Back,41,West Ham United LFC,972,"['28aa41fc-7c88-42af-8e5e-9b86f1e0a78f', '8163acd3-4c9e-4e56-9b7e-cf790e57f778']",8,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:19:08.261,Carry,
