ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,5.566899,,,,,,,,,ace51e9e-833d-49e3-b1cd-79e872d9fe20,2461,,,"[120.0, 0.1]",3775658,59,,,,1.6812994,,Right Foot,,,"[112.1, 71.3]",,High Pass,True,71.63693,,,Ella Toone,31534.0,,,True,Inswinging,,Corner,2,From Corner,Katie Zelem,31540.0,Right Center Midfield,136,Manchester United,1475,['3d6d651a-353f-451a-937f-445d23263b61'],44,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:44.078,Pass,
,,,,,,,,,,,,,,,,1.42767,,,,,,,,,fa91089a-d1ee-44c2-96c7-e35fdb681c86,2465,,,"[111.7, 71.4]",3775658,59,,,,-1.3781788,,Right Foot,True,,"[117.2, 43.2]",,High Pass,,28.731342,,Incomplete,,,,,,,,,2,From Corner,Ella Toone,31534.0,Right Wing,136,Manchester United,1475,"['7e34d2a5-3a23-4172-9691-f53ccf897eeb', 'e8d6e4f4-dc76-4111-9028-894de19b337c']",50,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:50.564,Pass,True
,,,,,,,,,,,,,,,,3.32812,,,,,,,,,906a58dc-eef0-4399-925c-01a22491ac68,2470,,,"[93.5, 59.0]",3775658,59,,,,0.30441126,,Right Foot,,,"[119.6, 67.2]",,Ground Pass,,27.357815,,Out,Ella Toone,31534.0,,,,,,,2,From Corner,Jackie Groenen,10654.0,Center Attacking Midfield,136,Manchester United,1475,['100ef543-d41b-4d1d-aa23-9f36abbba809'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:14:56.569,Pass,
,,,,,,,,,,,,,,,,2.884416,,,,,,,,,ade5ef89-d1ef-4c96-9996-d9fd33e02782,2472,,,"[7.0, 44.1]",3775658,60,,,,0.22813714,,Right Foot,,,"[56.1, 55.5]",,High Pass,,50.40605,,,Georgia Stanway,4643.0,,,,,,Goal Kick,2,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,137,Manchester City WFC,746,['cbe4b10c-2fc2-4880-b7d8-e8d6e68d8a41'],42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:42.491,Pass,
,,,,,,,,,,,,,,,,0.071466,,,,,,,,,091bf7e6-513a-4dd8-b3f0-a84136df4570,2474,,,"[56.0, 55.5]",3775658,60,,,True,0.14888994,,,,,"[58.0, 55.8]",,Low Pass,,2.0223749,,Incomplete,Caroline Weir,10188.0,,,,,,,2,From Goal Kick,Georgia Stanway,4643.0,Right Center Midfield,137,Manchester City WFC,746,"['7226f35e-705c-4f48-814a-171736d06228', '8b50bf43-e17a-4d8a-a93e-47d5bb2ee7b4', 'd3e9eb0a-cfc6-4d19-b2c3-d7e3a776b7b3']",45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:45.304,Pass,True
,,,,,,,,,,,,,,,,1.252947,,,,,,,,,9f901e6d-5cc4-423c-8af3-119af62c6ecf,2479,,,"[63.5, 27.4]",3775658,60,,,True,0.64739215,,,,,"[71.7, 33.6]",,Low Pass,,10.280078,,,Ella Toone,31534.0,,,,,,Recovery,2,From Goal Kick,Hayley Ladd,19501.0,Left Center Midfield,137,Manchester City WFC,746,"['274610a6-fc67-4bfc-87a5-8c37e3121bcf', '7d8a0fcd-d9e5-4dcc-894b-837c15f931ed']",47,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:47.052,Pass,True
,,,,,,,,,,,,,,,,1.336143,,,,,,,,,51840167-4518-42c8-94b8-31fcad02fa81,2482,,,"[71.7, 33.6]",3775658,60,,,,0.023251623,,Right Foot,,,"[88.9, 34.0]",,High Pass,,17.20465,,Incomplete,Christen Annemarie Press,6817.0,,,,,,,2,From Goal Kick,Ella Toone,31534.0,Right Wing,137,Manchester City WFC,746,"['920c9826-f328-459a-9e92-fad20ae7901c', 'f7fa3874-dfbd-422c-b89d-ce5a80fec146']",48,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:48.508,Pass,
,,,,,,,,,,,,,,,,1.762604,,,,,,,,,4032cab8-f019-4ae6-862d-197949fc42a8,2486,,,"[27.4, 54.6]",3775658,60,,,,0.57811826,,Right Foot,,,"[55.6, 73.0]",,Low Pass,,33.671947,,,Chloe Kelly,15570.0,,,,,,,2,From Goal Kick,Abby Dahlkemper,5081.0,Left Center Back,137,Manchester City WFC,746,['e94ebbc1-2b3f-4c53-abe4-462f6e4a54d8'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:52.658,Pass,
,,,,,,,,,,,,,,,,0.919873,,,,,,,,,8e4746f1-8a35-4f04-89c2-98f84cf2a9b8,2490,,,"[51.9, 77.1]",3775658,60,,,,-2.3097165,,Left Foot,,,"[47.8, 72.6]",,Ground Pass,,6.0876927,,,Keira Walsh,4658.0,,,,,,,2,From Goal Kick,Chloe Kelly,15570.0,Right Wing,137,Manchester City WFC,746,['da0d92ff-118e-40c4-b43a-183cf68ea3bd'],58,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:58.938,Pass,
,,,,,,,,,,,,,,,,0.895016,,,,,,,,,fc34654a-e34f-4186-965f-d70a32260d81,2492,,,"[47.8, 72.6]",3775658,60,,,,2.7963476,,Left Foot,,,"[36.4, 76.7]",,Ground Pass,,12.114867,,,Lucy Bronze,10178.0,,,,,,,2,From Goal Kick,Keira Walsh,4658.0,Center Defensive Midfield,137,Manchester City WFC,746,['453cc7de-1498-49ed-8aa9-aa7a66bbd400'],59,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:59.858,Pass,
,,,,,,,,,,,,,,,,2.19787,,,,,,,,,8b881b86-c895-424a-beb0-f92f17f7c8f8,2496,,,"[36.7, 70.8]",3775658,61,,,,-2.9154403,,Right Foot,,,"[14.1, 65.6]",,Ground Pass,,23.190516,,,Stephanie Houghton,10185.0,,,,,,,2,From Goal Kick,Lucy Bronze,10178.0,Right Back,137,Manchester City WFC,746,['9e4d8911-be2b-499b-903e-84998081fda6'],4,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:04.290,Pass,
,,,,,,,,,,,,,,,,2.212076,,,,,,,,,ce062841-5240-45f2-ae81-f3d4ec20d836,2499,,,"[14.1, 65.6]",3775658,61,,,,0.33832362,,Right Foot,,,"[46.5, 77.0]",,Ground Pass,,34.347054,,,Chloe Kelly,15570.0,,,,,,,2,From Goal Kick,Stephanie Houghton,10185.0,Right Center Back,137,Manchester City WFC,746,['dd95635e-ff35-4648-ab90-33c7f82dab70'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:09.789,Pass,
,,,,,,,,,,,,,,,,3.831366,,,,,,,,,97b9e334-e7be-44e3-8ce2-cac921254bcc,2502,,,"[46.5, 77.0]",3775658,61,,,,-0.56863004,,Right Foot,,,"[83.9, 53.1]",,Low Pass,,44.384342,,Incomplete,Ellen White,10180.0,,,,,,,2,From Goal Kick,Chloe Kelly,15570.0,Right Wing,137,Manchester City WFC,746,"['45ddc082-0c58-4c11-9e7d-6b94bb5327e0', 'affa167a-bfdc-4a30-854e-5072781a7ff6']",12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:12.978,Pass,
,,,,,,,,,,,,,,,,2.246561,,,,,,,,,affa167a-bfdc-4a30-854e-5072781a7ff6,2505,,,"[36.2, 27.0]",3775658,61,,,,2.9466743,,Right Foot,,,"[12.9, 31.6]",,Ground Pass,,23.749737,,,Mary Alexandra Earps,31538.0,,,,,,Recovery,2,Regular Play,Amy Turner,31533.0,Right Center Back,138,Manchester United,1475,"['85502416-cc1c-4abc-875a-99a146f2044b', '97b9e334-e7be-44e3-8ce2-cac921254bcc']",16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:16.809,Pass,
,,,,,,,,,,,,,,,,3.274393,,,,,,,,,bbc1b87a-4f8d-4241-a83a-eb396cd844d0,2509,,,"[12.9, 31.5]",3775658,61,,,,-0.0067719053,,Right Foot,,,"[57.2, 31.2]",,High Pass,,44.301014,,,Jackie Groenen,10654.0,,,,,,,2,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,138,Manchester United,1475,"['39141f6a-318a-43e9-8a5c-cfb13f26ac73', 'f5cb72b2-6c3b-438e-b2fa-1ef7c6537d4e']",19,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:19.207,Pass,True
,,,,,,,,,,,,,,,,1.538955,,,,,,,,,44293c56-4225-4226-9e58-fb40635dd130,2512,,,"[57.2, 31.2]",3775658,61,,,,0.86217004,,Right Foot,,,"[62.6, 37.5]",,Low Pass,,8.29759,,Pass Offside,Christen Annemarie Press,6817.0,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,138,Manchester United,1475,['4bfad77c-ca52-4d91-9e80-8f5cce7b2569'],22,,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:22.512,Pass,
,,,,,,,,,,,,,,,,0.564319,,,,,,,,,2957b2e5-986e-4891-bf95-989d35667e3f,2514,,,"[55.6, 41.7]",3775658,61,,,,-0.11848996,,Right Foot,,,"[64.0, 40.7]",,Ground Pass,,8.459314,,,Keira Walsh,4658.0,,,,,,Free Kick,2,From Free Kick,Abby Dahlkemper,5081.0,Left Center Back,139,Manchester City WFC,746,['22f26779-d930-4425-8b78-46137e44bea0'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:38.493,Pass,
,,,,,,,,,,,,,,,,2.029566,,,,,,,,,f56fc034-c536-439b-8214-e3b5c2e94b94,2518,,,"[66.7, 31.8]",3775658,61,,,,-0.97331125,,Right Foot,,,"[84.8, 5.2]",,Ground Pass,,32.174057,,,Lauren Hemp,15555.0,,,,,,,2,From Free Kick,Keira Walsh,4658.0,Center Defensive Midfield,139,Manchester City WFC,746,"['b142999f-11e0-46ac-8687-d4f7e29abb37', 'bdfd767f-ebc2-4e6a-9319-3b400da8b761']",41,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:41.466,Pass,True
,,,,,,,,,,,,,,,,1.418637,,,,,,,,,15071584-b004-458b-a54a-5b8e09fa0a86,2521,,,"[88.6, 4.6]",3775658,61,,,,0.54310524,,Left Foot,,,"[105.0, 14.5]",,Ground Pass,,19.156462,,,Caroline Weir,10188.0,,,,,,,2,From Free Kick,Lauren Hemp,15555.0,Left Wing,139,Manchester City WFC,746,['954e4669-2f51-4196-b774-41cad8666750'],43,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:43.999,Pass,
,,,,,,,,,,,,,,,,1.083713,,,,,,,,,2d611ecc-8a8c-4a0b-b7a7-b5e66f2074c7,2525,,,"[111.6, 8.8]",3775658,61,,,,-2.6476512,,Right Foot,,,"[103.8, 4.6]",,Ground Pass,,8.858893,,,Lauren Hemp,15555.0,,,,,,,2,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,139,Manchester City WFC,746,"['d0f9cba1-0df7-42da-8e44-7717b3aa4468', 'd3033f00-0156-47d7-84de-91a8e24e340c']",47,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:47.442,Pass,True
,,,,,,,,,,,,,,,,1.053364,,,,,,,,,97298a8c-66ff-45cd-819b-f2569555a387,2528,,,"[118.8, 8.0]",3775658,61,,,,2.5201764,,Left Foot,,,"[110.7, 13.8]",,Ground Pass,,9.962429,,,Caroline Weir,10188.0,,,,,,,2,From Free Kick,Lauren Hemp,15555.0,Left Wing,139,Manchester City WFC,746,['4248aa28-86f0-462d-b30c-5881db3fb9fd'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:52.548,Pass,
,,,,,,,,,,,,,,,,0.954262,,,,,,,,,43adf98e-1213-4053-b030-b7a4449c38ec,2531,,,"[117.4, 14.2]",3775658,61,,,,1.6074291,,Left Foot,True,,"[116.7, 33.3]",,Low Pass,,19.112823,,Incomplete,Ellen White,10180.0,,,,,,,2,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,139,Manchester City WFC,746,"['25091ba4-74f9-453e-973b-a7b1950d63f0', '6a3f6a22-885f-4610-8b47-50f3c1b98ff9']",55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:55.326,Pass,
,,,,,,,,,,,,,,,,1.237486,,,,,,,,,b0f64d47-ec8d-4c1c-aaf2-c103b6362874,2539,,,"[99.9, 0.1]",3775658,62,,,,0.6819437,,,,,"[110.0, 8.3]",,Low Pass,,13.009612,,,Lauren Hemp,15555.0,,,,,,Throw-in,2,From Throw In,Alex Greenwood,10252.0,Left Back,140,Manchester City WFC,746,['2dc5a1ec-c16c-4f2f-9ef1-c3861f56be71'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:11.903,Pass,
,,,,,,,,,,,,,,,,0.787635,,,,,,,,,71de66aa-6382-4011-aa9b-45cab27a2e0c,2543,,,"[109.3, 7.4]",3775658,62,,,,-1.6814536,,Left Foot,,,"[108.8, 2.9]",,Ground Pass,,4.527693,,,Alex Greenwood,10252.0,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,140,Manchester City WFC,746,"['12335835-d626-42d9-a173-951d8eebedb6', '1f4af50d-8e37-428e-9c31-6b7f38a1ff7a']",13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:13.796,Pass,True
,,,,,,,,,,,,,,,,1.2159,,,,,,,,,4db7d668-fd17-4891-82bb-9966a17f7aa1,2547,,,"[109.8, 4.0]",3775658,62,,,,1.4444882,,Left Foot,,,"[111.4, 16.6]",,Low Pass,,12.701181,,Incomplete,Lauren Hemp,15555.0,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,140,Manchester City WFC,746,"['9a4f3996-b408-4c1f-afcd-aefc971c405f', 'b2cde010-d3be-4e19-9fab-e316b4439a88', 'c80a3b0c-6315-4cd3-81cb-5091449c017c']",15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:15.228,Pass,True
,,,,,,,,,,,,,,,,2.075851,,,,,,,,,b2cde010-d3be-4e19-9fab-e316b4439a88,2550,,,"[8.7, 63.5]",3775658,62,,,,0.44027057,,Right Foot,,,"[31.2, 74.1]",,High Pass,,24.871872,,,Christen Annemarie Press,6817.0,,,,,,Recovery,2,From Counter,Katie Zelem,31540.0,Right Center Midfield,141,Manchester United,1475,"['4db7d668-fd17-4891-82bb-9966a17f7aa1', '8b1d4f1a-94f5-4515-b7c1-67bd8a7121a3', '995bf56d-bbd4-4eac-b24d-e43c18a1485e']",16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:16.443,Pass,True
,,,,,,,,,,,,,,,,0.683383,,,,,,,,,f34ea601-93ab-4b3b-9312-f5b169024a26,2564,,,"[59.2, 9.4]",3775658,62,True,,,2.5275736,,Left Foot,,,"[47.0, 18.0]",,Ground Pass,,14.926487,,,Abby Dahlkemper,5081.0,,,,,,Free Kick,2,From Free Kick,Alex Greenwood,10252.0,Left Back,143,Manchester City WFC,746,['90a0f6ea-7730-4653-adde-952c3e3f7689'],44,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:44.725,Pass,
,,,,,,,,,,,,,,,,2.398176,,,,,,,,,1d29b196-0a31-40ad-8fb6-31f575b2e00c,2566,,,"[47.0, 20.0]",3775658,62,,,,1.8775171,,Right Foot,,,"[36.2, 54.1]",,Ground Pass,,35.7694,,,Stephanie Houghton,10185.0,,,,,,,2,From Free Kick,Abby Dahlkemper,5081.0,Left Center Back,143,Manchester City WFC,746,['28769517-04ff-47d6-9c2c-5da048399d98'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:45.905,Pass,
,,,,,,,,,,,,,,,,2.08719,,,,,,,,,cda27493-1754-4189-805f-1fc70a1eef80,2569,,,"[36.2, 54.1]",3775658,62,,,,-1.5548741,,Right Foot,,,"[36.7, 22.7]",,Ground Pass,,31.40398,,,Abby Dahlkemper,5081.0,,,,,,,2,From Free Kick,Stephanie Houghton,10185.0,Right Center Back,143,Manchester City WFC,746,['e689e47c-a454-4872-ac8b-92fd6d016247'],49,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:49.390,Pass,
,,,,,,,,,,,,,,,,1.155136,,,,,,,,,123334ce-67bc-46f9-b09d-e0303971bbbe,2572,,,"[37.7, 21.7]",3775658,62,,,,-1.2765617,,Right Foot,,,"[42.7, 5.2]",,Ground Pass,,17.24094,,,Alex Greenwood,10252.0,,,,,,,2,From Free Kick,Abby Dahlkemper,5081.0,Left Center Back,143,Manchester City WFC,746,['5206d5e3-2baf-413f-bbd2-75471db33129'],52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:52.725,Pass,
,,,,,,,,,,,,,,,,1.548444,,,,,,,,,0c723fc5-a3b8-4655-a0d7-4c99636b3a9e,2576,,,"[43.7, 4.6]",3775658,62,,,,-0.104700476,,Left Foot,,,"[73.2, 1.5]",,High Pass,,29.662434,,Out,Lauren Hemp,15555.0,,,,,,,2,From Free Kick,Alex Greenwood,10252.0,Left Back,143,Manchester City WFC,746,"['7250a054-6d25-461e-852c-128d58e91415', 'd10b877a-2dd6-4621-b1ad-72f5d471ed62']",55,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:55.223,Pass,True
,,,,,,,,,,,,,,,,1.933382,,,,,,,,,22270e28-3c04-4716-bf70-009c331265e0,2578,,,"[35.3, 80.0]",3775658,63,,,,-2.7680955,,,,,"[20.5, 74.2]",,Low Pass,,15.895911,,,Amy Turner,31533.0,,,,,,Throw-in,2,From Throw In,Maria Thorisdottir,4636.0,Right Back,144,Manchester United,1475,['bcfccd08-226b-4d65-b063-8d1c455260a3'],4,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:04.753,Pass,
,,,,,,,,,,,,,,,,1.61523,,,,,,,,,db24cf0e-f8aa-4509-ac07-747b538a753d,2581,,,"[21.1, 71.4]",3775658,63,,,,-2.3250432,,Right Foot,,,"[4.0, 53.2]",,Ground Pass,,24.972986,,,Mary Alexandra Earps,31538.0,,,,,,,2,From Throw In,Amy Turner,31533.0,Right Center Back,144,Manchester United,1475,['5a032a5c-f6ed-4976-9fbe-8382554eaa44'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:09.025,Pass,
,,,,,,,,,,,,,,,,1.439939,,,,,,,,,69f9b926-d523-4cd4-afed-1f60b3aa0933,2584,,,"[6.4, 54.3]",3775658,63,,,,0.83673644,,Left Foot,,,"[18.4, 67.6]",,Ground Pass,,17.913403,,,Amy Turner,31533.0,,,,,,,2,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,144,Manchester United,1475,['080eb0ec-c7a2-4643-ac00-f3bf41ff040d'],11,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:11.622,Pass,
,,,,,,,,,,,,,,,,2.078524,,,,,,,,,d96e3873-227c-4ab7-ba5a-06605a39726a,2587,,,"[19.2, 63.9]",3775658,63,,,,-2.306546,,Right Foot,,,"[3.9, 47.0]",,Ground Pass,,22.79693,,,Mary Alexandra Earps,31538.0,,,,,,,2,From Throw In,Amy Turner,31533.0,Right Center Back,144,Manchester United,1475,['7c673beb-125f-4246-bdb6-3a81c5267487'],14,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:14.503,Pass,
,,,,,,,,,,,,,,,,2.5365,,,,,,,,,43ae03f6-99a5-456e-8cc3-8dd24e9a7b78,2590,,,"[3.9, 47.0]",3775658,63,,,,-0.9631627,,Right Foot,,,"[16.0, 29.6]",,Ground Pass,,21.19363,,,Millie Turner,31536.0,,,,,,,2,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,144,Manchester United,1475,['0ec5a875-2699-4f1e-bdc5-cd7cd4da0a54'],16,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:16.628,Pass,
,,,,,,,,,,,,,,,,1.232926,,,,,,,,,fd0d7689-2246-4d9e-8b6d-9824ec0ddbef,2594,,,"[20.1, 22.0]",3775658,63,,,,-0.0071427356,,Right Foot,,,"[34.1, 21.9]",,Ground Pass,,14.000357,,,Hayley Ladd,19501.0,,,,,,,2,From Throw In,Millie Turner,31536.0,Left Center Back,144,Manchester United,1475,"['1b22de54-71af-4654-8fd1-e4de60f48234', 'cc218c0e-95d4-44de-84de-a2933ab0d8b6']",20,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:20.600,Pass,True
,,,,,,,,,,,,,,,,0.966213,,,,,,,,,be9438d9-e5fd-43b9-80e8-43d529c8b541,2598,,,"[31.1, 19.2]",3775658,63,,,,-1.2827408,,Left Foot,,,"[35.9, 3.0]",,Ground Pass,,16.896152,,,Ona Batlle Pascual,46639.0,,,,,,,2,From Throw In,Hayley Ladd,19501.0,Left Center Midfield,144,Manchester United,1475,"['6c5756db-d39e-48f1-ab07-f010709eba5e', 'cb5c9c88-68a9-443c-bb99-dd0b6d56bfe3']",22,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:22.763,Pass,True
,,,,,,,,,,,,,,,,1.783317,,,,,,,,,1a70c29e-8b51-4282-9ff5-d86e827727b0,2608,,,"[94.1, 72.5]",3775658,64,,,,-1.0370882,,Left Foot,True,,"[112.3, 41.7]",,High Pass,,35.77541,,Incomplete,Chloe Kelly,15570.0,,,,,,Free Kick,2,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,145,Manchester City WFC,746,"['1ccd5d4c-22ae-4a48-9414-0c3ca76c807e', '5f99404c-5b06-490b-b61a-8871eb7b0944']",35,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:35.254,Pass,
,,,,,,,,,,,,,,,,0.940201,,,,,,,,,a3a0a2f7-dcd7-4384-907f-bc23ba772248,2612,,,"[6.0, 36.0]",3775658,64,True,,,-1.416016,,Right Foot,,,"[8.2, 21.9]",,Ground Pass,,14.270599,,,Millie Turner,31536.0,,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,146,Manchester United,1475,['47e9d088-85f6-4cc3-bfd4-66ab890249fb'],53,,,,,,,,,,,,,,,,,,Manchester United,1475,00:19:53.265,Pass,
,,,,,,,,,,,,,,,,1.387181,,,,,,,,,a69bbdb1-b3a9-40f4-b449-30e6b4967bd3,2614,,,"[9.1, 21.9]",3775658,64,True,,,-0.8530912,,Right Foot,,,"[25.6, 3.0]",,Ground Pass,,25.08904,,,Ona Batlle Pascual,46639.0,,,,,,,2,From Goal Kick,Millie Turner,31536.0,Left Center Back,146,Manchester United,1475,['3bb45b2b-64fb-4d7a-91cf-8436ea53e5a0'],55,,,,,,,,,,,,,,,,,,Manchester United,1475,00:19:55.261,Pass,
,,,,,,,,,,,,,,,,1.271593,,,,,,,,,5593d277-b0cd-4efd-85b8-ec5848111fe1,2616,,,"[25.6, 3.0]",3775658,64,,,,0.12768,,Right Foot,,,"[40.4, 4.9]",,Ground Pass,,14.921461,,,Katie Zelem,31540.0,,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Left Back,146,Manchester United,1475,['0d439df0-8757-438a-b808-eb38c0a2f17a'],56,,,,,,,,,,,,,,,,,,Manchester United,1475,00:19:56.773,Pass,
,,,,,,,,,,,,,,,,0.736516,,,,,,,,,568cfa6b-9134-4f94-8342-2872b8c905c3,2620,,,"[41.2, 3.0]",3775658,64,,,,-0.044613235,,Left Foot,,,"[52.4, 2.5]",,High Pass,,11.211155,,Incomplete,Kirsty Hanson,31532.0,,,,,,,2,From Goal Kick,Katie Zelem,31540.0,Right Center Midfield,146,Manchester United,1475,"['30088875-ff3a-4664-9c07-e72ffab9b657', 'cabbd2a6-8f42-4ffb-ad7f-ede2b85285f0', 'ec461239-588b-42d0-a2cd-79ce2194d32b']",58,,,,,,,,,,,,,,,,,,Manchester United,1475,00:19:58.787,Pass,True
,,,,,,,,,,,,,,,,1.562799,,,,,,,,,30d1c322-f600-4cea-825f-9ee1696513dc,2623,,,"[37.7, 0.1]",3775658,65,,,,2.5796711,,,,,"[24.2, 8.6]",,Low Pass,,15.953056,,,Millie Turner,31536.0,,,,,,Throw-in,2,From Throw In,Ona Batlle Pascual,46639.0,Left Back,147,Manchester United,1475,['f0e12dd9-65a1-44ce-a3d8-c722ec3731ae'],3,,,,,,,,,,,,,,,,,,Manchester United,1475,00:20:03.721,Pass,
,,,,,,,,,,,,,,,,2.428315,,,,,,,,,f53be719-b0de-4f69-a67e-8c7024ba4131,2626,,,"[23.5, 16.9]",3775658,65,,,,2.4936862,,Right Foot,,,"[5.4, 30.6]",,Ground Pass,,22.70022,,,Mary Alexandra Earps,31538.0,,,,,,,2,From Throw In,Millie Turner,31536.0,Left Center Back,147,Manchester United,1475,['546ae6df-9cfc-457c-9ec3-88552e1927bb'],9,,,,,,,,,,,,,,,,,,Manchester United,1475,00:20:09.633,Pass,
,,,,,,,,,,,,,,,,1.839083,,,,,,,,,ce7eb202-d6fb-4a4f-a3e1-a2f605da395e,2629,,,"[7.8, 29.6]",3775658,65,,,,-0.8862692,,Right Foot,,,"[30.0, 2.4]",,High Pass,,35.109543,,,Ona Batlle Pascual,46639.0,,,,,,,2,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,147,Manchester United,1475,['fb3372f7-f56c-4b41-a6ca-5c36e9e6c260'],12,,,,,,,,,,,,,,,,,,Manchester United,1475,00:20:12.919,Pass,
,,,,,,,,,,,,,,,,0.838007,,,,,,,,,dc27e866-ac83-4630-b536-261c96f2869b,2633,,,"[8.7, 2.4]",3775658,65,,,,2.6331034,,Right Foot,,,"[2.6, 5.8]",,Ground Pass,,6.983552,,,Millie Turner,31536.0,,,,,,,2,From Throw In,Ona Batlle Pascual,46639.0,Left Back,147,Manchester United,1475,"['5a50ea09-a9d9-4152-ab3b-76912d1fa367', '821cbc0b-cb36-4d5e-af7f-2567df8345c6']",18,,,,,,,,,,,,,,,,,,Manchester United,1475,00:20:18.793,Pass,True
,,,,,,,,,,,,,,,,1.556389,,,,,,,,,d23dbcd1-080a-44bf-a7c3-707a022feaea,2637,,,"[2.0, 5.8]",3775658,65,,,,-0.06027174,,Left Foot,,,"[25.2, 4.4]",,Ground Pass,,23.242203,,,Kirsty Hanson,31532.0,,,,,,,2,From Throw In,Millie Turner,31536.0,Left Center Back,147,Manchester United,1475,['af52c92c-5322-482b-80ba-e9212f04c792'],19,,,,,,,,,,,,,,,,,,Manchester United,1475,00:20:19.725,Pass,
