50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.768539,,,,,,,,,,,,,,,59498daa-ee05-4a4b-8235-91cd31f22012,1278,,"[42.9, 9.7]",2275061,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vita van der Linden,31530.0,Left Center Midfield,96,Brighton & Hove Albion WFC,965,"['88bbe8f7-63b6-419e-bf0f-d84b7252f622', 'c76894d9-fd34-4c26-adca-306f3086c349', 'ca57b20b-bd18-4b63-82b6-95148eb84369']",59,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:59.808,Pressure,
,,,,,,,,,,True,,,,,,1.634915,,,,,,,,,,,,,,,a3da0942-a21c-41ee-94e1-28a7e249607b,1290,,"[49.4, 23.2]",2275061,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Connolly,23413.0,Center Defensive Midfield,97,Bristol City WFC,973,"['0395d2ab-188e-49aa-9096-b0b2ef03dfd5', '5d41765a-8018-4283-a9b2-58d1dbdc2859']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:15.412,Pressure,
,,,,,,,,,,,,,,,,0.905422,,,,,,,,,,,,,,,38200947-0534-4c07-826f-1c85fc30a259,1297,,"[35.0, 21.7]",2275061,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victoria Williams,16395.0,Left Center Back,97,Bristol City WFC,973,['49d0a565-081a-4bf9-be98-2adf3c715c4e'],19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:19.188,Pressure,
,,,,,,,,,,,,,,,,0.519617,,,,,,,,,,,,,,,2e2b8535-88f8-4f2b-8d1b-09b6d447afea,1310,,"[30.8, 58.7]",2275061,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Back,97,Bristol City WFC,973,"['34f8f7ba-5805-4014-a086-caa871736b75', 'a53f1dc2-5818-452d-b0ac-6837819b9fbc']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:35.683,Pressure,
,,,,,,,,,,True,,,,,,0.595729,,,,,,,,,,,,,,,77a30eea-adbb-41db-8ebf-7909188b4e48,1326,,"[53.9, 61.2]",2275061,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vita van der Linden,31530.0,Left Center Midfield,100,Bristol City WFC,973,['02c50069-18c8-47f6-ad8a-7d02d2719637'],18,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:32:18.233,Pressure,
,,,,,,,,,,,,,,,,0.866957,,,,,,,,,,,,,,,1059c88c-907a-426f-98ec-48bf9a58c87c,1330,,"[69.6, 18.9]",2275061,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kayleigh Green,16400.0,Center Forward,100,Bristol City WFC,973,"['3039623c-39db-4792-8662-9c21d0774ee1', 'b6b4c468-e0c3-45ef-a46e-d9c49e71a7d0']",20,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:20.878,Pressure,
,,,,,,,,,,,,,,,,0.967158,,,,,,,,,,,,,,,24ada793-21c4-48c6-aae3-e5c654b8b6bd,1332,,"[64.7, 20.4]",2275061,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kayleigh Green,16400.0,Center Forward,100,Bristol City WFC,973,"['112e5ac8-aebc-4e26-83ec-9b355235dc64', '632c5006-3bd0-4374-be9b-c1aa7325b242']",22,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:32:22.235,Pressure,
,,,,,,,,,,,,,,,,1.081084,,,,,,,,,,,,,,,1d237140-d11b-41e7-879a-fc121cd534a1,1355,,"[86.2, 69.7]",2275061,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ellie Brazil,16393.0,Right Wing,102,Bristol City WFC,973,"['647d9b34-52ef-4c41-85e3-0bece199ea1c', '8b9fa4ef-b4fb-4e1e-945a-55819a473933']",4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:04.563,Pressure,
,,,,,,,,,,,,,,,,1.07704,,,,,,,,,,,,,,,64afd3f1-2bb4-49d3-bb96-16bf96950127,1384,,"[87.9, 64.7]",2275061,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ellie Brazil,16393.0,Right Wing,104,Bristol City WFC,973,"['3b029ac6-0f47-440d-b1ae-e5010233e98a', '684ec569-49f6-4526-ad31-440b6af0d603']",56,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:56.953,Pressure,
,,,,,,,,,,True,,,,,,1.351142,,,,,,,,,,,,,,,0823d9d7-a5e1-44d5-a32d-ad6808d651c6,1389,,"[26.3, 35.6]",2275061,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Left Center Back,104,Bristol City WFC,973,"['9b8f7007-c333-4d01-a4cc-a65142862d42', '9ee07aa6-f248-4145-88c3-6365fa51413b', 'c2ec20d4-a7e8-42be-aeda-4e7d408ba554']",1,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:01.039,Pressure,
,,,,,,,,,,,,,,,,0.591605,,,,,,,,,,,,,,,01e66dd8-aba6-4849-8a36-f07efd65b170,1409,,"[89.0, 40.9]",2275061,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,107,Brighton & Hove Albion WFC,965,"['39368427-f6a7-4423-9c6d-a56c06f3632d', '4e0ccdb1-0f99-453f-9782-f230e27e2193']",53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:53.094,Pressure,
,,,,,,,,,,True,,,,,,0.553253,,,,,,,,,,,,,,,f6170b7c-c1b2-4a34-bb91-939f7b3c574b,1414,,"[56.2, 52.9]",2275061,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Connolly,23413.0,Center Defensive Midfield,107,Brighton & Hove Albion WFC,965,['b1ad1a39-cda7-4223-bd42-0b61a7772b21'],56,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:56.179,Pressure,
,,,,,,,,,,True,,,,,,0.654722,,,,,,,,,,,,,,,40152be1-1c7c-4135-9bbb-8e6a60e1a717,1415,,"[57.8, 55.5]",2275061,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Left Center Midfield,107,Brighton & Hove Albion WFC,965,"['3d202bb4-e211-43fa-8008-501b3fc05cc2', '5991acbc-8843-4493-b12a-c6e861722293']",57,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:35:57.126,Pressure,
,,,,,,,,,,,,,,,,1.574229,,,,,,,,,,,,,,,73c32aad-6353-459c-ac6c-79c7a34171a8,1428,,"[73.6, 51.1]",2275061,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Megan Connolly,23413.0,Center Defensive Midfield,107,Brighton & Hove Albion WFC,965,"['17b72d5e-6c1f-4858-bb4f-17f420e74372', '4426d38a-28e9-43c9-96a5-2fe21b3c5aef', 'be45d35d-86d2-495a-9e62-409383e2c674']",6,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:06.999,Pressure,
,,,,,,,,,,,,,,,,1.440612,,,,,,,,,,,,,,,c35f2e66-555c-40da-aa9d-39f9bab30d98,1438,,"[97.9, 68.1]",2275061,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Left Wing,107,Brighton & Hove Albion WFC,965,['2cf2d9a3-6c57-46be-8d49-2995c557858e'],17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:36:17.623,Pressure,
,,,,,,,,,,,,,,,,0.843098,,,,,,,,,,,,,,,e218d962-0bc8-4524-8281-f77ffb4bad04,1451,,"[4.7, 10.4]",2275061,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Buet,20034.0,Right Center Midfield,109,Bristol City WFC,973,"['43b78406-498d-4e1d-92db-29e6b1c995e1', 'db9ff867-dcdf-4165-9d0c-187aedab1dec']",51,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:51.590,Pressure,
,,,,,,,,,,True,,,,,,1.054951,,,,,,,,,,,,,,,a2f0e442-3346-4bbb-8748-73017afe6e5d,1461,,"[52.1, 73.6]",2275061,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Left Center Back,109,Bristol City WFC,973,,0,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:00.530,Pressure,
,,,,,,,,,,,,,,,,2.35634,,,,,,,,,,,,,,,321e7f06-37d8-4040-9940-da2c0c131e52,1468,,"[98.5, 54.9]",2275061,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellie Brazil,16393.0,Right Wing,110,Bristol City WFC,973,"['2d1c1988-7586-4f9a-9dde-14d34f53fb7b', '76c98c09-0b72-4b84-afbd-528c63ba8f4d', 'c4adff13-282e-4251-a593-9360c248aef0']",51,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:51.537,Pressure,
,,,,,,,,,,True,,,,,,1.98224,,,,,,,,,,,,,,,a60450ae-f0ca-4460-babc-07419c87c4b0,1487,,"[48.1, 63.4]",2275061,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vita van der Linden,31530.0,Left Center Midfield,114,Brighton & Hove Albion WFC,965,"['14cd1010-c195-4fa0-a9cb-c4cb64f9c3a5', '88e608ca-26be-41d2-8099-8a37105a9fb0']",21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:21.667,Pressure,
,,,,,,,,,,True,,,,,,1.254254,,,,,,,,,,,,,,,01245fee-f044-4e81-b0d1-776feb0fb983,1503,,"[91.1, 19.6]",2275061,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,114,Brighton & Hove Albion WFC,965,"['699b5c2b-20eb-4984-aaa9-bacc6731b2f2', '6ee0e2a0-d72c-4b21-b1be-618bb69d9897']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:35.794,Pressure,
,,,,,,,,,,,,,,,,0.829282,,,,,,,,,,,,,,,c5725975-2dca-42da-8242-86b0ef0afbdd,1513,,"[7.2, 9.2]",2275061,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charlie Wellings,15563.0,Left Wing,115,Brighton & Hove Albion WFC,965,['8268b461-1fa3-43b4-9038-94f198da57a5'],29,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:29.334,Pressure,
,,,,,,,,,,,,,,,,0.525057,,,,,,,,,,,,,,,5b0df8ad-3e23-4a4a-b6b3-ad63dbb969d9,1524,,"[11.2, 23.8]",2275061,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gemma Evans,16381.0,Left Back,116,Brighton & Hove Albion WFC,965,['b7ec78f8-9542-4424-80f3-29fa7d034563'],53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:53.610,Pressure,
,,,,,,,,,,,,,,,,3.03375,,,,,,,,,,,,,,,3d2c63b0-0631-4d75-ae15-fa73e4c81bb4,1529,,"[107.4, 24.8]",2275061,41,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Kayleigh Green,16400.0,Center Forward,117,Brighton & Hove Albion WFC,965,['e56d28df-1c9b-4a4c-8730-ee104fe47e2f'],52,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:52.431,Pressure,
,,,,,,,,,,,,,,,,1.034553,,,,,,,,,,,,,,,5308b2c3-32eb-422c-b5d4-7c796811131c,1538,,"[12.7, 76.2]",2275061,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loren Dykes,16391.0,Right Back,118,Brighton & Hove Albion WFC,965,['e5e906bf-343a-4e94-b285-ef6345d89ba8'],17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:17.472,Pressure,
,,,,,,,,,,,,,,,,2.177543,,,,,,,,,,,,,,,6dbc5f0f-d389-4de2-9c62-0baf4b97e91c,1542,,"[15.9, 55.2]",2275061,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Right Center Midfield,118,Brighton & Hove Albion WFC,965,['2eadce6b-8266-4641-86e1-f5062f5b8076'],25,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:25.819,Pressure,
,,,,,,,,,,,,,,,,0.50497,,,,,,,,,,,,,,,d6c89603-8cf8-4fdc-bd86-897f8fd36a68,1551,,"[84.1, 74.4]",2275061,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,119,Bristol City WFC,973,"['2f0edd4d-7f6a-4cbe-a974-bbbc08b8119e', '6e8c7c53-1e87-46c4-b642-e1ca2f752670']",56,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:42:56.502,Pressure,
,,,,,,,,,,,,,,,,2.081217,,,,,,,,,,,,,,,1da9a163-5dbf-4132-86c9-fccbfc43c903,1576,,"[36.4, 70.4]",2275061,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,122,Bristol City WFC,973,"['13cb10d9-9c30-484a-9777-2e6610ad1666', '14f1b4fa-b34b-45ba-8bf8-2d13d2cd1a97']",3,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:44:03.132,Pressure,
,,,,,,,,,,True,,,,,,1.1287,,,,,,,,,,,,,,,30d91e79-ad89-4257-8cc9-c52ebbc91d0e,1598,,"[77.5, 60.2]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle Buet,20034.0,Right Center Midfield,124,Brighton & Hove Albion WFC,965,['2965e4eb-d5fc-47c6-b856-012b95b227f6'],2,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:02.777,Pressure,
,,,,,,,,,,True,,,,,,1.432312,,,,,,,,,,,,,,,edf0494f-d0dd-4d7f-8427-6e9e80752807,1612,,"[113.4, 69.7]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Left Center Midfield,124,Brighton & Hove Albion WFC,965,"['2f2dd3fc-4cc2-4a9a-bc76-f386a1d4930b', '468f3a43-153c-41e4-8da0-1b62d5cd0e28']",24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:45:24.530,Pressure,
,,,,,,,,,,,,,,,,2.362605,,,,,,,,,,,,,,,3a51e5c5-239b-411a-a26c-eb3cb155f545,1617,,"[39.5, 8.4]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Right Wing,125,Brighton & Hove Albion WFC,965,['8d4ad9c6-2d88-40c0-8f9a-f54b43ddae38'],39,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:39.581,Pressure,
,,,,,,,,,,,,,,,,2.230488,,,,,,,,,,,,,,,d33d06c3-0c31-4fba-8c55-672de499f031,1629,,"[74.8, 75.2]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ellie Brazil,16393.0,Right Wing,127,Bristol City WFC,973,"['5426b90a-ecf8-44b4-8f87-cbdd44b35fd1', 'aaf4e7d3-79a1-4e0c-a2da-3a73a0dd0832', 'e2b60f12-8ba1-413b-9c31-549c6526eaad']",4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:04.614,Pressure,
,,,,,,,,,,,,,,,,1.474717,,,,,,,,,,,,,,,660caff6-6cb0-4cc3-822d-b2b8f486870e,1633,,"[92.2, 52.6]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kayleigh Green,16400.0,Center Forward,127,Bristol City WFC,973,"['1c7792af-a737-40c1-b2ab-7e10d061733d', '6161129b-060a-4848-9e51-85724d195909', 'f13f2ecc-1d4f-4101-8a2a-5e2c858baae5']",7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:07.755,Pressure,
,,,,,,,,,,,,,,,,3.676339,,,,,,,,,,,,,,,388efeda-765d-4915-ae3c-d30a4af8d296,1640,,"[85.8, 21.3]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aileen Whelan,16374.0,Left Wing,127,Bristol City WFC,973,"['1937ed88-ea5c-4ad1-8baf-4535a3486367', 'b993c7a1-9b72-4ba3-8501-0f425d122748', 'ee830bb2-9d4a-404b-82cc-05de8d05c545']",12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:12.420,Pressure,
,,,,,,,,,,True,,,,,,0.750955,,,,,,,,,,,,,,,70049ecf-be4f-4608-855d-1b8bcaab0d2a,1647,,"[101.1, 67.7]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,128,Brighton & Hove Albion WFC,965,"['389a7da7-d320-4ff2-9b5b-f61efd8c972d', 'f7626113-4073-42b0-8bd3-be1ea0ab236c']",20,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:20.023,Pressure,
,,,,,,,,,,,,,,,,0.807845,,,,,,,,,,,,,,,35dc7226-17c6-4d35-8f67-35a87f956fe1,1660,,"[57.7, 13.2]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Center Forward,128,Brighton & Hove Albion WFC,965,['b22f5444-1858-48de-a1bb-25ecce4c35d5'],26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:26.981,Pressure,
,,,,,,,,,,True,,,,,,1.397566,,,,,,,,,,,,,,,67db1881-698f-49ad-9084-43e028c2f4c8,1664,,"[87.5, 46.2]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Right Wing,129,Bristol City WFC,973,"['b8b5c247-aa18-4e97-b6ec-dae8ad338fd1', 'f87de46f-e015-402e-8ac6-41f2cd63b9de']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:30.376,Pressure,
,,,,,,,,,,,,,,,,2.77341,,,,,,,,,,,,,,,4f35e1de-bc53-4041-8f21-ca1300b1e897,1669,,"[86.8, 68.8]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Brazil,16393.0,Right Wing,129,Bristol City WFC,973,"['0ec22fad-b658-4d57-85ad-92b03a1a8525', '7f013c1e-9163-47db-a1b9-75df589d57be', 'd147d37a-920e-4205-8085-0cbd799ffa12']",35,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:35.897,Pressure,
,,,,,,,,,,,,,,,,0.289345,,,,,,,,,,,,,,,5b45b760-051f-4341-85fc-9bec4ace1f26,1676,,"[53.0, 72.3]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Buet,20034.0,Right Center Midfield,129,Bristol City WFC,973,,43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:43.647,Pressure,
,,,,,,,,,,,,,,,,0.663717,,,,,,,,,,,,,,,a9930d89-4004-444b-94f5-868f7eb4b163,1680,,"[64.5, 4.2]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vita van der Linden,31530.0,Left Center Midfield,129,Bristol City WFC,973,"['ccd9160f-e079-4f26-bd11-095cc323560c', 'e94dbccd-8b6e-463e-9053-a288b2b53137']",45,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:45.729,Pressure,
,,,,,,,,,,,,,,,,1.162568,,,,,,,,,,,,,,,16926fd9-d03b-4ef2-ac46-20a40c62439a,1687,,"[54.9, 5.3]",2275061,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vita van der Linden,31530.0,Left Center Midfield,131,Brighton & Hove Albion WFC,965,['296f4cb0-7dc1-4256-9cea-0006c8251baa'],58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:58.697,Pressure,
,,,,,,,,,,,,,,,,0.96366,,,,,,,,,,,,,,,4734fa77-16d9-4645-aeb6-670ec74489e3,1689,,"[57.1, 77.8]",2275061,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matilde Lundorf Skovsen,31528.0,Right Back,131,Brighton & Hove Albion WFC,965,"['0b1afbef-0630-4980-aa38-e12578db0219', '58d9d391-7b0b-4259-9a7b-7b9ffce2da05']",0,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:00.671,Pressure,
,,,,,,,,,,,,,,,,0.57026,,,,,,,,,,,,,,,4c404077-4eb3-41e1-b520-1ceb9f130be0,1710,,"[63.5, 73.7]",2275061,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matilde Lundorf Skovsen,31528.0,Right Back,132,Brighton & Hove Albion WFC,965,['70082c07-4058-4227-80d8-60fb329056c3'],40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:40.174,Pressure,
,,,,,,,,,,,,,,,,0.884769,,,,,,,,,,,,,,,849cd5e3-c906-4df4-a131-3c280eb82f24,1717,,"[57.3, 67.3]",2275061,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matilde Lundorf Skovsen,31528.0,Right Back,132,Brighton & Hove Albion WFC,965,['9a5de697-0183-47ad-972d-aa256c4fed86'],43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:43.860,Pressure,
,,,,,,,,,,,,,,,,0.393634,,,,,,,,,,,,,,,b074b16b-a573-4ac8-94dc-92edb666de91,1726,,"[80.8, 75.2]",2275061,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Left Wing,133,Brighton & Hove Albion WFC,965,['74a2514b-4f31-4d75-b9b6-02c951931144'],2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:02.849,Pressure,
,,,,,,,,,,,,,,,,1.68437,,,,,,,,,,,,,,,7ed38720-58f6-4f8c-8074-fa6db0dc65ca,1742,,"[94.5, 57.7]",2275061,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellie Brazil,16393.0,Right Wing,134,Brighton & Hove Albion WFC,965,"['260829e3-5ffd-4f18-9f91-98673ec28ad0', '80c7e3a1-c18a-4465-8290-ec8b25d65f10']",33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:33.503,Pressure,
,,,,,,,,,,,,,,,,0.488877,,,,,,,,,,,,,,,a9e94e27-3a60-4556-aed8-1da08bbdbd67,1748,,"[46.0, 37.0]",2275061,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fern Whelan,19420.0,Right Center Back,134,Brighton & Hove Albion WFC,965,['ade60f6b-3127-4354-bced-6ab8d7f4addb'],53,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:53.259,Pressure,
,,,,,,,,,,,,,,,,1.613793,,,,,,,,,,,,,,,6744a8d6-18cf-469c-9680-d7374c11b8be,1753,,"[55.3, 38.0]",2275061,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carla Humphrey,16384.0,Right Center Midfield,134,Brighton & Hove Albion WFC,965,"['7a2d879e-7162-4e74-a9bc-1353ab49beec', 'fb17668c-f581-49e8-9c38-1ec9469c075a']",59,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:59.202,Pressure,
,,,,,,,,,,,,,,,,0.540506,,,,,,,,,,,,,,,69798404-8bd4-43ea-b5da-ebe0884a7e0f,1759,,"[27.9, 28.8]",2275061,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Meaghan Sargeant,19502.0,Left Center Back,134,Brighton & Hove Albion WFC,965,"['3ef5cb68-2631-479a-b021-6b4673fbb0c7', 'c1f5c0a4-b9c4-4e78-8549-b75857d04d03', 'f27e3705-6eba-45ac-941c-c8a905245746']",3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:03:03.155,Pressure,
,,,,,,,,,,True,,,,,,0.230626,,,,,,,,,,,,,,,5ef9724d-94fa-45a3-bfef-5331435053b0,1775,,"[48.2, 22.0]",2275061,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vita van der Linden,31530.0,Left Center Midfield,137,Brighton & Hove Albion WFC,965,['8d134ff8-74d9-4b7b-8d40-0cc3c96be4d9'],5,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:05.790,Pressure,
,,,,,,,,,,True,,,,,,1.171145,,,,,,,,,,,,,,,721ff76a-1636-4645-b177-9d22a4ba3ce7,1783,,"[58.1, 35.9]",2275061,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,137,Brighton & Hove Albion WFC,965,['f6605bec-3d73-42d1-99a7-112a91770232'],9,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:09.146,Pressure,
,,,,,,,,,,,,,,,,0.623847,,,,,,,,,,,,,,,b697ea32-4f4a-439a-98d9-35906debcd62,1797,,"[22.6, 6.8]",2275061,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Back,137,Brighton & Hove Albion WFC,965,['018bbf90-da5c-4718-9dea-fe408a37ea1f'],22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:22.830,Pressure,
,,,,,,,,,,,,,,,,0.486798,,,,,,,,,,,,,,,85c14ba1-0a3a-48c4-abc2-42b653397554,1804,,"[17.2, 22.4]",2275061,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vita van der Linden,31530.0,Left Center Midfield,138,Brighton & Hove Albion WFC,965,,42,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:42.484,Pressure,
,,,,,,,,,,True,,,,,,0.705258,,,,,,,,,,,,,,,cc3da904-fd6f-4621-a707-f0bb95e9f072,1808,,"[104.2, 60.9]",2275061,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Brazil,16393.0,Right Wing,138,Brighton & Hove Albion WFC,965,"['65c99ee4-ed99-444f-968e-8a01577edc08', 'b6f091f9-324a-43d0-9c7e-80d866f13637']",43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:43.778,Pressure,
