50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,f699be6e-2919-4ab2-8dec-42dfa6a08e08,671,,,"[54.8, 75.8]",3775644,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashleigh Neville,4848.0,Right Back,35,Tottenham Hotspur Women,749,['4a0e33a5-ddf7-43b3-b7e2-059ee7cbb3f8'],24,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:24.485,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,51be0494-a324-4de5-92b9-a81d22c4a007,719,,,"[39.0, 77.7]",3775644,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessia Russo,47521.0,Right Wing,39,Manchester United,1475,['b1a39641-ef14-4b6f-bafc-0ee7b9add3e0'],49,,,,,,,,,,,,,,,,Manchester United,1475,00:22:49.862,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,67ae9864-a03d-497d-8a70-a158c220839a,883,,,"[62.2, 31.9]",3775644,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ria Percival,18145.0,Right Wing,56,Tottenham Hotspur Women,749,['d152eee0-c559-431f-836e-b74d17b9f84b'],26,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:26.170,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,f977b1ec-a4b7-49b4-ac45-d4ca1d3bc3ae,963,,,"[65.0, 58.1]",3775644,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessia Russo,47521.0,Right Wing,59,Manchester United,1475,['a28fe2b5-ed95-4b13-804c-f15de551e7c8'],51,,,,,,,,,,,,,,,,Manchester United,1475,00:30:51.611,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,2bbeaa42-6aa2-45b7-9dc4-bb836ff3249e,1006,,,"[87.2, 59.5]",3775644,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessia Russo,47521.0,Right Wing,59,Manchester United,1475,['090e7680-8d3d-4997-85c3-2d3333dcf5c2'],35,,,,,,,,,,,,,,,,Manchester United,1475,00:31:35.051,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,3e39680a-6e7e-4a04-905d-14c01272efb3,1044,,,"[118.7, 21.5]",3775644,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Left Wing,62,Manchester United,1475,['2f1fb87f-9336-4e5a-ba33-e54003ca9020'],17,,,,,,,,,,,,,,,,Manchester United,1475,00:32:17.371,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,aff401c2-68f2-496b-bd8f-92d7eb712831,1246,,,"[107.3, 77.7]",3775644,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessia Russo,47521.0,Right Wing,77,Manchester United,1475,['54617297-0392-4539-adae-fc715423d7a2'],47,,,,,,,,,,,,,,,,Manchester United,1475,00:39:47.096,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,18ce4915-fa7d-4355-a445-6af90f9f2746,1280,,,"[55.9, 1.7]",3775644,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gemma Suzanne Davison,15721.0,Center Attacking Midfield,80,Tottenham Hotspur Women,749,['71a69f1d-49bd-4b95-8be8-2d423a6217dd'],46,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:41:46.493,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,df937472-5312-4a9b-a91a-96024d14bc7e,1333,,,"[69.0, 3.8]",3775644,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,85,Manchester United,1475,['7d6f0338-7326-444a-b428-05d69aec4b63'],28,,,,,,,,,,,,,,,,Manchester United,1475,00:44:28.341,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,97b8e284-2e77-4268-9b58-9ca74e2f68b0,1335,,,"[85.4, 7.9]",3775644,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,85,Manchester United,1475,['8c205589-8f57-4476-adc9-aad31826fc10'],31,,,,,,,,,,,,,,,,Manchester United,1475,00:44:31.043,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,1c66d19b-bbc3-45db-bb69-3fd1e16d650b,1485,,,"[29.5, 28.6]",3775644,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,97,Manchester United,1475,['450408fa-94a4-47be-8423-e031486e0e84'],59,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:59.539,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,032abdb8-0db4-4e16-87c0-8f01b2474f3e,1503,,,"[63.9, 4.2]",3775644,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Siri Worm,15572.0,Left Back,98,Tottenham Hotspur Women,749,"['4c451b69-2d0a-4a0f-916e-be1dac9d0d75', 'ae3b0674-e45a-4efc-b865-79dc6cbe126c']",20,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:20.319,Dribble,True
,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,5fdbf10d-dfa7-4035-9025-f6bf0508926d,1665,,,"[99.9, 4.8]",3775644,53,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Siri Worm,15572.0,Left Back,106,Tottenham Hotspur Women,749,['dc9d0b0a-d0b9-4c55-996b-492c5910e362'],20,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:20.571,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,a30bed74-f126-435e-956a-d6060e78aa8f,1686,,,"[52.8, 30.9]",3775644,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Right Defensive Midfield,108,Tottenham Hotspur Women,749,['99ca6e32-2060-4348-a6f9-d9e1222895fb'],54,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:54.435,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,3101687f-563b-4704-8d2a-bf3f48a5d69a,1734,,,"[116.2, 66.6]",3775644,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessia Russo,47521.0,Center Forward,113,Manchester United,1475,['7c9d8e45-cafd-4182-99f3-cd2622e1036c'],2,,,,,,,,,,,,,,,,Manchester United,1475,00:11:02.139,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,4ff90b01-eec5-47f2-99d8-6b0dab1cc9e8,1829,,,"[9.0, 43.6]",3775644,58,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,121,Tottenham Hotspur Women,749,['45903c87-652d-40b7-b443-8c1634cf6958'],4,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:04.047,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,6876415f-0c5c-44e4-930b-1264fbee66b5,1888,,,"[25.3, 35.8]",3775644,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Turner,31536.0,Left Center Back,128,Manchester United,1475,['32524f1c-a6ed-46b8-be91-630e48565e5f'],1,,,,,,,,,,,,,,,,Manchester United,1475,00:17:01.663,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,91e5cedb-0015-4de7-9e1f-75b96aa7f0a1,2197,,,"[56.0, 41.0]",3775644,77,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kit Graham,31551.0,Right Defensive Midfield,155,Tottenham Hotspur Women,749,['e9714aac-a673-4158-8185-5c03240be43d'],5,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:32:05.905,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,264782cb-2930-412c-b113-c57b1b3672df,2229,,,"[57.5, 6.6]",3775644,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leah Galton,31539.0,Left Back,156,Manchester United,1475,['36aa7fc0-ab34-4a6d-9797-e865fb42cf5a'],11,,,,,,,,,,,,,,,,Manchester United,1475,00:33:11.656,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,86569c5c-1c16-4f79-9f8b-21a42e7013fd,2311,,,"[39.5, 65.6]",3775644,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Right Defensive Midfield,163,Manchester United,1475,['a31aeeed-3129-4ec4-b5cc-7eff26f9ab83'],12,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:35:12.850,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,5bee0bd1-ca02-4a96-841a-307a1b958a8f,2420,,,"[87.0, 16.9]",3775644,85,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jackie Groenen,10654.0,Right Defensive Midfield,170,Manchester United,1475,['ce5dea87-2972-4f41-8556-3fc554027cf4'],49,,,,,,,,,,,,,,,,Manchester United,1475,00:40:49.558,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,bbaa4288-d6e7-4052-b714-47c53f7d4c5a,2488,,,"[16.5, 49.5]",3775644,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Right Defensive Midfield,175,Tottenham Hotspur Women,749,['e665e391-d06d-4c47-af5a-50967c1f0715'],55,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:55.324,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,f3b9d378-cec9-485a-8149-f3936d49ec05,2494,,,"[55.3, 75.2]",3775644,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Wing,175,Tottenham Hotspur Women,749,['f63f25f7-84a2-4334-b155-47d9a5d0d5c1'],1,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:01.919,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,c2e5cba3-ecca-4bbb-8fd8-f6b62526a67a,2532,,,"[110.1, 5.4]",3775644,91,,,,,,,,,,,,,,,,,,,,,,,2,Other,Leah Galton,31539.0,Left Wing,178,Manchester United,1475,['7f9e2060-e87f-4c64-9968-d30c348ff329'],25,,,,,,,,,,,,,,,,Manchester United,1475,00:46:25.469,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,0885820c-9d7f-4547-92e4-99d3d86224c3,2607,,,"[16.8, 75.2]",3775644,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Godfrey,31552.0,Right Center Back,183,Tottenham Hotspur Women,749,['66d68a59-0328-4c1a-a4ce-6628d97f45fe'],55,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:55.544,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,4d906d19-8323-4942-8010-f4597177eac1,2619,,,"[11.7, 71.5]",3775644,94,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Godfrey,31552.0,Right Center Back,183,Tottenham Hotspur Women,749,['c93914d7-cf83-43af-9191-efd3539811d5'],7,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:49:07.267,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,38535bfc-5013-44a2-9c06-fbbe4ef2ade6,2629,,,"[85.8, 24.6]",3775644,96,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucia Leon,4846.0,Right Back,184,Tottenham Hotspur Women,749,['c0957cbb-29a1-45f7-b122-e4b587ee4003'],16,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:51:16.395,Dribble,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,608af601-af3d-494e-bab0-01a1da073d5d,78,,,"[42.0, 74.7]",3775644,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Wing,5,Manchester United,1475,['f601695a-4ba5-41a9-b0a2-127ae9adf7a2'],8,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:08.152,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b14ee776-cbd4-4e1d-beb6-61fd1669ccb1,380,,,"[84.5, 12.7]",3775644,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josie Green,4865.0,Left Defensive Midfield,20,Manchester United,1475,"['c43d1698-0caf-4230-9fad-aab6dafd475b', 'f2ef10e2-d142-4c97-b986-e49c5f90b02a']",43,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:08:43.348,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,9fd47173-9ec7-4728-b7f9-13651efb9b5c,575,,,"[44.0, 36.6]",3775644,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josie Green,4865.0,Left Defensive Midfield,28,Manchester United,1475,['ea471baa-f758-4ab5-b9e1-45023a58a0e3'],15,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:15.517,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,433e3b35-ace1-41a7-8bfe-1f762f75ad6c,786,,,"[88.4, 74.3]",3775644,25,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessia Russo,47521.0,Right Wing,44,Manchester United,1475,['659e6264-6527-4ed3-980b-b0a38416a6b5'],9,,,,,,,,,,,,,,,,Manchester United,1475,00:25:09.254,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,07f53d5a-dce6-41c2-8947-4ef3b49410c6,859,,,"[88.2, 65.3]",3775644,27,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashleigh Neville,4848.0,Right Back,53,Manchester United,1475,['62489bf7-2ace-4a6b-8401-3e791d886e8e'],8,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:27:08.819,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,70d00aa8-2a5c-4062-a298-244211f4cae2,919,,,"[55.9, 64.9]",3775644,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashleigh Neville,4848.0,Right Back,57,Manchester United,1475,"['f1752c69-1bc6-4aeb-a15b-a8640228425c', 'f3a90651-8b9c-45d6-a59a-d78f4dcc8da5']",54,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:28:54.471,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,Foul Out,,,,,,,,,b1c2ea35-9357-4aa0-925d-5f23ea3199d8,1179,,,"[79.0, 2.5]",3775644,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Siri Worm,15572.0,Left Back,71,Tottenham Hotspur Women,749,,56,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:37:56.508,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,73d43287-e665-4a6f-80c7-ad4d0b9e3146,1229,,,"[76.7, 50.6]",3775644,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Center Forward,74,Manchester United,1475,['6c6ea9d3-7777-4eed-83d8-5ec64c133835'],1,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:39:01.158,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,891b14da-917e-4a47-90dd-019a612f7104,1270,,,"[117.3, 39.0]",3775644,40,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Christen Annemarie Press,6817.0,Center Forward,79,Manchester United,1475,['9e1d75c6-b864-4422-b4fe-791dae94b893'],58,,,,,,,,,,,,,,,,Manchester United,1475,00:40:58.323,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fbcc745c-51cf-47e0-ae75-01fd62058442,1285,,,"[62.6, 77.9]",3775644,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessia Russo,47521.0,Right Wing,80,Tottenham Hotspur Women,749,['a6ffdaad-22bc-4481-a011-b540178a7c3e'],47,,,,,,,,,,,,,,,,Manchester United,1475,00:41:47.958,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c54df0db-47a1-4a7c-9407-825a7369a70c,1319,,,"[53.9, 34.8]",3775644,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,83,Manchester United,1475,['aef99dac-4898-4505-abc5-238a4b49312a'],21,,,,,,,,,,,,,,,,Manchester United,1475,00:43:21.466,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,Yellow Card,,,,,,,,,,37486286-02ba-4ba8-a70c-a56a9645434d,1343,,,"[77.6, 31.8]",3775644,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hayley Ladd,19501.0,Right Defensive Midfield,86,Manchester United,1475,"['efee59e2-359b-47c6-83d8-53f3e7a8e816', 'f5baf9ef-b821-481d-b55b-247ad08ecfb8']",40,,,,,,,,,,,,,,,,Manchester United,1475,00:44:40.728,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,4dfb5aef-d35b-4571-a2ec-a4e2342f4db6,1469,,,"[14.5, 8.0]",3775644,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,97,Manchester United,1475,"['2b617445-2ce5-4948-b279-1cc2bd8d36b3', '3b1c390c-4ef3-4ac0-8daa-79cb90a96b05', 'f2e1bceb-f0a0-4513-932d-3adf6b746e2e']",48,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:01:48.856,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,f17561b3-5103-4fde-9d1b-253c67dcd56f,1487,,,"[76.9, 33.4]",3775644,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Defensive Midfield,97,Manchester United,1475,"['2a6419f8-5021-423d-9817-0993a25163f8', '77e0cd6b-92cf-42f9-9861-02473bafb11e']",2,,,,,,,,,,,,,,,,Manchester United,1475,00:02:02.630,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,f5f75e40-0eff-477e-b66e-220f5638b3fc,1539,,,"[94.8, 77.3]",3775644,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Wing,99,Manchester United,1475,['1f5140a5-c93f-4927-b141-da2a7edeb478'],59,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:04:59.728,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a50d18fa-1d81-4098-93db-771e73aefcf3,1652,,,"[62.6, 75.8]",3775644,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Back,105,Tottenham Hotspur Women,749,['0f635d54-5ab9-4350-aca0-13c860f948b3'],20,,,,,,,,,,,,,,,,Manchester United,1475,00:07:20.405,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,a0d87b88-7c2e-49e8-9369-54d2f4838aa1,1705,,,"[96.8, 21.6]",3775644,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Defensive Midfield,109,Manchester United,1475,['fcfc45cf-53b3-4eea-8fe9-bed1d20fa295'],11,,,,,,,,,,,,,,,,Manchester United,1475,00:09:11.268,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,Yellow Card,Dangerous Play,,,,,,,,,1424f9d3-ce29-430d-836c-fe4f13f2b2a1,1836,,,"[42.6, 65.7]",3775644,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,122,Manchester United,1475,['419cc3f8-e083-4c49-b8f3-8b548d6a3ac6'],9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:13:09.445,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,Yellow Card,,,,,,,,,,c8cf0833-f23a-4abf-8fff-862b97d7c720,1976,,,"[95.8, 24.6]",3775644,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Defensive Midfield,135,Tottenham Hotspur Women,749,"['2f169ac2-4686-4dd6-894c-6be2785ab963', 'e2c06add-d3ad-49a7-ad18-4a22ff56400f']",15,,,,,,,,,,,,,,,,Manchester United,1475,00:20:15.275,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,55a197de-1f3e-417d-9f0a-4b0017658c51,2069,,,"[69.6, 5.6]",3775644,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Back,145,Tottenham Hotspur Women,749,['5b6cdc36-1a6f-431d-a22d-bf8fb2b4a462'],53,,,,,,,,,,,,,,,,Manchester United,1475,00:25:53.681,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a6d31566-daae-4b61-8457-54c3a908b74b,2094,,,"[49.1, 57.4]",3775644,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kirsty Hanson,31532.0,Right Wing,146,Tottenham Hotspur Women,749,"['87740e69-a3d0-4290-a41e-cedd8b247bd9', 'e91d3975-1481-4df5-adab-50a62c01db9c']",28,,,,,,,,,,,,,,,,Manchester United,1475,00:26:28.845,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d8e73dc2-2291-419d-88db-084db777830f,2181,,,"[9.4, 64.6]",3775644,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,153,Manchester United,1475,['ecd22378-acf0-420f-a2b5-70dc89c9326f'],4,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:30:04.024,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,33deef77-7494-4b54-9d2e-2041f643a09e,2202,,,"[85.6, 24.4]",3775644,77,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Angela Addison,31550.0,Left Wing,155,Tottenham Hotspur Women,749,['94ea4d01-2238-40c6-a658-56d7edbd3dee'],9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:32:09.054,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9dbbf3d9-bb22-49d5-9450-1d3cba2f01ee,2319,,,"[27.9, 57.2]",3775644,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Godfrey,31552.0,Right Center Back,163,Manchester United,1475,"['94a66e7a-08a5-43a0-aff1-9520e45d5497', 'b3dcd2ea-a16c-4579-9a0f-7cb56f4a7903']",16,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:35:16.239,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,5835c9b9-489b-4233-aa4d-705675860f91,2345,,,"[21.9, 24.7]",3775644,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Millie Turner,31536.0,Left Center Back,165,Tottenham Hotspur Women,749,['5ba701f4-e59b-4c7a-93a4-e710d353185b'],45,,,,,,,,,,,,,,,,Manchester United,1475,00:36:45.192,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,7c436d7a-2a72-4b58-bef7-d5b86f1895b3,2368,,,"[38.5, 69.7]",3775644,84,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ashleigh Neville,4848.0,Right Back,169,Manchester United,1475,['c558a830-1556-4728-a0ec-74160d7d9d7e'],16,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:39:16.032,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,True,,,,,,,,,,,65469ee8-610c-4188-af93-834ac7eb3c6f,2423,,,"[85.5, 17.8]",3775644,85,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jackie Groenen,10654.0,Right Defensive Midfield,170,Manchester United,1475,"['36db3246-6f88-4443-86a7-b739aad6293b', '8261a93e-0bf8-4e1a-b422-2fd3f0c20a1e', 'b93cb125-3b32-4463-98a6-6454843e782c']",50,,,,,,,,,,,,,,,,Manchester United,1475,00:40:50.282,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,a9213cad-b218-4bdf-aea2-f4fa22b569a7,2576,,,"[75.4, 68.4]",3775644,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amy Turner,31533.0,Right Back,182,Tottenham Hotspur Women,749,"['be2870d3-1318-4baf-9551-375cd17f1c31', 'dc61ee11-a2d0-4ad6-a669-15419ecb4f92']",1,,,,,,,,,,,,,,,,Manchester United,1475,00:48:01.639,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f601695a-4ba5-41a9-b0a2-127ae9adf7a2,79,,,"[78.1, 5.4]",3775644,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Left Wing,5,Manchester United,1475,['608af601-af3d-494e-bab0-01a1da073d5d'],8,,,,,,,,,,,,,,,,Manchester United,1475,00:01:08.152,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c43d1698-0caf-4230-9fad-aab6dafd475b,381,,,"[35.6, 67.4]",3775644,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,20,Manchester United,1475,['b14ee776-cbd4-4e1d-beb6-61fd1669ccb1'],43,,,,,,,,,,,,,,,,Manchester United,1475,00:08:43.348,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea471baa-f758-4ab5-b9e1-45023a58a0e3,576,,,"[76.1, 43.5]",3775644,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Attacking Midfield,28,Manchester United,1475,['9fd47173-9ec7-4728-b7f9-13651efb9b5c'],15,,,,,,,,,,,,,,,,Manchester United,1475,00:13:15.517,Foul Won,True
