ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.611099,,,,,,,,,,,c70d85d1-145b-4980-bdce-460b2b1ae681,587,,"[88.7, 68.4]",3775626,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,27,Aston Villa,2647,,47,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:47.427,Pressure,
,,,,,,,,,,,,,,0.680335,,,,,,,,,,,d41ea115-49c7-4451-be66-99d34a0b97a2,588,,"[88.0, 72.9]",3775626,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,27,Aston Villa,2647,['a446ce84-b72d-42ac-9c10-0f6a649cad5b'],49,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:49.324,Pressure,
,,,,,,,,,,,,,,0.914727,,,,,,,,,,,6385b09f-a9b6-4191-89ab-16f63598fb1d,590,,"[78.1, 72.8]",3775626,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,27,Aston Villa,2647,"['138d02ad-5b5f-40f5-809c-fbbadfd36e0d', 'f0159cb2-b140-4610-8d55-8d0739caa5b5']",50,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:50.874,Pressure,
,,,,,,,,,,,,,,0.414068,,,,,,,,,,,e4a1d024-2e7c-49ce-961d-aa5809ab45b8,593,,"[83.5, 73.1]",3775626,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,27,Aston Villa,2647,"['391a69f0-3932-4e76-847b-6f88681ba6ce', '71442f61-6ccf-4775-861d-656c31316de7', 'f0159cb2-b140-4610-8d55-8d0739caa5b5']",51,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:51.789,Pressure,
,,,,,,,,,,,,,,0.570847,,,,,,,,,,,2ef0427c-e5a0-44fc-8593-63846835a3c0,638,,"[81.8, 5.5]",3775626,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,29,Aston Villa,2647,,33,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:33.702,Pressure,
,,,,,,,,,,,,,,0.768622,,,,,,,,,,,0f80179d-68c9-45ad-9893-59cc4cb22b19,643,,"[106.4, 33.1]",3775626,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellen White,10180.0,Center Forward,29,Aston Villa,2647,"['b5665fbe-4767-46aa-b442-6059b168ee47', 'e69c5081-0a3b-4e4f-ac85-e24c3acd0a65']",37,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:37.840,Pressure,
,,,,,,,,True,,,,,,0.679798,,,,,,,,,,,e45b37e3-cdad-4c7e-9be7-2f7198742ada,648,,"[47.0, 12.0]",3775626,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Petzelberger,46533.0,Left Wing,29,Aston Villa,2647,"['5bdb453e-f4c7-4ef6-bf41-f2462bdcf84b', '9d2802fc-6455-4a10-a70f-b003c4948ab6']",41,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:12:41.490,Pressure,
,,,,,,,,,,,,,,1.068237,,,,,,,,,,,a24e0087-c40d-422f-b3c2-dcf584ccc523,650,,"[98.4, 42.6]",3775626,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,29,Aston Villa,2647,"['2a24c4e8-ced1-41a6-ac82-9ae4543b2008', '30fc4234-e452-4599-9006-e6bb05903c73', '36eb7d41-b7ad-4e1c-96eb-e7eec04c9cc7', '5b461e33-d90a-45da-af5c-e9fef125563c']",43,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:43.786,Pressure,
,,,,,,,,,,,,,,0.404162,,,,,,,,,,,e7bbd97f-ca83-449a-9809-9b62b6eb4a4c,658,,"[83.0, 72.6]",3775626,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,29,Aston Villa,2647,"['2e9fdbb0-5df3-44fe-b781-f72ceb2372e7', 'fd261ae2-7941-4a49-8eba-b58e6be06f86']",49,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:49.288,Pressure,
,,,,,,,,True,,,,,,0.509332,,,,,,,,,,,772f79a7-f67d-4912-b34c-d4680e0240fc,675,,"[83.0, 71.9]",3775626,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,31,Aston Villa,2647,['85a1b64e-a11a-4bb5-9546-f897f367a2c8'],57,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:57.311,Pressure,
,,,,,,,,True,,,,,,0.955523,,,,,,,,,,,c655835a-b39a-4040-bd3b-33548282acf1,677,,"[52.9, 4.9]",3775626,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Petzelberger,46533.0,Left Wing,31,Aston Villa,2647,"['460828ac-7ecc-4e42-af2a-01cf4f588aba', 'f487f7ec-f45d-4b17-aaf5-69bbf1ede8b6']",58,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:12:58.478,Pressure,
,,,,,,,,True,,,,,,0.610944,,,,,,,,,,,460828ac-7ecc-4e42-af2a-01cf4f588aba,680,,"[68.4, 74.3]",3775626,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,31,Aston Villa,2647,['c655835a-b39a-4040-bd3b-33548282acf1'],59,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:59.140,Pressure,True
,,,,,,,,,,,,,,0.787301,,,,,,,,,,,40127f0b-a052-4600-94b3-ff7fe07e830c,684,,"[56.8, 43.0]",3775626,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Coombs,19416.0,Left Center Midfield,31,Aston Villa,2647,"['27494f27-f717-405f-9a8e-033e35678df3', 'bcec7979-c6e0-4bfa-98c4-69a94eb25f79']",4,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:04.853,Pressure,
,,,,,,,,,,,,,,0.387665,,,,,,,,,,,1017bf81-3fe2-4f15-8045-eb0b7bc48a9c,687,,"[94.1, 26.0]",3775626,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shania Hayles,19499.0,Center Forward,31,Aston Villa,2647,['232eb71f-e077-46f9-aaaa-cc9b576cb074'],8,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:13:08.624,Pressure,
,,,,,,,,,,,,,,1.021494,,,,,,,,,,,7fe392da-465f-4f4a-b0c8-78a7c78dfb2e,701,,"[92.9, 72.3]",3775626,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stine Larsen,10102.0,Right Wing,32,Manchester City WFC,746,"['58a7ee49-57ec-43db-a470-1ad436e92216', 'e21ae71f-3423-43ad-aba8-cffd283b0184']",22,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:13:22.507,Pressure,
,,,,,,,,True,,,,,,1.468586,,,,,,,,,,,e1ef6a36-b016-42fb-8295-373ed65b928a,706,,"[41.2, 3.5]",3775626,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Left Back,33,Aston Villa,2647,"['713c856e-da62-4f32-a21d-7337018cc786', '9e230115-27c1-40b1-a140-ee9f51f28d66']",25,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:25.112,Pressure,
,,,,,,,,,,,,,,0.581336,,,,,,,,,,,1a29a9bc-ad49-45ea-97a1-552022fda33b,712,,"[47.8, 7.3]",3775626,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Center Midfield,34,Aston Villa,2647,"['5b2dea18-31da-45e0-826a-94288da74600', 'b2e589d1-b0bc-45cc-be11-f55ac912c49b']",33,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:33.215,Pressure,
,,,,,,,,,,,,,,0.539155,,,,,,,,,,,fe3dd2cf-a0e2-4a83-b830-7162b00cfc2d,716,,"[51.6, 2.6]",3775626,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Wing,34,Aston Villa,2647,"['8823a65e-74f4-4ac2-9cb5-a11f1775b5dd', 'aabdcc0a-c09c-4f3c-9f2f-d2ddc53d1f23', 'b30d6925-8f42-4bb0-831d-deb8ebd577f3']",34,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:34.868,Pressure,
,,,,,,,,,,,,,,2.06066,,,,,,,,,,,99f6bb05-0402-45c4-b376-ee82bad6b87c,732,,"[6.1, 24.0]",3775626,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Left Center Back,36,Manchester City WFC,746,"['0b5ee7ef-2e93-42a2-b363-86ac8de993d6', '96cbcfc2-af50-4655-a741-cc0860186f59']",9,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:14:09.008,Pressure,
,,,,,,,,,,,,,,0.977256,,,,,,,,,,,a0e6c4f5-c82f-40bb-a877-4a066e8b3fd4,735,,"[3.8, 23.4]",3775626,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Siems,46536.0,Left Back,36,Manchester City WFC,746,['0b5ee7ef-2e93-42a2-b363-86ac8de993d6'],10,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:14:10.708,Pressure,
,,,,,,,,,,,,,,0.326302,,,,,,,,,,,9798ed9d-3d3c-47ff-8d02-c3034567d4e2,739,,"[105.2, 74.7]",3775626,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janine Elizabeth Beckie,4992.0,Right Back,37,Aston Villa,2647,"['0840f8aa-cebd-4a16-ae1a-38bddfbc192c', 'dd34083a-574d-4482-8161-0bc094bef824']",30,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:30.998,Pressure,
,,,,,,,,,,,,,,0.205934,,,,,,,,,,,ba61bb62-c63a-4917-8d51-baf48369d0e1,744,,"[20.5, 8.4]",3775626,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Petzelberger,46533.0,Left Wing,37,Aston Villa,2647,['1b24194d-54bb-4294-86c9-3aa339e8baee'],32,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:14:32.805,Pressure,
,,,,,,,,,,,,,,0.432963,,,,,,,,,,,10e90707-2c13-4eb1-b4a8-421add999fb4,746,,"[93.6, 72.3]",3775626,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,37,Aston Villa,2647,['e60ca913-0467-4b84-85a0-9a804a2dc08c'],33,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:33.934,Pressure,
,,,,,,,,,,,,,,0.585668,,,,,,,,,,,638b0820-640f-4118-84e3-4a147ef67984,751,,"[73.8, 73.6]",3775626,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,37,Aston Villa,2647,"['51e33ced-33cc-4c50-a176-0ce061d28a64', '5a684f09-6ce4-4ab8-ae7e-34c83eb297f6']",37,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:37.278,Pressure,
,,,,,,,,,,,,,,1.51586,,,,,,,,,,,d9bd2d41-2444-4e3f-bf94-5244466d1d27,753,,"[45.6, 5.2]",3775626,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shania Hayles,19499.0,Center Forward,37,Aston Villa,2647,['4468a356-8a90-4cdc-bb2f-fa0614b38d96'],37,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:14:37.942,Pressure,
,,,,,,,,,,,,,,0.955553,,,,,,,,,,,45e48c6d-e1d8-40f7-bfb8-c5974253f381,778,,"[62.9, 36.1]",3775626,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,38,Manchester City WFC,746,"['5e621077-7fa4-4495-af4d-4a57884ae101', '855f97d8-6144-4fbf-9984-df9b0fb14e23']",18,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:15:18.684,Pressure,
,,,,,,,,True,,,,,,1.026758,,,,,,,,,,,ed9b5180-020b-4fe4-b11b-682370f7fc60,789,,"[110.4, 54.4]",3775626,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,38,Manchester City WFC,746,['8e42b8bd-73b6-464c-a62d-07b422839e2b'],28,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:28.521,Pressure,
,,,,,,,,True,,,,,,0.626769,,,,,,,,,,,8b37be1a-6b30-4a7a-823f-802c55f1a20b,828,,"[83.5, 5.4]",3775626,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Wing,41,Manchester City WFC,746,['dc88dc5b-5fb2-4d68-9350-400d29d00a37'],32,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:32.347,Pressure,
,,,,,,,,,,,,,,0.901656,,,,,,,,,,,a48c40f8-5f4e-4038-84ae-8ff78a6fbee2,830,,"[63.1, 61.6]",3775626,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shania Hayles,19499.0,Center Forward,41,Manchester City WFC,746,['1798e542-75f6-4d7d-88a9-3ffb68a5b673'],35,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:17:35.717,Pressure,
,,,,,,,,,,,,,,2.411445,,,,,,,,,,,844d0449-fed0-4c70-8ff3-09e3d2c8b236,839,,"[24.3, 72.8]",3775626,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asmita Ale,46541.0,Right Back,41,Manchester City WFC,746,"['027114be-dbec-4d55-9643-d17295d24835', 'f3a7dafd-9e27-4ff4-9fb0-21899bc5cd80']",52,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:17:52.323,Pressure,
,,,,,,,,,,,,,,2.329111,,,,,,,,,,,d5fb868a-5975-4a8a-9ace-7a7736578056,855,,"[62.6, 46.6]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laura Coombs,19416.0,Left Center Midfield,42,Aston Villa,2647,"['1685615d-87cc-4ac2-923f-6df5729fe520', '3bd285e9-14fe-47f3-b9ae-2936a5d1e0a6', '4f9d1955-12fd-4557-a3fe-eedf113d861a']",17,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:17.076,Pressure,
,,,,,,,,,,,,,,0.515923,,,,,,,,,,,f9310749-7fd0-424a-8eef-f49ca1a45ec2,858,,"[66.9, 41.9]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Georgia Stanway,4643.0,Right Center Midfield,42,Aston Villa,2647,"['1685615d-87cc-4ac2-923f-6df5729fe520', '4f9d1955-12fd-4557-a3fe-eedf113d861a']",18,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:18:18.854,Pressure,
,,,,,,,,,,,,,,0.412557,,,,,,,,,,,435e163a-9fb6-4939-ab58-9198767ae017,882,,"[35.9, 8.0]",3775626,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Petzelberger,46533.0,Left Wing,43,Manchester City WFC,746,['5badfd07-5554-4b97-b44e-048e28f6f48b'],42,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:18:42.456,Pressure,
,,,,,,,,,,,,,,0.429563,,,,,,,,,,,b6adf7ab-750f-4ebb-bcdd-183978c01b15,892,,"[105.7, 33.3]",3775626,19,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Esme Beth Morgan,4649.0,Left Center Back,44,Manchester City WFC,746,['cfdfab40-6c96-4e98-b6f4-eb4a3982a0c7'],29,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:29.651,Pressure,
,,,,,,,,,,,,,,1.670876,,,,,,,,,,,325fe161-75eb-44fc-aaf9-5f1fbfd1a4b0,899,,"[89.6, 10.6]",3775626,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Left Back,45,Aston Villa,2647,"['76cffaf1-a8b6-467b-a161-a9211f0630e6', '8787abe1-152d-4391-a8d2-7faf165e4bc8']",35,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:35.581,Pressure,
,,,,,,,,,,,,,,0.833242,,,,,,,,,,,76677842-fb90-44e1-a25f-f3a4a7722f71,912,,"[109.0, 33.6]",3775626,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellen White,10180.0,Center Forward,46,Aston Villa,2647,"['c96936d0-b6e3-4bb6-b7e7-f12cd34a679f', 'f8e86f56-b729-489c-a0ce-fc7a1b0a97e1']",57,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:57.620,Pressure,
,,,,,,,,,,,,,,1.345257,,,,,,,,,,,2af9d0d2-2fea-4264-ac02-a1ee82950c7a,917,,"[99.1, 70.0]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,46,Aston Villa,2647,"['ac6e4a92-a360-447b-a37b-a919ad50d1c5', 'c35b6a69-beba-4a9e-b1eb-4c4564380677']",2,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:02.853,Pressure,
,,,,,,,,,,,,,,2.432005,,,,,,,,,,,c0ddb588-6aa9-49fa-94dd-f3457d9869f2,922,,"[73.1, 65.5]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Scott,10172.0,Center Defensive Midfield,46,Aston Villa,2647,"['89758c73-7ee6-420d-9473-3543ec4ac39d', '918abc33-c489-4e70-81a0-efda8ed6f054', 'a33f9619-25ac-43a8-b1fb-cd6766b841df', 'f15a678b-146b-4a79-8796-26e2a59c6fd2']",6,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:06.532,Pressure,
,,,,,,,,,,,,,,0.575396,,,,,,,,,,,cbbecde6-5aec-4e22-8a36-e8d933484d67,928,,"[63.1, 70.0]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Scott,10172.0,Center Defensive Midfield,46,Aston Villa,2647,"['89758c73-7ee6-420d-9473-3543ec4ac39d', '8d3cf2e9-03f3-45cc-8f32-a8d24b90a226']",9,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:09.320,Pressure,
,,,,,,,,,,,,,,1.612225,,,,,,,,,,,25eedb4e-7a61-4986-970a-da0152cd3b5d,932,,"[59.6, 63.4]",3775626,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,46,Aston Villa,2647,"['11c05cd1-b4c3-41a6-aee6-67a81ef97a3c', '853c20d6-3865-4ce7-aecb-9a127178c12c']",10,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:10.749,Pressure,
,,,,,,,,,,,,,,0.877897,,,,,,,,,,,cacda158-e283-41b5-9672-8ea44fca0626,958,,"[71.4, 26.9]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nadine Hanssen,46539.0,Center Attacking Midfield,47,Manchester City WFC,746,"['71885d9e-db8f-4896-9c69-ea75b5590a77', '9043c421-32bd-495b-9175-756774cd8cb6']",2,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:02.138,Pressure,
,,,,,,,,,,,,,,0.394779,,,,,,,,,,,1ca375ea-5ec4-46ba-a37a-c74965f44412,961,,"[56.0, 52.8]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,47,Manchester City WFC,746,['e5af16d0-aca1-46c7-b178-f42d009f7943'],3,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:03.858,Pressure,
,,,,,,,,,,,,,,0.389193,,,,,,,,,,,8ebed25b-c179-4990-a16f-d36190ae9152,979,,"[42.5, 69.1]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Coombs,19416.0,Left Center Midfield,48,Aston Villa,2647,"['04f3d695-0389-41eb-a3c9-2f7d2ff452c1', '63717142-462a-4b40-8843-bfd72c6a6d87', 'd7b34e55-cd88-433f-b3e0-af6a5439d09e']",30,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:21:30.766,Pressure,
,,,,,,,,,,,,,,1.363265,,,,,,,,,,,a48d49eb-8144-4014-ab7b-06113348207c,987,,"[109.3, 5.4]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nadine Hanssen,46539.0,Center Attacking Midfield,48,Aston Villa,2647,,39,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:39.122,Pressure,
,,,,,,,,,,,,,,0.414994,,,,,,,,,,,0d397587-ef03-4fbd-bcf2-9c3e939a029b,993,,"[89.6, 5.9]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Siems,46536.0,Left Back,49,Manchester City WFC,746,['1121e5bc-ae1c-486e-9951-f8d7f79bdbb4'],50,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:50.779,Pressure,
,,,,,,,,,,,,,,0.371951,,,,,,,,,,,93089121-8b94-46e2-b14b-e89722c37aef,994,,"[93.9, 7.0]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,49,Manchester City WFC,746,,51,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:51.392,Pressure,
,,,,,,,,,,,,,,2.544105,,,,,,,,,,,336a6faf-68d3-4176-bb21-49a60af90f63,998,,"[73.3, 13.0]",3775626,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Siems,46536.0,Left Back,49,Manchester City WFC,746,['e50c69f6-c581-42d0-b56a-c4c5d893d2b5'],55,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:55.075,Pressure,
,,,,,,,,,,,,,,0.86195,,,,,,,,,,,9ce40aac-6089-49c5-b3c7-68bfd466d65d,1025,,"[10.2, 27.9]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Left Center Back,50,Manchester City WFC,746,"['006775e1-7ff5-4e9d-bd1a-c052379a7d2a', '26311789-50a3-47d5-a0c6-72089637e730']",36,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:36.758,Pressure,
,,,,,,,,,,,,,,0.847312,,,,,,,,,,,bef0c699-4cdb-42ba-9819-c3a644bf0a85,1029,,"[110.4, 51.1]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellen White,10180.0,Center Forward,50,Manchester City WFC,746,['5c4efb9c-a724-486f-987b-a89dfc95dbe1'],38,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:22:38.689,Pressure,
,,,,,,,,,,,,,,0.387224,,,,,,,,,,,a3a9160c-0530-45c7-b39b-796197cc24a8,1035,,"[45.4, 55.3]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marisa Ewers,15565.0,Right Defensive Midfield,50,Manchester City WFC,746,,47,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:47.961,Pressure,
,,,,,,,,,,,,,,0.396996,,,,,,,,,,,dbb54b46-b46e-4a48-9442-9a2012d351c1,1042,,"[41.8, 27.1]",3775626,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Left Center Back,50,Manchester City WFC,746,"['3f79d0d4-403f-44bb-9fc3-313a5b30e875', 'a0848e62-c4f5-43eb-8594-c7546107bb7f']",53,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:53.507,Pressure,
,,,,,,,,,,,,,,1.560309,,,,,,,,,,,e97958e5-a8d9-4e3e-8a26-d4fbd387c2dc,1052,,"[113.7, 55.6]",3775626,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,50,Manchester City WFC,746,['81f15d06-1f1b-422d-bb5d-8ee8c0d9a563'],0,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:00.141,Pressure,
,,,,,,,,,,,,,,0.459757,,,,,,,,,,,7b6c5ee7-1764-4e57-8271-1abcc5edfa1b,1069,,"[86.1, 71.6]",3775626,23,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chloe Kelly,15570.0,Right Wing,51,Aston Villa,2647,"['42b7a6eb-5855-44db-9785-f6f868d5bc70', 'ef423dbb-b95a-4455-be8e-55dee85f32a4']",25,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:25.636,Pressure,
,,,,,,,,,,,,,,0.491293,,,,,,,,,,,b82e8062-50d7-43fc-bf18-4d2b5b576859,1074,,"[30.5, 37.5]",3775626,23,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marisa Ewers,15565.0,Right Defensive Midfield,51,Aston Villa,2647,,30,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:23:30.800,Pressure,
,,,,,,,,,,,,,,0.37936,,,,,,,,,,,47c122b9-91ec-40f2-bfa6-28bfeac40cdb,1080,,"[88.7, 9.4]",3775626,23,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lauren Hemp,15555.0,Left Wing,51,Aston Villa,2647,"['2b545a02-47ef-4e87-9aec-943bf805e5d8', '473cb51f-eeb0-4e1e-b2e7-c1aeba653eb6']",35,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:35.823,Pressure,
,,,,,,,,,,,,,,0.439537,,,,,,,,,,,827e8108-26bb-445c-925d-ec873179ad79,1092,,"[94.6, 67.9]",3775626,23,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chloe Kelly,15570.0,Right Wing,51,Aston Villa,2647,"['23b35d8e-387b-4737-a9b9-f068c8674cec', 'b581e2c5-0705-4efb-8bd3-f1195ec25a90']",44,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:44.914,Pressure,
,,,,,,,,,,,,,,0.41826,,,,,,,,,,,412a4daf-5792-4cef-8bcb-e04aa8e09ec9,1123,,"[32.1, 16.2]",3775626,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Petzelberger,46533.0,Left Wing,54,Manchester City WFC,746,['d086aebe-fd63-494f-a679-b401b21b8fbe'],50,,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:50.341,Pressure,
