50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,850b4db1-9710-417b-a3e0-10ad1f033f91,2184,,,"[77.0, 42.0]",19772,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlotte Estcourt,15703.0,Right Center Midfield,127,Reading WFC,974,['f4691db2-ccce-4264-bca0-4ba1678df14a'],3,,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:03.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6d7c3422-5d3d-4853-bfc4-c7c06b24c0fb,2187,,,"[79.0, 13.0]",19772,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Remi Allen,18149.0,Left Center Midfield,127,Reading WFC,974,['8fc76023-2465-4d81-978c-0321a91cce49'],5,,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:05.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,35ee8145-7806-439a-b7cb-f65e714ab894,2191,,,"[92.0, 14.0]",19772,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Right Center Forward,127,Reading WFC,974,['e42bfbe2-de00-4be5-a677-8064be47d89a'],6,,,,,,,,,,,,,,,,,,Reading WFC,974,00:11:06.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c8b2e7fd-9d64-4f3a-ac2b-9f0957819269,2200,,,"[32.0, 75.0]",19772,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Center Midfield,128,Chelsea FCW,971,['01ceacea-e3c3-47de-8a65-8e214ee830be'],34,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:34.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,adc6d8a7-2e20-4964-9e6f-16cada429070,2203,,,"[43.0, 75.0]",19772,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Wing,128,Chelsea FCW,971,"['4cad0d14-2bae-4ea9-9d28-35d6871bba2a', 'bbb54a82-f420-4e49-ad3e-9dd78659fd6e']",36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:36.564,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,a2aefea9-96a2-4d27-8404-911ea9cc2642,2210,,,"[67.0, 3.0]",19772,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,129,Chelsea FCW,971,"['18ce40a0-dac6-4365-a9f5-c9f06441b0b2', 'ba44e80f-06a1-489c-b9d7-b6ecbfb70fa7']",3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:03.493,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,5c69c647-f9e3-4ca8-8789-926bb27bbe5c,2214,,,"[81.0, 10.0]",19772,57,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karen Julia Carney,15553.0,Left Wing,129,Chelsea FCW,971,"['5dd9fb5d-9100-4e29-852b-d58e5d125f42', 'b36651c7-06f2-440f-8fec-530e3dee1de7']",5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:05.602,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,dfccad3f-f16b-4513-9ee3-ba193df58430,2228,,,"[83.0, 9.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,131,Chelsea FCW,971,['71b659b5-e78b-4c41-8712-34e3acf1075c'],15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:15.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,958891a0-3200-44e0-a9e8-e384247dbf2b,2232,,,"[82.0, 1.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,131,Chelsea FCW,971,"['072b3369-a5e3-4a11-ace2-226259a06a45', '0f66f466-cec2-471d-839d-2382bfe5a093']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:15.823,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,47280e21-b85f-4186-b8c2-e7fd2c2d2d0f,2237,,,"[86.0, 7.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,132,Chelsea FCW,971,['54a15b64-8f27-48ee-a939-a05d7dd5825f'],21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:21.577,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,9bcafa8f-355c-40e2-b7db-457705c7e313,2241,,,"[39.0, 79.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,132,Chelsea FCW,971,['eb31c50c-ad31-4f51-b678-d8eeb65cdb3e'],23,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:23.040,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,96141316-7e0c-4dfb-8909-df2e13a93f85,2247,,,"[70.0, 78.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Suzanne Davison,15721.0,Right Center Forward,132,Chelsea FCW,971,['5ea20497-363a-4269-a216-ad050bb00967'],27,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:27.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9b527725-4931-4cea-8076-2ceb35215b85,2249,,,"[58.0, 5.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Drew Spence,4638.0,Right Center Midfield,132,Chelsea FCW,971,['ca2921ed-5145-4f9b-8e51-d5caec0dd0e7'],28,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:28.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e081c01a-4687-4f3d-bea4-2bae8180d3f8,2253,,,"[68.0, 13.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,132,Chelsea FCW,971,['2dd03509-f993-40f4-9106-31b648a0287c'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:29.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,73b7cdcb-1f45-4248-bb67-2f2d8b397bb9,2258,,,"[57.0, 33.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Center Midfield,132,Chelsea FCW,971,"['926a6858-4b59-4717-8e9e-296ce6f85058', 'a9562c4e-2fa6-4e37-aed6-06f6ee4864b6']",32,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:32.534,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,98e884c1-089d-456c-bdae-0592dcc0720a,2261,,,"[50.0, 32.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,132,Chelsea FCW,971,['667cf2f8-7c6e-4141-ae77-c431b46c242f'],33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:33.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3abf5cc4-127f-4d2f-8ac3-5f4edf38de15,2264,,,"[51.0, 73.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,132,Chelsea FCW,971,['0f015eef-7ebd-4cce-b7ee-80316a914396'],36,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:36.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8eca8a37-83e9-434e-bb90-f6af88507acb,2268,,,"[10.0, 50.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rut Hedvig Lindahl,4640.0,Goalkeeper,132,Chelsea FCW,971,['8b585e6b-844a-4846-b0b6-15f54e421e10'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:40.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,568d3f4f-7e86-4c0d-be21-13e6f5262a08,2273,,,"[51.0, 31.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,132,Chelsea FCW,971,['b84fc257-3e93-424a-9079-59f6f068bd35'],46,,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:46.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f213e1ed-691d-4866-ac1d-c55630bbe778,2287,,,"[92.0, 73.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Wing,132,Chelsea FCW,971,"['2b9c363c-00b7-4880-95a9-4a107fdf60d6', 'e5bd19ad-981e-49fb-8c46-c4a1bb29aa1b']",55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:55.124,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,86fde665-f711-4c06-80d4-360c4b19a3bf,2290,,,"[90.0, 66.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,132,Chelsea FCW,971,['8bf56fb0-0a36-4382-b47c-e47fe4cd341a'],56,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:56.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c0309aa0-8b9c-4bb1-9739-db91c29e4715,2294,,,"[66.0, 76.0]",19772,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Center Midfield,132,Chelsea FCW,971,['e0222d98-f848-433d-be8d-dcf4c9681bdc'],59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:59.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,450c0869-5a53-4b61-b59a-c32324b4e13b,2297,,,"[92.0, 60.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Center Forward,132,Chelsea FCW,971,['2bb9708b-23db-438e-a222-75463b89fade'],2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:02.600,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,88e9f18f-3410-4517-933f-b6d723a4437f,2302,,,"[98.0, 60.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,132,Chelsea FCW,971,['9614bc66-819a-4568-b235-a8099128c12e'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:04.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,759091bf-8666-45fd-8335-93a51882b0ff,2307,,,"[64.0, 75.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Wing,132,Chelsea FCW,971,['abf6da87-df38-47b4-b70c-144cdcf6ea8b'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:10.712,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,f4b0e105-e08d-476f-ba4f-bac337a193db,2309,,,"[61.0, 63.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Center Midfield,132,Chelsea FCW,971,['efd7bef3-e7cd-4a86-82a6-cccff07a278c'],11,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:11.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0965abf7-8906-4d88-96a2-1608ae7026e3,2314,,,"[55.0, 25.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,132,Chelsea FCW,971,['73f24558-3b07-4d81-a61a-1f717c6f4567'],15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:15.963,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,0170376d-f7b1-4639-866f-bb64299bdccd,2318,,,"[77.0, 2.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karen Julia Carney,15553.0,Left Wing,132,Chelsea FCW,971,['75391eb1-bd9c-4c33-9e88-805bdb4b6e93'],18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:18.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f683e4cd-1286-48be-abb3-920648b13f8d,2321,,,"[82.0, 5.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Attacking Midfield,133,Chelsea FCW,971,['46d0506a-25b0-49d9-9bf5-58e3e1a4b646'],39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:39.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e58c2da1-c4e8-44a6-8340-d27b21311d83,2325,,,"[78.0, 2.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,133,Chelsea FCW,971,"['3afddceb-8f25-4843-85fc-11727f782f05', '62b64331-fb57-4644-80f6-e7a499564220']",40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:40.908,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,446ff1e2-d2c2-48ba-a9bf-fd2dc63516bf,2328,,,"[91.0, 4.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Louise Ingle,15549.0,Left Center Midfield,133,Chelsea FCW,971,['8b525f4f-210b-49c8-94d8-c978b6209e25'],42,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:42.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1c930cf5-5ae9-4556-abcc-2d0f696d4753,2333,,,"[45.0, 74.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Estcourt,15703.0,Right Center Midfield,134,Reading WFC,974,['0db2f375-7b95-4331-b351-451d6b303bd4'],47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:47.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7ebd0479-2b55-4149-8db3-e1119e462315,2335,,,"[53.0, 75.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,134,Reading WFC,974,['8877d1dc-664f-417e-a2b9-933075af8bc3'],48,,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:48.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,95faa693-1483-4c67-b111-0e2bc9e36e8e,2338,,,"[51.0, 71.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Center Forward,134,Reading WFC,974,['f214e314-5ada-438b-bc16-3ab090a5cd38'],51,,,,,,,,,,,,,,,,,,Reading WFC,974,00:14:51.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e1b3ff40-3489-45ec-b9a3-8dc0b168cc26,2351,,,"[72.0, 57.0]",19772,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Wing,135,Chelsea FCW,971,['e8b61660-a24d-47c7-b6f8-7db3d6cfba8a'],59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:14:59.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e68f5154-f273-419c-9379-dcac765858f0,2361,,,"[40.0, 65.0]",19772,60,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fara Williams,10251.0,Center Attacking Midfield,137,Reading WFC,974,['b5f7b6fe-b06a-41c7-bda7-f1990780ae26'],14,,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:14.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9ce7fad8-8a94-41c4-a16d-65afb13aa515,2366,,,"[58.0, 57.0]",19772,60,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gemma Suzanne Davison,15721.0,Right Center Forward,137,Reading WFC,974,"['43f6ae6e-0a21-492b-ada5-72c7b96733b8', '74c3378e-d62d-46c3-9e66-5699a6772bff']",16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:16.422,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,d9760e9e-3c10-4015-98cd-18f94658552c,2371,,,"[106.0, 53.0]",19772,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlotte Estcourt,15703.0,Right Center Midfield,138,Reading WFC,974,['557866d5-e395-41ff-a501-28119f2152d4'],42,,,,,,,,,,,,,,,,,,Reading WFC,974,00:15:42.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,02312a1f-7834-4a1d-a0ec-ada471258fdb,2375,,,"[31.0, 75.0]",19772,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,139,Chelsea FCW,971,['f5784377-5eaa-46ce-89df-1f7895270e66'],54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:54.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,fbcfbe58-7d1a-4428-8473-fa09808fe1f4,2380,,,"[37.0, 56.0]",19772,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Drew Spence,4638.0,Right Center Midfield,139,Chelsea FCW,971,['0d12227f-39f1-4bfa-9078-7e0ede5201fe'],55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:55.892,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,d946c99a-15c9-4cd1-a122-d9cc58215c05,2383,,,"[83.0, 45.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Center Forward,139,Chelsea FCW,971,['e0a3c912-f58f-47cc-a495-c053d749ead5'],1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:01.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3b90c7a0-39fd-46bd-9b5c-3420e4ffeb98,2387,,,"[31.0, 57.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,140,Reading WFC,974,['c096c235-d5b3-422b-a256-e29669574d80'],7,,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:07.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,62f15cdb-ed53-4a04-8cd6-e4464d228992,2390,,,"[16.0, 42.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,140,Reading WFC,974,['723edd75-1f79-416c-a387-443b6e8a1d81'],12,,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:12.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0bca71f1-fd59-44b0-82b8-69ffa3c455b5,2395,,,"[85.0, 71.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Drew Spence,4638.0,Right Center Midfield,141,Chelsea FCW,971,"['6d066104-83fc-42ef-8332-187f1be75aef', '850aa603-8e11-4f94-ae03-6468560f2d33']",27,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:27.963,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,6d5a2ecd-32da-4da4-8994-7ed49d4c24ad,2398,,,"[92.0, 77.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,141,Chelsea FCW,971,['245eb1c2-bf86-4445-b5ab-46a193be8d4c'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:29.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ff518fa3-5fe9-4d1c-b090-ce2c14f72121,2401,,,"[37.0, 13.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Furness,15706.0,Center Defensive Midfield,142,Reading WFC,974,"['77354131-515a-42af-9c81-7cdae63fb520', 'ab928742-33bb-40d0-b4e1-c95030a1cc34']",36,,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:36.963,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,6e945128-de50-470c-8f16-e93174a9de77,2405,,,"[22.0, 8.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Back,142,Reading WFC,974,"['342e3534-5ce4-4728-89ce-cbe448eab815', '6c94af8b-9d11-49de-b617-f71ec1170f4f']",38,,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:38.745,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,3b01eaf8-ab2e-4dd0-b1b1-bba52a0d0439,2408,,,"[17.0, 15.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josanne Potter,10198.0,Left Center Back,142,Reading WFC,974,['5142dcfb-a002-4437-af49-497086b58f62'],39,,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:39.737,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,8b8fc2be-7752-498c-bb07-c8855b681573,2411,,,"[64.0, 7.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brooke Chaplen,15723.0,Left Center Forward,142,Reading WFC,974,['e26db7c8-17be-4fc7-8b54-fa4df69398f3'],42,,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:42.480,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,b69a1dc5-ed63-4ac2-8a25-23e7f11c2b36,2413,,,"[66.0, 74.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,142,Reading WFC,974,['520045c8-8894-4872-bcfa-d757b2470e7c'],43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:43.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ce5cc4f5-13d7-4495-b3cf-014d9ecd8134,2417,,,"[63.0, 57.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Drew Spence,4638.0,Right Center Midfield,143,Chelsea FCW,971,['489acf8a-53d8-4983-8392-3c51deb07fa5'],45,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:45.968,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,c742b73f-beae-4f37-8c87-69eaeeeb0441,2420,,,"[80.0, 38.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Center Forward,143,Chelsea FCW,971,['9e5ccf97-6991-455c-b928-22d9ab809dc8'],49,,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:49.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,87ec83de-e448-43bb-9130-a842f2f24d76,2422,,,"[55.0, 37.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,143,Chelsea FCW,971,['5224b4d2-a5e0-4bcd-9354-e6ca96d4e3e1'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:51.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,61f7e4ae-e9e0-4399-b0d9-ade14f9610c6,2424,,,"[53.0, 25.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Wing,143,Chelsea FCW,971,['f4123d68-a75e-4546-95e1-2573997e9e20'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:52.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3908a62c-f453-4f87-a9ff-d7262206f031,2428,,,"[81.0, 3.0]",19772,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,143,Chelsea FCW,971,['94170270-4a87-46a6-a72b-e9387096e389'],58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:58.476,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,a6b0a471-525f-4d9a-8fca-58264d06bed0,2433,,,"[113.0, 3.0]",19772,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Wing,143,Chelsea FCW,971,['0fb0dcbe-e3fd-4976-8d0e-a8f54285e50d'],2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:02.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,92609bb3-a2b3-4f35-ab1a-60aa1ba0b7cf,2436,,,"[110.0, 14.0]",19772,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Center Forward,144,Chelsea FCW,971,['f6c743f4-2afe-4667-a644-ac5085b68f0c'],20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:20.756,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,b81c1b52-5517-48b0-96c5-25bec70d4492,2444,,,"[52.0, 79.0]",19772,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Right Center Forward,145,Reading WFC,974,['d708e767-ca59-43ce-abac-a46696c73f0a'],25,,,,,,,,,,,,,,,,,,Reading WFC,974,00:17:25.567,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,5f526e21-c56f-4e42-93f9-e5cea1d1d93a,2446,,,"[88.0, 9.0]",19772,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Center Forward,145,Reading WFC,974,['38695551-aa6c-442e-8510-464d3e4383a6'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:29.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5165b78f-81a9-4496-b05f-c0069e82c7b7,2449,,,"[28.0, 72.0]",19772,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,145,Reading WFC,974,['1d1191a2-7e68-4128-a5b5-e41a88feb383'],30,,,,,,,,,,,,,,,,,,Reading WFC,974,00:17:30.383,Ball Receipt*,
