50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9a425752-4502-4293-998e-77d08752713d,2587,,"[68.1, 12.5]",2275034,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Peplow,16397.0,Center Defensive Midfield,162,Liverpool WFC,966,"['51c47240-9f90-4424-a0ca-9c6b2f4813ec', '821bbd86-97f2-4c6e-b991-e515fdd9539f', '9ebadab9-9841-4565-9731-95ed45e6a6c3']",48,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:48.132,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,a7d39054-bcd3-4b9e-97cd-3f36387ded6c,2845,,"[85.4, 74.7]",2275034,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosella Ayane,21048.0,Right Midfield,172,Liverpool WFC,966,"['3de67fdc-3480-4204-99c3-bbfc8259a9d9', '7a157c51-aeeb-47da-86b7-ef64858de070', 'd1319cb5-d94d-4887-a696-886372dea038']",44,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:30:44.241,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1feea23f-d434-455d-9ff2-4b44a184faf9,2908,,"[50.1, 33.1]",2275034,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jade Bailey,21854.0,Left Center Midfield,174,Tottenham Hotspur Women,749,"['04413f4a-e165-4e5b-baef-39c687087dc3', '2c7a8b3d-5a00-4dc7-a6eb-4454904263e8', 'fe91f1de-6e37-4bcf-b7de-b66dacf44b3e']",2,,,,,,,,,,,,,,,,Liverpool WFC,966,00:32:02.356,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e1323153-d974-4e84-8c56-30e6545d185d,3070,,"[15.9, 61.5]",2275034,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ashley Hodson,24238.0,Right Wing,190,Tottenham Hotspur Women,749,"['141c070e-640a-4f25-8f33-119c0e9d49c1', '23c7024a-f9c2-4445-88cb-63aa4fc12b51', '7cbb81bc-6d9a-4742-837d-6a35fb57b43a']",50,,,,,,,,,,,,,,,,Liverpool WFC,966,00:37:50.194,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d9224ef5-101f-4098-8478-1d5a0bc1832d,3270,,"[6.7, 70.7]",2275034,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Hodson,24238.0,Right Wing,204,Tottenham Hotspur Women,749,"['7a4b803c-0178-403b-a79b-ec708f11dbe9', '98e7c8ec-afff-4b44-83c2-e1dd179eb938', '9aa8622e-aaef-462f-99e1-b3506c17bc06']",35,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:35.392,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4b228c46-beb5-4808-a414-c0a0ff30f2dc,3473,,"[9.0, 7.4]",2275034,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,214,Tottenham Hotspur Women,749,"['52b6e84d-27b9-4718-a892-7447bfb5c270', '89fb21cd-9886-4c0c-8840-b8c840fe94b6']",26,,,,,,,,,,,,,,,,Liverpool WFC,966,00:48:26.153,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6407a38a-62b4-4944-8490-dd79cfd1aa55,3483,,"[4.2, 16.0]",2275034,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,215,Tottenham Hotspur Women,749,"['2e3d3859-8e24-497e-bedc-4b76b56d5fd2', '5e07eaaa-6d8c-4280-a1f4-c94194a00b41']",53,,,,,,,,,,,,,,,,Liverpool WFC,966,00:48:53.559,Dribbled Past,
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f1c6214b-fb8c-46ec-abcf-2d5a37b700db,85,,"[90.2, 71.7]",2275034,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rebecca Jane,18144.0,Right Back,7,Liverpool WFC,966,"['13e57b9b-55a3-4e4f-99b8-093a792ac5cf', '8d667f99-97ac-4785-b008-429b83d8d15e']",13,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:13.060,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,4b771e2a-28e7-42b5-9664-1d208d0b5e8e,286,,"[82.7, 5.6]",2275034,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,21,Liverpool WFC,966,"['4a1ea8b2-cd84-4c78-8a4d-bd571d75b95b', 'ebee488f-1dac-4784-93c0-def4e5c3d0e5']",15,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:15.584,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,22d80130-db03-4bd3-8ce9-6c82f5602a73,289,,"[99.7, 3.1]",2275034,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,21,Liverpool WFC,966,['1f3eb94b-7e81-421b-bd1d-91b438713ea9'],18,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:18.763,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,e0aa0d9a-efe2-4ee3-8071-281e94915f8c,637,,"[20.7, 46.3]",2275034,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Jane,18144.0,Right Back,41,Tottenham Hotspur Women,749,['879252b4-6b86-4f45-a789-576bee829473'],3,,,,,,,,,,,,,,,,Liverpool WFC,966,00:20:03.553,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,3ee9d838-1a73-496b-a2b6-0348c4192e26,751,,"[83.5, 57.7]",2275034,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kit Graham,31551.0,Center Forward,51,Tottenham Hotspur Women,749,"['02dc3333-8445-4211-ac57-129f8074eb44', '9075bb91-4ddb-4ac5-ad5e-e4a4a7a708cd']",8,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:08.315,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,6385b618-e91c-49ef-b7fc-ab7eedb33cc3,785,,"[94.8, 71.7]",2275034,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,53,Liverpool WFC,966,['73668d19-2429-4548-8dc1-e5701e3d78bd'],18,,,,,,,,,,,,,,,,Liverpool WFC,966,00:24:18.184,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,d1d71b7c-a24f-4864-b90b-2973a61650e6,802,,"[12.9, 73.8]",2275034,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ashleigh Neville,4848.0,Right Back,55,Tottenham Hotspur Women,749,['3d02f5ff-2bc5-48f2-a799-8dafc7c8e98e'],41,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:41.822,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f4e61fe2-e0e3-4b8d-9674-06b6f89f9232,1050,,"[101.2, 71.4]",2275034,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Jane,18144.0,Right Back,60,Liverpool WFC,966,"['2a82bfe5-aeb1-4fd9-bec8-7ed1a4e56638', 'd84f1fe9-fae7-4d1d-b570-6bb6d622aa58']",25,,,,,,,,,,,,,,,,Liverpool WFC,966,00:29:25.470,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,a9d5a27b-bec1-41eb-9432-2ca698fd88b5,1180,,"[69.1, 28.1]",2275034,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rosella Ayane,21048.0,Right Midfield,69,Tottenham Hotspur Women,749,['6dcb0658-a16e-41e4-8ff5-2da9367c12d1'],26,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:32:26.332,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f3c5a785-bf39-4e92-acd4-e7463f0e3ca9,1248,,"[80.7, 63.2]",2275034,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Right Midfield,71,Tottenham Hotspur Women,749,['8dac797c-4490-402d-83c1-d01dbef5b64d'],37,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:33:37.771,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,cc6accdd-402f-466f-86f4-0cd847791761,1269,,"[117.1, 72.4]",2275034,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashleigh Neville,4848.0,Right Back,72,Tottenham Hotspur Women,749,['2eb0d2f0-44d1-4ea0-85e9-6c1f4bc83fce'],9,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:34:09.313,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,eb249116-8c41-417d-8c15-c2db4b06f704,1302,,"[36.1, 75.8]",2275034,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Jane,18144.0,Right Back,74,Liverpool WFC,966,['8d476a0b-73a5-4a00-a8d1-ae57ab708205'],49,,,,,,,,,,,,,,,,Liverpool WFC,966,00:34:49.456,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,325652af-0d93-413e-8931-ea62ae2ddbe9,1330,,"[102.6, 32.0]",2275034,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amy Rodgers,19417.0,Right Center Midfield,74,Liverpool WFC,966,['88a61f0d-7d6d-4da7-ba93-3ac01228c4d1'],16,,,,,,,,,,,,,,,,Liverpool WFC,966,00:35:16.870,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,ee9c03b4-50dc-4370-b451-236b9ed8068b,1383,,"[88.3, 36.8]",2275034,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niamh Charles,15631.0,Right Wing,78,Liverpool WFC,966,['f25cf6f3-2703-4143-aefa-6ce422d321c6'],51,,,,,,,,,,,,,,,,Liverpool WFC,966,00:36:51.038,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,b47c6d00-087c-4a1b-ae2e-b0921855fbe9,1492,,"[55.4, 55.0]",2275034,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jessica Anne Clarke,15218.0,Left Wing,86,Liverpool WFC,966,"['0e358c4c-da74-4988-9a51-d50e3b089c68', '5ab714c7-f319-462b-983d-981707672b6c']",27,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:27.434,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,6973dfb4-c54b-4440-9f04-1d195c75068d,1506,,"[83.1, 69.1]",2275034,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Left Wing,87,Liverpool WFC,966,['f27f2dac-bd61-4f83-8caf-41013bd43ebf'],45,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:45.031,Dribble,True
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,9300a9c3-83ba-45a7-9b04-4f6bdea3dcc1,1529,,"[37.3, 6.9]",2275034,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rosella Ayane,21048.0,Right Midfield,87,Liverpool WFC,966,['a8e67372-5683-42e8-a86d-75e8294f3323'],0,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:40:00.826,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,fde5c958-2d34-4903-86cc-92504588e9f8,1673,,"[108.0, 60.5]",2275034,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kit Graham,31551.0,Center Forward,93,Tottenham Hotspur Women,749,['0a51c2d2-ad8c-41e8-a892-a007291d8b08'],42,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:42:42.454,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,583bb72b-8fea-4d77-ae9a-aa34ca282fca,1685,,"[65.2, 75.9]",2275034,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessica Anne Clarke,15218.0,Left Wing,93,Tottenham Hotspur Women,749,"['49002cc7-e285-4b1d-8ae6-bb985436ffb3', 'fffbb6a7-98e5-4529-be53-59df18a52fc1']",9,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:09.552,Dribble,True
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,635cb398-2ffa-49b6-84ea-c644f0542806,1740,,"[49.5, 35.3]",2275034,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,96,Liverpool WFC,966,"['3fb1a14d-78c9-45fd-b364-1277119eb57a', 'd7f67993-151d-48ca-b389-b973a5106640']",56,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:56.411,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,b1784f93-2218-4713-9bbd-06276586b13d,1990,,"[72.3, 2.2]",2275034,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Left Midfield,112,Tottenham Hotspur Women,749,['aad12c01-4f9d-488d-8c9f-3b99c09e4652'],11,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:11.773,Dribble,True
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,57d6451f-a7e9-4d15-bbef-ac29911297fe,1993,,"[67.2, 1.3]",2275034,50,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Suzanne Davison,15721.0,Left Midfield,112,Tottenham Hotspur Women,749,['d9e58b64-f48c-4f8b-afd3-ec3adf0cbce1'],13,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:05:13.423,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,33b84367-e74a-4e71-bf84-4824cc87a00b,2084,,"[85.9, 78.8]",2275034,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melissa Lawley,15547.0,Center Attacking Midfield,124,Liverpool WFC,966,['84cf7ee2-cc16-484a-a983-56d2166bbac7'],43,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:43.321,Dribble,True
,,,,,,,,,,,Incomplete,,,,1.108888,,,,,,,,,,,,,,,ed00c76d-0f67-4787-aa84-f472053a2f1a,2091,,"[57.1, 18.7]",2275034,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kit Graham,31551.0,Center Forward,124,Liverpool WFC,966,['b062285b-4ea6-4984-a087-32cbb125efad'],46,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:07:46.401,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,9a93a32e-e4c0-42a8-b092-5e20fb345a09,2101,,"[66.5, 30.2]",2275034,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Left Wing,124,Liverpool WFC,966,"['c68c885a-c7d4-4444-ba68-a6934048cf10', 'edfa1111-f63d-4d39-b98b-b88e5655fa6d']",52,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:52.122,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,92579cab-65e6-471c-8c76-d6f75538ec3f,2124,,"[63.1, 67.3]",2275034,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Anne Clarke,15218.0,Right Wing,128,Liverpool WFC,966,['c44ee31f-ba1f-4ac6-a2c4-f87e0e033da7'],29,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:29.661,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,849e0b43-9667-459d-8eda-e707820c5a20,2189,,"[99.1, 80.2]",2275034,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Melissa Lawley,15547.0,Center Attacking Midfield,132,Liverpool WFC,966,['30386371-1bac-4aaf-bdbf-557836be1390'],16,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:16.543,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,6508ea4e-6b14-417d-b469-e5d84198b13b,2294,,"[70.5, 36.4]",2275034,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rosella Ayane,21048.0,Right Midfield,139,Tottenham Hotspur Women,749,"['1c54cc9f-d379-4d7d-89a5-ed01a184babd', '58461a16-9f6e-4782-a3e5-4350d1edc59e']",14,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:14:14.795,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,add0d979-996f-4e7a-9c6b-99b352f11736,2549,,"[83.2, 30.2]",2275034,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Melissa Lawley,15547.0,Center Attacking Midfield,160,Liverpool WFC,966,['90cb011b-a825-4a91-b59d-581379b5a2a8'],54,,,,,,,,,,,,,,,,Liverpool WFC,966,00:22:54.817,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,9ebadab9-9841-4565-9731-95ed45e6a6c3,2588,,"[52.9, 68.5]",2275034,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melissa Lawley,15547.0,Center Attacking Midfield,162,Liverpool WFC,966,['9a425752-4502-4293-998e-77d08752713d'],48,,,,,,,,,,,,,,,,Liverpool WFC,966,00:23:48.132,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,cfe7a2e5-3ee0-47bc-8dbf-c78c23e4bfba,2763,,"[81.1, 79.7]",2275034,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,169,Liverpool WFC,966,['ce9a6abf-71a6-4028-bb4d-41b946a0b9de'],9,,,,,,,,,,,,,,,,Liverpool WFC,966,00:29:09.177,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,3de67fdc-3480-4204-99c3-bbfc8259a9d9,2846,,"[35.6, 6.3]",2275034,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,172,Liverpool WFC,966,['a7d39054-bcd3-4b9e-97cd-3f36387ded6c'],44,,,,,,,,,,,,,,,,Liverpool WFC,966,00:30:44.241,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,04413f4a-e165-4e5b-baef-39c687087dc3,2909,,"[70.9, 47.9]",2275034,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rachel Furness,15706.0,Left Center Midfield,174,Tottenham Hotspur Women,749,['1feea23f-d434-455d-9ff2-4b44a184faf9'],2,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:32:02.356,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,929932ab-8db4-4fe2-9f3b-7c94fadd428a,3012,,"[83.6, 1.3]",2275034,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Left Back,183,Tottenham Hotspur Women,749,['329207c4-4717-4dc9-b3e2-e9f12a8f1e86'],51,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:34:51.942,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,23c7024a-f9c2-4445-88cb-63aa4fc12b51,3071,,"[105.1, 19.5]",2275034,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Peplow,16397.0,Center Defensive Midfield,190,Tottenham Hotspur Women,749,['e1323153-d974-4e84-8c56-30e6545d185d'],50,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:37:50.194,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,98e7c8ec-afff-4b44-83c2-e1dd179eb938,3271,,"[114.3, 10.3]",2275034,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Quinn,15564.0,Center Forward,204,Tottenham Hotspur Women,749,['d9224ef5-101f-4098-8478-1d5a0bc1832d'],35,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:43:35.392,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,a7836b93-fe53-4598-8c51-529ecf40e1dc,3332,,"[119.2, 62.1]",2275034,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rinsola Babajide,15613.0,Left Wing,207,Liverpool WFC,966,"['97840185-bb7a-4c10-aa09-98aa5e086bf3', 'b8b719eb-930a-4dbf-93ad-0da553f37bc6']",46,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:46.784,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,52b6e84d-27b9-4718-a892-7447bfb5c270,3474,,"[112.0, 73.6]",2275034,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josie Green,4865.0,Right Center Midfield,214,Tottenham Hotspur Women,749,['4b228c46-beb5-4808-a414-c0a0ff30f2dc'],26,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:26.153,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,5e07eaaa-6d8c-4280-a1f4-c94194a00b41,3484,,"[116.8, 65.0]",2275034,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Furness,15706.0,Left Center Midfield,215,Tottenham Hotspur Women,749,['6407a38a-62b4-4944-8490-dd79cfd1aa55'],53,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:48:53.559,Dribble,True
,,,,,,,,,,,,,,,1.108549,,,,,,,,,,,,,,,6c38087a-a598-4ed7-886e-25c97ba5808b,113,,"[95.1, 51.4]",2275034,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amy Rodgers,19417.0,Right Center Midfield,9,Liverpool WFC,966,['b1687fb1-dcca-4a70-9f7a-79c918a5f81e'],24,Right Foot,,"[120.0, 39.8, 3.5]",True,"[{'location': [119.2, 39.6], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 61.8], 'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 52.1], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 50.8], 'player': {'id': 21048, 'name': 'Rosella Ayane'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.7, 44.1], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 39.4], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 39.5], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 40.1], 'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.2, 38.7], 'player': {'id': 15218, 'name': 'Jessica Anne Clarke'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 34.7], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.4, 35.3], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.9, 31.9], 'player': {'id': 15706, 'name': 'Rachel Furness'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.7, 30.2], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 31.5], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [87.4, 38.0], 'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.3, 27.9], 'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 34.3], 'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.8, 31.5], 'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.3, 33.6], 'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",bc2c91bc-16ab-46a0-be26-99a76ee49c36,Off T,0.02619733,Normal,Open Play,,,,,,Liverpool WFC,966,00:04:24.216,Shot,
