ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,e790a115-f763-4412-a175-220bea451603,3328,,,"[61.0, 25.0]",19765,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Follis,15557.0,Right Wing,179,Birmingham City WFC,969,['f4d5c6e9-e9cc-4924-aa09-6828ba7093d5'],42,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:42.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d70284e2-87e4-42c8-b21a-2f16b22244bb,3331,,,"[75.0, 47.0]",19765,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harriet Scott,19592.0,Right Back,179,Birmingham City WFC,969,['82189895-60cf-48b2-8f35-22d6524cbbef'],47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:47.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ce601399-9321-45bd-bd62-3740e5b69b85,3334,,,"[57.0, 50.0]",19765,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Wellings,15563.0,Center Forward,179,Birmingham City WFC,969,['072c160b-0439-4ce4-97cc-3812bb462737'],50,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:50.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,14f21ae5-e014-4564-a35f-09951c520f7d,3337,,,"[54.0, 41.0]",19765,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Meaghan Sargeant,19502.0,Right Center Back,179,Birmingham City WFC,969,['dcdeabac-f447-4fc9-96ec-94e586ae4809'],52,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:52.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,bb7cbe8f-8480-4d25-b1e5-294aff437b0d,3340,,,"[62.0, 44.0]",19765,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Right Defensive Midfield,179,Birmingham City WFC,969,['8a853edb-918d-44cd-86b8-8f961a5b59a4'],53,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:53.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,681f5558-b29a-4eb2-a5c7-d20e4ee7f832,3343,,,"[45.0, 56.0]",19765,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Wellings,15563.0,Center Forward,179,Birmingham City WFC,969,['5545d90b-ed63-422c-b6e8-b5c2cc23eb54'],55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:55.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,eade3601-4eeb-4470-a4ce-a8449aaea16c,3346,,,"[18.0, 44.0]",19765,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,179,Birmingham City WFC,969,['fc7896c5-23fe-4b09-8634-dd49f2e13ed2'],58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:58.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,57645061-8372-460e-a98c-915c41ba7d78,3349,,,"[26.0, 52.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Meaghan Sargeant,19502.0,Right Center Back,179,Birmingham City WFC,969,['4d667996-b410-4018-a061-e6a6cd25d53c'],1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:01.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7451db28-e779-49c3-af5a-6e1bc338ed10,3352,,,"[13.0, 39.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hannah Hampton,22032.0,Goalkeeper,179,Birmingham City WFC,969,['d3c0985f-8014-4de6-905a-78d8441468b7'],5,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:05.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b8153e8f-02d4-4e50-9b5b-ac0658bcc31b,3355,,,"[19.0, 21.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aoife Mannion,19503.0,Left Center Back,179,Birmingham City WFC,969,['50d360f3-5c51-45b7-9357-5ee668a0fbd9'],7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:07.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4f106a15-6069-45b4-a3b3-1f83126119d3,3359,,,"[37.0, 34.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,179,Birmingham City WFC,969,"['0038870f-1523-4f0c-8999-2ce459ee3780', '045cca6b-fa12-4bc3-98f1-3d430e35a97b']",13,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:13.963,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,6fb69e5b-b5a5-44dd-a993-ce34c33ea9ff,3362,,,"[33.0, 67.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Wellings,15563.0,Center Forward,179,Birmingham City WFC,969,['0a2a6376-241c-4494-8006-a1d833014f8a'],16,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:16.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,22737fa6-23a7-4185-9912-e0b156a5284d,3365,,,"[34.0, 51.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,179,Birmingham City WFC,969,['2e9b990e-896f-4af4-9f58-4dfccf319033'],18,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:18.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a6b9fc16-0077-4287-94ed-0207e5b78680,3369,,,"[21.0, 35.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aoife Mannion,19503.0,Left Center Back,179,Birmingham City WFC,969,['f5ff3fb0-3ff0-41d7-89fa-f3de966d87cf'],21,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:21.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,40413baf-171e-4824-99a8-5aa62c52a70e,3372,,,"[37.0, 43.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,179,Birmingham City WFC,969,['e53d27ef-94b4-4985-ae45-be36bb2eca77'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:25.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,684ff94b-acee-4594-be3f-1a66a8cb0f7f,3375,,,"[44.0, 40.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chloe Arthur,10193.0,Left Defensive Midfield,179,Birmingham City WFC,969,['4632ca9e-c1d2-4262-9400-e69f2d0de923'],27,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:27.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,fa93a9cb-9363-4f0a-afc5-8ab861df87c0,3378,,,"[47.0, 50.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,179,Birmingham City WFC,969,['a490d6d2-d3c5-4939-88a0-ad904a7931d4'],28,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:28.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c8921272-1ec9-40c2-8c64-be0acaa8b18a,3382,,,"[8.0, 47.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anke Preuß,15626.0,Goalkeeper,180,Liverpool WFC,966,['2274a319-ce4b-425c-bf43-382412f4c405'],33,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:33.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ae1841b5-7a45-4228-be63-7d41bf4c5eab,3385,,,"[22.0, 31.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmine Matthews,15618.0,Left Center Back,180,Liverpool WFC,966,['126606da-c1b3-4f3d-ab1c-44e2b81a9b64'],38,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:38.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,183bea81-4c8c-4741-a2a9-3b0732f11f30,3388,,,"[40.0, 33.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,180,Liverpool WFC,966,['5f0576cd-8f52-4fc9-92ff-738cf8ad946a'],41,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:41.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,10c8eea6-8b1e-4ef7-884b-be2f0b00fd26,3393,,,"[84.0, 53.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Center Forward,181,Birmingham City WFC,969,['def8d73c-5da6-49e7-8079-85dc7011bad0'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:44.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b2db88b2-9f3e-42d5-9fcc-069c7cf4203a,3396,,,"[74.0, 44.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Left Defensive Midfield,181,Birmingham City WFC,969,['77e0b46a-f617-415e-82c3-6916e2dc2ee7'],46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:46.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,253fc8c0-db47-4fe2-983a-7175c97e64e8,3399,,,"[75.0, 52.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,181,Birmingham City WFC,969,['5ae273cf-cf49-498e-a027-94191013c258'],47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:47.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,bf671897-b361-48ad-abb0-743fb7e84818,3402,,,"[96.0, 38.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Follis,15557.0,Right Wing,181,Birmingham City WFC,969,['1a707b84-1207-4f9b-898b-7e7ae8ebe14a'],49,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:49.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1cb69098-26d6-491f-9b9c-390318c6e7b8,3405,,,"[93.0, 46.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Ladd,19501.0,Right Defensive Midfield,181,Birmingham City WFC,969,['2f4fc4d5-29ad-433b-a03b-769b5130a1d1'],50,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:50.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,aa80013c-09e2-4f1e-ac4f-317b5c067e16,3412,,,"[99.0, 16.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Back,181,Birmingham City WFC,969,"['5b398dae-86b9-4c2c-8fed-9f0ae1c2d7f6', 'dee53665-faf2-476f-b9f4-ef08c4276284']",56,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:56.740,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,c20c7716-955f-4748-8e4d-288d8ac5795e,3415,,,"[111.0, 44.0]",19765,86,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Center Forward,181,Birmingham City WFC,969,['2970a96a-2c7b-481e-90ba-9f436cc66adc'],58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:58.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,de02844c-6369-4a4e-8751-48afa392bb4d,3420,,,"[19.0, 32.0]",19765,87,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leigh-Anne Robe,15630.0,Left Back,182,Liverpool WFC,966,['5685d69d-da4f-4f9e-b356-e96ca7cbda1b'],3,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:03.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,64be3aca-f29e-48a5-9c8f-93a8fb1d46f4,3423,,,"[33.0, 20.0]",19765,87,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Anne Clarke,15218.0,Right Wing,182,Liverpool WFC,966,['9f4cddd8-69e4-453e-9151-847bfeced8c2'],6,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:06.049,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,cab9caa3-d2da-4c22-b06d-5f380606ef3a,3432,,,"[38.0, 12.0]",19765,87,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leigh-Anne Robe,15630.0,Left Back,182,Liverpool WFC,966,['27462cfc-b95c-47a2-880e-e881dccb2363'],14,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:14.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,04e7d0ca-686c-4790-a526-6214dc478d36,3434,,,"[75.0, 67.0]",19765,87,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Left Defensive Midfield,183,Birmingham City WFC,969,['84991613-69cc-4475-a910-e5b968ebebf6'],15,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:15.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0557ff75-7e29-4446-b248-b7cd79c1892d,3437,,,"[87.0, 76.0]",19765,87,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,183,Birmingham City WFC,969,['3aaae53b-05ac-485c-891c-936e6e244bcb'],16,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:16.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b6ab3fe9-9032-4ec4-aff0-173b375ad1e3,3443,,,"[48.0, 5.0]",19765,87,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Forward,184,Liverpool WFC,966,['1ba59b40-c426-4837-bad7-dfdc156b7814'],58,,,,,,,,,,,,,,,,Liverpool WFC,966,00:42:58.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,82acb5d1-b557-404c-9dd9-738dfcac337d,3460,,,"[13.0, 63.0]",19765,88,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,186,Birmingham City WFC,969,['c07081c4-c3f6-472f-bf13-9f8e775880fb'],56,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:56.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8d06e0e1-6cd2-48ee-9d04-007ef7e139ec,3463,,,"[40.0, 61.0]",19765,89,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Center Attacking Midfield,186,Birmingham City WFC,969,['503979b7-a285-4dc8-a9c5-5f0a524e0d7c'],3,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:03.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,bd1f4b4f-016b-4a7d-bab2-36ba46d1c33a,3469,,,"[52.0, 56.0]",19765,89,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,187,Birmingham City WFC,969,['7547640a-c230-4bc7-b2f0-93de62307477'],19,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:19.236,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,fd5b1493-2854-467b-b4e8-3c0e5d8ffaf0,3474,,,"[61.0, 74.0]",19765,89,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harriet Scott,19592.0,Right Back,187,Birmingham City WFC,969,['6092fb48-8e7c-4595-84dc-5ac6891c6612'],30,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:30.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3919a050-8219-4a3c-91ae-91ee8bc86852,3476,,,"[78.0, 13.0]",19765,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Anne Clarke,15218.0,Right Wing,188,Liverpool WFC,966,['62ca8a8a-3f29-4425-9d6e-9e5664cee42e'],41,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:41.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0324a820-a5ba-4180-9e72-87687849fd33,3480,,,"[64.0, 4.0]",19765,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,188,Liverpool WFC,966,['7525d68e-0e4e-41e2-bb81-584a3f2cdb65'],47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:47.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,87eed1c5-fa45-4508-ac67-34fdf4869975,3483,,,"[85.0, 20.0]",19765,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,188,Liverpool WFC,966,['73fdec54-66af-4737-aaf9-c90693d8540a'],49,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:49.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,064c7e46-8a53-4c6b-8ed0-38048f0193a1,3486,,,"[104.0, 11.0]",19765,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Forward,188,Liverpool WFC,966,['1efe8098-5f18-4674-aaf0-a578de8798d5'],51,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:51.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c0dab20b-a5b9-4a00-8e7d-c68d72a487ab,3489,,,"[103.0, 71.0]",19765,89,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laura Coombs,19416.0,Left Center Midfield,188,Liverpool WFC,966,['b0dd5a0a-28ce-4a81-a972-a1a4fca2840a'],59,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:59.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ad8d5614-6c60-40e8-920f-cdca0afd7065,3492,,,"[89.0, 73.0]",19765,90,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Satara Murray,15629.0,Right Back,188,Liverpool WFC,966,['5d6f4842-7cb1-4f02-bf77-7c0a169e6896'],2,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:02.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ba8e2274-d3c8-4a62-9654-cc77af991539,3496,,,"[69.0, 64.0]",19765,90,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,188,Liverpool WFC,966,['b9a889fd-6d38-4a45-89ab-4c0cdf028212'],4,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:04.480,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,620e23c5-f53d-4be2-9afa-d34036e3cfb7,3499,,,"[105.0, 30.0]",19765,90,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Forward,188,Liverpool WFC,966,['e213cafd-0ef3-430a-8ff0-6dcfede16b50'],8,,,,,,,,,,,,,,,,Liverpool WFC,966,00:45:08.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c3a93908-25b0-4fed-b9a3-35effd09460d,3514,,,"[24.0, 44.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,189,Birmingham City WFC,969,['d3effdd8-d98f-4096-9a79-6f0510d3a1bb'],19,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:19.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,6bd53692-21a1-48fd-8e28-c36a9dc5a795,3517,,,"[10.0, 42.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,189,Birmingham City WFC,969,['a58564ba-ec15-4b99-9a79-6a5e9cd4a00d'],21,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:21.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,08c42132-97b2-406a-a77e-7e81f77e690b,3521,,,"[70.0, 60.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yana Daniëls,10093.0,Left Wing,189,Birmingham City WFC,969,['d20147d3-de21-49ab-b38b-5de81a2928b5'],25,,,,,,,,,,,,,,,,Liverpool WFC,966,00:46:25.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,61f365a3-513d-4baf-bfb5-b47a4fa97ef7,3528,,,"[51.0, 24.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hayley Ladd,19501.0,Right Defensive Midfield,189,Birmingham City WFC,969,['807c684d-b2fb-405f-ab50-374b43877e1f'],29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:29.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c1fc7673-55b9-4e1c-a69f-01ea2165eeea,3531,,,"[72.0, 24.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Quinn,15564.0,Center Forward,189,Birmingham City WFC,969,['44bfa18a-18ec-4341-9c64-3fe3378a4ff8'],32,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:32.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,f494f78d-1fd1-4aa8-9774-153b8a2b2515,3534,,,"[67.0, 35.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Connie Scofield,21556.0,Right Wing,189,Birmingham City WFC,969,['17936db1-c7b7-43f3-a967-6350d040bbb1'],33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:33.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d773f54d-f859-4371-8917-ea142e622149,3538,,,"[85.0, 40.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Quinn,15564.0,Center Forward,189,Birmingham City WFC,969,['d94cc056-6428-4b2f-820a-44d5f3d6c384'],36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:36.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,9c25350b-343a-4091-bb6a-1ba6afadcc8b,3541,,,"[75.0, 49.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Staniforth,15562.0,Center Attacking Midfield,189,Birmingham City WFC,969,['13f12abf-0add-4ec5-aace-79f6152907d7'],38,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:38.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,bb2f45d9-59cc-4c95-9aad-3fa28b80d6c3,3544,,,"[104.0, 67.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Quinn,15564.0,Center Forward,189,Birmingham City WFC,969,['a3237425-d154-415a-a78a-738644846a82'],42,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:42.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a280ba47-d996-4ace-802b-a27ef7d2b22b,3547,,,"[113.0, 64.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Connie Scofield,21556.0,Right Wing,189,Birmingham City WFC,969,['7e1700af-dbb8-44b5-8e63-afa63ab66ade'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:44.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8395f8c4-49b6-4598-994d-43febed5f03c,3551,,,"[113.0, 71.0]",19765,91,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Quinn,15564.0,Center Forward,189,Birmingham City WFC,969,"['b3d285f1-795f-4042-81a0-0cf48643d1b0', 'c6d95d24-deb2-4e42-9c59-0ac1d4e1df39']",46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:46.264,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,fe0edf7f-88bf-43d9-9399-3dedd25bbfaf,3556,,,"[103.0, 67.0]",19765,92,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,190,Birmingham City WFC,969,['0a1c27cf-f538-4c8a-8c0e-4de1b91fe506'],6,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:06.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,6b9d4222-ea82-4ea6-a34c-ebf03c4d0155,3559,,,"[103.0, 76.0]",19765,92,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harriet Scott,19592.0,Right Back,190,Birmingham City WFC,969,['a9e5ea86-5c12-4917-b00b-c48b73bb1b2c'],10,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:10.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,acf9a342-51e0-4456-9a5b-3cf207b2d79a,3562,,,"[93.0, 68.0]",19765,92,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,190,Birmingham City WFC,969,['8e1fb3bd-700f-4143-b26e-0de1dc6d859f'],13,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:13.032,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,90511114-6081-406a-ba29-2147319a90ad,3571,,,"[97.0, 48.0]",19765,92,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yana Daniëls,10093.0,Left Wing,190,Birmingham City WFC,969,['c33a41b6-3aec-4a73-9ce9-a44f2c3693d3'],28,,,,,,,,,,,,,,,,Liverpool WFC,966,00:47:28.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cfb15c65-54e7-4e9d-9b34-b2789afccc04,3575,,,"[17.0, 21.0]",19765,92,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aoife Mannion,19503.0,Left Center Back,190,Birmingham City WFC,969,['12507733-6556-4b4a-bc4b-683c28f32726'],40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:40.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,43c8b0ad-c774-4369-99e2-104cacbd627f,3579,,,"[81.0, 60.0]",19765,92,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Left Wing,191,Liverpool WFC,966,['841f2357-0476-446f-9746-0baac13e7161'],45,,,,,,,,,,,,,,,,Liverpool WFC,966,00:47:45.971,Ball Receipt*,
