50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[99.9, 61.1]",,,,,,,,,,,,,1.083812,,,,,,,,,,,,1713b7df-d397-40a4-ad0f-7d25cafb26e2,2586,,,"[93.7, 58.7]",3775635,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,177,Everton LFC,967,"['00449181-4cb0-4ac6-8607-f1ac3a320c2e', '79922731-0091-4597-92a6-4346ad435941', 'b47b42fe-38d6-486a-bfea-6f4dd46cf320']",39,,,,,,,,,,,,,,,,Everton LFC,967,00:32:39.654,Carry,True
,,,,,,"[116.4, 68.4]",,,,,,,,,,,,,3.249247,,,,,,,,,,,,7676619d-7fd1-451c-8c95-7f33eda3f5d8,2590,,,"[110.8, 58.7]",3775635,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicoline Sørensen,10274.0,Right Wing,177,Everton LFC,967,"['2c55e974-0b72-493e-9407-52691ca69c84', '9d03bb7f-b15d-4d53-847c-108325895f75', 'a5fd9b54-ed36-4f85-bf11-edcd249c5bae']",42,,,,,,,,,,,,,,,,Everton LFC,967,00:32:42.033,Carry,True
,,,,,,"[64.1, 21.4]",,,,,,,,,,,,,1.563065,,,,,,,,,,,,33e8208b-81ff-4c8e-acfd-4ee7a9c5f166,2613,,,"[67.4, 16.6]",3775635,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,179,Everton LFC,967,"['b9b8c532-a3b1-42b4-ae15-331a675eb908', 'c6d0ffaa-4d89-494b-9768-37a24df4268a', 'effdf9d0-cd74-409f-bef1-ad148f52cef6']",37,,,,,,,,,,,,,,,,Everton LFC,967,00:33:37.863,Carry,True
,,,,,,"[48.1, 35.9]",,,,,,,,,,,,,0.831997,,,,,,,,,,,,ad97dfae-4570-4abb-9495-55a0d79b6013,2618,,,"[44.5, 33.7]",3775635,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,179,Everton LFC,967,"['9e587720-2005-4926-9db6-5f66e3db3e2f', 'c5e9f0ad-e5eb-41d8-abe8-f26eb8cd40f2', 'e250f146-51cb-4217-ac0c-4f0bedc5794d']",41,,,,,,,,,,,,,,,,Everton LFC,967,00:33:41.650,Carry,True
,,,,,,"[109.1, 64.1]",,,,,,,,,,,,,1.747508,,,,,,,,,,,,fad35df4-c289-4866-8e0a-87b0df4659d0,2621,,,"[103.7, 62.8]",3775635,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Right Wing,179,Everton LFC,967,"['07b26c26-59ce-4a0d-9215-b17018545ceb', '09d5cacb-899d-4ef8-a735-75fa41f6ea1d', '0fc90d7a-b6b8-43b0-99ad-2988235df4f8']",46,,,,,,,,,,,,,,,,Everton LFC,967,00:33:46.296,Carry,True
,,,,,,"[37.9, 14.0]",,,,,,,,,,,,,0.795928,,,,,,,,,,,,87596ae3-3d34-40fe-9b7b-8d3e84c672e6,2628,,,"[38.3, 9.6]",3775635,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Center Midfield,180,West Ham United LFC,972,"['62e1c9ea-873e-4f94-8011-a134e92698dd', 'b3416ffc-49b0-46fa-ab4c-fb8bfd6acdf0', 'be25d495-00a1-423d-9885-71344b9bf6f9', 'dcf9a08e-2ba4-446a-a604-2f4e28be2e39']",9,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:09.470,Carry,True
,,,,,,"[38.7, 17.7]",,,,,,,,,,,,,1.151936,,,,,,,,,,,,2d6bc8d8-4011-4bb3-b452-c673ff125fb4,2632,,,"[37.9, 14.0]",3775635,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Center Midfield,180,West Ham United LFC,972,"['5e53bfd7-7973-4802-8ad5-284fd5dc33d0', 'be25d495-00a1-423d-9885-71344b9bf6f9', 'dcf9a08e-2ba4-446a-a604-2f4e28be2e39', 'ee239011-3e0b-4e11-80b5-96a772109a15']",10,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:10.265,Carry,True
,,,,,,"[99.9, 23.7]",,,,,,,,,,,,,4.72975,,,,,,,,,,,,f363bb1b-8378-4d62-b751-d4083e2068d5,2637,,,"[82.9, 15.6]",3775635,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,180,West Ham United LFC,972,"['95964101-f932-4dd9-bc3e-d3b1c2c1fb85', 'e762fd34-a471-4437-8d10-7eba00a48552']",15,,,,,,,,,,,,,,,,West Ham United LFC,972,00:34:15.064,Carry,
,,,,,,"[96.4, 17.5]",,,,,,,,,,,,,0.038137,,,,,,,,,,,,1867e383-4353-4e22-b403-00f7d9047c76,2654,,,"[95.4, 18.1]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,182,West Ham United LFC,972,"['9dbbe23d-c45e-40fc-8f42-51503985a0cd', 'a812f3b7-8d43-4f26-b354-156795ac2877']",11,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:11.282,Carry,
,,,,,,"[74.7, 34.2]",,,,,,,,,,,,,2.415962,,,,,,,,,,,,353b5c72-2d2c-41d2-a973-c971fddad5cb,2658,,,"[89.3, 24.6]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenza Dali,15421.0,Right Center Midfield,182,West Ham United LFC,972,"['11851795-36c6-40f3-aa40-e636e95c5fc0', '2d727e34-0d47-4527-b8d6-d7ddc5179fca', 'fb64d6de-abd5-4e2a-aa0f-19c9e7d3fe7c']",12,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:12.203,Carry,True
,,,,,,"[42.4, 43.9]",,,,,,,,,,,,,1.265735,,,,,,,,,,,,6abe031b-fd31-41e3-b658-7077bae48b05,2661,,,"[45.4, 45.9]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Left Center Midfield,183,Everton LFC,967,"['a8866c09-2ece-4387-94eb-dd3ee43ec302', 'd79bde64-92a0-421d-8e98-f60083520be2']",14,,,,,,,,,,,,,,,,Everton LFC,967,00:35:14.619,Carry,
,,,,,,"[28.7, 39.7]",,,,,,,,,,,,,1.246408,,,,,,,,,,,,e0bed12c-8528-4920-bf7d-5d72b8f66fc0,2664,,,"[27.6, 39.7]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,183,Everton LFC,967,"['1e10d852-db28-4733-b152-55d250e3dc7b', '211dee4c-cd2d-49d7-8cad-62fb0ed7be56', 'd22a365c-3ecf-4979-958a-203e82198f07']",17,,,,,,,,,,,,,,,,Everton LFC,967,00:35:17.013,Carry,True
,,,,,,"[29.5, 14.7]",,,,,,,,,,,,,1.796404,,,,,,,,,,,,94a266ed-d784-46d2-a59e-328090e15ce3,2668,,,"[26.4, 19.5]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,183,Everton LFC,967,"['6af2ac44-6b3e-47e3-9c66-ddda4fa25470', '8b605396-42e2-4a73-b41b-a984506264f0']",19,,,,,,,,,,,,,,,,Everton LFC,967,00:35:19.721,Carry,
,,,,,,"[65.3, 10.5]",,,,,,,,,,,,,1.020311,,,,,,,,,,,,0c5da6de-4959-441e-8802-1990f0830dbc,2671,,,"[65.6, 12.4]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,183,Everton LFC,967,"['35f659ec-ba82-4595-a74c-be97c732ccf6', '58752664-d268-4dcb-8800-bd3153b3a203', 'b6d2c0d8-d2ab-4d3a-8ff2-90083b81a091']",23,,,,,,,,,,,,,,,,Everton LFC,967,00:35:23.252,Carry,True
,,,,,,"[22.0, 39.0]",,,,,,,,,,,,,2.278483,,,,,,,,,,,,84223ef5-98ed-4b2e-bf89-738e90370aa5,2679,,,"[31.4, 41.5]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hawa Cissoko,31157.0,Left Center Back,183,Everton LFC,967,"['3680147f-b267-4172-a637-a884dec7acb2', '6c87ae68-5698-4afa-a53d-a76df7c4d89f', 'b54374c9-7990-424e-a892-dd706e4339ed']",28,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:28.037,Carry,True
,,,,,,"[96.0, 34.3]",,,,,,,,,,,,,2.285243,,,,,,,,,,,,526c5043-0120-4bd1-a577-148833fd048d,2683,,,"[85.1, 40.3]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,183,Everton LFC,967,"['513f7fbc-12c7-42ab-9d34-051443172d9e', 'b5bfcea3-d805-46b4-ba0c-ade97d61db78', 'bb54d07d-39a0-42d6-9ddd-ff51e30b7e65']",31,,,,,,,,,,,,,,,,Everton LFC,967,00:35:31.300,Carry,True
,,,,,,"[16.0, 55.6]",,,,,,,,,,,,,1.288028,,,,,,,,,,,,b75fcac8-b415-41fa-8561-30610eb04749,2688,,,"[24.3, 56.6]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Center Attacking Midfield,183,Everton LFC,967,"['5746d85f-4dca-4ab5-a9fb-23b404609a63', 'ee04b2a1-7b8d-4b33-ba0b-bcf65a032cf8']",34,,,,,,,,,,,,,,,,West Ham United LFC,972,00:35:34.555,Carry,
,,,,,,"[103.2, 9.9]",,,,,,,,,,,,,0.772021,,,,,,,,,,,,6c8a242c-e913-4855-b3de-2f4422e1fd25,2697,,,"[106.2, 12.0]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simone Magill,15559.0,Center Forward,184,Everton LFC,967,"['a97d9914-08f4-4616-835b-69baaf036465', 'bdc760d6-b553-44b0-b07a-277b328a139a', 'd7788a84-1b45-4b5f-87a1-f5a36f86bada']",55,,,,,,,,,,,,,,,,Everton LFC,967,00:35:55.994,Carry,True
,,,,,,"[95.8, 1.8]",,,,,,,,,,,,,0.771405,,,,,,,,,,,,d6ef44bb-6837-4f4e-bf6a-766824a23899,2700,,,"[94.7, 2.0]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Back,184,Everton LFC,967,"['004c0272-59bb-4717-a03a-ba1beb99f9d8', '11bb5ed5-7ff7-48a7-9f8c-44d9bd6b4503', '5ace3c3f-312e-4577-be6c-9f4a929f0b5d']",57,,,,,,,,,,,,,,,,Everton LFC,967,00:35:57.817,Carry,True
,,,,,,"[92.6, 3.2]",,,,,,,,,,,,,2.416361,,,,,,,,,,,,3a93d62a-fdbf-4c00-bbce-fdac99f5b5e2,2705,,,"[103.2, 1.2]",3775635,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claire Emslie,4646.0,Left Wing,184,Everton LFC,967,"['232b343c-92fb-49aa-9f2b-1b27aafe5d7c', 'b4393fa2-c98d-42ba-b79e-8e6eb8b59e8b', 'dab310a2-c317-4693-be9b-af2a4611ffd9']",59,,,,,,,,,,,,,,,,Everton LFC,967,00:35:59.170,Carry,True
,,,,,,"[83.3, 23.2]",,,,,,,,,,,,,0.081499,,,,,,,,,,,,bcdaed89-802a-4cac-8f9f-4177e1b6fcf3,2709,,,"[83.5, 22.8]",3775635,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,184,Everton LFC,967,"['0a5b8243-3439-4395-8275-7386c5d6a6d0', '142065ea-be2d-4bdf-b23d-1bbd429f9e0a', '8d04b88e-8edb-4eab-a984-5adf254a245f']",4,,,,,,,,,,,,,,,,Everton LFC,967,00:36:04.029,Carry,True
,,,,,,"[78.1, 36.8]",,,,,,,,,,,,,0.778853,,,,,,,,,,,,07330228-fd72-43c7-8655-c5127d159911,2713,,,"[77.2, 30.7]",3775635,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,184,Everton LFC,967,"['1890f69f-cad5-4ad7-9f5e-df7706c810da', '2ea7c9fc-f0b4-4619-99cf-c428df87b450', '5c153707-be66-43eb-b836-f6f7793f3048']",5,,,,,,,,,,,,,,,,Everton LFC,967,00:36:05.928,Carry,True
,,,,,,"[92.6, 66.3]",,,,,,,,,,,,,4.131921,,,,,,,,,,,,143ad5b1-ea17-4fca-b367-d0989e88a306,2717,,,"[76.4, 67.8]",3775635,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,184,Everton LFC,967,"['510e875d-d70a-4dee-b0e6-b57b687bcdd3', 'ab471c5b-475b-41ec-85ec-2104a51df2e8']",8,,,,,,,,,,,,,,,,Everton LFC,967,00:36:08.730,Carry,
,,,,,,"[102.2, 64.1]",,,,,,,,,,,,,1.055998,,,,,,,,,,,,fb385edb-3065-4a6f-b9c7-a2a04a6bb053,2721,,,"[103.5, 62.4]",3775635,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,184,Everton LFC,967,"['151cc522-a33e-4538-8e44-405ba727df55', '58229737-5e34-4901-86f9-43a9b01debe4', '887b7bac-0905-4f35-8365-676424b13d8e']",13,,,,,,,,,,,,,,,,Everton LFC,967,00:36:13.663,Carry,True
,,,,,,"[104.1, 74.3]",,,,,,,,,,,,,1.57824,,,,,,,,,,,,de660b93-5181-4886-9ed8-18c60123dd38,2724,,,"[103.5, 67.0]",3775635,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Right Wing,184,Everton LFC,967,"['0e47f0e9-2a5a-487b-b589-541a0bfd0965', '420f0a4a-2696-4d79-bf84-13bd507ef3b8', 'ce6eb084-3b8b-45c8-b76e-51a7d4ea589b']",14,,,,,,,,,,,,,,,,Everton LFC,967,00:36:14.907,Carry,True
,,,,,,"[93.1, 65.9]",,,,,,,,,,,,,1.756802,,,,,,,,,,,,785c1e92-005a-4a33-b14a-a76efc798224,2728,,,"[89.5, 68.9]",3775635,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,184,Everton LFC,967,"['07bf5668-fd27-4a74-b2ab-29890d230a90', '6d365a0d-51be-41f5-bfaa-9ce0f5be292b']",17,,,,,,,,,,,,,,,,Everton LFC,967,00:36:17.757,Carry,
,,,,,,"[41.8, 38.6]",,,,,,,,,,,,,0.498964,,,,,,,,,,,,d705cce7-3eed-4ee7-ba43-0f2c127ade06,2739,,,"[42.9, 37.2]",3775635,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Right Wing,186,West Ham United LFC,972,"['7fd2fc92-0f3f-4f34-b094-72cf07c2337e', '81cb6d57-f680-4ee4-a554-534c7f45d8b3']",12,,,,,,,,,,,,,,,,Everton LFC,967,00:37:12.452,Carry,
,,,,,,"[82.4, 35.0]",,,,,,,,,,,,,2.507073,,,,,,,,,,,,88c4c8ac-0c2a-47bd-a920-40637eaf63b7,2744,,,"[81.2, 43.5]",3775635,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,186,West Ham United LFC,972,"['2a17836b-7582-40df-bef4-32f163af84c6', '75e99f80-b6be-4212-9e66-2c1382125b45', '9a01f1e1-5468-4f27-b6d9-8432e6ee4f96']",14,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:14.761,Carry,True
,,,,,,"[92.0, 33.1]",,,,,,,,,,,,,1.231058,,,,,,,,,,,,2bef726e-6720-4df6-966a-629953891059,2749,,,"[91.0, 37.3]",3775635,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,186,West Ham United LFC,972,"['437e4f3c-20b8-47df-b9d8-4e08d4c3ecd3', '6006f826-3884-4970-80bd-94c2d784ccac', 'e1ceda0d-6c7c-4b5c-a25c-b5098659982d']",18,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:18.299,Carry,True
,,,,,,"[27.6, 23.7]",,,,,,,,,,,,,19.02269,,,,,,,,,,,,6df848ff-a9c5-45ce-89bb-a29180ec6e9a,2755,,,"[3.5, 27.2]",3775635,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,187,Everton LFC,967,"['000ebd7e-8eb7-44f2-aa8d-8639c8b71402', '952a8a12-0611-418f-a9c8-2bad40a348e2']",23,,,,,,,,,,,,,,,,Everton LFC,967,00:37:23.252,Carry,
,,,,,,"[114.7, 3.5]",,,,,,,,,,,,,3.673265,,,,,,,,,,,,fb4f49bf-b842-4076-9174-61a24bbe2798,2760,,,"[113.7, 10.1]",3775635,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Magill,15559.0,Center Forward,187,Everton LFC,967,"['0fd55696-6fa4-4294-81fb-f2a4ff5c9818', '2b90ca1a-ed2b-466c-9ec2-4c14383d0e15', '6fd3a8f7-3532-4d57-a5e2-f76d317a699b']",49,,,,,,,,,,,,,,,,Everton LFC,967,00:37:49.006,Carry,True
,,,,,,"[107.0, 4.3]",,,,,,,,,,,,,0.278305,,,,,,,,,,,,4a1273c6-636d-4b91-9050-d73b5ff5bc07,2764,,,"[103.3, 1.2]",3775635,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,187,Everton LFC,967,"['3665d57a-ba1d-4476-810f-3034b7aac23a', '4eb67c02-8ec6-421b-860f-75f4b774339d', '8a842afc-017b-4370-bcfa-62ed25158f58']",53,,,,,,,,,,,,,,,,Everton LFC,967,00:37:53.390,Carry,True
,,,,,,"[98.1, 10.7]",,,,,,,,,,,,,2.0684521,,,,,,,,,,,,6857b52f-49fd-4706-b3c5-824871344d69,2767,,,"[101.8, 8.9]",3775635,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,187,Everton LFC,967,"['1666a62b-c321-41b3-b04e-123dc55ea621', '3105cb15-439e-41b6-bff8-7fd9eaeefef1', '8f2fd5d1-46a1-4cd2-9144-e2e45b8f260a']",54,,,,,,,,,,,,,,,,Everton LFC,967,00:37:54.135,Carry,True
,,,,,,"[115.3, 58.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,ddc23ede-0aa7-4859-b484-f31f7cad78d7,2775,,,"[115.5, 58.4]",3775635,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,187,Everton LFC,967,"['3bcb2224-11d2-493c-80d4-e65b34caf8ab', '664d9668-6747-4e3d-83fa-5a89b64a6718', 'b7743776-a7a8-4396-a091-06603368e32a']",3,,,,,,,,,,,,,,,,Everton LFC,967,00:38:03.659,Carry,True
,,,,,,"[60.4, 63.4]",,,,,,,,,,,,,1.056034,,,,,,,,,,,,cbf67734-6bb9-47f8-b5a4-1a7a6b791968,2789,,,"[53.1, 60.7]",3775635,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,189,Everton LFC,967,"['3c071c67-6b39-4e37-8e85-1451d71d7a90', '8f4fd47e-c24e-48cc-bd6d-0b002123c8a1', 'dca775e6-1ec5-4eff-8be5-cac151ce4c94']",47,,,,,,,,,,,,,,,,Everton LFC,967,00:38:47.144,Carry,True
,,,,,,"[38.9, 58.9]",,,,,,,,,,,,,1.62367,,,,,,,,,,,,f244d275-587e-4b61-8c4d-d4782a838889,2796,,,"[46.0, 63.6]",3775635,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,189,Everton LFC,967,"['02fa2e97-8c85-4d6b-bce2-c49862a2f413', 'df828efb-bed3-4606-afba-14746d591fe4', 'ff56bc69-38aa-40e1-be69-83f2daf123c8']",51,,,,,,,,,,,,,,,,Everton LFC,967,00:38:51.362,Carry,True
,,,,,,"[24.9, 64.5]",,,,,,,,,,,,,1.04297,,,,,,,,,,,,ba224c9f-e008-43a5-af72-5797366845f7,2800,,,"[26.0, 61.4]",3775635,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,189,Everton LFC,967,"['0cbf7d0f-9176-43f1-b098-9948d63ac2ba', '3c1057ce-04b1-4079-9b46-ee3dfa6482e0']",54,,,,,,,,,,,,,,,,Everton LFC,967,00:38:54.346,Carry,
,,,,,,"[12.7, 46.6]",,,,,,,,,,,,,1.872264,,,,,,,,,,,,fe8c8f20-7da2-4530-aa45-b4be661796d2,2803,,,"[14.1, 40.9]",3775635,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,189,Everton LFC,967,"['5d523561-37c1-4367-99a9-1ba070b378ea', 'b4b7fc4e-c4b5-4e71-a1df-1604dcf75f53', 'ce5a4333-71ac-4b6d-a5cc-423531d9c8f1']",57,,,,,,,,,,,,,,,,Everton LFC,967,00:38:57.389,Carry,True
,,,,,,"[99.3, 4.0]",,,,,,,,,,,,,5.212783,,,,,,,,,,,,456ac984-a3ee-4f81-ad93-aa5c84cfb600,2808,,,"[99.9, 13.8]",3775635,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Wing Back,189,Everton LFC,967,"['2a464f0e-fd28-4aa0-926e-d0a5000f57a2', 'a2dc767a-a1e1-4571-8278-d0aeee507541', 'e7d61284-06aa-4206-b47f-7c3bcb3c2552']",3,,,,,,,,,,,,,,,,West Ham United LFC,972,00:39:03.296,Carry,True
,,,,,,"[22.9, 69.9]",,,,,,,,,,,,,1.092222,,,,,,,,,,,,d07393eb-48fc-49a3-a287-84a98eed1b8b,2813,,,"[22.7, 74.3]",3775635,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Right Wing,189,Everton LFC,967,"['2ae80b2f-2447-4e97-b6b8-441f12233804', '63d31984-d171-4b5d-8099-fad022e1363e']",9,,,,,,,,,,,,,,,,Everton LFC,967,00:39:09.670,Carry,
,,,,,,"[25.1, 66.1]",,,,,,,,,,,,,1.743586,,,,,,,,,,,,09c24408-db56-4ca1-b04a-b94ecddb3d26,2816,,,"[22.6, 62.8]",3775635,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,189,Everton LFC,967,"['d855b600-2ff3-4f83-9dc4-dccc9412b50e', 'e2036512-bb39-4d98-beeb-6558b629f878']",11,,,,,,,,,,,,,,,,Everton LFC,967,00:39:11.719,Carry,
,,,,,,"[22.7, 75.9]",,,,,,,,,,,,,0.465011,,,,,,,,,,,,b821b59b-c4ee-4679-9df0-d8bb988bb4bc,2820,,,"[21.2, 74.7]",3775635,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,189,Everton LFC,967,"['1e93f017-6086-4743-808b-8c302c0cf63e', '3ec9b67c-f23c-4314-89b2-f778f07c8889', 'a33c97d2-5d12-4d50-8e19-b7c894b84527']",14,,,,,,,,,,,,,,,,Everton LFC,967,00:39:14.375,Carry,True
,,,,,,"[23.9, 65.7]",,,,,,,,,,,,,1.101568,,,,,,,,,,,,bf2d598b-6935-4014-9efa-8529b1da064f,2824,,,"[22.7, 69.9]",3775635,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Center Defensive Midfield,189,Everton LFC,967,"['5006f2eb-a108-494a-a608-17f910e60255', '89509baa-191b-42cb-af24-828a0bad6301', '97de1750-640c-4c51-8b3b-7be6c6a13a3d']",15,,,,,,,,,,,,,,,,Everton LFC,967,00:39:15.832,Carry,True
,,,,,,"[6.6, 38.6]",,,,,,,,,,,,,0.492343,,,,,,,,,,,,7ec14275-73ad-4bca-9ca8-09663d487bb3,2828,,,"[5.4, 39.7]",3775635,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,189,Everton LFC,967,"['4950d7da-db66-4b39-be45-d27643c5a9e3', '907e6604-ac2e-4946-ab7a-b62f87fe913d']",19,,,,,,,,,,,,,,,,Everton LFC,967,00:39:19.745,Carry,
,,,,,,"[11.6, 11.0]",,,,,,,,,,,,,1.79737,,,,,,,,,,,,d2ecb946-fe62-4b79-a43e-d3f6bc3dc49c,2831,,,"[10.8, 19.1]",3775635,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,189,Everton LFC,967,"['44b27179-45da-4dea-b40e-85d081ce98a3', '5ddc7f0f-a533-4947-88f7-b0b78c10fe2f']",22,,,,,,,,,,,,,,,,Everton LFC,967,00:39:22.568,Carry,
,,,,,,"[109.5, 5.2]",,,,,,,,,,,,,2.941303,,,,,,,,,,,,75968cf2-9cc2-46db-a9bb-8509c0c163e8,2848,,,"[100.2, 6.7]",3775635,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,191,West Ham United LFC,972,"['0b390ddb-eb42-45d2-884b-7ca43ca9c206', '7e4cd41b-0f6f-4706-8609-c206d9c51126', '9c41819e-c707-4345-9a34-ecd538d674d5']",6,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:06.189,Carry,True
,,,,,,"[20.2, 60.7]",,,,,,,,,,,,,0.939189,,,,,,,,,,,,72089c46-d144-47ec-b76c-48f4c3728362,2853,,,"[26.4, 55.5]",3775635,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,192,Everton LFC,967,"['4e2f46ed-b06d-46c7-9ccf-b2af9d752057', '5482fb10-c1e5-4b98-b701-5c8d1773b172', '5b3d403c-43ea-4876-b317-5c549aecd2a3']",14,,,,,,,,,,,,,,,,Everton LFC,967,00:40:14.186,Carry,True
