50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.104527,,,,,,,,,,,,,22be31a3-9d41-4d88-9748-6065608b6527,130,,"[49.6, 30.1]",3825899,2,,,,,-2.6279867,,Right Foot,,,,"[41.8, 25.7]",,Ground Pass,,8.955445,,,,Aymen Abdennour,4406.0,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Center Midfield,7,Valencia,207,['e9a6c0b4-fca7-4de0-a741-055ef788b270'],14,,,,,,,,,,,,,,,,,,Valencia,207,00:02:14.593,Pass,
,,,,,,,,,,,,,,,,2.452128,,,,,,,,,,,,,5370cae1-9260-49ba-a91c-17fb30f21767,132,,"[41.8, 25.7]",3825899,2,,,,,1.8682356,,Left Foot,,,,"[35.7, 45.6]",,Ground Pass,,20.813938,,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,7,Valencia,207,['d8b4416a-e3c0-4f56-8949-eb7ffe1e3875'],15,,,,,,,,,,,,,,,,,,Valencia,207,00:02:15.698,Pass,
,,,,,,,,,,,,,,,,0.922257,,,,,,,,,,,,,618debfd-624f-4fae-9294-9168cb364291,135,,"[41.4, 53.6]",3825899,2,,,,,-0.54257935,,Right Foot,,,,"[48.2, 49.5]",,Ground Pass,,7.940403,,,,Enzo Nicolás Pérez,5741.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,7,Valencia,207,['e4d99422-99d2-41da-8cc9-e9224876497a'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:02:20.186,Pass,
,,,,,,,,,,,,,,,,1.373961,,,,,,,,,,,,,0fb098a7-dcab-46ce-80f0-d47f8eaf26c0,138,,"[50.7, 44.6]",3825899,2,,,,,1.469693,,Right Foot,,,,"[52.1, 58.4]",,Ground Pass,,13.870832,,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,7,Valencia,207,['1823d25b-e670-4866-9117-6352fbfcd436'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:02:23.771,Pass,
,,,,,,,,,,,,,,,,1.698042,,,,,,,,,,,,,b41af532-b5c6-4d39-9960-c8f34215006a,141,,"[54.4, 59.0]",3825899,2,,,,,0.693552,,Right Foot,,,,"[71.0, 72.8]",,Ground Pass,,21.587032,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,7,Valencia,207,['175d8797-eabe-44a2-9e9b-7613faf1ecd6'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:02:26.179,Pass,
,,,,,,,,,,,,,,,,1.530041,,,,,,,,,,,,,82e82c7f-8c10-4e2e-9da6-9f8f7649eacf,144,,"[72.1, 72.7]",3825899,2,,,,,-2.577791,,Right Foot,,,,"[56.6, 62.9]",,Ground Pass,,18.338211,,,,Shkodran Mustafi,3638.0,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,7,Valencia,207,['4a319a59-086f-4530-9e90-f78059f6d1e0'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:02:28.835,Pass,
,,,,,,,,,,,,,,,,1.043247,,,,,,,,,,,,,ac36f84f-ea3e-4343-887b-35a9a68b9a4c,147,,"[56.9, 62.1]",3825899,2,,,,,-0.9800837,,Right Foot,,,,"[62.6, 53.6]",,Ground Pass,,10.234256,,,,Enzo Nicolás Pérez,5741.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,7,Valencia,207,['2ba09d29-1464-45fb-ad13-82cc5a99d16b'],31,,,,,,,,,,,,,,,,,,Valencia,207,00:02:31.098,Pass,
,,,,,,,,,,,,,,,,0.194612,,,,,,,,,,,,,2ed5ee35-066e-46fb-b626-abe94df13e75,150,,"[62.3, 52.9]",3825899,2,,,,,-2.0344439,,Right Foot,,,,"[61.1, 50.5]",,Ground Pass,,2.6832817,,Incomplete,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,7,Valencia,207,['ea8a8101-a815-4422-a6c5-85eb8e47cae0'],32,,,,,,,,,,,,,,,,,,Valencia,207,00:02:32.625,Pass,
,,,,,,,,,,,,,,,,1.876954,,,,,,,,,,,,,ae4801ac-c247-46b2-91a8-78e6207bb6e0,160,,"[69.2, 62.2]",3825899,2,,,,,0.65598845,,Right Foot,,,,"[85.7, 74.9]",,Low Pass,,20.821623,,,,Antonio Barragán Fernández,6663.0,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,7,Valencia,207,"['0d212d42-e3e3-479b-98f8-80d22abd4341', '50f9974f-9033-45e4-a2f0-c922f959467c']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:02:36.180,Pass,True
,,,,,,,,,,,,,,,,0.637345,,,,,,,,,,,,,f180d79f-6f76-461d-9b2f-2120a741e265,163,,"[91.2, 74.6]",3825899,2,,,,,-1.6523758,,Right Foot,,,,"[89.9, 58.7]",,Ground Pass,,15.953056,,,,Rodrigo Moreno Machado,5718.0,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,7,Valencia,207,['81075869-4d85-4773-85ed-d529c64f6f3d'],39,,,,,,,,,,,,,,,,,,Valencia,207,00:02:39.250,Pass,
,,,,,,,,,,,,,,,,1.184946,,,,,,,,,,,,,af2be972-fce3-4b81-8c0e-199a40d41fcd,166,,"[89.9, 58.7]",3825899,2,,,,,-1.769266,,No Touch,,,,"[86.3, 40.8]",,Ground Pass,,18.258423,True,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Midfield,7,Valencia,207,"['714e84b8-0adc-443b-9f17-1e4b53a32996', 'a0938985-1c45-4d8d-bf7d-931fa9a53fc1']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:02:39.968,Pass,
,,,,,,,,,,,,,,,,1.001745,,,,,,,,,,,,,cd17ac6d-4cda-4330-84a4-2efe8f8df6bd,174,,"[31.0, 38.2]",3825899,2,,,,,-0.1905181,,Right Foot,,,,"[45.0, 35.5]",,Low Pass,,14.25798,,Incomplete,,,,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Midfield,7,Valencia,207,"['6eea43ef-fd76-4c15-acf5-7220b99e3123', 'e562ed6b-3aaf-45bc-9c03-d9c716debbd8']",42,,,,,,,,,,,,,,,,,,Getafe,216,00:02:42.874,Pass,True
,,,,,,,,,,,,,,,,0.624504,,,,,,,,,,,,,e562ed6b-3aaf-45bc-9c03-d9c716debbd8,175,,"[75.1, 44.6]",3825899,2,,,,,1.04473,,Right Foot,,,,"[76.9, 47.7]",,Ground Pass,,3.5846896,,,,Enzo Nicolás Pérez,5741.0,,,,,,Recovery,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,7,Valencia,207,"['04b33ad0-c04d-4518-a809-268078a23572', 'cd17ac6d-4cda-4330-84a4-2efe8f8df6bd']",43,,,,,,,,,,,,,,,,,,Valencia,207,00:02:43.876,Pass,
,,,,,,,,,,,,,,,,0.587807,,,,,,,,,,,,,cbeee83f-bf4a-4f57-88dc-28c7e5104e99,178,,"[76.5, 47.4]",3825899,2,,,,,-2.0516837,,Left Foot,,,,"[74.1, 42.8]",,Ground Pass,,5.188449,,,,Daniel Parejo Muñoz,6595.0,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,7,Valencia,207,['83b81237-5d32-4ac4-bcff-fc351aaf52fd'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:02:44.517,Pass,
,,,,,,,,,,,,,,,,3.146131,,,,,,,,,,,,,a5152440-6647-45db-878f-144b9554c0c8,181,,"[75.7, 40.4]",3825899,2,,,,,-1.3108308,,Right Foot,,,,"[86.1, 1.3]",,High Pass,,40.459484,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,7,Valencia,207,['ef4e94bb-7c3b-4ee0-8535-f090fcb1653d'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:02:46.194,Pass,
,,,,,,,,,,,,,,,,0.734734,,,,,,,,,,,,,e7ab8390-0ede-486e-9e93-0967d50f093e,187,,"[29.8, 80.0]",3825899,3,,,,,-0.65107673,,,,,,"[36.1, 75.2]",,Low Pass,,7.920227,,,,Moisés Gómez Bordonado,11675.0,,,,,,Throw-in,1,From Throw In,Miguel Ángel Muñoz Alonso,220761.0,Right Back,8,Getafe,216,['9e9b932c-135e-4594-81e4-afe49ab1b28f'],4,,,,,,,,,,,,,,,,,,Getafe,216,00:03:04.383,Pass,
,,,,,,,,,,,,,,,,0.911597,,,,,,,,,,,,,3482e413-2289-4e1d-b44c-f739d9c22956,191,,"[35.8, 76.1]",3825899,3,,,,,2.893638,,Right Foot,,,,"[27.9, 78.1]",,Ground Pass,,8.149233,,,,Miguel Ángel Muñoz Alonso,220761.0,,,,,,,1,From Throw In,Moisés Gómez Bordonado,11675.0,Right Center Midfield,8,Getafe,216,"['81746076-4c39-4ba3-a08d-1bff5bd5f971', 'ba572120-786a-4a96-b01a-00cb31b06de6']",5,,,,,,,,,,,,,,,,,,Getafe,216,00:03:05.867,Pass,True
,,,,,,,,,,,,,,,,1.381973,,,,,,,,,,,,,d14e7998-e195-4050-a1d5-2ca33574e9a6,195,,"[9.2, 69.7]",3825899,3,,,,,0.3825252,,Right Foot,,,,"[34.8, 80.0]",,Ground Pass,,27.594383,,Out,,Moisés Gómez Bordonado,11675.0,,,,,,,1,From Throw In,Miguel Ángel Muñoz Alonso,220761.0,Right Back,8,Getafe,216,"['4dd844f3-bc31-4ea0-bb62-792fa36bcedc', 'e5bd709e-72ce-4f08-b2a2-9d1e28f98276']",12,,,,,,,,,,,,,,,,,,Getafe,216,00:03:12.674,Pass,True
,,,,,,,,,,,,,,,,1.256239,,,,,,,,,,,,,6ff75abf-9a05-4462-8ba0-821818b5cac4,197,,"[85.3, 0.1]",3825899,3,,True,,,0.2793232,,,,,,"[98.2, 3.8]",,Low Pass,,13.420135,,,,André Filipe Tavares Gomes,10802.0,,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,9,Valencia,207,['c84c9671-4702-4447-8264-011044cb6413'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:03:26.407,Pass,
,,,,,,,,,,,,,,,,1.888144,,,,,,,,,,,,,f72eee69-7b63-474b-b5dc-7ffaadd55cb2,206,,"[33.4, 76.6]",3825899,3,,,,,-0.0533202,,Right Foot,,,,"[69.0, 74.7]",,High Pass,,35.650665,,,,Pedro León Sánchez Gil,6907.0,,,,,,Free Kick,1,From Free Kick,Santiago Vergini,27403.0,Right Center Back,11,Getafe,216,['65976d70-81f2-4883-864c-9041dab10dc5'],52,,,,,,,,,,,,,,,,,,Getafe,216,00:03:52.354,Pass,
,,,,,,,,,,,,,,,,0.327748,,,,,,,,,,,,,74029877-112c-4bb7-95aa-e324c4ebb79b,208,,"[69.0, 74.7]",3825899,3,,,,,-0.19739556,,Head,,,,"[75.0, 73.5]",,Low Pass,,6.1188235,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,,1,From Free Kick,Pedro León Sánchez Gil,6907.0,Right Midfield,11,Getafe,216,"['4a543468-6866-4859-a98b-2ae822ce0f73', '6fca1155-0350-423e-827f-8a9a3f576e27']",54,,,,,,,,,,,,,,,,,,Getafe,216,00:03:54.242,Pass,
,,,,,,,,,,,,,,,,0.72385,,,,,,,,,,,,,1681d85d-978c-4241-96c2-77bea71b1414,214,,"[71.0, 80.0]",3825899,4,,,,,-1.4711276,,,,,,"[71.7, 73.0]",,Low Pass,,7.034913,,,,Mehdi Lacen,6745.0,,,,,,Throw-in,1,From Throw In,Miguel Ángel Muñoz Alonso,220761.0,Right Back,12,Getafe,216,['917eaf47-bc2b-45ab-872e-2355434f56a1'],8,,,,,,,,,,,,,,,,,,Getafe,216,00:04:08.546,Pass,
,,,,,,,,,,,,,,,,0.65183,,,,,,,,,,,,,d508a99c-e8e5-45fb-9025-00a8da994b4a,218,,"[76.7, 71.9]",3825899,4,,,,,-0.029188788,,Left Foot,,,,"[90.4, 71.5]",,Ground Pass,,13.705838,,,,Álvaro Vázquez García,24035.0,,,,,,,1,From Throw In,Mehdi Lacen,6745.0,Center Defensive Midfield,12,Getafe,216,['8a69d5ce-126c-456a-820d-befd9f045919'],10,,,,,,,,,,,,,,,,,,Getafe,216,00:04:10.458,Pass,
,,,,,,,,,,,,,,,,1.823812,,,,,,,,,,,,,807aa0be-8618-450d-b690-d592ce49ea65,223,,"[91.6, 78.8]",3825899,4,,,,,-3.1265185,,Right Foot,,,,"[71.7, 78.5]",,Ground Pass,,19.902262,,,,Miguel Ángel Muñoz Alonso,220761.0,,,,,,,1,From Throw In,Álvaro Vázquez García,24035.0,Center Forward,12,Getafe,216,"['70386506-03e9-460f-b36c-bf410879955a', '90d801a4-633b-4210-a85e-708a1dfef801']",15,,,,,,,,,,,,,,,,,,Getafe,216,00:04:15.028,Pass,True
,,,,,,,,,,,,,,,,1.686631,,,,,,,,,,,,,738c5f98-eec0-41ff-90e7-2d40d2e7b6f3,226,,"[66.2, 75.7]",3825899,4,,,,,-2.7115145,,Right Foot,,,,"[44.4, 65.7]",,Ground Pass,,23.984161,,,,Santiago Vergini,27403.0,,,,,,,1,From Throw In,Miguel Ángel Muñoz Alonso,220761.0,Right Back,12,Getafe,216,['7e735437-e21d-4aa7-ac5b-9365abb7d73e'],18,,,,,,,,,,,,,,,,,,Getafe,216,00:04:18.635,Pass,
,,,,,,,,,,,,,,,,2.097129,,,,,,,,,,,,,298548bf-026b-42e7-8333-54ec2abd8f81,229,,"[42.9, 63.9]",3825899,4,,,,,-1.8874536,,Right Foot,,,,"[37.1, 46.2]",,Ground Pass,,18.626057,,,,Carlos Martín Vigaray,6856.0,,,,,,,1,From Throw In,Santiago Vergini,27403.0,Right Center Back,12,Getafe,216,['3c0ca779-9cad-45fc-8339-2a1a96d17dd4'],21,,,,,,,,,,,,,,,,,,Getafe,216,00:04:21.008,Pass,
,,,,,,,,,,,,,,,,1.63847,,,,,,,,,,,,,bc55d819-ef1a-4b65-8d03-c0fe079c9338,232,,"[39.6, 42.1]",3825899,4,,,,,-1.4618956,,Right Foot,,,,"[43.7, 4.6]",,Ground Pass,,37.72347,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Carlos Martín Vigaray,6856.0,Left Center Back,12,Getafe,216,['6c772a08-32ab-44c9-8512-1a863593e2af'],24,,,,,,,,,,,,,,,,,,Getafe,216,00:04:24.800,Pass,
,,,,,,,,,,,,,,,,1.342812,,,,,,,,,,,,,35cca472-f297-4d9f-9ec8-8fe1164d1770,235,,"[41.7, 5.9]",3825899,4,,,,,1.3688263,,Right Foot,,,,"[46.0, 26.9]",,Ground Pass,,21.435719,,,,Mehdi Lacen,6745.0,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Left Back,12,Getafe,216,['04740869-ad61-473b-ba07-cbc3b49bc469'],28,,,,,,,,,,,,,,,,,,Getafe,216,00:04:28.662,Pass,
,,,,,,,,,,,,,,,,2.433676,,,,,,,,,,,,,81a332ff-195c-4726-ba5f-a68fb262176d,238,,"[50.9, 31.4]",3825899,4,,,,,1.344298,,Left Foot,,,,"[62.1, 80.0]",,High Pass,,49.87384,,Out,,Pedro León Sánchez Gil,6907.0,,,True,,,,1,From Throw In,Mehdi Lacen,6745.0,Center Defensive Midfield,12,Getafe,216,['1e17f032-2d35-49cb-a8f5-7b77468a8fe5'],32,,,,,,,,,,,,,,,,,,Getafe,216,00:04:32.107,Pass,
,,,,,,,,,,,,,,,,1.128469,,,,,,,,,,,,,fa74b1ea-6c57-40e1-a397-ed55315eaea3,240,,"[57.5, 0.1]",3825899,4,,,,,2.0131705,,,,,,"[54.8, 5.8]",,Low Pass,,6.307139,,,,Enzo Nicolás Pérez,5741.0,,,,,,Throw-in,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,13,Valencia,207,['15d81ea4-b93a-44f3-9a91-39678c9515a8'],45,,,,,,,,,,,,,,,,,,Valencia,207,00:04:45.758,Pass,
,,,,,,,,,,,,,,,,0.666583,,,,,,,,,,,,,475a18ce-47e1-4bec-8839-8327f1378ddf,243,,"[54.8, 5.8]",3825899,4,,,,,-1.1071488,,Right Foot,,,,"[56.9, 1.6]",,Ground Pass,,4.6957426,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,13,Valencia,207,['f7b0d73f-d0c2-48ed-8f08-250e66fbc84b'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:04:47.117,Pass,
,,,,,,,,,,,,,,,,1.829058,,,,,,,,,,,,,951e7519-b408-4837-b48e-c39f6f63bb25,246,,"[56.9, 3.0]",3825899,4,,,,,2.6607053,,Left Foot,,,,"[33.9, 15.0]",,Ground Pass,,25.942244,,,,Aymen Abdennour,4406.0,,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,13,Valencia,207,['f7d5f33c-9899-4dc4-a0c2-0bca89c01a50'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:04:47.916,Pass,
,,,,,,,,,,,,,,,,2.412059,,,,,,,,,,,,,b8fe7770-48ac-4d1f-92a8-638a657801e4,249,,"[30.2, 20.9]",3825899,4,,,,,1.56158,,Right Foot,,,,"[30.4, 42.6]",,Ground Pass,,21.700922,,,,Shkodran Mustafi,3638.0,,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,13,Valencia,207,['188eccf6-4c9c-460e-b0a0-add3237f1548'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:04:51.321,Pass,
,,,,,,,,,,,,,,,,1.762519,,,,,,,,,,,,,43fd63df-c24c-420b-abd7-7f9da7a4c6eb,252,,"[42.2, 50.5]",3825899,4,,,,,-1.4632133,,Right Foot,,,,"[44.9, 25.5]",,Ground Pass,,25.145378,,,,Aymen Abdennour,4406.0,,,,,,,1,From Throw In,Shkodran Mustafi,3638.0,Right Center Back,13,Valencia,207,['f00674b7-a117-4c01-8b45-baef2989cfb6'],58,,,,,,,,,,,,,,,,,,Valencia,207,00:04:58.391,Pass,
,,,,,,,,,,,,,,,,1.255854,,,,,,,,,,,,,af43b71a-1d5a-4f44-93d4-c9fdfd953c07,255,,"[56.5, 19.9]",3825899,5,,,,,-1.5335795,,Left Foot,,,,"[57.2, 1.1]",,Ground Pass,,18.813028,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Throw In,Aymen Abdennour,4406.0,Left Center Back,13,Valencia,207,['fedd864c-07d0-4d9c-9f4c-d9cbdd4db905'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:05:03.610,Pass,
,,,,,,,,,,,,,,,,0.99887,,,,,,,,,,,,,035bd0e6-8ffa-4905-963b-a41190248a58,258,,"[57.2, 1.1]",3825899,5,,,,,0.97361964,,Left Foot,,,,"[64.0, 11.1]",,Ground Pass,,12.092973,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,13,Valencia,207,['854a3fac-1c88-4fe4-b0bd-825a94b280c4'],5,,,,,,,,,,,,,,,,,,Valencia,207,00:05:05.084,Pass,
,,,,,,,,,,,,,,,,0.377442,,,,,,,,,,,,,984dd9d5-f288-4e8f-97fb-f7868f736f94,262,,"[63.7, 10.9]",3825899,5,,,,,3.1415927,,Right Foot,,,,"[57.0, 10.9]",,Ground Pass,,6.7,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Midfield,13,Valencia,207,"['5880ff0b-4faf-49c7-a9e3-b9150b3c0dbd', 'caf4cf3e-867b-4aff-a929-dd3925c74252']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:05:06.242,Pass,True
,,,,,,,,,,,,,,,,3.361164,,,,,,,,,,,,,ce3bc52d-7776-4bd6-8783-1d186c4ff7a0,267,,"[48.7, 20.9]",3825899,5,,,,,0.02427779,,Left Foot,,,,"[94.0, 22.0]",,High Pass,,45.313354,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,13,Valencia,207,['f9fb0209-edcb-4841-ab87-ab5e93cd3803'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:05:08.415,Pass,
,,,,,,,,,,,,,,,,1.103773,,,,,,,,,,,,,f9fb0209-edcb-4841-ab87-ab5e93cd3803,268,,"[26.1, 58.1]",3825899,5,,,,,1.3045443,,Head,,,,"[28.8, 68.0]",,Low Pass,,10.261579,,,,Miguel Ángel Muñoz Alonso,220761.0,,,,,,Recovery,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,14,Getafe,216,"['a85d0c0b-6c19-4978-954e-cb880c8d5228', 'ce3bc52d-7776-4bd6-8783-1d186c4ff7a0']",11,,,,,,,,,,,,,,,,,,Getafe,216,00:05:11.776,Pass,
,,,,,,,,,,,,,,,,1.565142,,,,,,,,,,,,,b41f616b-e431-45a5-af8f-f7656b8c8c0e,272,,"[21.9, 66.8]",3825899,5,,,,,-1.7366787,,Right Foot,,,,"[18.2, 44.7]",,Ground Pass,,22.407587,,,,Carlos Martín Vigaray,6856.0,,,,,,,1,Regular Play,Miguel Ángel Muñoz Alonso,220761.0,Right Back,14,Getafe,216,['1ad5ad81-962e-4673-b7cb-66a3b34fb038'],15,,,,,,,,,,,,,,,,,,Getafe,216,00:05:15.427,Pass,
,,,,,,,,,,,,,,,,2.55394,,,,,,,,,,,,,f028e06e-fba2-49ce-8684-3bbf13152ca5,275,,"[18.6, 39.7]",3825899,5,,,,,-0.3151669,,Left Foot,,,,"[59.7, 26.3]",,Low Pass,,43.22927,,Incomplete,,,,,,,,,,1,Regular Play,Carlos Martín Vigaray,6856.0,Left Center Back,14,Getafe,216,['8a6f4a79-f6dc-4282-ab58-9875dc18864e'],18,,,,,,,,,,,,,,,,,,Getafe,216,00:05:18.681,Pass,
,,,,,,,,,,,,,,,,0.826879,,,,,,,,,,,,,8a6f4a79-f6dc-4282-ab58-9875dc18864e,276,,"[60.4, 53.8]",3825899,5,,,,,-3.0634909,,Right Foot,,,,"[48.9, 52.9]",,Ground Pass,,11.535164,,,,Shkodran Mustafi,3638.0,,,,,,Recovery,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,15,Valencia,207,"['e48f12f9-42dd-46c0-862e-bc1bcc991c4d', 'f028e06e-fba2-49ce-8684-3bbf13152ca5']",21,,,,,,,,,,,,,,,,,,Valencia,207,00:05:21.235,Pass,
,,,,,,,,,,,,,,,,1.199188,,,,,,,,,,,,,17548ded-8ed9-485c-b125-2687f00fbeaf,279,,"[50.0, 52.3]",3825899,5,,,,,-0.59523576,,Right Foot,,,,"[75.4, 35.1]",,Ground Pass,,30.675724,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,15,Valencia,207,['06611ea3-221b-49dd-afcf-6bc3131f68fd'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:05:24.737,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,d709a7fa-7789-458b-a2fd-17d25cf06cc2,283,,"[75.0, 35.4]",3825899,5,,,,,-1.127146,,Right Foot,,,,"[79.8, 25.3]",,Ground Pass,,11.182576,,,,Rodrigo Moreno Machado,5718.0,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Midfield,15,Valencia,207,['dd939eb2-3c65-44b4-82b5-b91fd44e0c77'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:05:26.096,Pass,
,,,,,,,,,,,,,,,,1.688824,,,,,,,,,,,,,5774ccb5-1963-4ed8-87ab-49915cadcc29,289,,"[37.2, 41.2]",3825899,5,,,,,-1.6475682,,Right Foot,,,,"[35.7, 21.7]",,Ground Pass,,19.557608,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,Regular Play,Carlos Martín Vigaray,6856.0,Left Center Back,16,Getafe,216,['2bc0b0b9-8031-4950-bd39-3617b8090937'],32,,,,,,,,,,,,,,,,,,Getafe,216,00:05:32.162,Pass,
,,,,,,,,,,,,,,,,1.134482,,,,,,,,,,,,,9e3c1348-5565-41e4-aac0-36fd46813b4b,292,,"[41.9, 20.0]",3825899,5,,,,,1.3086765,,Left Foot,,,,"[44.1, 28.2]",,Ground Pass,,8.489994,,,,Mehdi Lacen,6745.0,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Left Back,16,Getafe,216,['104b1d90-7d07-4a79-bbfb-e9a81b5cf6a7'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:05:36.929,Pass,
,,,,,,,,,,,,,,,,1.427682,,,,,,,,,,,,,d57ed637-7b4d-465c-9f6c-b8eac087af2c,295,,"[46.8, 30.6]",3825899,5,,,,,1.5028161,,Left Foot,,,,"[48.4, 54.1]",,Ground Pass,,23.554405,,,,Moisés Gómez Bordonado,11675.0,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Center Defensive Midfield,16,Getafe,216,['e760ca9b-296d-4664-a8e4-9a6f51a7e499'],39,,,,,,,,,,,,,,,,,,Getafe,216,00:05:39.426,Pass,
,,,,,,,,,,,,,,,,1.802437,,,,,,,,,,,,,ba9456df-9b8f-436a-8d5c-513b467dec17,298,,"[51.3, 57.7]",3825899,5,,,,,0.89983845,,Right Foot,,,,"[66.7, 77.1]",,Ground Pass,,24.769337,,,,Pedro León Sánchez Gil,6907.0,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Midfield,16,Getafe,216,['6cfa1347-91e7-4d7f-99c1-d821c774da45'],42,,,,,,,,,,,,,,,,,,Getafe,216,00:05:42.374,Pass,
,,,,,,,,,,,,,,,,0.72926,,,,,,,,,,,,,a2b65b6b-0db2-4d69-8e11-0c13f6b021ff,303,,"[70.0, 76.1]",3825899,5,,,,,-3.0828369,,Right Foot,,,,"[66.6, 75.9]",,Ground Pass,,3.4058774,,,,Moisés Gómez Bordonado,11675.0,,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Right Midfield,16,Getafe,216,"['27dd9797-723f-4569-9c3e-196571ea63de', '6d872e52-6fa8-479f-bec4-ac65818321de']",48,,,,,,,,,,,,,,,,,,Getafe,216,00:05:48.977,Pass,True
