50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aac8c92-ed46-447a-8c07-b8b354a58868,1896,,,"[43.4, 6.1]",3825671,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Guidetti,6038.0,Center Forward,96,Celta Vigo,209,['db27fc09-bd84-4d41-bc05-985331ce3d65'],25,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:25.209,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f59a998e-2dc9-4c7b-b422-389b02a78e3a,1904,,,"[99.4, 40.3]",3825671,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,97,Sporting Gijón,1041,['17749f90-c7e0-4f36-9c40-2cb9d3aef66d'],59,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:59.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633c7f5c-ce04-463a-b77b-42d6c119d586,1910,,,"[81.9, 30.9]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,97,Sporting Gijón,1041,['4e11b374-ff22-4a1f-928c-50cd5a344740'],2,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:02.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a5630da-5e1a-4897-bf6c-0a9108d6dd08,1913,,,"[100.0, 3.3]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,97,Sporting Gijón,1041,['52781171-3872-4513-8863-26fb1cd3c729'],4,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:04.767,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,31f84970-76fe-41f1-b5b4-c04284182f50,1920,,,"[29.9, 66.1]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Right Wing,97,Sporting Gijón,1041,['84e824ac-f26c-4803-8ad3-7f1853abe69a'],13,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:13.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e861615-4188-4597-b2c5-2a4b8635f8a8,1924,,,"[83.3, 8.4]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ismael López Blanco,24263.0,Left Back,97,Sporting Gijón,1041,['b934e632-87b4-4f03-88ae-3edb2474e6ab'],17,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:17.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fadc64b6-aa7c-4d5b-8050-5431ca2224cc,1928,,,"[39.8, 32.2]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Center Midfield,97,Sporting Gijón,1041,['baf457ff-1f17-4590-bf53-2fee1c6fd8d4'],21,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:21.935,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2b780c1-1a28-48b6-b4fd-2f33767929f5,1931,,,"[98.8, 25.5]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,97,Sporting Gijón,1041,['3c5d6f13-aef2-4803-9c34-8d21b5b28a5d'],27,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:27.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8acb8300-749b-4d1a-bef9-773d9c1b4b85,1935,,,"[26.1, 45.1]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,97,Sporting Gijón,1041,['eaf671f2-e00e-4162-89ab-4bc1084fe86e'],29,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:29.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed3a87f4-1381-433c-9549-a78594b3c3f8,1938,,,"[39.8, 71.2]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Lora Ramos,26633.0,Right Back,97,Sporting Gijón,1041,['73a510f8-3dfd-43f6-8344-7fc18bbb44db'],34,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:34.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,049f82cd-3e65-449c-82fe-48aafbc81703,1941,,,"[33.7, 58.2]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Hernández Rodríguez,6561.0,Right Center Back,97,Sporting Gijón,1041,['3285f6fa-1331-4f05-91ac-76a89f0630b0'],36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:36.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44a3b839-737c-4d40-a346-7d7515994839,1944,,,"[36.7, 75.6]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alen Halilović,6926.0,Right Wing,97,Sporting Gijón,1041,['4da3572a-4e44-40a7-9d6a-24f256f4a3d7'],38,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:38.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c26fbe5d-3a5c-41b0-926b-1adc09eb935c,1947,,,"[65.9, 59.6]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,97,Sporting Gijón,1041,['2efc1b9e-eea2-4467-9ea8-ce6667e2ab60'],42,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:42.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c3545bb-47b8-41e0-8b3b-a16c49db9bc5,1954,,,"[80.1, 13.8]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,97,Sporting Gijón,1041,['b8778fe2-de2d-4bb3-82b7-66cece8d862b'],49,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:49.269,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba1994a6-ce53-469b-8fd7-aa153aefbe43,1957,,,"[94.0, 21.6]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,97,Sporting Gijón,1041,['7206d6f3-2d84-4ff8-a646-b20a55408cce'],49,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:49.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f415d4b4-016e-448d-9251-c9d573287146,1965,,,"[57.2, 47.6]",3825671,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Center Midfield,97,Sporting Gijón,1041,['d10f6d9c-c6ce-42e8-903d-5e7e8dce1fe6'],53,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:53.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ae2f2a2-c1eb-4917-a9a2-62df75a44634,1974,,,"[55.6, 4.1]",3825671,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,98,Sporting Gijón,1041,['43625914-9d6c-4e00-b6f5-13a994ff174e'],14,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:14.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee3db95-ab49-4e64-91d2-504cfb77b11e,1980,,,"[79.9, 20.2]",3825671,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,99,Sporting Gijón,1041,['a9b372ce-c1c0-4c12-915c-223989097851'],38,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:38.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52f79ce8-0aaf-4249-b2a6-6a57af9ef3c0,1984,,,"[78.7, 2.5]",3825671,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,100,Sporting Gijón,1041,['2f8ba70b-7f6c-445b-ae2a-b0b1b9eb9b53'],56,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:56.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35d976ca-3ad2-4a30-a5e6-43153eabb6bb,1986,,,"[74.3, 24.0]",3825671,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,100,Sporting Gijón,1041,['6762b8cb-0e16-4ab1-880a-159871535ae6'],58,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:58.070,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ba233a-a41e-44e8-961e-27cc8082816d,1992,,,"[104.0, 46.5]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,100,Sporting Gijón,1041,['9f25bc9e-fe94-4c39-a84b-c844f32e00d0'],6,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:06.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58c0cf83-b41b-4fdb-addd-c465ffa01ecf,1997,,,"[94.2, 48.9]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernardo José Espinosa Zúñiga,6573.0,Left Center Back,100,Sporting Gijón,1041,['0d7bad4b-1485-404a-8dda-06cedc1ad778'],10,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:10.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0904c97d-b4ad-4e93-ae1d-a26cb5b331ad,1999,,,"[92.6, 73.6]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alen Halilović,6926.0,Right Wing,100,Sporting Gijón,1041,['a908665e-3e77-4c13-8813-ef12c67918ff'],11,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:11.740,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d783a7b2-72b5-4aa9-b005-27fb7f49dade,2007,,,"[42.0, 8.1]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Guidetti,6038.0,Center Forward,100,Sporting Gijón,1041,['d37b8467-5dbe-442d-a295-4a47904f1991'],22,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:22.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6b1f40-57f6-445a-8fcd-84023d8e5b88,2010,,,"[98.8, 74.2]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Lora Ramos,26633.0,Right Back,100,Sporting Gijón,1041,['9a4c6f16-c631-45b5-b39f-1d5a3a919be5'],24,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:24.937,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,686b8a03-3a0c-4a87-8305-77245f7e2ca6,2017,,,"[103.2, 70.6]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alen Halilović,6926.0,Right Wing,100,Sporting Gijón,1041,['a43d9dc2-7269-461c-9fda-0af69be0f086'],29,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:29.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e920f383-e50d-4a61-b185-0a52d6a08f7d,2022,,,"[18.7, 40.7]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,100,Sporting Gijón,1041,['47df01bb-54ca-49d8-ac74-50fd6bef25f3'],36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:36.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d258ad82-bdcf-4431-a30a-f5907d01e307,2028,,,"[77.3, 15.8]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,100,Sporting Gijón,1041,['f1902870-9838-4d17-b670-3fcb8a2662e4'],50,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:50.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e0038a8-3e33-4edb-82d0-35b471b3a1f3,2032,,,"[75.9, 34.7]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,100,Sporting Gijón,1041,"['680dcbac-c238-47f3-82d7-e0cd58c00d66', 'bfb4f8b2-6270-43b7-92d7-6d9f4ec1f5bc']",52,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:52.777,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c63359f-f311-4c3d-a787-bb2b8c7ac2e7,2035,,,"[76.3, 63.0]",3825671,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alen Halilović,6926.0,Right Wing,100,Sporting Gijón,1041,['ddc95b7d-98cd-4664-b99f-9595abbba3e9'],54,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:54.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c04699d-dd8e-4b1f-80c0-b283c5c3b812,2040,,,"[8.4, 15.7]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,101,Celta Vigo,209,['1781c607-e943-4674-aa1c-c2927ec62ef8'],27,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:27.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750454f7-b7c3-4b70-a4ec-8c2cb29189c3,2042,,,"[23.1, 6.9]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Planas Antolínez,7577.0,Left Back,101,Celta Vigo,209,['542343df-1e9b-4713-9e24-af2124a2ebd8'],28,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:28.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b2da54-b813-4e9f-91af-daf48709523a,2044,,,"[9.4, 12.1]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,101,Celta Vigo,209,['7679838e-e498-45a7-9852-0f15b5cffc1b'],30,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:30.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c3f809b-667c-4466-8342-7aa9c6840b60,2048,,,"[6.0, 36.2]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,101,Celta Vigo,209,"['6a7a13a1-6a21-40fd-a50d-4294afeb3e85', 'c6fe93b8-0486-450b-84a5-350129e1d467']",32,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:32.916,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14ff7626-02b5-401f-9a60-5084c3202009,2051,,,"[5.8, 12.9]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,101,Celta Vigo,209,['badfbdbf-d1b1-4c04-b1bb-7614bd116d38'],34,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:34.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497894b9-f746-4879-80df-c79d9240f987,2054,,,"[2.0, 27.6]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,101,Celta Vigo,209,['f924636a-26da-4ac7-9fc7-91614bb00a45'],37,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:37.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a93ca6c4-93fc-4df3-8779-2559bebc1484,2057,,,"[6.6, 10.5]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,101,Celta Vigo,209,['88be04b5-2fde-4255-b376-9cb854623bfd'],39,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:39.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6ee55d2-7984-4f2f-828e-6ef0bf630c3f,2061,,,"[54.2, 18.7]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Pablo Hernández,6801.0,Left Center Midfield,101,Celta Vigo,209,['ef295975-65ab-4b3a-b4de-2694f00bc6a4'],43,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:43.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09c9729d-a4f1-4358-a37f-989ef0fb70b5,2063,,,"[68.9, 22.1]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Guidetti,6038.0,Center Forward,101,Celta Vigo,209,['150eb145-652f-4561-be75-8fa3c5202f19'],44,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:44.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,056e1fb7-47c6-45dd-902b-0353cf060f53,2066,,,"[62.9, 22.7]",3825671,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Pablo Hernández,6801.0,Left Center Midfield,101,Celta Vigo,209,"['0a1ae596-7524-48ae-bc2a-73a3d614b07e', 'e9aec5db-c768-4a30-a644-80b852b4276f']",45,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:45.977,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fd9f619-afb8-4a7b-8e50-ee3b5108969d,2071,,,"[63.1, 22.1]",3825671,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Pablo Hernández,6801.0,Left Center Midfield,102,Celta Vigo,209,['49374188-8299-4e57-9106-999880f9648c'],8,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:08.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd15cad-807c-41c6-802f-87796bc67040,2074,,,"[118.7, 10.9]",3825671,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Agudo Durán,6724.0,Left Wing,102,Celta Vigo,209,"['56cac891-bb1d-4791-96d4-43e05af82c13', 'c1e16e91-bfc0-48b9-90ce-190770fa37ae']",13,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:13.946,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f982006-c78a-410f-adfa-efdc4708ddd2,2078,,,"[66.3, 57.6]",3825671,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Omar Mascarell González,18398.0,Right Defensive Midfield,103,Sporting Gijón,1041,['dcf1a2d4-0d40-415f-942f-2d3857106734'],50,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:50.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,08559e38-c74a-4d2b-b048-8ae94921061d,2081,,,"[65.7, 13.2]",3825671,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Guidetti,6038.0,Center Forward,103,Sporting Gijón,1041,['6399094f-07a2-4ba1-adb5-e2ea4dbbcdf9'],50,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:50.481,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd8ffa04-4331-4b18-8bc9-09c6090ea337,2084,,,"[84.3, 65.4]",3825671,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,103,Sporting Gijón,1041,['630d1337-6465-4782-9156-dce2e16801ba'],56,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:56.462,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,69b57cfe-8dbe-4448-911d-9453db6f4836,2088,,,"[95.2, 18.5]",3825671,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Guidetti,6038.0,Center Forward,103,Sporting Gijón,1041,['1bfac6d6-c098-47ab-be2d-e5e17503d00c'],4,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:04.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548e2a3-09af-47e7-bd52-ecc9762782e2,2094,,,"[40.2, 5.9]",3825671,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ismael López Blanco,24263.0,Left Back,103,Sporting Gijón,1041,"['a56494e5-b55e-4e04-bd68-cf2ce7e1aafc', 'b6e82a24-a94f-4595-b300-862090a1c2af']",11,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:11.462,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc59ded4-9738-43ed-b32a-58ef3da92cc0,2097,,,"[65.7, 6.9]",3825671,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing,103,Sporting Gijón,1041,"['85a82b89-d553-453e-a8e3-682235ad6643', 'adc04489-608f-49a0-92bc-a0138e1ef1b0']",12,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:12.559,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5024715-11e2-466f-a439-ea21cf069d54,2101,,,"[67.9, 10.8]",3825671,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ismael López Blanco,24263.0,Left Back,103,Sporting Gijón,1041,['e4c691ce-43af-4059-8df9-979508361532'],16,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:16.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949b2924-8534-4827-a596-e3d2c83e4f11,2122,,,"[38.2, 60.1]",3825671,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Center Midfield,104,Sporting Gijón,1041,['4f80aa4c-f346-4312-ae25-c7a95ed709c6'],18,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:18.331,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8865fbed-604a-45ce-a2b8-f545e9456da0,2124,,,"[84.2, 51.1]",3825671,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Right Wing,104,Sporting Gijón,1041,['99ac9584-b831-4fe2-a455-84e92efb560b'],21,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:21.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d99e76-5c79-4382-926e-1e4f03138ac6,2127,,,"[25.9, 60.8]",3825671,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Lora Ramos,26633.0,Right Back,104,Sporting Gijón,1041,['49e22c47-3ce2-4221-adf0-c3b59c7bb8a5'],27,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:27.365,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,120d2590-4a3f-4b0b-b07f-0030b82d26b0,2129,,,"[79.7, 64.0]",3825671,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,104,Sporting Gijón,1041,['9c174b61-65bb-486c-aba1-98d34a30c5be'],30,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:30.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2754f5-f1f3-4a95-8061-4c95388b401b,2136,,,"[35.4, 6.9]",3825671,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Planas Antolínez,7577.0,Left Back,104,Sporting Gijón,1041,['94299bfb-71da-48ff-997e-f7514931c17c'],37,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:37.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5238597-824c-4d0b-a8f5-83c5bf896618,2141,,,"[78.5, 67.4]",3825671,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,105,Sporting Gijón,1041,['89b083c5-c521-4fe8-829c-36a010a3b5d7'],50,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:50.964,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c932ed6-e4f3-497f-bf61-13031c1e8ccf,2144,,,"[86.0, 60.6]",3825671,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,105,Sporting Gijón,1041,['1e1aabed-7085-4ddb-ab68-c78082a08e1d'],52,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:52.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a25bce3-f48e-4d1a-bfcd-4ad38496c1fa,2147,,,"[8.0, 42.9]",3825671,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iván Cuéllar Sacristán,6610.0,Goalkeeper,106,Sporting Gijón,1041,['9103d188-ee9e-4070-96d9-36eda19245e3'],2,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:10:02.764,Ball Receipt*,
