ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.490754,,,,,,,,,,,,,ae14290e-748c-418e-84a0-5f1b43afd4d6,140,,"[66.5, 69.6]",3825618,2,,,,,3.0068214,,Left Foot,,,,"[60.6, 70.4]",,Ground Pass,5.9539905,,,,,David García Santana,6927.0,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Center Defensive Midfield,7,Las Palmas,208,"['539886f3-a010-4d5c-baad-0b3eca5b029e', 'c478d272-d9e6-4f6f-9194-2cd778092409']",23,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:23.413,Pass,True
,,,,,,,,,,,,,,1.20272,,,,,,,,,,,,,095cec89-b218-4c0b-acdf-52ae86ed90c1,143,,"[55.8, 69.7]",3825618,2,,,,,-2.5239575,,Right Foot,,,,"[41.3, 59.4]",,Ground Pass,17.78595,,,,,Aythami Artiles Oliva,8440.0,,,,,,,1,Regular Play,David García Santana,6927.0,Right Center Back,7,Las Palmas,208,['d0f7d433-c5a1-4330-ac88-ccbecbf7e05e'],25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:25.173,Pass,
,,,,,,,,,,,,,,1.854022,,,,,,,,,,,,,dac29d0e-7f10-40ff-b030-54e9cd27dc6a,147,,"[42.9, 58.1]",3825618,2,,,,,0.042319994,,Right Foot,,,,"[73.6, 59.4]",,Ground Pass,30.727512,,,,,Roque Mesa Quevedo,3610.0,,,,,,,1,Regular Play,Aythami Artiles Oliva,8440.0,Center Back,7,Las Palmas,208,['d61552fb-6f23-4a78-9c2a-b53672aae920'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:27.295,Pass,
,,,,,,,,,,,,,,0.637165,,,,,,,,,,,,,be57063f-ee1f-4659-973d-5064d7e3fdcb,150,,"[73.3, 59.4]",3825618,2,,,,,-1.7561443,,Right Foot,,,,"[72.4, 54.6]",,Ground Pass,4.883646,,,,,Jonathan Viera Ramos,10755.0,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,7,Las Palmas,208,['45f46079-5e59-4798-8cbb-3ad061f69b5e'],29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:29.189,Pass,
,,,,,,,,,,,,,,0.893629,,,,,,,,,,,,,5ddb0de9-f85c-4938-b213-00bd5edd4054,153,,"[72.5, 51.5]",3825618,2,,,,,-0.3344081,27123ec2-75d6-45b2-a9dc-637fdeeb8780,Right Foot,,,,"[84.3, 47.4]",,Low Pass,12.491998,,,,,Sergio Ezequiel Araújo,8167.0,True,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Forward,7,Las Palmas,208,['97cfa86e-6c4c-4b61-96b2-6f3a6821bcca'],30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:02:30.931,Pass,
,,,,,,,,,,,,,,2.230671,,,,,,,,,,,,,107888f7-fb17-424d-b1e2-d4af86bd2856,158,,"[6.0, 36.0]",3825618,3,,True,,,0.25386167,,Right Foot,,,,"[61.5, 50.4]",,High Pass,57.337685,,,,,Adrián González Morales,6557.0,,,,,,Goal Kick,1,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,8,Eibar,322,['bc8ce49d-010c-4b20-aeef-860c8a067286'],7,,,,,,,,,,,,,,,,,,Eibar,322,00:03:07.801,Pass,
,,,,,,,,,,,,,,1.868682,,,,,,,,,,,,,83505e19-c520-4df7-b26b-f9f126c19ede,160,,"[61.5, 50.2]",3825618,3,,,,,0.03844259,,Head,,,,"[74.5, 50.7]",,High Pass,13.009612,,,Incomplete,,Borja González Tomás,6566.0,,,,,,,1,From Goal Kick,Adrián González Morales,6557.0,Center Attacking Midfield,8,Eibar,322,"['1245cce6-137b-44d0-9a6f-6565cba109c8', '921ed881-7380-44af-be7d-175a702591dc']",10,,,,,,,,,,,,,,,,,,Eibar,322,00:03:10.045,Pass,
,,,,,,,,,,,,,,2.276569,,,,,,,,,,,,,1245cce6-137b-44d0-9a6f-6565cba109c8,162,,"[45.6, 29.4]",3825618,3,,,,,-0.12514897,,Head,,,,"[76.6, 25.5]",,High Pass,31.24436,,,Incomplete,,Sergio Ezequiel Araújo,8167.0,,,,,,Interception,1,From Goal Kick,David García Santana,6927.0,Right Center Back,8,Eibar,322,"['83505e19-c520-4df7-b26b-f9f126c19ede', '973134b2-1eaf-4aa6-835b-81c34473e00f', 'a81b9e09-1d7d-44de-a8f2-20d26a627784']",11,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:11.914,Pass,
,,,,,,,,,,,,,,1.467712,,,,,,,,,,,,,e2163dfd-1540-4464-9738-e99b2f92d1ad,166,,"[42.2, 56.4]",3825618,3,,,,,0.1364026,,Right Foot,,,,"[72.8, 60.6]",,High Pass,30.88689,,,,,Saúl Berjón Pérez,24070.0,,,,,,,1,From Goal Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,8,Eibar,322,['899b9cc6-93ef-4c36-8848-8327658431b7'],17,,,,,,,,,,,,,,,,,,Eibar,322,00:03:17.110,Pass,
,,,,,,,,,,,,,,3.568128,,,,,,,,,,,,,51e653b6-d54e-4b3a-8436-091f9403d059,169,,"[71.1, 60.4]",3825618,3,,,,,-1.3081267,,Right Foot,,,,"[80.0, 27.3]",,High Pass,34.275646,,,Incomplete,,Takashi Inui,5687.0,,,,,,,1,From Goal Kick,Saúl Berjón Pérez,24070.0,Right Wing,8,Eibar,322,"['9b590c22-5164-43f9-bf0c-0956c982dcd4', 'd5036c63-6abc-4249-8645-efb41cc4a19e']",18,,,,,,,,,,,,,,,,,,Eibar,322,00:03:18.578,Pass,
,,,,,,,,,,,,,,5.084303,,,,,,,,,,,,,638d2345-44a7-4d39-ac83-ff998391e33e,175,,"[74.2, 18.7]",3825618,3,,,,,-0.20661575,,Left Foot,,,,"[120.0, 9.1]",,High Pass,46.7953,,,Out,,Takashi Inui,5687.0,,,,,,,1,From Goal Kick,Adrián González Morales,6557.0,Center Attacking Midfield,8,Eibar,322,['c86b1a3f-3cb5-429e-8a75-aeed39899678'],25,,,,,,,,,,,,,,,,,,Eibar,322,00:03:25.175,Pass,
,,,,,,,,,,,,,,3.410518,,,,,,,,,,,,,f3a2553e-dd45-4828-b93c-65c0d00bff4b,179,,"[7.0, 44.1]",3825618,3,,,,,0.031827167,,Right Foot,,,,"[76.1, 46.3]",,High Pass,69.13501,,,Incomplete,,Sergio Ezequiel Araújo,8167.0,,,,,,Goal Kick,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,9,Las Palmas,208,"['346fb959-29cb-46a6-a4d7-aed42d0e4f16', '8e933442-9c74-406d-abd3-90c631aeb850']",52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:52.840,Pass,
,,,,,,,,,,,,,,1.236563,,,,,,,,,,,,,346fb959-29cb-46a6-a4d7-aed42d0e4f16,181,,"[44.0, 33.8]",3825618,3,,,,,-0.6973908,,Head,,,,"[55.1, 24.5]",,Low Pass,14.481022,,,,,Takashi Inui,5687.0,,,,,,Recovery,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,10,Eibar,322,"['c049cf9d-7d18-4f72-a6cd-52279168952e', 'f3a2553e-dd45-4828-b93c-65c0d00bff4b']",56,,,,,,,,,,,,,,,,,,Eibar,322,00:03:56.250,Pass,
,,,,,,,,,,,,,,0.759082,,,,,,,,,,,,,f3075c65-6fee-46a7-9582-a71f4817ae94,184,,"[55.3, 24.7]",3825618,3,,,,,2.2191284,,Head,,,,"[52.8, 28.0]",,Low Pass,4.1400485,,,,,Adrián González Morales,6557.0,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,10,Eibar,322,"['4c7d1148-a418-46b5-9585-ba30c040da0f', '823d673f-656a-49b9-83bc-ce2b675bf0e0']",57,,,,,,,,,,,,,,,,,,Eibar,322,00:03:57.487,Pass,True
,,,,,,,,,,,,,,2.654199,,,,,,,,,,,,,b67040e2-bfd0-48b3-8b94-2c75ae372f0c,187,,"[52.8, 28.0]",3825618,3,,,,,-1.3623971,,Right Foot,,,,"[58.7, 0.1]",,High Pass,28.517012,,,Out,,Takashi Inui,5687.0,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,10,Eibar,322,['605a8f6f-c39d-49ac-9410-66069bf0dd8a'],58,,,,,,,,,,,,,,,,,,Eibar,322,00:03:58.286,Pass,
,,,,,,,,,,,,,,1.452047,,,,,,,,,,,,,2154ec42-0461-499b-8d0f-27bc479d1c82,189,,"[56.8, 80.0]",3825618,4,,,,,-1.6025317,,,,,,"[56.4, 67.4]",,Low Pass,12.606348,,,,,Mubarak Wakaso,6626.0,,,,,,Throw-in,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,11,Las Palmas,208,['8cc1f625-b09e-4018-bad1-2939ef968a0f'],4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:04.163,Pass,
,,,,,,,,,,,,,,2.900302,,,,,,,,,,,,,e8ce3a20-0686-412e-8143-2834e496eb72,192,,"[57.6, 59.2]",3825618,4,,,,,0.7330542,,Left Foot,,,,"[80.7, 80.0]",,High Pass,31.084562,,,Out,,Roque Mesa Quevedo,3610.0,,,,,,,1,From Throw In,Mubarak Wakaso,6626.0,Center Defensive Midfield,11,Las Palmas,208,['ab7961e3-2144-4e53-8df4-45b873896e88'],6,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:06.568,Pass,
,,,,,,,,,,,,,,1.51926,,,,,,,,,,,,,e571c570-22e7-4f2f-8c28-471f972566cd,194,,"[40.0, 0.1]",3825618,4,,,,,0.24958692,,,,,,"[55.3, 4.0]",,High Pass,15.789237,,,,,Borja González Tomás,6566.0,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,12,Eibar,322,['28a07a31-d4fd-4301-95dd-206e7e32a575'],20,,,,,,,,,,,,,,,,,,Eibar,322,00:04:20.241,Pass,
,,,,,,,,,,,,,,0.410514,,,,,,,,,,,,,e3e8acc0-b343-419e-87d6-9497d287d89f,198,,"[55.1, 4.5]",3825618,4,,,,,-2.9356012,,Right Foot,,,,"[48.4, 3.1]",,Ground Pass,6.844706,,,Incomplete,,David Juncà Reñé,6776.0,,,,,,,1,From Throw In,Borja González Tomás,6566.0,Center Forward,12,Eibar,322,"['bbfdaa7c-96af-4c06-8e02-584b4b4d1c21', 'f3df5da6-4565-492e-845c-992d8060c311']",23,,,,,,,,,,,,,,,,,,Eibar,322,00:04:23.082,Pass,
,,,,,,,,,,,,,,1.769878,,,,,,,,,,,,,22def3b0-8d0e-404a-9f8d-ef067a66dac7,203,,"[75.4, 71.9]",3825618,4,,,,,-1.6835239,,Left Foot,,,,"[73.6, 56.0]",,Ground Pass,16.001562,,,,,Juan Emmanuel Culio,27521.0,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,13,Las Palmas,208,['f9990d63-a1d2-4298-a929-6a4866f73391'],26,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:26.707,Pass,
,,,,,,,,,,,,,,1.555393,,,,,,,,,,,,,a10fc142-6278-4025-9ee4-427e63f1205d,207,,"[77.6, 52.6]",3825618,4,,,,,-1.3770548,,Left Foot,,,,"[80.7, 36.8]",,Ground Pass,16.101242,,,,,Dani Castellano Betancor,6932.0,,,,,,,1,Regular Play,Juan Emmanuel Culio,27521.0,Left Center Midfield,13,Las Palmas,208,"['4b2cd41c-63be-44a4-895f-834fa67ac05d', 'c5ed01f4-a869-4ef8-b158-1e60029d0019']",29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:29.382,Pass,True
,,,,,,,,,,,,,,0.793803,,,,,,,,,,,,,8412cb60-68e7-43db-89b1-531cf5a47176,210,,"[91.4, 20.5]",3825618,4,,,,,2.4436898,,Left Foot,,,,"[79.0, 30.9]",,Ground Pass,16.183943,,,,,Juan Emmanuel Culio,27521.0,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Wing Back,13,Las Palmas,208,['e5e2a9de-9a53-45de-a45f-25bdc4956038'],33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:33.932,Pass,
,,,,,,,,,,,,,,0.629127,,,,,,,,,,,,,a9e22880-0b6a-4299-9e5e-0b3edd71323a,214,,"[78.8, 29.3]",3825618,4,,,,,0.8005485,,Left Foot,,,,"[85.3, 36.0]",,Ground Pass,9.334881,,,,,Jonathan Viera Ramos,10755.0,,,,,,,1,Regular Play,Juan Emmanuel Culio,27521.0,Left Center Midfield,13,Las Palmas,208,['07cca43e-f597-41c0-95f1-d8aab97adf0a'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:35.915,Pass,
,,,,,,,,,,,,,,0.62033,,,,,,,,,,,,,44fe1493-6c4b-4d89-9069-7817f28a6696,220,,"[28.0, 34.3]",3825618,4,,,,,0.4201967,,Right Foot,,,,"[37.4, 38.5]",,Ground Pass,10.29563,,,,,Daniel García Carrillo,6775.0,,,,,,Recovery,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,14,Eibar,322,"['68da0e96-d649-46dd-89ad-a59cb64e3b76', '7c3004f0-ed58-46e6-b983-d67b8ee28856']",38,,,,,,,,,,,,,,,,,,Eibar,322,00:04:38.152,Pass,True
,,,,,,,,,,,,,,1.092595,,,,,,,,,,,,,c3e4b67a-db3b-4de3-aca7-f7b971900ad9,223,,"[36.6, 36.5]",3825618,4,,,,,-1.1008197,,Right Foot,,,,"[43.0, 23.9]",,Ground Pass,14.132233,,,,,Takashi Inui,5687.0,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,14,Eibar,322,['02581a82-6d6f-4d94-b50f-a161eb3cb647'],39,,,,,,,,,,,,,,,,,,Eibar,322,00:04:39.716,Pass,
,,,,,,,,,,,,,,0.968194,,,,,,,,,,,,,50911136-826a-40f9-9225-3766e298beb3,226,,"[45.7, 23.7]",3825618,4,,,,,2.604308,,Right Foot,,,,"[41.0, 26.5]",,Low Pass,5.470832,,,,,Adrián González Morales,6557.0,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,14,Eibar,322,['39fa3867-d45f-498e-8d24-e37f76551de3'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:04:40.950,Pass,
,,,,,,,,,,,,,,1.604742,,,,,,,,,,,,,70bee45e-fafc-4606-b7ba-6c7bfcfe2cee,229,,"[41.0, 26.5]",3825618,4,,,,,0.49934673,,Right Foot,,,,"[68.5, 41.5]",,Low Pass,31.324911,,,Incomplete,,Borja González Tomás,6566.0,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Center Attacking Midfield,14,Eibar,322,"['6ebbdd39-8732-420e-86d5-aece108609a0', 'fb6f0b32-489e-420c-8ff1-46401a06f6af']",41,,,,,,,,,,,,,,,,,,Eibar,322,00:04:41.998,Pass,
,,,,,,,,,,,,,,1.313925,,,,,,,,,,,,,66411c72-4691-4273-9ff8-c9fa8b199df7,233,,"[52.4, 46.8]",3825618,4,,,,,0.9406024,,Right Foot,,,,"[64.8, 63.8]",,Ground Pass,21.041862,,,,,David Simón Rodríguez Santana,7906.0,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,14,Eibar,322,['2f0acd8c-a1c2-484a-b460-30efa128ad4f'],45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:45.058,Pass,
,,,,,,,,,,,,,,1.644994,,,,,,,,,,,,,e651c7fd-9e2f-4c3b-8ea8-c2a34e0fbd5d,236,,"[51.4, 0.1]",3825618,5,,,,,0.3104789,,,,,,"[70.1, 6.1]",,High Pass,19.638992,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,15,Eibar,322,['86b3fbfa-aab5-4bfc-b765-ebf0698c64c9'],0,,,,,,,,,,,,,,,,,,Eibar,322,00:05:00.008,Pass,
,,,,,,,,,,,,,,0.921749,,,,,,,,,,,,,86b3fbfa-aab5-4bfc-b765-ebf0698c64c9,237,,"[50.0, 74.0]",3825618,5,,,,,-0.7086263,,Head,,,,"[58.4, 66.8]",,Low Pass,11.063454,,,Incomplete,,Roque Mesa Quevedo,3610.0,,,,,,Interception,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,15,Eibar,322,"['1b114e32-4880-426a-9e4a-8e0685070dcc', '9bf1a8e2-c0c4-4dcf-a926-286cc7f1fe31', 'e651c7fd-9e2f-4c3b-8ea8-c2a34e0fbd5d']",1,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:01.653,Pass,
,,,,,,,,,,,,,,1.129839,,,,,,,,,,,,,42e3b81c-f478-4223-a220-4061751135a5,242,,"[57.3, 13.5]",3825618,5,,,,,-2.0131705,,Left Foot,,,,"[52.8, 4.0]",,Ground Pass,10.511898,,,,,David Juncà Reñé,6776.0,,,,,,,1,From Throw In,Adrián González Morales,6557.0,Center Attacking Midfield,15,Eibar,322,['2013390a-de1f-434b-b93f-14524b1bd81c'],5,,,,,,,,,,,,,,,,,,Eibar,322,00:05:05.257,Pass,
,,,,,,,,,,,,,,1.638767,,,,,,,,,,,,,d9927984-1569-4047-910f-0c3f42972cc7,245,,"[50.7, 3.4]",3825618,5,,,,,2.6851563,,Left Foot,,,,"[34.0, 11.6]",,Ground Pass,18.604568,,,,,Aleksandar Pantić,27239.0,,,,,,,1,From Throw In,David Juncà Reñé,6776.0,Left Back,15,Eibar,322,['c1f90b09-65f1-4dfb-bfb4-2be22008ea00'],7,,,,,,,,,,,,,,,,,,Eibar,322,00:05:07.512,Pass,
,,,,,,,,,,,,,,1.160446,,,,,,,,,,,,,2aa4fa36-a890-4cd0-bffb-4d53eed0cc17,248,,"[22.8, 15.7]",3825618,5,,,,,2.0745115,,Right Foot,,,,"[13.1, 33.3]",,Ground Pass,20.09602,,,,,Asier Riesgo Unamuno,10763.0,,,,,,,1,From Throw In,Aleksandar Pantić,27239.0,Left Center Back,15,Eibar,322,['6ca7d752-b1be-4b8f-be77-4235c33d360b'],10,,,,,,,,,,,,,,,,,,Eibar,322,00:05:10.870,Pass,
,,,,,,,,,,,,,,3.087994,,,,,,,,,,,,,7c5e49f0-b376-4948-8f2d-2a193c5288e7,251,,"[14.5, 38.7]",3825618,5,,,,,0.16570207,,Right Foot,,,,"[73.1, 48.5]",,High Pass,59.413803,,,Incomplete,,Saúl Berjón Pérez,24070.0,,,,,,,1,From Throw In,Asier Riesgo Unamuno,10763.0,Goalkeeper,15,Eibar,322,"['dac21c98-b42f-4cd6-bb21-01dd36264055', 'e3142e4b-56cb-493a-bcb7-7375c098cf11']",14,,,,,,,,,,,,,,,,,,Eibar,322,00:05:14.440,Pass,
,,,,,,,,,,,,,,2.76635,,,,,,,,,,,,,dac21c98-b42f-4cd6-bb21-01dd36264055,253,,"[47.0, 31.6]",3825618,5,,,,,-1.0247089,,Head,,,,"[58.0, 13.5]",,High Pass,21.180416,,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,15,Eibar,322,"['410e892a-8bc4-4e6a-9f01-c1b78876ddc2', '7c5e49f0-b376-4948-8f2d-2a193c5288e7']",17,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:17.528,Pass,
,,,,,,,,,,,,,,1.448446,,,,,,,,,,,,,410e892a-8bc4-4e6a-9f01-c1b78876ddc2,255,,"[62.1, 66.6]",3825618,5,,,,,2.726518,,Left Foot,,,,"[50.3, 71.8]",,Low Pass,12.89496,,,,,Ander Capa Rodríguez,6699.0,,,,,,Recovery,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,15,Eibar,322,"['516e50a7-433c-4c22-83d0-d0a847eab7d5', 'ab05dada-bd52-47c0-8b27-80337f5238df', 'dac21c98-b42f-4cd6-bb21-01dd36264055']",20,,,,,,,,,,,,,,,,,,Eibar,322,00:05:20.295,Pass,True
,,,,,,,,,,,,,,1.626501,,,,,,,,,,,,,27f2bb63-bab4-466a-aa20-077677cd9831,258,,"[50.3, 71.9]",3825618,5,,,,,-0.5943855,,Right Foot,,,,"[61.1, 64.6]",,Ground Pass,13.03572,,,,,Daniel García Carrillo,6775.0,,,,,,,1,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,15,Eibar,322,['48a72b81-1734-4ee4-b620-2dfa21464c17'],21,,,,,,,,,,,,,,,,,,Eibar,322,00:05:21.783,Pass,
,,,,,,,,,,,,,,1.086027,,,,,,,,,,,,,645c2b0f-2b85-4c02-abe4-6a0d003bf600,262,,"[62.7, 63.9]",3825618,5,,,,,0.7034923,,Right Foot,,,,"[77.2, 76.2]",,Ground Pass,19.014206,,,,,Saúl Berjón Pérez,24070.0,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,15,Eibar,322,"['a6bdc747-c23c-49d7-bca4-7a85c14ad6b6', 'c08c2a15-8bd9-4dd4-92e6-c99e57396ba9']",24,,,,,,,,,,,,,,,,,,Eibar,322,00:05:24.290,Pass,True
,,,,,,,,,,,,,,0.812855,,,,,,,,,,,,,8383cd52-d225-4765-bc00-2091a17ff578,265,,"[77.5, 75.7]",3825618,5,,,,,-1.594414,,Right Foot,,,,"[77.2, 63.0]",,Ground Pass,12.703543,,,,,Daniel García Carrillo,6775.0,,,,,,,1,From Throw In,Saúl Berjón Pérez,24070.0,Right Wing,15,Eibar,322,['8f51eb29-6a30-443f-8c2f-2cf89774e03c'],27,,,,,,,,,,,,,,,,,,Eibar,322,00:05:27.794,Pass,
,,,,,,,,,,,,,,0.557771,,,,,,,,,,,,,bb8b2fe1-f920-43e6-a205-8cd55b03273a,269,,"[76.6, 63.9]",3825618,5,,,,,0.04051835,,Right Foot,,,,"[84.0, 64.2]",,Ground Pass,7.406079,,,,,Gonzalo Escalante,6712.0,,,,,,,1,From Throw In,Daniel García Carrillo,6775.0,Left Defensive Midfield,15,Eibar,322,"['711e642c-238b-4441-85b3-3cedee251494', 'f9ab5d27-06e5-46c6-b7f8-c13838395d3d']",29,,,,,,,,,,,,,,,,,,Eibar,322,00:05:29.129,Pass,True
,,,,,,,,,,,,,,0.588691,,,,,,,,,,,,,9152e77a-8476-4ca9-a9b5-3cd4f2a7d83d,272,,"[84.0, 64.2]",3825618,5,,,,,-2.2419403,,Right Foot,,,,"[78.6, 57.4]",,Ground Pass,8.683317,,,,,Daniel García Carrillo,6775.0,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,15,Eibar,322,['10c9bf36-2bb4-4876-8dc1-755221d01faf'],29,,,,,,,,,,,,,,,,,,Eibar,322,00:05:29.727,Pass,
,,,,,,,,,,,,,,0.91509,,,,,,,,,,,,,5b9f7a0a-0605-42b6-8e68-78593b834c36,280,,"[71.1, 13.8]",3825618,5,,,,,-0.81170785,,Left Foot,,,,"[78.5, 6.0]",,Ground Pass,10.751744,,,,,Takashi Inui,5687.0,,,,,,,1,From Throw In,David Juncà Reñé,6776.0,Left Back,15,Eibar,322,['660cdcac-1928-43dd-b058-51d23ed71cd6'],38,,,,,,,,,,,,,,,,,,Eibar,322,00:05:38.345,Pass,
,,,,,,,,,,,,,,1.24205,,,,,,,,,,,,,7507451f-9fed-4bf2-a693-2d570d90fe5e,284,,"[71.5, 3.7]",3825618,5,,,,,2.1293957,,Right Foot,,,,"[62.5, 18.1]",,Ground Pass,16.981167,,,,,Aleksandar Pantić,27239.0,,,,,,,1,From Throw In,Takashi Inui,5687.0,Left Wing,15,Eibar,322,['43702a42-9e66-426d-b5e4-3bee90c5ac7a'],40,,,,,,,,,,,,,,,,,,Eibar,322,00:05:40.446,Pass,
,,,,,,,,,,,,,,0.796627,,,,,,,,,,,,,e3521eb2-b226-434e-8ead-1d9d459791d6,288,,"[63.7, 12.6]",3825618,5,,,,,-0.51669514,,Left Foot,,,,"[81.3, 2.6]",,Low Pass,20.242529,,,,,David Juncà Reñé,6776.0,,,,,,,1,From Throw In,Aleksandar Pantić,27239.0,Left Center Back,15,Eibar,322,['21b1118a-4583-40a5-860a-0aca93fb9574'],42,,,,,,,,,,,,,,,,,,Eibar,322,00:05:42.954,Pass,
,,,,,,,,,,,,,,1.457757,,,,,,,,,,,,,60cb5780-fe3a-4869-a6e3-3c0749b18b42,291,,"[80.7, 2.6]",3825618,5,,,,,0.6449674,,Left Foot,,,,"[91.6, 10.8]",,High Pass,13.640015,,,,,Adrián González Morales,6557.0,,,,,,,1,From Throw In,David Juncà Reñé,6776.0,Left Back,15,Eibar,322,['d691f764-6ebd-47de-84ea-2ad9c8b4efb6'],44,,,,,,,,,,,,,,,,,,Eibar,322,00:05:44.830,Pass,
,,,,,,,,,,,,,,0.129046,,,,,,,,,,,,,4b6385b2-9ac7-43c4-b2e7-b41ce392040d,295,,"[95.0, 3.1]",3825618,5,,,,,0.42285392,,Left Foot,,,,"[97.0, 4.0]",,Ground Pass,2.1931713,,,Incomplete,,David Juncà Reñé,6776.0,,,,,,,1,From Throw In,Adrián González Morales,6557.0,Center Attacking Midfield,15,Eibar,322,"['5bf1b3c8-82a5-4c5c-ae96-ec8c3f5070e5', 'c8109d38-39e8-4e43-a884-79a686e1489c', 'e1150e8b-e466-49a2-aba1-3a68e2cc9faf']",49,,,,,,,,,,,,,,,,,,Eibar,322,00:05:49.592,Pass,True
,,,,,,,,,,,,,,1.347123,,,,,,,,,,,,,6aca26bc-1b69-4c56-a933-44d8bfce410e,298,,"[97.2, 0.1]",3825618,5,,,,,0.69182116,,,,,,"[114.1, 14.1]",,Low Pass,21.945614,,,,,Takashi Inui,5687.0,,,,,,Throw-in,1,From Throw In,David Juncà Reñé,6776.0,Left Back,16,Eibar,322,['4d9b5ace-9bd3-4b68-8b9a-60266cdfe1c3'],59,,,,,,,,,,,,,,,,,,Eibar,322,00:05:59.200,Pass,
,,,,,,,,,,,,,,5.196173,,,,,,,,,,,,,6b07bc3a-310b-44c8-955a-2013542683de,302,,"[114.4, 13.8]",3825618,6,,,,,1.6095775,,Left Foot,True,,,"[112.2, 70.5]",,High Pass,56.742664,,,,,Saúl Berjón Pérez,24070.0,,,True,,,,1,From Throw In,Takashi Inui,5687.0,Left Wing,16,Eibar,322,"['0e86ac21-9ba0-4d44-b6ba-eadc7004172f', '4286e576-e81b-4410-9f4d-b55ede78cac6']",1,,,,,,,,,,,,,,,,,,Eibar,322,00:06:01.299,Pass,True
