bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,f63ed56b-cadd-4c15-8e01-34b8a13ba30a,2271,,"[63.5, 9.6]",3825855,63,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,150,Levante UD,221,"['b339f759-e027-438b-a564-ff45d73659a2', 'c932f212-5064-4e8d-bf79-59a52a1a80e0']",34,,,,,,,,,,,,,,,,,Málaga,223,00:18:34.247,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,bcc2911a-eec8-4f35-a28b-52751c166d8e,2388,,"[39.2, 59.8]",3825855,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carl Medjani,27656.0,Right Center Back,161,Málaga,223,"['17effb28-465b-445d-9da9-af4747771654', '9015a835-78ca-499f-9dd2-5ed3ad549b39']",8,,,,,,,,,,,,,,,,,Levante UD,221,00:23:08.278,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,d3e33b2e-8609-4e6e-a684-9bef8a758276,2389,,"[48.0, 63.0]",3825855,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,161,Málaga,223,,10,,,,,,,,,,,,,,,,,Levante UD,221,00:23:10.141,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,ef1ee0d2-ff41-4c00-8b35-ca0340541bba,2476,,"[5.0, 46.9]",3825855,70,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carl Medjani,27656.0,Right Center Back,162,Málaga,223,['f82e962b-0a5f-4d2f-9510-8b6a702cb50b'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:25:48.775,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a2537859-5e71-4698-a007-964168ae3db7,2479,,"[7.5, 40.9]",3825855,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,163,Málaga,223,['0cb9257b-dded-48dc-963f-43a2a017ebe2'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:26:53.372,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,486f9ad7-8a7f-40f0-b495-495fe3e34257,2585,,"[50.4, 69.3]",3825855,76,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carl Medjani,27656.0,Right Center Back,173,Málaga,223,['8889fd9a-22e9-4bd2-b7e7-16a9b24ecc51'],22,,,,,,,,,,,,,,,,,Levante UD,221,00:31:22.404,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,fb376d45-bd0b-42a8-a7de-ab22eb6f64e0,2599,,"[10.9, 47.1]",3825855,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,176,Levante UD,221,"['534499a8-84b6-43f3-9dbd-3b99b2351515', 'cf1ad25a-87c4-4392-87ce-9837c18ee3b6']",38,,,,,,,,,,,,,,,,,Málaga,223,00:32:38.365,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,e67bd48a-937f-4816-814e-a2aa853233c3,2629,,"[3.9, 9.9]",3825855,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Miguel Torres Gómez,6878.0,Right Back,179,Levante UD,221,['d4e41598-12fe-4582-92b2-32403769bd59'],59,,,,,,,,,,,,,,,,,Málaga,223,00:33:59.160,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,62bdd292-a31a-4637-a882-9e268b29f9d4,2651,,"[4.2, 47.1]",3825855,80,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sérgio Paulo Barbosa Valente,25859.0,Left Defensive Midfield,182,Levante UD,221,['13b83d76-52fd-4aff-83c2-8b79a6dc8b3a'],7,,,,,,,,,,,,,,,,,Málaga,223,00:35:07.486,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,bc81b16c-3eb8-4f81-bb60-49749f97686a,2661,,"[9.3, 55.3]",3825855,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Torres Gómez,6878.0,Right Back,184,Levante UD,221,['43bc4a98-dc47-4df1-affc-2f50a5704956'],7,,,,,,,,,,,,,,,,,Málaga,223,00:36:07.563,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,d58f93a1-a0ba-4a5c-8919-561e92e2ae4d,2711,,"[11.8, 49.0]",3825855,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Torres Gómez,6878.0,Right Back,189,Levante UD,221,['2112074b-171b-4a73-bea8-a8824c447110'],13,,,,,,,,,,,,,,,,,Málaga,223,00:38:13.803,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,b713b046-f829-47a2-993c-e2bf3901b8d3,2760,,"[4.7, 42.6]",3825855,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carl Medjani,27656.0,Right Center Back,192,Málaga,223,['6d12066e-f41b-40ae-bb34-01712850ed7f'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:39:13.377,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,82f40f16-fcf9-4a7e-8b5b-40fc7d555a59,2884,,"[10.9, 32.0]",3825855,90,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,206,Levante UD,221,['36570a8b-4178-478a-87dc-3b9703341871'],7,,,,,,,,,,,,,,,,,Málaga,223,00:45:07.166,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,9ca3c9ad-01d1-4520-9f23-3226ef469503,2886,,"[3.9, 30.3]",3825855,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sérgio Paulo Barbosa Valente,25859.0,Left Defensive Midfield,207,Levante UD,221,['812a9c93-dd85-485d-92e8-1d1de9b5255b'],26,,,,,,,,,,,,,,,,,Málaga,223,00:45:26.758,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,0c59f4e4-d541-4a46-b5b5-79ba0b9a5d67,2921,,"[19.7, 37.5]",3825855,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Egor Filipenko,16723.0,Left Center Back,208,Levante UD,221,['caecfadb-5457-4115-8533-b95627e79b0d'],9,,,,,,,,,,,,,,,,,Málaga,223,00:46:09.536,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,9866a515-2da5-4bb7-b194-bb55c873bf6b,2947,,"[26.3, 55.3]",3825855,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,212,Levante UD,221,"['62b3d2a8-aeae-4e32-b69b-73b393a17bdc', 'f924623e-05e6-4958-9008-adbe9b0540f5']",49,,,,,,,,,,,,,,,,,Málaga,223,00:46:49.553,Clearance,True
,,,,,,,,,,,,,,,,0.648809,,,,,,,,,,,,,83a15b33-f777-4f8c-b9d9-db53e8f4bb51,110,,"[103.1, 30.4]",3825855,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,7,Málaga,223,['ece4560f-2c39-43a1-b67d-c54ba74b472c'],54,,Left Foot,"[118.8, 36.8, 2.4]",,"[{'location': [118.8, 38.1], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 51.5], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.0, 45.2], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.6, 37.6], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.9, 49.5], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.4, 42.4], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.5, 40.2], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 34.6], 'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 31.7], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 28.5], 'player': {'id': 27463, 'name': 'Mauricio Andrés Cuero Castillo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.5, 42.4], 'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 46.7], 'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 19.9], 'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",296ae6a3-de79-4e51-bb41-25d197e6c139,,Saved,0.042235002,Normal,Open Play,,,,,,Málaga,223,00:02:54.748,Shot,
,,,,,,,,,,,,,,,,0.604146,,,,,,,,,,,,,8dca161f-9003-4214-a48f-0695bb8227f9,326,,"[116.3, 31.8]",3825855,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,17,Málaga,223,"['0e05960d-5436-441c-8231-76419c02664e', '98a75db2-a162-4e90-a692-3c81e4b6ed8d']",11,True,Head,"[118.5, 36.3, 1.6]",,"[{'location': [118.8, 36.5], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 35.0], 'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.8, 14.4], 'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.8, 17.7], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 11.3], 'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [93.2, 47.2], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.2, 31.7], 'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 33.2], 'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 41.8], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.2, 32.4], 'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.8, 32.5], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 39.0], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.6, 38.9], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.3, 43.9], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Saved,0.06134536,Normal,Open Play,,,,,,Málaga,223,00:11:11.120,Shot,True
,,,,,,,,,,,,,,,,0.612459,,,,,,,,,,,,,aa392a46-fb8d-4f7e-9fea-0b5bfc624d9a,535,,"[111.6, 34.4]",3825855,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Čop,8419.0,Right Center Forward,32,Málaga,223,['45edbb42-e854-4c12-aca6-4b591de28058'],45,,Head,"[118.7, 37.5, 2.4]",,"[{'location': [112.8, 3.0], 'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [93.2, 35.6], 'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 42.4], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.2, 41.5], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.2, 27.2], 'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.1, 43.2], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 13.8], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.8, 32.6], 'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 38.2], 'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 37.6], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 48.5], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.0, 38.4], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e7d94944-fce5-4ccb-b09a-62602dc66ca1,,Saved,0.10592458,Normal,Open Play,,,,,,Málaga,223,00:15:45.005,Shot,
,,,,,,,,,,,,,,,,0.512559,,,,,,,,,,,,,09c9a909-eeec-4ff3-b853-255fe24518cd,624,,"[109.6, 33.6]",3825855,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,39,Málaga,223,"['852d0b34-ce25-4b61-af73-71fc66bb179a', 'a5e02658-55c4-4fa0-8dfb-b84cdedc2abf']",30,,Right Foot,"[117.4, 40.6]",True,"[{'location': [107.0, 12.5], 'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.6, 21.1], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.5, 29.0], 'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 42.1], 'player': {'id': 16723, 'name': 'Egor Filipenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.1, 35.4], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.8, 33.7], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.1, 34.0], 'player': {'id': 27463, 'name': 'Mauricio Andrés Cuero Castillo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.1, 26.2], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 31.6], 'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.5, 33.6], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 32.4], 'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 33.3], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.4, 35.2], 'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.4, 38.5], 'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.1, 41.4], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.7, 43.8], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.4, 41.7], 'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Blocked,0.09227072,Volley,Open Play,,,,,,Málaga,223,00:18:30.075,Shot,
,,,,,,,,,,,,,,,,0.938044,,,,,,,,,,,,,2beb80b0-b9ac-4e88-b19e-129e1a18d33b,932,,"[110.3, 35.9]",3825855,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,65,Málaga,223,"['3e642dcc-ceeb-4bcf-9367-8bf6e4f13333', '7b0dd541-b7e6-4167-95c8-0882757aea44']",9,True,Head,"[110.9, 52.7]",,"[{'location': [111.8, 34.2], 'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [98.8, 32.3], 'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.7, 32.4], 'player': {'id': 7141, 'name': 'Giuseppe Rossi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.3, 31.7], 'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 27.2], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 38.6], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 36.3], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 38.4], 'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 40.1], 'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 43.6], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.0, 7.2], 'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.1, 26.6], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.5, 35.2], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.7, 37.9], 'player': {'id': 16723, 'name': 'Egor Filipenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.2, 40.5], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.7, 41.0], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [119.3, 38.0], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",63e02efe-e86f-4b85-9ae3-8a2fa01f045f,,Wayward,0.06673044,Normal,Open Play,,,,,,Málaga,223,00:26:09.376,Shot,True
,,,,,,,,,,,,,,,,0.258045,,,,,,,,,,,,,bec44240-fd7f-4e44-bb5b-fbd8ce5c44fc,994,,"[108.6, 38.9]",3825855,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giuseppe Rossi,7141.0,Left Center Forward,69,Levante UD,221,"['1c5685e3-5810-4d8d-be4c-c230d256f679', '1f3e04e0-ee9c-4309-a18a-669ecc3e08d9']",29,,Left Foot,"[116.0, 40.0]",True,"[{'location': [118.0, 49.2], 'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.4, 38.5], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.4, 45.1], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 44.4], 'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 31.4], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.3, 46.1], 'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.9, 37.9], 'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.2, 40.2], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",9d58bd73-e7bf-4441-91f2-e997c966fd40,,Blocked,0.34949172,Normal,Open Play,,,,,,Levante UD,221,00:27:29.872,Shot,
