50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dd435f7-5692-48ca-8f48-e3a520488b6b,906,,,"[35.8, 53.7]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,64,Real Sociedad,210,['5c10064d-727b-43a9-a2e0-3333effd61ef'],12,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:12.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3361c98e-cbb7-4151-b1e6-f94ad8986d59,909,,,"[13.7, 41.6]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,64,Real Sociedad,210,['016ca399-83e0-4e15-a423-490b237bff3a'],16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:16.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f99431b0-5296-4b48-b868-ed0d8a02e3b5,911,,,"[27.4, 28.2]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,64,Real Sociedad,210,['f6ab3cf2-76cf-4ea6-949b-29be80d78d08'],17,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:17.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b604f4bd-7813-4602-99ac-7386b70e2717,914,,,"[46.3, 9.7]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,64,Real Sociedad,210,['c4c2b054-1cef-42aa-9843-c0eb63ea8405'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:21.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a91ad0-818f-482c-8a02-d1392a424836,917,,,"[55.6, 7.3]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,64,Real Sociedad,210,['85eea028-e69d-493d-b1b8-d9e8d74127ea'],22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:22.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feccd997-7452-43f8-bf13-2eade2fe6ed4,922,,,"[44.7, 6.4]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,65,Real Sociedad,210,['2dc44a8a-69df-4f98-98b2-015a1d5ffed5'],29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:29.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95a43265-a712-4111-83c2-5bd97396ec79,926,,,"[15.4, 29.6]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,65,Real Sociedad,210,['7cf9e300-3bba-4ed0-9049-54d066027c6e'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:37.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ecfb085-dc38-4871-bc9c-ecce7cf10c36,930,,,"[64.0, 29.7]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathas Cristian de Jesus,8584.0,Center Forward,65,Real Sociedad,210,['ddd81558-6924-4290-9ed9-c2bb4892219b'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:42.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99de9905-a1cd-4b26-90a9-a268ae94a01e,935,,,"[55.2, 26.7]",3825818,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,66,Las Palmas,208,"['82096920-3fe3-4884-ac8a-b502866213c5', 'a64d1f87-0552-494c-a1d7-55b2e748a7e0']",46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:46.016,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a5a549-f6ea-4043-97a4-324c9da254dd,940,,,"[74.1, 36.8]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,67,Las Palmas,208,['a5d047d8-9c46-4874-b97c-55c1605ad2e1'],2,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:02.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196996be-d05d-4cec-bb3a-ba4c91c38ebc,942,,,"[73.6, 32.2]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,67,Las Palmas,208,['65cb37cd-fe1a-4f88-a854-1ad0157e9499'],8,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:08.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62146a75-921a-47d7-a580-f5a25e462cc6,945,,,"[64.1, 37.7]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,67,Las Palmas,208,['cf2adb1e-2c1a-4398-b9d1-97a5f221e2de'],10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:10.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b78ecc0-cf1b-4212-8cce-46da1f22c2f8,948,,,"[61.5, 22.0]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aythami Artiles Oliva,8440.0,Left Center Back,67,Las Palmas,208,['2764b1b7-aafc-4c39-9f36-c22fd5e3f02b'],12,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:12.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fad405fb-6e66-4360-be27-f6500311f0f5,951,,,"[71.3, 21.3]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,67,Las Palmas,208,['6fcc15c8-a983-4736-b992-8ead02c88af2'],14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:14.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe814fc5-d388-4e3c-b2d6-a78f3b1c0d60,961,,,"[117.7, 10.7]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,69,Real Sociedad,210,['905c9b5a-49b8-4bfc-a618-70d23c7bd64b'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:31.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad489fe-63a5-4fea-9520-e1e492563ff9,964,,,"[25.8, 73.2]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,70,Las Palmas,208,['b5f579f4-6b76-412d-be4d-0ebacce392c9'],37,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:37.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b5bf1b8-eb30-45ae-aa9a-4416358d6840,967,,,"[25.5, 73.5]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil El Zhar,6608.0,Right Midfield,70,Las Palmas,208,['c69e09c3-ba37-43ba-a479-a155bfca784d'],38,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:38.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bbfdc5f-1946-48e6-b753-3f4caa7e4906,969,,,"[25.8, 65.6]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,70,Las Palmas,208,['84ee5a0e-c826-4040-b21c-341efb6016ac'],39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:39.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bb82da9-2674-4b13-b1d3-a77e9c7c644b,971,,,"[11.2, 65.6]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David García Santana,6927.0,Right Back,70,Las Palmas,208,['59bca141-68d2-42a4-a16a-c5a7186ef5ba'],40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:40.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b851f044-05e4-430b-9752-65b16104c10c,973,,,"[39.3, 72.5]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil El Zhar,6608.0,Right Midfield,70,Las Palmas,208,['669b2459-5cf7-4dcd-9187-e5ed44f9085b'],41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:41.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aa03faa-f387-485e-adf6-abf72c322ecd,976,,,"[43.6, 45.3]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,70,Las Palmas,208,['0111b8fa-65ce-41b8-a22a-cf5cdddecf0e'],45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:45.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371ccbcf-423b-40e3-8295-6e0541b09b18,979,,,"[98.7, 6.8]",3825818,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,70,Las Palmas,208,['0f59b6a8-c50b-46fa-8509-083321025036'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:52.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5936965-16b7-4324-af4e-e172f2437331,983,,,"[47.9, 11.2]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Oyarzabal Ugarte,6685.0,Left Wing,71,Real Sociedad,210,['14639643-c857-479d-bf90-0d89fe813d5a'],17,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:17.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90873f44-351c-4579-88e1-18acf4bdbb0d,989,,,"[44.6, 10.2]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Pardo Gutiérrez,6899.0,Left Defensive Midfield,72,Real Sociedad,210,['6d754ea4-26f0-4907-aa9a-cb65e9fcc38e'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:31.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810a3d85-1360-4a93-83a3-aacaf3a6ff16,993,,,"[49.6, 5.0]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,72,Real Sociedad,210,"['824e6903-33f3-40c6-9dde-3cfee19e90b0', 'fb6abab5-01b3-43d0-b6cc-3f99c5690608']",32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:32.848,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512d7eb9-c7a0-487d-b11f-b4fa499751ba,996,,,"[9.1, 10.2]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,72,Real Sociedad,210,['d4459f5d-a9e0-4543-ba2b-30fdabfa4b58'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:37.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d340729d-dea6-42aa-8391-506026ba5373,1000,,,"[7.2, 39.3]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,72,Real Sociedad,210,"['c72198e3-0f86-495c-868a-3c6f4c60d198', 'fc4846fd-d613-4ee1-a00d-abb1800fdee3']",39,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:39.439,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c99242e-648a-4b18-95f1-9ff876644bec,1003,,,"[15.0, 75.0]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Right Center Back,72,Real Sociedad,210,['653467bc-cd05-480d-a2a5-639caa9af59b'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:42.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c3941d-a10d-4d6c-841c-439406b178ed,1007,,,"[56.2, 70.3]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Prieto Argarate,6690.0,Center Attacking Midfield,72,Real Sociedad,210,"['51028313-864f-4189-bfaa-277bf6e34c0d', 'd25e0351-f4ae-4881-93e4-964afbabcb7f']",45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:45.891,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c29b9e6-6363-49f8-a667-4a1af81a7463,1010,,,"[43.4, 68.1]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,72,Real Sociedad,210,['d1e1a70d-5b36-439f-aece-e83c9f995223'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:47.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faa44c65-ac07-4e41-a2e8-39e5ca109c48,1013,,,"[95.3, 75.5]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Wing,72,Real Sociedad,210,['7c494747-3cc0-4658-9f79-d8353aaded7b'],52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:52.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89f937c3-c6f4-44c8-8b67-eb4c9bb66753,1018,,,"[19.6, 40.1]",3825818,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,73,Las Palmas,208,['716a3e85-4803-4fed-8df9-c9e37fef27d4'],57,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:57.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc598f1b-8bf8-4f0a-a318-9a0f464ca279,1022,,,"[36.2, 51.8]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Right Midfield,73,Las Palmas,208,['232290ee-2b94-43ac-b1e4-87bc8237e342'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:00.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c4e1b9-c7cc-4f61-a87b-fdccbb1d1581,1024,,,"[41.2, 31.5]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,73,Las Palmas,208,['0d2fe18c-fe3f-427a-8935-16c743917547'],1,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:01.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd68fe7d-6b5e-4526-99f4-acce73605c59,1027,,,"[56.2, 8.9]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,73,Las Palmas,208,['4e19dac9-9fca-466e-9c64-4c97cccc98eb'],4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:04.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a112296-5e4a-4ae0-8a4c-08439b944a48,1030,,,"[81.7, 3.4]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,73,Las Palmas,208,['569029e6-6c97-4208-ac7a-236c68ad4830'],8,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:08.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e709e80-0471-4b3f-a6b9-245aed6b0006,1033,,,"[79.1, 22.7]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,73,Las Palmas,208,['819dbd66-2806-43fb-be6d-3193f68b8add'],15,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:15.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b1e77ba-9050-469a-a466-2bad0f511a47,1036,,,"[74.1, 15.3]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,73,Las Palmas,208,['0b7aa35f-fef4-40fa-b2fa-66f60f635053'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:21.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479b3b6d-51d7-4953-914e-693968b870c3,1039,,,"[87.0, 3.9]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,73,Las Palmas,208,['06d4a607-d4cf-43eb-a2c0-3a7f520a3760'],23,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:23.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01fc76ad-260c-47e5-8b12-f2581383511f,1042,,,"[100.8, 5.6]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,73,Las Palmas,208,['006280c3-4e67-492a-8b03-cf0b2dcedb9e'],25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:25.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e4a2f15-3bf0-4383-b736-31355c005455,1046,,,"[22.9, 41.9]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,74,Real Sociedad,210,['71e12f37-cb43-47b5-984d-db02f42fc6cc'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:41.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c6237f-c765-4fab-8b0e-328ed8cdf44e,1049,,,"[44.1, 6.9]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yuri Berchiche Izeta,3023.0,Left Back,74,Real Sociedad,210,['1072c909-3adc-4fbc-8e35-2130bab5754f'],46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:46.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed6f0ef-ba8d-42ab-9312-6576bd111838,1053,,,"[61.5, 6.9]",3825818,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,74,Real Sociedad,210,"['2d63cfe0-b114-4c30-8ccb-218767590857', '4fba7c90-2391-4e92-bd34-fd733e28d172']",49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:49.423,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33aec889-6d4c-4b51-b348-4e90e3a2ce3b,1057,,,"[68.9, 73.2]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,75,Las Palmas,208,['b450decc-1ba1-4fce-8a2d-2f503e061759'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:00.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65bf0d3f-81be-438e-9fd8-ae6fe7e67a3d,1060,,,"[67.4, 53.4]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,75,Las Palmas,208,"['128d0846-5b3f-4556-a829-bafedc40ac66', '208d49cd-d381-43c5-9fa9-afd34be1e18e']",2,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:02.097,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65bcbfc8-5cc1-4b72-97c0-c46be41ffd4e,1065,,,"[52.2, 15.5]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,76,Real Sociedad,210,['e16d85c7-a9bf-42bf-991b-77464fa5223d'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:04.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4805f058-13fa-4876-a660-5dc9a30722bc,1067,,,"[34.8, 10.0]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,76,Real Sociedad,210,['72681120-4177-478d-8f64-92ef7d86a696'],6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:06.123,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f64659ba-8360-4b19-8498-67c98b2728b1,1071,,,"[63.6, 50.1]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,76,Real Sociedad,210,['4d0fa7d6-4ba1-404a-89c2-f946d6aecea0'],10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:10.857,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba85980-488a-4c7e-9700-1ca08dd8d5fa,1074,,,"[67.9, 25.5]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathas Cristian de Jesus,8584.0,Center Forward,76,Real Sociedad,210,['2b552eda-ebce-4bec-bc42-7ae1874e6d4a'],12,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:12.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dee136cf-cc76-41fd-8d3b-7fcced91eb47,1078,,,"[6.2, 48.4]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,77,Las Palmas,208,['109e4694-6b3c-4758-a5ea-8f9baff03e32'],16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:16.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d7e01ab-3b7a-4442-b861-8e120f2008ae,1081,,,"[47.7, 4.6]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,77,Las Palmas,208,['eed08c5f-7511-4702-adf6-25f40953f80e'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:21.850,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24e412f9-9584-4634-9bc4-5a3b887d6e78,1084,,,"[54.3, 10.3]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,77,Las Palmas,208,['188acae0-cee6-46e9-931f-9a089707c0f2'],23,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:23.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb7c6d77-ded5-4541-9597-f490f7fab3df,1094,,,"[63.9, 76.2]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,78,Real Sociedad,210,['c80622c1-bbf4-4ccc-b551-a32fbc6804bd'],29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:29.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736a1013-ecbd-494f-9dd0-ad75c6eefda6,1097,,,"[75.1, 68.6]",3825818,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,78,Real Sociedad,210,['297d9a34-274b-47f6-aabe-2df673cfbe8c'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:31.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b06888d8-7805-48b9-bb4a-ca71a13aa418,1108,,,"[16.7, 17.9]",3825818,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aythami Artiles Oliva,8440.0,Left Center Back,79,Las Palmas,208,['c4b0a539-8b0d-49ee-91ea-eede8d0faea3'],0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:00.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7eceb1f-076d-4ab3-ac42-e62341cb7331,1111,,,"[6.9, 33.9]",3825818,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,79,Las Palmas,208,['ca3dd97d-f041-4b66-886e-978371cd4e7b'],3,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:03.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81f56202-2c6a-4d4f-9a16-3600ef57c036,1114,,,"[48.9, 72.7]",3825818,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David García Santana,6927.0,Right Back,79,Las Palmas,208,['6411c913-9a06-4cbc-8030-32cc60802339'],8,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:08.217,Ball Receipt*,
