bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8060ebe9-ec25-4c3f-895e-1e8caa0fe512,2146,,,"[36.1, 38.0]",3825724,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Varane,5485.0,Left Center Back,140,Real Madrid,220,['20575c01-c11a-4632-8a5b-7671ea67b0ff'],36,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:36.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd60d743-ff5c-46e7-b5c2-fb89632c4647,2149,,,"[15.3, 45.6]",3825724,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,140,Real Madrid,220,['d8973121-885d-4a85-a4ec-a455ec5b0dfc'],38,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:38.146,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29e6b6d3-af18-4aee-a515-f5483cd7cd20,2152,,,"[50.5, 8.6]",3825724,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,140,Real Madrid,220,['4f2da3b6-7176-47ab-bef6-09eb16dd09da'],45,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:45.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755cfffc-0ed5-4085-8ba6-feedca83d9ed,2154,,,"[78.6, 57.4]",3825724,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,140,Real Madrid,220,['0bc727fb-4604-421c-938a-675b04775454'],47,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:47.208,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4a916ab-a39b-4e97-ab91-c34a91226342,2157,,,"[101.6, 49.0]",3825724,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,140,Real Madrid,220,['83c4d794-0900-4b65-87e4-ce07094ba7d8'],50,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:50.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db6c3277-4ae3-4475-b459-73d248b53ca7,2161,,,"[29.2, 4.8]",3825724,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,140,Real Madrid,220,['3d31dd20-7806-4f35-a895-73059d46bb76'],54,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:54.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97db0559-d2ad-4ff6-935a-78573c99442d,2164,,,"[37.1, 44.2]",3825724,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,140,Real Madrid,220,['1deb8304-ba4e-48c2-a605-e7152fb4ba10'],59,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:59.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea523bb-0417-49b4-8134-2d94fa49f239,2167,,,"[64.0, 68.2]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,140,Real Madrid,220,['4f00387b-f3e1-4a31-8dcf-4bd6f93b8fbe'],4,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:04.408,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880ed1ab-e6b1-4c7f-8d52-38cabe48cf90,2169,,,"[50.1, 62.1]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,140,Real Madrid,220,['20ec2b6a-f454-4500-a233-8cf7bd97845e'],5,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:05.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af57bb92-2f22-43f9-8c33-dbdc5dbe2b77,2181,,,"[78.0, 13.2]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,141,RC Deportivo La Coruña,219,['b9ce73c4-013e-4127-8e4b-00227162adf2'],10,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:10.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e3bf8a2-efca-4224-8d27-5e55471d0dfc,2186,,,"[105.8, 46.3]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,141,RC Deportivo La Coruña,219,['2ab89f2a-5f71-4ee4-a381-3da26b286fe3'],16,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:16.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edac7c6e-7de1-49e9-b786-639d473a522b,2191,,,"[32.0, 27.5]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,142,Real Madrid,220,['80d0470e-40af-49e9-a29e-f212215c16aa'],23,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:23.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a1e9e0c-bf56-49b6-9032-ddedd9396967,2193,,,"[56.8, 50.1]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,142,Real Madrid,220,['4e9e3665-1aca-41e0-b7e4-9bba4b2b8856'],27,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:27.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46d27270-180f-4d47-9989-38a5d97f22d3,2196,,,"[50.8, 53.7]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,142,Real Madrid,220,['59fa7a00-e095-42b5-93fd-25a22bc84bca'],29,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:29.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0554584-32dd-4f7a-b5c0-3fcb854e1f16,2199,,,"[104.5, 72.8]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,142,Real Madrid,220,['0be03885-a77c-4aac-b0b4-4d367fe2d250'],35,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:35.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8666c28d-d677-4a2a-96db-3c32073e9a1e,2201,,,"[104.8, 47.2]",3825724,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,142,Real Madrid,220,['5ce2eb51-e462-425a-8845-9693373b73ee'],36,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:36.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce8107f3-b5f2-4a67-8588-619e2977bfdc,2205,,,"[57.1, 36.5]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,143,RC Deportivo La Coruña,219,['34fb6893-4f73-4163-bd20-5b7890168464'],23,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:23.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa74ec2-dddd-4e23-a584-3c3a5858f7ca,2207,,,"[47.6, 66.2]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Juan Francisco Moreno Fuertes,6738.0,Right Back,143,RC Deportivo La Coruña,219,['1e93ae15-6b58-4715-b79b-97418e4b17b0'],26,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:26.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e594bf8a-151a-4928-b47c-4861e31ecd93,2210,,,"[57.3, 75.8]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fayçal Fajr,5724.0,Right Wing,143,RC Deportivo La Coruña,219,['43ebd192-79f2-4839-aa76-2a45ca4e6211'],28,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:28.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac33f662-3193-4c8a-89a3-9ed9543da8d7,2213,,,"[51.2, 57.0]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,143,RC Deportivo La Coruña,219,['a1191363-9e28-4cb7-bdab-8156ddf46e02'],30,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:30.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cca6bb1-26ac-406e-998a-ee55649791c4,2216,,,"[43.8, 13.6]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fernando Navarro i Corbacho,6913.0,Left Back,143,RC Deportivo La Coruña,219,['13624f0c-e512-4d97-951e-711ff7574915'],33,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:33.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae08117d-a1d5-4a36-b457-becf7c5e622e,2219,,,"[28.9, 21.8]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,143,RC Deportivo La Coruña,219,['1997f84e-06ae-4c8c-835b-09701b7b7094'],35,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:35.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae790f0-f1ed-4c61-8f2b-41a410a9e26b,2222,,,"[7.0, 44.5]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Germán Darío Lux,27305.0,Goalkeeper,143,RC Deportivo La Coruña,219,['4cf32f3c-6715-46a7-9339-bcf4838274e4'],39,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:39.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea98038-3af9-49e7-8d31-3a84da4eec2a,2225,,,"[56.3, 76.6]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Juan Francisco Moreno Fuertes,6738.0,Right Back,143,RC Deportivo La Coruña,219,['b618dc54-a45e-4f24-a8d2-09c12fe34d02'],43,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:43.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eaf78ef-3db7-4e6d-9f5c-4555664df2b3,2229,,,"[63.8, 15.7]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Raphaël Varane,5485.0,Left Center Back,143,RC Deportivo La Coruña,219,"['2345509a-705a-401c-8466-20c8e0a90bc5', '35097100-e0ac-4a4a-9b03-dd2285578ae6']",47,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:47.124,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7fedac-dca0-443f-b4e1-00dfc85c4032,2234,,,"[87.7, 47.2]",3825724,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Pérez Martínez,6732.0,Center Forward,143,RC Deportivo La Coruña,219,['03e4ac84-d03c-4085-aefe-55610b5c8f9e'],54,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:54.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf23c8b-3c89-4952-a43b-181a6fb78658,2240,,,"[30.6, 39.8]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Toni Kroos,5574.0,Left Defensive Midfield,144,Real Madrid,220,['12ef2f8e-3513-4a07-a55f-34035ee0ca4d'],0,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:00.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95142700-b2e8-4dad-bb9c-5b9b889eceab,2242,,,"[39.3, 45.8]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Luka Modrić,5463.0,Right Defensive Midfield,144,Real Madrid,220,['75942dcd-1b96-40dd-b7f4-799be405229c'],1,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:01.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc708877-a20c-4650-89c5-635ea4c837c1,2247,,,"[50.4, 29.9]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,145,Real Madrid,220,['edfaace2-a3a4-462e-ae32-2410e1876993'],12,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:12.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428cd985-7e20-4722-bac5-cf1b17c6be9b,2251,,,"[30.3, 71.1]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fayçal Fajr,5724.0,Right Wing,147,RC Deportivo La Coruña,219,['79b2ad1f-a11f-4714-a7ba-1862e0875f6d'],21,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:21.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77f737a5-e01a-4b0c-b7b5-8ea136bfc04f,2253,,,"[39.7, 36.3]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,148,RC Deportivo La Coruña,219,['e612f0f3-b27a-4765-a81b-fc9fbd47d9c0'],25,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:25.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79d1f15-60c7-4d39-9662-581d74828b90,2256,,,"[32.1, 67.6]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,149,RC Deportivo La Coruña,219,['f169d961-0488-4912-9401-daeb390bb3fd'],29,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:29.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9fbb603-c9f1-48bd-8169-aedd8d6b94f9,2259,,,"[30.9, 52.2]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,150,RC Deportivo La Coruña,219,['962e581b-e4a9-4c8d-92b4-740beefdc430'],34,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:34.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5aee312-aa32-4a08-a8d9-9d1d49343ecb,2262,,,"[40.1, 41.1]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,151,RC Deportivo La Coruña,219,['2275b5f1-49ca-4fd6-a682-b1a81d0d6d0c'],36,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:36.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a06735a7-37a1-4b3f-a587-46d08cf36a01,2265,,,"[56.8, 47.7]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,152,RC Deportivo La Coruña,219,['27344516-9f60-4334-b200-25c2e13676ee'],40,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:40.259,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bec6aab1-053a-4377-a883-577e2fee9e16,2270,,,"[52.9, 42.8]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,153,RC Deportivo La Coruña,219,['783ce221-0321-43e9-9349-2c3516bb68c0'],44,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:44.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbbb0e36-00a2-4648-ac36-185ca9eba696,2277,,,"[56.7, 11.0]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,153,RC Deportivo La Coruña,219,['c3db0e46-94c1-441d-af22-71f11333e22e'],49,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:49.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28dc81a3-278d-43a2-bba0-02b324fb86ce,2280,,,"[64.4, 1.1]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonás Manuel Gutiérrez,25997.0,Left Wing,153,RC Deportivo La Coruña,219,['5f508e57-dcdd-4991-9d0f-8d1a17a4ec6f'],51,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:51.210,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd83dbb-5928-4c8c-8a98-e4178e99647a,2284,,,"[79.1, 42.4]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Right Wing,153,RC Deportivo La Coruña,219,['2ae53197-b0a0-48ac-af76-9743e98e9bba'],55,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:55.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bbd51b6-1eb1-4811-8014-74afcffae970,2286,,,"[55.2, 42.6]",3825724,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,154,Real Madrid,220,['aee6163b-f265-4047-b876-df559914827a'],57,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:57.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c41fa7a-d532-4dc1-8422-d2b5f6d84338,2296,,,"[53.3, 55.8]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,155,Real Madrid,220,['4fe1bd47-f981-4f3c-b774-b1674d504000'],5,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:05.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abb3c4b8-a6d4-47d5-9d5e-9b5eb86a90f0,2298,,,"[70.9, 77.4]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,155,Real Madrid,220,['3b0457cd-123d-4108-a21b-0701e48810ea'],9,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:09.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682efa66-7135-498b-9a0e-deb1c9e53537,2301,,,"[69.0, 71.5]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Defensive Midfield,155,Real Madrid,220,['34d7bb5c-1fbc-4b91-ac08-16e25fad0a5d'],12,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:12.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03674c09-ddc7-4d21-b7bc-3031abfa7d07,2304,,,"[70.9, 54.8]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,155,Real Madrid,220,['4a4f4d7f-ccaf-45df-886a-07d74bb5315e'],14,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:14.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4efb7981-8085-4c04-86df-2216c1c26b4c,2307,,,"[70.0, 67.3]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Defensive Midfield,155,Real Madrid,220,['14b2e1ba-f436-4758-8228-92153c968367'],14,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:14.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c35bd3bb-0dbc-4e07-b232-0863eed0dffe,2310,,,"[65.2, 49.2]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,155,Real Madrid,220,['f97e8f4f-f30e-4267-aa75-895873b6222a'],16,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:16.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980ee6e-5d30-4695-8f56-3f02b686fdcf,2313,,,"[85.3, 9.8]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,155,Real Madrid,220,['87ab1f6f-961f-4694-a0d5-4917cc0c0216'],19,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:19.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d586c4c-b1f5-4e43-8456-f4707d0d45f5,2316,,,"[84.6, 19.6]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,155,Real Madrid,220,['8c7898c5-f5c5-4db3-b19d-7806608deb2d'],21,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:21.204,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff3f1e30-b42e-49c7-871f-9dbd5c48a5c3,2319,,,"[105.1, 48.4]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,155,Real Madrid,220,['885904a4-b5f8-4c75-ad66-9bd0013ae4fe'],24,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:24.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cad3a4a-013a-47eb-b0a8-659821497399,2321,,,"[23.3, 41.1]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,156,RC Deportivo La Coruña,219,['6889bd0c-0f2f-4aa8-8015-ed72fcb76709'],25,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:25.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99349fc6-740f-4d1c-9a5f-a4c0b9f84f84,2324,,,"[51.5, 36.1]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,156,RC Deportivo La Coruña,219,['fe4ecb8e-d120-43bf-83d4-87eb9598bd6a'],28,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:28.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe9b1e8-4832-46c8-8506-5914cd9fc80f,2332,,,"[56.8, 11.0]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,156,RC Deportivo La Coruña,219,['e5e74a66-ad8e-494f-b497-425c9ea8822b'],36,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:36.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a64c2e85-f691-4f07-a407-a601a5028994,2335,,,"[58.5, 17.8]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,156,RC Deportivo La Coruña,219,['d08c5644-f976-4f48-b59b-469c14d005b6'],37,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:37.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1cfe71a-d342-41de-9c31-fd2118a1da26,2338,,,"[71.6, 73.4]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,156,RC Deportivo La Coruña,219,['2887ced7-d5bd-41ea-91c7-581285a3c28b'],42,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:42.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c6995a-15c6-4ee7-a8a1-4aec12e18abe,2341,,,"[64.0, 60.2]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,156,RC Deportivo La Coruña,219,['2c7c8879-4ba3-4797-8c91-6881c2ec03ca'],50,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:50.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09eb5618-8545-4f73-a1dc-ac098eff82a2,2344,,,"[49.1, 29.5]",3825724,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,156,RC Deportivo La Coruña,219,['17ed2d40-e3b6-4eec-9161-22034bc5d100'],55,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:55.709,Ball Receipt*,
