ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[68.3, 68.0]",,,,,,,,,,,,1.30985,,,,,,,,,,,,,173a629c-4ce4-48a6-8df3-6239d4649fd1,426,,"[70.5, 70.8]",3825775,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,44,Granada,1049,"['4390b5e8-a5a3-4f26-9db8-c48b68c188e3', '9c73cf35-565c-45bd-93eb-b27ffe18a329', 'cafd7031-2ca6-44cb-ac1b-9ecfeafa5dd3']",24,,,,,,,,,,,,,,,,,,Granada,1049,00:10:24.919,Carry,True
,,,,"[64.8, 59.7]",,,,,,,,,,,,1.221599,,,,,,,,,,,,,ae963a69-f5ae-4e0f-9028-71aa10fb8751,430,,"[68.7, 62.8]",3825775,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,44,Granada,1049,"['645f381f-9942-48a1-ba4f-47011004b24d', '6d9c0aaf-98ce-4d29-a629-422af1ed9a76']",26,,,,,,,,,,,,,,,,,,Granada,1049,00:10:26.952,Carry,
,,,,"[54.3, 42.1]",,,,,,,,,,,,1.481767,,,,,,,,,,,,,ac6c2c14-e7fd-424a-aa40-36c8b484ac26,433,,"[54.5, 42.1]",3825775,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,44,Granada,1049,"['b0d50a42-5aa0-414e-a92f-f932e65ab83a', 'fd45d6ce-5cc2-40dc-b055-f973db6900c2']",29,,,,,,,,,,,,,,,,,,Granada,1049,00:10:29.668,Carry,
,,,,"[94.1, 68.4]",,,,,,,,,,,,1.987668,,,,,,,,,,,,,06bd32ba-f8f5-4799-8aee-6a20cb45d60f,438,,"[94.1, 68.4]",3825775,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adalberto Peñaranda Maestre,6847.0,Left Wing,44,Granada,1049,"['2ef85d9a-e09a-4e33-a90c-4607ad7411c6', '5ed4b8cf-1501-47de-8577-f14abeab50a6']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:10:35.041,Carry,
,,,,"[9.5, 48.1]",,,,,,,,,,,,12.902494,,,,,,,,,,,,,8bd8724d-213a-4214-966c-59e3cec5ecee,443,,"[8.5, 47.9]",3825775,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,45,Real Sociedad,210,"['602bd9d3-4a89-49c6-a690-a14a7f21ab59', 'a46ef29d-b2f4-42cc-a365-dd5facb752c6']",40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:10:40.523,Carry,
,,,,"[114.7, 21.5]",,,,,,,,,,,,3.456086,,,,,,,,,,,,,8a9d21c4-f7a7-496d-87b7-c877759c421b,451,,"[85.7, 9.2]",3825775,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,46,Granada,1049,"['7f2b0a97-a130-451f-bc0f-9555b7893e4d', 'ba33421e-058f-45fb-90f9-00679d4d7bb3', 'c868db46-d95c-4d22-a901-172aecda7edc']",2,,,,,,,,,,,,,,,,,,Granada,1049,00:11:02.486,Carry,True
,,,,"[116.7, 55.0]",,,,,,,,,,,,0.519429,,,,,,,,,,,,,71b26016-3f63-4b68-88a3-e4f7e7b1fdf5,468,,"[115.1, 55.6]",3825775,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Isaac Ajayi Success,6918.0,Right Wing,48,Granada,1049,"['be15f77d-db50-49ad-94d6-ee947e2f2c67', 'bf2b6660-a4ba-420d-9878-e541ad6fae4d', 'ff1384ee-8d43-49e7-9e05-6437535b83ea']",0,,,,,,,,,,,,,,,,,,Granada,1049,00:12:00.865,Carry,True
,,,,"[73.4, 58.1]",,,,,,,,,,,,1.187784,,,,,,,,,,,,,dc16feaf-d3d9-433e-bd49-88b4931eda61,475,,"[74.2, 57.5]",3825775,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,49,Real Sociedad,210,"['6ddf0c9b-a788-4e9e-95fe-30ea0dc52451', 'df92e64e-ad86-4888-b6a7-319f064a2d45']",16,,,,,,,,,,,,,,,,,,Granada,1049,00:12:16.149,Carry,
,,,,"[44.6, 67.1]",,,,,,,,,,,,0.37048,,,,,,,,,,,,,8e1a2e46-2bbe-4e9e-b97c-e062417d4fdc,487,,"[47.1, 67.1]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Right Wing,52,Granada,1049,"['2017696a-33fb-41d0-9aaa-1735a5a7b57c', '84f51530-7397-45cb-9dd9-a91bf9977f6d', '90f2f86f-9aeb-49c8-aeac-8938f319543e']",11,,,,,,,,,,,,,,,,,,Granada,1049,00:13:11.881,Carry,True
,,,,"[63.8, 11.7]",,,,,,,,,,,,0.822447,,,,,,,,,,,,,03f3375f-80e2-48b9-9884-a5120a6e73d1,489,,"[75.5, 13.0]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,53,Real Sociedad,210,"['2017696a-33fb-41d0-9aaa-1735a5a7b57c', '92162007-addb-42c0-93eb-ce79204b2569']",11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:11.980,Carry,
,,,,"[7.9, 28.6]",,,,,,,,,,,,2.390585,,,,,,,,,,,,,40f3ff91-a4a3-4566-b2bf-38b147fffd34,496,,"[7.9, 26.3]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,53,Real Sociedad,210,"['2567f62c-ebc3-48d6-be33-2340646511b1', '42c4dc42-98cd-4434-849a-2ea5801a8ff0']",16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:16.598,Carry,
,,,,"[48.8, 64.1]",,,,,,,,,,,,3.940987,,,,,,,,,,,,,c24d1954-f077-4076-bdac-993df169f7a8,499,,"[26.6, 45.8]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,53,Real Sociedad,210,"['31caee0e-762a-43d7-a683-24e3e8dc1407', '913a8f1b-431c-4911-90e2-8fe492f7704d']",21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:21.828,Carry,
,,,,"[51.8, 76.6]",,,,,,,,,,,,0.035682,,,,,,,,,,,,,33b15f48-34eb-4acf-bfab-a08af8b95c06,503,,"[51.8, 76.6]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,53,Real Sociedad,210,"['712c908f-bddf-4e5f-a03b-7c35b2d8916d', 'bce6fd0c-e111-46cf-923c-e0ade56acfff', 'cdf72d8e-a47f-42eb-8a17-3fe77409162e']",27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:27.461,Carry,True
,,,,"[72.4, 78.1]",,,,,,,,,,,,0.595417,,,,,,,,,,,,,5d859bc7-c3e4-4a34-850f-32ed10f1ad2d,517,,"[65.2, 69.8]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,54,Real Sociedad,210,"['63aeedad-d9c2-435f-bbb9-819176117d78', '6fe9f268-729f-48c8-8cd5-cd2e1e797689', 'a34bd903-4198-4413-b81b-6de2a19c31a7']",45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:45.818,Carry,True
,,,,"[65.0, 70.9]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,9beb3755-0b03-4e96-ab5c-064d9887f826,521,,"[64.4, 70.9]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,54,Real Sociedad,210,"['87401940-8540-490e-a067-e3f25e65155c', 'cad3b3ae-5b7c-488c-aa33-77dc37c56126']",46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:46.998,Carry,
,,,,"[56.2, 77.0]",,,,,,,,,,,,1.070414,,,,,,,,,,,,,4dd72de2-0bcb-4463-b129-1b1bdc608bb5,524,,"[58.4, 77.0]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,54,Real Sociedad,210,"['5991f33a-1a7b-4079-b37f-f1da07b61929', 'd27aef6e-d29d-4423-b710-eb741ef5550e']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:47.839,Carry,
,,,,"[35.6, 64.7]",,,,,,,,,,,,0.486172,,,,,,,,,,,,,5b57496a-f107-411c-9860-7970f5b7aca1,527,,"[36.4, 64.7]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,54,Real Sociedad,210,"['07e20fbf-af39-46a1-93d4-aa579e986f9c', 'e34d37df-38d5-4c76-b0eb-a76de51eebc7']",50,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:50.928,Carry,
,,,,"[12.2, 40.1]",,,,,,,,,,,,2.627434,,,,,,,,,,,,,e965d538-7615-4617-8238-cba220cef03e,530,,"[12.8, 40.5]",3825775,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,54,Real Sociedad,210,"['07e62ef3-3ed5-4603-a06a-8f0b7d5f486f', 'd00123de-decf-4f51-b75d-06c86623c36c']",54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:54.059,Carry,
,,,,"[13.0, 65.5]",,,,,,,,,,,,0.551988,,,,,,,,,,,,,25e4120b-b624-47a4-81ec-498db67e2694,535,,"[13.2, 65.5]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,55,Granada,1049,"['26ce109b-31e7-4efb-8d30-1549e89e775b', 'c9b4d4bd-2197-4818-8e62-ac2e562d4e2f']",5,,,,,,,,,,,,,,,,,,Granada,1049,00:14:05.715,Carry,
,,,,"[9.5, 39.6]",,,,,,,,,,,,4.15872,,,,,,,,,,,,,2c0d7282-5acf-498e-a3df-aa34c9065e6f,538,,"[9.5, 39.6]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,55,Granada,1049,"['5586d66b-ed94-4fa6-89be-64cd716e02da', '57c2ee2f-a43d-4054-bb4f-82bf31c238dc']",8,,,,,,,,,,,,,,,,,,Granada,1049,00:14:08.694,Carry,
,,,,"[53.7, 9.0]",,,,,,,,,,,,0.472778,,,,,,,,,,,,,a5737272-b3a3-4b75-8529-a0ff6aa7d8bf,545,,"[56.3, 9.0]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,55,Granada,1049,"['3cd5e48f-99b8-4b91-a586-5782e5e0acaf', '52659306-71c9-47ce-bbf9-60c339758931', '88c17140-24eb-432d-8e57-7965366b3d10', 'dc69dcde-33e8-401d-8b3b-8d866cdf71c9']",17,,,,,,,,,,,,,,,,,,Granada,1049,00:14:17.510,Carry,True
,,,,"[53.7, 9.0]",,,,,,,,,,,,1.851214,,,,,,,,,,,,,1af71ccf-f1b4-478e-9d38-56cd44648eff,548,,"[53.7, 9.0]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,55,Granada,1049,"['3cd5e48f-99b8-4b91-a586-5782e5e0acaf', '8538d0d1-b6f7-4669-a04c-b61b55912fc8', '88c17140-24eb-432d-8e57-7965366b3d10', 'dc69dcde-33e8-401d-8b3b-8d866cdf71c9']",17,,,,,,,,,,,,,,,,,,Granada,1049,00:14:17.983,Carry,True
,,,,"[39.9, 2.0]",,,,,,,,,,,,0.476978,,,,,,,,,,,,,12e8e69a-4ead-4b1a-bf05-eeed554d59ba,551,,"[39.9, 2.0]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,55,Granada,1049,"['06aba8b3-0685-4d83-a4dd-fe69b799974f', '12dddfa5-8936-43c3-90dc-d77400a1cdcc']",20,,,,,,,,,,,,,,,,,,Granada,1049,00:14:20.876,Carry,
,,,,"[32.5, 11.9]",,,,,,,,,,,,1.548878,,,,,,,,,,,,,139c0be4-4ab5-42ae-8aaf-4c769cfaade6,554,,"[32.1, 11.9]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,55,Granada,1049,"['9c0a7a81-fb20-4d17-9605-d7e9c9e08446', 'a2b45f2b-8c00-484a-9dad-191a05551479']",22,,,,,,,,,,,,,,,,,,Granada,1049,00:14:22.449,Carry,
,,,,"[34.8, 2.7]",,,,,,,,,,,,2.628869,,,,,,,,,,,,,6a4b6291-f8d2-4762-9907-747e705750ad,557,,"[32.1, 3.9]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,55,Granada,1049,"['cccff50d-75ce-4b11-9b46-4d13b4149745', 'f794d6a6-a57e-4614-ad0a-63fa7155257d']",24,,,,,,,,,,,,,,,,,,Granada,1049,00:14:24.717,Carry,
,,,,"[10.6, 52.2]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,3035efc7-b4a5-4f49-a532-5f589db8a111,564,,"[9.5, 52.6]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,55,Granada,1049,"['80c83956-339f-4b43-82df-7f63079e7828', 'e1275f10-dc31-49ca-a337-a3a090797edb']",34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:34.274,Carry,
,,,,"[65.6, 5.1]",,,,,,,,,,,,1.104846,,,,,,,,,,,,,d0b911d2-2d34-490a-b7fc-1d074ce00c72,572,,"[69.1, 3.1]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Biraghi,7158.0,Left Back,56,Granada,1049,"['43a9f50e-19a2-4593-8953-763a521ed232', '9b067f80-ba39-4de6-8383-bd7465c47820']",46,,,,,,,,,,,,,,,,,,Granada,1049,00:14:46.044,Carry,
,,,,"[32.5, 26.3]",,,,,,,,,,,,0.329363,,,,,,,,,,,,,329b186c-172a-49cb-ad6c-8b5439e839c9,575,,"[32.1, 26.3]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,56,Granada,1049,"['168ac835-d076-4663-84e0-fd8f22aa9431', '2929d857-ed9f-4914-a575-6fb473ac5e07']",50,,,,,,,,,,,,,,,,,,Granada,1049,00:14:50.085,Carry,
,,,,"[14.9, 43.9]",,,,,,,,,,,,2.25051,,,,,,,,,,,,,b72eb13d-fe1f-42ec-b50d-1b66d0709099,578,,"[12.8, 44.8]",3825775,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,56,Granada,1049,"['33751a78-86bd-48cb-ad0c-b35bfdcfc8e4', 'dca1fdd6-b54d-4cf0-85ae-46e684cfdced']",53,,,,,,,,,,,,,,,,,,Granada,1049,00:14:53.034,Carry,
,,,,"[44.6, 24.4]",,,,,,,,,,,,0.480267,,,,,,,,,,,,,7e4700f8-5ce9-432d-b388-7c3bc90bcd9f,589,,"[45.3, 24.2]",3825775,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,58,Granada,1049,"['697ebd3d-a7ad-4035-af6d-69d9d9e6faa5', 'd96b1b6d-1d8d-4846-9436-1cff296c4811']",23,,,,,,,,,,,,,,,,,,Granada,1049,00:15:23.711,Carry,
,,,,"[53.9, 5.3]",,,,,,,,,,,,4.352818,,,,,,,,,,,,,3b95fb02-ab9a-43c2-8b5b-2f83a2aee14c,592,,"[43.0, 19.5]",3825775,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,58,Granada,1049,"['0fb9ce8a-66df-4e4c-82d4-ae1e0d63a0ba', '2401ed01-9106-4cb9-ba77-4f1437634ded', '3fac7051-fd4e-4b18-8c1a-032235befee4']",24,,,,,,,,,,,,,,,,,,Granada,1049,00:15:24.535,Carry,True
,,,,"[49.4, 70.3]",,,,,,,,,,,,2.472665,,,,,,,,,,,,,58af4b7d-88a8-4770-80d0-24c8dbfb2fe5,596,,"[45.9, 71.5]",3825775,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,58,Granada,1049,"['bb080b27-0ccf-451e-b241-b8e911774728', 'cadf610d-57e4-410b-8ec8-d21570edf588']",30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:30.535,Carry,
,,,,"[63.1, 76.0]",,,,,,,,,,,,0.974459,,,,,,,,,,,,,c0ba4f8d-9653-4b25-b77b-6d14e59f29e6,599,,"[63.8, 76.0]",3825775,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Wing,58,Granada,1049,"['14a4f4ca-1ca6-4ec3-b2fd-c63174bbed93', '82f6fc09-82ab-43d6-83a6-fc30ffe47e94', 'ded44642-4c72-43fc-81df-0ac218be95c3']",33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:33.746,Carry,True
,,,,"[40.7, 53.0]",,,,,,,,,,,,1.187387,,,,,,,,,,,,,ceb65fb8-ae65-403f-a7b5-3bcc6da81d9c,617,,"[42.4, 56.9]",3825775,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Right Back,62,Granada,1049,"['32d223a1-f8a4-4da7-bfee-63d38cdf082b', '6debf412-1d99-417e-a254-f8f66fb661d7']",1,,,,,,,,,,,,,,,,,,Granada,1049,00:16:01.480,Carry,
,,,,"[38.9, 30.8]",,,,,,,,,,,,2.345662,,,,,,,,,,,,,c8add267-7abe-4ed7-8c38-cda5b0bc7bfe,620,,"[36.0, 35.7]",3825775,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,62,Granada,1049,"['25e90845-781a-46ed-a69c-8f2ecb398cc0', 'bf23fcdf-1ac2-43bd-aeec-b28bf3327d10']",3,,,,,,,,,,,,,,,,,,Granada,1049,00:16:03.576,Carry,
,,,,"[91.5, 30.6]",,,,,,,,,,,,5.981856,,,,,,,,,,,,,b4b0baf4-08be-4f38-b847-a36a46f71704,624,,"[63.1, 6.8]",3825775,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Left Wing,62,Granada,1049,"['009dc4d9-a570-4b6e-bd99-66521203d201', 'd3c06a88-80fd-4abb-91bc-8c69427a72d7', 'd9b8254e-11ea-49e4-b608-8dd4f56bf8ac']",7,,,,,,,,,,,,,,,,,,Granada,1049,00:16:07.598,Carry,True
,,,,"[67.3, 74.2]",,,,,,,,,,,,1.700648,,,,,,,,,,,,,c3c0779c-df83-4632-9f38-7f2d3e1f2e49,636,,"[69.7, 75.8]",3825775,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,63,Real Sociedad,210,"['dfe0fb8f-6b88-4987-803c-5124b43a569c', 'ed8bce63-4154-4643-8fd2-3baf6a3e2828', 'fb340352-2e7d-414a-87eb-b0e00be84f31']",54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:54.324,Carry,True
,,,,"[56.2, 71.1]",,,,,,,,,,,,0.679744,,,,,,,,,,,,,a67fdb30-0b0f-4fca-9b5a-68c7a4f0cce2,640,,"[56.6, 71.5]",3825775,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,63,Real Sociedad,210,"['72135948-1d3d-4fd5-8df9-ef4c71c017b1', '9027846c-1a05-4479-82c6-600d1f05a41f']",57,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:57.463,Carry,
,,,,"[81.0, 70.7]",,,,,,,,,,,,1.119194,,,,,,,,,,,,,6f4b5f4c-2543-4dd3-af53-e12b0b5b5f0b,645,,"[78.8, 71.1]",3825775,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,63,Real Sociedad,210,"['442d3243-4cdc-4cd0-8709-6ccdc9829643', '59326173-3d1e-4426-a789-f051c995853e']",1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:01.342,Carry,
,,,,"[64.1, 40.6]",,,,,,,,,,,,2.031391,,,,,,,,,,,,,3e8aba75-2899-49c0-9d02-d19bf0f5171e,649,,"[43.0, 48.0]",3825775,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dimitri Foulquier,4546.0,Right Back,63,Real Sociedad,210,"['66a92cf0-4d0d-4484-a480-ba8bf2c0f82a', 'b5f1e549-2da5-4fd3-aba7-b293a89c5d43', 'ec27a393-c3fe-46ff-a1c6-fa0b02be0305']",5,,,,,,,,,,,,,,,,,,Granada,1049,00:17:05.145,Carry,True
,,,,"[44.9, 39.5]",,,,,,,,,,,,0.860347,,,,,,,,,,,,,bf40d08a-c2fc-4506-9fb6-0e93f3b179fc,654,,"[45.9, 39.5]",3825775,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Left Center Back,63,Real Sociedad,210,"['66c121ec-b6aa-4555-ba15-32b426b59b2a', 'ca80e353-b701-420c-a0b3-23b323cabfb5', 'de646f06-4128-4835-831e-27ae5fb9f6c0']",7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:07.971,Carry,True
,,,,"[23.1, 40.9]",,,,,,,,,,,,4.501497,,,,,,,,,,,,,bc450dc2-40f2-4e62-a12f-e328f10b8449,662,,"[20.6, 41.9]",3825775,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,64,Real Sociedad,210,"['42e146dd-d43d-43a9-81ff-efff6d8cd26a', '8b2a59a5-4fc7-445e-987c-fee16badc1c8']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:47.956,Carry,
,,,,"[74.8, 6.8]",,,,,,,,,,,,1.042925,,,,,,,,,,,,,5d26a985-2064-4bf9-ab03-525fbef977ed,665,,"[75.1, 6.8]",3825775,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,64,Real Sociedad,210,"['1c759c29-36a2-495e-a07c-cd25d2e8c263', '27e925a6-4bea-4804-a357-89006cddc533', 'fefc4126-b7c4-4a19-9506-73741c64f0a4']",55,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:55.386,Carry,True
,,,,"[45.9, 58.3]",,,,,,,,,,,,1.246307,,,,,,,,,,,,,7db4d66e-709b-4b77-bf43-ebd707ef9bec,669,,"[45.9, 57.1]",3825775,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,64,Real Sociedad,210,"['4141687b-5f5b-449d-aaf3-a638c6ad78e4', 'd6532187-5aeb-4d48-b0e1-d6ce58473d23']",57,,,,,,,,,,,,,,,,,,Granada,1049,00:17:57.831,Carry,
,,,,"[16.1, 25.1]",,,,,,,,,,,,4.872413,,,,,,,,,,,,,dde4a29b-7648-471d-8dec-ec98b446c7e3,672,,"[6.7, 8.9]",3825775,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,64,Real Sociedad,210,"['8db9c34d-4275-496d-b9f9-4bc2e5660e4c', 'da26e435-dc68-409e-833b-5ddc1d2bd44c']",6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:06.345,Carry,
,,,,"[45.5, 75.4]",,,,,,,,,,,,2.071181,,,,,,,,,,,,,b90fb58f-b07c-44ee-9c02-e6241edbcf22,679,,"[35.6, 75.2]",3825775,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,64,Real Sociedad,210,"['09e34857-dae9-41b8-9dd0-02f42f8118c2', '9be95c72-d94f-46b3-a8a8-69b9ed0af4a9', 'c659ca57-798d-4b2c-ba3c-365a8e0835c9']",22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:22.529,Carry,True
,,,,"[50.2, 15.4]",,,,,,,,,,,,1.287809,,,,,,,,,,,,,54537447-5b2b-4454-b78d-3352642f91cb,683,,"[44.0, 14.2]",3825775,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,64,Real Sociedad,210,"['4b496644-89ff-4bc4-a387-7fbdcd9c0133', 'f62ca1c5-05c8-4587-bcb4-03c7e5398372']",25,,,,,,,,,,,,,,,,,,Granada,1049,00:18:25.818,Carry,
,,,,"[69.3, 26.1]",,,,,,,,,,,,1.078063,,,,,,,,,,,,,fe10bb17-feac-4859-8b77-1458849d3ce8,686,,"[67.0, 26.1]",3825775,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,64,Real Sociedad,210,"['aef12723-a385-431b-baa1-e1a31bd29f36', 'ca5d58c6-4b6e-4d80-8a86-8182d30e9ad3']",28,,,,,,,,,,,,,,,,,,Granada,1049,00:18:28.121,Carry,
