50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.354161,,,,,,,,,,,f8e755fb-d7e9-4926-a780-885e4eddf13e,103,,,"[34.2, 58.0]",3825838,2,,,,,-1.6231828,,Left Foot,,,,"[32.8, 31.3]",,Ground Pass,,26.73668,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,9,Athletic Club,215,['f397fad3-b8b4-4dd7-9dfd-8f6b9e4bf368'],46,,,,,,,,,,,,,,,,Athletic Club,215,00:02:46.809,Pass,
,,,,,,,,,,,,,,,,,,2.676051,,,,,,,,,,,8550132e-5afa-408b-a92b-13772d8557cc,106,,,"[38.2, 26.0]",3825838,2,,,,,-0.99265885,,Right Foot,,,,"[55.1, 0.1]",,Ground Pass,,30.92604,,Out,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,9,Athletic Club,215,['dc24c3fb-cd58-4ba4-9a72-d791170816dd'],50,,,,,,,,,,,,,,,,Athletic Club,215,00:02:50.252,Pass,
,,,,,,,,,,,,,,,,,,0.982941,,,,,,,,,,,e3da3a71-0350-4438-a2fa-4477652c0c26,108,,,"[63.3, 80.0]",3825838,2,,True,,,-1.4033645,,,,,,"[64.5, 72.9]",,Low Pass,,7.2006946,,,,Thomas Teye Partey,6383.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,10,Atlético Madrid,212,['f9c182de-073a-42d8-8d56-fc947f0fb190'],55,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:55.985,Pass,
,,,,,,,,,,,,,,,,,,0.565277,,,,,,,,,,,a045b933-e380-4ea7-a7ff-02e3cef08c29,110,,,"[64.5, 72.9]",3825838,2,,,,,1.7714492,,Right Foot,,,,"[63.3, 78.8]",,Ground Pass,,6.0207973,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Thomas Teye Partey,6383.0,Right Midfield,10,Atlético Madrid,212,['55dcf2a3-804d-4ffb-b02f-13faa3ed764b'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:57.204,Pass,
,,,,,,,,,,,,,,,,,,1.993921,,,,,,,,,,,2ef545a6-2349-491c-9261-58778862feb8,112,,,"[63.3, 78.8]",3825838,2,,,,,-3.0452733,,Right Foot,,,,"[42.6, 76.8]",,Ground Pass,,20.796394,,,,Stefan Savić,6376.0,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,10,Atlético Madrid,212,['0eff0b03-b2e6-4039-afac-73e133dbf9ba'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:57.769,Pass,
,,,,,,,,,,,,,,,,,,3.861505,,,,,,,,,,,bcb4e675-897b-447e-8be1-c9989b9616ad,114,,,"[42.6, 76.8]",3825838,2,,,,,-2.413892,,Right Foot,,,,"[13.3, 50.7]",,Ground Pass,,39.23901,,,,Jan Oblak,6378.0,,,,,,1,From Throw In,Stefan Savić,6376.0,Right Center Back,10,Atlético Madrid,212,['2d83e4a3-b367-461b-bf8d-c25a55729e64'],59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:59.763,Pass,
,,,,,,,,,,,,,,,,,,1.721974,,,,,,,,,,,40a237a9-ebfd-47af-a524-537624f9680e,116,,,"[13.7, 51.6]",3825838,3,,,,,1.0424551,,Right Foot,,,,"[27.3, 74.9]",,Ground Pass,,26.978695,,,,Stefan Savić,6376.0,,,,,,1,From Throw In,Jan Oblak,6378.0,Goalkeeper,10,Atlético Madrid,212,['8989e0bf-1419-420f-958d-7f70939cb8be'],3,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:03.625,Pass,
,,,,,,,,,,,,,,,,,,2.906912,,,,,,,,,,,8f1bcc67-265a-4146-83fe-3628a596e2ba,120,,,"[26.4, 75.6]",3825838,3,,,,,0.09295171,,Right Foot,,,,"[73.6, 80.0]",,High Pass,,47.40464,,Out,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Stefan Savić,6376.0,Right Center Back,10,Atlético Madrid,212,['f6a3f95b-6880-4246-9276-3220671f4079'],6,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:06.628,Pass,
,,,,,,,,,,,,,,,,,,1.940215,,,,,,,,,,,5285cf99-baa2-40db-9f74-d2eddf56ce6a,122,,,"[51.7, 0.1]",3825838,3,,,,,2.9229238,,,,,,"[30.1, 4.9]",,Low Pass,,22.126907,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,Throw-in,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,11,Athletic Club,215,['52be0bee-b184-46d1-9569-14ad11a80d82'],13,,,,,,,,,,,,,,,,Athletic Club,215,00:03:13.386,Pass,
,,,,,,,,,,,,,,,,,,2.292293,,,,,,,,,,,7324530f-ad2b-43f1-a186-3aa9e60ec8a8,125,,,"[21.2, 9.7]",3825838,3,,,,,1.9427692,,Right Foot,,,,"[12.5, 32.0]",,Ground Pass,,23.937,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,11,Athletic Club,215,['8797f1a0-f492-42ce-a9d5-c57e44077c7d'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:03:17.052,Pass,
,,,,,,,,,,,,,,,,,,1.519595,,,,,,,,,,,28b68cb0-4785-4eb9-95e3-3e8fd5f2d0ce,128,,,"[12.8, 41.4]",3825838,3,,,,,0.993546,,Right Foot,,,,"[31.1, 69.5]",,Ground Pass,,33.533566,,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,11,Athletic Club,215,['c0d750f8-fa84-4567-ad56-9b4c1d376c9e'],20,,,,,,,,,,,,,,,,Athletic Club,215,00:03:20.903,Pass,
,,,,,,,,,,,,,,,,,,2.552504,,,,,,,,,,,98fc2fce-5687-435c-a1bc-068e26a2bd31,131,,,"[31.1, 69.5]",3825838,3,,,,,-2.4020805,,Right Foot,,,,"[10.6, 50.8]",,Ground Pass,,27.747793,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,11,Athletic Club,215,['5dd90419-fe49-49ea-8aa5-f839c1856327'],23,,,,,,,,,,,,,,,,Athletic Club,215,00:03:23.650,Pass,
,,,,,,,,,,,,,,,,,,4.758379,,,,,,,,,,,70e89fe4-6dd0-41c7-8da6-a11a4bb91aba,134,,,"[12.6, 51.9]",3825838,3,,,,,-0.18665612,,Right Foot,,,,"[77.2, 39.7]",,High Pass,,65.74192,,,,Borja Viguera Manzanares,23833.0,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,11,Athletic Club,215,['c6509ac7-0ffe-4c56-aff1-7d88d37cd0cc'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:03:26.291,Pass,
,,,,,,,,,,,,,,,,,,1.086909,,,,,,,,,,,4d60bc52-32c8-4b1d-949b-b8c3082f1467,136,,,"[77.2, 39.7]",3825838,3,,,,True,-0.9038881,,,,,,"[80.9, 35.0]",,High Pass,,5.9816384,,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,,,1,From Throw In,Borja Viguera Manzanares,23833.0,Center Forward,11,Athletic Club,215,"['6319fe72-1543-4727-9f08-737d78280d4f', '9a72969b-f563-4fd4-8405-fce2f1ef9e20', 'a68ac332-469e-4f25-b576-57a28da35956']",31,,,,,,,,,,,,,,,,Athletic Club,215,00:03:31.253,Pass,True
,,,,,,,,,,,,True,,,,,,2.176077,,,,,,,,,,,9a72969b-f563-4fd4-8405-fce2f1ef9e20,139,,,"[39.2, 45.1]",3825838,3,,,,,-2.913096,,Left Foot,,,,"[4.8, 37.1]",,Ground Pass,,35.317986,,,,Jan Oblak,6378.0,,,,,Interception,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,12,Atlético Madrid,212,"['4d60bc52-32c8-4b1d-949b-b8c3082f1467', '7c7887b1-59b3-4335-8475-4e2505b518ef']",32,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:32.340,Pass,
,,,,,,,,,,,,,,,,,,3.251871,,,,,,,,,,,9bafcada-7eaf-4d86-a033-2f88d6944f5f,142,,,"[6.1, 30.7]",3825838,3,,,,,-0.27268043,,Left Foot,,,,"[62.6, 14.9]",,High Pass,,58.66762,,,,Fernando José Torres Sanz,6382.0,,,,,,1,Regular Play,Jan Oblak,6378.0,Goalkeeper,12,Atlético Madrid,212,['031d0340-fe11-4629-a05f-a01ad3f8233e'],36,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:36.217,Pass,
,,,,,,,,,,,,,,,,,,1.14684,,,,,,,,,,,02f71096-4ac7-4729-99db-2fe55833997c,148,,,"[42.6, 66.0]",3825838,3,,,,,1.0364008,,Left Foot,,,,"[48.4, 75.8]",,Ground Pass,,11.3877125,,,,Óscar de Marcos Arana,6649.0,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,13,Athletic Club,215,['54c109f3-a9cc-4a83-91de-c6588fcea9bf'],43,,,,,,,,,,,,,,,,Athletic Club,215,00:03:43.636,Pass,
,,,,,,,,,,,,,,,,,,0.102461,,,,,,,,,,,5b1fe022-af24-47fd-b89f-ecd28fa3324f,151,,,"[48.6, 75.6]",3825838,3,,,,,-0.07485985,,Right Foot,,,,"[52.6, 75.3]",,Low Pass,,4.0112343,,Incomplete,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,13,Athletic Club,215,['0cf2f605-ed78-4bf5-b06a-612213971422'],46,,,,,,,,,,,,,,,,Athletic Club,215,00:03:46.186,Pass,
,,,,,,,,,,,,,,,,,,1.01393,,,,,,,,,,,9c8c1bf8-c64d-4d74-b673-511623a23912,153,,,"[43.9, 80.0]",3825838,3,,True,,,-2.7334435,,,,,,"[25.4, 72.0]",,Low Pass,,20.155643,,,,Eneko Bóveda Altube,6386.0,,,,,Throw-in,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,14,Athletic Club,215,['b7ae0e1f-7f4d-40ff-8ed3-bb9957026dd4'],52,,,,,,,,,,,,,,,,Athletic Club,215,00:03:52.568,Pass,
,,,,,,,,,,,,,,,,,,2.502616,,,,,,,,,,,ca633889-96ed-4c5b-b136-a664dce494ae,155,,,"[25.7, 72.0]",3825838,3,,,,,-2.2597208,,Right Foot,,,,"[8.9, 51.6]",,Ground Pass,,26.42726,,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,14,Athletic Club,215,['77ef0c4b-67c7-401b-b908-e1c4de40b3a4'],54,,,,,,,,,,,,,,,,Athletic Club,215,00:03:54.502,Pass,
,,,,,,,,,,,,,,,,,,1.212975,,,,,,,,,,,99dae21f-5b48-4c28-9f14-9843b7b31527,158,,,"[14.5, 47.5]",3825838,3,,,,,-0.2528063,,Right Foot,,,,"[26.5, 44.4]",,Ground Pass,,12.39395,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,14,Athletic Club,215,['34ff92f3-a7df-4b19-bee2-4f9985316872'],59,,,,,,,,,,,,,,,,Athletic Club,215,00:03:59.939,Pass,
,,,,,,,,,,,,,,,,,,1.688812,,,,,,,,,,,d32a8042-bc3a-412c-8ac7-2b77c2670075,160,,,"[26.5, 44.4]",3825838,4,,,,,1.6890539,,Right Foot,,,,"[22.9, 74.7]",,Low Pass,,30.513111,,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,14,Athletic Club,215,['41991854-b10d-49da-95b3-ed6f694b3dd2'],1,,,,,,,,,,,,,,,,Athletic Club,215,00:04:01.152,Pass,
,,,,,,,,,,,,,,,,,,2.036719,,,,,,,,,,,36c902b4-eaba-4bb9-9502-2198b1be1781,163,,,"[26.8, 75.0]",3825838,4,,,,,-0.35346198,,Right Foot,,,,"[66.1, 60.5]",,High Pass,,41.889618,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,14,Athletic Club,215,['81c3c316-26a5-4cd5-860d-16cee4666aef'],4,,,,,,,,,,,,,,,,Athletic Club,215,00:04:04.446,Pass,
,,,,,,,,,,,,,,,,,,0.989877,,,,,,,,,,,a55543f2-04ee-4de7-80f7-ab1206ac0996,167,,,"[63.7, 55.3]",3825838,4,,,,,-2.3872404,,Right Foot,,,,"[55.4, 47.5]",,Ground Pass,,11.389908,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,14,Athletic Club,215,"['1c56a409-9491-44e7-9f93-551f84d52235', '2fdc58e7-dfc0-4824-ab7b-60b5b8fb1e50']",7,,,,,,,,,,,,,,,,Athletic Club,215,00:04:07.408,Pass,True
,,,,,,,,,,,,,,,,,,1.570341,,,,,,,,,,,d252a043-9ad7-4979-b02f-03dacca0d762,170,,,"[57.0, 44.1]",3825838,4,,,,,-1.6124389,,Right Foot,,,,"[55.9, 17.7]",,Ground Pass,,26.422907,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,14,Athletic Club,215,['6e02e87d-50a6-48f3-a03f-ebb32a03778a'],8,,,,,,,,,,,,,,,,Athletic Club,215,00:04:08.768,Pass,
,,,,,,,,,,,,,,,,,,1.650954,,,,,,,,,,,b964cc25-1146-44a0-a680-acf98d6d79d6,173,,,"[87.2, 16.1]",3825838,4,,,,,-0.08938383,,Left Foot,,,,"[108.4, 14.2]",,Ground Pass,,21.284971,,,,Raúl García Escudero,6391.0,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,14,Athletic Club,215,['eb2226f0-2995-48e5-aa54-594a9f46423f'],14,,,,,,,,,,,,,,,,Athletic Club,215,00:04:14.502,Pass,
,,,,,,,,,,,,,,,,,,1.433797,,,,,,,,,,,07b14a34-fc2a-4280-978b-bb07f7ad920d,176,,,"[108.4, 14.2]",3825838,4,,,,,-1.7126933,,Right Foot,,,,"[106.8, 3.0]",,Ground Pass,,11.313708,,,,Iker Muniain Goñi,6842.0,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,14,Athletic Club,215,['085971d2-b528-4d04-8ba7-5be4b0fe7e25'],16,,,,,,,,,,,,,,,,Athletic Club,215,00:04:16.496,Pass,
,,,,,,,,,,,,,,,,,,2.371545,,,,,,,,,,,abda4d20-4f1b-4783-98a3-b02b8a77ac69,185,,,"[11.1, 78.4]",3825838,4,,,,,-0.15214832,,Right Foot,,,,"[41.1, 73.8]",,High Pass,,30.350618,,Incomplete,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,14,Athletic Club,215,['0300f0da-b5db-46c0-a40a-b0f65782ce50'],21,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:21.385,Pass,
,,,,,,,,,,,,,,,,,,1.584649,,,,,,,,,,,8a3381b7-b033-4bf6-8913-c37a97f488e1,188,,,"[75.3, 24.9]",3825838,4,,,,,1.4801364,,Right Foot,,,,"[79.3, 68.9]",,High Pass,,44.181442,,,,Óscar de Marcos Arana,6649.0,,True,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,14,Athletic Club,215,['3fb011d2-eb99-4671-bf10-140805e301c7'],28,,,,,,,,,,,,,,,,Athletic Club,215,00:04:28.271,Pass,
,,,,,,,,,,,,,,,,,,0.293146,,,,,,,,,,,f65ca3f5-551e-467d-b518-80ec9b596a88,191,,,"[76.7, 74.2]",3825838,4,,,,,-1.1705557,,Right Foot,,,,"[77.8, 71.6]",,Ground Pass,,2.823119,,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,14,Athletic Club,215,"['00ecadbb-470e-43d4-b6e0-3307429565bc', '08627480-a64a-403f-8c9f-39fb2de55c11']",31,,,,,,,,,,,,,,,,Athletic Club,215,00:04:31.172,Pass,
,,,,,,,,,,,,,,,,,,1.390705,,,,,,,,,,,bf5700f4-3d53-4f5c-aa76-251dd9f09177,195,,,"[78.1, 63.3]",3825838,4,,,,,-1.3284632,,Right Foot,,,,"[82.5, 45.5]",,Ground Pass,,18.335758,,Incomplete,,,,,,,,Recovery,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,14,Athletic Club,215,"['53c67b60-d130-4948-acd5-94f00ad51e35', 'a88d6106-cd00-4ef7-89d6-7061709657cb']",32,,,,,,,,,,,,,,,,Athletic Club,215,00:04:32.435,Pass,True
,,,,,,,,,,,,,,,,,,1.119374,,,,,,,,,,,f02bf5e7-34ce-4ee7-8934-a2ff9c72ed6d,199,,,"[44.2, 34.6]",3825838,4,,,,,0.88379186,,Right Foot,,,,"[54.7, 47.4]",,Ground Pass,,16.555664,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,15,Atlético Madrid,212,"['2c546c69-a57d-4319-be5a-8c6fbf2c4eb9', '4062d90e-094c-4e40-97cc-a8daffb4ae8c']",35,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:35.342,Pass,True
,,,,,,,,,,,,,,,,,,1.315385,,,,,,,,,,,11d88c12-2304-4bdc-a57f-a02d1cc81c45,202,,,"[54.2, 40.9]",3825838,4,,,,,-1.536524,,Left Foot,,,,"[54.8, 23.4]",,Ground Pass,,17.510283,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,15,Atlético Madrid,212,['9b72f060-4e90-48f2-a933-71580c15b63c'],37,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:37.798,Pass,
,,,,,,,,,,,,,,,,,,1.510684,,,,,,,,,,,aa170416-afe5-4a5c-a819-e212b463daac,205,,,"[55.8, 22.0]",3825838,4,,,,,-1.126611,,Right Foot,,,,"[63.7, 5.4]",,Ground Pass,,18.38396,,,,Filipe Luís Kasmirski,6320.0,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,15,Atlético Madrid,212,['4567692c-92b0-4d26-87ad-7cb594947639'],39,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:39.628,Pass,
,,,,,,,,,,,,,,,,,,0.583611,,,,,,,,,,,25fccba5-8032-4e02-bc23-590fb9f97865,209,,,"[70.8, 9.1]",3825838,4,,,,,1.3063079,,Left Foot,,,,"[74.7, 23.5]",,Ground Pass,,14.91878,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,15,Atlético Madrid,212,"['015162d6-6879-48de-89a9-1058cd64da73', '8c18c97c-7cbb-4ad1-b17a-7182e5535426', 'eeeacc16-9229-4089-97d6-c10519b47e5a']",43,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:43.351,Pass,True
,,,,,,,,,,,,,,,,,,2.84185,,,,,,,,,,,235a82a4-0162-477d-a288-f05ae42cf38d,217,,,"[64.2, 43.1]",3825838,4,,,,True,2.1431053,,,,,,"[57.5, 53.5]",,Low Pass,,12.371338,,,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,1,Regular Play,Thomas Teye Partey,6383.0,Right Midfield,15,Atlético Madrid,212,"['5e1d1c69-1de6-4c55-b2e2-faf868c83465', '7f535b8f-bc1d-4606-b4ec-32b146186f24']",48,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:48.213,Pass,True
,,,,,,,,,,,,,,,,,,3.676606,,,,,,,,,,,4e3bed94-6946-4d40-8001-306ba6287afb,220,,,"[57.8, 53.5]",3825838,4,,,,,0.06923224,,Right Foot,,,,"[112.6, 57.3]",,High Pass,,54.931595,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,15,Atlético Madrid,212,"['0a5d9a65-cefa-4b23-a151-2453c827eaf8', 'e3a93278-f452-45e0-99a5-06800bec12bf']",51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:51.598,Pass,
,,,,,,,,,,,,,,,,,,2.240787,,,,,,,,,,,e094718e-d5f1-4582-a933-3a00e194c41b,223,,,"[10.0, 23.9]",3825838,5,,True,,,-0.79941595,,Keeper Arm,,,,"[31.1, 2.2]",,Ground Pass,,30.267143,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,16,Athletic Club,215,['c4f3eee7-c506-4ede-9c6e-8ca200137bb2'],1,,,,,,,,,,,,,,,,Athletic Club,215,00:05:01.941,Pass,
,,,,,,,,,,,,,,,,,,1.566277,,,,,,,,,,,95cf140e-7b9d-42a0-88a4-fd8926b32f82,225,,,"[37.5, 2.4]",3825838,5,,,,,2.4653,,Left Foot,,,,"[21.8, 15.0]",,Ground Pass,,20.130821,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,16,Athletic Club,215,['40f77b20-f340-4a4a-87cd-b4609ad287e0'],7,,,,,,,,,,,,,,,,Athletic Club,215,00:05:07.239,Pass,
,,,,,,,,,,,,,,,,,,2.244558,,,,,,,,,,,16f8a239-f5cf-4eab-b287-d809c6de7b7a,228,,,"[26.2, 21.4]",3825838,5,,,,,1.3653169,,Right Foot,,,,"[36.1, 68.9]",,Ground Pass,,48.520718,,,,Eneko Bóveda Altube,6386.0,,True,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,16,Athletic Club,215,['4c297c50-9a5b-4bdd-8d7f-a1ae369c5291'],12,,,,,,,,,,,,,,,,Athletic Club,215,00:05:12.593,Pass,
,,,,,,,,,,,,,,,,,,0.351183,,,,,,,,,,,2f23e418-7369-4d1e-bc87-fa8ed3659baa,231,,,"[47.9, 74.7]",3825838,5,,,,,-1.0943289,,Right Foot,,,,"[51.1, 68.5]",,Ground Pass,,6.9771056,,Incomplete,,Mikel San José Domínguez,6389.0,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,16,Athletic Club,215,"['972966b4-440d-4ebc-802e-f63c44a9675f', 'c30f8af5-71c9-4f1b-b4c8-a7a53bd3244e']",16,,,,,,,,,,,,,,,,Athletic Club,215,00:05:16.719,Pass,
,,,,,,,,,,,,,,,,,,0.079974,,,,,,,,,,,309f9c03-4259-4214-8894-e5b0f91928a7,236,,,"[57.9, 45.9]",3825838,5,,,,,0.34555557,,Right Foot,,,,"[60.4, 46.8]",,Low Pass,,2.657066,,Incomplete,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,16,Athletic Club,215,['ced00621-4fae-4456-b887-3c3d6c4bea9a'],23,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:23.001,Pass,
,,,,,,,,,,,,,,,,,,3.834405,,,,,,,,,,,8c81b70e-cb43-4c4b-abe5-f3fc249b9ea8,240,,,"[57.2, 44.7]",3825838,5,,,,,-0.23893644,,Right Foot,,,,"[104.0, 33.3]",,High Pass,,48.168453,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,16,Athletic Club,215,"['7704e783-4f6b-4058-9055-9e4297e9a2b9', '8693703a-2e3d-4c04-b3b7-2293a57f468c']",24,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:24.120,Pass,
,,,,,,,,,,,,,,,,,,3.055326,,,,,,,,,,,7ea27ff1-592d-4ee0-8d75-7c846690bdc8,243,,,"[16.4, 46.3]",3825838,5,,True,,,-0.9494435,,Keeper Arm,,,,"[34.8, 20.6]",,Low Pass,,31.607752,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Gorka Iraizoz Moreno,6576.0,Goalkeeper,17,Athletic Club,215,['29b2388c-da6a-4c0d-ba38-ea8720463787'],30,,,,,,,,,,,,,,,,Athletic Club,215,00:05:30.228,Pass,
,,,,,,,,,,,,,,,,,,1.490903,,,,,,,,,,,de99d7ca-6aa6-49b7-9872-9ecae1b063f5,245,,,"[37.6, 19.5]",3825838,5,,,,,-0.12219517,,Left Foot,,,,"[66.1, 16.0]",,Low Pass,,28.714108,,,,Borja Viguera Manzanares,23833.0,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,17,Athletic Club,215,['98fdb356-7d3e-4dc9-a055-a24c87019926'],34,,,,,,,,,,,,,,,,Athletic Club,215,00:05:34.051,Pass,
,,,,,,,,,,,,,,,,,,1.23237,,,,,,,,,,,c96d3a98-e846-48fc-9e34-eb5ab1b29f76,249,,,"[58.2, 13.8]",3825838,5,,,,,-1.671297,,Right Foot,,,,"[57.0, 1.9]",,Ground Pass,,11.960351,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Keeper,Borja Viguera Manzanares,23833.0,Center Forward,17,Athletic Club,215,['5df961e6-d57e-418c-aa2a-cacc9b85e65c'],37,,,,,,,,,,,,,,,,Athletic Club,215,00:05:37.326,Pass,
,,,,,,,,,,,,,,,,,,1.112946,,,,,,,,,,,781a4fd1-62b8-4019-8a1d-58ee932d5f46,252,,,"[57.0, 1.9]",3825838,5,,,,,2.2318394,,Right Foot,,,,"[48.6, 12.7]",,Ground Pass,,13.682105,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,17,Athletic Club,215,['70ff8b3b-0e64-49a8-8013-08de5f4675c4'],39,,,,,,,,,,,,,,,,Athletic Club,215,00:05:39.688,Pass,
,,,,,,,,,,,,,,,,,,1.290217,,,,,,,,,,,20e881b5-d846-40ff-b599-dece541baac0,255,,,"[48.6, 12.7]",3825838,5,,,,,2.4650066,,Right Foot,,,,"[35.4, 23.3]",,Ground Pass,,16.929264,,,,Xabier Etxeita Gorritxategi,6788.0,,,,,,1,From Keeper,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,17,Athletic Club,215,['1a96f4f7-8de5-412a-a978-d6fb3d2ebb49'],42,,,,,,,,,,,,,,,,Athletic Club,215,00:05:42.523,Pass,
