bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[76.7, 56.6]",,,,,,,,,,,0.180907,,,,,,,,,,,,,,,,20ccf542-d0cc-47a4-8fb1-dee3f8a1d039,2616,,"[76.7, 56.6]",3825902,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,160,Rayo Vallecano,360,"['9442e46c-6666-4a1e-b4a6-c7f02f2cb660', 'cb495e5b-f271-4989-a887-7a29587ca462']",41,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:41.655,Carry,
,,,,,"[67.5, 54.8]",,,,,,,,,,,0.223591,,,,,,,,,,,,,,,,cf67ac6a-1dc1-40df-9a10-f0cb10a96d9e,2620,,"[69.3, 55.3]",3825902,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,160,Rayo Vallecano,360,"['58f57ed3-d7cd-4724-bb0c-6b023a94996e', 'bfd48f01-86de-4e26-a58c-49850304877d', 'e251b695-75c5-442d-9aa2-f0d9935a5ba1']",42,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:42.151,Carry,True
,,,,,"[81.0, 40.7]",,,,,,,,,,,0.12,,,,,,,,,,,,,,,,7c2cfd39-c362-45db-abe0-77b17bdee2c4,2623,,"[81.0, 40.7]",3825902,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Right Center Midfield,160,Rayo Vallecano,360,"['8385aa49-cf3f-403d-af18-6d03c15e6147', 'b86270c2-98e2-4b79-82a1-c221f1c95851']",43,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:43.080,Carry,
,,,,,"[105.8, 50.7]",,,,,,,,,,,0.099232,,,,,,,,,,,,,,,,12a5b56e-de87-4f9f-abb3-7becf59e7982,2626,,"[105.0, 51.7]",3825902,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,160,Rayo Vallecano,360,"['56a184f7-d03e-4592-8309-328106c084d1', 'f3cf138e-d118-469b-be75-b54842f048ea']",45,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:45.618,Carry,
,,,,,"[80.9, 8.2]",,,,,,,,,,,3.43541,,,,,,,,,,,,,,,,125abfc4-a59a-44d2-aed5-461a360c0b6d,2634,,"[56.0, 9.3]",3825902,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio García Aranda,6784.0,Left Back,161,Levante UD,221,"['305a5618-c37d-4dc1-bab0-db821b9aee3e', 'bf3a8935-b032-4a85-9247-a38e3fb49a9a', 'edb6c7a7-62e7-4711-9c00-fb42b0b9e6a5']",2,,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:02.465,Carry,True
,,,,,"[40.9, 61.3]",,,,,,,,,,,1.849178,,,,,,,,,,,,,,,,835de3da-3967-4c2f-bd78-c24ca002b229,2639,,"[40.8, 60.0]",3825902,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Center Midfield,162,Rayo Vallecano,360,"['4935841f-a9b3-4ff2-b994-189f66758a9d', '79b4c13b-1eaa-4ea3-af62-687e5ed68ae8']",7,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:07.078,Carry,
,,,,,"[51.4, 69.8]",,,,,,,,,,,0.975051,,,,,,,,,,,,,,,,6729d719-403f-40b2-a1fa-d3b4c48e9078,2642,,"[52.4, 70.9]",3825902,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,162,Rayo Vallecano,360,"['23a71c5a-a3f9-4bc4-8f22-b71f4f03acd3', '8f9b4c0d-00a9-4a89-a5d3-a253847d9dbb', 'c5a91d9d-e4db-44ff-b236-5ae9dd25246a']",10,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:10.429,Carry,True
,,,,,"[40.5, 60.0]",,,,,,,,,,,0.315628,,,,,,,,,,,,,,,,1224e71f-0c23-4ce1-b318-3dd89a28d463,2646,,"[40.8, 60.0]",3825902,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Center Midfield,162,Rayo Vallecano,360,"['23f3fbfe-9660-493b-b9c9-c92cf0c3a572', '522385dd-d674-487c-895d-404c503759e4', 'ae7721f5-5ea0-4e0b-8f86-528afee2521e']",12,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:12.427,Carry,True
,,,,,"[38.8, 74.5]",,,,,,,,,,,1.934986,,,,,,,,,,,,,,,,3f13e43c-516e-4c3d-9ee3-291c90a6a4f6,2650,,"[38.2, 74.0]",3825902,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,162,Rayo Vallecano,360,"['638f12b3-c241-4dd6-a341-0371f2136f4f', '7565c4b0-0869-4121-adf5-56b110432c14', 'e5f965fd-5668-4099-9751-58208a651f9c']",13,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:13.460,Carry,True
,,,,,"[61.3, 46.2]",,,,,,,,,,,2.145009,,,,,,,,,,,,,,,,1350d2f2-e95b-46b1-9bf8-9d81d63461f1,2658,,"[66.4, 56.8]",3825902,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,164,Rayo Vallecano,360,"['4a8e5ccb-f496-4af8-8a8f-f18f273d09d5', '4d2ac084-b981-457b-b8ec-94c2438cd66b']",40,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:40.140,Carry,
,,,,,"[51.4, 34.4]",,,,,,,,,,,2.07312,,,,,,,,,,,,,,,,b1d2f9ba-5113-407c-a99d-ac3bdf539a71,2661,,"[54.4, 33.3]",3825902,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Román Triguero,6914.0,Left Center Back,164,Rayo Vallecano,360,"['38501d89-36fa-4321-9c4f-201c4c62a07c', 'b3ec0a02-feed-4a7a-b7ac-23be309b2145']",43,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:43.496,Carry,
,,,,,"[15.3, 40.2]",,,,,,,,,,,2.002973,,,,,,,,,,,,,,,,a671fcfb-ffd3-46da-beaf-315eb7628045,2664,,"[15.3, 39.2]",3825902,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,164,Rayo Vallecano,360,"['35fb3464-2500-4b38-a18f-0d827a0d5642', 'da7c08ef-f454-4256-a767-4214ea83e46f']",48,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:26:48.874,Carry,
,,,,,"[32.6, 64.1]",,,,,,,,,,,1.673927,,,,,,,,,,,,,,,,aa20c74c-3555-4378-bb29-3a97ac4ee589,2669,,"[32.6, 64.1]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carl Medjani,27656.0,Right Center Back,165,Levante UD,221,"['451e2084-063b-440a-ab8c-2188d0d1de28', '98d43a4a-54f3-474c-be15-9d1d37ca5e33']",1,,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:01.086,Carry,
,,,,,"[45.5, 70.3]",,,,,,,,,,,1.372226,,,,,,,,,,,,,,,,9f469cfd-bc48-4a97-a04b-d8a701101ecc,2672,,"[45.5, 67.2]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simão Mate,27122.0,Center Defensive Midfield,165,Levante UD,221,"['5d3ed6b9-aa1b-4901-aaa0-9764d502642f', '6f91c1e4-c48c-4559-91fe-34191af2ccf5']",4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:04.118,Carry,
,,,,,"[44.2, 27.8]",,,,,,,,,,,0.385919,,,,,,,,,,,,,,,,e2e856f3-c564-43db-9d4c-222d393a7469,2681,,"[45.5, 26.9]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Center Midfield,166,Rayo Vallecano,360,"['68c70db7-7a08-4d63-8060-4e4f0e50fe76', 'a47b6a23-3691-4b8a-a88c-18e4fd56a7b9', 'ddb49356-ea9b-4ec5-a007-de4e2af0fad5']",10,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:10.270,Carry,True
,,,,,"[36.8, 35.7]",,,,,,,,,,,0.94439,,,,,,,,,,,,,,,,617669ec-f183-4ec5-b52d-1ba0bd7203df,2684,,"[35.8, 33.0]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Amaya Carazo,27144.0,Right Center Back,166,Rayo Vallecano,360,"['42e200a5-8d49-4d2f-bcdb-7b7b04e16317', 'df290d33-96c4-4cd0-bb82-21604ba293f8']",11,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:11.533,Carry,
,,,,,"[60.3, 37.2]",,,,,,,,,,,3.162183,,,,,,,,,,,,,,,,48b13932-e7af-4f91-b070-32c3e83ce84a,2687,,"[50.4, 53.4]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,166,Rayo Vallecano,360,"['71359e3f-7865-464c-b0c8-bf5e77032490', 'bc6ec694-2d34-4e64-8852-e9750d4b5ed2']",13,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:13.810,Carry,
,,,,,"[56.2, 26.1]",,,,,,,,,,,0.70513,,,,,,,,,,,,,,,,063cab3a-257d-4c70-815d-0a7cb0479b9d,2690,,"[56.2, 26.1]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,166,Rayo Vallecano,360,"['050b895e-5cd5-4e64-92dd-802ed106f8ca', '8bafc43d-978c-4b4d-a3eb-9f31b0a5cc66']",18,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:18.256,Carry,
,,,,,"[72.0, 11.4]",,,,,,,,,,,1.205297,,,,,,,,,,,,,,,,354793cd-df50-4867-ba9c-e4846b0583bb,2693,,"[64.4, 14.6]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,166,Rayo Vallecano,360,"['0778a335-4670-46c9-aef4-386a2d1a1d96', '12683603-1bdd-42e6-9f62-40e5f0c4e50f', 'a2714b8c-e64b-4510-b90c-19c1bd020f23']",20,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:20.008,Carry,True
,,,,,"[84.5, 1.9]",,,,,,,,,,,1.185492,,,,,,,,,,,,,,,,9244a65a-3cc9-41af-ae9c-80bb9066a6ee,2697,,"[83.2, 1.9]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Midfield,166,Rayo Vallecano,360,"['275958de-8f29-424b-bdd8-812f8aec2acb', 'f1424952-2018-410e-a68f-50e1e0ba85cd']",22,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:22.579,Carry,
,,,,,"[80.8, 14.2]",,,,,,,,,,,2.492887,,,,,,,,,,,,,,,,853a8cb6-a8bc-4ee9-bae8-ba1a3787c3ee,2700,,"[75.6, 15.2]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,166,Rayo Vallecano,360,"['48b27592-768d-4c13-993d-e73c424acec2', '788fb331-4ddc-4280-acc0-4aaccb5dcfe0']",25,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:25.118,Carry,
,,,,,"[111.1, 14.9]",,,,,,,,,,,3.539896,,,,,,,,,,,,,,,,597a3da7-c892-4576-b235-828c223e83e4,2703,,"[97.4, 3.4]",3825902,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Midfield,166,Rayo Vallecano,360,"['0d263c14-1a55-432e-82ca-c13cfd8e09e1', 'cfe3be4a-46e0-4e12-8efb-a644f2b41d45']",29,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:29.429,Carry,
,,,,,"[59.8, 45.1]",,,,,,,,,,,1.662885,,,,,,,,,,,,,,,,7c8e7e2d-d22d-4a93-9640-b60b7acdb86b,2710,,"[59.8, 45.7]",3825902,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Antonio García Rabasco,24149.0,Right Center Midfield,167,Levante UD,221,"['39dc0ac9-dcd8-491d-b0f9-af20d82cec16', '8349bb46-0c29-4419-9b2c-8300d792ec79']",38,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:38.108,Carry,
,,,,,"[49.0, 29.3]",,,,,,,,,,,0.546526,,,,,,,,,,,,,,,,3dc5d04d-aa61-46e3-b843-d4fee4305541,2713,,"[49.0, 29.3]",3825902,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,167,Levante UD,221,"['5f1b88ac-54e5-4460-91a8-9b7f767c6648', 'e119623c-3a52-4ca6-9788-ab04ab3decd4']",41,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:41.267,Carry,
,,,,,"[53.0, 10.3]",,,,,,,,,,,0.747761,,,,,,,,,,,,,,,,94175f6f-5c33-47e4-823b-b79fff72a596,2716,,"[53.0, 10.3]",3825902,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Antonio García Aranda,6784.0,Left Back,167,Levante UD,221,"['0fbd1c21-c570-45ff-a7d0-637ecaf0fe30', '492da163-62c8-447d-a1eb-f5d93b302747']",44,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:44.038,Carry,
,,,,,"[63.6, 19.8]",,,,,,,,,,,0.461572,,,,,,,,,,,,,,,,601889d1-078f-4ee5-b98d-16cc57e32bda,2719,,"[63.6, 19.8]",3825902,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,167,Levante UD,221,"['b25be9ac-43ff-4786-a4e8-db440486ce34', 'b710bc22-38fc-47fa-9302-cb289282dbc1']",45,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:45.961,Carry,
,,,,,"[66.7, 24.5]",,,,,,,,,,,2.150068,,,,,,,,,,,,,,,,4bf3fe2a-3ef4-44fc-9260-3eb056e84140,2723,,"[69.1, 11.3]",3825902,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén García Santos,23943.0,Left Midfield,167,Levante UD,221,"['152da18a-a833-4b44-a1b3-67f43cd8a9d1', '18488ed9-a1f5-49ce-a783-6e6fb316c34a', '1f0900ce-2c24-4aa7-862e-546018626c14']",47,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:47.544,Carry,True
,,,,,"[58.5, 42.9]",,,,,,,,,,,2.080666,,,,,,,,,,,,,,,,14d11b93-db37-418e-89f3-ff864832cf94,2729,,"[61.2, 34.8]",3825902,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Antonio García Rabasco,24149.0,Right Center Midfield,167,Levante UD,221,"['52baf8cf-6b5d-41c0-8f88-594d372ae917', 'a7797c96-a07f-44bd-9d4c-44bd3deb00a5']",50,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:50.651,Carry,
,,,,,"[70.1, 58.0]",,,,,,,,,,,0.739399,,,,,,,,,,,,,,,,5498c4c4-aeb3-4e95-9461-9d6f56014353,2732,,"[70.1, 58.0]",3825902,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordi Xumetra Feliu,27123.0,Right Midfield,167,Levante UD,221,"['47997c01-32a1-41e7-bebe-3093bacedb92', '99c461f7-87b1-463d-a338-59e2e580a4dc']",54,,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:54.501,Carry,
,,,,,"[42.2, 37.2]",,,,,,,,,,,1.341395,,,,,,,,,,,,,,,,16048c70-79b1-4118-85ba-edf9c3c78b20,2738,,"[37.5, 34.4]",3825902,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Antonio Amaya Carazo,27144.0,Right Center Back,167,Levante UD,221,"['9c37191e-62a2-42a8-a232-2e8de988dd2c', 'a6618b31-72d5-491c-ac21-acc8199bdf11']",57,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:57.851,Carry,
,,,,,"[48.7, 24.1]",,,,,,,,,,,1.645723,,,,,,,,,,,,,,,,8f2e6e0e-5eb7-4b87-9ee5-230ef7bd5906,2741,,"[44.5, 24.5]",3825902,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Ignacio Martínez García,11298.0,Left Back,167,Levante UD,221,"['2f68e805-ef21-4f99-8206-c0c6b536ad1d', 'c35cd385-467a-49e2-a968-e4a0e1be79df']",0,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:00.502,Carry,
,,,,,"[55.7, 56.7]",,,,,,,,,,,0.27491,,,,,,,,,,,,,,,,32d684ac-642e-4f3d-b690-f1ff3a90a4de,2745,,"[55.7, 56.7]",3825902,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Antonio García Rabasco,24149.0,Right Center Midfield,167,Levante UD,221,"['996c5e31-58c2-442e-aba3-ca64ff368f1b', 'c166fbae-7ce2-421d-84cc-1d8650ef99fb']",5,,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:05.408,Carry,
,,,,,"[58.2, 71.4]",,,,,,,,,,,0.084799,,,,,,,,,,,,,,,,582496e1-2746-4424-b374-38eae018fc1e,2749,,"[57.3, 74.4]",3825902,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Iván López Mendoza,8801.0,Right Back,167,Levante UD,221,"['262fa9db-076d-4776-ba82-5276489f3dd7', '6a22b39f-eafc-4dbf-90ff-aa669ce59833', '798a71e9-f03b-4767-b131-bc8148bd0b01']",6,,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:06.948,Carry,True
,,,,,"[51.0, 47.6]",,,,,,,,,,,0.17789,,,,,,,,,,,,,,,,00300299-11be-48d1-8c69-dd0757459db8,2761,,"[51.0, 47.6]",3825902,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Amaya Carazo,27144.0,Right Center Back,168,Rayo Vallecano,360,"['9d70c1a5-3f50-49d6-a884-f02609086234', 'f88af96a-ad5a-4713-a5db-895f6c6bbfb9']",50,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:50.823,Carry,
,,,,,"[86.2, 69.9]",,,,,,,,,,,1.799321,,,,,,,,,,,,,,,,7cacf427-a4ad-4a18-975e-0445437d6e36,2764,,"[77.3, 73.2]",3825902,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joaquín José Marín Ruiz,24138.0,Right Back,168,Rayo Vallecano,360,"['277514df-2f88-4aab-979a-13b49c1b0291', '99aac104-1862-4d63-815a-2bb7c0a70e63']",53,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:53.105,Carry,
,,,,,"[74.6, 59.3]",,,,,,,,,,,0.865746,,,,,,,,,,,,,,,,3bb3a312-948a-43f1-a75b-de9336cf5b2e,2767,,"[74.0, 57.9]",3825902,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jozabed Sánchez Ruiz,6852.0,Left Center Midfield,168,Rayo Vallecano,360,"['1878d578-32cc-497b-848e-e8480c9a53aa', 'c5b87229-cc5f-4b91-a3ed-0472f4d2e5dc']",55,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:55.996,Carry,
,,,,,"[57.2, 65.5]",,,,,,,,,,,1.062179,,,,,,,,,,,,,,,,212cfb18-af2d-4297-b0a9-a21ecc8dda37,2770,,"[57.2, 65.5]",3825902,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Amaya Carazo,27144.0,Right Center Back,168,Rayo Vallecano,360,"['2ead3ef4-5d0e-4859-8143-46d19e613c74', 'ecd72718-9890-45da-850c-b262d47cd4b8']",58,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:58.442,Carry,
,,,,,"[60.9, 50.7]",,,,,,,,,,,2.38071,,,,,,,,,,,,,,,,6f7cc0c0-abff-4a6f-ba69-121ead7a38e2,2773,,"[61.1, 41.9]",3825902,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,168,Rayo Vallecano,360,"['4215cc99-ce29-458e-a53c-de2b5079edda', '7633d129-5bc2-4225-84ee-5a7fd926d466', 'ec3fad5b-3daf-4acd-9bcb-4f74e1ec67df']",0,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:00.370,Carry,True
,,,,,"[83.2, 70.9]",,,,,,,,,,,0.869774,,,,,,,,,,,,,,,,fa12a707-1728-48c7-bf63-120b0e5f863b,2777,,"[82.8, 71.8]",3825902,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joaquín José Marín Ruiz,24138.0,Right Back,168,Rayo Vallecano,360,"['26656336-cec2-4466-8912-fe283cd4fa82', 'c74110be-b9d2-4dd5-81a7-6e3c400e11f1']",4,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:04.493,Carry,
,,,,,"[95.1, 67.1]",,,,,,,,,,,1.742023,,,,,,,,,,,,,,,,48b0b2ca-59a1-4aeb-9b3b-2f5644499e6f,2780,,"[92.4, 63.3]",3825902,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Guerra Rodríguez,11542.0,Center Forward,168,Rayo Vallecano,360,"['17d87082-ac0d-4596-8ec8-65ddc02836e0', '4e61108b-9f3c-4b33-82a5-77115dc3d2a4', '950ef676-7f76-4030-963d-90b7f38dbefc']",6,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:06.513,Carry,True
,,,,,"[91.7, 74.2]",,,,,,,,,,,0.349889,,,,,,,,,,,,,,,,96a9ee06-7591-43aa-9305-5e4f5f433bae,2787,,"[91.7, 74.2]",3825902,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,169,Rayo Vallecano,360,"['477d0f99-df1a-4916-8c00-baab8678a369', 'f8813c2d-492d-4800-8afd-dc0dc2b8dd6a']",22,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:22.478,Carry,
,,,,,"[90.0, 70.8]",,,,,,,,,,,4.733766,,,,,,,,,,,,,,,,c016390b-180e-485c-b035-1bdebd1656b2,2790,,"[90.0, 70.9]",3825902,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,169,Rayo Vallecano,360,"['11a01bca-10af-4536-aff1-791e73ecf601', '439a113c-9c4e-453c-8177-392feac82b56']",22,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:22.994,Carry,
,,,,,"[5.7, 36.4]",,,,,,,,,,,3.286046,,,,,,,,,,,,,,,,48a924ce-d184-4653-8537-aac24046b840,2800,,"[12.6, 34.7]",3825902,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yoel Rodríguez Oterino,10612.0,Goalkeeper,170,Levante UD,221,"['bec1da66-3147-4bb5-a71c-f1f28c30d532', 'ca260b74-d99b-425a-a25b-c28182e64492', 'eaf4ddbc-e199-48e7-9b01-5e54cb847325']",56,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:30:56.849,Carry,True
,,,,,"[64.6, 39.6]",,,,,,,,,,,0.970948,,,,,,,,,,,,,,,,6dd3e2a4-aafc-40e4-9095-d5a6cd4c58b6,2805,,"[66.4, 41.7]",3825902,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Simão Mate,27122.0,Center Defensive Midfield,170,Levante UD,221,"['1f812568-4ef2-4475-8875-5725628a7187', 'a6115673-a741-49e7-810f-7aee71fb3074', 'f984fd75-021d-4da6-a338-2d2cf81b5e1e']",4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:31:04.235,Carry,True
,,,,,"[51.7, 57.9]",,,,,,,,,,,1.055878,,,,,,,,,,,,,,,,0264fad3-2411-4eb2-93ea-e840f6621f4d,2810,,"[45.0, 57.1]",3825902,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,171,Rayo Vallecano,360,"['0ef48eb0-633e-4859-9544-ecd3b92dd809', 'e6d406f8-59dc-43f1-912d-62513b900603']",6,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:06.574,Carry,
,,,,,"[54.4, 42.2]",,,,,,,,,,,2.097429,,,,,,,,,,,,,,,,3e7288ba-bd4f-47c9-9c9e-8ef070cfa00b,2813,,"[50.1, 38.9]",3825902,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Center Midfield,171,Rayo Vallecano,360,"['7e3e5833-9ab9-48bb-8c21-b9dadbc86941', 'f53eca6f-6a98-4018-8fa4-225b23d683cd']",8,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:08.280,Carry,
,,,,,"[57.2, 16.9]",,,,,,,,,,,1.392728,,,,,,,,,,,,,,,,75b31909-80f6-492b-b0fe-af19d2751f96,2816,,"[57.2, 19.8]",3825902,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,171,Rayo Vallecano,360,"['738c9ea1-d391-4015-a8f1-94a096187c97', 'f0532e95-7cf5-4ade-bff6-0623c49af877']",12,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:12.307,Carry,
,,,,,"[66.8, 12.4]",,,,,,,,,,,3.623531,,,,,,,,,,,,,,,,3afe33b7-ca4f-4612-b1c2-19b06c3e781c,2819,,"[66.4, 2.2]",3825902,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Midfield,171,Rayo Vallecano,360,"['6e827c00-9cb9-4b4b-9cfd-57e27c51d75c', '792012e3-6f97-4fc8-89a3-0d2b1246c4a9']",15,,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:31:15.887,Carry,
