ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,0.296315,,,,,,,,,,,,5b36009a-0401-4880-be19-366ebbc9b248,225,,"[67.3, 70.2]",3825863,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,9,Las Palmas,208,"['5411d3d0-0a75-46f1-ab46-ebccd9cd3023', '79a4712e-73e3-4a97-98da-0919c0c752ea']",26,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:26.943,Pressure,
,,,,,,,,,,,,,,,,0.728398,,,,,,,,,,,,9905f866-286a-4d87-b9e0-009cbf8aa1f3,240,,"[49.4, 62.9]",3825863,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,9,Las Palmas,208,['1e91f605-40da-4f64-a336-707e9183c51e'],42,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:42.284,Pressure,
,,,,,,,,,,,True,,,,,0.594734,,,,,,,,,,,,13d73992-c756-4008-9762-53aaad830715,254,,"[108.7, 27.9]",3825863,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,10,RC Deportivo La Coruña,219,"['72d390e6-2e3a-4efd-aaf8-0bbd138e199b', 'caeb94e1-9f90-4a8d-bdbf-ba5d54d86a57']",56,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:56.690,Pressure,
,,,,,,,,,,,,,,,,0.45314,,,,,,,,,,,,e6c5aa92-c4bd-4719-a792-2cd47b4fb4ce,281,,"[25.3, 60.2]",3825863,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Celso Borges Mora,5582.0,Left Defensive Midfield,11,Las Palmas,208,"['27ab7a2a-5513-4437-adef-a48b66037dfa', '55a52fea-b36a-468f-9e1f-c18854a8287a']",31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:31.067,Pressure,
,,,,,,,,,,,,,,,,0.560041,,,,,,,,,,,,e3822499-e092-4422-a661-4d9c9f1f8129,285,,"[29.7, 51.9]",3825863,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rubén Gracia Calmache,25921.0,Left Midfield,11,Las Palmas,208,['3edc56dd-af0d-4d8e-a611-8b5dc13b6821'],33,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:33.076,Pressure,
,,,,,,,,,,,,,,,,0.857743,,,,,,,,,,,,c2e26ac4-3fdc-4b81-a22d-59b4c69a2cc3,339,,"[47.6, 18.6]",3825863,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Romero Alconchel,7782.0,Left Center Forward,15,Las Palmas,208,"['c6cbb25c-72f3-47ae-be2d-ecc840af8edb', 'dc65cbde-8b0b-43cf-b012-290ec2a7a431']",42,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:42.674,Pressure,
,,,,,,,,,,,,,,,,0.468936,,,,,,,,,,,,9b558204-f9ac-4eb2-8e53-f2291f5771e2,377,,"[45.0, 59.3]",3825863,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David García Santana,6927.0,Right Back,17,RC Deportivo La Coruña,219,['53b5816a-69fa-41a5-9431-2881694fa7da'],32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:32.330,Pressure,
,,,,,,,,,,,True,,,,,1.092215,,,,,,,,,,,,362b5ff1-861c-4e6b-8bb1-d9dc25915fba,383,,"[74.9, 59.0]",3825863,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,18,Las Palmas,208,['a148bf00-bdf4-43f0-8693-66f6b377b61e'],36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:36.845,Pressure,
,,,,,,,,,,,True,,,,,1.197299,,,,,,,,,,,,c76a7b64-b87c-4a60-97b7-19ee8ab6953f,387,,"[77.1, 52.9]",3825863,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,18,Las Palmas,208,['e79c8249-5010-43a8-b2df-6f88253a31aa'],39,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:39.539,Pressure,
,,,,,,,,,,,,,,,,0.70327,,,,,,,,,,,,00895d0c-ad1f-4b47-86e0-9c711f967368,410,,"[54.9, 60.5]",3825863,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,18,Las Palmas,208,"['298dd86f-dc42-47c1-a582-1af84283788a', '5a16b547-b22b-43b5-be6f-81568a8aa926']",56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:56.890,Pressure,
,,,,,,,,,,,,,,,,1.064609,,,,,,,,,,,,f60e208c-db9e-4278-a21f-53232ea02389,414,,"[66.1, 76.0]",3825863,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,18,Las Palmas,208,"['1a65e3eb-394d-41c2-8af0-cec4bf2ff8fa', 'c37a583b-c4cc-4d8c-b623-a3bc5a88fcd9']",59,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:59.419,Pressure,
,,,,,,,,,,,,,,,,1.243086,,,,,,,,,,,,37b8b30f-d7f5-419e-8f60-21cafae6682c,428,,"[65.4, 22.8]",3825863,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Center Forward,19,Las Palmas,208,"['6173d040-99a5-436e-8a9c-c07e5731088c', 'd18071be-d236-4792-96d9-4faab3d17737']",16,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:16.700,Pressure,
,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,,642b626e-5ff3-45e3-9f66-48d0d4ba1502,446,,"[35.5, 77.0]",3825863,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,19,Las Palmas,208,"['994594a5-11bf-451c-9d81-1bac035d7f54', 'c09381a6-bfa9-4d2f-b60e-7f9fc785c1bf']",33,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:33.357,Pressure,
,,,,,,,,,,,True,,,,,0.737588,,,,,,,,,,,,baef36c9-53e3-454b-a8c2-ff429e3ded14,454,,"[83.6, 3.6]",3825863,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,19,Las Palmas,208,"['350cd206-20e2-4c4c-82ee-9d91d26d8730', '55e83b57-f464-4c79-a05e-2691a2f46e13']",36,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:36.740,Pressure,
,,,,,,,,,,,,,,,,0.45701,,,,,,,,,,,,bbf7b4f3-39c7-40af-88cd-320430b3a147,461,,"[44.7, 56.1]",3825863,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,19,Las Palmas,208,"['5b8585e3-683d-4fae-ab38-e1bce37b067d', 'a626604d-03b7-43e3-bcab-e84a8abff452']",41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:41.503,Pressure,
,,,,,,,,,,,True,,,,,0.323392,,,,,,,,,,,,1213a74f-80f4-438f-bf09-8aa55b9885b9,469,,"[87.8, 4.8]",3825863,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,19,Las Palmas,208,"['116d2d28-d68a-463e-8065-4bcc9e7ff1d1', 'd4f28992-c080-4e7b-bb39-9bca832749a2']",48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:48.843,Pressure,
,,,,,,,,,,,,,,,,0.52924,,,,,,,,,,,,9a8b0a6c-0e44-42f5-bcff-a3021fad3622,484,,"[43.3, 78.2]",3825863,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,19,Las Palmas,208,"['3a2644b0-8fdb-40b4-a8b5-2621a1fdb1eb', 'fc5d7eb9-c170-404b-951e-e1c5b0aefafe']",9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:09.053,Pressure,
,,,,,,,,,,,,,,,,0.708898,,,,,,,,,,,,9ecbec09-d8c7-47d5-b92a-f840b0366ccc,491,,"[42.1, 77.0]",3825863,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,19,Las Palmas,208,['48625a13-94ab-479c-88e5-f068c4b68b13'],12,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:12.497,Pressure,
,,,,,,,,,,,,,,,,0.582954,,,,,,,,,,,,b0f08d30-e113-4f62-94fe-915ad80a94d2,513,,"[72.2, 78.2]",3825863,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,19,Las Palmas,208,['11145c24-09fb-4a02-bb27-7c6bd035d0e1'],39,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:39.069,Pressure,
,,,,,,,,,,,,,,,,2.861486,,,,,,,,,,,,06ca8957-4a48-4459-9de7-ea04117648aa,517,,"[64.9, 76.7]",3825863,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,19,Las Palmas,208,"['a27ef06b-05a6-4451-be3f-373f806a1b0e', 'd229bbd8-1691-4c04-92cf-fdb99a82d4de']",42,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:42.285,Pressure,
,,,,,,,,,,,,,,,,0.295364,,,,,,,,,,,,640dd16f-8b74-4388-a351-36dafea7bd67,530,,"[56.9, 7.0]",3825863,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,19,Las Palmas,208,"['060a62d1-8372-4ac8-be12-48b746fd734b', 'c487f849-69f9-45f8-bdd6-0c400d9ecf0d']",56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:56.715,Pressure,
,,,,,,,,,,,,,,,,0.714098,,,,,,,,,,,,6de67b43-14b7-4d1c-a028-6f76bd5d7e85,538,,"[34.3, 17.7]",3825863,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Center Forward,20,Las Palmas,208,,13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:13.208,Pressure,
,,,,,,,,,,,True,,,,,0.333116,,,,,,,,,,,,3d4cbb8a-0449-461d-9fa0-a1e7e88567c7,541,,"[84.1, 53.2]",3825863,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Perdomo Borges,27251.0,Right Midfield,21,RC Deportivo La Coruña,219,['b2379802-1567-4cf3-a2f2-5da04174bca7'],14,,,,,,,,,,,,,,,,,,Las Palmas,208,00:11:14.732,Pressure,
,,,,,,,,,,,True,,,,,0.324439,,,,,,,,,,,,672cb7f3-4e24-480c-b585-a0f0f7f64e5d,550,,"[55.9, 26.4]",3825863,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Center Forward,22,Las Palmas,208,['a36ab4ff-cd67-4c35-b6c4-b3cfe9b5db1e'],19,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:19.040,Pressure,
,,,,,,,,,,,True,,,,,0.48531,,,,,,,,,,,,1d565c10-fecf-4c86-9110-73a3370fd32c,552,,"[69.5, 22.3]",3825863,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,22,Las Palmas,208,"['221ab7dc-a25e-4001-a16f-953f8996649a', 'c6ef38e1-0e22-4669-b8ef-239af60ade2e', 'ec4bd896-6510-4cf8-a936-a90a4c18f409']",20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:20.342,Pressure,
,,,,,,,,,,,,,,,,1.894076,,,,,,,,,,,,0f6a0471-fe56-4652-9f1f-5af4e49afc15,601,,"[55.7, 20.6]",3825863,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,23,RC Deportivo La Coruña,219,['d381d178-ead0-43d2-9984-dfa5bd051aa7'],24,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:24.710,Pressure,
,,,,,,,,,,,,,,,,0.496296,,,,,,,,,,,,50dfadbe-a10c-4cfd-8bec-d6704c2d5e39,638,,"[55.7, 77.7]",3825863,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Nicolás Cartabia,6728.0,Right Midfield,26,Las Palmas,208,['d07eddc8-ea8a-4df0-b9cf-e4fb121213f5'],13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:13.945,Pressure,
,,,,,,,,,,,,,,,,0.711966,,,,,,,,,,,,e3de7a98-c415-4342-acd3-957a4088899e,646,,"[44.3, 36.9]",3825863,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,27,RC Deportivo La Coruña,219,['6992cbc2-ec69-4dce-9fd0-f5f3a5c4d76e'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:21.020,Pressure,
,,,,,,,,,,,True,,,,,0.327147,,,,,,,,,,,,66025b23-55aa-44be-b053-63857d79b97f,665,,"[73.9, 58.3]",3825863,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,29,RC Deportivo La Coruña,219,"['cc0f4b34-6365-465d-9701-29c3ed4ebf92', 'dc5de5c6-eb44-474e-8b98-bed7b11707aa']",25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:25.948,Pressure,
,,,,,,,,,,,,,,,,0.337723,,,,,,,,,,,,37c7beca-d803-4382-a459-10977b95b969,675,,"[88.5, 24.0]",3825863,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,29,RC Deportivo La Coruña,219,"['7f67a3de-4104-405b-88cf-c266c5809525', 'dad548a9-2ff0-4621-a512-db4b72c2a448']",32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:32.163,Pressure,
,,,,,,,,,,,,,,,,1.592744,,,,,,,,,,,,c4f3170c-42c3-4996-a78e-743b56b37054,697,,"[52.5, 72.1]",3825863,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David García Santana,6927.0,Right Back,31,RC Deportivo La Coruña,219,['2810f7da-87f2-4e4b-88c1-5e7ff08ef90f'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:14:49.439,Pressure,
,,,,,,,,,,,,,,,,0.716817,,,,,,,,,,,,844d25e1-40e4-4d89-9edc-5b1ca3bf52d5,707,,"[19.9, 16.7]",3825863,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,31,RC Deportivo La Coruña,219,"['6d97d232-a36a-43cb-a2d6-2606779884f0', 'a17984ab-97c0-4284-9a02-87666aa78f6e']",11,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:11.631,Pressure,
,,,,,,,,,,,,,,,,0.975371,,,,,,,,,,,,0b638b2e-a9bc-4854-8959-cbf5ac0ccf68,724,,"[24.8, 68.0]",3825863,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Nicolás Cartabia,6728.0,Right Midfield,32,Las Palmas,208,"['48490e06-3e01-4dab-8b00-9dfa1d594464', 'cae423e8-a5df-4bb1-9c87-d8baa5ae2ff4']",25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:25.500,Pressure,
,,,,,,,,,,,True,,,,,0.45452,,,,,,,,,,,,e2829fc9-f954-42d5-8480-2459502e2b42,729,,"[92.4, 21.6]",3825863,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,33,RC Deportivo La Coruña,219,"['a4e23b0f-fe21-49a8-9373-655b95292105', 'ab4d6b84-c864-497e-b7ea-274603e8c92e']",29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:29.384,Pressure,
,,,,,,,,,,,,,,,,1.233155,,,,,,,,,,,,541b015a-2aa3-41ff-9566-4d57c63d9f72,733,,"[55.2, 60.0]",3825863,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,33,RC Deportivo La Coruña,219,"['86ef542a-926c-42f2-a73e-cecabe627507', '988252c0-6e80-4eab-b8a9-4ffa30b17d6c']",35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:35.323,Pressure,
,,,,,,,,,,,,,,,,0.315534,,,,,,,,,,,,d680e2b3-6029-43c9-9468-6f2a4f85d00c,737,,"[23.8, 72.4]",3825863,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,33,RC Deportivo La Coruña,219,"['165544f8-5e44-4643-a63c-5fc4b34e4f7c', '5ea5149c-1e19-45d2-90a9-f7c12c2bf9d8']",39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:39.454,Pressure,
,,,,,,,,,,,,,,,,1.279647,,,,,,,,,,,,8c86fb1c-fd71-4958-a8dc-7878d794ef02,751,,"[6.8, 54.6]",3825863,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,33,RC Deportivo La Coruña,219,"['4164952a-d0f1-489e-a9f7-c148d1467fa5', 'b5a9af76-6e4e-4ba6-a512-d47bcfb6720e', 'ec5e534b-e8fd-4b01-aef5-febf1ca27134']",50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:50.766,Pressure,
,,,,,,,,,,,,,,,,0.617999,,,,,,,,,,,,11428a2f-e6f3-4f20-be9e-731c76f2ad4d,775,,"[65.6, 74.3]",3825863,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Federico Nicolás Cartabia,6728.0,Right Midfield,35,Las Palmas,208,"['68326418-89b5-4a35-a253-3f8cee50a559', 'fe53e9eb-5624-418d-9581-0afa7cf43d43']",57,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:57.279,Pressure,
,,,,,,,,,,,,,,,,1.322401,,,,,,,,,,,,6124e426-1842-48e0-a8f1-1e44b4122bc3,791,,"[50.1, 8.4]",3825863,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,35,Las Palmas,208,['d350108c-a71e-460a-bdef-68ac1403725e'],13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:13.093,Pressure,
,,,,,,,,,,,,,,,,0.723138,,,,,,,,,,,,71c04860-5393-439b-ac4b-b1fabb495123,800,,"[65.6, 60.9]",3825863,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Center Forward,36,Las Palmas,208,"['101e9b89-e649-423f-8fbb-e10d6d557b0e', 'a31cf563-9a49-413c-84a6-26654e01ef5e']",26,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:26.748,Pressure,
,,,,,,,,,,,,,,,,0.575893,,,,,,,,,,,,76494533-dfcd-40eb-a9e6-3d3c8ee999a3,812,,"[94.1, 21.6]",3825863,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,37,RC Deportivo La Coruña,219,"['51066390-aa90-4193-8d32-81a4d0797252', 'daaf8c3d-7d2a-4c58-a1f6-d925c38dbb20']",35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:35.741,Pressure,
,,,,,,,,,,,,,,,,1.265472,,,,,,,,,,,,ed474447-ce2b-4c16-9cfb-f38d6ee7f859,823,,"[56.9, 76.3]",3825863,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Nicolás Cartabia,6728.0,Right Midfield,38,Las Palmas,208,['297ff96d-026f-4dc1-949b-ded914a9e5bb'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:49.680,Pressure,
,,,,,,,,,,,True,,,,,0.578879,,,,,,,,,,,,fc2d2bf6-33f7-4303-892e-3d92ce924fae,830,,"[84.4, 3.6]",3825863,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Perdomo Borges,27251.0,Right Midfield,38,Las Palmas,208,['369ef545-078c-4aee-a138-e06d1e4944e6'],55,,,,,,,,,,,,,,,,,,Las Palmas,208,00:17:55.376,Pressure,
,,,,,,,,,,,,,,,,0.853844,,,,,,,,,,,,6d6380d7-d8b8-477f-bc5b-c47796581732,846,,"[75.1, 75.8]",3825863,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,39,Las Palmas,208,['f2671e88-6c31-4f86-86f5-d3ddaa988c4d'],23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:23.232,Pressure,
,,,,,,,,,,,True,,,,,0.440741,,,,,,,,,,,,bfe09fc3-d97b-4dc2-8068-05bb2be44c02,851,,"[15.8, 3.8]",3825863,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,39,Las Palmas,208,"['80ddc0b1-1624-4f93-89a9-4d448c7f257b', 'daea5d02-39e5-4a74-8d6a-dc2f614efcf8']",27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:27.783,Pressure,
,,,,,,,,,,,,,,,,0.737228,,,,,,,,,,,,70568cea-bbb2-4afb-97d2-db1dc854a47c,877,,"[54.9, 56.1]",3825863,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,41,Las Palmas,208,"['5deb8476-ed95-4004-8968-3d04ce9cfc53', 'c70506a8-f96b-45ee-ac57-a9a1678a0d4e']",25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:25.354,Pressure,
,,,,,,,,,,,True,,,,,1.082213,,,,,,,,,,,,584af248-852f-4065-8513-ccf0bcf21a29,896,,"[56.2, 17.0]",3825863,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jonathan Viera Ramos,10755.0,Left Center Midfield,41,Las Palmas,208,['f12da6c9-5f7b-468b-9ec6-d570b9331138'],46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:46.101,Pressure,
,,,,,,,,,,,,,,,,1.97168,,,,,,,,,,,,90dc318a-c4f3-4389-82ce-badd1ab0ca42,901,,"[51.5, 64.6]",3825863,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Celso Borges Mora,5582.0,Left Defensive Midfield,41,Las Palmas,208,"['1a83ecc8-b385-4c7c-8616-f02282fc82de', '4389430e-0f1c-4f0f-9ec3-688139e318ef']",49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:49.899,Pressure,
,,,,,,,,,,,,,,,,0.344255,,,,,,,,,,,,4ac8b6b3-beae-44d2-b99e-9fdd83e676a3,910,,"[65.4, 29.4]",3825863,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,42,RC Deportivo La Coruña,219,"['013392a6-f3db-4e77-ad3a-53d1ecef3a11', '1a4ffedc-4a95-44f2-b50e-481bdd72a207', 'c7b28071-7311-43cf-957f-d8f73082ed8b']",58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:58.442,Pressure,
,,,,,,,,,,,,,,,,1.664165,,,,,,,,,,,,40096c99-52a1-47a3-84fa-5b9dc3237450,946,,"[7.2, 17.8]",3825863,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,43,Las Palmas,208,"['296dc29a-d69e-48ce-910d-515a37377a0e', '5f0f7ff3-7c66-4a8e-bc11-c141d3ef7b60']",44,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:44.000,Pressure,
,,,,,,,,,,,,,,,,0.167717,,,,,,,,,,,,832e43a3-96f1-4be2-a49b-cacb29d42579,951,,"[117.2, 69.3]",3825863,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,43,Las Palmas,208,,45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:45.991,Pressure,
,,,,,,,,,,,,,,,,1.484805,,,,,,,,,,,,3afeda74-dd6d-4616-9c6e-45af4564948b,960,,"[55.8, 29.2]",3825863,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,45,Las Palmas,208,"['2c73662c-01f1-40a0-a43d-9b8a4c2fcb10', '64009a70-1ebe-4b52-8f1c-5a1056b6a15d']",29,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:29.697,Pressure,
,,,,,,,,,,,,,,,,3.680067,,,,,,,,,,,,bcf2c6f8-425c-48ae-a5a0-3ed3a03e4531,966,,"[20.5, 67.5]",3825863,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,45,Las Palmas,208,['0b1d8516-e936-4ed0-b9b5-11d7fb0bfd08'],37,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:37.454,Pressure,
,,,,,,,,,,,,,,,,0.475339,,,,,,,,,,,,224c0c6c-8740-4278-8d95-8362aa45209b,967,,"[7.0, 67.2]",3825863,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Nicolás Cartabia,6728.0,Right Midfield,45,Las Palmas,208,,41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:41.826,Pressure,
