ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[73.8, 14.9]",,,,,,,,,,,,2.338348,,,,,,,,,,,,,def03960-8c69-4301-96a1-f7d61999e525,2503,,,"[67.2, 13.6]",3825581,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,126,Espanyol,214,"['00b47062-dafc-43dc-ab93-757efc9c95b2', '9078b07c-4047-42bb-9974-6361af8b725f']",54,,,,,,,,,,,,,,,,,,Espanyol,214,00:17:54.238,Carry,
,,,,,"[69.3, 18.8]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,5e27d9ca-c2d2-46db-8197-f386b915660e,2506,,,"[67.8, 19.4]",3825581,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,126,Espanyol,214,"['80508552-59ce-4ec4-8f07-29ae2af7b840', 'cbd65e9a-72b6-4f10-a4d1-6793fcd305d0']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:17:57.776,Carry,
,,,,,"[81.5, 8.5]",,,,,,,,,,,,0.131843,,,,,,,,,,,,,a4454b1f-5675-4501-8e94-00c9261c27a4,2509,,,"[81.8, 8.5]",3825581,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salvador Sevilla López,24072.0,Left Midfield,126,Espanyol,214,"['131e37d0-a527-48de-9de5-45a232b744bd', 'a76f5c0d-f6bb-4b4e-a0b6-a10e478c8005']",59,,,,,,,,,,,,,,,,,,Espanyol,214,00:17:59.496,Carry,
,,,,,"[66.4, 14.3]",,,,,,,,,,,,1.027781,,,,,,,,,,,,,4acd6022-601f-43f9-b045-391f22ccd3c2,2512,,,"[69.1, 18.1]",3825581,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,126,Espanyol,214,"['3ec7eacd-e713-4563-9752-b712d1db62ac', 'df571a5e-8db0-42e6-8fa5-391102c7251c']",1,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:01.038,Carry,
,,,,,"[72.8, 14.3]",,,,,,,,,,,,1.6,,,,,,,,,,,,,71ea7556-e24a-4dea-a48c-7f4be5cb6e13,2515,,,"[72.6, 15.1]",3825581,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salvador Sevilla López,24072.0,Left Midfield,126,Espanyol,214,"['1bfa5fe0-3c84-4500-8bf6-3a68b4e24ec6', 'ffd55e54-0e54-4f6d-96ae-94af55b9d85d']",3,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:03.117,Carry,
,,,,,"[62.7, 31.8]",,,,,,,,,,,,2.399999,,,,,,,,,,,,,984e697f-3892-4db0-891a-ac6a27565db5,2518,,,"[65.7, 20.5]",3825581,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,126,Espanyol,214,"['a4360e15-25f3-4240-ae80-dfe2c8ab4b3f', 'bcfbd466-76eb-4f02-a405-9107c9cebda7']",6,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:06.244,Carry,
,,,,,"[82.0, 48.3]",,,,,,,,,,,,0.835609,,,,,,,,,,,,,e49332c2-c18a-4a43-81e4-8222537f5e3e,2521,,,"[82.8, 49.8]",3825581,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Moreno Balaguero,6766.0,Left Center Forward,126,Espanyol,214,"['249ffd9f-9778-4123-8533-90f76a7ed027', '419d7ac9-3d5a-466f-bb69-ced207d1c71d', 'ecdfc9bf-6ccd-4ccc-8db6-f016564b9af9']",10,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:10.723,Carry,True
,,,,,"[76.6, 44.4]",,,,,,,,,,,,2.490024,,,,,,,,,,,,,54b6e560-298f-4d32-9d1b-24c9d74d269b,2525,,,"[82.0, 48.3]",3825581,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Moreno Balaguero,6766.0,Left Center Forward,126,Espanyol,214,"['14d76cc6-28ce-49c9-b19c-51be88e178b0', '249ffd9f-9778-4123-8533-90f76a7ed027', '7b74a90f-f550-49c0-b96c-28ee0e75863e', '860330f2-f8ab-41c9-9d6f-2ed271b7c0dd', 'ecdfc9bf-6ccd-4ccc-8db6-f016564b9af9']",11,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:11.558,Carry,True
,,,,,"[90.5, 42.5]",,,,,,,,,,,,0.518146,,,,,,,,,,,,,2334292a-8091-4447-9b22-b6d0f0c7c323,2529,,,"[90.5, 42.5]",3825581,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,126,Espanyol,214,"['564bb32f-3c1f-46ae-ab11-c1d67ab64fb4', 'f48e62e5-e44f-46cc-9864-a93769741792']",15,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:15.066,Carry,
,,,,,"[93.9, 58.8]",,,,,,,,,,,,0.28886,,,,,,,,,,,,,d5427067-e38b-47f6-9951-f0bade8934ed,2532,,,"[87.7, 52.4]",3825581,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Moreno Balaguero,6766.0,Left Center Forward,126,Espanyol,214,"['1a265c82-8906-444d-a5d4-20d2f58a9974', '7d31045a-1375-4fbb-899f-a0180496f063', '94888b72-5196-479c-89a7-dcadba599d1c']",16,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:16.784,Carry,True
,,,,,"[116.8, 61.8]",,,,,,,,,,,,0.303271,,,,,,,,,,,,,0d01699d-0652-48ff-bd64-4a27c07f9965,2536,,,"[116.8, 60.3]",3825581,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Montañés Claverías,24578.0,Right Midfield,126,Espanyol,214,"['5db7ec8e-7b9e-47c5-88f6-d7a542310a67', 'beb901ce-c0f2-4ce0-951c-24d470ce4b09', 'd50d8a08-328f-4f87-be93-565eceb65013']",18,,,,,,,,,,,,,,,,,,Espanyol,214,00:18:18.865,Carry,True
,,,,,"[27.7, 2.7]",,,,,,,,,,,,3.894435,,,,,,,,,,,,,9ee31980-7f5a-4f29-809d-494a91c893f2,2552,,,"[15.7, 2.7]",3825581,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,128,Real Madrid,220,"['6810eaa1-4b00-4764-a6ff-ada7ae9cc214', 'f79c786f-5a91-420e-b366-46adbbdc1675']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:44.537,Carry,
,,,,,"[27.2, 24.6]",,,,,,,,,,,,3.057511,,,,,,,,,,,,,4ac8507d-0990-4d54-a6b8-fdc2fb69b67c,2558,,,"[32.8, 26.9]",3825581,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Center Back,129,Espanyol,214,"['65031b4e-cb38-4b7d-9d78-47075886ed7c', 'b8e16515-686f-4014-9a67-7a0b0f5864da']",53,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:53.902,Carry,
,,,,,"[45.4, 23.9]",,,,,,,,,,,,0.064532,,,,,,,,,,,,,1f3e3d86-9c65-4040-a629-7bbf280ab571,2561,,,"[45.2, 24.1]",3825581,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salvador Sevilla López,24072.0,Left Midfield,129,Espanyol,214,"['18fd0521-39e7-43ae-b412-7e5beb243d05', '83c92460-cfb5-4fad-9534-a8882445324f']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:57.694,Carry,
,,,,,"[42.4, 32.3]",,,,,,,,,,,,0.918612,,,,,,,,,,,,,62f789b9-fd22-42ad-b05f-ab5cbf4f88f0,2564,,,"[42.4, 32.3]",3825581,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,129,Espanyol,214,"['caf2ad7d-5112-432a-9307-b7e5e5890e75', 'f9f86d44-2020-4cbe-95f7-edbab94feaa9']",58,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:58.559,Carry,
,,,,,"[55.2, 45.3]",,,,,,,,,,,,3.2,,,,,,,,,,,,,b240b1c8-c6cc-448c-82fc-6f21a18a369d,2567,,,"[43.7, 45.7]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,129,Espanyol,214,"['2dbe97f3-9eca-4e6b-8b7b-fb2f4f0dc7f5', '6dd9eae1-e389-4916-8048-9dfa8794ed2f']",0,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:00.678,Carry,
,,,,,"[69.8, 75.5]",,,,,,,,,,,,1.199997,,,,,,,,,,,,,7b4955d9-673d-407b-a21b-beb760177e3b,2570,,,"[64.2, 77.6]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,129,Espanyol,214,"['9859bc22-4b16-46ec-9742-4f249d62dfd2', '9dda60e8-a08b-4904-aef6-138cd56fb165']",5,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:05.478,Carry,
,,,,,"[66.4, 68.4]",,,,,,,,,,,,1.599999,,,,,,,,,,,,,e688de70-3825-4968-a52c-93fa20b6e165,2573,,,"[63.4, 69.3]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,129,Espanyol,214,"['32d86cc3-1e02-400b-9be1-47f57264fd45', '753cbce3-ec18-467d-863c-5b8874d7c380']",8,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:08.278,Carry,
,,,,,"[82.2, 11.1]",,,,,,,,,,,,3.400321,,,,,,,,,,,,,41cc26fe-636a-4b2f-9046-88f954cdce6a,2576,,,"[72.6, 9.2]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,129,Espanyol,214,"['7645f5e8-95ed-4c75-8952-d6f822ab6b53', 'a4460484-e80e-4b9b-99e5-c4c551676fa5']",12,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:12.606,Carry,
,,,,,"[74.9, 18.1]",,,,,,,,,,,,2.15225,,,,,,,,,,,,,39996b3a-2b59-43eb-a89c-f71e3a22584c,2579,,,"[74.9, 18.1]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salvador Sevilla López,24072.0,Left Midfield,129,Espanyol,214,"['09c15f5d-1a97-4140-8456-99dad75650eb', 'f7b9c480-3b5f-401a-913f-571057588d76']",17,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:17.136,Carry,
,,,,,"[63.8, 28.6]",,,,,,,,,,,,0.047781,,,,,,,,,,,,,8dcc9086-ea1f-466b-9543-16acf63407b6,2582,,,"[63.8, 28.6]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Center Back,129,Espanyol,214,"['33c25a2f-f61e-4a3d-8d65-fb16105edf23', '4d366468-6b36-4392-a7c1-726d8634a89d']",20,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:20.664,Carry,
,,,,,"[75.3, 27.1]",,,,,,,,,,,,1.779166,,,,,,,,,,,,,c2e154a0-4e26-4e55-9152-aad931850676,2585,,,"[75.3, 27.1]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salvador Sevilla López,24072.0,Left Midfield,129,Espanyol,214,"['38cb8a8b-56e1-4aa6-8867-c6d8d5e42489', '89618506-48dc-4e49-8f18-78598494a869']",21,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:21.939,Carry,
,,,,,"[93.9, 11.5]",,,,,,,,,,,,3.100722,,,,,,,,,,,,,334ddf09-08f2-490b-9eb7-9d0ade70f509,2588,,,"[94.6, 9.8]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,129,Espanyol,214,"['a8f46833-8181-41cb-b191-c021a6a9a255', 'bfd31d3f-561d-48b4-91c4-21517f6bd450', 'f9f3f1e0-f969-4254-8408-55b84ab32b57']",25,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:25.422,Carry,True
,,,,,"[87.1, 27.1]",,,,,,,,,,,,0.187062,,,,,,,,,,,,,1b727b63-6ffa-44b7-9fca-250d82d7aba6,2592,,,"[86.7, 28.4]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,129,Espanyol,214,"['0f265b4c-bf4f-47e6-9fe5-42ce1a75e49d', '35474183-67f2-4aaf-8334-80d117094acf']",29,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:29.385,Carry,
,,,,,"[97.2, 37.8]",,,,,,,,,,,,0.837151,,,,,,,,,,,,,405707ff-936d-4ac0-ab6a-65e51d0a550b,2596,,,"[97.4, 32.9]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Center Forward,129,Espanyol,214,"['236cad0b-ba38-43ee-a813-ad4e6a8d5656', '87eb5dae-4312-47e6-badf-69c4cab6c11a', 'd17f75a5-c8a7-4703-a556-cfbbaa8fd5af']",30,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:30.675,Carry,True
,,,,,"[22.1, 42.3]",,,,,,,,,,,,0.039358,,,,,,,,,,,,,fcbfaa73-c5d9-44ec-8889-4b89b9ce05a5,2602,,,"[22.9, 43.1]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,130,Real Madrid,220,"['8fb0010b-be31-4937-8f0e-837a38072ff6', 'b6c0e289-334a-4891-be8a-2bc3773a9e8a']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:33.986,Carry,
,,,,,"[25.3, 46.3]",,,,,,,,,,,,0.16,,,,,,,,,,,,,7562461b-689f-48c6-8c8c-ab6198e6afa7,2605,,,"[25.3, 46.3]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,130,Real Madrid,220,"['ce00d6c8-f925-41a9-826a-42ecbe296444', 'e8e001c1-28c6-4e6a-8cea-e9e9d1cc7413']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:35.241,Carry,
,,,,,"[26.2, 56.4]",,,,,,,,,,,,0.043516,,,,,,,,,,,,,907188d3-f436-459f-a865-b2a173199867,2609,,,"[24.9, 53.2]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Right Defensive Midfield,130,Real Madrid,220,"['921e074e-1cb2-42a5-b19d-f701a6ab6e19', 'a82275e6-7dc5-4b4c-95c6-18033fcfa3c3', 'eb147a4e-3539-4999-8a76-747355654bd6']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:35.922,Carry,True
,,,,,"[83.5, 17.1]",,,,,,,,,,,,0.099627,,,,,,,,,,,,,a68768a1-4b1a-4d5c-b877-e274069b0475,2614,,,"[84.1, 17.3]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salvador Sevilla López,24072.0,Left Midfield,130,Real Madrid,220,"['adde66f0-f808-45bd-ad30-23682dff32a6', 'bc88d15e-7122-4f32-89e7-958fb997e827']",37,,,,,,,,,,,,,,,,,,Espanyol,214,00:20:37.890,Carry,
,,,,,"[62.9, 61.8]",,,,,,,,,,,,3.451002,,,,,,,,,,,,,363d7242-711d-4a61-96a2-51826e02a909,2617,,,"[38.1, 57.5]",3825581,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,130,Real Madrid,220,"['3f0b5826-8e6b-4289-8552-46b03f91856d', '66431c1b-03b2-4890-9cdb-b96dddfa3a5e', 'e9fa46f2-b497-4dfb-a94c-61e4e68f5f92']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:38.376,Carry,True
,,,,,"[62.1, 40.6]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,717c4cf4-1927-4756-87ec-24d68913b72b,2625,,,"[61.4, 41.2]",3825581,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Right Wing,131,Real Madrid,220,"['4b5eb3a0-138b-41ab-893f-067a7166dd25', 'b8f5e486-6894-4d4f-b70b-1771ecc114a8']",19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:19.779,Carry,
,,,,,"[61.2, 46.6]",,,,,,,,,,,,1.810881,,,,,,,,,,,,,31cc7235-7089-4b44-9581-9cfe87b003e0,2628,,,"[59.5, 47.6]",3825581,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,131,Real Madrid,220,"['afeeb5b2-9e37-4370-8dd1-d4add66cb4bb', 'cf66927d-d1e6-421b-b605-21d8bde016f2']",20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:20.706,Carry,
,,,,,"[63.4, 61.8]",,,,,,,,,,,,0.964181,,,,,,,,,,,,,59ff2820-7b5d-45c6-9e01-07b954d1d048,2631,,,"[63.4, 61.8]",3825581,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,131,Real Madrid,220,"['058390f2-e931-41e1-97fc-58a8f6fc637a', '2e1ea58a-f24c-411f-be9a-60751f9e898c']",23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:23.728,Carry,
,,,,,"[74.3, 70.7]",,,,,,,,,,,,0.912617,,,,,,,,,,,,,c8d0de5f-dc99-4d09-b18d-0bc08e1742cb,2634,,,"[74.7, 70.7]",3825581,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Vázquez Iglesias,5200.0,Center Forward,131,Real Madrid,220,"['03a50419-983d-4ba5-baba-bfa154856f6e', '7146dc95-10fe-449e-975c-3ee2a62c28b9']",25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:25.728,Carry,
,,,,,"[51.4, 69.5]",,,,,,,,,,,,1.309352,,,,,,,,,,,,,239a690c-913c-4659-9d51-d4b8a8423477,2637,,,"[51.6, 69.2]",3825581,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,131,Real Madrid,220,"['51ac1c6e-111c-487e-9089-7b7abb30b2c1', '5c9a9878-bc1f-41fa-8fbc-fff47b441cc2']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:27.688,Carry,
,,,,,"[40.1, 46.1]",,,,,,,,,,,,1.344312,,,,,,,,,,,,,cc73b2c9-1427-479d-bc49-6783a5005cd9,2640,,,"[40.1, 45.9]",3825581,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,131,Real Madrid,220,"['4139395b-6147-4a6c-bf2a-fdc7d80d2aa3', 'cdd35b47-ee17-4b16-842d-058f7903f41c']",30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:30.637,Carry,
,,,,,"[43.1, 7.4]",,,,,,,,,,,,1.975862,,,,,,,,,,,,,5fe53920-1e3e-4ffc-bddf-fcf0c238ef61,2643,,,"[42.4, 3.6]",3825581,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,131,Real Madrid,220,"['5a8ce4b0-094e-4c67-a547-5d61204c2b57', 'ba59fa31-e264-483f-96b5-5c8f24132ae7']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:33.582,Carry,
,,,,,"[76.4, 72.9]",,,,,,,,,,,,3.324637,,,,,,,,,,,,,c5f0fa64-cc1f-4232-bb0e-9760fe10866f,2646,,,"[74.1, 72.2]",3825581,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Vázquez Iglesias,5200.0,Center Forward,131,Real Madrid,220,"['1e345dc2-003a-40e0-a77b-22730bf8873c', '769e9c5c-0ec3-41f6-a161-4fca94a36a60']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:38.598,Carry,
,,,,,"[82.0, 5.5]",,,,,,,,,,,,0.893978,,,,,,,,,,,,,c7cea849-ade4-4df0-a61a-eae732f5eaa9,2654,,,"[80.9, 6.4]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,133,Real Madrid,220,"['0ff9c4e9-6a7f-457a-8fa2-fe45473b116f', '83681b76-3cef-4c62-af05-fe46faa85fb8', 'a65d08a9-1a4d-4e90-8772-2d6d3a8de374']",14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:14.137,Carry,True
,,,,,"[76.9, 3.1]",,,,,,,,,,,,0.443556,,,,,,,,,,,,,1e74623c-e768-4794-b2b3-861ea6810b94,2659,,,"[74.5, 4.4]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,133,Real Madrid,220,"['3301c0f3-866e-4716-b31a-8343d9c06db1', '60459f75-def6-4389-86d8-1369620c306f', 'e4f6d583-b905-49f3-bf30-48e516aedb09']",15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:15.666,Carry,True
,,,,,"[63.8, 5.1]",,,,,,,,,,,,1.645285,,,,,,,,,,,,,48c832ef-646b-4ced-80a6-e7cbe4a14a2f,2662,,,"[65.7, 4.2]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,133,Real Madrid,220,"['155dd538-c5ef-4d84-9709-b20b4fe9d979', 'a93056c0-39da-4ddb-b471-018f2edcd38d']",17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:17.731,Carry,
,,,,,"[51.6, 40.8]",,,,,,,,,,,,1.443846,,,,,,,,,,,,,31428b62-670f-407a-b34d-1be93bf79758,2665,,,"[52.3, 39.1]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,133,Real Madrid,220,"['033be80b-11b6-4327-b04a-827364f42627', '8e2fbc5c-92d1-4bd1-a7f5-c3530a221000']",22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:22.053,Carry,
,,,,,"[64.0, 63.9]",,,,,,,,,,,,1.639999,,,,,,,,,,,,,6eecffff-b1bf-48f3-b2b2-b161927320cf,2668,,,"[65.1, 63.5]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Center Forward,133,Real Madrid,220,"['010335dc-1734-4ccd-a704-bc854f4eb898', 'f6828c24-1305-485e-adad-26f8b0af015c']",25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:25.104,Carry,
,,,,,"[62.9, 53.8]",,,,,,,,,,,,1.159998,,,,,,,,,,,,,ca5ba922-951f-4058-b852-be6d89a82fe7,2671,,,"[62.7, 53.6]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Right Defensive Midfield,133,Real Madrid,220,"['171a01e1-3650-4ccd-8747-3faa87ab5185', '7e487e60-a69f-44de-9313-73b192da7254']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:27.270,Carry,
,,,,,"[55.7, 71.6]",,,,,,,,,,,,0.024045002,,,,,,,,,,,,,f93a3954-cd04-442f-8e8f-f82700520056,2674,,,"[55.5, 71.6]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,133,Real Madrid,220,"['4ab6e8ee-e5b7-435c-ab50-5ee33df11ef4', 'e37977e8-a6e6-4252-9a06-c5226c3f720a']",30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:30.389,Carry,
,,,,,"[4.5, 25.8]",,,,,,,,,,,,6.399999,,,,,,,,,,,,,65a0c40f-53a9-4d08-9f96-5cd283f4ed30,2677,,,"[2.8, 28.4]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,134,Espanyol,214,"['7f72ca19-ade9-4a91-8419-d85f50a8ff03', 'cabcb789-d245-4f83-b254-0cfa0d374875']",34,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:34.804,Carry,
,,,,,"[39.4, 10.2]",,,,,,,,,,,,7.2,,,,,,,,,,,,,3a759128-4715-4b0c-b464-ec8a67aa73fe,2680,,,"[19.9, 21.8]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Center Back,134,Espanyol,214,"['37cfeac5-6cb0-43a9-9277-3a5766c482b4', '8a2de221-2936-4743-89f1-69c9c41a9ca4']",43,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:43.204,Carry,
,,,,,"[32.8, 47.7]",,,,,,,,,,,,4.49526,,,,,,,,,,,,,c8e5b3e5-576a-4259-8c24-09ab6548fe77,2683,,,"[31.3, 23.3]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,134,Espanyol,214,"['1f5af2e6-1ccc-4bd2-a63c-24b8f0272a6c', '2f6bc98c-5757-4c34-8058-2df5ee762d71', '3504c011-8d4c-4d78-851a-17b8e111e7e3']",51,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:51.672,Carry,True
,,,,,"[31.9, 72.3]",,,,,,,,,,,,1.106881,,,,,,,,,,,,,fc359030-3036-499c-8482-eb6c9035ce82,2687,,,"[32.1, 72.3]",3825581,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,134,Espanyol,214,"['4b456bf2-52e1-4745-8e92-e3297e991801', 'd6de4930-ad86-49a0-841c-ce522400696a']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:22:57.367,Carry,
