ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[83.3, 13.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,4976d4ef-095d-4398-b79c-f0c645a30e91,1363,,"[83.3, 13.1]",3825703,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,89,Athletic Club,215,"['1ecd49ea-b964-4e44-ab21-16e8c16b59b1', '78e6bdaa-1efc-4ba0-bc2a-8f612e7f6881']",37,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:37.478,Carry,
,,,"[87.0, 5.8]",,,,,,,,,,,,0.713071,,,,,,,,,,,,6f25483a-3cad-4c53-a28d-98d2147927c7,1370,,"[86.7, 6.2]",3825703,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,90,Athletic Club,215,"['673583ed-3743-4183-af12-87325fb20179', 'd4148bf0-3686-4274-95ef-723c2eb41ec3']",54,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:54.883,Carry,
,,,"[88.9, 19.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,e8da0276-9278-4060-a40d-6ae6d4ba7e09,1374,,"[88.8, 20.0]",3825703,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,90,Athletic Club,215,"['1a457755-3376-4ce4-8f0b-b5e28f5c0493', '4409f3d4-948a-4b19-a3fc-460fdeab6095', '5a627299-a85c-4540-9883-d17441495a50']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:56.991,Carry,True
,,,"[68.8, 20.0]",,,,,,,,,,,,3.04,,,,,,,,,,,,e9c6e653-ed1b-4975-8fed-352f856e2153,1377,,"[62.6, 20.5]",3825703,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,90,Athletic Club,215,"['1efbf55f-6b85-45e1-a7ac-2ba5568678a3', '931af294-d102-4dff-931c-9b7daad625c2']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:58.946,Carry,
,,,"[38.0, 11.4]",,,,,,,,,,,,2.239997,,,,,,,,,,,,3b23be02-5096-42ec-ade0-285b59378c88,1384,,"[46.5, 13.3]",3825703,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,90,Athletic Club,215,"['01993805-ba20-47a7-903e-b40e3f2b8bcf', 'f3ba0428-58d8-42e7-8f01-5938913c53eb']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:11.172,Carry,
,,,"[30.2, 43.0]",,,,,,,,,,,,2.56,,,,,,,,,,,,1b11ad76-8558-42d4-83fc-3bfd05435737,1387,,"[20.9, 38.9]",3825703,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,90,Athletic Club,215,"['35c4b3bb-606f-4e1b-a677-5011508e14d0', '72139f8f-197f-4ccd-8c86-5b94969b23c4']",16,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:16.080,Carry,
,,,"[24.9, 38.5]",,,,,,,,,,,,0.079999,,,,,,,,,,,,810d3d59-ac93-4e4f-8804-04e028703d88,1397,,"[24.9, 38.5]",3825703,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,91,Athletic Club,215,"['bb59f83c-f5af-4a3b-ba70-87bb09e3e6a2', 'c65db697-0b58-4634-ae5a-8e746c1f7c88']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:58.424,Carry,
,,,"[51.1, 32.3]",,,,,,,,,,,,1.342429,,,,,,,,,,,,44a08c27-09e3-4376-b764-ffe1b613ea9f,1401,,"[49.6, 22.1]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén García Santos,23943.0,Left Midfield,92,Levante UD,221,"['34c5d295-0d1e-469f-ba37-d651d44fc5c9', '616c45be-d41d-43eb-b04e-0ad02f209cc5', 'b5e903d4-79e1-48c4-b513-60b7dd0d91b3']",3,,,,,,,,,,,,,,,,,Levante UD,221,00:37:03.984,Carry,True
,,,"[68.1, 58.5]",,,,,,,,,,,,1.970957,,,,,,,,,,,,7262bdfb-5fc2-4f4b-8405-c388639edf5b,1410,,"[67.3, 55.0]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén García Santos,23943.0,Left Midfield,92,Levante UD,221,"['22f3a7ae-35a0-4d74-ae5d-273a319182f9', '8344c45b-d439-4ce9-bec8-c79a37ac238c', 'a844d9af-152d-41c1-842b-a5455c512981', 'dd6045c7-f21c-4c50-99bc-6fe19e2c94cb']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:37:12.919,Carry,True
,,,"[32.6, 14.0]",,,,,,,,,,,,5.650143,,,,,,,,,,,,321a7ff2-9a90-454e-861d-c8fd1a305c55,1416,,"[23.0, 11.7]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,93,Athletic Club,215,"['0b8f3630-52f1-4765-aff2-7ba619d95027', '59ae4966-7b19-4834-9dab-4b61741e2d2c']",21,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:21.999,Carry,
,,,"[23.3, 30.3]",,,,,,,,,,,,1.799997,,,,,,,,,,,,93100cf3-7e00-4f3f-98a5-b83223f261f1,1419,,"[28.5, 31.2]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,93,Athletic Club,215,"['1aef0a11-5753-4761-8b01-77e4044e34aa', '53f65ad3-3138-4d71-8e91-e16d16a74154', 'd38f4ef1-aa46-4827-a5fd-5b34c5e16e19']",28,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:28.624,Carry,True
,,,"[8.9, 39.4]",,,,,,,,,,,,0.199998,,,,,,,,,,,,f973b8a1-70d9-455e-ae44-b97291095299,1423,,"[8.9, 39.4]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,93,Athletic Club,215,"['5ad2e25d-d43a-492c-949f-60d3eced2aa6', '5d4e22c4-d8e4-430e-9270-441ef028f8d4']",31,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:31.796,Carry,
,,,"[68.2, 31.2]",,,,,,,,,,,,0.69749403,,,,,,,,,,,,66a7f7ed-68f7-4390-9fb5-8cb9621f6c4b,1430,,"[68.6, 32.0]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,93,Athletic Club,215,"['7d7922ca-bf8c-4255-83d4-7abf5248195f', '91c5d742-0b9d-47e8-9d72-2192734fbf30', 'a3596746-2cae-4f75-8321-621bdc287b4c']",40,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:40.248,Carry,True
,,,"[61.7, 32.2]",,,,,,,,,,,,2.354332,,,,,,,,,,,,0cd1454a-a3ca-473c-99d8-6fa3dd10a64f,1436,,"[61.1, 31.6]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,93,Athletic Club,215,"['4853b20d-8c7b-4b11-940e-8f2625bdc154', '666a3e69-f49f-43c2-ac39-7b8798ca078d', 'b80b95ed-339b-4260-90e9-7c30b2e12fbe']",43,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:43.175,Carry,True
,,,"[69.5, 69.6]",,,,,,,,,,,,0.022053001,,,,,,,,,,,,fc2fd649-3432-434a-860d-147b9c5ddfd5,1443,,"[69.9, 70.0]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,93,Athletic Club,215,"['9a26f4fe-15e4-4fde-add9-8d96fcfadaa8', 'a15c43c8-d231-45db-a821-67a2915514cd', 'e2be24a5-6d78-4d13-9298-e80fde582fdf']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:49.462,Carry,True
,,,"[20.4, 3.8]",,,,,,,,,,,,1.793847,,,,,,,,,,,,c9049cc5-cbb5-4e1a-abf5-d1808d7945ef,1447,,"[23.7, 9.8]",3825703,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio García Aranda,6784.0,Left Back,93,Athletic Club,215,"['3770bf9b-2898-4ab5-83e5-374dae0c9ea5', 'e6650613-db92-4295-9a51-9179fc9d631b']",51,,,,,,,,,,,,,,,,,Levante UD,221,00:37:51.318,Carry,
,,,"[76.1, 53.3]",,,,,,,,,,,,1.204376,,,,,,,,,,,,85909ec6-63a8-47d7-bced-980dae279f4d,1454,,"[74.5, 53.3]",3825703,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,94,Athletic Club,215,"['2028ac1b-e7cf-4420-9e9c-92d8047ab19b', '4a894bd0-92df-463f-a072-a45a7c874d9c']",46,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:46.250,Carry,
,,,"[27.5, 26.5]",,,,,,,,,,,,1.843111,,,,,,,,,,,,3b810231-bb99-4900-b949-7b14add35800,1459,,"[27.4, 26.7]",3825703,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,94,Athletic Club,215,"['0abda0ed-87ae-4f41-91a2-c78c3c9ad7e1', '3b2297c7-7719-4db6-b595-40f4a8f31e4c', '865fd0e6-e8b0-43f4-84dc-0fe95184212e']",53,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:53.464,Carry,True
,,,"[83.4, 51.7]",,,,,,,,,,,,2.527035,,,,,,,,,,,,7dd80f3b-ea24-420b-960b-40008aaf369d,1464,,"[66.7, 43.9]",3825703,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén García Santos,23943.0,Left Midfield,94,Athletic Club,215,"['45995ce1-c23a-47fc-b401-cb07e554a243', '76623dd6-1765-4e2f-9fb0-55f2bf986c9b', 'ab631848-2122-40bb-91b9-9a297a7dc14b']",57,,,,,,,,,,,,,,,,,Levante UD,221,00:38:57.503,Carry,True
,,,"[91.2, 17.4]",,,,,,,,,,,,2.44,,,,,,,,,,,,04d4a545-075d-4ee0-9f39-2513c8d38b15,1478,,"[76.4, 20.2]",3825703,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,95,Athletic Club,215,"['15d76aad-715e-4b77-be84-a2c40414646a', '2a644a6b-26fd-44e5-bc10-c189fa92f9d6']",0,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:00.812,Carry,
,,,"[106.9, 6.4]",,,,,,,,,,,,0.199999,,,,,,,,,,,,d0236e3a-3a49-45b7-b222-fc19d3380050,1481,,"[106.9, 6.4]",3825703,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,95,Athletic Club,215,"['0e10550b-6a68-47dc-94cd-e6bfa7e5a223', '6dd54fdf-6df2-4866-b1b0-b344ca9bb3d6']",4,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:04.882,Carry,
,,,"[93.4, 27.3]",,,,,,,,,,,,3.453797,,,,,,,,,,,,e7d31998-0789-4354-9e37-510a4d39c8f7,1491,,"[79.7, 19.9]",3825703,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Ghilas,27250.0,Center Forward,96,Levante UD,221,"['8de9866a-b4a5-442d-865d-41b9af320edc', '99b5cc40-4776-4f8f-a798-8a26571e650f', 'a82aa4e3-ce85-44fe-ac0c-d825b432e14b', 'e9fd2e89-50e9-4a3c-aba8-a3c07c50314c']",44,,,,,,,,,,,,,,,,,Levante UD,221,00:40:44.129,Carry,True
,,,"[30.4, 50.1]",,,,,,,,,,,,1.277091,,,,,,,,,,,,2a39f37a-209f-45c8-9e60-861c87d963cf,1496,,"[29.0, 49.9]",3825703,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,96,Levante UD,221,"['04b0f666-db12-4172-8313-36ee1d940d9d', '2698dbe6-1771-411a-abf9-c449647cdf73', 'd2ea22de-0260-438f-b0c8-28cef8b2011f']",48,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:48.101,Carry,True
,,,"[14.0, 47.5]",,,,,,,,,,,,7.216641,,,,,,,,,,,,98f99532-724d-456e-a114-bd6bad75770a,1502,,"[8.9, 47.5]",3825703,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Mariño Villar,23843.0,Goalkeeper,96,Levante UD,221,"['4624d678-cf63-4817-a962-152767dda730', '576a0efc-7c0b-4320-9ccb-98466eae7701', '5c2e892c-5398-4855-9ac3-dac53a622088']",57,,,,,,,,,,,,,,,,,Levante UD,221,00:40:57.060,Carry,True
,,,"[33.8, 58.1]",,,,,,,,,,,,3.397636,,,,,,,,,,,,370a0750-b7c6-4c28-b214-8f0880d652e0,1506,,"[24.4, 59.5]",3825703,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,96,Levante UD,221,"['6b7df5f8-27b7-443d-9055-db889b12490d', '7356f0bf-caf0-4bf1-b19a-a332c372d9a8']",5,,,,,,,,,,,,,,,,,Levante UD,221,00:41:05.914,Carry,
,,,"[82.9, 42.6]",,,,,,,,,,,,3.556418,,,,,,,,,,,,e23df9de-ad09-401a-82ea-59e74acb216f,1509,,"[68.3, 29.0]",3825703,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Ghilas,27250.0,Center Forward,96,Levante UD,221,"['08e731a0-ef09-4968-8b56-083b0a14d3cf', 'a2e17194-39ab-4103-9f4c-7a6efc42ee83', 'e5a0deff-b5d5-43bf-bdbc-512d9cb06eef']",11,,,,,,,,,,,,,,,,,Levante UD,221,00:41:11.905,Carry,True
,,,"[91.6, 58.3]",,,,,,,,,,,,1.390398,,,,,,,,,,,,1be8e4dd-edfa-4d8c-817e-cf12bb1b7067,1515,,"[85.8, 61.3]",3825703,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,96,Levante UD,221,"['59776aa2-e80f-48fb-8ba0-2ef5e9d3f963', '79220315-fe04-454c-b9b2-c11c7e5d7007']",18,,,,,,,,,,,,,,,,,Levante UD,221,00:41:18.803,Carry,
,,,"[73.6, 53.3]",,,,,,,,,,,,1.052783,,,,,,,,,,,,f44ed3b2-8a94-4512-8b3a-fa774892424d,1523,,"[76.4, 54.3]",3825703,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iñaki Williams Arthuer,6393.0,Right Wing,97,Athletic Club,215,"['5e60b79a-dd45-4f67-8fb5-15659c917fb3', 'd9411f4d-7ee9-489f-8bec-97312e6eb114', 'dd571967-e6d3-4019-b6a9-39539de576ec']",48,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:48.437,Carry,True
,,,"[22.8, 4.3]",,,,,,,,,,,,1.622472,,,,,,,,,,,,850d402a-f49b-4353-b8d5-fbc6713b758d,1532,,"[26.5, 12.0]",3825703,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zouhair Feddal,6647.0,Left Center Back,97,Athletic Club,215,"['5798bd36-c02e-4323-81d8-a7835d21b10c', '771c8717-bf87-40c6-9a20-f51b5625e064', 'dce269bd-01ed-400f-aa2d-469d68ec5d88']",52,,,,,,,,,,,,,,,,,Levante UD,221,00:41:52.999,Carry,True
,,,"[34.3, 4.3]",,,,,,,,,,,,0.025633,,,,,,,,,,,,d00aaf19-fe0f-4919-916c-846117b4dafe,1535,,"[34.3, 4.3]",3825703,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén García Santos,23943.0,Left Midfield,97,Athletic Club,215,"['83dfeb80-89fa-4bf1-ba8f-f3c223c7cd03', 'd91a6423-b881-4f8f-bc57-2b1424df140f']",55,,,,,,,,,,,,,,,,,Levante UD,221,00:41:55.360,Carry,
,,,"[99.5, 71.3]",,,,,,,,,,,,2.165216,,,,,,,,,,,,2890d619-8674-449d-9228-9d8af242a792,1539,,"[90.2, 69.1]",3825703,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,97,Athletic Club,215,"['64b2cb77-c293-4442-b7b8-5b2b773458df', '75cb682d-09aa-44ed-8496-492a649f2155', 'a03a127b-8794-47c5-8d31-cc52fdc094a0']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:56.356,Carry,True
,,,"[100.9, 75.9]",,,,,,,,,,,,0.351913,,,,,,,,,,,,31f9b76b-574e-41e7-a65a-52b89f5b9bc4,1544,,"[100.9, 75.9]",3825703,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iñaki Williams Arthuer,6393.0,Right Wing,97,Athletic Club,215,"['2f29fd60-3fb3-4fcc-be16-2f9b8cac08d7', '3795a9e8-5676-4e9d-a890-37cdba53f164']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:59.224,Carry,
,,,"[25.9, 3.6]",,,,,,,,,,,,1.193539,,,,,,,,,,,,b5cc503e-be2b-4297-b2c4-4e31b4b9fc3e,1548,,"[21.1, 7.9]",3825703,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén García Santos,23943.0,Left Midfield,97,Athletic Club,215,"['4f8fa71b-6b9c-421a-9cc6-f37c7102343a', 'd7b7cd40-5f7f-4c0a-be87-2f2f5022e8b4', 'f08eadf5-bac5-447c-abb7-d5d4fa91cae4']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:42:00.384,Carry,True
,,,"[25.7, 2.8]",,,,,,,,,,,,0.197979,,,,,,,,,,,,d005b45d-e169-4a06-9c34-44f9510c1cff,1554,,"[25.7, 2.8]",3825703,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén García Santos,23943.0,Left Midfield,97,Athletic Club,215,"['85e75bf8-3e0d-4305-9224-baa4d38710f3', 'c045c2a1-b3fd-4ca4-b027-bdd7fb8ce912', 'f9f90934-9589-44cc-a5d8-aa7aec174928']",2,,,,,,,,,,,,,,,,,Levante UD,221,00:42:02.585,Carry,True
,,,"[93.5, 77.5]",,,,,,,,,,,,2.18027,,,,,,,,,,,,8cff55cb-fc21-4697-91b3-e7caf109d162,1559,,"[95.3, 76.5]",3825703,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iñaki Williams Arthuer,6393.0,Right Wing,97,Athletic Club,215,"['4ccfb608-fe35-41de-8a22-5f66b88bc473', '657b5710-9215-4b80-a310-a21e899e053a', '7463836e-f15c-45a5-8f44-87b67681fd6a', '8d6684c7-f099-44c8-8007-c69ecb7fd6f3']",3,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:03.904,Carry,True
,,,"[70.5, 65.2]",,,,,,,,,,,,1.168453,,,,,,,,,,,,072dd4bc-1b4d-4fdb-a54b-d5efed371fec,1568,,"[65.2, 66.3]",3825703,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,99,Athletic Club,215,"['34c52441-a7fd-403d-9fa6-80e252fee801', '869470dd-38c6-4c65-8c43-83632387bc84', '9d474236-8976-44aa-9c7d-b88f68796a24', 'c18a5115-1078-49e3-82a1-c3efc00da2a7']",24,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:24.613,Carry,True
,,,"[70.6, 54.3]",,,,,,,,,,,,1.656816,,,,,,,,,,,,4309e539-fe28-4379-b08e-a7725f549328,1571,,"[70.5, 65.2]",3825703,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,99,Athletic Club,215,"['322f0825-13ca-4d58-afd3-3d2f4dcdfbcd', '34c52441-a7fd-403d-9fa6-80e252fee801', 'c18a5115-1078-49e3-82a1-c3efc00da2a7']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:25.782,Carry,True
,,,"[41.4, 14.4]",,,,,,,,,,,,2.919999,,,,,,,,,,,,4e05e9f5-b85a-45e6-9839-e5cca268a1d1,1585,,"[28.4, 14.1]",3825703,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,101,Athletic Club,215,"['1a1bcc60-b07a-4d13-9472-2111f6b7743b', 'aa63c481-1588-4cdd-99cb-08bc2eb2a0ac']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:49.277,Carry,
,,,"[54.7, 59.3]",,,,,,,,,,,,5.399998,,,,,,,,,,,,e38e250f-c0ff-4162-90a4-121c1d3450ae,1588,,"[36.3, 52.1]",3825703,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,101,Athletic Club,215,"['0ff18a4a-6e12-436e-b6a3-c4b8df16fb84', '5c4ce15c-036a-496e-b121-ccbd90bc41be', '65cd7682-4b7f-4343-b13c-7fd10898cb28']",53,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:53.611,Carry,True
,,,"[33.2, 62.5]",,,,,,,,,,,,1.476588,,,,,,,,,,,,130b296c-4d24-4197-822a-bc2b7c92b890,1602,,"[33.5, 62.5]",3825703,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,103,Athletic Club,215,"['7eab81fa-df98-491a-8ca8-7343fe566e70', 'bcac6835-6998-4397-a451-5398038bb814']",34,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:34.926,Carry,
,,,"[15.4, 46.3]",,,,,,,,,,,,1.64,,,,,,,,,,,,3a7d7678-3508-42a0-b4ab-afc6cc566e50,1605,,"[14.7, 47.8]",3825703,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,103,Athletic Club,215,"['6b06a092-e513-4db4-b4c6-a4de0e588327', '842bc54c-8eca-423f-8442-ae7ecc29e5d1', 'e87bd5f3-45ad-4046-b709-3739bdc77f13']",38,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:38.707,Carry,True
,,,"[84.7, 50.7]",,,,,,,,,,,,1.580173,,,,,,,,,,,,578cad5c-4f4f-4260-b13f-6c513ef397dd,1615,,"[77.9, 53.3]",3825703,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,103,Athletic Club,215,"['7e8f7924-c945-451d-ade1-a876c24ab75a', 'a9ee2268-701f-45a4-b9bd-a8ff0f055492', 'ee9a399c-53c0-4003-8644-e01be62155d0']",45,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:45.528,Carry,True
,,,"[83.9, 43.0]",,,,,,,,,,,,1.12,,,,,,,,,,,,59d53f99-3593-4800-b3fa-ec47ab72e0db,1619,,"[80.2, 45.3]",3825703,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,103,Athletic Club,215,"['6b55cc32-4293-4c33-92f5-b58904701c5b', 'a3572ca6-3d60-49c9-9b3a-8c1a559758b3']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:47.707,Carry,
,,,"[85.3, 12.7]",,,,,,,,,,,,1.604522,,,,,,,,,,,,4ec80581-a7bb-462c-a300-0fcb80dc88de,1622,,"[85.3, 12.7]",3825703,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,103,Athletic Club,215,"['03fe5e67-aee1-408a-a4df-666a1b2e9a55', '78913dd2-0b29-4abb-8b0a-1a58a0225e62']",51,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:51.235,Carry,
,,,"[34.6, 57.4]",,,,,,,,,,,,0.038716,,,,,,,,,,,,53bd742d-c097-4cfa-a262-15494e540bf4,1629,,"[34.4, 57.4]",3825703,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Xumetra Feliu,27123.0,Right Midfield,103,Athletic Club,215,"['4b4b32b3-8732-4f3a-9a38-35f59289ee1f', '775df502-7a1b-4773-a071-ab12bb7f4fc8']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:43:54.501,Carry,
,,,"[83.4, 20.9]",,,,,,,,,,,,0.098807,,,,,,,,,,,,89209d77-4a79-4295-81c7-415e17d8e200,1634,,"[83.4, 20.9]",3825703,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,103,Athletic Club,215,"['45461d4c-dfe2-41b8-bb36-8723a5aa6031', '48f9c4cb-bb1d-4cda-b12f-fbaed8e395a7', '4b23df4b-c9a8-4fa4-847a-23ab91863551']",55,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:55.567,Carry,True
,,,"[70.3, 30.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,40aee9ab-05da-4880-8596-2d4709d0c430,1641,,"[70.3, 30.3]",3825703,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,103,Athletic Club,215,"['695255f1-2d0f-4854-a0c3-ca3286845f29', 'a2d06a07-1133-4fde-8e88-f1c61df8ca51']",0,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:00.334,Carry,
,,,"[68.8, 47.7]",,,,,,,,,,,,1.199999,,,,,,,,,,,,367c8840-7935-41fd-a45e-980a4823e8d1,1644,,"[65.5, 41.8]",3825703,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,103,Athletic Club,215,"['1e5cf91f-d48c-428a-b62a-b26a4888de63', '34b1fcaf-30a8-4c0c-a2fa-266167964ebd', 'ae8aa383-74a6-48b7-b2a7-17fe626c9b38']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:01.816,Carry,True
