ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[90.8, 59.5]",,,,,,,,,,,,,,2.816729,,,,,,,,,,,,,,d85f3610-6197-42b3-8b0c-db9d70c292e3,3475,,"[77.4, 59.5]",3825807,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Griezmann,5487.0,Right Wing,179,Atlético Madrid,212,"['87abcf80-9e46-4a87-8a78-d1f0402cfbb6', 'b3f1db5d-5525-43c3-8894-ca448b3d691a', 'c9aaef93-ecfa-4afe-8047-842756a5371a']",56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:56.922,Carry,True
,,,,,"[84.5, 36.4]",,,,,,,,,,,,,,0.092971,,,,,,,,,,,,,,c56a6aab-6f3b-4c1d-82da-c6568fa33b19,3482,,"[83.9, 34.6]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Negredo Sánchez,20542.0,Center Defensive Midfield,180,Valencia,207,"['06633074-fbe2-4a92-9225-27e1d8a84757', '12633da5-e7f7-4e4f-92e9-d3923a517484']",34,,,,,,,,,,,,,,,,,,Valencia,207,00:38:34.546,Carry,
,,,,,"[36.2, 42.6]",,,,,,,,,,,,,,0.213029,,,,,,,,,,,,,,0662f5b4-a726-44ac-b58e-8215d1642209,3486,,"[36.2, 42.6]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,181,Atlético Madrid,212,"['17ff15c4-a590-486e-808f-fc942db96a18', '85bf42f2-3010-4e06-8f9b-97a5b8be5b29', '8e57359b-8a03-4c2f-a027-ad7f81bb80ec', '90f010aa-3bd0-4671-aace-a69f7dbcbd96']",35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:35.217,Carry,True
,,,,,"[43.9, 44.1]",,,,,,,,,,,,,,1.353501,,,,,,,,,,,,,,28c743a2-9bf9-4c73-bb77-1c792b740931,3489,,"[36.2, 42.6]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,181,Atlético Madrid,212,"['17ff15c4-a590-486e-808f-fc942db96a18', '7a6ca3ab-2c1c-4380-ad30-0322f08b9477', '85bf42f2-3010-4e06-8f9b-97a5b8be5b29', '90f010aa-3bd0-4671-aace-a69f7dbcbd96']",35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:35.430,Carry,True
,,,,,"[50.4, 17.8]",,,,,,,,,,,,,,2.303749,,,,,,,,,,,,,,04919271-e8ec-467d-b00c-266937b1ca66,3492,,"[42.2, 25.5]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,181,Atlético Madrid,212,"['84630669-3581-4c33-be65-af58ef75fb25', '945ded73-4bb5-41e9-aac4-9a3f458d7662', 'a1e6efe1-ce55-47dc-a4cf-e7757853dce5']",37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:37.669,Carry,True
,,,,,"[54.7, 3.2]",,,,,,,,,,,,,,0.855272,,,,,,,,,,,,,,24160dd4-74a3-4df2-8e23-7fe749f658e6,3496,,"[48.7, 3.9]",3825807,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,181,Atlético Madrid,212,"['6d08e3a6-1d45-41dd-a71c-031f4f6424b5', 'b4e9ddba-f3cc-4f99-b047-7e9f2e34165f', 'd97773d0-895e-4dcd-87ff-a3efb77599c0']",41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:41.491,Carry,True
,,,,,"[84.9, 3.3]",,,,,,,,,,,,,,3.659801,,,,,,,,,,,,,,f1f53e1d-247f-4b95-aca2-7ecf1dff236e,3502,,"[85.3, 1.2]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,182,Atlético Madrid,212,"['6e64db33-d2a5-4ce4-b0ee-ab5e70b9fe12', 'dfd43118-7f0c-4757-9efd-eca7706531d3']",1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:01.746,Carry,
,,,,,"[83.5, 10.3]",,,,,,,,,,,,,,0.391586,,,,,,,,,,,,,,0a5c7152-14f8-4019-b564-ba9923779144,3505,,"[85.1, 10.1]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,182,Atlético Madrid,212,"['5641b899-427c-496e-82ee-a3de14bb6467', 'c3de4ec2-4161-4240-86b8-8906e51e530c']",6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:06.223,Carry,
,,,,,"[76.8, 2.8]",,,,,,,,,,,,,,1.531843,,,,,,,,,,,,,,c21fea8e-359f-419c-8f39-2da38212fa48,3508,,"[76.8, 2.8]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,182,Atlético Madrid,212,"['67931060-07a1-4172-b6ff-c6be76ba4d39', '803d378a-28c0-4a92-910d-972361088ce8']",7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:07.354,Carry,
,,,,,"[84.9, 2.8]",,,,,,,,,,,,,,0.599711,,,,,,,,,,,,,,e5b929d7-72d7-4099-aeb7-5a0eb227ad6f,3511,,"[85.8, 1.4]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,182,Atlético Madrid,212,"['9167a875-4a21-4461-b781-c6b33015f677', 'f649153b-679e-4e6f-b5c3-5b87ecac239f']",9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:09.625,Carry,
,,,,,"[75.8, 13.0]",,,,,,,,,,,,,,1.199536,,,,,,,,,,,,,,16655991-9352-44c3-a146-056db9ba60d0,3518,,"[75.8, 12.8]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,182,Atlético Madrid,212,"['556af01e-4700-49e2-8f24-2eafa9324ba2', 'c03e20d0-39c7-4468-a2b0-d12f3425a8aa']",14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:14.773,Carry,
,,,,,"[83.0, 7.4]",,,,,,,,,,,,,,2.132897,,,,,,,,,,,,,,8faf2c0e-3837-4c54-ad71-aff964aafc7d,3521,,"[82.4, 3.9]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,182,Atlético Madrid,212,"['1b24f4f6-7f68-4e24-b78d-2bc5205e4a2b', '5d367614-3628-4f46-9eaf-802f21f15598', 'c977737b-2651-4d0e-ab84-043d53a99885']",16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:16.844,Carry,True
,,,,,"[84.9, 13.9]",,,,,,,,,,,,,,0.873478,,,,,,,,,,,,,,d309ee8d-3fb2-4828-bde6-006d2a476107,3525,,"[83.0, 7.4]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,182,Atlético Madrid,212,"['06c1755d-8d2f-4f5d-91d4-86009a62682d', '0a05dfc4-fc5c-4002-a557-7ad0c3941609', '1b24f4f6-7f68-4e24-b78d-2bc5205e4a2b', '7b838605-0f35-42dd-9307-b59ebc1eb040', 'c977737b-2651-4d0e-ab84-043d53a99885']",18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:18.977,Carry,True
,,,,,"[84.5, 17.4]",,,,,,,,,,,,,,1.49619,,,,,,,,,,,,,,c826d53b-5c56-4d5a-bfe5-91bf8d330600,3529,,"[84.9, 13.9]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,182,Atlético Madrid,212,"['06c1755d-8d2f-4f5d-91d4-86009a62682d', '79d38077-07a9-42ca-b1c3-80e2e22cc49e', 'eb42f058-8dec-4c8e-97d7-cca440050646']",19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:19.851,Carry,True
,,,,,"[79.5, 38.6]",,,,,,,,,,,,,,1.259254,,,,,,,,,,,,,,59d99b68-a9e4-4c3a-ac3c-c9ed576fa427,3532,,"[79.5, 34.5]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,182,Atlético Madrid,212,"['12b5fa7e-5ef7-4a2c-841f-8857475dfa28', 'a89ee434-3e8f-4a75-aa78-70ae0fc918f2', 'c2f1afd2-19d0-48d0-8d8b-79b1a6b235bb']",22,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:22.640,Carry,True
,,,,,"[86.0, 73.6]",,,,,,,,,,,,,,0.830941,,,,,,,,,,,,,,0a4cee5f-cbb9-4c2d-a7b0-9a3f046d6760,3540,,"[85.3, 73.6]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,182,Atlético Madrid,212,"['4e14a6f9-03ff-4f4b-86fa-904bd6df315e', '8033eb41-c6d8-4c58-a09e-d67c13ea936c']",28,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:28.149,Carry,
,,,,,"[74.9, 68.2]",,,,,,,,,,,,,,0.306269,,,,,,,,,,,,,,3377b128-e928-495f-94a2-03607b0eddb1,3543,,"[72.4, 67.6]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,182,Atlético Madrid,212,"['18db9ecd-e1f5-48fb-bccb-cff054d3474c', '6af2e35d-057c-4052-9aa9-902635e288bd']",30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:30.349,Carry,
,,,,,"[63.7, 51.4]",,,,,,,,,,,,,,0.78748703,,,,,,,,,,,,,,69369ae7-b162-4626-8e71-9adba7b37f72,3546,,"[63.7, 51.4]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,182,Atlético Madrid,212,"['1abb2e60-e5ce-49e9-af54-084ec7f5157b', 'a14c153e-adca-49c8-93e1-4615026b993e']",32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:32.669,Carry,
,,,,,"[93.7, 67.4]",,,,,,,,,,,,,,1.849,,,,,,,,,,,,,,3e6f5370-3cd0-4944-a1fe-448f74362ef7,3553,,"[80.3, 62.0]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Wing,182,Atlético Madrid,212,"['2117f474-8e61-423e-97ca-74da4e6c79d2', '8b88aa32-e291-4046-a15b-06c7e7b61bee']",35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:35.777,Carry,
,,,,,"[108.5, 52.0]",,,,,,,,,,,,,,1.718207,,,,,,,,,,,,,,f3a45e53-e3d5-4b65-83ed-019daf54f1e9,3556,,"[98.9, 55.3]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,182,Atlético Madrid,212,"['326f1bed-4a8a-485d-b586-5fc36a3e2957', '6b2ad530-e15f-47a9-bea4-ef73a6c2bd50', 'af297feb-378a-40a1-93f7-6153fd4f44bb']",38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:38.426,Carry,True
,,,,,"[106.5, 51.6]",,,,,,,,,,,,,,1.33843,,,,,,,,,,,,,,b8cf47ca-2cb4-4707-9b46-0d20e4253ea6,3560,,"[108.5, 52.0]",3825807,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Wing,182,Atlético Madrid,212,"['6b2ad530-e15f-47a9-bea4-ef73a6c2bd50', 'af297feb-378a-40a1-93f7-6153fd4f44bb', 'ba9a6ef4-ecd3-4cb0-9a64-12e33082562f', 'de4f1155-4eb1-4ac8-9bbc-2ad5261dbd0f']",40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:40.144,Carry,True
,,,,,"[50.4, 37.9]",,,,,,,,,,,,,,0.992638,,,,,,,,,,,,,,924c3784-7ab2-4ca0-bc62-bd70ec3f9d01,3567,,"[49.7, 38.1]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Center Midfield,183,Valencia,207,"['865f4380-fadf-462f-a766-4688b5899c05', '9ea576b8-c83d-4da2-8d68-929c7c4d6481']",45,,,,,,,,,,,,,,,,,,Valencia,207,00:40:45.256,Carry,
,,,,,"[43.3, 13.3]",,,,,,,,,,,,,,1.307068,,,,,,,,,,,,,,6c09c4a6-ac41-411c-ac8f-13240d2798e5,3570,,"[43.3, 13.3]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Guilherme Magdalena Siqueira,26780.0,Left Back,183,Valencia,207,"['0bce3275-c10a-4d15-ab1f-0281c8fa65fa', '1021b683-84ac-427b-9498-93b732a8fa2c']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:40:48.512,Carry,
,,,,,"[49.8, 51.9]",,,,,,,,,,,,,,1.853091,,,,,,,,,,,,,,9d8374d9-e0a4-4151-b9ef-55f23f98d3fc,3573,,"[42.3, 49.1]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Shkodran Mustafi,3638.0,Right Center Back,183,Valencia,207,"['28a71c72-dc0f-4aab-970e-49ebf274d6d5', 'e8d344b4-2391-4760-9d1a-2587f87812ec']",51,,,,,,,,,,,,,,,,,,Valencia,207,00:40:51.619,Carry,
,,,,,"[30.4, 15.3]",,,,,,,,,,,,,,0.337883,,,,,,,,,,,,,,ebf13754-23ff-460f-a9cc-9f3c39fde8ed,3578,,"[34.5, 14.9]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,184,Atlético Madrid,212,"['c570a57f-4afd-4f7b-a2bb-6d1170044733', 'f2bac71b-0725-49ea-8936-b2e0f3aa7ee6']",57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:57.609,Carry,
,,,,,"[26.0, 10.5]",,,,,,,,,,,,,,0.581329,,,,,,,,,,,,,,3b1462ce-5f00-4bbc-9c56-25996898cfdf,3581,,"[26.0, 10.5]",3825807,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,184,Atlético Madrid,212,"['5cefa7bc-e0a6-4ecc-ae67-1ceffffea1c5', '77a58ae1-5cae-45c1-8e7d-787c1fec538a']",58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:58.795,Carry,
,,,,,"[44.7, 23.7]",,,,,,,,,,,,,,1.637137,,,,,,,,,,,,,,b104a1bb-a607-4d6b-97b3-82b7d98a0f7d,3584,,"[42.7, 23.7]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,184,Atlético Madrid,212,"['8ec2b0db-63a5-4d40-90da-842d825ebdd1', 'c39e17d1-94c8-4ebd-ab56-2822898742d1']",1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:01.028,Carry,
,,,,,"[40.4, 40.7]",,,,,,,,,,,,,,0.58252,,,,,,,,,,,,,,56d70485-ad32-4bc1-8f5f-ee4ab540db44,3589,,"[42.0, 38.4]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,184,Atlético Madrid,212,"['e6baff79-31c3-422c-be6e-08199342c829', 'f93d7b1a-ce6c-435d-9ced-ecd0f490188d']",4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:04.775,Carry,
,,,,,"[57.9, 72.0]",,,,,,,,,,,,,,0.843184,,,,,,,,,,,,,,2be31032-0211-40a0-8149-5b9577a95602,3592,,"[57.9, 72.0]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,184,Atlético Madrid,212,"['44d8107a-4b9d-4fcc-a1fe-c77c24f5071d', '821888c0-1e5c-47e5-a51a-27b1ebc74fca']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:08.503,Carry,
,,,,,"[64.1, 58.0]",,,,,,,,,,,,,,0.451001,,,,,,,,,,,,,,edfc6d65-e39a-4e8e-981f-61af6f5d220f,3595,,"[60.6, 54.5]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,184,Atlético Madrid,212,"['27b50184-5abb-4506-9b4a-2f67e60781a0', '788f4917-3216-46c2-a781-68e43d5ab4c9']",10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:10.544,Carry,
,,,,,"[63.9, 71.3]",,,,,,,,,,,,,,2.250718,,,,,,,,,,,,,,d40c6f4f-4786-478f-8107-77de7e036c40,3598,,"[64.3, 71.4]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,184,Atlético Madrid,212,"['2ecd71ed-4503-4033-94bd-ad0cae80278b', '79f49e5c-1f13-4518-82b1-6a04c0f4138a']",11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:11.935,Carry,
,,,,,"[43.3, 59.9]",,,,,,,,,,,,,,1.867367,,,,,,,,,,,,,,2486c7bf-848f-46a7-9817-a08282d3e40c,3601,,"[49.1, 67.0]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,184,Atlético Madrid,212,"['40a937ec-b603-4179-8b45-e9de361cbd6a', 'b0698a0d-dd65-47f5-82e6-d913e8301016']",15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:15.710,Carry,
,,,,,"[32.0, 52.4]",,,,,,,,,,,,,,2.218455,,,,,,,,,,,,,,fa157d04-bea7-4744-9e5e-66ef3450dff1,3604,,"[27.0, 41.1]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,184,Atlético Madrid,212,"['0827659c-827c-48b7-8ba9-9daaf644346b', '3f3225fd-8522-467d-a15d-0cb9413d98f8']",19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:19.622,Carry,
,,,,,"[90.6, 59.1]",,,,,,,,,,,,,,3.54468,,,,,,,,,,,,,,fe5532d3-ce42-498f-ba32-196112b07278,3609,,"[88.9, 58.4]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,184,Atlético Madrid,212,"['2a968b17-e072-4f8c-b459-357ab8eb55a4', '46608b49-fdf7-4c03-b679-5f3f938eee01']",26,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:26.172,Carry,
,,,,,"[85.1, 24.3]",,,,,,,,,,,,,,0.579822,,,,,,,,,,,,,,e54050ec-da4e-413d-b908-1eac2ea3153f,3612,,"[86.6, 24.1]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,184,Atlético Madrid,212,"['e2531c73-41cb-46bf-b4f6-a733a4a13ab0', 'ff56699a-d99d-4867-bd34-632f012745a0']",31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:31.262,Carry,
,,,,,"[87.4, 40.5]",,,,,,,,,,,,,,2.565607,,,,,,,,,,,,,,55455dc9-2644-4a02-abb4-418ebbfd0cfc,3615,,"[87.8, 38.4]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,184,Atlético Madrid,212,"['2f2c2af1-afaf-4b3c-9fde-fbe32c01197a', '37fea783-c66b-4327-8ed4-b3321bcee79c']",32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:32.671,Carry,
,,,,,"[78.0, 51.4]",,,,,,,,,,,,,,1.299151,,,,,,,,,,,,,,11a81105-1530-4743-9e41-e05308e3c2f5,3618,,"[78.0, 49.5]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,184,Atlético Madrid,212,"['bebde8c8-1e05-4d92-b8e3-88cc7446468b', 'ca34d011-46c8-4487-a2b8-93f672c92b7c']",36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:36.431,Carry,
,,,,,"[84.9, 65.5]",,,,,,,,,,,,,,1.132509,,,,,,,,,,,,,,513165f0-7546-452d-b3ff-c6d7d195393b,3622,,"[84.9, 65.5]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,184,Atlético Madrid,212,"['150893f4-85dd-4c46-a0eb-89adf4c9751d', '8379010c-55cf-4496-9baf-e2b4e5aa9a0e', 'dc26d182-c496-4ca9-9cae-623192a62e1a']",38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:38.697,Carry,True
,,,,,"[74.7, 66.4]",,,,,,,,,,,,,,0.362148,,,,,,,,,,,,,,0dd81f1b-f72c-4a38-a804-14265b22a454,3625,,"[75.1, 63.6]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,184,Atlético Madrid,212,"['09f41e67-5a78-4760-865b-81f307e3bb30', '306b5e34-069e-4e2f-9020-026fd3406973', 'e20e0883-17e5-4160-9881-4a6adea398e5']",41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:41.142,Carry,True
,,,,,"[83.3, 59.9]",,,,,,,,,,,,,,1.184631,,,,,,,,,,,,,,cb29fd0c-c0fc-461e-9bdf-20e486275dee,3631,,"[86.4, 63.0]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,184,Atlético Madrid,212,"['edf13fbc-2898-4b86-acf7-6571d249aa1b', 'fb1b5de3-d5e5-4a95-8d23-23f7641ed876']",43,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:43.313,Carry,
,,,,,"[89.5, 59.9]",,,,,,,,,,,,,,0.804654,,,,,,,,,,,,,,ae30d5b0-23a6-487e-a998-097422cbf0ea,3634,,"[89.3, 60.7]",3825807,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,184,Atlético Madrid,212,"['0f621255-40c8-40a7-9852-f6bc94fe6c24', '9a41169f-1433-463a-8c68-7d6f70075ba1']",45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:45.257,Carry,
,,,,,"[117.2, 23.1]",,,,,,,,,,,,,,2.659725,,,,,,,,,,,,,,80033c2d-720d-46bb-bfa5-681ac2d5af9a,3645,,"[107.0, 24.8]",3825807,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Moreno Machado,5718.0,Left Wing,185,Valencia,207,"['2521c863-18da-4c38-b0c5-94c8c844ffee', '8c8d2e81-72c1-4087-a61c-7883dd0d7057']",33,,,,,,,,,,,,,,,,,,Valencia,207,00:42:33.829,Carry,
,,,,,"[9.1, 46.1]",,,,,,,,,,,,,,0.919649,,,,,,,,,,,,,,e83f47d2-744d-4684-a55c-1c82c643446d,3649,,"[8.3, 42.2]",3825807,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Center Defensive Midfield,186,Atlético Madrid,212,"['47194c93-07c8-418d-a75b-2e9096f20767', '71cab7af-6860-49db-b738-1bf0b3ad6f8d']",37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:37.103,Carry,
,,,,,"[28.3, 55.5]",,,,,,,,,,,,,,2.785638,,,,,,,,,,,,,,e68f3146-7f06-43e7-acaa-87cd0be21d9e,3652,,"[15.2, 54.7]",3825807,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,186,Atlético Madrid,212,"['3e05a7a2-3ae0-4488-a8d5-5a541165e74c', '81d3b3ec-eb69-4899-a4b8-c7401dd97010']",39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:39.405,Carry,
,,,,,"[44.5, 8.9]",,,,,,,,,,,,,,1.7203571,,,,,,,,,,,,,,198bb9ea-0bce-4be6-a9f4-25effd1f1c35,3655,,"[34.9, 18.4]",3825807,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,186,Atlético Madrid,212,"['a69bf332-9416-491a-83e2-a29abbbeb4a0', 'e4de93ac-13ba-4f14-a123-7bb1fd17b5bc']",43,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:43.763,Carry,
,,,,,"[80.5, 3.5]",,,,,,,,,,,,,,1.67979,,,,,,,,,,,,,,55f024a5-4303-4905-9b35-676df68083ad,3658,,"[66.4, 3.7]",3825807,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,186,Atlético Madrid,212,"['2b7893d5-946b-40fe-a0bf-c2e403101de7', 'c7f91f1f-752b-415d-908a-f5f13d3f58b0', 'd8c05bfc-2a80-4e5b-8118-71ce7ec47318']",47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:47.535,Carry,True
