bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[90.2, 18.0]",,,,,,,,,,,,3.431213,,,,,,,,,,,,,230482f6-03e1-4b38-8fd2-4a0eb48c809e,628,,"[70.4, 14.4]",3825859,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Center Attacking Midfield,40,Las Palmas,208,"['1883e4c1-9917-46b8-bb7a-9b8226fe4594', '937b6a97-1b21-471c-b52b-78b13cd31be7', 'e7a7bf9d-2879-49a8-a281-b7b5a1368feb']",13,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:13.644,Carry,True
,,,,"[108.9, 49.5]",,,,,,,,,,,,1.333797,,,,,,,,,,,,,56f66588-09b0-46d8-aa1d-f278dfff640a,635,,"[104.4, 48.0]",3825859,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,Right Wing,40,Las Palmas,208,"['3e0a0449-71a5-4997-b165-a0c2f7d696f7', '839858d2-9ff3-4ce3-9492-e6cd11645484', 'fe94cb92-3ff2-4f7e-9df7-e6cd5c35f20b']",20,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:20.443,Carry,True
,,,,"[95.5, 2.8]",,,,,,,,,,,,1.983691,,,,,,,,,,,,,d62d2e76-112e-480b-a79e-e98e3b1c0a78,647,,"[92.1, 3.8]",3825859,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Center Attacking Midfield,41,Las Palmas,208,"['40e0409d-060c-4464-ac5d-b2f3028d3367', 'b8bfc339-b28f-44ec-901b-c7a37fc8bb9c', 'd29d28e3-3eec-4564-b8fe-07ed108c1d44']",42,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:42.952,Carry,True
,,,,"[112.8, 1.6]",,,,,,,,,,,,0.849949,,,,,,,,,,,,,89d40076-7853-48a0-8ef9-7e1a33d789a8,651,,"[109.5, 1.6]",3825859,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,41,Las Palmas,208,"['929522e9-261d-4872-a571-c87149ce3ea3', 'f965edea-efaa-4d00-beaa-851d501e0518']",46,,,,,,,,,,,,,,,,,Las Palmas,208,00:18:46.242,Carry,
,,,,"[57.2, 48.1]",,,,,,,,,,,,1.338505,,,,,,,,,,,,,a03db815-2dc4-418b-a68f-4b8213140b79,660,,"[54.8, 41.8]",3825859,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Left Center Forward,43,Granada,1049,"['2332155a-750b-4e65-a42d-43ad2f82e352', '3d1e99b9-1065-4460-82f5-0e22c54d60d6', '8ed5b710-9daf-4bc7-9abe-72568e550ee7', 'ef6e8c41-20a2-4eda-93bc-afc566d40dc2']",31,,,,,,,,,,,,,,,,,Granada,1049,00:19:31.069,Carry,True
,,,,"[98.5, 25.1]",,,,,,,,,,,,2.572261,,,,,,,,,,,,,a43c5da5-a3a0-4d4c-bd77-5d22eaa4f953,671,,"[90.0, 20.1]",3825859,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Midfield,44,Granada,1049,"['606a71ce-1ec0-4251-9bee-9f5249bc1ca5', '675a0dd0-4be3-4810-946d-7132a76c666c', 'ed39b2bc-c271-4884-81a9-ecc00d17d4f4']",13,,,,,,,,,,,,,,,,,Granada,1049,00:20:13.848,Carry,True
,,,,"[100.4, 38.2]",,,,,,,,,,,,1.58473,,,,,,,,,,,,,be834d1b-963d-4324-a482-e960ccb80353,677,,"[102.3, 33.1]",3825859,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,44,Granada,1049,"['668f9dcb-079f-4846-b8a5-56adf5e67a2c', '677a6446-9175-4682-9cef-e3f6659226e0', 'fa1d6d2f-35e5-4181-9a8b-0ad1ff8960fb']",16,,,,,,,,,,,,,,,,,Granada,1049,00:20:16.993,Carry,True
,,,,"[26.5, 47.2]",,,,,,,,,,,,0.472037,,,,,,,,,,,,,1828811d-fa49-4b0a-9342-9e9a0e61bbeb,682,,"[23.8, 47.0]",3825859,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,44,Granada,1049,"['0c2cb4c0-9cba-4a73-afe4-034ce687b447', '3252057f-6fbc-4245-906e-bf0b13a7ae8d', 'ac3369d7-2b81-4bdf-b60e-e59631636f7e']",19,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:19.769,Carry,True
,,,,"[88.5, 21.9]",,,,,,,,,,,,1.519467,,,,,,,,,,,,,b2f25466-fcc6-4a0c-81fe-60514e2c17a9,707,,"[83.6, 21.7]",3825859,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,47,Las Palmas,208,"['40405941-b788-4807-a643-b0117e980edd', 'e173d0c6-32cc-4361-bd77-345839fb1daf']",1,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:01.744,Carry,
,,,,"[117.2, 55.0]",,,,,,,,,,,,0.105999,,,,,,,,,,,,,6e23a612-0ce2-4ebe-b72a-4f3d20ff1568,710,,"[117.2, 55.0]",3825859,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Simón Rodríguez Santana,7906.0,Right Back,47,Las Palmas,208,"['0175ec71-ae49-44f9-a6d3-da30b0912669', '665ad7fa-ab3e-4fbe-b729-f43d9951db8b']",5,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:05.494,Carry,
,,,,"[57.3, 53.0]",,,,,,,,,,,,0.736779,,,,,,,,,,,,,ad20d302-2493-417f-8434-867a98416adb,715,,"[57.8, 53.3]",3825859,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Center Attacking Midfield,49,Las Palmas,208,"['07a74433-9483-45e0-917c-8a6ff795bc62', '2c3bb4f1-dc18-444c-b20e-8557571110a5', '7f95ad81-faef-4139-a5f5-94b49d4cb5af']",30,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:30.645,Carry,True
,,,,"[67.0, 39.8]",,,,,,,,,,,,0.470532,,,,,,,,,,,,,0bdb2b47-3f02-4a1f-bb38-c03d55c591b2,719,,"[67.0, 39.8]",3825859,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,49,Las Palmas,208,"['2e808b4c-6f4d-4d6d-a2b9-74d70bf63f6b', 'b5eb102c-1a3c-40ea-8aa2-6fa8912b6ff6']",32,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:32.662,Carry,
,,,,"[97.7, 37.4]",,,,,,,,,,,,1.652725,,,,,,,,,,,,,51c00e00-bb74-4c0d-aef9-55d9f9b0b860,726,,"[89.7, 36.6]",3825859,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,49,Las Palmas,208,"['a6bcf926-9066-438e-bb01-e6941e255bb4', 'cc6c7d4c-d060-4596-91b3-1565e2fa57b4', 'ef4d87f2-b6bf-4f3d-a51e-685c0d2e6d6c']",36,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:36.542,Carry,True
,,,,"[62.2, 38.3]",,,,,,,,,,,,1.655801,,,,,,,,,,,,,62afe13f-52c2-4b8c-8e0a-779ae9cbf908,736,,"[56.4, 38.8]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Left Wing,51,Las Palmas,208,"['5876dbb4-a56e-4d8d-8393-be581438d35b', '670d0618-594b-4d5c-b2d2-1934749b4b7a', '69a79de4-c79e-4892-a0d6-5e4a3e3b8e7a']",7,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:07.801,Carry,True
,,,,"[54.0, 36.9]",,,,,,,,,,,,1.378815,,,,,,,,,,,,,a378d648-bb41-4221-8506-964dd6c611ae,741,,"[55.2, 34.9]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,51,Las Palmas,208,"['1c4efa0d-c911-4093-b886-8a31cf49fc33', '25b4343e-6533-42a1-996c-614773212bd5', '380032ab-89c6-400e-953c-11d3e3cc6055']",10,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:10.481,Carry,True
,,,,"[68.0, 8.9]",,,,,,,,,,,,2.948911,,,,,,,,,,,,,c718cde4-6a6d-4c3a-946d-a980f67e6443,745,,"[55.4, 12.7]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,51,Las Palmas,208,"['355ea9ee-ff87-45c5-a701-18abbb0e6ec7', 'e9747e32-1d62-4220-abee-4235438950c2']",13,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:13.478,Carry,
,,,,"[69.9, 22.6]",,,,,,,,,,,,1.070559,,,,,,,,,,,,,7e32ec1f-fabc-4f92-b6c2-089baef3d9a8,748,,"[69.9, 22.6]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ezequiel Araújo,8167.0,Center Forward,51,Las Palmas,208,"['7ced1c5e-fb46-4eba-bb94-780cd14a56c0', 'f8b699bc-fe3f-4512-b453-ceda4f5ab00d']",17,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:17.003,Carry,
,,,,"[75.4, 7.4]",,,,,,,,,,,,0.057256002,,,,,,,,,,,,,ac81a3fb-23ce-4aae-84fc-5158ed3ed4a4,751,,"[75.9, 8.4]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Left Wing,51,Las Palmas,208,"['3b1d48e6-6293-4237-a2f4-f4df275a5d1c', 'a460e4e0-0703-4bdb-bbb8-191005f44407']",19,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:19.644,Carry,
,,,,"[35.5, 64.2]",,,,,,,,,,,,1.109392,,,,,,,,,,,,,15369996-f979-4442-8fd7-638cd9d142c1,756,,"[35.5, 64.2]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,52,Granada,1049,"['1fd51fc0-047d-4340-a3ea-46474db1c519', 'e6500e6b-0b22-436c-b387-f364a1a6d45f']",21,,,,,,,,,,,,,,,,,Granada,1049,00:23:21.668,Carry,
,,,,"[102.1, 78.5]",,,,,,,,,,,,1.001484,,,,,,,,,,,,,f4191b50-ee26-4642-80d0-889f27c68dbe,759,,"[97.5, 77.3]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,52,Granada,1049,"['3cacd5bf-aca7-434e-9ef8-01ccf491ca5d', '943f3a7d-b714-4e09-894a-14f83c0c4e82', 'f5eee071-7a05-40e8-886a-7edda0a96b60']",27,,,,,,,,,,,,,,,,,Granada,1049,00:23:27.255,Carry,True
,,,,"[115.6, 72.7]",,,,,,,,,,,,0.818691,,,,,,,,,,,,,95801359-ec2c-46cc-84a9-168f79e39b02,765,,"[115.6, 72.7]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Rochina Naixes,6680.0,Right Midfield,53,Granada,1049,"['809a6014-314a-4251-8724-e1d11094d6e6', 'df317dbc-1562-4b38-95e9-0eee28fb018e']",53,,,,,,,,,,,,,,,,,Granada,1049,00:23:53.075,Carry,
,,,,"[115.4, 70.7]",,,,,,,,,,,,3.373367,,,,,,,,,,,,,86f9081f-607f-41b8-b774-23283c5dc1aa,768,,"[109.3, 77.5]",3825859,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,53,Granada,1049,"['4e3c1c3f-67c7-4e84-b78c-ace3bd4d30d5', 'f03fa941-c07b-4602-a989-ec8e8cd5c0f3']",54,,,,,,,,,,,,,,,,,Granada,1049,00:23:54.742,Carry,
,,,,"[30.9, 68.1]",,,,,,,,,,,,1.151189,,,,,,,,,,,,,2530bf5b-fc11-47f8-8dd9-0d315acff4d0,775,,"[37.7, 67.4]",3825859,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,55,Granada,1049,"['2301e225-374b-4405-afc2-2e034d387f0e', 'adde4be6-6ae1-4d67-9329-d378c99358a9']",26,,,,,,,,,,,,,,,,,Granada,1049,00:24:26.476,Carry,
,,,,"[22.5, 58.4]",,,,,,,,,,,,0.611805,,,,,,,,,,,,,bbb999ac-3e8f-4dfe-9301-998f593f0780,778,,"[26.6, 58.0]",3825859,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,55,Granada,1049,"['40b4c64d-5bab-4cb2-be81-33bc97daef13', '5e9b0953-f986-457d-864f-909dc1cdf200']",28,,,,,,,,,,,,,,,,,Granada,1049,00:24:28.488,Carry,
,,,,"[5.6, 36.7]",,,,,,,,,,,,1.268971,,,,,,,,,,,,,6d7a266f-5bd1-4a46-a89e-be42d1719512,781,,"[5.6, 36.7]",3825859,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,55,Granada,1049,"['042931cb-d479-4914-a07b-78fe0e529608', 'bafed586-d498-4551-a1d0-6fe8690d0b9c']",31,,,,,,,,,,,,,,,,,Granada,1049,00:24:31.624,Carry,
,,,,"[60.3, 47.3]",,,,,,,,,,,,4.306816,,,,,,,,,,,,,4146f19c-d747-449d-b6d7-31bf555a6254,784,,"[64.0, 63.0]",3825859,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,55,Granada,1049,"['30df5915-62e4-4245-a9f7-4679054d1aca', '57965df2-9cad-4abd-b2ba-23bc602ed0f7', 'c2f17558-8111-4034-bb5e-fd44bb05fae8']",36,,,,,,,,,,,,,,,,,Granada,1049,00:24:36.649,Carry,True
,,,,"[66.0, 59.1]",,,,,,,,,,,,1.770149,,,,,,,,,,,,,a5bb34eb-92d8-4e49-ada7-73c70b3cc159,794,,"[55.9, 61.2]",3825859,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,56,Las Palmas,208,"['49c79a44-621e-432c-b161-4ef3f9cb598b', 'fd81243e-0fba-417a-b514-8d55f360517e']",53,,,,,,,,,,,,,,,,,Las Palmas,208,00:24:53.683,Carry,
,,,,"[64.8, 43.4]",,,,,,,,,,,,1.241107,,,,,,,,,,,,,59932e77-d4a6-49eb-922a-2f1c672be795,797,,"[65.3, 49.4]",3825859,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Center Attacking Midfield,56,Las Palmas,208,"['0b4f663a-a1dd-48f3-929c-6f3b91640478', 'a179d259-7b1a-49ca-b2db-92bc95ddf616']",56,,,,,,,,,,,,,,,,,Las Palmas,208,00:24:56.305,Carry,
,,,,"[65.8, 3.6]",,,,,,,,,,,,1.95169,,,,,,,,,,,,,57b9f38d-eba8-45ec-a05c-db74fcde981b,800,,"[58.3, 8.4]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,56,Las Palmas,208,"['614df394-8def-4af4-9720-6e8c06fd26e1', 'ae20e6de-fecb-4f9d-80e6-e87b0a123f23']",0,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:00.022,Carry,
,,,,"[76.9, 3.3]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,cd65e079-599f-4b68-8068-14630539cde8,803,,"[77.1, 3.3]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mubarak Wakaso,6626.0,Left Wing,56,Las Palmas,208,"['4d99af26-069d-4014-b012-00747a9e153f', 'fa9e54e5-3f55-4859-a1b9-dadd408c6118']",2,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:02.809,Carry,
,,,,"[67.2, 5.0]",,,,,,,,,,,,1.092609,,,,,,,,,,,,,8cedb982-97f5-4f3e-b4fc-f3b493473359,806,,"[67.2, 5.0]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Garrido Behovide,26448.0,Left Back,56,Las Palmas,208,"['14ba6622-e76c-4205-a800-077443ec9f62', 'b2465861-85e5-4868-a563-16aed82f388d']",3,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:03.506,Carry,
,,,,"[48.7, 18.8]",,,,,,,,,,,,1.445049,,,,,,,,,,,,,68ee28ca-10f0-44ca-9126-ae5da9ae240d,809,,"[48.7, 18.8]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,56,Las Palmas,208,"['ea93b56e-2599-4f66-acd8-d03b8b7f846b', 'f5bd01f7-94c2-4fc4-8a86-05b2e8dff912']",6,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:06.081,Carry,
,,,,"[49.6, 54.5]",,,,,,,,,,,,1.555771,,,,,,,,,,,,,66e07930-ba16-496d-a7e1-14fa5821bb1b,812,,"[43.8, 48.0]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,56,Las Palmas,208,"['5f4bc8ad-b4eb-48cd-b58c-333fe5fe83b6', '6597fcbf-0f3a-484c-ad71-2fccde90d7ab', 'a9a1a31e-0b0a-421e-81d4-69f5bb2f7f03']",9,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:09.334,Carry,True
,,,,"[55.9, 74.0]",,,,,,,,,,,,0.813299,,,,,,,,,,,,,f076617d-580d-41ec-8067-6b7638280306,816,,"[54.2, 75.2]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Back,56,Las Palmas,208,"['077bc683-1298-4c94-a7cb-b42347d3d8ae', 'b40cfb3c-026b-4792-b948-a1b1ab657154', 'dbb8fd41-37d5-4826-9001-67667b300cd2']",12,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:12.010,Carry,True
,,,,"[55.2, 55.4]",,,,,,,,,,,,0.057374,,,,,,,,,,,,,1ba40880-9b22-458f-b3eb-f43793b09e25,820,,"[55.2, 55.4]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,56,Las Palmas,208,"['3744e98e-a05d-44b5-a48d-7f1edf67b8ed', '838b533a-799c-4327-9301-1f875917ad85']",13,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:13.830,Carry,
,,,,"[69.4, 55.2]",,,,,,,,,,,,1.238467,,,,,,,,,,,,,baec3ba3-7c25-4f6d-b401-841ffb97d36d,823,,"[67.2, 55.4]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Defensive Midfield,56,Las Palmas,208,"['38d25b03-a535-4fac-b58b-5219d31a0007', '5d7a36b3-4919-4866-86e2-fe02ddc32e52']",14,,,,,,,,,,,,,,,,,Las Palmas,208,00:25:14.528,Carry,
,,,,"[92.2, 10.9]",,,,,,,,,,,,4.808174,,,,,,,,,,,,,016d71ac-4c4e-424e-9e0d-04861332069f,829,,"[61.3, 21.3]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,57,Granada,1049,"['136ff0a9-4780-4493-a16a-70e36fe549a0', '52d770c5-2b23-45c0-b233-817b04f172f1', 'b4dc3e68-3897-4432-9120-d33b8e0757c1']",19,,,,,,,,,,,,,,,,,Granada,1049,00:25:19.337,Carry,True
,,,,"[83.3, 9.0]",,,,,,,,,,,,0.784226,,,,,,,,,,,,,7bd5b68e-3826-4382-9111-6b37d2c34741,833,,"[83.3, 9.0]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Midfield,57,Granada,1049,"['2c61f61c-2733-49a7-8386-38f89acdb422', '8fe67f90-a7fa-4e31-80cc-9ab6daa6d7c4']",25,,,,,,,,,,,,,,,,,Granada,1049,00:25:25.278,Carry,
,,,,"[80.1, 19.1]",,,,,,,,,,,,3.515789,,,,,,,,,,,,,99fe0ff7-36fc-402d-92a4-be5381ceff83,838,,"[78.9, 19.1]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,57,Granada,1049,"['3f022a43-c9f3-4281-96a9-0fc22c1ef66c', 'd48a37de-f8ff-4106-a497-4abb66a84973']",28,,,,,,,,,,,,,,,,,Granada,1049,00:25:28.467,Carry,
,,,,"[92.2, 8.0]",,,,,,,,,,,,2.537274,,,,,,,,,,,,,6f09237c-7080-4bfe-8213-825e1dafaa12,841,,"[92.2, 8.0]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Midfield,57,Granada,1049,"['52aa6dce-03f5-4ce3-ab2d-6760ab9a0a80', 'e39a2163-b0c0-4bdc-ab4d-659de66e9480']",32,,,,,,,,,,,,,,,,,Granada,1049,00:25:32.960,Carry,
,,,,"[78.4, 7.0]",,,,,,,,,,,,0.701337,,,,,,,,,,,,,3fabb4a4-efad-453d-b685-3b121fd8e1cc,844,,"[78.4, 7.0]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,57,Granada,1049,"['d8b5313d-e050-4581-9059-fb7b0dff1c50', 'f4d056b0-7da4-4208-b070-751084a1f849']",37,,,,,,,,,,,,,,,,,Granada,1049,00:25:37.033,Carry,
,,,,"[63.7, 25.9]",,,,,,,,,,,,1.612256,,,,,,,,,,,,,66d8143e-31a3-4d44-96e5-989479fca199,847,,"[66.9, 19.1]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,57,Granada,1049,"['0fabbe8c-eda4-45df-a292-82c866524371', 'e7519eba-1a96-4253-b27a-9ca6df70738e']",38,,,,,,,,,,,,,,,,,Granada,1049,00:25:38.870,Carry,
,,,,"[63.0, 43.0]",,,,,,,,,,,,3.124119,,,,,,,,,,,,,e92221a1-9e1c-430b-80be-5bcffabe674a,850,,"[52.6, 42.8]",3825859,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,57,Granada,1049,"['bcf03944-e68b-46d5-8eb5-1cd9d615a06e', 'e05beca2-2da0-43a7-b25f-b7fb31a1c159']",41,,,,,,,,,,,,,,,,,Granada,1049,00:25:41.812,Carry,
,,,,"[29.1, 62.2]",,,,,,,,,,,,2.260747,,,,,,,,,,,,,f8d6e205-ab1e-4460-be63-3732e0bb3861,855,,"[34.9, 64.4]",3825859,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Right Wing,58,Las Palmas,208,"['032c758f-4ded-4080-9230-7b9d0f04ae2a', '69cc581d-9c0d-4eab-b64c-c54719bd76f1', 'b141c6a3-b33d-45d4-9da8-acb72b096409']",7,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:07.659,Carry,True
,,,,"[93.2, 20.3]",,,,,,,,,,,,3.112821,,,,,,,,,,,,,32529046-64c8-4255-b480-56310d9e6f37,860,,"[99.2, 20.3]",3825859,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Left Center Forward,59,Granada,1049,"['61f74f23-5d32-4b70-a18f-53d423e31d9f', '97ebb328-776d-48a3-a2a0-1c62c2c1dc4e']",10,,,,,,,,,,,,,,,,,Granada,1049,00:26:10.682,Carry,
,,,,"[108.6, 6.1]",,,,,,,,,,,,2.012997,,,,,,,,,,,,,60e25715-c4d3-45dd-9937-41a96a43f542,863,,"[98.7, 9.9]",3825859,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Midfield,59,Granada,1049,"['1a905d40-f09c-4572-9154-165a15595f81', 'd2c357d9-82f2-4129-8b61-31a61f0e4016']",15,,,,,,,,,,,,,,,,,Granada,1049,00:26:15.173,Carry,
,,,,"[113.2, 54.3]",,,,,,,,,,,,0.497749,,,,,,,,,,,,,9204862d-895a-41ab-88b7-24b32d8003b7,876,,"[113.2, 54.3]",3825859,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,60,Granada,1049,"['086535ef-f170-4870-8cb5-11522d26a118', '411e64ec-a429-4171-a395-5d00480dd611']",58,,,,,,,,,,,,,,,,,Granada,1049,00:27:58.276,Carry,
,,,,"[19.0, 34.0]",,,,,,,,,,,,12.349467,,,,,,,,,,,,,8dea7474-ff97-4210-b49c-6f5db7518036,879,,"[3.8, 26.7]",3825859,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Lizoáin Cruz,7905.0,Goalkeeper,60,Granada,1049,"['480a697a-e661-4d4a-807f-5a3458ce5ef2', 'e7eb5784-6c7b-4a71-b327-07c8b3bdbf05']",1,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:01.281,Carry,
,,,,"[14.5, 40.3]",,,,,,,,,,,,8.983716,,,,,,,,,,,,,2ebd025a-4bd4-46a9-ae01-dee8d09bdb23,883,,"[14.5, 44.4]",3825859,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,60,Granada,1049,"['1c259887-57db-4e84-adc4-60755e6faca4', '33021c79-00a3-4da1-870a-cffe48c4d2ce', '5051fae5-6952-473f-8ac8-465735d61575']",20,,,,,,,,,,,,,,,,,Granada,1049,00:28:20.803,Carry,True
