50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[15.7, 39.3]",,,,,,,,,,,,6.719991,,,,,,,,,,,,,509bd70e-6bf1-43fa-8fca-98760a9def6c,164,,"[14.2, 40.0]",3825808,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,15,Sporting Gijón,1041,"['3e165042-67fd-4a84-90dc-807a92de374c', '7804f558-376e-4053-8885-ca6da0b539b6']",43,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:43.778,Carry,
,,,,"[27.8, 59.0]",,,,,,,,,,,,0.12,,,,,,,,,,,,,7dc78447-27ad-4f67-ba48-77c281e2bd71,167,,"[27.8, 59.0]",3825808,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,15,Sporting Gijón,1041,"['156f52de-aee1-4246-840d-6a547d80425d', '83fe77c4-81e4-4506-ac92-d4d58fbd0e73']",51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:51.857,Carry,
,,,,"[13.9, 37.2]",,,,,,,,,,,,1.399995,,,,,,,,,,,,,58ebac42-5ff4-4f75-b8b9-c9bf5ecd72c7,170,,"[14.4, 42.3]",3825808,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,15,Sporting Gijón,1041,"['6a0b07c2-eed0-49fe-82be-0ee45e3892fe', '840eae65-2751-4657-a15e-28f246c32b54']",53,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:53.907,Carry,
,,,,"[40.9, 18.8]",,,,,,,,,,,,2.105848,,,,,,,,,,,,,71ad89bc-55fe-48e9-a2d3-a9178fd9adaa,173,,"[33.0, 20.9]",3825808,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,15,Sporting Gijón,1041,"['286fddfd-952d-407d-8d14-a283bd1b191b', '8f424281-369b-4432-b078-c8769fed1a2b']",56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:56.985,Carry,
,,,,"[48.6, 29.5]",,,,,,,,,,,,0.12,,,,,,,,,,,,,9738caad-e2e4-42c2-89a7-4470ac500bac,179,,"[47.3, 29.3]",3825808,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Omar Mascarell González,18398.0,Right Defensive Midfield,15,Sporting Gijón,1041,"['cfdbf82d-7cdd-47bd-a35f-be1a63c7e8a7', 'e3245183-b51b-4897-a637-7ca9d35133ab']",3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:03.023,Carry,
,,,,"[76.6, 26.3]",,,,,,,,,,,,0.644583,,,,,,,,,,,,,5a27c5ee-07cf-46e9-b9d5-d9b31449899b,184,,"[77.0, 24.8]",3825808,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,15,Sporting Gijón,1041,"['4330d925-1c35-4d26-9e07-cf1ac860cbfc', '5f8e2c25-4f41-4d3d-91a4-4f74c1a77f1e', '966d13c0-7538-4521-b9a1-8a19abd1e0db']",7,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:07.112,Carry,True
,,,,"[75.1, 30.5]",,,,,,,,,,,,1.107537,,,,,,,,,,,,,1f2ea2e6-b825-4c26-9492-fad55057d2e4,189,,"[76.6, 26.3]",3825808,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,15,Sporting Gijón,1041,"['555ef544-64ed-49df-9281-5a6996b934c7', '79fcd4f0-0cd4-4b9b-b02b-5bb78a41ede8', '966d13c0-7538-4521-b9a1-8a19abd1e0db', 'da50c5da-b024-436e-9ba2-d6eb6a6784d8']",7,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:07.757,Carry,True
,,,,"[67.8, 28.8]",,,,,,,,,,,,1.149798,,,,,,,,,,,,,7dcf74b2-5e6c-4d9d-b4e0-5589ec0bb4f9,192,,"[67.2, 29.9]",3825808,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Omar Mascarell González,18398.0,Right Defensive Midfield,15,Sporting Gijón,1041,"['4ebe727c-70d0-411e-bcb1-321c7effe6e5', 'e9ff2391-78d5-4ea8-95d5-ab5fa1b56aeb']",9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:09.433,Carry,
,,,,"[68.7, 28.8]",,,,,,,,,,,,0.674683,,,,,,,,,,,,,25435bac-ca49-419d-90bc-8e3d5eddffbe,196,,"[67.6, 23.9]",3825808,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,15,Sporting Gijón,1041,"['52921903-f5d2-4d29-8662-a27d0a944ea9', '6d0125b4-d8f9-4320-89d2-75837aad53eb', 'b17ce927-5f6b-4dda-aaef-c08e36059849', 'b9fa3e61-83db-48fb-b1b4-3c1b96162e93']",11,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:11.237,Carry,True
,,,,"[88.0, 26.7]",,,,,,,,,,,,1.907415,,,,,,,,,,,,,aa584c3f-2051-48a1-b5e6-c0b31a996f33,205,,"[83.7, 21.5]",3825808,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,16,Athletic Club,215,"['1fcf7974-b242-4600-8065-18b8a6f2902a', '7624c333-6f7d-4eeb-9757-8398349ebabc', '8208ca1d-46bb-41ce-9729-1183380e0941']",53,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:53.689,Carry,True
,,,,"[86.7, 29.2]",,,,,,,,,,,,1.157649,,,,,,,,,,,,,dc0a661c-0ff9-426e-90a0-6d02ef4c0fef,209,,"[88.0, 26.7]",3825808,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,16,Athletic Club,215,"['7624c333-6f7d-4eeb-9757-8398349ebabc', '81890b80-80e3-4cde-abb4-45c7c1b1e975', '8208ca1d-46bb-41ce-9729-1183380e0941', '882135ec-998f-4aad-9d2a-f5522a963f45']",55,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:55.596,Carry,True
,,,,"[83.1, 40.1]",,,,,,,,,,,,1.039909,,,,,,,,,,,,,9e67a1b1-11d9-426b-885a-f5dcb72bd739,212,,"[81.3, 40.4]",3825808,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,16,Athletic Club,215,"['643ac4a0-0332-49ea-8b77-e5868be75775', '835b5d4a-f3d8-47af-b71d-d84046bfbb51']",57,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:57.673,Carry,
,,,,"[43.7, 37.8]",,,,,,,,,,,,0.883782,,,,,,,,,,,,,56bfc767-fcc7-4ce3-a224-fadd6bf715e7,218,,"[44.1, 38.2]",3825808,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Arnaud N''Di	,40822.0,Center Attacking Midfield,16,Athletic Club,215,"['8b330fa6-8cb1-428d-b683-fa650771a9df', '96d7db5a-0bc5-433d-8d6e-66a9757c6128', 'e331c5a3-09ee-4a37-ae42-78552f17b953', 'f61fc891-1844-400b-a1ba-f018210df031']",2,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:02.602,Carry,True
,,,,"[33.8, 19.2]",,,,,,,,,,,,1.655735,,,,,,,,,,,,,e7a62b1a-87ef-443c-8fdf-30752d566c64,228,,"[39.4, 24.3]",3825808,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Canella Suárez,24686.0,Left Back,18,Athletic Club,215,"['5a87a7c7-f98b-4d2f-87e6-1b8c3326f083', 'a667ae40-57ee-4ef6-b2af-f379a6b6ea7c', 'ee103a1d-f748-4d16-83e1-1105e012bef0']",52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:52.395,Carry,True
,,,,"[49.0, 25.4]",,,,,,,,,,,,1.621761,,,,,,,,,,,,,29660ef5-81aa-4c75-a400-926a5113c848,237,,"[45.8, 27.7]",3825808,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,19,Athletic Club,215,"['ce6949ad-9563-46e5-a7d0-d6b21e4a719a', 'd395cdfd-f163-4db1-826d-ed86151fc787']",10,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:10.588,Carry,
,,,,"[58.9, 4.0]",,,,,,,,,,,,1.261934,,,,,,,,,,,,,6ee2f735-6e1a-4ef7-baa6-07f640aff5a5,240,,"[57.0, 4.0]",3825808,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,19,Athletic Club,215,"['3f3d9afa-4065-4e66-a240-50804c33ace0', 'c095491d-f5a7-4acc-9024-43cae85ddd44']",13,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:13.731,Carry,
,,,,"[53.7, 42.9]",,,,,,,,,,,,2.179039,,,,,,,,,,,,,26aeb877-bc06-4b30-aa38-38bb8e79a3f4,248,,"[50.8, 38.2]",3825808,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,20,Athletic Club,215,"['067ca825-5c6d-4880-84f8-09399f7a3e33', 'b37c2755-b5ae-44c2-abaf-f19884b1e8a8']",31,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:31.562,Carry,
,,,,"[57.2, 62.6]",,,,,,,,,,,,0.933399,,,,,,,,,,,,,fc0d682a-5efc-4c23-bd90-40f7a4c0d909,251,,"[57.0, 63.5]",3825808,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,20,Athletic Club,215,"['0e48743d-1116-4e94-aeaa-d550627b0b57', '41707553-e5cd-434d-9616-4e5a041ec012']",34,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:34.954,Carry,
,,,,"[89.9, 22.0]",,,,,,,,,,,,2.049852,,,,,,,,,,,,,8d84b198-5e70-4bd1-9285-00bcd459a1ac,261,,"[87.8, 27.3]",3825808,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,21,Athletic Club,215,"['21a18184-dcdd-4ad4-88b2-ff9cec46d1ee', 'b31a346e-6549-481f-b258-f5de0707fa6a']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:56.232,Carry,
,,,,"[86.5, 27.1]",,,,,,,,,,,,0.978281,,,,,,,,,,,,,7f28d1f3-e86b-445d-a91d-13dca23829aa,271,,"[86.0, 29.5]",3825808,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,22,Sporting Gijón,1041,"['4083b1d1-b341-4ad4-b9c6-a47a07c37376', '4fae3cc7-c22b-43b5-8b9f-7c57c9d80d8e', '575dbe82-3251-42ec-a426-17ec7b632400']",55,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:55.668,Carry,True
,,,,"[31.9, 54.5]",,,,,,,,,,,,1.00934,,,,,,,,,,,,,4f5ac2e8-e647-4dce-93b9-a0ebfa0ad391,274,,"[33.6, 53.0]",3825808,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Omar Mascarell González,18398.0,Right Defensive Midfield,22,Sporting Gijón,1041,"['289462c3-fbd5-4fcd-b315-70ce3edbd727', '3aefcdef-a5f9-4121-ac85-a0172230b25e', '54029471-4c71-41a2-aac8-324be089fae0']",56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:56.646,Carry,True
,,,,"[34.1, 52.8]",,,,,,,,,,,,0.330385,,,,,,,,,,,,,3831f182-1477-40e5-b3cb-c618506a1411,278,,"[33.8, 52.8]",3825808,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachid Aït-Atmane,27526.0,Left Defensive Midfield,22,Sporting Gijón,1041,"['4eb699dd-4616-49c0-936e-5d691afb0ff4', '8908d27f-d7d4-49bc-97a0-091f12a27144']",57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:57.775,Carry,
,,,,"[84.1, 21.8]",,,,,,,,,,,,1.872172,,,,,,,,,,,,,008338b7-ee1f-4abf-a489-9e687974d20c,282,,"[85.2, 21.8]",3825808,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,23,Athletic Club,215,"['4d040a4e-79cb-456f-bed6-9bdd0c2548a6', '4dc85e4a-2438-4c76-80a8-92d0d0ac26b7', '9a3e2bf9-9aea-4db6-b496-a9b045d6b1a1']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:59.314,Carry,True
,,,,"[76.2, 24.5]",,,,,,,,,,,,1.528526,,,,,,,,,,,,,c61c816c-1907-4067-aa36-5c800801eeea,285,,"[80.9, 23.2]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,23,Athletic Club,215,"['3faad02a-e6d7-4736-b304-22a76fea468a', '92971a05-5a28-4b75-8e64-0754e3441258', 'b909f3e3-ac2e-4aa9-9f09-382f57c198ea']",1,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:01.901,Carry,True
,,,,"[76.9, 44.2]",,,,,,,,,,,,1.801737,,,,,,,,,,,,,cc977058-4a5f-4ae5-9be5-f9102a9db2ef,289,,"[71.7, 41.2]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,23,Athletic Club,215,"['292fbbd3-74ae-4672-a0d7-1b49c5017e56', 'bb33ea7a-b127-4b71-9fd6-bd1c6477e148']",4,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:04.421,Carry,
,,,,"[3.7, 29.7]",,,,,,,,,,,,0.199998,,,,,,,,,,,,,22ddd148-4e4b-4f30-935a-b32fa1ac310e,294,,"[2.6, 30.3]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Cuéllar Sacristán,6610.0,Goalkeeper,23,Athletic Club,215,"['79777326-d996-4ffc-96e5-495d9e4120dc', 'a7cec716-5e75-4a66-a9f5-51f9ec9e3553']",9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:09.889,Carry,
,,,,"[50.8, 45.7]",,,,,,,,,,,,0.616896,,,,,,,,,,,,,148a716f-eb10-4ba6-9dfe-02f678e29e29,298,,"[52.3, 46.1]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,24,Athletic Club,215,"['12ada7d1-1b25-4b38-8dc8-7b8e1ecfca8b', 'dca4a5b9-fc62-451f-99e3-f5a63403215b']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:25.133,Carry,
,,,,"[52.3, 19.2]",,,,,,,,,,,,4.783063,,,,,,,,,,,,,a27c07e5-5f1c-4b92-a916-b2b100bf70c8,301,,"[36.9, 26.7]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,24,Athletic Club,215,"['1b92ac38-84ee-4e0c-bc45-464ef5f32865', '351bc854-06ae-4853-80a1-c446c6e88da5']",27,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:27.375,Carry,
,,,,"[55.5, 34.6]",,,,,,,,,,,,4.605589,,,,,,,,,,,,,a9178a4b-1ffe-4cd3-83de-2ce8c7833b22,304,,"[48.0, 27.7]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,24,Athletic Club,215,"['50d7911f-8ee9-4d04-b005-27186e76eb8b', '7cd52c10-7a46-4789-8296-3f013eaef8fe']",33,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:33.368,Carry,
,,,,"[64.0, 55.3]",,,,,,,,,,,,0.826267,,,,,,,,,,,,,d6f9bc93-27f3-4f22-bffa-3dde86e4e704,307,,"[58.5, 55.5]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,24,Athletic Club,215,"['5feaf155-312c-4abf-8189-a915b7827ea6', 'dd4de696-9fe9-4bf5-92d6-af509ba87045']",39,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:39.842,Carry,
,,,,"[86.7, 52.1]",,,,,,,,,,,,0.635019,,,,,,,,,,,,,eb69610e-67af-4073-a3ef-dced52c07b58,310,,"[84.3, 50.6]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,24,Athletic Club,215,"['07ce5680-7b11-4498-a6bd-b8ed70977a1d', '1ff00eb7-6fe5-439f-834f-0f69ffd29a68', '85f0fb98-8583-4293-831c-776d488381c4']",41,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:41.886,Carry,True
,,,,"[96.3, 73.1]",,,,,,,,,,,,1.245501,,,,,,,,,,,,,3fceabdc-4e52-429f-b83d-baf928c1e483,314,,"[94.4, 73.3]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,24,Athletic Club,215,"['37b1d252-2ea6-4469-aea7-d192d4f8f583', 'cc33ce75-1f77-4380-99e6-137af0d14bea']",43,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:43.753,Carry,
,,,,"[111.7, 62.0]",,,,,,,,,,,,0.481248,,,,,,,,,,,,,3ee08cbf-f085-4433-87aa-9bafe6a852fa,318,,"[112.4, 63.5]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,24,Athletic Club,215,"['12acb8ab-9764-4339-9d23-e083ad5e2a5d', '163b5c53-38c1-49ea-82ec-f070517f5af4', '3454606e-6db4-4d7c-b22d-ea1ea6b7f2ed']",46,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:46.708,Carry,True
,,,,"[6.2, 9.6]",,,,,,,,,,,,2.067949,,,,,,,,,,,,,e7415317-26ee-4563-9ec7-8d601c8f9f09,321,,"[8.4, 18.1]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Meré Pérez,8818.0,Left Center Back,25,Sporting Gijón,1041,"['63bcae84-e834-42f6-b07c-bc93f02f9990', '82647e88-5534-4f2c-ad65-7019f51b04b8', 'bf0b4f1d-cf29-4937-9981-22b3c0d7bdd4']",47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:47.190,Carry,True
,,,,"[53.1, 13.0]",,,,,,,,,,,,1.021083,,,,,,,,,,,,,6411e2bd-2075-4127-9611-5556a22e48e0,328,,"[56.3, 11.1]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,25,Sporting Gijón,1041,"['10c386a3-fb20-47a6-93c8-78910b87db65', '4db6b549-e630-4200-87b2-57f34930e97c', '7928efa4-5b19-4ef1-9b68-c1734e72ca3e']",57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:57.393,Carry,True
,,,,"[35.1, 4.9]",,,,,,,,,,,,1.021916,,,,,,,,,,,,,2850370e-19f5-44ef-ae3c-06e576170163,334,,"[36.8, 9.2]",3825808,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,25,Sporting Gijón,1041,"['bed5425c-fc3f-4b4a-a37d-88ce8469d1bd', 'bf6bea3a-148d-4213-9e71-25f962bb4467', 'c0b9af1e-5aec-4644-ac51-e133d522b643']",59,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:09:59.214,Carry,True
,,,,"[62.9, 31.6]",,,,,,,,,,,,1.549036,,,,,,,,,,,,,bebeb854-0bef-425a-bf08-dbcc01cfcc07,342,,"[57.6, 29.9]",3825808,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,26,Athletic Club,215,"['4c1f2cdd-6cf9-4821-8a76-c1100ed44136', 'a535709d-862e-4c31-9086-64b8c3ab9253']",18,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:18.819,Carry,
,,,,"[67.2, 23.9]",,,,,,,,,,,,8.077759,,,,,,,,,,,,,9a5b9616-4d92-4309-a2a7-02488321425d,345,,"[73.6, 1.9]",3825808,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,26,Athletic Club,215,"['0b7d184a-369c-4f09-a1d6-009d4012bc8b', '3c859be4-dcda-4815-a586-48bcfe39530a']",22,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:22.254,Carry,
,,,,"[64.0, 52.3]",,,,,,,,,,,,1.674533,,,,,,,,,,,,,755e4d11-3f72-4b66-8f49-c007aca347f6,348,,"[58.5, 49.8]",3825808,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,26,Athletic Club,215,"['230507c5-9f51-41c3-90af-95e7f32a2d92', 'ce4562ae-45e6-47aa-9d74-30d1e6ce48a3']",31,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:31.665,Carry,
,,,,"[83.1, 71.4]",,,,,,,,,,,,1.772537,,,,,,,,,,,,,adcde899-d005-4424-a905-cd48b3e75da4,351,,"[76.2, 71.6]",3825808,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,26,Athletic Club,215,"['3575d56a-60a1-4909-9242-5f56c19ca799', '4b8f438a-da0b-4803-9754-4c6a203feb5f']",34,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:34.912,Carry,
,,,,"[74.5, 58.3]",,,,,,,,,,,,6.465778,,,,,,,,,,,,,ed1eec69-81a8-43ad-9682-735a7135d379,359,,"[89.0, 56.8]",3825808,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Right Wing,26,Athletic Club,215,"['19bd987f-2f2b-4697-b14f-8191ae4cf945', '1c1984c6-d153-4af4-838c-14a5e633ee25', 'a215346f-5aae-4ab6-b4f6-4830207af556']",38,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:38.922,Carry,True
,,,,"[90.1, 70.9]",,,,,,,,,,,,2.617804,,,,,,,,,,,,,ec6ff688-b227-4dcc-ad60-c7fa14d38d61,363,,"[74.5, 58.3]",3825808,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Right Wing,26,Athletic Club,215,"['1330edcb-e963-4582-944f-e95526666d64', '1c1984c6-d153-4af4-838c-14a5e633ee25', '1e705d81-9b72-4a97-8cd6-c02815c7a353', '2764f081-6d81-4e25-b0e6-3e0008e3bb79', 'a215346f-5aae-4ab6-b4f6-4830207af556']",45,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:45.388,Carry,True
,,,,"[54.2, 19.8]",,,,,,,,,,,,3.47489,,,,,,,,,,,,,be051be8-4597-492b-8cf9-b4da455a25fc,371,,"[50.5, 29.7]",3825808,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,26,Athletic Club,215,"['2580b0f0-d0fc-4fe5-be7c-94fe6e162d9f', '851149f2-c921-44a6-a64e-e003646e61ea']",57,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:57.677,Carry,
,,,,"[52.0, 36.5]",,,,,,,,,,,,0.267948,,,,,,,,,,,,,622ab69a-c697-4ff7-b486-bdc36d3f03d8,374,,"[52.0, 36.5]",3825808,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,26,Athletic Club,215,"['1a2f16d2-cfcc-40ba-966f-95564f89ca34', 'a3e60dca-3ea5-4c48-8914-9bfc42a52600']",2,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:02.211,Carry,
,,,,"[59.7, 33.9]",,,,,,,,,,,,1.052194,,,,,,,,,,,,,cabb81b7-cae7-4ba3-9120-d3567a5dccb3,377,,"[56.5, 31.4]",3825808,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,26,Athletic Club,215,"['6938fe96-e004-40ab-9f82-dbfc1830c311', 'fe526a92-28bb-4b48-9462-f77bad4dbc24']",3,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:03.248,Carry,
,,,,"[14.0, 39.9]",,,,,,,,,,,,1.000471,,,,,,,,,,,,,78af00ed-66f2-471b-a6ed-e129a5933531,382,,"[13.1, 41.4]",3825808,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,28,Athletic Club,215,"['df0d6517-8e2e-4c02-8d87-410ef6491cc1', 'f1108d10-f064-4597-bb47-a5f2b6d2715e']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:35.287,Carry,
,,,,"[31.5, 23.5]",,,,,,,,,,,,3.989246,,,,,,,,,,,,,6f75a438-4b18-4f54-a9fc-1b3d2b2db1db,385,,"[26.8, 23.0]",3825808,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,28,Athletic Club,215,"['349af979-cacc-4cb4-937d-475b94e72767', '6cc37600-50a6-43c4-a546-bbd9f9f3f98d']",37,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:37.872,Carry,
