50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,In Play Danger,Set,Standing,Shot Saved,20a4fdcf-b014-4ab2-bd87-137fa20e2c1a,2163,,,"[3.4, 32.0]",3825889,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Blanco Veiga,6795.0,Goalkeeper,117,Real Betis,218,['5e1c521d-decc-46d1-ac26-5edb39c91861'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:39.785,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 38.9]",,Set,,Shot Faced,50a11120-e54b-4978-a0b3-b42025ec146b,2430,,,"[1.7, 38.9]",3825889,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Adán Garrido,6654.0,Goalkeeper,131,Celta Vigo,209,['450d2460-59e5-41e9-ac0d-9e21c1d8ddc3'],20,,,,,,,,,,,,,,,,,Real Betis,218,00:12:20.060,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.6, 37.2]",,Set,,Shot Faced,88d29c02-3f62-4298-a6d1-eb4ced2372e5,2434,,,"[1.6, 37.2]",3825889,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Adán Garrido,6654.0,Goalkeeper,131,Celta Vigo,209,['591bcfc9-fc87-4c20-ab55-5b56501e728d'],23,,,,,,,,,,,,,,,,,Real Betis,218,00:12:23.357,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,In Play Safe,Set,Standing,Shot Saved,d05ecd81-80cb-4ea1-8b41-a004469424af,2520,,,"[1.1, 38.6]",3825889,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Adán Garrido,6654.0,Goalkeeper,136,Celta Vigo,209,['e3cbb0be-9c45-46aa-b714-7ac928d983d6'],31,,,,,,,,,,,,,,,,,Real Betis,218,00:15:31.215,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.6, 40.1]",,Set,,Shot Faced,614073d4-b12a-4f9b-abec-af65debc7a52,2528,,,"[1.6, 40.1]",3825889,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Adán Garrido,6654.0,Goalkeeper,136,Celta Vigo,209,['e4d07147-8b77-4270-862b-c880bd4d852e'],37,,,,,,,,,,,,,,,,,Real Betis,218,00:15:37.344,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,Success,,,Collected,5e35f584-4f9a-4426-a16a-85903709ff0e,2670,,,"[10.3, 36.5]",3825889,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Antonio Adán Garrido,6654.0,Goalkeeper,148,Real Betis,218,['69581d8d-8751-47f9-984e-22426dab7b05'],42,,,,,,,,,,,,,,,,,Real Betis,218,00:19:42.685,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[7.0, 38.0]",,Set,,Shot Faced,390026fd-afbd-4226-9108-3b8e139b762c,2707,,,"[7.0, 38.0]",3825889,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Blanco Veiga,6795.0,Goalkeeper,150,Real Betis,218,['f3f42900-f978-4c14-b4db-fb50bd049dd4'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:28.356,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,In Play Safe,Set,Diving,Shot Saved,2c76a8f3-2fb8-490c-8383-7334b8b17fae,2709,,,"[3.1, 39.9]",3825889,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Blanco Veiga,6795.0,Goalkeeper,151,Real Betis,218,['547c60b4-eee4-4430-a7ab-ad088531590a'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:01.441,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Danger,,,Punch,22f8c370-0e54-49bf-9516-e650a163b787,2757,,,"[4.3, 39.1]",3825889,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Adán Garrido,6654.0,Goalkeeper,155,Celta Vigo,209,['b5226955-7c43-4155-af01-804300fadfc0'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:22:05.723,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,Success,,,Collected,4640c67e-6977-4a79-a5b4-02a6ca07f755,2794,,,"[7.5, 36.5]",3825889,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Antonio Adán Garrido,6654.0,Goalkeeper,157,Real Betis,218,['32dd38e1-30d5-40d1-8ae8-1fcd71e2f1cc'],1,,,,,,,,,,,,,,,,,Real Betis,218,00:23:01.092,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Left Foot,,Touched In,Set,Standing,Goal Conceded,eadccf46-f7f9-4063-817c-83bf3e010880,3044,,,"[1.6, 37.4]",3825889,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,170,Celta Vigo,209,['e2d3de07-70ee-46b1-9710-b50833af353a'],15,,,,,,,,,,,,,,,,,Real Betis,218,00:32:15.039,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Safe,,,Punch,3e898077-1ccd-4b2b-98ff-74875a5ea8f5,3117,,,"[6.9, 38.9]",3825889,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Adán Garrido,6654.0,Goalkeeper,174,Celta Vigo,209,['e5e80b08-a712-4069-85d5-51fd1b7c06a7'],30,,,,,,,,,,,,,,,,,Real Betis,218,00:34:30.544,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Safe,,,Punch,b8ccd378-7d5c-44a1-b15d-0259514cafd4,3125,,,"[4.1, 36.5]",3825889,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Adán Garrido,6654.0,Goalkeeper,174,Celta Vigo,209,['a5cf96c5-e087-4296-a5c3-2497563761ac'],42,,,,,,,,,,,,,,,,,Real Betis,218,00:34:42.206,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,Success,,,Collected,fecd2746-9cf7-404d-bfd0-8c457ca9a8a4,3150,,,"[4.6, 37.2]",3825889,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Antonio Adán Garrido,6654.0,Goalkeeper,175,Real Betis,218,['6703e583-ca4e-4c4b-b9fa-3c9dcd5e2652'],14,,,,,,,,,,,,,,,,,Real Betis,218,00:35:14.648,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.4, 39.4]",,Set,,Shot Faced,e1a71015-007c-4319-93b6-e84282cbc757,3210,,,"[2.4, 39.4]",3825889,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,179,Celta Vigo,209,['5b38e539-c564-4139-8797-1d4ba7da45d9'],36,,,,,,,,,,,,,,,,,Real Betis,218,00:37:36.056,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.6, 41.5]",,Set,,Shot Faced,7fde8d7b-eb44-4619-a592-d22b188fcc1c,3215,,,"[1.6, 41.5]",3825889,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,179,Celta Vigo,209,['0e8152f1-450b-4673-8fd9-6674c882ea3d'],41,,,,,,,,,,,,,,,,,Real Betis,218,00:37:41.249,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[9.3, 29.6]",,Set,,Shot Faced,4d9198a9-ec0e-4443-89d1-212124b3a999,3280,,,"[9.3, 29.6]",3825889,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Blanco Veiga,6795.0,Goalkeeper,181,Real Betis,218,['22b9041d-4c5f-4785-9cd3-ee970cb406ec'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:33.324,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.1, 43.2]",,Set,,Shot Faced,b6d41318-0714-49be-ba50-30b96d86c12e,3350,,,"[2.1, 43.2]",3825889,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,185,Celta Vigo,209,['65fc6ba0-16b7-4256-925e-a869c3e8e7b1'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:41:48.697,Goal Keeper,
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,3877b2a2-57c4-43c2-b08a-0e51a0050953,91,,,"[58.8, 37.5]",3825889,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,7,Real Betis,218,['904e284c-0170-4813-8882-6304548f7458'],35,,,,,,,,,,,,,,,,,Real Betis,218,00:02:35.313,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,3ab183a3-b78d-43f2-a72d-f6a13b7e9c05,119,,,"[73.1, 53.9]",3825889,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Claudio Beauvue,6600.0,Right Wing,8,Celta Vigo,209,['d70a9b45-d7ac-421c-9945-24b6beb50f07'],18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:18.228,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,0a9934bb-2272-4f15-8717-f52e53228b79,122,,,"[57.0, 20.0]",3825889,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Ceballos Fernández,6697.0,Left Wing,8,Celta Vigo,209,['dba8b52a-0e43-4815-87e1-bca855452300'],20,,,,,,,,,,,,,,,,,Real Betis,218,00:03:20.363,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,858fd0d0-e28e-4671-92e0-abfcdd7cd046,129,,,"[43.2, 13.4]",3825889,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Left Back,8,Celta Vigo,209,['c2fe503e-67e6-42ea-a482-359b986f4de9'],22,,,,,,,,,,,,,,,,,Real Betis,218,00:03:22.996,Duel,True
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,3765377d-6688-45c4-9850-f9e18f59052f,196,,,"[29.0, 4.0]",3825889,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,10,Celta Vigo,209,['878b8ca7-c21b-44ed-a35e-8c59fc2856c4'],56,,,,,,,,,,,,,,,,,Real Betis,218,00:04:56.181,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,48c37b1d-4611-4395-aa45-e4c202e78b7c,205,,,"[73.5, 19.8]",3825889,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Center Forward,11,Real Betis,218,['e6e3d0cf-dfc9-4d68-a21e-f6fd3d1fa3f0'],18,,,,,,,,,,,,,,,,,Real Betis,218,00:05:18.795,Duel,True
,,,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,7a1caec8-a5fb-42c3-a2c5-790e4fbb4d01,208,,,"[56.7, 28.1]",3825889,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,12,Celta Vigo,209,['f85825f0-d430-4466-8f1e-cbcdd65a3cb4'],20,,,,,,,,,,,,,,,,,Real Betis,218,00:05:20.540,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,cf7d770b-ce12-42c8-9704-fe0e86c525dc,318,,,"[110.2, 38.5]",3825889,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Beauvue,6600.0,Right Wing,16,Celta Vigo,209,['52b35df5-5a0c-4f98-a12d-a1cdb03f8482'],43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:43.089,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,9a0fcbae-5897-454e-b549-e053d5d0fc4c,320,,,"[111.4, 51.5]",3825889,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Guidetti,6038.0,Center Forward,16,Celta Vigo,209,['3447b82c-0312-4064-a5e8-d2e30bf48de4'],44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:44.644,Duel,True
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,cca50a79-18c0-4d77-a834-da66a5b84d17,388,,,"[1.9, 60.9]",3825889,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Right Back,18,Celta Vigo,209,['44e9c2c9-93ef-4ee2-aa84-4202bd173564'],52,,,,,,,,,,,,,,,,,Real Betis,218,00:08:52.648,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,4b0876fd-a573-4673-9b09-24554df6d81f,391,,,"[74.5, 67.6]",3825889,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,19,Real Betis,218,['deae0842-ca81-42f0-b307-6b0afe95d09b'],24,,,,,,,,,,,,,,,,,Real Betis,218,00:09:24.310,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,15c40b7f-81df-4122-a589-e9c20d918914,404,,,"[39.9, 32.3]",3825889,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,20,Celta Vigo,209,['a6e7753a-efe1-4012-bc43-d91032529465'],34,,,,,,,,,,,,,,,,,Real Betis,218,00:09:34.150,Duel,True
,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,3055fe4a-6717-4d59-a57e-e2adb6d6fd07,435,,,"[78.1, 65.8]",3825889,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,22,Celta Vigo,209,['b2d42e38-dbbe-42bd-b9ba-9e9498f001d2'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:53.116,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,3f0e0f31-577b-48e5-9320-6aefdf8c8e2e,487,,,"[34.0, 38.7]",3825889,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,25,Celta Vigo,209,['193b2069-6d0d-4d82-819d-5ab19107afbf'],3,,,,,,,,,,,,,,,,,Real Betis,218,00:11:03.200,Duel,True
,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,6391b1d5-d3d6-45ea-8ddb-5aad136e78b4,491,,,"[64.1, 7.3]",3825889,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,25,Celta Vigo,209,['537ca70a-a0da-4d31-a48e-4d7d4848fc62'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:08.061,Duel,True
,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,82bbdf55-e9b8-4f76-8925-0efcf789c081,507,,,"[90.6, 6.2]",3825889,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,25,Celta Vigo,209,['11c1d764-fc2a-425d-a9ce-83f3874b6a1c'],18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:18.898,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a7677b1f-140a-464b-a4ad-ebc1a215b3fe,525,,,"[12.3, 29.7]",3825889,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,26,Celta Vigo,209,['eaa081e5-722b-4838-a72c-fe040f720bfe'],54,,,,,,,,,,,,,,,,,Real Betis,218,00:11:54.313,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a5af5a83-7572-4a87-ac9e-94330a5e12a9,589,,,"[73.0, 18.6]",3825889,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,28,Real Betis,218,['ae900cf6-84f6-4942-b986-51c25259c52e'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:13:53.583,Duel,True
,,,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,e14a82b5-fc92-4d60-9d5b-6de718e61a22,592,,,"[71.2, 30.2]",3825889,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,29,Celta Vigo,209,['a4518076-d37f-499c-aac3-bdc4c581cd5b'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:13:55.887,Duel,True
,,,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,a1f17d72-7c72-44ae-bde6-53cf741d5a5b,595,,,"[65.2, 36.3]",3825889,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,29,Celta Vigo,209,['248454d2-f036-45b9-971d-148a1bc6ce26'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:13:57.463,Duel,True
,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,2b659fc5-16d1-4354-a43e-9fa2c25762c4,602,,,"[54.3, 27.3]",3825889,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,30,Real Betis,218,['c28dc043-3357-4d8c-882a-29e9dd4c2d45'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:14:00.181,Duel,True
,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,9e55da83-5368-43bf-b132-f2c542229959,637,,,"[2.3, 17.2]",3825889,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,31,Celta Vigo,209,['8f9e75f1-dde1-451e-9f4a-4ca9daed9f7d'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:28.635,Duel,True
,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,03acb3c0-6ffb-44af-836a-55e1a803fa44,660,,,"[12.3, 26.9]",3825889,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,33,Celta Vigo,209,['d5ebafcf-8447-43c6-97ae-9c773cef9783'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:40.706,Duel,True
,,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,09cf9f05-12c9-4702-8203-b14c5460e006,664,,,"[111.9, 55.1]",3825889,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Right Back,33,Celta Vigo,209,['c3e4ef64-86e2-4443-a697-8907ebb0777d'],41,,,,,,,,,,,,,,,,,Real Betis,218,00:14:41.773,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,33df359b-ed61-4cad-80ef-d4d316748d49,688,,,"[35.4, 3.5]",3825889,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,34,Real Betis,218,['2dd42079-ebbd-418b-893c-692a74c3a331'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:57.986,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7c365ef6-78be-45db-b439-3956f402c6f0,706,,,"[71.9, 53.2]",3825889,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charly Musonda Junior,3601.0,Right Wing,34,Real Betis,218,['1adcfe56-7bb8-4cab-889a-6cef209758d3'],26,,,,,,,,,,,,,,,,,Real Betis,218,00:15:26.072,Duel,True
,,,,,,,,,,,,True,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,ae1fec63-0e6e-4ee2-8a25-acd3d19072fa,750,,,"[50.1, 24.7]",3825889,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,45,Celta Vigo,209,['9bf186a9-0514-4113-a9ae-73c0547da352'],12,,,,,,,,,,,,,,,,,Real Betis,218,00:16:12.650,Duel,True
,,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,,,,,cc69a5e1-00c0-4394-ad3a-0fe6e949570d,757,,,"[48.0, 7.0]",3825889,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,46,Celta Vigo,209,['c581bda6-f692-4cb7-aa06-9e7592b39384'],15,,,,,,,,,,,,,,,,,Real Betis,218,00:16:15.854,Duel,True
,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,9058711c-bbef-4d68-9106-c36d08bdbd2f,777,,,"[75.5, 10.6]",3825889,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,49,Celta Vigo,209,['48990a3c-fad7-4811-9785-6dcda1182c9d'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:40.418,Duel,True
,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,4e429652-5d3b-4327-9927-76282d65a3bf,854,,,"[52.3, 39.6]",3825889,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,54,Real Betis,218,['f6a2bb9a-e1fe-4774-a42d-dd332aa18b88'],1,,,,,,,,,,,,,,,,,Real Betis,218,00:18:01.583,Duel,True
,,,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,a2aee23f-23e2-4448-b591-17256aebba6f,994,,,"[15.4, 21.9]",3825889,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Left Wing,58,Real Betis,218,['57097f9c-d7b9-451b-b63b-d00a3421eee5'],15,,,,,,,,,,,,,,,,,Real Betis,218,00:20:15.310,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,32a15eb7-d715-4939-b745-3a6d9e6cb4a5,1001,,,"[82.7, 14.8]",3825889,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Wing,59,Real Betis,218,['98c075ea-e7a7-4b4c-bf94-cb2f63a7b449'],48,,,,,,,,,,,,,,,,,Real Betis,218,00:20:48.759,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,603c3148-46c1-4c46-bf14-6a61ed5d9c45,1080,,,"[52.0, 23.2]",3825889,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Planas Antolínez,7577.0,Left Back,62,Real Betis,218,['295141c1-443d-4be7-94e1-a74e51cba6c5'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:58.864,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,10a1c789-6988-417a-bcda-c227832622b2,1114,,,"[112.1, 39.0]",3825889,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,65,Real Betis,218,['af8a35f1-2118-487d-aee7-ac5c6f8e07a8'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:23:05.211,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,b5b39ec1-2a4b-40e4-a64c-0e807f91a115,1123,,,"[5.2, 52.0]",3825889,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,65,Real Betis,218,['4e49cc31-c704-45d1-8994-6ae5341665c7'],13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:23:13.001,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,24d22885-8bda-4520-bbe7-ce5dd046915c,1217,,,"[45.6, 70.5]",3825889,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Castro Otto,6802.0,Right Back,67,Real Betis,218,['cf4ddf07-9628-4aed-ad38-650a9d251ba4'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:07.649,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,107ff5f8-d322-4147-90aa-9241694e76f9,1310,,,"[34.0, 16.5]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Left Center Back,72,Real Betis,218,['5691da6a-79ae-4489-8f16-c67d40e33629'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:42.801,Duel,True
,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,d9662967-c8d0-49d8-9308-6fc2b30ff99d,1314,,,"[83.4, 55.3]",3825889,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Left Wing,72,Real Betis,218,['e935ca57-bca8-4e2c-b189-c3561641189b'],45,,,,,,,,,,,,,,,,,Real Betis,218,00:28:45.596,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,f4fe522a-2136-4398-8691-f3fb9c787d7f,1347,,,"[43.8, 56.7]",3825889,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Castro Otto,6802.0,Right Back,72,Real Betis,218,['643cd6ae-31e7-401f-b691-1d9d13d00612'],10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:10.141,Duel,True
