bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a70e97b-df1f-47c7-8b03-4889bd48d135,3208,,"[10.6, 25.9]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Germán Darío Lux,27305.0,Goalkeeper,187,RC Deportivo La Coruña,219,['ca039ffe-da39-43c2-b180-286feeeea62a'],6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:06.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c95bb72f-2039-4258-80f3-8679c1b6c6b2,3210,,"[32.5, 68.9]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,187,RC Deportivo La Coruña,219,['4ee90952-0622-41bf-8f91-6fd07b5005d9'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:11.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3883ab-57fc-4e81-a9e9-5058f8ae8882,3212,,"[47.8, 68.3]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Nicolás Cartabia,6728.0,Center Attacking Midfield,187,RC Deportivo La Coruña,219,['5fbc9714-1241-4164-b758-c8ff9d3dc77a'],16,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:16.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c2e7271-1aa4-43e5-9e60-1272b8210e3a,3214,,"[91.0, 74.0]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,187,RC Deportivo La Coruña,219,['3dd16aac-d238-4c90-a7c2-85e94ba1beb4'],21,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:21.161,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31a35148-45fd-454b-b896-0691af7513f2,3217,,"[101.0, 57.9]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Left Defensive Midfield,187,RC Deportivo La Coruña,219,['99f9b969-8e89-466e-ba07-6c4df4f1a24c'],22,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:22.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46b7ac36-9fcd-4e8e-9b0a-bef38c36c54f,3223,,"[63.1, 60.1]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,187,RC Deportivo La Coruña,219,['731de3be-75ba-415d-8550-756b1b7de290'],27,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:27.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892bca4f-c0d7-4aef-b056-c1dd6c80199b,3226,,"[67.1, 27.6]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,187,RC Deportivo La Coruña,219,['25593b4f-c982-43b8-bb8b-47e66930b2a1'],30,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:30.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4226276-5e80-48e0-871d-623957929875,3229,,"[87.8, 7.9]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,187,RC Deportivo La Coruña,219,['4e089bec-91b9-4da2-8c79-5c9badf56c51'],33,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:33.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a08d981-322e-4761-a10a-66651a2d5cdd,3245,,"[27.7, 35.6]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,187,RC Deportivo La Coruña,219,['606e8cfc-733e-4a5a-9cab-164c1af268a4'],46,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:46.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777e91c-b2b0-4f59-91ad-646c7098e101,3247,,"[47.6, 64.9]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Left Defensive Midfield,187,RC Deportivo La Coruña,219,['f2132b9a-3bde-432b-bb1a-5d71f2e5c564'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:49.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51fabbb5-def6-4be0-9760-87402474d489,3250,,"[76.5, 74.0]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Nicolás Cartabia,6728.0,Center Attacking Midfield,187,RC Deportivo La Coruña,219,['eeaf7c0e-50b7-4a61-ae89-a54589372d44'],55,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:55.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69aaa2a8-c471-4afe-b23b-53261121f46e,3253,,"[91.6, 73.6]",3825596,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Right Wing,187,RC Deportivo La Coruña,219,['ceb619de-4857-4099-8b53-14eb708d8416'],57,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:57.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca038b06-6de8-47d2-b9d9-a5e13e9fd8a4,3256,,"[78.3, 44.2]",3825596,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,187,RC Deportivo La Coruña,219,['9c389f57-2a8e-475b-8851-b4b3a2528d59'],2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:02.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b672c995-59e9-44c9-9e33-7a06cfbe6a16,3260,,"[92.8, 27.8]",3825596,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Wing,187,RC Deportivo La Coruña,219,"['6e33f2f1-d3a4-43ca-8193-3dd0e87a76f8', '7aaa9ebe-0d35-4e4b-90e3-2d1474a894e7']",5,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:05.362,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c41a53f6-7139-47c2-8bba-daa26cb5b183,3263,,"[94.2, 44.2]",3825596,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Right Wing,187,RC Deportivo La Coruña,219,['f8d31666-bef5-4cde-a972-d9e064c86b22'],6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:06.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199735d7-86f2-444f-bc4d-5b774e706e63,3266,,"[105.5, 31.6]",3825596,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,187,RC Deportivo La Coruña,219,['25657761-c69f-49ef-8ac4-7f921f885de3'],8,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:08.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f992281a-5b05-440f-96a3-29c9c48d5978,3270,,"[103.2, 15.1]",3825596,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,187,RC Deportivo La Coruña,219,['87eba7a2-484c-42f2-ac29-59e83e964396'],14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:14.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1966c3-e8a4-4da5-87d5-b010214907bf,3280,,"[24.1, 66.3]",3825596,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Laureano Sanabria Ruiz,23800.0,Right Back,189,RC Deportivo La Coruña,219,['213d89f9-5413-49cf-9f24-c9e43bb1a00e'],23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:47:23.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e89413c8-1572-4bd1-95d0-682e095f92e0,3286,,"[62.1, 34.9]",3825596,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,190,Sporting Gijón,1041,['f901e10f-6a59-4d03-9168-87c1f9cd7e17'],34,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:47:34.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2c29c3-0bb9-40f6-9b59-24a52b7318e8,3293,,"[88.4, 15.8]",3825596,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Canella Suárez,24686.0,Left Back,191,Sporting Gijón,1041,['49ff2714-62d6-4f57-b78f-06e8428b25d0'],36,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:48:36.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32036285-b478-42a8-b59c-9c8acdfaaff0,3296,,"[101.2, 6.5]",3825596,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Menéndez Díez,23994.0,Left Midfield,191,Sporting Gijón,1041,['b34f8735-df53-46fa-8dba-02bef1eefb61'],40,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:48:40.195,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76b4904e-0589-440b-9b95-ff70fe4b9e37,3305,,"[30.1, 65.7]",3825596,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,192,RC Deportivo La Coruña,219,['f1dc5930-0d53-4a3f-98f4-8495c5d2146e'],43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:48:43.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fab90cc-a4a8-4163-b15a-6deaf8c57a30,3308,,"[10.8, 70.1]",3825596,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,193,RC Deportivo La Coruña,219,['9a008ff0-a5c9-4cbd-84ca-6f6174a36931'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:48:52.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,085e0e03-bff2-4312-b2e2-9e8e86f983a6,3311,,"[8.8, 46.0]",3825596,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Germán Darío Lux,27305.0,Goalkeeper,193,RC Deportivo La Coruña,219,['227e57b7-bc93-42cd-999d-2b5363bf537a'],55,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:48:55.976,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbdf34a7-6fc7-4e34-884d-9bd56ce79ba5,3315,,"[35.1, 17.5]",3825596,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,193,RC Deportivo La Coruña,219,['56a84260-53e0-41fc-a837-60c0a2c358d2'],58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:48:58.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5f9841-9d89-4f33-858b-cc8e9f062382,3319,,"[111.7, 29.4]",3825596,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,193,RC Deportivo La Coruña,219,['aeb67468-b401-46c7-ac01-454dbb4ff1d9'],5,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:49:05.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21cb6a57-4c4f-425d-82bd-8ce7b41d91c5,3325,,"[41.8, 76.6]",3825596,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Nicolás Cartabia,6728.0,Center Attacking Midfield,193,RC Deportivo La Coruña,219,['4be2233a-8f15-4c24-9c09-348b6d538e63'],13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:49:13.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331e4a0-bf91-4551-bdcf-a2c6cd2f33c7,3331,,"[70.9, 4.3]",3825596,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,194,Sporting Gijón,1041,['af28ba6f-b718-4fe7-b7e5-a74258a8f0c5'],40,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:49:40.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b36a9af3-fdb1-4df7-a4aa-d615b1f15cbf,3334,,"[48.0, 69.5]",3825596,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,195,RC Deportivo La Coruña,219,['5751fdf7-fed5-4ebe-afcf-bbb643f3e1d0'],45,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:49:45.177,Ball Receipt*,
,,,,"[48.2, 45.1]",,,,,,,,,,,,0.179624,,,,,,,,,,,,,,376d73f3-2ef5-482e-b47d-82664a040b1c,10,,"[47.3, 36.3]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,2,RC Deportivo La Coruña,219,"['7fe89b9a-e479-442a-bc08-7d3da1843986', '84c68e9d-2a32-400b-92db-cc7f499f8585']",2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:02.767,Carry,
,,,,"[45.2, 31.8]",,,,,,,,,,,,0.45677,,,,,,,,,,,,,,5a585f7e-72f7-4435-9d10-38f3968d12a0,13,,"[45.8, 31.8]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Celso Borges Mora,5582.0,Left Defensive Midfield,2,RC Deportivo La Coruña,219,"['93eeceb5-995e-420d-816d-7b4cd423eda5', 'dbf42f89-3693-41bc-a91b-7d424577875f']",3,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:03.775,Carry,
,,,,"[32.4, 72.4]",,,,,,,,,,,,1.677452,,,,,,,,,,,,,,9c814fec-5e36-49a2-aa47-8daa3399a52c,18,,"[31.1, 71.6]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Laureano Sanabria Ruiz,23800.0,Right Back,2,RC Deportivo La Coruña,219,"['683e35f5-8575-4426-82b5-ec7a2068b74a', '898187e7-7ecc-45f6-92ec-67ec4a0816c2']",7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:07.939,Carry,
,,,,"[82.2, 66.5]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,7d328586-8a61-4cf9-8a21-b6df7bf58f68,28,,"[74.9, 68.4]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,3,RC Deportivo La Coruña,219,"['6e5a9314-6b7f-4dc8-b70d-5ae535c2d95f', 'b38a24ac-4815-4ce5-bc53-571db81aa65c']",20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:20.314,Carry,
,,,,"[77.1, 56.8]",,,,,,,,,,,,0.772672,,,,,,,,,,,,,,76b61f6f-7734-4705-acc6-d601300a91ad,36,,"[76.4, 56.4]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,3,RC Deportivo La Coruña,219,"['3798a885-6193-44fd-a8bd-ba474cdc7a43', 'c8177133-8e36-4958-a0b6-8d3ca2a47cb3']",28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:28.427,Carry,
,,,,"[91.0, 70.5]",,,,,,,,,,,,0.395824,,,,,,,,,,,,,,6c9e5d5c-f09a-4f40-af49-ae3c637ccac4,43,,"[91.0, 70.5]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Wing,3,RC Deportivo La Coruña,219,"['3e49d931-02d3-41f3-a01d-48686ace509a', 'a5e1b1f8-7245-4fba-a0a4-968c3a7c1194']",33,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:33.746,Carry,
,,,,"[93.7, 59.0]",,,,,,,,,,,,1.222813,,,,,,,,,,,,,,548238b4-efaf-4c77-bc0a-6a685a522f3a,46,,"[93.7, 58.8]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,3,RC Deportivo La Coruña,219,"['16a66f5f-275d-4b81-8077-41743b38e1f4', '44e9df6a-6209-427f-a24c-61b5048d387e', '844532fc-ed1b-4de3-a2bb-4d3be6f76a7c']",34,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:34.936,Carry,True
,,,,"[94.6, 54.3]",,,,,,,,,,,,0.00585,,,,,,,,,,,,,,37165c07-0c5f-49cb-bcf6-cd9991254730,51,,"[93.7, 59.0]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,3,RC Deportivo La Coruña,219,"['44e9df6a-6209-427f-a24c-61b5048d387e', '54d7185d-19c1-4bc7-9551-f74cac9ae316', '7f6f7d94-096f-42fb-98a1-c661c9a129b2', 'af609767-e8f6-455b-9286-a02e1d58c96c']",36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:36.159,Carry,True
,,,,"[97.2, 57.8]",,,,,,,,,,,,3.482865,,,,,,,,,,,,,,1a04a044-3cbf-4d86-b75c-6195f6119f1a,54,,"[94.6, 54.3]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,3,RC Deportivo La Coruña,219,"['54d7185d-19c1-4bc7-9551-f74cac9ae316', '7b1f2768-1d62-4a47-a955-a79d2a831048', '97d48e45-3c09-49f5-b19d-4b964790e3cd', 'af609767-e8f6-455b-9286-a02e1d58c96c']",36,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:36.165,Carry,True
,,,,"[64.2, 54.7]",,,,,,,,,,,,0.800855,,,,,,,,,,,,,,77e95d5c-2d8f-412a-a59f-67e8b9c8f77a,64,,"[64.7, 57.7]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Left Defensive Midfield,3,RC Deportivo La Coruña,219,"['caf192ba-f440-4dd7-863d-84e671532d5e', 'fbbedffe-3de7-4553-8ff6-2a44879c82c9']",49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:49.933,Carry,
,,,,"[64.7, 60.3]",,,,,,,,,,,,5.091614,,,,,,,,,,,,,,76e5ecbd-fd7f-422a-a191-28b540ce4616,67,,"[73.0, 71.4]",3825596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Wing,3,RC Deportivo La Coruña,219,"['0f42b8db-eeae-44e7-b0af-9c3ef2726060', '6256d3d1-354f-4d9c-99fa-a4999ea9192c', 'd2f5d9a9-c9ec-4976-ae6c-0815ac81389e']",52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:52.444,Carry,True
,,,,"[84.3, 19.0]",,,,,,,,,,,,2.093782,,,,,,,,,,,,,,3cad7980-c80b-4b58-98e8-d73e799cbcbd,75,,"[81.1, 10.8]",3825596,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Wing,3,RC Deportivo La Coruña,219,"['96c9688c-4944-4158-ab28-0ff0555dd27a', 'e15312b3-958b-42a3-9312-8a299271352d']",2,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:02.378,Carry,
,,,,"[108.5, 4.2]",,,,,,,,,,,,2.208889,,,,,,,,,,,,,,56db38e8-fdb5-4c7e-b516-267fb95a3a4a,78,,"[107.7, 5.5]",3825596,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,3,RC Deportivo La Coruña,219,"['75a0989b-78f0-4109-8e2e-6f4ac7c3f3f1', '8f3d22b4-d9ec-414f-b5cc-d7cf945780c2', 'e946b332-c16f-49c2-b5d5-074f1e58b6a4']",4,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:04.914,Carry,True
,,,,"[50.5, 35.7]",,,,,,,,,,,,0.2895,,,,,,,,,,,,,,ba84dd05-1009-4da9-b3bb-7b425a6e9db6,87,,"[51.2, 34.8]",3825596,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,5,RC Deportivo La Coruña,219,"['10e4bdad-3df6-43aa-bacf-2eccb649b6a7', '43b3c82f-10a1-4b14-91a3-c3454dd71d15', '632a2c10-5b49-4789-a531-464ef120422b']",38,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:38.928,Carry,True
,,,,"[39.4, 65.0]",,,,,,,,,,,,3.75394,,,,,,,,,,,,,,a5ff0d40-55aa-49af-a1e6-6ca53e6e336f,90,,"[32.8, 58.8]",3825596,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,5,RC Deportivo La Coruña,219,"['00d3700d-19c8-4c73-9001-65f06fe974ef', 'f94a653b-5bca-4876-adf2-fc74780ddf3b']",41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:41.118,Carry,
,,,,"[24.7, 50.2]",,,,,,,,,,,,0.548357,,,,,,,,,,,,,,becc7dc5-596c-40a4-8e3b-6c3e59bb0f3d,93,,"[24.7, 50.2]",3825596,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,5,RC Deportivo La Coruña,219,"['733da9d2-d424-407c-a1ee-26e6bcf83ea2', '7715e628-47e5-444d-8577-0582ed17da9f']",46,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:46.635,Carry,
,,,,"[9.7, 33.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,2f85f198-551b-4e73-9142-aff2133a6eea,96,,"[9.7, 33.3]",3825596,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,5,RC Deportivo La Coruña,219,"['009765c8-abcf-4785-968d-e24ee1203f07', 'f6f79282-3042-4da6-98a2-51695b13f779']",50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:50.155,Carry,
,,,,"[19.3, 16.4]",,,,,,,,,,,,2.363125,,,,,,,,,,,,,,c9efed07-4ffa-4bd1-8970-763e098eb22f,99,,"[19.3, 16.6]",3825596,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,5,RC Deportivo La Coruña,219,"['a54ca32b-7c1c-463f-9ed1-8fdf57cb56a7', 'ad952402-bea2-4a8b-8b0f-3c4db0a1ceee']",52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:52.056,Carry,
,,,,"[12.0, 34.8]",,,,,,,,,,,,5.819736,,,,,,,,,,,,,,74522e0d-c44e-4a4f-9cf0-4707657ae52d,102,,"[9.0, 30.1]",3825596,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,5,RC Deportivo La Coruña,219,"['1a299728-6cde-4db6-9a83-636c597cf156', '946eabc1-f3ac-40a0-acc5-a7055f8e85bd']",56,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:56.144,Carry,
,,,,"[19.9, 36.7]",,,,,,,,,,,,9.925336,,,,,,,,,,,,,,08d7ed94-dfb5-4df0-849e-3b55d0700739,105,,"[9.9, 36.3]",3825596,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto García Cabrera,11537.0,Goalkeeper,6,Sporting Gijón,1041,"['3cdb174d-ffac-48c3-ae44-af5794ecef27', 'fd78feac-95a0-4e1e-be7c-02adb96c5d5b']",8,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:08.869,Carry,
,,,,"[101.9, 22.4]",,,,,,,,,,,,3.804038,,,,,,,,,,,,,,ac4d4d14-09e0-4320-89a9-df12673080be,110,,"[69.1, 20.7]",3825596,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Left Center Forward,6,Sporting Gijón,1041,"['3f0f32f1-6abd-412e-9674-5906f6597502', 'bc6df683-6cae-4ef1-81f0-01bd0c0d562b', 'ebddd33b-d670-4708-bc1d-29774c5c7c89']",24,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:24.138,Carry,True
,,,,"[116.8, 22.6]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,6677f01f-2897-4bf6-a47a-ba76df54f09c,119,,"[116.8, 22.6]",3825596,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alen Halilović,6926.0,Right Midfield,7,Sporting Gijón,1041,"['59a5fa6a-1627-4e7d-9e4c-9001fdcacf23', '8789d459-7962-4d1f-85b6-926f2b051643']",2,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:02.267,Carry,
