bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[86.2, 37.2]",,,,,,,,,,,,2.404596,,,,,,,,,,,,,a5909249-aca7-4469-9c1b-210a5d79da87,2284,,,"[80.4, 40.3]",3825761,55,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aritz Aduriz Zubeldia,6394.0,Center Forward,129,Athletic Club,215,"['0addb2c3-fc28-4222-afe0-b55597decec0', 'a538e87f-0909-48c1-be45-8cf2466b282e']",35,,,,,,,,,,,,,,,,Athletic Club,215,00:10:35.777,Carry,
,,,,"[95.1, 37.2]",,,,,,,,,,,,1.314601,,,,,,,,,,,,,2b8bc8e4-f63f-4366-bb1a-685640695044,2287,,,"[92.0, 43.0]",3825761,55,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Markel Susaeta Laskurain,6390.0,Left Wing,129,Athletic Club,215,"['15b11d0c-0c43-4d6c-9a2c-29448150c934', '64cd298c-a5fe-4e0c-abee-0f55ff1407b0', 'ab896210-2ec2-4222-a199-92877b7c782e']",38,,,,,,,,,,,,,,,,Athletic Club,215,00:10:38.677,Carry,True
,,,,"[3.5, 48.2]",,,,,,,,,,,,0.486185,,,,,,,,,,,,,64e43547-46d9-42ef-9f4d-3d6e32429d23,2294,,,"[2.3, 47.7]",3825761,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alphonse Areola,3379.0,Goalkeeper,130,Villarreal,222,"['3a96b75d-7b43-41b6-b9e6-1090d59bc6de', 'f0d9e808-d3b6-46df-aef9-00439170471c']",43,,,,,,,,,,,,,,,,Villarreal,222,00:10:43.145,Carry,
,,,,"[45.0, 38.8]",,,,,,,,,,,,1.455604,,,,,,,,,,,,,70415be4-ad9d-47c6-b57c-9fd37e037d84,2301,,,"[42.6, 40.2]",3825761,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,130,Villarreal,222,"['54cbe0be-40d2-451c-8635-7ad9f1e3eaad', '8dc2dfbb-eb80-4d11-a162-f630e376a69b', '94b445e1-d37b-4566-a9e4-377ce4197b91']",48,,,,,,,,,,,,,,,,Villarreal,222,00:10:48.169,Carry,True
,,,,"[43.1, 26.2]",,,,,,,,,,,,0.668714,,,,,,,,,,,,,110e729d-1d3d-4b19-9cf4-6b6a28c7b701,2305,,,"[40.7, 27.0]",3825761,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,130,Villarreal,222,"['0968c16e-716a-401d-b79d-2906cf35c558', '3b2ac1cd-91f6-43f8-9aee-676e9e89a4ba']",50,,,,,,,,,,,,,,,,Villarreal,222,00:10:50.742,Carry,
,,,,"[66.8, 28.9]",,,,,,,,,,,,0.78428,,,,,,,,,,,,,cc9549bb-59a4-4061-bfdf-a1cbc3246796,2309,,,"[64.1, 34.7]",3825761,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,130,Villarreal,222,"['03e27079-5b47-48b9-9a7d-1be15b7fc4ca', '31421c32-29e1-4a61-b299-98df37ecbff8', '493deb63-75cb-4a9a-a333-1f9a38356c71', '4c469dce-95e0-4dea-857c-4b09b111c3af']",52,,,,,,,,,,,,,,,,Villarreal,222,00:10:52.587,Carry,True
,,,,"[68.0, 28.2]",,,,,,,,,,,,0.185616,,,,,,,,,,,,,11cebfd0-ac60-4144-a194-c8b8cb79f087,2312,,,"[66.8, 28.9]",3825761,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,130,Villarreal,222,"['03e27079-5b47-48b9-9a7d-1be15b7fc4ca', '31421c32-29e1-4a61-b299-98df37ecbff8', '493deb63-75cb-4a9a-a333-1f9a38356c71', 'a2b98d21-747b-403e-acea-e5d904187e69']",53,,,,,,,,,,,,,,,,Villarreal,222,00:10:53.371,Carry,True
,,,,"[78.1, 15.1]",,,,,,,,,,,,0.292267,,,,,,,,,,,,,cbc14366-41bd-4892-821b-598a456b4fb0,2315,,,"[76.4, 13.5]",3825761,55,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,130,Villarreal,222,"['9a9a40a8-2b3f-49ee-8032-dd7ffa795ab3', 'e37a73dc-3294-4ada-a238-6b096294fe8e']",55,,,,,,,,,,,,,,,,Villarreal,222,00:10:55.332,Carry,
,,,,"[109.2, 56.4]",,,,,,,,,,,,3.008048,,,,,,,,,,,,,8a7328ea-9b27-4b78-80ca-7ba7ae21f1b0,2326,,,"[104.2, 68.2]",3825761,56,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,131,Villarreal,222,"['5e97e755-3c1c-49be-bc83-3b42fc498329', '98724e03-7861-4334-8fdd-840a84c07c2a', 'cf9b95d1-cfcd-4c12-a853-e4413196f5b6']",27,,,,,,,,,,,,,,,,Villarreal,222,00:11:27.276,Carry,True
,,,,"[61.1, 15.0]",,,,,,,,,,,,0.809312,,,,,,,,,,,,,521dfdf1-50cf-4167-a77e-4a18cdc50644,2335,,,"[57.2, 17.2]",3825761,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,132,Athletic Club,215,"['6514fc38-3584-4599-ae12-6b2f07f7f3b3', 'fb77762a-2ffa-4507-b15c-96b63c3247a7']",55,,,,,,,,,,,,,,,,Athletic Club,215,00:11:55.192,Carry,
,,,,"[72.2, 7.8]",,,,,,,,,,,,1.038287,,,,,,,,,,,,,71a418dc-2a91-4b7d-8c54-b58737d3dc6c,2338,,,"[72.4, 7.8]",3825761,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Markel Susaeta Laskurain,6390.0,Left Wing,132,Athletic Club,215,"['699c1e4e-467d-4be3-898e-b373d434e0d3', 'd4a255e5-bb20-45c2-a618-7da8dbdb3c09']",56,,,,,,,,,,,,,,,,Athletic Club,215,00:11:56.992,Carry,
,,,,"[63.2, 10.7]",,,,,,,,,,,,0.26867,,,,,,,,,,,,,93caa9db-bff9-4eb9-90a0-a3b8a2246af1,2341,,,"[63.2, 10.7]",3825761,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,132,Athletic Club,215,"['790e90e0-a3e9-4cce-9528-e1c5fe4449d5', '7be8b315-3145-4306-91b8-02f6cc3763c0']",59,,,,,,,,,,,,,,,,Athletic Club,215,00:11:59.689,Carry,
,,,,"[49.7, 25.9]",,,,,,,,,,,,2.693981,,,,,,,,,,,,,3025e971-dc31-4a31-80f1-52ab2c05c4b2,2344,,,"[49.7, 21.3]",3825761,57,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aymeric Laporte,4353.0,Left Center Back,132,Athletic Club,215,"['482c3526-a758-4989-b74c-a074ccc7a20e', '5f779a8c-433d-4f62-9cda-1f2a26f7b407']",1,,,,,,,,,,,,,,,,Athletic Club,215,00:12:01.174,Carry,
,,,,"[68.3, 70.5]",,,,,,,,,,,,3.918573,,,,,,,,,,,,,8814cb72-c942-487b-ade4-e73c5f1cc4a9,2347,,,"[49.0, 59.2]",3825761,57,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eneko Bóveda Altube,6386.0,Right Center Back,132,Athletic Club,215,"['4aa84a83-202b-4dd1-88d7-1d9416f9f86d', '4af56229-fb81-456a-917d-43aaf5c7a981']",5,,,,,,,,,,,,,,,,Athletic Club,215,00:12:05.812,Carry,
,,,,"[82.5, 75.3]",,,,,,,,,,,,1.040352,,,,,,,,,,,,,d46750ca-b5eb-4a3f-a886-3a20762e5a2a,2350,,,"[81.1, 74.1]",3825761,57,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Íñigo Lekue Martínez,6392.0,Right Back,132,Athletic Club,215,"['29d36eff-cb33-49a3-802b-1e6f2f64140f', 'a8916c01-bd4b-49cb-a9cf-629fc986f260']",10,,,,,,,,,,,,,,,,Athletic Club,215,00:12:10.843,Carry,
,,,,"[106.4, 76.5]",,,,,,,,,,,,1.593469,,,,,,,,,,,,,719dac87-560a-40b2-bea3-859c0d86855c,2356,,,"[105.5, 77.7]",3825761,57,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,133,Athletic Club,215,"['3cb48c4a-7ac7-4ab6-9c64-aa14d3230038', '8d3a5dea-71b6-4e85-bcea-60214a126d5a', 'c1d5a7a8-8e5a-4efb-9a1c-f480c9bd3ca1']",17,,,,,,,,,,,,,,,,Athletic Club,215,00:12:17.171,Carry,True
,,,,"[61.3, 71.7]",,,,,,,,,,,,1.212061,,,,,,,,,,,,,640e2e56-d962-4c8e-9154-8005b492e766,2364,,,"[69.8, 72.7]",3825761,58,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Íñigo Lekue Martínez,6392.0,Right Back,134,Athletic Club,215,"['ab4db284-28cc-4d55-9b46-67ebbf2bcaf1', 'd2ec0ee7-e640-4340-8c46-59a8e4642338']",30,,,,,,,,,,,,,,,,Athletic Club,215,00:13:30.235,Carry,
,,,,"[35.7, 53.1]",,,,,,,,,,,,2.28651,,,,,,,,,,,,,dd9c1426-a247-4c3a-ae84-e82c5fc57106,2367,,,"[31.6, 51.0]",3825761,58,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,134,Athletic Club,215,"['53519119-620d-4593-8faa-f2351f60113a', 'c814e7e7-8c57-4c94-a9f1-122fc9d85e08']",34,,,,,,,,,,,,,,,,Athletic Club,215,00:13:34.378,Carry,
,,,,"[16.1, 41.7]",,,,,,,,,,,,11.179036,,,,,,,,,,,,,1dd8202e-c802-4e39-8f18-adfb644389a1,2374,,,"[13.7, 45.8]",3825761,58,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alphonse Areola,3379.0,Goalkeeper,135,Villarreal,222,"['0c3b349f-dbbc-4b59-ab2f-b37f00d39737', '94de77af-1cb6-43cb-86c8-082a2a05b53a']",40,,,,,,,,,,,,,,,,Villarreal,222,00:13:40.923,Carry,
,,,,"[22.0, 52.9]",,,,,,,,,,,,0.197279,,,,,,,,,,,,,83643ba7-a2fb-4f48-be76-6e9b53cec292,2379,,,"[23.4, 53.1]",3825761,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,136,Athletic Club,215,"['2e1137d5-4e86-48ed-bb37-32b0e481088b', 'aa80cef4-2a88-4cff-99f0-b293101a9918']",58,,,,,,,,,,,,,,,,Athletic Club,215,00:13:58.121,Carry,
,,,,"[18.4, 50.2]",,,,,,,,,,,,0.441992,,,,,,,,,,,,,9ed5b590-f3bf-451c-a031-4013759b4e36,2382,,,"[18.4, 50.2]",3825761,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,136,Athletic Club,215,"['038017f3-cd5e-47ed-a88a-b8148a108cb8', '271975f7-2951-45eb-97d2-73a37b5fa0d5']",59,,,,,,,,,,,,,,,,Athletic Club,215,00:13:59.369,Carry,
,,,,"[22.0, 76.1]",,,,,,,,,,,,1.493846,,,,,,,,,,,,,2c0d3e78-7ddb-4998-82ca-097707eb742d,2386,,,"[21.7, 63.5]",3825761,59,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,136,Athletic Club,215,"['213d9637-9cf6-4dc2-80f3-4dd063d2d406', '55c24d9a-6361-42d8-863e-c953c1d14213', '9735275b-d60c-42ac-a8af-1d87978b440c']",0,,,,,,,,,,,,,,,,Athletic Club,215,00:14:00.802,Carry,True
,,,,"[111.9, 2.6]",,,,,,,,,,,,1.80928,,,,,,,,,,,,,3c9515ff-46f6-46e8-9a8c-f2a0bc97b8c2,2395,,,"[103.7, 2.6]",3825761,59,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,138,Villarreal,222,"['201a724f-bfde-4c3f-894d-3b4db2fa643c', '52dffb09-7351-4d1b-9ded-2f38e80325db', 'c3a8c8f9-bcda-4221-b3fd-39e6effc72e9', 'e6b47c50-d129-4321-b1e8-a5665c89a4be']",31,,,,,,,,,,,,,,,,Villarreal,222,00:14:31.892,Carry,True
,,,,"[115.3, 4.8]",,,,,,,,,,,,2.664564,,,,,,,,,,,,,1ce44b47-f725-48ce-a584-d89edac6c078,2398,,,"[111.9, 2.6]",3825761,59,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,138,Villarreal,222,"['0be78aa6-0223-4fb0-a855-0c84039b6ac0', '201a724f-bfde-4c3f-894d-3b4db2fa643c', '52dffb09-7351-4d1b-9ded-2f38e80325db', '97b46239-2130-45c7-a1c1-4c4a70a5bc4e']",33,,,,,,,,,,,,,,,,Villarreal,222,00:14:33.702,Carry,True
,,,,"[111.5, 48.3]",,,,,,,,,,,,0.0206,,,,,,,,,,,,,402fb5ef-8ff0-4d29-9017-14db633a6acb,2405,,,"[111.9, 45.8]",3825761,60,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,139,Villarreal,222,"['6ce8f529-d59a-4141-8390-12cb82c76380', 'a724ec2d-43e3-469a-9057-c075e9bb534b', 'f7acb119-10ba-404b-879e-42e7fed24a0f']",34,,,,,,,,,,,,,,,,Villarreal,222,00:15:34.808,Carry,True
,,,,"[99.3, 71.6]",,,,,,,,,,,,3.992591,,,,,,,,,,,,,456024a8-2678-4856-a617-8a0c3054ade5,2408,,,"[98.1, 54.0]",3825761,60,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,139,Villarreal,222,"['08adcdbf-a5ea-4b00-a7cf-6f064e06549c', '3b8622f7-c013-49f4-9c8b-24c21f47e6eb', 'a43e37c1-2220-4e4a-ae6c-2c4e8be6b258']",37,,,,,,,,,,,,,,,,Villarreal,222,00:15:37.044,Carry,True
,,,,"[117.2, 75.5]",,,,,,,,,,,,0.657379,,,,,,,,,,,,,8f230660-e876-4eb9-8027-b532f9e73464,2424,,,"[112.8, 73.1]",3825761,60,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,139,Villarreal,222,"['324b7f6c-01b2-4277-b470-d956c747e0cf', '3dd7e0e9-602a-4ac9-a875-f4eb4a35fe35', '77f97cfe-615d-477b-bc67-775c89d08617', '8135ca2c-d3a7-4def-986b-aabf02a5e5c2']",49,,,,,,,,,,,,,,,,Villarreal,222,00:15:49.591,Carry,True
,,,,"[86.5, 70.4]",,,,,,,,,,,,1.091405,,,,,,,,,,,,,9d91ff94-cb8a-4b8a-a152-2df86e536045,2433,,,"[94.5, 72.3]",3825761,61,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,140,Villarreal,222,"['0b2f2646-d70c-4d4d-b9bc-244476d93707', '673f830b-752e-48ff-b3b8-c48b468aa842', 'c6f7efd8-3e6c-4d9f-89cb-8c74f5f22709']",13,,,,,,,,,,,,,,,,Villarreal,222,00:16:13.743,Carry,True
,,,,"[70.4, 29.6]",,,,,,,,,,,,0.671904,,,,,,,,,,,,,75a40c31-0b03-4de6-8c95-ed5edb987d9e,2437,,,"[74.5, 27.7]",3825761,61,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,140,Villarreal,222,"['1f9dd420-8b95-4091-ba6e-7f62d9c77008', 'c55f88d5-ca57-470e-9d0f-0566f4e30bbf']",16,,,,,,,,,,,,,,,,Villarreal,222,00:16:16.969,Carry,
,,,,"[49.6, 65.6]",,,,,,,,,,,,1.874863,,,,,,,,,,,,,57eb4020-79ba-4c96-96f8-8e5a96abec96,2440,,,"[59.3, 45.8]",3825761,61,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Pablo Musacchio,7034.0,Right Center Back,140,Villarreal,222,"['8079cbda-098a-47a8-8afc-8cef3301dc71', 'cfcfa2d9-5073-4986-92d9-24138ea9e49e']",19,,,,,,,,,,,,,,,,Villarreal,222,00:16:19.226,Carry,
,,,,"[63.4, 72.6]",,,,,,,,,,,,0.560955,,,,,,,,,,,,,49c0bd0c-8332-4162-8f1d-5727a1796606,2443,,,"[59.3, 72.6]",3825761,61,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,140,Villarreal,222,"['af23d320-a4eb-435c-9ef3-53c506cd0001', 'd07d7016-8acd-4b61-bf9a-6f48794ba075']",22,,,,,,,,,,,,,,,,Villarreal,222,00:16:22.531,Carry,
,,,,"[16.4, 45.2]",,,,,,,,,,,,15.56683,,,,,,,,,,,,,580564c6-2dcc-46bd-b6d0-85505d1c2fc3,2449,,,"[9.9, 22.2]",3825761,61,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,141,Athletic Club,215,"['00a6bb56-4190-4f6d-9ae3-870afe652dac', '812a7757-b51e-4b45-b627-2a5eb405b68f']",26,,,,,,,,,,,,,,,,Athletic Club,215,00:16:26.837,Carry,
,,,,"[70.5, 46.4]",,,,,,,,,,,,1.35205,,,,,,,,,,,,,a30c11a1-1178-49c7-b34f-7453f3a40be9,2453,,,"[72.4, 54.1]",3825761,61,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,141,Athletic Club,215,"['1c49506b-522c-4243-bd31-392615454c9c', 'c8f86dbe-27cb-4b91-95a6-dc1273612d9a', 'd374895e-9be1-455c-a93b-35abd0e71aa9']",45,,,,,,,,,,,,,,,,Athletic Club,215,00:16:45.638,Carry,True
,,,,"[64.2, 48.1]",,,,,,,,,,,,0.897518,,,,,,,,,,,,,7dea3b94-a19a-4be9-8b14-fc28378492e2,2456,,,"[62.8, 46.9]",3825761,61,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,141,Athletic Club,215,"['07a70431-60a7-4bef-b293-89384a5e92af', '423aa4be-f3b3-4415-835c-dcab875a9005', '884d5498-780a-4d6f-948a-1bbc0b4ae02b']",48,,,,,,,,,,,,,,,,Athletic Club,215,00:16:48.117,Carry,True
,,,,"[39.0, 70.9]",,,,,,,,,,,,0.269773,,,,,,,,,,,,,09669c4f-1e66-4c20-86f5-bb866eb71036,2469,,,"[39.0, 70.9]",3825761,62,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Midfield,142,Villarreal,222,"['04a0154d-7f44-4966-aa58-74885cc42ea1', '743e9b0b-96ca-45cc-8c3d-1cafb8a9ac23']",28,,,,,,,,,,,,,,,,Villarreal,222,00:17:28.732,Carry,
,,,,"[38.5, 24.6]",,,,,,,,,,,,1.260636,,,,,,,,,,,,,d24fc7d0-56b8-4593-85db-5bda8f3aa198,2474,,,"[34.7, 30.1]",3825761,62,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,142,Villarreal,222,"['7cef05fa-d15b-4eea-adfb-08234795b3df', '9d7512f1-877e-4208-89a9-6a47a2d0f3d6']",32,,,,,,,,,,,,,,,,Villarreal,222,00:17:32.196,Carry,
,,,,"[81.2, 2.4]",,,,,,,,,,,,3.64343,,,,,,,,,,,,,8a91492a-87db-4f95-ab8e-dee865364519,2478,,,"[65.1, 12.5]",3825761,62,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,142,Villarreal,222,"['1bdd0b38-2316-4f28-9828-4340724ea611', '5b7ed304-7966-4929-baae-8a9ec65e871a', 'e29dc188-fa14-498e-b3a3-bf6ded6bc070']",35,,,,,,,,,,,,,,,,Villarreal,222,00:17:35.428,Carry,True
,,,,"[40.1, 75.6]",,,,,,,,,,,,2.511831,,,,,,,,,,,,,a926cd8e-2d19-4786-a3bd-e3d4971af22f,2481,,,"[38.9, 77.7]",3825761,62,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Right Back,143,Athletic Club,215,"['5ac2eac6-50e0-408e-9bb5-85548195a50d', '91b3dc61-0619-439b-84d3-f1e652b59dba', 'c262abec-cbca-4bc4-86d2-315331288082']",39,,,,,,,,,,,,,,,,Athletic Club,215,00:17:39.071,Carry,True
,,,,"[37.9, 69.3]",,,,,,,,,,,,0.961093,,,,,,,,,,,,,1758ecc4-d846-4d0c-9623-279066f00a16,2485,,,"[40.6, 69.3]",3825761,62,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,143,Athletic Club,215,"['925c448d-b858-4946-a272-68c975ccb529', '9ef6eea3-fd86-4118-b926-143774f3057f', 'ef2e9258-791b-4fb2-a1f2-90a424e22f34']",42,,,,,,,,,,,,,,,,Athletic Club,215,00:17:42.210,Carry,True
,,,,"[50.0, 13.1]",,,,,,,,,,,,0.633863,,,,,,,,,,,,,73172460-8692-4ec1-bb42-95b525d4c050,2492,,,"[39.6, 15.2]",3825761,62,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,144,Athletic Club,215,"['19166490-2f19-440b-b7a1-0a55a929390e', '694a9f39-ba42-4078-86b1-1312431324d5', 'b4aa8ef6-7616-4d07-b1df-553dd925c23a']",57,,,,,,,,,,,,,,,,Athletic Club,215,00:17:57.143,Carry,True
,,,,"[13.7, 38.3]",,,,,,,,,,,,1.64,,,,,,,,,,,,,2b202d25-3d0c-4fbc-94fc-193e4a9026a2,2496,,,"[13.7, 44.3]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alphonse Areola,3379.0,Goalkeeper,145,Villarreal,222,"['014a9f79-e21c-46db-bdff-0a165dc5e259', 'd48b735f-060d-491a-9cbe-80278d854f6a']",1,,,,,,,,,,,,,,,,Villarreal,222,00:18:01.145,Carry,
,,,,"[31.0, 12.0]",,,,,,,,,,,,4.834388,,,,,,,,,,,,,2ce0596b-f943-48b2-a088-e533722baed9,2499,,,"[16.8, 24.1]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,145,Villarreal,222,"['66f76346-c923-47c0-a056-d3275d3dbc70', 'a047dff0-b142-40c9-baa9-ca3e5c68b6cc', 'f6d92271-d4eb-4a7e-be2a-c7c1a01f648f']",4,,,,,,,,,,,,,,,,Villarreal,222,00:18:04.385,Carry,True
,,,,"[47.2, 28.2]",,,,,,,,,,,,0.399999,,,,,,,,,,,,,695e1a43-9156-4604-af2c-a03fecef6a18,2505,,,"[46.0, 25.0]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,145,Villarreal,222,"['259c9530-c7d2-40d9-8ee5-622318b4e263', 'd9137289-cc2a-43ae-b63d-1d5293b063b6']",12,,,,,,,,,,,,,,,,Villarreal,222,00:18:12.299,Carry,
,,,,"[31.5, 40.7]",,,,,,,,,,,,0.93845,,,,,,,,,,,,,d3c1fe3c-b2e7-47d4-895e-2ec94696f196,2510,,,"[32.7, 38.1]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,145,Villarreal,222,"['3d4a3f97-f7c2-4d18-866a-855768802591', '56af648c-ca35-42d5-829c-47a7b862ade1']",15,,,,,,,,,,,,,,,,Villarreal,222,00:18:15.286,Carry,
,,,,"[57.8, 74.5]",,,,,,,,,,,,1.922721,,,,,,,,,,,,,b4df565a-86e2-499b-87e1-538db2390b35,2513,,,"[50.8, 71.4]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,145,Villarreal,222,"['269795b8-633e-4ac6-b8fa-6eb204a46af6', '7817dc95-90ef-489e-a15d-e14a6fbd43b7', '9efa174f-b1b6-49c4-bc93-23fce5c5b8a2']",17,,,,,,,,,,,,,,,,Villarreal,222,00:18:17.824,Carry,True
,,,,"[67.5, 57.1]",,,,,,,,,,,,2.253548,,,,,,,,,,,,,04822234-d46c-47da-b93a-a16c896acbe0,2518,,,"[69.2, 69.2]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,145,Villarreal,222,"['369d279c-674a-4402-95e0-2efcc927c959', '76767341-be6c-40e8-b0d4-c829b256639f', 'd30b1cd7-71cc-458b-aca9-5eaa7e2f53d7']",21,,,,,,,,,,,,,,,,Villarreal,222,00:18:21.107,Carry,True
,,,,"[37.9, 54.6]",,,,,,,,,,,,1.368054,,,,,,,,,,,,,fc481608-cf61-44ef-92fb-0449934df04a,2525,,,"[39.1, 53.1]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Right Back,146,Athletic Club,215,"['d8f73fdc-9071-4af3-bf61-903b0d622877', 'e8185615-7cc9-47d3-a8f2-d6aa56024550']",26,,,,,,,,,,,,,,,,Athletic Club,215,00:18:26.332,Carry,
,,,,"[65.4, 49.3]",,,,,,,,,,,,6.038707,,,,,,,,,,,,,e2a0ba57-8e58-49f9-9449-9e25e4b31e6a,2529,,,"[58.7, 61.3]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,146,Athletic Club,215,"['6a4b2ba0-b8d0-470a-a9bf-81643ba0539c', '6a55c4f9-34cd-4839-bec1-f8476dd61e10', '79419874-2927-482f-8b36-3428aa84c95a']",29,,,,,,,,,,,,,,,,Athletic Club,215,00:18:29.089,Carry,True
,,,,"[102.1, 58.9]",,,,,,,,,,,,3.20803,,,,,,,,,,,,,78de3c2b-45b7-4142-a244-d94de92e5ce3,2532,,,"[91.0, 70.3]",3825761,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,146,Athletic Club,215,"['55eabe40-738b-4b5d-8220-aaa3b6854c81', 'f615e0e7-0508-4ec7-b68c-3937cca42ffd']",36,,,,,,,,,,,,,,,,Athletic Club,215,00:18:36.395,Carry,
