bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0f3202-a6dc-49a9-b59d-93800df783b6,2739,,"[97.0, 14.9]",3825631,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,145,Real Sociedad,210,['1bb42235-cd32-4f99-9bc8-20bebfc2d7cb'],2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:02.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61263238-95a2-4650-a64e-402c2708ac27,2747,,"[104.6, 27.1]",3825631,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Midfield,145,Real Sociedad,210,"['9156ce27-1d13-4c1e-b473-c56dde28b8b2', 'f24ed8d0-e625-4f7e-9b3e-2379aa10df4f']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:24.723,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568a3b9-711d-4caf-b0c6-0806aca1cdbc,2758,,"[75.4, 7.7]",3825631,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,146,Atlético Madrid,212,['5d9c891c-ab52-4f1b-8cc3-ddc0faba97a2'],33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:33.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa022c1-5bfa-4657-8b60-bd29cc8a90f6,2767,,"[23.8, 62.2]",3825631,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,146,Atlético Madrid,212,['1008143d-2bc0-43b7-acd5-a99ce67057f4'],51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:51.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e635356c-a1ce-4292-b40c-a6df73258238,2770,,"[45.6, 77.4]",3825631,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,146,Atlético Madrid,212,['b8db85b9-5617-4015-8d5b-6ac4ff8c6d5b'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:54.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d6f4ef7-78b4-46f2-80a8-21c06ce2dc41,2773,,"[45.6, 70.3]",3825631,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,146,Atlético Madrid,212,['58c6f9cc-bf76-4532-92de-627af2c3a187'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:57.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a479d6f8-a35d-4759-9e59-b7732e7819f8,2776,,"[45.8, 58.1]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,146,Atlético Madrid,212,['30e96ece-dc06-4e15-bc8e-55f8f5165761'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:00.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b5e2a0e-baff-4e75-954b-0fc4b40d6df8,2780,,"[32.6, 57.8]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,146,Atlético Madrid,212,['6ca5157a-e7a4-48ec-aa4d-05ceecdadb86'],5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:05.303,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,768d896f-06ab-4a3d-af8b-202530168eb3,2783,,"[88.1, 67.1]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,146,Atlético Madrid,212,['432d1d58-5cfc-45c4-9975-832a18dcd396'],11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:11.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b792861-0bda-4503-9e87-baaa45c42a4f,2785,,"[72.5, 21.9]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,147,Real Sociedad,210,['fc898298-9572-406a-8560-d1293f00c8c2'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:26.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cded550d-4ae1-4563-b738-a609ea5d563b,2787,,"[87.5, 73.9]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,147,Real Sociedad,210,['985e4606-9d73-41ab-8b70-1bf546e98c9c'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:30.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3b8856d-3518-4e5a-aa41-67e1e5944e1b,2790,,"[72.3, 66.9]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,147,Real Sociedad,210,['67b2673d-51fb-4f4c-ac1e-f0bd61554035'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:34.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bbc8a06-f65c-47ea-9def-db624f971297,2793,,"[67.7, 22.3]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,147,Real Sociedad,210,['358e6c1b-a124-4f74-82e1-23865f19a799'],36,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:36.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c12113-5ac9-4710-b03f-86c75e58c318,2796,,"[84.8, 2.1]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,147,Real Sociedad,210,['5354d890-ed4f-4e3c-95eb-dc759e226b13'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:40.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb4788fd-8e81-41b7-bd7d-8d0b003f8085,2799,,"[115.9, 10.3]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,147,Real Sociedad,210,['bd03fec1-5d8c-4844-8f84-160e772d0aee'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:44.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23e10047-bc42-45cc-af57-ef242e3dbf58,2802,,"[105.2, 0.8]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,147,Real Sociedad,210,['04b756ac-7f76-417e-926d-0515ff8ddce7'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:46.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be772a9-3d28-4c35-869b-31efaf186696,2807,,"[106.4, 7.0]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,147,Real Sociedad,210,['e179ff34-17ee-444b-b643-f43daaf93426'],52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:52.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec859a62-ef46-4932-a2f2-8e2dfa2ea8d7,2813,,"[21.2, 56.6]",3825631,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,148,Atlético Madrid,212,['f7766185-5fc3-4fab-bcab-a3500288110b'],55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:55.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc5d78e-a84b-45c0-b186-156ab488e1bb,2819,,"[43.3, 70.3]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Center Forward,149,Atlético Madrid,212,['f153f3a6-4b3a-4e67-87a7-395fb62f7c97'],11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:11.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f23b1902-8faa-48ea-96a6-c9956a181d38,2821,,"[53.0, 64.9]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,149,Atlético Madrid,212,['46be6b94-c174-4dfd-9c2b-2614cd3e8501'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:18.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3e70964-5f67-49f8-a82b-f62b04b86eb2,2824,,"[63.0, 55.7]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Midfield,149,Atlético Madrid,212,['da6687b9-481d-405a-a20c-0928a32b4094'],19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:19.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb545963-fbcb-4833-92d0-1931adf8eded,2827,,"[57.6, 63.8]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,149,Atlético Madrid,212,['289badbc-f72c-4f74-a7bf-e301d470c02a'],23,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:23.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,185d65ef-7c95-4307-b4d7-816c5a8b481c,2830,,"[75.8, 76.1]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,149,Atlético Madrid,212,['6d89760f-38d4-4c61-98bb-4809ece3fed9'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:24.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6328ad83-4055-4256-ade2-23e494b8916f,2833,,"[89.6, 69.4]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Midfield,149,Atlético Madrid,212,['bd637fef-b148-44c0-a681-87f4284b60aa'],27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:27.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c93b678-86fa-4a33-b348-bc3d513437f9,2841,,"[83.4, 77.5]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Center Forward,149,Atlético Madrid,212,['6ee1c9c3-b566-43ae-8aa8-e7a7e2183a2a'],33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:33.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae04eeb-983b-4304-8c25-37642a7c3c1a,2844,,"[68.6, 77.5]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,149,Atlético Madrid,212,['35eefc66-b803-42e6-912e-b67e5398fb0d'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:35.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e47ab9c-6136-4e34-8697-200aebe0a8b0,2847,,"[49.7, 57.2]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,149,Atlético Madrid,212,['01717120-80d6-4a08-8105-1ecc501b21cb'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:38.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2199971-950e-4ba3-b93a-6797d636ef73,2850,,"[62.1, 11.7]",3825631,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,149,Atlético Madrid,212,['ab5f9c87-51b6-452e-8e95-6ed8e76dafe3'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:43.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e0ef39-0673-4886-a29f-c2e16b1dc9be,2856,,"[93.6, 18.0]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José Torres Sanz,6382.0,Left Center Forward,150,Atlético Madrid,212,['f6e6f78e-cd25-4a3a-8527-c794e6adeecd'],5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:05.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa36038c-8e12-4426-af6c-120b88b0a6db,2862,,"[5.0, 40.2]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,150,Atlético Madrid,212,['1c0913f2-c877-4313-b103-fea749f31656'],12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:12.601,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dce62302-2e08-4196-958c-1e7609ffd9a7,2865,,"[75.5, 58.7]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Wing,150,Atlético Madrid,212,['92543afa-ca3c-42f4-9e0b-6e95d4bcf3f2'],16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:16.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8190d0dc-ed39-4438-ac60-3ceda957ca9d,2868,,"[63.2, 9.8]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Midfield,151,Atlético Madrid,212,['a52e8019-e686-4aff-a076-535d49e75895'],39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:39.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30d5fa2f-4550-4e4a-bdbb-89ea7d9acb79,2878,,"[50.4, 66.2]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Armindo Tué Na Bangna,8522.0,Center Attacking Midfield,152,Real Sociedad,210,['46d2a251-9ff1-4ad0-a55c-204f1a3480a9'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:49.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a075730-f067-448e-9b90-5d7c8652e9fc,2887,,"[43.6, 61.0]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,152,Real Sociedad,210,"['7bebd3ea-784d-4102-8cfa-7f9c15048edb', '93b376a5-4db4-4d05-8cf6-c96fa593c8ca']",51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:51.777,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f861c9-1f69-4dbe-b08a-49ce06d77c78,2890,,"[14.6, 42.7]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,152,Real Sociedad,210,['7723fd4c-5646-42d5-8c49-35b73101c536'],54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:54.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4df8852-435e-4605-989f-44939c9c128c,2893,,"[28.0, 50.4]",3825631,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,152,Real Sociedad,210,['a2748a03-b966-4587-b645-69ab02ed8acf'],57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:57.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,793c3680-f223-4a7a-9bab-bd025461f25d,2896,,"[36.3, 18.5]",3825631,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,152,Real Sociedad,210,['fd70b3e2-641b-46c7-90ed-de0718213d4b'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:00.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50a385e3-1cf7-4550-a19e-b5e1480dec22,2902,,"[104.8, 12.6]",3825631,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,153,Atlético Madrid,212,['79175631-d39c-45df-98fb-1deb932ca98c'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:16.303,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,55bad95d-9482-445e-a762-1b63d5975206,2905,,"[112.8, 39.6]",3825631,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,153,Atlético Madrid,212,['7411aacd-0832-4d6b-8df6-6a97dbb47aa6'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:28:18.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,213e6573-116f-4bd4-89a1-72e9b4c5b33d,2912,,"[63.0, 58.5]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Francisco Torres Belén,6375.0,Right Back,154,Atlético Madrid,212,['e6f29044-faa9-41bf-8d6f-a573d5f43cfe'],5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:05.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcb318a-0353-43eb-b94c-19c973a4436c,2916,,"[93.6, 71.8]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Griezmann,5487.0,Right Center Forward,154,Atlético Madrid,212,['0df002f9-20de-49d8-8c88-82522bd530eb'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:13.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17883287-405c-4214-a540-fd0e63bd22f1,2919,,"[94.6, 80.0]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Francisco Torres Belén,6375.0,Right Back,154,Atlético Madrid,212,['289ca1fa-53c1-4ffd-888e-5064fcf0c598'],14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:14.964,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6ce6f12f-72a9-443f-85df-b7be660064d0,2923,,"[91.3, 70.3]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Griezmann,5487.0,Right Center Forward,154,Atlético Madrid,212,['8b944186-b950-4160-97b7-5ff0e111336e'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:18.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0353acb-9c34-460a-8e0b-64e768a69300,2931,,"[71.7, 61.1]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,155,Atlético Madrid,212,['3348a95b-8709-4155-b22c-62e2e67f92d3'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:50.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d776745f-d4b9-4ce8-9295-a828bfc15ad3,2934,,"[54.9, 43.4]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,155,Atlético Madrid,212,['4fa0f986-0f5c-4017-b244-a0d077a6529e'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:52.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb65c7db-ff0b-4b06-8187-981e8b6e0395,2937,,"[62.4, 29.6]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Midfield,155,Atlético Madrid,212,['e981160e-d23e-4a7c-88f7-978739ad858b'],55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:55.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cc96a2a-3da2-4d34-a63c-d33e808c2ade,2940,,"[70.3, 4.3]",3825631,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,155,Atlético Madrid,212,['31716a0a-7fb7-4ce7-bfc5-535f80dce41d'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:57.319,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5c15717c-a806-4223-8df8-1640eb00fb31,2943,,"[101.1, 8.3]",3825631,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Ferreira Carrasco,5633.0,Left Midfield,155,Atlético Madrid,212,['6bbaa2df-577b-4f16-969b-c9b7746bd63e'],3,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:03.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3dca7b-a95f-4ada-b320-fd3dd9b2f869,2950,,"[74.3, 73.9]",3825631,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,156,Real Sociedad,210,['dd1dda7e-6767-4ee7-a87d-84d18ea1898d'],31,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:31.365,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,06905b9e-2a17-42f6-8b22-c7140ee00cd2,2953,,"[109.3, 63.6]",3825631,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Wing,156,Real Sociedad,210,['6be96edc-012a-4d2d-ba92-39ae13572325'],35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:35.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87082e0d-ad9a-402a-be4f-2a0b0d6f4b03,2955,,"[19.4, 56.1]",3825631,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,157,Atlético Madrid,212,['f7dd6462-5c95-41b4-961a-4743c4afaf41'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:53.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca65ca0-e4e3-44d1-86f7-f9c7b7e067e6,2958,,"[28.5, 46.0]",3825631,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,157,Atlético Madrid,212,['2d7b36c2-a5b9-4482-acb9-749624e22cab'],55,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:55.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63a09b9a-e889-4ad6-9220-6de337a1d583,2960,,"[8.5, 46.0]",3825631,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,157,Atlético Madrid,212,['d8609072-1111-48f6-91af-88a912b09d6f'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:57.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e94c24c8-ebe0-4881-8489-3cfbd15f6491,2966,,"[41.3, 15.6]",3825631,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Right Midfield,157,Atlético Madrid,212,['d9fe19ca-2c3f-4b24-ad93-7fe4348db8d6'],4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:04.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ad88157-2f76-40d4-a1da-8831fabe852b,2970,,"[32.2, 19.1]",3825631,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,157,Atlético Madrid,212,['ea34fa72-71e0-409a-ac9a-01d39d97d25c'],6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:06.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8511f34c-15b1-4be0-8056-f1206d031e1e,2973,,"[12.6, 30.8]",3825631,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,157,Atlético Madrid,212,['e7a00f61-5a63-4918-a4d0-da0bfd3c2eee'],8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:08.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5270343-ef67-4973-88ca-2977fe8253ec,2979,,"[52.3, 73.5]",3825631,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Francisco Torres Belén,6375.0,Right Back,157,Atlético Madrid,212,['79e3bf40-a8c6-4d24-8ed8-81ec482e876d'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:15.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a343af3b-ccb9-4f33-8cc3-3a287840fc86,2982,,"[45.2, 61.5]",3825631,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,157,Atlético Madrid,212,['a6591789-6b51-4321-b351-643a9933bb16'],17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:17.243,Ball Receipt*,
