bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.819945,,,,,,,,,,,,,5f249e04-ca1b-4a76-8e51-63c76a493e69,133,,"[52.8, 71.1]",3825788,3,,,,-0.9848946,,Right Foot,,,"[60.1, 60.1]",,Ground Pass,,13.201894,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,From Goal Kick,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,8,Celta Vigo,209,"['56431c8b-8984-4e37-94c8-17c12363a956', '97611971-cc3e-44a7-9441-f5d197d4bbc7']",58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:58.838,Pass,True
,,,,,,,,,,,,,,,,,,1.253713,,,,,,,,,,,,,270a894c-e005-421d-8d20-2afa0965806a,138,,"[63.9, 62.1]",3825788,4,,,,2.3300226,,Left Foot,,,"[54.6, 71.9]",,Ground Pass,,13.510366,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,From Goal Kick,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,8,Celta Vigo,209,"['d49b3e5e-643d-4289-9e02-d1e9c1249c9d', 'e12d772e-615b-4ccf-8b10-527eebb7c9ae']",2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:02.453,Pass,True
,,,,,,,,,,,,,,,,,,2.858889,,,,,,,,,,,,,b5fdd0fd-14d8-4f63-b6ce-49e0301d265b,142,,"[43.6, 75.2]",3825788,4,,,,-0.081093855,,Right Foot,,,"[71.9, 72.9]",,Low Pass,,28.393309,,Incomplete,,,,,,,,,,1,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Back,8,Celta Vigo,209,"['279f6fce-ae9c-4f48-83f5-e7d2e8359ede', '77964cf7-c9cb-43be-b013-44f196bb1032']",7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:07.824,Pass,True
,,,,,,,,,,,,,,,,,,1.797137,,,,,,,,,,,,,84a8171f-7b5b-403b-ab85-2a5ef67c0046,145,,"[47.9, 7.6]",3825788,4,,,,2.6640892,,Left Foot,,,"[30.7, 16.5]",,Ground Pass,,19.366207,,,,Juan Torres Ruiz,6861.0,,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,9,Getafe,216,['b9108ac2-e22f-4f46-9c13-dc41ae6090df'],15,,,,,,,,,,,,,,,,,Getafe,216,00:04:15.262,Pass,
,,,,,,,,,,,,,,,,,,2.029768,,,,,,,,,,,,,1914d7c4-22a8-474c-ad95-5bb3a53a2990,148,,"[31.7, 16.5]",3825788,4,,,,2.2977505,,Right Foot,,,"[14.0, 36.4]",,Ground Pass,,26.632687,,,,Vicente Guaita Panadero,6625.0,,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,9,Getafe,216,['c42ec59c-41ee-4216-bdb0-2c271c6bd437'],17,,,,,,,,,,,,,,,,,Getafe,216,00:04:17.772,Pass,
,,,,,,,,,,,,,,,,,,1.331469,,,,,,,,,,,,,30bba1c1-faed-40ff-a112-d3eef1f88f51,151,,"[11.6, 41.2]",3825788,4,,,,0.9702552,,Left Foot,,,"[21.6, 55.8]",,Ground Pass,,17.696327,,,,Emiliano Daniel Velázquez Maldonado,17054.0,,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,9,Getafe,216,['5c34927c-16c8-4363-a420-c465b847d74c'],21,,,,,,,,,,,,,,,,,Getafe,216,00:04:21.376,Pass,
,,,,,,,,,,,,,,,,,,2.209814,,,,,,,,,,,,,1447c15c-7554-487f-ab86-86a595267c7f,154,,"[32.9, 52.1]",3825788,4,,,,-1.940008,,Right Foot,,,"[24.0, 29.1]",,Ground Pass,,24.661915,,,,Juan Torres Ruiz,6861.0,,,,,,,1,Regular Play,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,9,Getafe,216,['c4989d8e-baed-40b5-803b-ea551537a706'],24,,,,,,,,,,,,,,,,,Getafe,216,00:04:24.889,Pass,
,,,,,,,,,,,,,,,,,,4.569304,,,,,,,,,,,,,57bb8dd1-0f1f-4604-8983-3b7b9c961e84,157,,"[38.7, 29.5]",3825788,4,,,,0.14169532,,Right Foot,,,"[108.1, 39.4]",,High Pass,,70.10257,,Incomplete,,,,,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,9,Getafe,216,['f41dff99-d371-44ca-a4bd-ee5e083d73a5'],30,,,,,,,,,,,,,,,,,Getafe,216,00:04:30.469,Pass,
,,,,,,,,,,,,,,,,,,1.423588,,,,,,,,,,,,,f41dff99-d371-44ca-a4bd-ee5e083d73a5,158,,"[12.0, 40.7]",3825788,4,,,,0.35537702,,Left Foot,,,"[21.7, 44.3]",,Ground Pass,,10.346497,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,Recovery,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,10,Celta Vigo,209,"['4e968f16-f3f5-4ac4-9337-901eb437623d', '57bb8dd1-0f1f-4604-8983-3b7b9c961e84']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:35.038,Pass,
,,,,,,,,,,,,,,,,,,2.116831,,,,,,,,,,,,,0c9b849c-fa0a-4a89-9767-1c414786594f,161,,"[24.2, 41.8]",3825788,4,,,,-1.3267628,,Right Foot,,,"[30.4, 16.9]",,Ground Pass,,25.66028,,,,Sergi Gómez Solà,6804.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,10,Celta Vigo,209,['989fa410-00bd-4300-a7fa-5fc89774f17a'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:39.801,Pass,
,,,,,,,,,,,,,,,,,,1.09096,,,,,,,,,,,,,2f2372cb-d820-42c9-9009-161f722af51b,164,,"[30.8, 13.7]",3825788,4,,,,-1.150391,,Right Foot,,,"[34.6, 5.2]",,Ground Pass,,9.310746,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,10,Celta Vigo,209,['2cd33b85-c8e1-459e-b7aa-443f3f32a205'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:42.900,Pass,
,,,,,,,,,,,,,,,,,,1.617413,,,,,,,,,,,,,9d110f1e-a022-42c9-ab8a-02c2fabb61af,167,,"[36.6, 4.3]",3825788,4,,,,-0.041800734,,Right Foot,,,"[62.9, 3.2]",,Ground Pass,,26.322994,,Incomplete,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,10,Celta Vigo,209,"['80aeb8fa-ab53-4cf5-85a3-fd95c1f411b7', '9015bff9-35f3-4b5e-8ae6-9ed0f2565202']",44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:44.659,Pass,
,,,,,,,,,,,,,,,,,,0.929659,,,,,,,,,,,,,9015bff9-35f3-4b5e-8ae6-9ed0f2565202,169,,"[57.2, 76.9]",3825788,4,,,,0.0,,Right Foot,,,"[69.8, 76.9]",,Ground Pass,,12.6,,Incomplete,,Pablo Sarabia García,6720.0,,,,,,Interception,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,10,Celta Vigo,209,"['0f976ede-29dd-4798-b8d3-01af2952529d', '7a65cc34-7020-496f-9c92-9a69a9394143', '9d110f1e-a022-42c9-ab8a-02c2fabb61af']",46,,,,,,,,,,,,,,,,,Getafe,216,00:04:46.276,Pass,
,,,,,,,,,,,,,,,,,,0.898628,,,,,,,,,,,,,b1d61e4c-b966-4fee-b34f-798eef9d3a68,172,,"[64.2, 80.0]",3825788,4,,,,-1.1613591,,,,,"[66.5, 74.7]",,Low Pass,,5.7775426,,,,Pablo Sarabia García,6720.0,,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,11,Getafe,216,['9885a884-78ab-4b8a-946b-7445ed5457ef'],56,,,,,,,,,,,,,,,,,Getafe,216,00:04:56.826,Pass,
,,,,,,,,,,,,,,,,,,0.84324,,,,,,,,,,,,,1788619f-bcfc-4a52-8758-b4e50ff7c898,175,,"[64.9, 75.0]",3825788,4,,,,2.9917803,,Left Foot,,,"[54.3, 76.6]",,Ground Pass,,10.720075,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Pablo Sarabia García,6720.0,Right Wing,11,Getafe,216,['63578541-f076-4160-9375-c98bfbd042ab'],57,,,,,,,,,,,,,,,,,Getafe,216,00:04:57.765,Pass,
,,,,,,,,,,,,,,,,,,1.826675,,,,,,,,,,,,,f6a3c7ee-37de-49a5-a611-94bcd33abce0,177,,"[54.4, 76.6]",3825788,4,,,,-0.034233198,,Right Foot,,,"[83.6, 75.6]",,High Pass,,29.21712,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,11,Getafe,216,"['d9e7ba44-79cb-4353-ad9f-854b607a8b2f', 'f4a79910-1aff-40f1-bda2-d62dd9c95f73']",58,,,,,,,,,,,,,,,,,Getafe,216,00:04:58.608,Pass,
,,,,,,,,,,,,,,,,,,0.685913,,,,,,,,,,,,,eb49ef5a-9f4a-4809-8cb4-edc5ea6d0c14,181,,"[80.0, 80.0]",3825788,5,,,,-0.6202495,,,,,"[88.4, 74.0]",,Low Pass,,10.32279,,,,Víctor Rodríguez Romero,15893.0,,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,12,Getafe,216,['0cc3e31a-8fcd-41c1-bc1a-c13eef39dfe2'],17,,,,,,,,,,,,,,,,,Getafe,216,00:05:17.144,Pass,
,,,,,,,,,,,,,,,,,,0.551125,,,,,,,,,,,,,47921fbc-47bd-467f-8d23-f88422bef732,185,,"[88.0, 73.4]",3825788,5,,,,1.1737169,,Right Foot,,,"[89.3, 76.5]",,Ground Pass,,3.3615472,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,12,Getafe,216,"['5420c90b-44e8-4769-b79d-2c800d139578', 'bfdb35f6-1c29-4159-8207-28eae20ee519']",18,,,,,,,,,,,,,,,,,Getafe,216,00:05:18.360,Pass,True
,,,,,,,,,,,,,,,,,,1.628453,,,,,,,,,,,,,0896a49c-c528-457c-a34e-d1a7144e5196,190,,"[88.6, 80.0]",3825788,5,,,,-0.646631,,,,,"[98.8, 72.3]",,Low Pass,,12.780063,,,,Víctor Rodríguez Romero,15893.0,,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,13,Getafe,216,['c30c87a8-47f7-45b2-9f90-e20f2e891e37'],34,,,,,,,,,,,,,,,,,Getafe,216,00:05:34.491,Pass,
,,,,,,,,,,,,,,,,,,0.574429,,,,,,,,,,,,,d3340aa5-2fa7-4e17-954d-8a9f9fc10c46,194,,"[97.8, 74.2]",3825788,5,,,,-2.9786663,,Left Foot,,,"[90.5, 73.0]",,Ground Pass,,7.3979726,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,13,Getafe,216,"['5287a1cb-a0e8-4881-b307-7f4cd3a4dfc8', '9466c347-fc04-443c-8e84-5fda5d46a6fc']",37,,,,,,,,,,,,,,,,,Getafe,216,00:05:37.347,Pass,True
,,,,,,,,,,,,,,,,,,0.420916,,,,,,,,,,,,,7fb77c94-6a75-436f-8a23-216fa11d4db3,197,,"[91.6, 74.2]",3825788,5,,,,0.30522314,,Right Foot,,,"[98.9, 76.5]",,Ground Pass,,7.653757,,,,Víctor Rodríguez Romero,15893.0,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,13,Getafe,216,['3d3630c5-cb06-4e26-9a12-d528c37d2f7b'],38,,,,,,,,,,,,,,,,,Getafe,216,00:05:38.122,Pass,
,,,,,,,,,,,,,,,,,,1.005132,,,,,,,,,,,,,17a94db3-8f22-408a-9ce6-7acd34c557dd,201,,"[98.8, 75.3]",3825788,5,,,,-1.4725224,,Right Foot,,,"[99.5, 68.2]",,Ground Pass,,7.1344237,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,13,Getafe,216,"['4d35090f-7aa1-42f4-9fbb-9e8cd29b2adb', '511cfb9f-9f54-45df-848a-ea89d2efd26a']",38,,,,,,,,,,,,,,,,,Getafe,216,00:05:38.743,Pass,True
,,,,,,,,,,,,,,,,,,1.373424,,,,,,,,,,,,,86b20bd6-8cb6-462e-9751-5da3f5389a45,207,,"[120.0, 80.0]",3825788,6,,,,-1.8231772,,Right Foot,,,"[111.0, 45.1]",,High Pass,,36.041782,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Damián Nicolás Suárez Suárez,6627.0,Right Back,14,Getafe,216,['02bef4f7-489d-4732-96d8-24b21a8e528d'],6,,,,,,,,,,,,,,,,,Getafe,216,00:06:06.237,Pass,
,,,,,,,,,,,,,,,,,,4.121212,,,,,,,,,,,,,181890e7-3cc9-4a48-95ea-4af989b66619,213,,"[36.2, 74.6]",3825788,6,,,,-0.667579,,Left Foot,,,"[91.0, 31.4]",,High Pass,,69.78023,,Incomplete,,,,,,True,,,,1,From Corner,Damián Nicolás Suárez Suárez,6627.0,Right Back,14,Getafe,216,['e6ba11fb-e2cc-4a6c-995c-a9688ad11e05'],19,,,,,,,,,,,,,,,,,Getafe,216,00:06:19.069,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,e6ba11fb-e2cc-4a6c-995c-a9688ad11e05,214,,"[29.1, 48.7]",3825788,6,,,,-0.2968938,,Head,,,"[51.0, 42.0]",,High Pass,,22.901964,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Recovery,1,From Corner,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,14,Getafe,216,"['181890e7-3cc9-4a48-95ea-4af989b66619', 'a9c81ab1-2797-4e03-a4c8-58a15e23bd06']",23,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:23.190,Pass,
,,,,,,,,,,,,,,,,,,2.036426,,,,,,,,,,,,,a5b7d0b7-dfb1-4d4a-94d3-aba8d4c2a7b9,216,,"[51.0, 46.4]",3825788,6,,,,-1.347683,,Head,,,"[53.7, 34.5]",,Low Pass,,12.202458,,Incomplete,,,,,,,,,,1,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,14,Getafe,216,['85398bbb-bf5b-45d4-b63d-1735c3e4280c'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:24.786,Pass,
,,,,,,,,,,,,,,,,,,1.126862,,,,,,,,,,,,,a0e3d864-22a9-484c-a064-25cd64339bd8,219,,"[75.0, 59.0]",3825788,6,,,,-2.8308914,,Right Foot,,,"[64.1, 55.5]",,Ground Pass,,11.448144,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,,,1,From Corner,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,14,Getafe,216,['866c88ad-a1b7-480b-b920-f17678fe2b81'],30,,,,,,,,,,,,,,,,,Getafe,216,00:06:30.497,Pass,
,,,,,,,,,,,,,,,,,,3.046957,,,,,,,,,,,,,7d5b0388-1e05-4f4a-b635-645b56c71cc5,222,,"[62.5, 55.9]",3825788,6,,,,-3.0513988,,Right Foot,,,"[23.8, 52.4]",,Ground Pass,,38.85795,,,,Vicente Guaita Panadero,6625.0,,,,,,,1,From Corner,Damián Nicolás Suárez Suárez,6627.0,Right Back,14,Getafe,216,['98798420-c8e7-4fd0-811c-6730489e9106'],32,,,,,,,,,,,,,,,,,Getafe,216,00:06:32.050,Pass,
,,,,,,,,,,,,,,,,,,1.231632,,,,,,,,,,,,,163262f1-2a73-48fb-b5f3-ce57e342cd77,225,,"[22.5, 51.6]",3825788,6,,,,-1.012197,,Right Foot,,,"[35.0, 31.6]",,Ground Pass,,23.584953,,,,Juan Torres Ruiz,6861.0,,,,,,,1,From Corner,Vicente Guaita Panadero,6625.0,Goalkeeper,14,Getafe,216,['904b5f72-f9c2-41ad-801e-a4c69392aa00'],36,,,,,,,,,,,,,,,,,Getafe,216,00:06:36.107,Pass,
,,,,,,,,,,,,,,,,,,1.466948,,,,,,,,,,,,,04d61bc4-5715-4f91-a42f-b60e310f8cef,228,,"[33.0, 31.1]",3825788,6,,,,1.5471786,,Left Foot,,,"[33.6, 56.5]",,Ground Pass,,25.407085,,,,Emiliano Daniel Velázquez Maldonado,17054.0,,,,,,,1,From Corner,Juan Torres Ruiz,6861.0,Left Center Back,14,Getafe,216,['694e6da1-d237-4ad5-9719-9e0df8ba6d45'],39,,,,,,,,,,,,,,,,,Getafe,216,00:06:39.007,Pass,
,,,,,,,,,,,,,,,,,,1.202229,,,,,,,,,,,,,d72741c6-8c6b-43ec-9c75-bb3ce9169757,231,,"[41.2, 59.7]",3825788,6,,,,0.5199069,,Right Foot,,,"[69.5, 75.9]",,High Pass,,32.60874,,Incomplete,,,,,,,,,,1,From Corner,Emiliano Daniel Velázquez Maldonado,17054.0,Right Center Back,14,Getafe,216,['fab37b79-341a-4daa-8297-12b273f2a534'],42,,,,,,,,,,,,,,,,,Getafe,216,00:06:42.597,Pass,
,,,,,,,,,,,,,,,,,,1.497804,,,,,,,,,,,,,fab37b79-341a-4daa-8297-12b273f2a534,232,,"[50.6, 4.2]",3825788,6,,,,0.26965052,,Head,,,"[70.5, 9.7]",,Low Pass,,20.646065,,,,Pedro Pablo Hernández,6801.0,,,,,,Recovery,1,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,15,Celta Vigo,209,"['bdfb6209-c43b-43c9-8ef7-e87b8c725755', 'd72741c6-8c6b-43ec-9c75-bb3ce9169757']",43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:43.799,Pass,
,,,,,,,,,,,,,,,,,,1.326051,,,,,,,,,,,,,c804f59f-023d-41a3-8024-a3fe9d7a8286,236,,"[64.9, 25.8]",3825788,6,,,,3.0426798,,Left Foot,,,"[51.8, 27.1]",,Ground Pass,,13.164346,,,,Nemanja Radoja,6796.0,,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,15,Celta Vigo,209,"['82d0043d-23c5-425e-bfa3-a1cfe88c8bcf', 'be853c25-6746-4dbb-99e7-03e1d885a6c7']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:49.349,Pass,True
,,,,,,,,,,,,,,,,,,1.005164,,,,,,,,,,,,,749143da-80b5-4d28-bd5c-877fdd12062d,239,,"[51.8, 27.1]",3825788,6,,,,-1.4719813,,Right Foot,,,"[54.1, 3.9]",,Ground Pass,,23.31373,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,15,Celta Vigo,209,['94675a37-54d2-4788-a887-b7a66fb8f384'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:53.985,Pass,
,,,,,,,,,,,,,,,,,,1.487668,,,,,,,,,,,,,41cdbce6-ddc7-465e-b7b6-6c995e64b0b6,242,,"[55.3, 7.3]",3825788,6,,,,-0.15765506,,Right Foot,,,"[74.8, 4.2]",,Ground Pass,,19.744873,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,15,Celta Vigo,209,['772c6468-782f-48a7-b0f4-8d2541a44561'],56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:56.020,Pass,
,,,,,,,,,,,,,,,,,,1.07571,,,,,,,,,,,,,5b3993ef-4acd-4ecd-ac91-a06eac797bff,249,,"[71.2, 1.7]",3825788,6,,,,2.1465547,,Left Foot,,,"[63.8, 13.1]",,Ground Pass,,13.591173,,,,Nemanja Radoja,6796.0,,,,,,,1,Regular Play,Théo Bongonda Mbul''Ofeko Batombo,23785.0,Left Wing,15,Celta Vigo,209,['425b3d79-7909-4fa3-9323-31c0d1b540db'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:58.634,Pass,
,,,,,,,,,,,,,,,,,,0.735952,,,,,,,,,,,,,a00df5a7-4f0b-4e18-88f1-9f331b56b123,252,,"[63.8, 13.1]",3825788,6,,,,-1.5707964,,Right Foot,,,"[63.8, 2.7]",,Ground Pass,,10.4,,,,Jonathan Castro Otto,6802.0,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,15,Celta Vigo,209,['02ace6cf-6251-4bb8-a817-9de4f1e9b008'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:59.776,Pass,
,,,,,,,,,,,,,,,,,,2.178473,,,,,,,,,,,,,af543551-8112-428d-a671-c47491317d66,259,,"[61.0, 15.1]",3825788,7,,,,1.8795606,,Right Foot,,,"[53.6, 38.3]",,Low Pass,,24.351591,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,15,Celta Vigo,209,['6685431a-e832-4d29-a8fd-a67043830365'],5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:05.151,Pass,
,,,,,,,,,,,,,,,,,,1.786197,,,,,,,,,,,,,89a92464-6112-41b5-a884-a333b8d4d16d,262,,"[62.6, 41.7]",3825788,7,,,,1.1052182,,Left Foot,,,"[73.0, 62.4]",,Ground Pass,,23.165707,,,,Hugo Mallo Novegil,6805.0,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,15,Celta Vigo,209,['16efef6b-5457-4e18-8ce6-ce3332e4f8d5'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:08.889,Pass,
,,,,,,,,,,,,,,,,,,0.473264,,,,,,,,,,,,,e5509647-5290-4d11-b774-d9328832d184,265,,"[73.0, 63.6]",3825788,7,,,,-1.5707964,,Right Foot,,,"[73.0, 56.4]",,Ground Pass,,7.2,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,15,Celta Vigo,209,['b0a7d687-4d0c-44b6-b30a-34b3d6fec6e9'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:11.645,Pass,
,,,,,,,,,,,,,,,,,,3.808761,,,,,,,,,,,,,cfa32e01-84be-4418-9add-7deb3c6e5733,269,,"[72.4, 57.3]",3825788,7,,,,-1.061113,,Left Foot,,,"[99.9, 8.1]",,High Pass,,56.363907,,,,Théo Bongonda Mbul''Ofeko Batombo,23785.0,,,True,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,15,Celta Vigo,209,['f19cc752-969d-4348-9365-f95631f5aefc'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:14.683,Pass,
,,,,,,,,,,,,,,,,,,3.982756,,,,,,,,,,,,,620cafb3-f3f4-4cc4-afbd-89b14c8cc8d4,275,,"[7.0, 44.1]",3825788,7,,,,0.113961905,,Right Foot,,,"[73.4, 51.7]",,High Pass,,66.83353,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,16,Getafe,216,['d46cc272-ea2f-4eb8-9cfd-1307da0425ab'],49,,,,,,,,,,,,,,,,,Getafe,216,00:07:49.282,Pass,
,,,,,,,,,,,,,,,,,,1.317592,,,,,,,,,,,,,d46cc272-ea2f-4eb8-9cfd-1307da0425ab,277,,"[46.7, 28.4]",3825788,7,,,True,0.72739875,,,,,"[54.9, 35.7]",,Low Pass,,10.978616,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,Recovery,1,Regular Play,Pedro Pablo Hernández,6801.0,Right Defensive Midfield,17,Celta Vigo,209,"['42f2877e-f212-4afa-9f15-864fc0aa0673', '620cafb3-f3f4-4cc4-afbd-89b14c8cc8d4', 'b0a38820-b920-4404-832f-08165db739e5']",53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:53.265,Pass,True
,,,,,,,,,,,,,,,,,,1.597415,,,,,,,,,,,,,72c77a88-68ba-419e-91c5-b45c1f4f0df4,285,,"[47.3, 24.0]",3825788,7,,,,-2.8538847,,Right Foot,,,"[27.7, 18.2]",,Ground Pass,,20.440157,,,,Sergi Gómez Solà,6804.0,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,17,Celta Vigo,209,['73de51bb-4f40-4f5e-9759-1eed83503752'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:58.412,Pass,
,,,,,,,,,,,,,,,,,,2.446468,,,,,,,,,,,,,50d2b96d-6ce8-445b-8825-d870ac4cba20,288,,"[27.3, 17.5]",3825788,8,,,,2.3918936,,Right Foot,,,"[7.0, 36.4]",,Ground Pass,,27.736258,,,,Sergio Álvarez Conde,6884.0,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,17,Celta Vigo,209,['ac8bac46-009e-4956-9aaf-537ec669a0cc'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:00.563,Pass,
,,,,,,,,,,,,,,,,,,3.178795,,,,,,,,,,,,,6b7f1f4e-1d32-4142-873c-f1a947a48bd1,291,,"[8.9, 36.7]",3825788,8,,,,0.28108776,,Right Foot,,,"[51.5, 49.0]",,High Pass,,44.340164,,,,Iago Aspas Juncal,5217.0,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,17,Celta Vigo,209,['42f04ff0-86ff-45b2-97b4-8b2ee78aea47'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:03.067,Pass,
,,,,,,,,,,,,,,,,,,1.002113,,,,,,,,,,,,,fa7be42a-7e55-49da-a96a-64f760a7379a,294,,"[52.1, 49.1]",3825788,8,,,,-2.7505445,,Right Foot,,,"[40.7, 44.4]",,Low Pass,,12.330855,,,,Nemanja Radoja,6796.0,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Wing,17,Celta Vigo,209,['5796f399-11dc-4256-8582-cf26d81d333e'],6,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:06.271,Pass,
