50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[64.1, 42.4]",,,,,,,,,,,,3.171654,,,,,,,,,,,,,98eec6a4-7f4f-423f-a08e-c093a08e495e,2908,,"[67.8, 47.8]",3825886,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,181,Real Madrid,220,"['00b4670b-9eea-49b6-9d1a-d2dbdf70a9c9', '50d7363c-0112-4a7e-a83b-b56cf994507a', 'ef6850d5-3f9c-47d8-b1e9-f962fcf9a57e']",28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:28.499,Carry,True
,,,,,"[77.3, 26.2]",,,,,,,,,,,,3.997136,,,,,,,,,,,,,42e143d7-c77b-403c-b63a-aa30a9945c1c,2912,,"[68.5, 34.6]",3825886,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,181,Real Madrid,220,"['23d895ee-4a21-44b7-aac3-7de2de8a78a0', 'a1da7adf-20e6-4105-863f-42b97441fa89', 'a83a3d3e-2d65-476f-978a-f6a1c429a732']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:32.512,Carry,True
,,,,,"[80.1, 42.8]",,,,,,,,,,,,1.264673,,,,,,,,,,,,,1a7f00f9-43e2-43a3-9370-3bd8e07be621,2916,,"[80.1, 40.6]",3825886,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Forward,181,Real Madrid,220,"['5f47cfd4-82b7-4661-b608-7b2ffc767753', '78dfcd3f-54b0-4400-8726-e972f3ae9893']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:37.315,Carry,
,,,,,"[88.8, 45.3]",,,,,,,,,,,,1.829412,,,,,,,,,,,,,7fd52e67-1130-4c51-ac0b-e03eca5572c3,2920,,"[90.5, 47.4]",3825886,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,181,Real Madrid,220,"['3163d807-e0b0-4ba4-82a9-7b4c516db270', '391e7efd-733e-4a89-93f3-79931e230dbf', '5064e068-69a0-430b-b76e-09af04adffaa', 'fdd88071-e14f-4eca-a024-f0da47d803ef']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:39.606,Carry,True
,,,,,"[93.5, 39.7]",,,,,,,,,,,,0.571357,,,,,,,,,,,,,c90543e2-9418-4a8f-9cf1-775e76d7f4f2,2924,,"[92.2, 40.2]",3825886,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,181,Real Madrid,220,"['21875f96-cdeb-42ca-90db-a8e755711a99', '59855b8e-671f-458d-aa52-77c53a3a3b96', 'a9987c9d-8e4c-46b8-b9f7-e8e3121f95f4']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:41.896,Carry,True
,,,,,"[12.6, 19.9]",,,,,,,,,,,,0.7522,,,,,,,,,,,,,e53d095e-e7cf-4d49-9a00-5d6a836eeb4b,2936,,"[12.8, 22.0]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Răzvan Dincă Raț,10727.0,Left Back,182,Real Madrid,220,"['6da2ea05-2ed7-4eed-8a5a-ad0c11b57dfc', '929ef673-3f1b-48cb-9f24-855b80da13e6', 'a4dce647-c554-4e81-b553-e272f069555c']",24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:24.484,Carry,True
,,,,,"[117.4, 4.8]",,,,,,,,,,,,2.277664,,,,,,,,,,,,,4270500d-5ce1-4001-9164-e193b6bedcef,2941,,"[112.7, 1.2]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Center Forward,182,Real Madrid,220,"['300d58ca-7577-4c9d-beab-d67222d1ac71', '8189fe7d-b6b3-4204-8d28-4df9923330d5']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:33.860,Carry,
,,,,,"[16.4, 75.4]",,,,,,,,,,,,3.133183,,,,,,,,,,,,,87854af7-22a7-4e03-ab19-d86f86f9c07a,2944,,"[2.7, 75.3]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Joaquín José Marín Ruiz,24138.0,Right Back,183,Rayo Vallecano,360,"['131ba328-f866-4048-9d42-103531de8209', '8f5a2d9e-b3a4-477d-aa06-99f0c9762938']",36,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:36.138,Carry,
,,,,,"[38.2, 77.0]",,,,,,,,,,,,2.378809,,,,,,,,,,,,,3f4e4a7b-4c4d-4d40-985f-c2be5e31791c,2948,,"[24.1, 75.4]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,183,Rayo Vallecano,360,"['a0f54943-dcb3-4ac3-80ce-157b11c9254a', 'aed27aae-2a91-4279-a38f-22b3cdbe51e2']",40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:40.452,Carry,
,,,,,"[65.5, 74.3]",,,,,,,,,,,,1.187798,,,,,,,,,,,,,7f06bfb3-c251-4fba-a8d0-342b57ed4255,2951,,"[56.9, 77.0]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Joaquín José Marín Ruiz,24138.0,Right Back,183,Rayo Vallecano,360,"['5c4a0f13-a550-41c3-a640-7675e7afd4b6', 'd4107d41-4678-4e28-8812-b410314c120f']",44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:33:44.298,Carry,
,,,,,"[21.2, 1.0]",,,,,,,,,,,,0.984935,,,,,,,,,,,,,cdc49479-9c13-42af-ba1d-97c206f06688,2956,,"[26.1, 2.1]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Varane,5485.0,Left Center Back,184,Real Madrid,220,"['2af4118b-81c5-4f30-b8d3-0f5fcfba2538', '43aba26a-e370-45fb-bbd1-b1bd51d259c0', '9fb8ffcd-f03f-4578-9c17-ddbbe8f4ca9e']",47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:47.778,Carry,True
,,,,,"[21.2, 12.7]",,,,,,,,,,,,0.876348,,,,,,,,,,,,,1c48fe9c-dd80-4641-abde-e720986d1b01,2959,,"[21.2, 10.7]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,184,Real Madrid,220,"['aad37ebb-f5ca-402f-8f36-a0052e75ab55', 'c0c2c8a4-0ce3-4ee0-a2d8-057c694f1ddf']",49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:49.599,Carry,
,,,,,"[37.0, 16.9]",,,,,,,,,,,,1.528847,,,,,,,,,,,,,41306397-338c-4d80-a19c-398f09501160,2962,,"[35.5, 22.4]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,184,Real Madrid,220,"['8ac0a065-1ddb-47a1-ae55-9b00ba8cb918', 'ae0e58d6-a6fa-46ce-af8b-9ed043a8e6bc']",51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:51.798,Carry,
,,,,,"[55.0, 2.3]",,,,,,,,,,,,0.93691,,,,,,,,,,,,,956261e5-bde2-40ad-8564-0c8accaa7922,2965,,"[55.9, 2.3]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,184,Real Madrid,220,"['04c48133-eda9-45e9-a8b9-62d502363644', '316e78ee-25e2-44b4-a1fa-daca1c8bbfe8', '42ac69bc-3c70-4aaf-8380-82b16a3f96ea']",54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:54.454,Carry,True
,,,,,"[56.3, 5.4]",,,,,,,,,,,,1.269817,,,,,,,,,,,,,80962eda-4833-49f4-9ae6-e668c2fc5c0b,2969,,"[55.0, 2.3]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,184,Real Madrid,220,"['42ac69bc-3c70-4aaf-8380-82b16a3f96ea', '823be44a-cf76-4b0f-a67f-45791bfcef48', 'ddfd8a7d-d532-4539-8d86-ac9fee55355a']",55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:55.391,Carry,True
,,,,,"[91.8, 24.3]",,,,,,,,,,,,0.20451,,,,,,,,,,,,,d82feb5d-d572-474d-bd32-a2bcb5cee5de,2972,,"[91.4, 24.1]",3825886,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Forward,184,Real Madrid,220,"['1818fdd6-8ed8-4969-9afc-c117ef298941', '7a48398b-92bb-41b8-bfc3-cabe33967c94']",59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:59.006,Carry,
,,,,,"[32.0, 3.3]",,,,,,,,,,,,2.625043,,,,,,,,,,,,,b76b0286-415e-49b1-a63f-068ea2c61e1e,2982,,"[25.6, 17.3]",3825886,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Varane,5485.0,Left Center Back,184,Real Madrid,220,"['0ab45e08-c6c1-4549-a375-9574ef513851', 'c0345569-a8e3-4d34-9553-0c1b4dd0523d', 'cda73bf5-7403-4734-822f-0f1cb73567f8']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:08.929,Carry,True
,,,,,"[37.8, 17.4]",,,,,,,,,,,,1.561388,,,,,,,,,,,,,16428b4a-0917-4549-ab55-16374a8b40a7,2985,,"[42.0, 17.0]",3825886,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,184,Real Madrid,220,"['3af031f5-5a1d-409e-a498-3f721ef175fb', 'c92244de-96e2-4b67-a4db-348d91f0798a']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:12.685,Carry,
,,,,,"[54.7, 36.9]",,,,,,,,,,,,1.377574,,,,,,,,,,,,,11a33813-29c0-4d70-9733-3f8b6544cd89,2988,,"[56.5, 42.7]",3825886,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,184,Real Madrid,220,"['6929f94a-a128-4f23-9010-72879634ad34', 'b70801f8-8187-4150-aeeb-beeda896e68b']",15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:15.720,Carry,
,,,,,"[21.4, 48.4]",,,,,,,,,,,,23.74241,,,,,,,,,,,,,43dc7749-7cc9-4e69-8ba2-b06fca8c206b,2992,,"[11.6, 61.3]",3825886,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Carlos Martín Corral,24255.0,Goalkeeper,185,Rayo Vallecano,360,"['55e2ddbe-baef-48da-b49b-0394e2708472', 'fafbd3bf-08f7-4eba-ae7c-41192bea5a8d']",21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:21.180,Carry,
,,,,,"[63.2, 64.8]",,,,,,,,,,,,0.969652,,,,,,,,,,,,,38f38bc7-ad7d-4403-bc39-885eac5685fb,3000,,"[65.4, 64.6]",3825886,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joaquín José Marín Ruiz,24138.0,Right Back,185,Rayo Vallecano,360,"['723a1c62-a531-4397-8e5c-dedabcd0cbbd', 'a0fb66eb-e040-4210-a228-e36ffab8ab64']",51,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:51.338,Carry,
,,,,,"[56.9, 59.8]",,,,,,,,,,,,1.600128,,,,,,,,,,,,,fd30fe43-b230-46d1-916c-be7d171a96be,3003,,"[54.4, 56.2]",3825886,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Antonio Amaya Carazo,27144.0,Right Center Back,185,Rayo Vallecano,360,"['4d64f3a3-f791-4580-bf6f-a372c5789c52', '5eceea36-41f6-49f6-8a11-998d9cdbbecb', 'ef208144-f931-4b90-b565-586caae53a0f']",53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:34:53.516,Carry,True
,,,,,"[57.7, 77.8]",,,,,,,,,,,,1.638451,,,,,,,,,,,,,47fc9dfc-8915-474b-a02d-0ab38ca9f8e4,3009,,"[56.7, 77.5]",3825886,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,186,Rayo Vallecano,360,"['0e84ba73-79db-4560-b505-590a82178a21', '5e158093-f60d-41f6-8179-cb2804fc6858']",5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:05.735,Carry,
,,,,,"[52.2, 71.2]",,,,,,,,,,,,3.844157,,,,,,,,,,,,,f6bac5a4-24eb-4e11-b9f9-533452fbe150,3012,,"[68.6, 78.9]",3825886,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrián Embarba Blázquez,11539.0,Right Wing,186,Rayo Vallecano,360,"['44ed95be-b134-42fb-9adc-89688ed4d63e', 'f8d7bc4c-e46e-42e7-a47b-4cffb784af90']",8,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:08.195,Carry,
,,,,,"[109.6, 30.1]",,,,,,,,,,,,3.734168,,,,,,,,,,,,,21b36768-d218-4891-8740-4647b7ccf6ac,3016,,"[78.0, 32.2]",3825886,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,186,Rayo Vallecano,360,"['98d83040-335a-4529-8c33-c728584f0968', 'd176e615-9056-45c8-8213-409abb45b7a5']",14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:14.142,Carry,
,,,,,"[56.7, 75.7]",,,,,,,,,,,,0.815348,,,,,,,,,,,,,add7dcd5-32ce-405d-a7f9-7e94ba609683,3023,,"[54.8, 74.1]",3825886,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joaquín José Marín Ruiz,24138.0,Right Back,187,Rayo Vallecano,360,"['0b26fc3b-8604-4ecd-b526-e62fbc8cca91', 'b0532a41-b451-4588-87dc-44f914686be8']",32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:32.920,Carry,
,,,,,"[12.6, 1.8]",,,,,,,,,,,,0.904017,,,,,,,,,,,,,ed4417e8-a2cf-408f-9903-b5de79b34187,3027,,"[13.9, 3.5]",3825886,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,187,Rayo Vallecano,360,"['540e9c83-1b4f-4ddd-b4f8-02439eb89318', '90b64215-a5c4-4990-9c95-b1e8e0d91f12']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:37.238,Carry,
,,,,,"[85.0, 76.2]",,,,,,,,,,,,1.581532,,,,,,,,,,,,,14e4f0be-52fb-46ca-b7f2-a9c1fbed3ec6,3031,,"[83.5, 75.3]",3825886,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,188,Rayo Vallecano,360,"['85675d05-60ec-4e3e-a5f3-578ff019e19f', 'a7744f7e-df6d-40eb-a73a-a5f70ae56841', 'd08c7654-be9c-48ea-bdf1-d2db968ae2e6']",42,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:42.890,Carry,True
,,,,,"[105.6, 78.5]",,,,,,,,,,,,1.56795,,,,,,,,,,,,,e1592719-6d7b-465e-a8ce-214fc6bc79f9,3035,,"[95.0, 78.5]",3825886,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joaquín José Marín Ruiz,24138.0,Right Back,188,Rayo Vallecano,360,"['639d3d15-87e9-4b74-8a0e-dc357ff1c903', '8c7ee322-6073-48bc-9da8-b3a5d633381b', 'e6ae1bbb-b158-4048-83aa-234e5908beb2']",45,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:36:45.557,Carry,True
,,,,,"[16.4, 2.6]",,,,,,,,,,,,1.32,,,,,,,,,,,,,26b3a0ac-d683-48fd-b3cb-a7933b315eba,3039,,"[14.5, 1.6]",3825886,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Left Wing,189,Real Madrid,220,"['7fce0ce9-15b8-4d64-ae51-a9746294eae0', '9ab83763-d428-46a7-991e-1f76189f4c85', 'eac37a9f-2b54-4a63-97b1-ca672a55839f']",47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:47.125,Carry,True
,,,,,"[22.9, 3.7]",,,,,,,,,,,,1.302078,,,,,,,,,,,,,d5a2b13d-84bb-4403-90cc-51a1cd06afbd,3046,,"[19.3, 13.1]",3825886,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,189,Real Madrid,220,"['6b7fb68f-6848-42b8-af84-9c3f7de5d857', '71f07992-d6cb-4767-93ba-e17b8b51a92d', '9da0d755-2d69-4b49-86a2-5e5082b48c37']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:50.048,Carry,True
,,,,,"[42.7, 2.1]",,,,,,,,,,,,0.814303,,,,,,,,,,,,,052f8094-1cfd-4db5-8bb9-5448a14c679b,3049,,"[43.0, 2.1]",3825886,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,189,Real Madrid,220,"['dd23d3ae-b75d-46f9-81e5-97342e9d2e0d', 'e2b85eb8-3489-4fdc-a12c-ef5317834f9e']",52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:52.837,Carry,
,,,,,"[34.0, 5.4]",,,,,,,,,,,,0.460654,,,,,,,,,,,,,9770c647-76a2-4086-86a8-de20bb8dbf3c,3053,,"[31.7, 4.7]",3825886,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Left Wing,189,Real Madrid,220,"['87b05221-0703-44e7-9712-02dc2d89ad3f', 'a619ece0-8b4a-4e58-8236-3d42fbc006c2', 'f2de764c-d05e-4820-8777-18f11f589af0']",54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:54.515,Carry,True
,,,,,"[16.3, 42.4]",,,,,,,,,,,,2.035625,,,,,,,,,,,,,55dbde08-708a-43fd-befc-e157fb7ed973,3066,,"[16.8, 41.5]",3825886,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Carlos Martín Corral,24255.0,Goalkeeper,190,Real Madrid,220,"['1dc32188-bd5d-449c-ac4a-24c775dc7ccd', '2eab7227-901b-421a-99b6-8c902cc7d1b2']",22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:37:22.149,Carry,
,,,,,"[36.7, 2.1]",,,,,,,,,,,,4.331561,,,,,,,,,,,,,cff2a0bb-e34f-46ac-99f4-3ddbed25f110,3069,,"[20.6, 29.6]",3825886,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,190,Real Madrid,220,"['347673c0-a5c4-4b7d-a8fd-36112fa9f75a', '5a3d927b-950f-4e5f-b561-31fd793da7b4']",25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:37:25.756,Carry,
,,,,,"[28.4, 62.3]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,69735162-bc63-4f6d-bab6-c10190638cb9,3074,,"[28.4, 62.5]",3825886,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,190,Real Madrid,220,"['6936b6b2-d9df-47e2-97ff-ba403d9baada', '8beb14ae-7b68-4758-978d-7a85d2ed5484']",34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:34.016,Carry,
,,,,,"[113.8, 2.6]",,,,,,,,,,,,1.538279,,,,,,,,,,,,,81f92489-d2eb-465c-9272-1d0f3ea6f41b,3086,,"[111.7, 2.0]",3825886,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,191,Real Madrid,220,"['d98d0a1c-e55d-4f0d-99a8-94a6356f32c1', 'f9757998-e387-416c-8701-48fce5df48bd']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:41.098,Carry,
,,,,,"[97.5, 8.5]",,,,,,,,,,,,0.653706,,,,,,,,,,,,,c9e80a2a-2495-4c92-b2fa-50303c473214,3098,,"[98.9, 5.0]",3825886,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Forward,192,Real Madrid,220,"['3baab215-8630-4647-891c-2272acb869ac', '738a04c2-5937-445a-be0d-b7024fcc224a', '8af08b43-3308-4b3d-8e3a-905d47ccf26c', '9a0805a2-450b-4d19-aa69-1c6030ff9774', 'bd3963cf-a6e5-4d7a-b26e-0326064af0e5']",3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:03.331,Carry,True
,,,,,"[75.6, 78.7]",,,,,,,,,,,,0.625456,,,,,,,,,,,,,2c1c3bfc-5086-4ac1-b6fc-4e91e52c2b6a,3108,,"[72.9, 78.5]",3825886,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joaquín José Marín Ruiz,24138.0,Right Back,193,Rayo Vallecano,360,"['15917e3b-7a6b-4b4a-9ac3-7c0a563b87c0', '4953b4bf-34ea-4e59-975c-d51174478075', 'f76f53c0-8f1c-435f-8e43-df12b60bd132']",29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:39:29.408,Carry,True
,,,,,"[97.2, 47.6]",,,,,,,,,,,,1.220931,,,,,,,,,,,,,cdbbb551-2c7d-4fab-9c7b-c2601afff645,3122,,"[92.4, 48.2]",3825886,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James David Rodríguez Rubio,5695.0,Center Forward,194,Real Madrid,220,"['5f1a3151-be9e-40b6-9568-159ed110e4db', '7e80f2a9-0e4b-49be-8f54-f42f07aa2a28', 'f88ee670-96c6-4edf-b3b5-adc4cf2e30d2']",11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:11.295,Carry,True
,,,,,"[98.9, 41.1]",,,,,,,,,,,,0.1482,,,,,,,,,,,,,749ae48f-dd39-46d9-a6ca-4fa2edd2f4fe,3126,,"[99.1, 41.1]",3825886,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Vázquez Iglesias,5200.0,Left Wing,194,Real Madrid,220,"['3e880034-0c1c-4edd-8329-393a4982ba9f', '7d2bf98c-7d6b-4d6e-b634-854fcd710b25']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:13.211,Carry,
,,,,,"[91.1, 49.7]",,,,,,,,,,,,1.59964,,,,,,,,,,,,,fe7c3882-7d14-4647-bedb-4586616f20e4,3131,,"[93.0, 47.2]",3825886,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James David Rodríguez Rubio,5695.0,Center Forward,194,Real Madrid,220,"['753d1978-ad53-4419-b009-c921f14bf58b', 'f78f285f-2531-449e-8766-7388c7b57466', 'fb9493ab-0151-4692-a6f8-b90040aa0c98']",15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:15.430,Carry,True
,,,,,"[91.1, 47.8]",,,,,,,,,,,,0.334882,,,,,,,,,,,,,e974e323-cc62-4b4e-9c48-58049a45435f,3136,,"[92.0, 49.5]",3825886,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James David Rodríguez Rubio,5695.0,Center Forward,194,Real Madrid,220,"['46910cc3-58c1-4c21-91fb-44f6e4b27bec', 'b829a38d-fa77-4ec0-a8d1-b311061fcd4f']",19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:19.118,Carry,
,,,,,"[98.7, 32.3]",,,,,,,,,,,,1.719764,,,,,,,,,,,,,938c43e0-17ff-46b6-8890-d7808eb8871a,3139,,"[98.5, 31.0]",3825886,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Vázquez Iglesias,5200.0,Left Wing,194,Real Madrid,220,"['81d6f2e0-e805-4f7e-a9d5-c7049e142dbd', 'd46ff9a5-21f9-403c-adff-313eb8a6d7a4', 'f5e89d9a-c8f9-47d8-9ce4-d93148020bc1']",20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:20.126,Carry,True
,,,,,"[95.1, 20.7]",,,,,,,,,,,,0.686939,,,,,,,,,,,,,b6670f11-29ba-46c7-88dd-527af496159d,3144,,"[95.3, 19.5]",3825886,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,194,Real Madrid,220,"['705aa737-a0aa-4d04-8679-762fe31cffa9', 'bfac7ebf-54b7-4d22-bef7-65f1b5d31c83']",23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:23.837,Carry,
,,,,,"[14.7, 54.8]",,,,,,,,,,,,0.946287,,,,,,,,,,,,,ee33cd2d-8575-43f1-ad74-12187903f729,3154,,"[12.8, 54.8]",3825886,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,195,Rayo Vallecano,360,"['25ef5356-dde9-4963-81a7-46f177552109', 'a16010ab-0d4c-45cf-8c14-3a22a306e839']",27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:27.284,Carry,
,,,,,"[27.3, 57.9]",,,,,,,,,,,,0.24900301,,,,,,,,,,,,,b7c84f3d-a1ce-4f66-8407-034e3e0bac27,3157,,"[27.1, 56.6]",3825886,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,195,Rayo Vallecano,360,"['4ca47bae-fa60-45ea-b871-b6e81e802227', '712d5fe5-7357-4180-b739-5a8db3c6aeaa']",29,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:40:29.285,Carry,
