50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31655a3f-eb6c-4123-b265-078bcc71118d,2881,,"[114.0, 38.7]",3825881,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Forward,181,Espanyol,214,['27821429-c2ac-47b9-a81d-9490135dc8d6'],7,,,,,,,,,,,,,,,,Espanyol,214,00:46:07.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b0c0cb6-7668-4a0f-8326-4c0d26cbfc08,2886,,"[49.8, 67.5]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,182,Espanyol,214,['ebe3c9a1-929e-45dd-8bce-418518b4d99a'],0,,,,,,,,,,,,,,,,Espanyol,214,00:47:00.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b01c0309-dcfd-4f93-ba40-154f70686545,2888,,"[50.2, 27.5]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,182,Espanyol,214,['7a902b39-e58e-49c4-930e-3a04794f7b15'],5,,,,,,,,,,,,,,,,Espanyol,214,00:47:05.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf58da37-be66-4a1c-b9df-0048f00aa069,2891,,"[67.5, 23.0]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salvador Sevilla López,24072.0,Right Center Midfield,182,Espanyol,214,['6b4bf0d5-549e-4d73-8364-b2c9589b6d0b'],7,,,,,,,,,,,,,,,,Espanyol,214,00:47:07.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b80e66e-3e2e-4d4d-b681-92f3e91b2878,2894,,"[57.1, 41.4]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,182,Espanyol,214,['340b3093-c192-4004-b71e-89393ddba81f'],10,,,,,,,,,,,,,,,,Espanyol,214,00:47:10.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f30e4ff-6d65-4f49-bfea-aae0c53e2ebd,2897,,"[64.1, 58.1]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,182,Espanyol,214,['863553fc-3972-4f75-8631-b94856b6644a'],12,,,,,,,,,,,,,,,,Espanyol,214,00:47:12.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab2cd31c-dd7f-4798-9d14-73f8cc02751a,2900,,"[54.3, 42.5]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,182,Espanyol,214,['3a198bfd-20cf-477a-a440-4525f8ef691b'],17,,,,,,,,,,,,,,,,Espanyol,214,00:47:17.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e8da746-e725-464c-a103-904e8b4cf006,2903,,"[64.0, 21.2]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,182,Espanyol,214,['8ac25496-b44d-4ca7-b1e6-27bb28b97a5e'],19,,,,,,,,,,,,,,,,Espanyol,214,00:47:19.290,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85046299-6464-4923-bfb0-51666c0e45b5,2906,,"[92.0, 2.1]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Arsenio Pérez González,6838.0,Left Midfield,182,Espanyol,214,['050e7e23-3468-4c35-aca8-c148adfccbeb'],24,,,,,,,,,,,,,,,,Espanyol,214,00:47:24.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167ecf60-49bd-40b1-a225-13793a743337,2908,,"[33.0, 55.4]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,182,Espanyol,214,['14c533fd-94c3-4402-bd09-4c1f40cb7623'],26,,,,,,,,,,,,,,,,Granada,1049,00:47:26.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a987d29e-8b99-440c-9fdd-309e480b6b46,2915,,"[35.9, 51.2]",3825881,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mamadou Sylla Diallo,23924.0,Right Midfield,183,Granada,1049,['dfa9838b-702b-43a8-ad26-81caaa0b864f'],59,,,,,,,,,,,,,,,,Espanyol,214,00:47:59.250,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42f2a392-488d-4f32-ac17-d81786afc33b,2917,,"[56.8, 37.5]",3825881,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salvador Sevilla López,24072.0,Right Center Midfield,183,Granada,1049,['d91e840c-94b5-499b-a289-f06990490fca'],2,,,,,,,,,,,,,,,,Espanyol,214,00:48:02.143,Ball Receipt*,
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,8c460d01-839e-4668-9d46-30eaf3e9fef5,9,,"[95.1, 65.2]",3825881,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Moreno Balaguero,6766.0,Center Forward,2,Espanyol,214,['fafcbedf-b0eb-479f-9021-11bdba7e03b3'],8,,,,,,,,,,,,,,,,Espanyol,214,00:00:08.136,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,93de6f51-5865-42d5-9649-36efe5a18f34,81,,"[50.4, 20.7]",3825881,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Abraham González Casanova,27148.0,Left Center Midfield,7,Granada,1049,['0f881dd0-5f3d-428c-b469-8b1f51be8554'],23,,,,,,,,,,,,,,,,Espanyol,214,00:02:23.159,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,93629a78-69fd-47f8-98e9-7d7ebedd4e91,170,,"[25.8, 19.8]",3825881,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,10,Espanyol,214,['ff6677ee-efa0-420c-a003-0dbb5e0014f1'],49,,,,,,,,,,,,,,,,Granada,1049,00:04:49.240,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,b873ac49-2e02-47c1-ad97-7b76dac4d309,189,,"[45.9, 13.4]",3825881,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,12,Espanyol,214,['60dbf04b-db69-42ab-9f4d-82cef773e3b1'],13,,,,,,,,,,,,,,,,Espanyol,214,00:05:13.034,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1e2364a2-07f5-44eb-9c84-76a5c56aa70f,257,,"[90.6, 57.7]",3825881,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssef El-Arabi,27109.0,Right Center Forward,18,Granada,1049,['32b41227-b1da-4450-84cf-c87426ca0b56'],18,,,,,,,,,,,,,,,,Granada,1049,00:07:18.376,Duel,True
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6ff8e524-786e-4186-bb13-1f4927fc75db,400,,"[93.8, 38.3]",3825881,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Forward,22,Espanyol,214,['08b74180-6c82-4790-94b4-3a0060dab556'],1,,,,,,,,,,,,,,,,Espanyol,214,00:11:01.369,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,36dccb60-ece5-4e5e-a327-4fbd85ecba93,410,,"[13.4, 44.9]",3825881,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,23,Granada,1049,['73e4adb0-14cd-4046-b5bb-410b22bb0989'],6,,,,,,,,,,,,,,,,Granada,1049,00:11:06.431,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,47ed2a82-288c-456b-b131-ba49345757a2,478,,"[57.0, 21.4]",3825881,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,27,Espanyol,214,['ad4e7dcc-6110-4fb9-a9c1-3bcc383c1c72'],29,,,,,,,,,,,,,,,,Espanyol,214,00:12:29.171,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,3e5ed4c0-3413-4c33-b3bd-05df02479991,522,,"[97.7, 56.7]",3825881,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Right Center Forward,28,Granada,1049,['f65256e0-9758-43e6-91f2-5ec6b3869765'],19,,,,,,,,,,,,,,,,Granada,1049,00:13:19.645,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,86e48b96-d954-4cd9-ac44-23cddb23b50d,559,,"[80.4, 63.4]",3825881,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,29,Granada,1049,['363e3171-5f7a-4875-b1e8-574d70263a9b'],20,,,,,,,,,,,,,,,,Granada,1049,00:14:20.959,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7e91d001-8665-4bf7-8acc-a7cadbf38ee7,619,,"[34.1, 41.8]",3825881,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,32,Granada,1049,['f0a87341-34bf-4c02-8a8e-7cf72d93b578'],51,,,,,,,,,,,,,,,,Granada,1049,00:15:51.919,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,5e845f34-a95e-4976-8673-134b9b4941ee,672,,"[55.8, 9.1]",3825881,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Asensio Willemsen,5719.0,Right Center Midfield,34,Granada,1049,['8a9f821b-1848-4ce9-97ec-4898637ec16b'],58,,,,,,,,,,,,,,,,Espanyol,214,00:16:58.726,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,71d1994b-7e45-4da4-aa0a-49fd22a51af5,691,,"[114.9, 47.0]",3825881,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Álvaro González Soberón,6762.0,Right Center Back,36,Espanyol,214,['14d47a9b-4a33-4143-ad74-5336d826bef8'],17,,,,,,,,,,,,,,,,Espanyol,214,00:18:17.172,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f7741971-0410-4e83-bb9e-4c9928ac07c6,697,,"[78.2, 76.8]",3825881,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,37,Granada,1049,['f4f2b88c-08d7-43fc-8e1a-3cda9d5d00bb'],40,,,,,,,,,,,,,,,,Espanyol,214,00:18:40.303,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9c4d7f89-e9f4-4ac7-84e1-2985ba3f1c0b,715,,"[38.8, 60.1]",3825881,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,39,Granada,1049,['57bd8234-f2d8-44c6-b7bc-1f9c495891c5'],14,,,,,,,,,,,,,,,,Granada,1049,00:19:14.979,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,1d2ac14b-9e13-4198-a2bf-04caaf8e7755,754,,"[33.6, 76.5]",3825881,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hernán Arsenio Pérez González,6838.0,Right Midfield,40,Granada,1049,['460192d1-36cc-4de1-a54c-a9622c33ffb7'],1,,,,,,,,,,,,,,,,Espanyol,214,00:20:01.524,Duel,True
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,0456c222-002c-4e0b-a77e-31b233c89d93,765,,"[4.0, 70.4]",3825881,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,41,Granada,1049,['e1eef81e-22b9-4f80-bff8-4a1e543dfa43'],23,,,,,,,,,,,,,,,,Espanyol,214,00:20:23.246,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,5db58b77-2a6a-4166-a01b-3f276e468cf2,769,,"[73.0, 48.4]",3825881,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,42,Espanyol,214,['4ffbe145-baa0-41ad-ad69-abf5abcc5d6c'],50,,,,,,,,,,,,,,,,Espanyol,214,00:20:50.816,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,cb15ea3f-4714-4e2d-934b-237451ef5e4d,772,,"[86.0, 39.4]",3825881,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Moreno Balaguero,6766.0,Center Forward,42,Espanyol,214,['2798bc25-7db5-40ac-b9b1-1e7d0e9989ac'],54,,,,,,,,,,,,,,,,Espanyol,214,00:20:54.826,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,aef4ceb8-ec3b-484d-a629-8731252f23f8,779,,"[63.1, 48.9]",3825881,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hernán Arsenio Pérez González,6838.0,Right Midfield,42,Espanyol,214,['4dca2db2-f939-401d-adc5-79d4fd2b23cb'],57,,,,,,,,,,,,,,,,Espanyol,214,00:20:57.732,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,39a6401c-8b94-4a30-8555-9931eba104a8,789,,"[64.0, 67.3]",3825881,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Midfield,43,Granada,1049,['4f2fcfed-dc9d-4f77-9f24-36b55d5f1392'],2,,,,,,,,,,,,,,,,Espanyol,214,00:21:02.246,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,239b2b3b-ddc5-4406-b52f-a9e98732e8cd,811,,"[26.5, 9.9]",3825881,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,46,Espanyol,214,['21d908ba-cc2a-4135-95e4-94983e3e48d6'],46,,,,,,,,,,,,,,,,Espanyol,214,00:21:46.819,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f13f47e1-d408-401f-8ead-8376f1f5097d,819,,"[60.5, 24.7]",3825881,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,46,Espanyol,214,['b7db15ec-30e0-45f2-b86f-025966435e71'],51,,,,,,,,,,,,,,,,Espanyol,214,00:21:51.561,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1b0512c7-e41a-4a4b-ab38-9d0a56b0d1fe,836,,"[94.4, 29.0]",3825881,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,46,Espanyol,214,['65de294b-4828-413d-96fc-4340e3d48b62'],19,,,,,,,,,,,,,,,,Espanyol,214,00:22:19.541,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,a91365c8-3f2b-48df-a879-e051407ae309,877,,"[10.6, 67.4]",3825881,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,49,Granada,1049,['c10a0e91-d128-4e66-aab5-5e8446fa23c3'],49,,,,,,,,,,,,,,,,Granada,1049,00:22:49.099,Duel,True
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,be957ca2-a96e-4dd2-ab77-996ef24e4123,882,,"[101.0, 11.0]",3825881,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,49,Granada,1049,['8d9b0d92-4b88-4299-b104-cb942bf536c2'],51,,,,,,,,,,,,,,,,Espanyol,214,00:22:51.046,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0fda83d9-13bc-4162-9d5a-14291d2a7b52,885,,"[41.2, 72.3]",3825881,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Barral Torres,26248.0,Left Center Forward,50,Granada,1049,['711fd3fe-d095-4ffb-883b-124cacfaa2e6'],10,,,,,,,,,,,,,,,,Granada,1049,00:23:10.065,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6bab69d7-133d-4ba8-afef-92c63ab3b632,902,,"[77.3, 61.2]",3825881,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef El-Arabi,27109.0,Right Center Forward,51,Granada,1049,['9e9c3a9e-19ed-4a2f-8199-f525da068c46'],31,,,,,,,,,,,,,,,,Granada,1049,00:23:31.823,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,85f9909e-a523-4691-9d84-7d82a0b1a13e,917,,"[8.5, 53.9]",3825881,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,53,Granada,1049,['5656d29e-69a8-4fc0-927c-66595836e6fc'],45,,,,,,,,,,,,,,,,Granada,1049,00:23:45.569,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2b3b749b-8b9e-4da0-bdbd-b39b60530c5a,994,,"[53.2, 14.6]",3825881,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,58,Granada,1049,['33efe7fc-d832-4d4b-b417-7a6ec273b2fd'],24,,,,,,,,,,,,,,,,Espanyol,214,00:26:24.500,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,ce65b5df-bc3d-4e86-82d3-b2afca0081e3,1011,,"[10.1, 52.2]",3825881,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,59,Espanyol,214,['2e8e24f1-30f8-4e86-b464-40dc46d82600'],40,,,,,,,,,,,,,,,,Espanyol,214,00:26:40.100,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9be8458c-afd3-4a09-8fab-e5f451a8b039,1145,,"[9.3, 38.5]",3825881,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Rodríguez Lombán,6702.0,Right Center Back,66,Espanyol,214,['37fcca6e-1182-47f7-8776-8ad2f782d1b8'],34,,,,,,,,,,,,,,,,Granada,1049,00:31:34.898,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,939780d1-2749-4b5b-b511-57a8b08f0eea,1237,,"[80.1, 60.6]",3825881,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssef El-Arabi,27109.0,Right Center Forward,71,Granada,1049,['a96e27b4-f7d7-4dfc-89da-8f80a0c54b8d'],6,,,,,,,,,,,,,,,,Granada,1049,00:36:06.502,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,34a29730-4447-4550-9a20-1155a10fff74,1265,,"[103.5, 24.0]",3825881,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,73,Granada,1049,['e7fc3af9-4f31-47e5-be23-7913fdfcf32c'],25,,,,,,,,,,,,,,,,Espanyol,214,00:36:25.772,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,62c656c4-8ad3-4deb-b23b-6b18260b28e6,1275,,"[9.2, 24.8]",3825881,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Duarte Sánchez,6612.0,Left Back,74,Granada,1049,['78d9473a-fea6-4896-b922-56d5a53d52ae'],25,,,,,,,,,,,,,,,,Espanyol,214,00:37:25.891,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,bf74a041-7aed-4dbe-8b14-429564785f77,1285,,"[4.5, 20.7]",3825881,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enzo Pablo Roco Roco,16456.0,Left Center Back,74,Granada,1049,['c6d235b7-be12-4d44-9227-6885f70da7ba'],36,,,,,,,,,,,,,,,,Espanyol,214,00:37:36.366,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f41368bc-e114-453e-9ef3-9bd262faadc7,1287,,"[114.2, 49.0]",3825881,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Youssef El-Arabi,27109.0,Right Center Forward,75,Granada,1049,['9de4a6db-bbf6-4c7d-ae89-9b113b3259cb'],33,,,,,,,,,,,,,,,,Granada,1049,00:38:33.580,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,86bb61eb-bfbf-4f0a-b29f-3c0f53f6f13c,1298,,"[14.1, 43.0]",3825881,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Álvaro González Soberón,6762.0,Right Center Back,75,Granada,1049,['63953636-7b3e-4289-b7aa-9017d8fd5f33'],45,,,,,,,,,,,,,,,,Espanyol,214,00:38:45.310,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,f055eccb-0c32-4372-a4db-ddbf51879b14,1318,,"[18.6, 73.0]",3825881,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,77,Granada,1049,['76ea4f3e-bde6-4267-9131-38d9ba742dd9'],43,,,,,,,,,,,,,,,,Espanyol,214,00:39:43.248,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,fc1e8695-06bf-4fb6-a260-a5940afda8fd,1327,,"[11.1, 46.0]",3825881,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,77,Granada,1049,['19ccab83-1730-48f0-b3c9-1695c48ee8af'],53,,,,,,,,,,,,,,,,Espanyol,214,00:39:53.039,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,b6277ebe-ec60-4c29-8a87-0dd146ad3a59,1387,,"[20.5, 5.4]",3825881,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,79,Espanyol,214,['a3a5ef26-1c39-459f-ada6-826463614ffe'],19,,,,,,,,,,,,,,,,Granada,1049,00:42:19.755,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,c3d34437-f5f6-46c8-ab50-5311267067ec,1468,,"[86.3, 13.9]",3825881,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssef El-Arabi,27109.0,Right Center Forward,86,Granada,1049,['7877c5b8-a04a-4d4c-bf31-98c0c386117d'],56,,,,,,,,,,,,,,,,Granada,1049,00:45:56.445,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2b0c83c4-d14d-440f-9036-178dd2e0e114,1590,,"[84.9, 10.6]",3825881,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Isaac Ajayi Success,6918.0,Left Midfield,93,Granada,1049,['3d7c9385-7d7e-42cf-8020-b7673ca92e9e'],9,,,,,,,,,,,,,,,,Granada,1049,00:03:09.791,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,bfb1e08b-f17b-4198-98b2-cb8eeb8da62a,1608,,"[21.5, 2.5]",3825881,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Franco Alviz,6624.0,Left Midfield,94,Espanyol,214,['199d581b-8948-4852-ab78-203d1447c0b9'],27,,,,,,,,,,,,,,,,Espanyol,214,00:03:27.974,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,8709c896-835a-4ec5-ad39-79b838c1363c,1685,,"[49.2, 26.1]",3825881,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Duarte Sánchez,6612.0,Left Back,101,Granada,1049,['73085174-59a1-432f-be40-e1aff6ebcad9'],3,,,,,,,,,,,,,,,,Espanyol,214,00:07:03.176,Duel,True
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,87fb0e27-232a-4844-b21b-ab80cda9e649,1689,,"[57.8, 56.9]",3825881,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hugo Miguel Almeida Costa Lopes,20064.0,Right Back,101,Granada,1049,['409dd080-2fb0-404a-aa0d-328045539638'],7,,,,,,,,,,,,,,,,Granada,1049,00:07:07.233,Duel,True
,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,19bc7120-34c1-4636-abf3-0288ec7001ed,1708,,"[62.4, 4.3]",3825881,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isaac Ajayi Success,6918.0,Left Midfield,102,Espanyol,214,['fa11bc98-7662-4dfc-86fe-afc5eb2d1c56'],22,,,,,,,,,,,,,,,,Granada,1049,00:07:22.589,Duel,True
