bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6b751e8f-651f-4a9b-9d08-36f021c7e57c,336,,"[88.8, 60.7]",3825821,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Wing,19,Athletic Club,215,,26,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:26.520,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e86f5941-aa94-4161-9ae0-ab265858a4db,378,,"[75.8, 71.4]",3825821,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Rico Moreno,6656.0,Left Defensive Midfield,21,Athletic Club,215,['a88bd8bf-5646-41c0-bdce-b60a52c37365'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:52.170,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c72c993a-6e8d-42cd-89f2-d145d89d6d8e,403,,"[59.3, 35.7]",3825821,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,22,Espanyol,214,['d77093df-fce2-4920-9b95-6d5dd6978e8d'],39,,,,,,,,,,,,,,,,,Espanyol,214,00:09:39.281,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,77d6bf63-f400-4f98-a42f-f035a7157868,418,,"[41.8, 67.7]",3825821,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,22,Espanyol,214,,56,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:56.769,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,17640658-71b1-42f7-a1b4-d51a94bc6fe3,426,,"[34.1, 67.5]",3825821,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,23,Athletic Club,215,,0,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:00.195,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,48798b7a-ffa4-4f45-acf9-f55d6af147dd,471,,"[75.8, 4.4]",3825821,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,24,Athletic Club,215,,53,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:53.859,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f74cb35b-8f1f-49e4-aeef-714e54a196c9,493,,"[9.0, 49.4]",3825821,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pau López Sabata,6792.0,Goalkeeper,24,Athletic Club,215,['4949d54e-f0d3-4d16-80f9-55409fc957fc'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:11:16.877,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,feccd093-ec62-4bbb-8ed8-946ad8a04508,505,,"[56.7, 50.6]",3825821,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Back,24,Athletic Club,215,['06823d7d-bf7a-42a6-89aa-547918a3f0dd'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:11:41.710,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0218a64-b894-416b-b665-4292407bbace,527,,"[22.1, 60.0]",3825821,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,24,Athletic Club,215,['1a36f9e8-4aae-4062-900a-678b884afb69'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:05.222,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0b7de92e-16b1-4b63-8dca-820b769403da,537,,"[17.6, 68.0]",3825821,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,26,Athletic Club,215,['01164401-da53-49c6-a802-10a3f89ad86d'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:28.748,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dc594215-ad1f-43da-ab78-8498718f1cf7,552,,"[53.0, 10.2]",3825821,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,26,Athletic Club,215,,44,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:44.071,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aea58994-28b2-4de1-b802-0fddc3ac175b,583,,"[90.8, 55.3]",3825821,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,26,Athletic Club,215,,16,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:16.583,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4e3a757c-76a0-4482-9d91-4f93b31baf3a,597,,"[61.0, 45.4]",3825821,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro González Soberón,6762.0,Right Back,27,Espanyol,214,,4,,,,,,,,,,,,,,,,,Espanyol,214,00:14:04.542,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,52e60fa6-9835-460e-a2a8-a800dbe2d8ad,627,,"[99.1, 61.5]",3825821,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,30,Athletic Club,215,,45,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:45.370,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,92565d93-bf31-45c5-9799-ecbc444e307c,636,,"[54.4, 17.7]",3825821,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Papa Kouly Diop,6867.0,Center Defensive Midfield,32,Espanyol,214,,14,,,,,,,,,,,,,,,,,Espanyol,214,00:15:14.341,Ball Recovery,
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,305909ca-d706-4834-a732-62e141c112b1,641,,"[25.1, 57.5]",3825821,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,32,Espanyol,214,,19,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:19.153,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a9afb1a4-fcfb-4ab3-a09f-a6c156dc9890,651,,"[54.4, 65.8]",3825821,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,33,Athletic Club,215,,33,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:33.996,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d4c02929-fe62-4983-866e-40c94e733f50,734,,"[55.3, 43.8]",3825821,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,40,Athletic Club,215,,58,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:58.313,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,75786d96-23b2-4e37-92de-1bdb28f6c5d3,789,,"[6.1, 37.0]",3825821,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,40,Athletic Club,215,"['e9bedc72-2ef5-417e-b8be-6e1090c0d6d2', 'f377a8a7-e137-4f8e-b309-713713d1df78']",40,,,,,,,,,,,,,,,,,Espanyol,214,00:19:40.677,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f27b27e-88ea-44b8-b683-e9880de39cf7,793,,"[110.2, 53.9]",3825821,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Wing,40,Athletic Club,215,,42,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:42.069,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c801c81a-81e1-4bb4-82a2-4305b030913a,801,,"[110.5, 39.5]",3825821,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,40,Athletic Club,215,['8374dd87-ea09-4b98-8bcf-dd4d98461ca9'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:44.465,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f985c43b-d070-419d-aca5-f8c15b625eae,810,,"[30.8, 10.9]",3825821,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,42,Athletic Club,215,['8fac942a-23f6-49e2-9ac6-e6c86bea5363'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:53.578,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f0f1a776-1645-43c7-985f-378875136dc3,864,,"[92.9, 24.0]",3825821,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Center Defensive Midfield,43,Espanyol,214,['506df3eb-7b29-49bf-a046-2a7e9fb7ae50'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:21:37.279,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,69d2eeff-f3e3-4afd-969a-d3fd8b43e304,885,,"[27.4, 21.3]",3825821,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,44,Espanyol,214,['46e8413d-106a-4822-a52f-00696e50e725'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:07.843,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dc0279c5-97ee-4b20-a0b2-f57ccd972959,932,,"[9.5, 44.7]",3825821,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,46,Espanyol,214,['3e872830-4b65-493f-ba6a-b2cad9a6692a'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:51.759,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4bcb686e-9a6e-49db-8f52-5726846cd089,1001,,"[15.9, 44.8]",3825821,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,51,Athletic Club,215,['81b0fbb1-4dbb-4b69-a98f-b230225919b2'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:46.510,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15396c44-8bae-4dea-8299-f4a3e2bc1d62,1025,,"[29.6, 3.9]",3825821,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,52,Espanyol,214,['b76edc72-2a29-4fa7-9714-d2a1e8c9c035'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:25:13.202,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4db53d1a-7d40-476d-874d-b33c0d882d4c,1076,,"[15.3, 47.4]",3825821,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,56,Espanyol,214,,41,,,,,,,,,,,,,,,,,Espanyol,214,00:26:41.441,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d9a8ccdc-890b-4e3d-b331-aad81ea31ecd,1116,,"[99.6, 44.2]",3825821,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,57,Espanyol,214,,27,,,,,,,,,,,,,,,,,Espanyol,214,00:27:27.723,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f67ebfa6-8717-4ca1-bf7e-b0a9aabd88fa,1140,,"[22.5, 23.6]",3825821,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,60,Espanyol,214,['35cf48dd-20ab-4af6-ad79-0dabb2485985'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:23.688,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,55be8b4b-905f-4f22-9bc9-03b8996ad735,1207,,"[89.3, 32.3]",3825821,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,65,Athletic Club,215,,43,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:43.330,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1125efcb-79b1-4834-95fa-46f3d61be1f2,1225,,"[88.8, 29.7]",3825821,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,65,Athletic Club,215,,58,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:58.762,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f651cc0-e12f-4d90-bb98-66ba974c5fc8,1251,,"[63.8, 66.8]",3825821,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Center Forward,67,Espanyol,214,,32,,,,,,,,,,,,,,,,,Espanyol,214,00:31:32.424,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,41f2d0d4-810d-480f-9927-2d2e057e6e8d,1264,,"[6.1, 35.6]",3825821,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,67,Espanyol,214,['2f013303-1917-4096-a956-5665bd6fc4fb'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:45.667,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7619a938-49a0-4185-871f-2597cc163bc2,1373,,"[21.7, 13.5]",3825821,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Íñigo Lekue Martínez,6392.0,Left Wing,73,Espanyol,214,['abc25a78-558e-4562-b7e0-4c3c16a7b775'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:41.089,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dda45465-8382-4943-a1d3-3938838bd671,1378,,"[115.8, 77.5]",3825821,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hernán Arsenio Pérez González,6838.0,Left Wing,73,Espanyol,214,,44,,,,,,,,,,,,,,,,,Espanyol,214,00:34:44.584,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a69ecb94-6999-4e91-b4d1-eb5b2d6de075,1400,,"[97.7, 49.1]",3825821,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Asensio Willemsen,5719.0,Right Wing,75,Espanyol,214,,30,,,,,,,,,,,,,,,,,Espanyol,214,00:36:30.192,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ba4ca0f-bde5-47ef-b7a3-299a4b78d103,1465,,"[27.0, 30.5]",3825821,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,82,Espanyol,214,,29,,,,,,,,,,,,,,,,,Espanyol,214,00:38:29.261,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ab3e90b1-b5c9-491c-abbd-c001bade0a0c,1501,,"[59.7, 62.9]",3825821,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Wing,84,Espanyol,214,,20,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:20.830,Ball Recovery,
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,3144abc8-66f3-40fb-b82d-171e689c2183,1575,,"[68.0, 24.4]",3825821,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,88,Athletic Club,215,,42,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:42.598,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70763cec-21aa-45a8-bd7a-7d7a4c382eac,1576,,"[62.9, 19.0]",3825821,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Lekue Martínez,6392.0,Left Wing,88,Athletic Club,215,,44,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:44.014,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e01650dc-24cf-4e84-aff1-19ed467365b8,1589,,"[75.1, 67.3]",3825821,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,88,Athletic Club,215,,57,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:57.415,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cacb05dc-b30e-4d6d-b1e2-aebbc1ab20d7,1605,,"[81.8, 72.6]",3825821,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,88,Athletic Club,215,['561ec6c9-97d2-4843-9b30-e0553baef1b7'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:09.898,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a55738f9-9b25-467b-98e2-28f28555ccce,1655,,"[86.9, 44.5]",3825821,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,92,Espanyol,214,['a8ef29c3-b7b0-4341-8986-4de04b9bb38b'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:42:03.562,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2c3932be-05b9-48a8-8b7f-53d73774b082,1667,,"[109.0, 25.1]",3825821,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,92,Espanyol,214,,11,,,,,,,,,,,,,,,,,Espanyol,214,00:42:11.711,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,957ba0c9-5305-4ea6-a507-d83448324509,1675,,"[110.1, 7.3]",3825821,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marco Asensio Willemsen,5719.0,Right Wing,94,Espanyol,214,,58,,,,,,,,,,,,,,,,,Espanyol,214,00:42:58.567,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ba93f381-789f-4447-b479-5758498da06f,1685,,"[93.2, 32.4]",3825821,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hernán Arsenio Pérez González,6838.0,Left Wing,95,Espanyol,214,['97c02202-0cd1-4401-bf8d-5f184123afe1'],19,,,,,,,,,,,,,,,,,Espanyol,214,00:43:19.548,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4d40a562-17bb-44ec-80e4-459f71dc3d59,1831,,"[52.6, 3.0]",3825821,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Left Wing,104,Espanyol,214,,44,,,,,,,,,,,,,,,,,Espanyol,214,00:00:44.508,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4d859672-35e7-4c67-a3ee-f5b42e168193,1871,,"[69.5, 49.0]",3825821,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Eraso Goñi,6606.0,Center Attacking Midfield,108,Espanyol,214,,19,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:19.709,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,df3f43ed-9199-47f2-8f58-99fcd400f9ce,1880,,"[3.5, 4.2]",3825821,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Duarte Sánchez,6612.0,Left Back,108,Espanyol,214,['6c7aa38d-d690-43c4-8ee4-89fe3b155dbb'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:02:29.972,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,03cd76eb-acc2-48ea-a582-0327b04efc2e,1897,,"[66.8, 6.0]",3825821,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Right Wing,109,Espanyol,214,"['ccc76930-eace-4139-9020-5bb698ecb7c4', 'cf0b9ada-227a-4f7a-89a3-43138bb5810f']",48,,,,,,,,,,,,,,,,,Espanyol,214,00:02:48.124,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,05a02f1e-8a03-4c97-9338-562ef7ac5fac,1907,,"[14.3, 67.6]",3825821,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Wing,110,Athletic Club,215,,3,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:03.656,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4627b5d3-5eed-4847-a643-3f0c6ae7dec8,1927,,"[98.9, 22.7]",3825821,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,110,Athletic Club,215,,22,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:22.164,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45deb942-9acf-400e-a89d-fed60b510f3e,1931,,"[16.5, 4.6]",3825821,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abraham González Casanova,27148.0,Left Center Midfield,110,Athletic Club,215,,28,,,,,,,,,,,,,,,,,Espanyol,214,00:03:28.354,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7295455b-51cd-444e-944e-6e8f897647de,1974,,"[24.7, 9.2]",3825821,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Enzo Pablo Roco Roco,16456.0,Right Center Back,113,Athletic Club,215,['c13d9678-822a-453b-aa55-3ca000718c81'],1,,,,,,,,,,,,,,,,,Espanyol,214,00:05:01.968,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,46429b1d-e17a-4c5f-b737-738c66e90ef6,1980,,"[57.7, 63.7]",3825821,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Rico Moreno,6656.0,Left Defensive Midfield,113,Athletic Club,215,['47cf5ffa-9c9a-46ad-9d69-6cbacb36779a'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:13.376,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1fcd4922-1bbc-4ea7-8ffb-96a415a8163d,2012,,"[85.5, 8.7]",3825821,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,114,Espanyol,214,,49,,,,,,,,,,,,,,,,,Espanyol,214,00:05:49.244,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ac5d9c77-c579-4698-8de7-6ffea8b2a77a,2030,,"[23.1, 62.9]",3825821,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Wing,115,Athletic Club,215,['a1730781-f38a-44af-8d5b-bd424c4bee3d'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:01.038,Ball Recovery,
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,9e433db0-72f9-475b-964d-522916926a13,2043,,"[51.2, 73.2]",3825821,51,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Wing,115,Athletic Club,215,,6,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:06.727,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6a1871f0-4a8c-4aaa-92d1-b4df834414a4,2106,,"[71.3, 61.9]",3825821,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,121,Athletic Club,215,['8a6218c1-c694-4b08-b04f-e7c8015e5636'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:33.382,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d6299410-ce49-4f7c-9220-0da222fb5366,2145,,"[65.1, 38.6]",3825821,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Defensive Midfield,123,Athletic Club,215,['3503ba96-fc2a-49e3-a3a4-94c445865207'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:03.294,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f2beecf1-a4e0-4d1b-83a1-b0cd659aa60f,2254,,"[57.7, 41.0]",3825821,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,129,Athletic Club,215,['b21ef897-fc6c-41bf-ba4f-fe1ee960a7e2'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:51.147,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e8e91c0a-d780-4995-82a1-8595bb0592d6,2274,,"[32.4, 72.9]",3825821,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,130,Athletic Club,215,['959a5dee-5f22-41fe-a88c-9088176bb3fd'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:14:41.109,Ball Recovery,True
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,fc6729b7-1454-4ca7-bf30-53da079c3d63,2328,,"[56.1, 39.1]",3825821,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,131,Espanyol,214,,26,,,,,,,,,,,,,,,,,Espanyol,214,00:15:26.133,Ball Recovery,
