bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,73a790e8-c263-476f-bc00-7000e9ef8010,1721,,,"[108.5, 55.3]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Romero Alconchel,7782.0,Left Wing,113,RC Deportivo La Coruña,219,['b7dea2ad-1043-4b58-bf51-38a0a9887149'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:19.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a0ebcc-c606-43c0-8c8c-d04ae77403fd,1725,,,"[27.9, 45.1]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Right Wing,114,Getafe,216,['9c8b26c9-936e-4e37-9dce-a2fa16127ba8'],21,,,,,,,,,,,,,,,,,Getafe,216,00:06:21.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4909498-b2b2-481e-9b6d-d2b9bbfc7157,1729,,,"[15.8, 52.2]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,114,Getafe,216,['2cd1c858-2f94-4b65-903e-855d7534a317'],24,,,,,,,,,,,,,,,,,Getafe,216,00:06:24.483,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f34027a3-11b4-4751-90e1-9320efd7c258,1731,,,"[48.0, 52.0]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,114,Getafe,216,['70277842-0d0a-435b-92bc-da82cafd8a2e'],26,,,,,,,,,,,,,,,,,Getafe,216,00:06:26.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a96ae2f1-a0c2-4ba3-8949-cfaf980e498d,1735,,,"[89.1, 24.7]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,115,RC Deportivo La Coruña,219,"['10b61c42-8406-492f-b979-3948e2d79993', 'f21c9da1-c2df-42a7-b921-f295f4e02dc9']",28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:28.112,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,8074e707-ad08-46cb-a29e-3c0b9a6dd47b,1737,,,"[77.8, 30.4]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,115,RC Deportivo La Coruña,219,['c09c38b5-5ffc-4b97-8cf0-121060545577'],29,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:29.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc4c492-c138-4d6b-8f27-f52bb7973c02,1740,,,"[92.7, 33.5]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Wing,115,RC Deportivo La Coruña,219,['dd06b994-5641-425e-9a7b-f64351e61d9d'],33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:33.065,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,435ced7a-7497-4d93-a7ab-e79eb21dea0e,1742,,,"[92.4, 49.1]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,115,RC Deportivo La Coruña,219,['50c5dce0-74de-4337-9886-a3e854519056'],34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:34.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2294b2-54eb-4d9f-be48-e7822b97c1ff,1747,,,"[95.6, 18.5]",3825712,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Álvaro Vázquez García,24035.0,Center Forward,116,Getafe,216,"['cf22f5ee-33ca-4388-98a5-422e1ac351f0', 'e0ba6437-3cd4-4ba3-ab19-4aeb38c62bc2']",40,,,,,,,,,,,,,,,,,Getafe,216,00:06:40.370,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a821b57-a29e-4608-992a-5f0dcf5a2fdc,1751,,,"[76.4, 49.6]",3825712,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,117,RC Deportivo La Coruña,219,['16ec459d-9ac9-41b9-a550-857be89c33d5'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:22.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c841db5-1b78-437d-b83b-3c8f8a85a92a,1753,,,"[91.8, 65.4]",3825712,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico Nicolás Cartabia,6728.0,Right Wing,117,RC Deportivo La Coruña,219,['c89eb9d8-f252-48e8-a83f-61ebff82fbdd'],24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:24.958,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1b436829-9d1c-4cca-8cdd-7c64ae3b37fa,1757,,,"[112.5, 38.3]",3825712,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pérez Martínez,6732.0,Center Forward,117,RC Deportivo La Coruña,219,['d3bf9e0d-11df-41d7-8da0-1a487c255870'],30,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:30.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d460cb20-12e0-4fb1-a597-7453eb98d108,1761,,,"[74.9, 56.5]",3825712,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Álvaro Vázquez García,24035.0,Center Forward,118,Getafe,216,['b03eb9ce-91d2-44a8-ab24-2f8901849cd8'],36,,,,,,,,,,,,,,,,,Getafe,216,00:07:36.615,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,db9768d5-75ed-44cc-809f-f731ac38b454,1768,,,"[61.5, 7.5]",3825712,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,119,RC Deportivo La Coruña,219,['b9a51952-5c6c-40a9-98b6-508e7fbda0d9'],58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:58.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,85f13f4b-0bec-433e-ac86-434aa2057d7d,1772,,,"[40.2, 39.7]",3825712,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,120,Getafe,216,"['242fa2a6-dbc4-4a27-bcc9-b09db660b60e', '71f1587d-f44a-481e-91b3-fa9c201a9962']",3,,,,,,,,,,,,,,,,,Getafe,216,00:08:03.199,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd4406c-8034-4cd3-9f41-db5a9b6f2d71,1775,,,"[70.5, 23.7]",3825712,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,120,Getafe,216,['433077e9-1120-4c33-a830-7d43606cd2d1'],7,,,,,,,,,,,,,,,,,Getafe,216,00:08:07.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5da1f64c-f532-40d3-8139-2ef0c387751f,1780,,,"[67.9, 5.5]",3825712,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,120,Getafe,216,['e3a8eff0-3e05-43f8-8926-042c5c58db94'],10,,,,,,,,,,,,,,,,,Getafe,216,00:08:10.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,215463d1-3ff3-46dd-b5f2-b2be2c296557,1784,,,"[95.3, 3.5]",3825712,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Lafita Castillo,26020.0,Left Wing,120,Getafe,216,['04376bd3-d170-4492-a401-8119d34d66f2'],12,,,,,,,,,,,,,,,,,Getafe,216,00:08:12.582,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,183c000b-2315-4aeb-bb32-3bf75e271ca6,1792,,,"[76.1, 67.8]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,121,RC Deportivo La Coruña,219,['ecc6c126-94e1-479b-b72b-12848c5e4b72'],5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:05.358,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5b74c9ba-9536-47e1-ac05-7ade702b19aa,1795,,,"[57.0, 13.5]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,121,RC Deportivo La Coruña,219,['0e713578-a071-4c29-bccb-e17e630e85c7'],7,,,,,,,,,,,,,,,,,Getafe,216,00:09:07.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f93315d3-4f38-4b25-87a4-e525c3e8abc7,1797,,,"[66.2, 56.0]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,121,RC Deportivo La Coruña,219,['b9c90523-9216-4e75-bf43-70a38b559aed'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:08.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c753f46-b521-4af7-8287-b93e8ebbc910,1800,,,"[13.2, 49.7]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,122,Getafe,216,['99858e1a-f8d0-494a-97ca-24e2322cd607'],13,,,,,,,,,,,,,,,,,Getafe,216,00:09:13.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e268d33-c838-41a7-8c0c-902bd3c0c923,1803,,,"[23.6, 60.8]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Vergini,27403.0,Right Center Back,122,Getafe,216,['b455f8db-0fd1-4668-abc2-ba2dc31a2930'],18,,,,,,,,,,,,,,,,,Getafe,216,00:09:18.281,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4b8e5660-fe00-4974-9400-8ef0dbf1459e,1806,,,"[61.2, 74.9]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,122,Getafe,216,['b52f839e-a80f-475f-aa97-4317a871bbcb'],23,,,,,,,,,,,,,,,,,Getafe,216,00:09:23.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,557436b7-9791-480a-a302-03d7473790de,1809,,,"[79.9, 70.0]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,123,Getafe,216,['52a97780-5353-4bad-87b1-00591470be62'],34,,,,,,,,,,,,,,,,,Getafe,216,00:09:34.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,936a581b-c5d0-4047-be67-44472b29c476,1812,,,"[112.1, 58.2]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Vázquez García,24035.0,Center Forward,123,Getafe,216,['37e5b634-8244-4c48-90f5-6572a7ed545b'],38,,,,,,,,,,,,,,,,,Getafe,216,00:09:38.011,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,64d3f22b-d83d-410f-a372-a8df49eee4d0,1814,,,"[98.9, 52.5]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,123,Getafe,216,['cf1909d4-0ec7-4614-bca6-9dd98dc08d81'],38,,,,,,,,,,,,,,,,,Getafe,216,00:09:38.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,71441986-8877-4335-b4ae-724829af02a7,1819,,,"[66.4, 59.3]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,124,RC Deportivo La Coruña,219,['4f9e5cac-b194-4e59-951e-1c037b656f60'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:47.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,36a101dc-296d-4b89-b59a-a36b18f6b1f2,1821,,,"[70.5, 77.1]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,124,RC Deportivo La Coruña,219,['b06fb221-dfaf-462a-ba69-5d2bda53f3f5'],49,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:49.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6f220918-9498-4bdd-bc61-b416322952bd,1824,,,"[69.2, 51.0]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,124,RC Deportivo La Coruña,219,['93b68c4e-a0bc-41b2-810f-f8928bad95a0'],54,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:54.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cec3dc2b-b5b9-4c2a-bf59-13bac2b57708,1827,,,"[68.8, 12.0]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,124,RC Deportivo La Coruña,219,['e6101def-b980-46b7-be1e-1865fcca26cf'],57,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:57.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,42973703-2d7e-4034-866d-e84bd5bfcb94,1830,,,"[85.6, 6.5]",3825712,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,124,RC Deportivo La Coruña,219,['3623612d-f470-4ea1-a179-c50c47600c9c'],59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:59.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0c41aba8-0dda-4d1e-9b75-196a21302d4a,1833,,,"[70.2, 12.5]",3825712,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,124,RC Deportivo La Coruña,219,['73972920-af78-4938-997b-060f68379916'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:03.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9d87e9-87a7-42d3-b5d8-da0c51521bb8,1836,,,"[74.4, 3.9]",3825712,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,124,RC Deportivo La Coruña,219,['f2b8868b-bbb4-453e-bda1-74fcb69a5317'],5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:05.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9667e27b-474e-4b54-9f06-cebc6eb88a74,1840,,,"[38.7, 27.9]",3825712,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,124,RC Deportivo La Coruña,219,['dd815f4b-72c8-499c-a7b3-412dbfe3e3e5'],11,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:11.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e8e94e9-7928-4a78-9875-b371879f8e8c,1843,,,"[49.7, 67.8]",3825712,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,124,RC Deportivo La Coruña,219,['b6e5fdaf-3b64-469f-aae6-c0996714b85b'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:14.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ffcc94b9-f4a8-4f1f-bda3-636329d4f35c,1846,,,"[94.1, 76.8]",3825712,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,124,RC Deportivo La Coruña,219,['09c54cf9-ebe9-4fc4-8e82-22c811391963'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:19.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ae956f6d-73cf-4bc1-b0cc-9b143699ff7c,1849,,,"[94.8, 70.7]",3825712,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Wing,124,RC Deportivo La Coruña,219,"['3b6f9b80-f028-4cbe-8b56-8b037ef86adf', 'e05acf33-13f3-4d34-a5e3-5bd80699f38d']",21,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:21.317,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,75f1f33d-d460-46de-9aab-8f466f3e0337,1854,,,"[73.8, 32.8]",3825712,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,125,Getafe,216,['d9b4536d-e9e1-412d-ad9e-92645b69924f'],56,,,,,,,,,,,,,,,,,Getafe,216,00:10:56.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5095ea-169e-44e5-b60c-5d64bf9db516,1856,,,"[57.5, 27.1]",3825712,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,126,RC Deportivo La Coruña,219,['a99d9202-c8bd-4ea4-a68d-fc4d27f2d070'],58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:58.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8366abba-98d7-4458-888d-2b076fb6547a,1859,,,"[79.4, 17.2]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,126,RC Deportivo La Coruña,219,['9509ce6a-d412-4878-a001-251deb308c0f'],0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:00.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d00be3a-6c01-4c85-bff8-6d9acc8f1e8d,1863,,,"[103.6, 35.4]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Wing,126,RC Deportivo La Coruña,219,"['44e1f275-18a4-4cf0-b19e-40b81493d9b2', '8a4cbbb6-f42f-44c1-83ba-929ad70b51e6']",5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:05.889,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,c8bd72e5-1037-43f1-87ce-e28eb7271316,1871,,,"[70.5, 76.6]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,126,RC Deportivo La Coruña,219,['0d633eef-0676-44a0-af1e-2624b8f396f6'],12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:12.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7f4e966e-fc4f-47af-9575-0d16cadbf23c,1874,,,"[85.6, 78.5]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,126,RC Deportivo La Coruña,219,['384fd57b-86a7-420a-90f9-bd7b1850ac49'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:14.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e7abc50-a980-45ae-b9f0-566b91dd572a,1878,,,"[78.2, 63.6]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,126,RC Deportivo La Coruña,219,['35c867e1-16eb-4254-8945-cc2454f6a49c'],17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:17.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4119362-b2c1-4e75-8021-e81ce80aa4be,1882,,,"[56.3, 78.0]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,126,RC Deportivo La Coruña,219,['2e92d13a-368d-464e-9458-424970b04222'],20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:20.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a63179b3-4b65-44fa-9ebb-c429e3ac5a40,1885,,,"[51.5, 63.1]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,126,RC Deportivo La Coruña,219,['bddc872a-3b84-4a2b-85bc-09b5f050266e'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:22.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3fc3bf-ee93-4e9e-af74-584ff2be9b01,1889,,,"[50.3, 14.3]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,126,RC Deportivo La Coruña,219,['34e96f4e-4b09-48ed-b67d-72aae7146e10'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:27.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2898441e-3622-430b-ab06-18a7a614c9be,1892,,,"[81.3, 7.3]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,126,RC Deportivo La Coruña,219,['b5f16ba6-a1d8-4d79-b5f0-9c8325e24082'],32,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:32.385,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,16ef5688-84cd-4cf0-aedf-68a235db4a2a,1896,,,"[80.9, 22.1]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Romero Alconchel,7782.0,Left Wing,126,RC Deportivo La Coruña,219,['556e529a-1c5a-489c-b702-f0eacbe58558'],34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:34.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1aa38b0a-2700-4be3-b0ad-ed76f0f8b840,1903,,,"[67.9, 22.1]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,126,RC Deportivo La Coruña,219,['48671d22-cdc1-4959-ae5c-e3ba21707e8e'],37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:37.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e6eefc7-1ebc-494b-90af-f74183ca0ff1,1906,,,"[87.9, 75.8]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,126,RC Deportivo La Coruña,219,['a4b8b233-3399-496b-81e2-babd1094ed8a'],41,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:41.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa4ada31-1b9b-4bc2-aea2-8eb4767191a5,1909,,,"[91.8, 49.9]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,126,RC Deportivo La Coruña,219,['a2be5d80-481a-499e-9603-b0658f97e041'],46,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:46.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d2bc6f12-4cf7-4ff5-be1b-31d051bc6b23,1912,,,"[100.0, 54.3]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,126,RC Deportivo La Coruña,219,['7795ff49-6279-4cbf-9387-b09bb8eede93'],48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:48.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7b875c51-2b19-4b18-be73-14c443d3e00d,1920,,,"[107.6, 60.5]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,126,RC Deportivo La Coruña,219,['bf6218c0-7e73-456f-9478-f362321bcc4f'],52,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:52.726,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d9175a30-6516-4e4b-8b82-b86cbe5740de,1922,,,"[113.2, 44.2]",3825712,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,126,RC Deportivo La Coruña,219,['2c294f31-e94c-4401-bfe8-56b7a8c9ddf2'],56,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:56.583,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3ce6bf9e-c887-4c93-8e5c-78e53f44e2f9,1924,,,"[34.5, 74.9]",3825712,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,127,Getafe,216,['a3e846b1-ce8a-4937-badc-371f03f883a2'],16,,,,,,,,,,,,,,,,,Getafe,216,00:12:16.377,Ball Receipt*,
