50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.728956,,,,,,,,,,,,,,,,a58d7bcb-7676-4bf9-9934-7cf5f7fb6ce6,126,,,"[13.7, 50.0]",3825870,2,,,,,0.35701767,,Right Foot,,,,"[70.0, 71.0]",,High Pass,,60.089016,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,8,Athletic Club,215,"['05c8c499-a23e-483d-8fa7-64a9e618da3f', '451afc42-1292-4dbc-98da-36c2154d5207']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:49.956,Pass,True
,,,,,,,,,,,,,,,,,,1.032963,,,,,,,,,,,,,,,,99428cb9-b3af-4e4d-88e9-9ae4e2cd20e3,129,,,"[70.0, 71.0]",3825870,2,,,,True,0.0,,,,,,"[86.6, 71.0]",,High Pass,,16.6,,Incomplete,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,8,Athletic Club,215,"['8a27a861-0cff-4409-80ec-13120e364d9a', 'a329b98b-59c6-4f8b-8af4-e13d5f3772e1']",52,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:52.685,Pass,True
,,,,,,,,,,,,,,,,,,1.938572,,,,,,,,,,,,,,,,b93e37eb-cd31-413d-b889-307c58245479,132,,,"[29.4, 11.7]",3825870,2,,,,,2.3234606,,Right Foot,,,,"[10.2, 32.2]",,Ground Pass,,28.087185,,,,Sergio Álvarez Conde,6884.0,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,9,Celta Vigo,209,['1b959ed4-1d76-4612-bdf8-097349cebbd9'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:55.404,Pass,
,,,,,,,,,,,,,,,,,,1.039336,,,,,,,,,,,,,,,,6281efac-4b42-4dfb-8592-01cc6ace482b,135,,,"[9.4, 36.2]",3825870,2,,,,,0.1061568,,Right Foot,,,,"[21.6, 37.5]",,Ground Pass,,12.269067,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,9,Celta Vigo,209,['e4ce8e29-9405-458e-be1e-bbb27703999d'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:59.755,Pass,
,,,,,,,,,,,,,,,,,,2.037193,,,,,,,,,,,,,,,,e05372fe-aefd-4205-95de-5efb61cc534c,138,,,"[21.6, 37.5]",3825870,3,,,,,3.0525432,,Right Foot,,,,"[10.4, 38.5]",,Ground Pass,,11.2445545,,,,Sergio Álvarez Conde,6884.0,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,9,Celta Vigo,209,['cfcafbb3-71b6-43ea-9b86-87db2c712008'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:01.123,Pass,
,,,,,,,,,,,,,,,,,,3.344224,,,,,,,,,,,,,,,,849f3e4e-2cbc-4321-9043-2267f02a3a85,141,,,"[12.2, 38.0]",3825870,3,,,,,-0.43528643,,Right Foot,,,,"[69.4, 11.4]",,High Pass,,63.082485,,,,Pedro Pablo Hernández,6801.0,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,9,Celta Vigo,209,['860aebfe-0cbc-4bef-93ea-630240ea17b3'],5,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:05.097,Pass,
,,,,,,,,,,,,,,,,,,1.420808,,,,,,,,,,,,,,,,1151477e-93f6-469c-8055-1d44e2140c52,144,,,"[69.4, 11.4]",3825870,3,,,,True,1.0456878,,,,,,"[76.7, 24.0]",,High Pass,,14.561936,,,,Iago Aspas Juncal,5217.0,,,,,,1,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,9,Celta Vigo,209,"['21f1ed7b-8b49-4693-8889-347be8622bd1', '864a2c85-c090-446c-96d5-d3f59f281674']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:08.441,Pass,True
,,,,,,,,,,,,,,,,,,3.213405,,,,,,,,,,,,,,,,5589d3dc-e7a4-4378-b198-3c93260839d0,147,,,"[76.7, 24.0]",3825870,3,,,,,-0.24285777,,Left Foot,,,,"[98.9, 18.5]",,High Pass,,22.87116,,,,Manuel Agudo Durán,6724.0,,,Through Ball,True,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,9,Celta Vigo,209,['e1a7122e-9672-43c4-8b65-de8c5d24084f'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:09.942,Pass,
,,,,,,,,,,,,,,,,,,0.815232,,,,,,,,,,,,,,,,c47a50c3-7d07-406c-aa9e-278f76a4930c,150,,,"[107.7, 21.6]",3825870,3,,,,,1.9163519,,Left Foot,,,,"[105.0, 29.1]",,Ground Pass,,7.971198,,Incomplete,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,9,Celta Vigo,209,['fd5ccaf5-6bd7-48ff-9508-5f586c403439'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:14.797,Pass,
,,,,,,,,,,,,,,,,,,0.704591,,,,,,,,,,,,,,,,fd5ccaf5-6bd7-48ff-9508-5f586c403439,151,,,"[15.1, 51.0]",3825870,3,,,,,2.36743,,Right Foot,,,,"[10.6, 55.4]",,Ground Pass,,6.293648,,Incomplete,,Óscar de Marcos Arana,6649.0,,,,,Interception,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,9,Celta Vigo,209,"['34e46c71-61c0-48c8-b5de-d1d6f1599d65', '5c441631-6292-4640-a68a-d8471059ecbf', 'c47a50c3-7d07-406c-aa9e-278f76a4930c']",15,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:15.612,Pass,
,,,,,,,,,,,,,,,,,,0.220025,,,,,,,,,,,,,,,,d5c42135-6116-4de3-a60b-36917d959a19,161,,,"[26.7, 71.7]",3825870,3,,,,,-0.2837941,,Right Foot,,,,"[29.1, 71.0]",,Ground Pass,,2.5,,Incomplete,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,10,Athletic Club,215,['40b2d851-2730-4f00-a4d9-ae3d3373f5d8'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:21.697,Pass,
,,,,,,,,,,,,,,,,,,1.685574,,,,,,,,,,,,,,,,01770fa6-be54-413e-be1f-1c970612e8f2,165,,,"[32.0, 56.1]",3825870,3,,,,,-1.3195363,,Right Foot,,,,"[36.8, 37.4]",,Ground Pass,,19.306217,,Incomplete,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,10,Athletic Club,215,"['5c6a526c-627d-47ad-a9dc-9a7d3800b65d', '81fb7d0c-d99d-48cb-9da9-d3760ae66518']",24,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:24.086,Pass,
,,,,,,,,,,,,,,,,,,1.095832,,,,,,,,,,,,,,,,65a73409-43fc-46be-a61e-f227c53f0068,169,,,"[86.6, 38.5]",3825870,3,,,,,1.1402692,,Right Foot,,,,"[92.8, 52.0]",,Ground Pass,,14.8556385,,,,Manuel Agudo Durán,6724.0,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,11,Celta Vigo,209,['8bff2b94-44e4-48a3-9575-2d358a764a6a'],26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:26.363,Pass,
,,,,,,,,,,,,,,,,,,2.210006,,,,,,,,,,,,,,,,9fb9f474-add0-409d-acf1-a140ba9446cf,173,,,"[115.5, 59.3]",3825870,3,,,,,-1.6715469,34c66017-239b-42e2-93c6-14f433c64b27,Right Foot,True,,,"[111.8, 22.7]",,High Pass,,36.786545,,,,Fabián Ariel Orellana Valenzuela,7105.0,True,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,11,Celta Vigo,209,"['4c088456-2237-41c7-bad6-3644e42c4acc', '8f853624-dd26-4754-a642-d044982037b4']",32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:32.815,Pass,True
,,,,,,,,,,,,,,,,,,3.292309,,,,,,,,,,,,,,,,a2841c3b-7afb-4bd3-a00d-64b29787644c,178,,,"[6.0, 44.0]",3825870,4,,,,,-0.25335124,,Right Foot,,,,"[70.5, 27.3]",,High Pass,,66.62687,,,,Raúl García Escudero,6391.0,,,,,Goal Kick,1,From Goal Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,12,Athletic Club,215,['38700054-557c-4199-8f0c-fa41648437bc'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:14.467,Pass,
,,,,,,,,,,,,,,,,,,1.579647,,,,,,,,,,,,,,,,4eddcbe2-e21e-4461-b5cb-981be56e217a,181,,,"[70.5, 27.3]",3825870,4,,,,True,0.7441844,,,,,,"[80.6, 36.6]",,High Pass,,13.72953,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Goal Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,12,Athletic Club,215,"['5d5f63c2-923f-4e68-97b8-25dd17f54cc8', 'e5b13750-93c0-4eed-ade9-f434cdd3b476', 'eb1365c8-a70a-4962-ba82-4cd1d0dc3f17']",17,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:17.759,Pass,True
,,,,,,,,,,,,,,,,,,1.645841,,,,,,,,,,,,,,,,e5b13750-93c0-4eed-ade9-f434cdd3b476,183,,,"[39.5, 43.5]",3825870,4,,,,,-0.044415217,,Head,,,,"[57.5, 42.7]",,High Pass,,18.017769,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,Recovery,1,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,12,Athletic Club,215,"['478ffd2d-6779-4395-a629-c93b16f924db', '4eddcbe2-e21e-4461-b5cb-981be56e217a', '7e6c4be1-765b-4890-9d39-354bf722ba93']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:19.339,Pass,
,,,,,,,,,,,,,,,,,,4.062645,,,,,,,,,,,,,,,,7e6c4be1-765b-4890-9d39-354bf722ba93,185,,,"[62.6, 37.4]",3825870,4,,,,,-1.2372508,,Head,,,,"[70.5, 14.6]",,High Pass,,24.129856,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,Recovery,1,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,12,Athletic Club,215,"['e0a35291-a076-480f-9299-1b6719ffca44', 'e5b13750-93c0-4eed-ade9-f434cdd3b476']",20,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:20.985,Pass,
,,,,,,,,,,,,,,,,,,1.106876,,,,,,,,,,,,,,,,75fbb888-4af2-4397-957b-03f744da99af,190,,,"[70.7, 1.0]",3825870,4,,True,,,2.1112158,,Left Foot,,,,"[63.2, 13.5]",,Ground Pass,,14.57738,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Free Kick,1,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,13,Athletic Club,215,['9f321cf4-c78e-4460-a7fa-7cfafac8226c'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:31.944,Pass,
,,,,,,,,,,,,,,,,,,1.432295,,,,,,,,,,,,,,,,482ff25d-4ea6-48aa-b20b-23792b1dc09b,192,,,"[63.2, 13.5]",3825870,4,,,,,1.472591,,Right Foot,,,,"[65.2, 33.8]",,Ground Pass,,20.398285,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,13,Athletic Club,215,['191b91d6-96da-4d9d-9578-a00c6ace0b8e'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:33.376,Pass,
,,,,,,,,,,,,,,,,,,2.307352,,,,,,,,,,,,,,,,eca3b509-4a27-4b4d-abf5-3507bc5d13d7,195,,,"[63.7, 39.0]",3825870,4,,,,,1.5801711,,Right Foot,,,,"[63.4, 71.0]",,Ground Pass,,32.001408,,,,Eneko Bóveda Altube,6386.0,,,,,,1,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,13,Athletic Club,215,['0e8ff124-8539-403f-9e6a-337159f5a464'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:36.421,Pass,
,,,,,,,,,,,,,,,,,,1.007039,,,,,,,,,,,,,,,,90885fd6-cafa-47db-b794-a9b42bfabce9,198,,,"[68.9, 71.0]",3825870,4,,,,,0.26434243,,Right Foot,,,,"[82.2, 74.6]",,Ground Pass,,13.778606,,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Free Kick,Eneko Bóveda Altube,6386.0,Right Center Back,13,Athletic Club,215,['56bb770f-d8c0-45f5-b4fb-5725005df5e3'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:42.018,Pass,
,,,,,,,,,,,,,,,,,,0.95382,,,,,,,,,,,,,,,,5b59e892-97f6-405d-b98b-201c772be6f7,202,,,"[81.9, 73.8]",3825870,4,,,,,-1.5358455,,Right Foot,,,,"[82.4, 59.5]",,Ground Pass,,14.308739,,Incomplete,,,,,,,,,1,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,13,Athletic Club,215,"['86ff3c9b-c946-4e08-8ce7-df8962fe710b', 'f577ea8d-775f-48d7-bd50-aa99ab9eb16f']",43,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:43.780,Pass,True
,,,,,,,,,,,,,,,,,,1.13687,,,,,,,,,,,,,,,,3408bae2-0ed4-4017-8047-a224065a5ce8,205,,,"[50.4, 18.2]",3825870,4,,,,,0.77080065,,Left Foot,,,,"[64.3, 31.7]",,Ground Pass,,19.376791,,,,Iago Aspas Juncal,5217.0,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,14,Celta Vigo,209,['2e47decb-33cc-4a5f-a46f-a28bd7d3638e'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:46.746,Pass,
,,,,,,,,,,,,,,,,,,1.03195,,,,,,,,,,,,,,,,e8936d46-b338-4ab5-811c-a06d843cec70,208,,,"[64.3, 32.2]",3825870,4,,,,,1.9357095,,Right Foot,,,,"[60.9, 41.1]",,Ground Pass,,9.527329,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,14,Celta Vigo,209,['9549623b-699e-4bfe-9b28-d0c6d3e8e415'],48,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:48.206,Pass,
,,,,,,,,,,,,,,,,,,0.859234,,,,,,,,,,,,,,,,db6d6b9b-8185-4f90-85f3-8d3fb747a0d7,217,,,"[63.2, 38.5]",3825870,4,,,,,0.23753463,,Right Foot,,,,"[72.7, 40.8]",,Ground Pass,,9.774457,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,15,Athletic Club,215,['73b18bb0-a7f3-49a5-84ea-6de1714ac79c'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:52.549,Pass,
,,,,,,,,,,,,,,,,,,1.126776,,,,,,,,,,,,,,,,0fb5576a-7864-4db6-83cf-4db5574226f5,220,,,"[70.7, 28.3]",3825870,4,,,,,-1.4887028,,Left Foot,,,,"[72.0, 12.5]",,Ground Pass,,15.853391,,,,Raúl García Escudero,6391.0,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,15,Athletic Club,215,['c703c1bb-5c40-4d52-bb60-e9448f3ea0ba'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:55.339,Pass,
,,,,,,,,,,,,,,,,,,1.30119,,,,,,,,,,,,,,,,0af9f760-cbef-461a-b024-b8d9ba0f6449,223,,,"[76.1, 10.4]",3825870,4,,,,,-0.61172694,,Right Foot,,,,"[89.5, 1.0]",,Ground Pass,,16.368261,,,,Iker Muniain Goñi,6842.0,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,15,Athletic Club,215,['cf6d693a-961b-4073-a120-0669bb92639c'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:57.923,Pass,
,,,,,,,,,,,,,,,,,,0.761225,,,,,,,,,,,,,,,,f1dc7586-0216-4785-be10-1347249c4fb8,226,,,"[89.5, 1.0]",3825870,5,,,,,2.9829373,,Right Foot,,,,"[84.5, 1.8]",,Ground Pass,,5.063596,,,,Raúl García Escudero,6391.0,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,15,Athletic Club,215,['95ae08e4-a513-447b-a3c4-d6d7afacd494'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:01.717,Pass,
,,,,,,,,,,,,,,,,,,1.126831,,,,,,,,,,,,,,,,79976abc-8312-4dc8-9066-7cae99024b18,229,,,"[81.1, 2.8]",3825870,5,,,,,2.876083,,Right Foot,,,,"[69.7, 5.9]",,Ground Pass,,11.813974,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,15,Athletic Club,215,['6e946499-a2df-4a1e-90e9-b8e2c1e7717c'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:03.494,Pass,
,,,,,,,,,,,,,,,,,,1.041513,,,,,,,,,,,,,,,,7025580c-f605-4da1-87ab-23d250021848,232,,,"[67.6, 6.5]",3825870,5,,,,,1.1428478,,Left Foot,,,,"[70.2, 12.2]",,Ground Pass,,6.264982,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,15,Athletic Club,215,['85b1a24c-2d75-4b61-a53e-5fe063b0e0eb'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:06.100,Pass,
,,,,,,,,,,,,,,,,,,0.953935,,,,,,,,,,,,,,,,ee42288c-2cb1-46b8-8ff5-146925ed09d5,235,,,"[70.2, 12.2]",3825870,5,,,,,-0.99399775,,Right Foot,,,,"[75.6, 3.9]",,Ground Pass,,9.90202,,,,Raúl García Escudero,6391.0,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,15,Athletic Club,215,['931e9d4c-f0a3-46f6-9612-3a9eb691fd7d'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:07.323,Pass,
,,,,,,,,,,,,,,,,,,1.611552,,,,,,,,,,,,,,,,70403a5b-e4dc-436e-b3bb-00763c770a13,239,,,"[62.4, 20.0]",3825870,5,,,,,1.5268686,,Right Foot,,,,"[63.2, 38.2]",,Ground Pass,,18.217573,,,,Mikel San José Domínguez,6389.0,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,15,Athletic Club,215,"['04bc422c-bd6d-4f67-bc2a-993e658d88f6', '9a2353cf-199a-425c-9a85-ad8b75cf3181']",13,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:13.539,Pass,True
,,,,,,,,,,,,,,,,,,2.168763,,,,,,,,,,,,,,,,3ca7bc12-b9e6-4e5b-ac78-f372fcf28d08,242,,,"[69.7, 43.9]",3825870,5,,,,,0.6015336,,Right Foot,,,,"[103.5, 67.1]",,Low Pass,,40.996098,,,,Óscar de Marcos Arana,6649.0,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,15,Athletic Club,215,['909a768a-264c-42b7-bba9-b3e3706466d0'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:16.661,Pass,
,,,,,,,,,,,,,,,,,,2.678964,,,,,,,,,,,,,,,,da64f445-e3e9-4c73-a2a2-e3b48de0be39,245,,,"[114.9, 67.4]",3825870,5,,,,,-1.4634519,,Right Foot,True,,,"[119.9, 21.0]",,High Pass,,46.668617,,Out,,,,,True,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,15,Athletic Club,215,,21,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:21.404,Pass,
,,,,,,,,,,,,,,,,,,2.780802,,,,,,,,,,,,,,,,927f2e85-5733-4562-9a45-ec805816bf33,246,,,"[7.0, 44.1]",3825870,5,,,,,0.070306465,,Right Foot,,,,"[78.0, 49.1]",,High Pass,,71.17584,,Incomplete,,Pedro Pablo Hernández,6801.0,,,,,Goal Kick,1,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,16,Celta Vigo,209,"['168da843-de11-4322-a358-4c295b4b9f75', '33a7bf5c-2fe1-4586-81fe-712ea7f88c4d']",56,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:56.521,Pass,
,,,,,,,,,,,,,,,,,,0.793222,,,,,,,,,,,,,,,,168da843-de11-4322-a358-4c295b4b9f75,249,,,"[42.1, 31.0]",3825870,5,,,,True,0.63314646,,,,,,"[53.0, 39.0]",,High Pass,,13.520725,,,,Mikel San José Domínguez,6389.0,,,,,Interception,1,From Goal Kick,Eneko Bóveda Altube,6386.0,Right Center Back,16,Celta Vigo,209,"['723335bc-14a5-40dc-b23a-ba0216354780', '927f2e85-5733-4562-9a45-ec805816bf33', '9911d262-9e8a-4d08-8eac-73c5adbd05ba']",59,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:59.302,Pass,True
,,,,,,,,,,,,,,,,,,1.578556,,,,,,,,,,,,,,,,2058c1bc-949d-4fa5-bbe6-380f02a4d10b,251,,,"[53.0, 39.0]",3825870,6,,,,,0.16366059,,Head,,,,"[63.9, 40.8]",,Low Pass,,11.047625,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,From Goal Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,16,Celta Vigo,209,"['9dfaf3ed-97de-405e-80c1-5d14a30b00a0', 'b2bd300f-1acc-4446-834d-bf312fd0ac58']",0,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:00.114,Pass,
,,,,,,,,,,,,,,,,,,3.288948,,,,,,,,,,,,,,,,2b1c38a9-d607-4d89-a435-0ecd9c8f1396,256,,,"[55.1, 24.5]",3825870,6,,,,,2.8765824,,Right Foot,,,,"[14.2, 35.6]",,Ground Pass,,42.379475,,,,Sergio Álvarez Conde,6884.0,,,,,,1,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,16,Celta Vigo,209,"['86b21273-5f5d-415f-91e0-f0d9944baa18', 'e73d285f-8870-45e6-9e48-4cf75c3d6d1d']",3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:03.528,Pass,True
,,,,,,,,,,,,,,,,,,1.367766,,,,,,,,,,,,,,,,a70f2c83-7ea6-4a4d-b1bc-722aed2d7b96,259,,,"[18.2, 37.2]",3825870,6,,,,,-0.32529664,,Right Foot,,,,"[35.1, 31.5]",,Ground Pass,,17.835358,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,1,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,16,Celta Vigo,209,['99802361-dfc7-411e-bb64-6ffa915a5563'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:08.036,Pass,
,,,,,,,,,,,,,,,,,,1.489995,,,,,,,,,,,,,,,,65f1ee47-52e5-4299-9e90-629e8d1aac05,261,,,"[35.1, 31.5]",3825870,6,,,,,1.9068999,,Right Foot,,,,"[24.2, 62.7]",,Ground Pass,,33.049206,,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,1,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,16,Celta Vigo,209,['4f971df0-bf9b-4398-92d7-0152310b81fe'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:09.404,Pass,
,,,,,,,,,,,,,,,,,,1.269063,,,,,,,,,,,,,,,,eccb625f-1335-4662-a93f-4f384defb837,264,,,"[24.7, 62.7]",3825870,6,,,,,-0.50658065,,Right Foot,,,,"[41.1, 53.6]",,Ground Pass,,18.755533,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,1,From Goal Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,16,Celta Vigo,209,['e10e2899-9e40-440f-bb76-00f8a8cf654e'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:11.582,Pass,
,,,,,,,,,,,,,,,,,,2.272313,,,,,,,,,,,,,,,,cf85aa62-3435-408c-9da4-2caf9aaf436a,266,,,"[41.1, 53.6]",3825870,6,,,,,0.4776654,,Right Foot,,,,"[66.6, 66.8]",,Ground Pass,,28.713934,,Incomplete,,Daniel Wass,6797.0,,,,,,1,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,16,Celta Vigo,209,"['1a35dc44-21ff-441a-a47a-c7d618cdeeed', 'bf5af22e-be5d-4ec8-b6f3-d498d86bf6f7']",12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:12.851,Pass,
,,,,,,,,,,,,,,,,,,1.412434,,,,,,,,,,,,,,,,1a35dc44-21ff-441a-a47a-c7d618cdeeed,268,,,"[53.5, 13.3]",3825870,6,,,,,-0.67998827,,Left Foot,,,,"[69.7, 0.2]",,High Pass,,20.833866,,Out,,,,,,,,Recovery,1,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,16,Celta Vigo,209,['cf85aa62-3435-408c-9da4-2caf9aaf436a'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:15.123,Pass,
,,,,,,,,,,,,,,,,,,1.548398,,,,,,,,,,,,,,,,acad4885-2b23-49b0-9abd-1f2fb620ed7b,269,,,"[53.3, 80.0]",3825870,6,,,,,-0.40629432,,,,,,"[70.5, 72.6]",,High Pass,,18.724316,,,,Pedro Pablo Hernández,6801.0,,,,,Throw-in,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,17,Celta Vigo,209,['467122f8-1d0c-421e-8bce-720673eda3e6'],28,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:28.680,Pass,
,,,,,,,,,,,,,,,,,,1.668927,,,,,,,,,,,,,,,,4ee1e23b-6e55-48a6-8e53-057f5941b391,271,,,"[70.5, 72.6]",3825870,6,,,,,-0.032040313,,Head,,,,"[86.1, 72.1]",,High Pass,,15.60801,,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,1,From Throw In,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,17,Celta Vigo,209,"['c194ca8f-fa12-4d98-ac86-a7c3d0c74c20', 'fbe1378c-1937-4ce5-87f3-c4adff168262']",30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:30.228,Pass,
