50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[64.7, 32.7]",,,,,,,,,,,,7.20478,,,,,,,,,,,,,,,,2fbf5bfb-284a-4159-900c-72ee8be98df5,1100,,,"[22.2, 28.1]",3825896,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,62,Levante UD,221,"['10981b13-44c6-4c9e-a6df-92dad8dcfb7a', '7f026f0d-92d3-4de5-a668-e9252290c637']",41,,,,,,,,,,,,,,,,,,Granada,1049,00:29:41.563,Carry,
,,,,,,"[76.2, 11.6]",,,,,,,,,,,,1.866549,,,,,,,,,,,,,,,,5ba52419-df2b-4593-8cbd-04a4d7528f9c,1103,,,"[63.9, 13.7]",3825896,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,62,Levante UD,221,"['1a7cde49-bdf6-4af5-a61a-1fe5a8c8279a', 'fb01f82c-0056-4f0f-9e86-aa604cb2660e']",50,,,,,,,,,,,,,,,,,,Granada,1049,00:29:50.243,Carry,
,,,,,,"[45.1, 33.8]",,,,,,,,,,,,0.943695,,,,,,,,,,,,,,,,9ec87a4d-6967-4c9b-801e-89af03c3ef01,1106,,,"[38.6, 35.0]",3825896,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joan Verdú Fernández,26211.0,Right Midfield,62,Levante UD,221,"['4e771174-144d-48c6-837f-dd08232b3ca7', 'de2a5221-8750-4db4-b48f-5bb285131110']",54,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:54.862,Carry,
,,,,,,"[64.3, 18.3]",,,,,,,,,,,,1.456471,,,,,,,,,,,,,,,,3d640a2e-ee50-41dc-9be8-1e4b807429b3,1109,,,"[55.0, 21.6]",3825896,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Left Midfield,62,Levante UD,221,"['11757660-51aa-43a1-93d1-bf17683a9169', 'ab997697-f1e9-4442-ba45-95a1b6473ad7']",57,,,,,,,,,,,,,,,,,,Levante UD,221,00:29:57.553,Carry,
,,,,,,"[97.5, 22.7]",,,,,,,,,,,,5.733535,,,,,,,,,,,,,,,,27d6c109-bcbf-4127-9728-6bef3937be65,1112,,,"[77.3, 7.0]",3825896,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,62,Levante UD,221,"['529eae57-c205-424b-b74a-8c29b0ef62d3', 'a99b77f9-50f1-420d-affd-f136acad1aff']",0,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:00.073,Carry,
,,,,,,"[53.6, 22.7]",,,,,,,,,,,,4.407618,,,,,,,,,,,,,,,,bded4291-5924-4a19-96e7-336b4f8f9074,1118,,,"[63.1, 7.8]",3825896,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Navarro Pedrós,26012.0,Left Center Back,64,Levante UD,221,"['215997e9-27c0-498b-9ef2-10da22f186d1', 'c5bb2a14-8521-4aa7-ab9f-d61cce6bfe1a']",54,,,,,,,,,,,,,,,,,,Levante UD,221,00:30:54.421,Carry,
,,,,,,"[56.2, 62.7]",,,,,,,,,,,,1.934918,,,,,,,,,,,,,,,,e1b04026-d8d4-44ba-833c-b07f32c12266,1121,,,"[49.3, 56.7]",3825896,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,64,Levante UD,221,"['70d94ff0-3b24-430f-ade7-9a7a4a3c65c5', 'a3e335cd-21d0-4a74-a658-044a509ead68']",1,,,,,,,,,,,,,,,,,,Levante UD,221,00:31:01.183,Carry,
,,,,,,"[15.4, 45.6]",,,,,,,,,,,,12.827567,,,,,,,,,,,,,,,,1fd985d6-370b-4ebc-b733-eb00bf616578,1125,,,"[10.8, 47.7]",3825896,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,65,Granada,1049,"['1531ac74-581d-40c6-8b05-efc3fdd29fb4', 'c633ea91-3bf7-4f37-9f74-fc9defe18647', 'e356b816-42f9-4294-9729-9fba9ff16b18']",9,,,,,,,,,,,,,,,,,,Granada,1049,00:31:09.091,Carry,True
,,,,,,"[43.4, 71.6]",,,,,,,,,,,,2.594592,,,,,,,,,,,,,,,,1a31021c-21b1-40d1-8405-828d31467cc7,1133,,,"[50.6, 69.3]",3825896,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,66,Granada,1049,"['3ee25e37-16c5-4278-99f3-1f4502fc4dee', 'b5aa1a2c-cacb-4017-b1d9-34a50d53d391', 'bd018bf3-d4b1-4d8b-ac9d-e3d55d3d1db7', 'e73f644a-f4e4-4416-9a70-b4bd435d47bd']",48,,,,,,,,,,,,,,,,,,Granada,1049,00:31:48.465,Carry,True
,,,,,,"[34.5, 53.5]",,,,,,,,,,,,0.918211,,,,,,,,,,,,,,,,ed7aee14-1b00-448b-b3a4-ef2275a549ae,1138,,,"[34.4, 55.4]",3825896,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,67,Granada,1049,"['223c8202-d137-49a5-97e7-9858c3a5ba9d', '5b4cde50-dce9-48d4-9e50-32ad943908f1']",8,,,,,,,,,,,,,,,,,,Granada,1049,00:32:08.362,Carry,
,,,,,,"[36.2, 17.0]",,,,,,,,,,,,1.079056,,,,,,,,,,,,,,,,398b22f3-3f1b-4bf9-a9cb-8df6d27519c5,1141,,,"[36.5, 21.5]",3825896,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,67,Granada,1049,"['4d63c182-a1ff-48da-b352-957868ca59e1', 'a6e9d101-4e49-42a6-91e6-99fc5daeb2e3']",11,,,,,,,,,,,,,,,,,,Granada,1049,00:32:11.323,Carry,
,,,,,,"[8.7, 71.0]",,,,,,,,,,,,0.807876,,,,,,,,,,,,,,,,a0b9c400-854d-4eb1-8559-7608957c18f7,1146,,,"[15.3, 72.4]",3825896,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carl Medjani,27656.0,Right Center Back,67,Granada,1049,"['b0db3822-f3fb-43c7-bd57-fbfdf12b5e55', 'e3094cf5-8c23-4872-9efa-083ba3f9ba68']",16,,,,,,,,,,,,,,,,,,Levante UD,221,00:32:16.890,Carry,
,,,,,,"[39.8, 57.0]",,,,,,,,,,,,1.437523,,,,,,,,,,,,,,,,edafeab9-cb37-4b38-a59c-841436fedb6b,1163,,,"[33.9, 58.2]",3825896,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Rodríguez Lombán,6702.0,Right Back,71,Granada,1049,"['000d15e4-00ed-4378-949d-e844d9309118', '3c48f199-cd2d-4764-b11b-c968fbb3a916']",16,,,,,,,,,,,,,,,,,,Granada,1049,00:35:16.780,Carry,
,,,,,,"[46.9, 28.8]",,,,,,,,,,,,2.20502,,,,,,,,,,,,,,,,ddf2ce7c-6d04-4398-bed2-72589a46ab07,1166,,,"[47.3, 30.9]",3825896,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,71,Granada,1049,"['3b626fdc-8bfd-4706-b8b2-63950f0a19d7', '69953643-529f-49b1-8e63-13fa405882e0']",19,,,,,,,,,,,,,,,,,,Granada,1049,00:35:19.658,Carry,
,,,,,,"[42.6, 10.2]",,,,,,,,,,,,0.801987,,,,,,,,,,,,,,,,f56c1d56-9148-4241-a951-2a358358e6e6,1169,,,"[36.2, 14.9]",3825896,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,71,Granada,1049,"['080a6b93-ab2d-45a7-a444-57a76595704e', '5eadbab1-7c3e-4717-906e-f12101269128', '9bbe26c1-9616-48d1-ba1f-0abea8b1bf4c']",24,,,,,,,,,,,,,,,,,,Granada,1049,00:35:24.206,Carry,True
,,,,,,"[91.4, 24.6]",,,,,,,,,,,,0.961809,,,,,,,,,,,,,,,,ce49330b-c27a-4ad0-a6ba-ebfac5e31514,1178,,,"[90.8, 22.0]",3825896,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,71,Granada,1049,"['01232f78-6681-459d-82a8-0ebfbe6b7f7e', '1aa7bad8-a2ef-42b0-a423-b57349994ed8', '97f98cd7-1f6e-4aa5-a7a4-c47270a952ad', 'f311e338-0bf2-4775-8e9c-102891550f15']",30,,,,,,,,,,,,,,,,,,Granada,1049,00:35:30.093,Carry,True
,,,,,,"[95.1, 34.5]",,,,,,,,,,,,1.068315,,,,,,,,,,,,,,,,eaccb71d-e65b-42e5-b2e7-7abb87f6cc05,1182,,,"[93.7, 37.3]",3825896,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Right Wing,71,Granada,1049,"['41156860-da88-4e70-bbac-8c8bc95f0a4a', '89473f2c-6052-4cac-8435-f3df6d77b1e6']",31,,,,,,,,,,,,,,,,,,Granada,1049,00:35:31.455,Carry,
,,,,,,"[92.5, 21.5]",,,,,,,,,,,,1.559573,,,,,,,,,,,,,,,,0a5d925b-10f4-4091-ae31-486013532f80,1185,,,"[91.9, 23.1]",3825896,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,71,Granada,1049,"['54385dd7-1b93-4ed1-b05e-8fff31943eed', 'b15f99b8-6db7-4189-b4dd-389bcb9922b6']",33,,,,,,,,,,,,,,,,,,Granada,1049,00:35:33.485,Carry,
,,,,,,"[62.8, 40.2]",,,,,,,,,,,,0.370026,,,,,,,,,,,,,,,,29802694-1319-42cd-a503-28b08161e8c2,1191,,,"[62.0, 41.7]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joan Verdú Fernández,26211.0,Right Midfield,72,Levante UD,221,"['3627300b-86df-4b63-a02f-ebdf12e56302', '65f3c7e2-a235-495b-9ff7-1b36576f7718', 'f2629d0b-1ffd-40c7-976e-02248da48584']",6,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:06.641,Carry,True
,,,,,,"[53.6, 41.0]",,,,,,,,,,,,3.228166,,,,,,,,,,,,,,,,ddbecb32-1747-4c01-85fb-e62beb058c8a,1194,,,"[61.1, 35.6]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,72,Levante UD,221,"['2a38f746-c184-4b01-9df1-615e9ecf5667', '6591db24-9600-4d69-a259-e2bf9c5689df', 'f21ce05e-0c41-464e-af2b-9fc3b5aacb45']",7,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:07.360,Carry,True
,,,,,,"[70.7, 52.0]",,,,,,,,,,,,1.012483,,,,,,,,,,,,,,,,8c30a5ba-7c36-4441-8d89-7e4db7fd146c,1198,,,"[69.8, 52.2]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giuseppe Rossi,7141.0,Left Center Forward,72,Levante UD,221,"['4ee0242c-e729-46eb-88d0-444b00eae226', '5d8079e6-ddd8-4a71-83ce-7e61f47eda47']",11,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:11.855,Carry,
,,,,,,"[77.5, 44.9]",,,,,,,,,,,,0.050174,,,,,,,,,,,,,,,,45a27980-697d-4974-b1fe-d31b926737f0,1202,,,"[77.9, 46.6]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,72,Levante UD,221,"['259a8dd9-c2cb-4192-8221-8757bda21094', '93ad42ca-a416-4ec6-acee-ae44ae697aab', 'bb1b8987-79c4-4bf3-a81d-2e12d2c7b24d']",13,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:13.825,Carry,True
,,,,,,"[45.0, 22.9]",,,,,,,,,,,,0.666118,,,,,,,,,,,,,,,,fc01f420-116b-4ea3-9239-fc388974b1de,1207,,,"[44.4, 26.0]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,72,Levante UD,221,"['a1e03854-3eea-4e21-965e-49ff11f6eef3', 'c03b0c97-2615-4979-9858-6120cabe35a8', 'c223542e-4694-45f7-9409-417f8fac644f', 'f851b5b0-1c89-4f55-ad8d-53ee1c0a13ea']",16,,,,,,,,,,,,,,,,,,Granada,1049,00:36:16.273,Carry,True
,,,,,,"[52.0, 21.3]",,,,,,,,,,,,2.3284,,,,,,,,,,,,,,,,ea3b5c67-1e72-46a0-a58e-d8c080ad38d4,1210,,,"[45.0, 22.9]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Center Attacking Midfield,72,Levante UD,221,"['3aa02986-c531-403c-ae2a-854e37fb95c8', '5a47595a-6478-4de2-b45f-d957a82a8e5e', 'a1e03854-3eea-4e21-965e-49ff11f6eef3', 'c03b0c97-2615-4979-9858-6120cabe35a8', 'f851b5b0-1c89-4f55-ad8d-53ee1c0a13ea']",16,,,,,,,,,,,,,,,,,,Granada,1049,00:36:16.940,Carry,True
,,,,,,"[66.4, 56.1]",,,,,,,,,,,,1.867826,,,,,,,,,,,,,,,,77934756-23c4-4fcd-960a-41e9c8e03a5c,1215,,,"[65.0, 59.1]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simão Mate,27122.0,Left Defensive Midfield,72,Levante UD,221,"['870485e1-abbf-46f5-8af1-fd2c56ecc3aa', 'a5ec1553-97f2-4555-9bc6-d9610a30c78a']",20,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:20.902,Carry,
,,,,,,"[65.6, 65.2]",,,,,,,,,,,,0.54616,,,,,,,,,,,,,,,,d36f2931-b02e-441a-809f-05217a3d2471,1218,,,"[65.6, 66.3]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,72,Levante UD,221,"['53a7d276-f9f2-4606-9147-ebc7260880bf', '76c9ef2e-a8c3-43e3-9639-d982644cae5c']",23,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:23.827,Carry,
,,,,,,"[56.5, 29.1]",,,,,,,,,,,,4.295966,,,,,,,,,,,,,,,,b405d9de-4d6a-4efb-930f-f7f4dfe52c1e,1221,,,"[66.7, 41.1]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joan Verdú Fernández,26211.0,Right Midfield,72,Levante UD,221,"['1a020db2-b7ca-44ec-9c10-d5f3dca7227c', 'd600d378-19b5-4afe-bdac-5e2ef7da5cda']",26,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:26.335,Carry,
,,,,,,"[73.4, 7.7]",,,,,,,,,,,,1.872958,,,,,,,,,,,,,,,,6f27877e-d294-47d5-ab10-2fdc43072249,1224,,,"[63.7, 10.2]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,72,Levante UD,221,"['6ebaece1-1022-4c97-a009-9f6b380d15d8', 'db66bcba-aabb-4f0d-b1e5-ae059f742b80']",32,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:32.194,Carry,
,,,,,,"[97.0, 7.8]",,,,,,,,,,,,3.476103,,,,,,,,,,,,,,,,26c10b50-681b-4f03-8484-2e2b03eb7f2f,1227,,,"[88.2, 4.5]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Left Midfield,72,Levante UD,221,"['8451e7d9-7412-4d84-8870-debbf8828660', 'ef522121-3f56-4d54-b552-6ec9bdd2bde2', 'fd1ba9df-4570-44d3-ba3e-908d6e0f498f']",35,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:35.424,Carry,True
,,,,,,"[35.9, 74.9]",,,,,,,,,,,,4.286506,,,,,,,,,,,,,,,,b1192ce4-0263-4472-97ef-b72e6f6305db,1231,,,"[23.1, 72.3]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Isaac Ajayi Success,6918.0,Right Wing,72,Levante UD,221,"['091fa2a5-1626-4f90-94f9-0187852460c0', 'f6968a4d-ba2a-4c61-92ef-49c8c113e6e1', 'fe5763af-2d77-4bae-a957-3f577e2c1099']",38,,,,,,,,,,,,,,,,,,Granada,1049,00:36:38.900,Carry,True
,,,,,,"[87.2, 8.1]",,,,,,,,,,,,3.077904,,,,,,,,,,,,,,,,53f81029-26ca-40a8-a47b-1c27068d03df,1235,,,"[83.6, 4.5]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Left Midfield,72,Levante UD,221,"['42bc4a60-7092-4cef-89a9-3163a118b3a4', 'e05ce5d4-fdfe-4ae3-8c42-4e3036ae35fe']",44,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:44.348,Carry,
,,,,,,"[100.1, 5.0]",,,,,,,,,,,,1.713356,,,,,,,,,,,,,,,,726ebc10-7263-424e-83f1-630acedad971,1238,,,"[96.7, 3.1]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,72,Levante UD,221,"['3514e3e2-ee15-4b30-9cd7-1d391b5d3361', '98ec291b-8189-4a2a-8d34-804105f5db06']",48,,,,,,,,,,,,,,,,,,Levante UD,221,00:36:48.889,Carry,
,,,,,,"[12.3, 7.3]",,,,,,,,,,,,2.134025,,,,,,,,,,,,,,,,7139f395-9000-49ee-813d-6ed0a92a8959,1241,,,"[8.3, 13.7]",3825896,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,72,Levante UD,221,"['3ae12f22-951b-4e27-b625-79d06258d03d', 'ff251518-1ebf-4e37-ab50-4526eb2bff4e']",55,,,,,,,,,,,,,,,,,,Granada,1049,00:36:55.823,Carry,
,,,,,,"[78.7, 59.4]",,,,,,,,,,,,0.167731,,,,,,,,,,,,,,,,7c7563b2-3c89-4fa1-8063-637dc3f2e132,1245,,,"[78.7, 59.4]",3825896,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,72,Levante UD,221,"['08ee7d5a-352d-441d-8400-716ef8fb1e5b', 'ffe6f432-f912-463d-bcdb-4a1392118412']",0,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:00.740,Carry,
,,,,,,"[74.0, 46.6]",,,,,,,,,,,,0.914212,,,,,,,,,,,,,,,,8929ecef-2332-4a0a-ab60-1368d1fc03bc,1249,,,"[70.9, 47.0]",3825896,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simão Mate,27122.0,Left Defensive Midfield,72,Levante UD,221,"['0ef2b7ac-0df2-4cf6-b594-b6857a81c1a0', '2fedd5ff-dd77-4ba4-a354-8efd20a8c5a7', 'a84992a7-be9c-49cb-aa8c-3e76bbd31c60', 'f93c1cda-c150-4570-86a1-10330ec2ffdd']",3,,,,,,,,,,,,,,,,,,Levante UD,221,00:37:03.065,Carry,True
,,,,,,"[53.6, 54.5]",,,,,,,,,,,,0.981227,,,,,,,,,,,,,,,,a1ff4200-6f2b-4f00-991c-1ee4e0d4f093,1259,,,"[52.0, 53.8]",3825896,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Alfonso Orbán Alegre,27480.0,Left Back,75,Levante UD,221,"['01ac1658-01e3-4252-9b70-418912cb09a4', '9aef590d-f9cd-403d-8f60-58a09cee02eb']",21,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:21.511,Carry,
,,,,,,"[51.1, 54.9]",,,,,,,,,,,,0.035911,,,,,,,,,,,,,,,,71a531c3-4522-479f-9e74-245033fef54f,1264,,,"[50.0, 51.6]",3825896,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Right Midfield,75,Levante UD,221,"['266801ea-3df0-4549-88c8-13d17bd4315b', 'e6685ba4-97e2-485e-af8b-a84fa0a67cc8']",23,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:23.244,Carry,
,,,,,,"[64.4, 15.1]",,,,,,,,,,,,3.077242,,,,,,,,,,,,,,,,8317e490-0181-4690-b63f-ba22d928532a,1274,,,"[64.2, 17.6]",3825896,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,76,Granada,1049,"['3afb86cd-3344-4fdc-98e2-dfe44c393251', 'ac8b0a57-592d-46ea-84a3-210b67b2019c', 'b4e2c486-b7bb-49af-9e60-e8b1875507f8']",32,,,,,,,,,,,,,,,,,,Granada,1049,00:38:32.377,Carry,True
,,,,,,"[86.5, 14.5]",,,,,,,,,,,,0.965464,,,,,,,,,,,,,,,,a478021a-0a52-4275-bab7-f761bf436a3d,1281,,,"[90.1, 15.7]",3825896,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssef El-Arabi,27109.0,Center Forward,77,Granada,1049,"['2ba6fa52-6f6c-4b72-b917-8819133c49fe', 'b180c97c-e7e2-49c6-a650-8b2095e32b36', 'd4c4ced7-a2cf-4183-ae20-710e4b9954a2', 'f440411d-1b94-406f-8dd5-a58e65751a1d']",59,,,,,,,,,,,,,,,,,,Granada,1049,00:38:59.239,Carry,True
,,,,,,"[43.2, 71.4]",,,,,,,,,,,,1.288812,,,,,,,,,,,,,,,,6b066061-b38e-4cd7-8ea9-ff889d149c83,1287,,,"[40.6, 71.6]",3825896,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Right Midfield,78,Levante UD,221,"['619f6e5d-9aaf-404c-afd8-4366903c59a5', '79b2de36-f86b-4f12-969a-f4c146227853']",2,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:02.022,Carry,
,,,,,,"[50.0, 25.8]",,,,,,,,,,,,0.538726,,,,,,,,,,,,,,,,028c9652-1097-4e3e-805b-44450c604a1d,1293,,,"[49.2, 26.4]",3825896,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,78,Levante UD,221,"['396300ff-aa1a-43b8-8e7d-18955220dde0', '4dbf6bc0-6cc0-4c20-a8a9-b2b36027f0a3', 'ba9d6b10-f013-4c2e-be71-a571abd28d22']",13,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:13.980,Carry,True
,,,,,,"[32.3, 22.8]",,,,,,,,,,,,0.884893,,,,,,,,,,,,,,,,f26e0283-9873-4d7e-9a3b-2b746a43219b,1297,,,"[34.0, 21.9]",3825896,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Left Center Back,78,Levante UD,221,"['60da1fe5-f8a7-4b86-a48b-ebfa78ba8649', '68fe73e4-1f2e-47a7-aa3a-062c9b863e41']",15,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:15.886,Carry,
,,,,,,"[22.3, 53.1]",,,,,,,,,,,,1.958022,,,,,,,,,,,,,,,,585796b7-0ac7-4db6-8f9c-59e064e92331,1300,,,"[26.4, 44.1]",3825896,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carl Medjani,27656.0,Right Center Back,78,Levante UD,221,"['2f694427-eb34-4fc2-86db-5389adabb572', '554dfb5e-154e-4e75-ad14-877763893b5a']",18,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:18.814,Carry,
,,,,,,"[34.3, 71.7]",,,,,,,,,,,,1.906827,,,,,,,,,,,,,,,,9cc7de85-65c1-444c-93ba-2120c68b6021,1303,,,"[34.3, 71.7]",3825896,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Back,78,Levante UD,221,"['11202015-31a1-4c20-87ad-3cbb8a4689b5', 'e77a4ef7-f0b9-4d5b-bb30-9b4ad1157738']",22,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:22.134,Carry,
,,,,,,"[28.1, 61.3]",,,,,,,,,,,,1.157007,,,,,,,,,,,,,,,,2df7ee58-25ee-496c-b247-6b78d2233e82,1306,,,"[28.4, 62.5]",3825896,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carl Medjani,27656.0,Right Center Back,78,Levante UD,221,"['230852a6-1993-499d-bdda-2cc16ba2698e', '64c71444-5e4b-4553-96ae-739c90b51920']",25,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:25.104,Carry,
,,,,,,"[36.5, 45.0]",,,,,,,,,,,,2.131214,,,,,,,,,,,,,,,,3fb1bd66-13a8-4122-b4c7-265b8e60124f,1309,,,"[36.5, 45.0]",3825896,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,78,Levante UD,221,"['b62926d7-c5b1-4881-8503-d4bd533e315a', 'de2b53df-fb6a-4761-8d9e-d7c883a32528']",27,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:27.423,Carry,
,,,,,,"[62.9, 65.0]",,,,,,,,,,,,0.920287,,,,,,,,,,,,,,,,160905f3-8c46-4730-8bed-4b0ee5440630,1312,,,"[63.1, 65.6]",3825896,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Right Midfield,78,Levante UD,221,"['42e0e589-044a-4b82-86d2-317b1e38c772', '96117a0f-1b80-41ca-9cfa-c829ef1522b9', 'b48bf21a-67bf-400d-8c6e-9e013ed6a20b']",30,,,,,,,,,,,,,,,,,,Levante UD,221,00:39:30.814,Carry,True
