ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba76312-471a-4de0-b7d4-2701cc084847,1974,,"[61.9, 33.5]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,117,Sevilla,213,['d227a0ff-3162-4b30-af8c-a24e0f35ee89'],19,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:19.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f88839-aa2a-434b-bbb4-17e3d88cb20f,1977,,"[53.7, 31.4]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Antonio Reyes Calderón,23816.0,Right Midfield,117,Sevilla,213,['868fc57a-5be2-40d9-9efa-1db3e1de3761'],20,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:20.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6a0b3bd-18ac-4e29-800f-ae6695a8d78b,1981,,"[83.5, 19.0]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Gameiro,6401.0,Center Forward,117,Sevilla,213,"['2515c188-7634-4632-a6ca-dcbe7b9875a9', '31e9b92f-dc7b-457c-bc9f-51cabf62b7d6']",23,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:23.456,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43be7c94-24da-452c-b216-2033125f4a7e,1984,,"[88.4, 2.3]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benoît Trémoulinas,27483.0,Left Back,117,Sevilla,213,['4d55d3f2-721a-4de0-b2c8-2a764cd553a2'],27,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:27.027,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e40d531-1e08-41f5-a4ce-fa198c181b9d,1988,,"[113.9, 22.4]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Gameiro,6401.0,Center Forward,117,Sevilla,213,['f62a3fd4-29bb-4c00-812b-7449085d9350'],30,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:30.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc61ec41-e0cb-4760-8bb4-c4bda5293613,1991,,"[103.8, 6.1]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio Reyes Calderón,23816.0,Right Midfield,118,Sevilla,213,['8a626560-a99f-4878-a73e-6c273ff0cb96'],39,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:39.144,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184dca64-b9ed-4eb2-b9b4-759c7a38b919,1995,,"[116.0, 12.1]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benoît Trémoulinas,27483.0,Left Back,118,Sevilla,213,['a5526e08-bf26-47cb-9a6c-70c2a1b3568b'],42,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:42.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349665fb-c72f-4b89-807d-314d658a9dee,1997,,"[4.5, 58.1]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,119,Real Madrid,220,['b457088f-50cd-471a-9740-bf21d16129f9'],43,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:43.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22eff000-7f85-4ec8-9ce9-a0f2e89ce98b,2000,,"[9.2, 70.1]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,119,Real Madrid,220,['a270d930-a541-4180-886f-c8c9b48e8b9a'],44,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:44.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a49e164-608f-4325-a5e3-e828d9916218,2005,,"[112.4, 14.5]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Trémoulinas,27483.0,Left Back,119,Real Madrid,220,['9ea24d75-d5bd-4e62-9c63-c7719973fba3'],46,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:46.125,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11beda8d-2bc3-458d-aa0b-a511a3d4acf8,2008,,"[115.6, 32.9]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,119,Real Madrid,220,['669bb303-0763-4dab-b24e-f49c9617c0a9'],49,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:49.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbb9cdd8-d552-48b5-9308-ba31c265b8f0,2012,,"[27.6, 28.4]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Center Midfield,119,Real Madrid,220,['b4019e68-f493-40b3-8d9a-67e846f3b42f'],52,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:52.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344b929a-bbe3-43c6-815f-4a56783b3213,2016,,"[9.9, 15.8]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,119,Real Madrid,220,['077cc7fc-2cc2-4ded-8f15-3f71131a65e8'],55,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:55.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62986d58-aedc-40fa-a9f2-70c157e36589,2019,,"[42.0, 70.5]",3825820,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,119,Real Madrid,220,['6a984b12-97cd-4361-b8b4-a1df6dff861e'],59,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:59.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d5ba00-284d-4e98-a902-3dcc52e60569,2022,,"[90.3, 71.4]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,119,Real Madrid,220,['ede4c8ff-9f1c-47b0-acfa-50e51df5016e'],5,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:05.140,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be7b94b1-81b2-451d-b430-4f079c398d16,2026,,"[96.5, 37.2]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,119,Real Madrid,220,['9be80fa8-dae6-45d1-8047-8e09d6bab385'],9,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:09.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caae1ace-cff6-43da-9f3d-a7f10af89d58,2032,,"[97.4, 48.5]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,119,Real Madrid,220,['8c55de62-b7c5-4d0c-a3de-a7bed2f3a241'],13,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:13.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5adf43db-face-4b95-9fb8-94c9ce38313c,2035,,"[100.1, 60.7]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,119,Real Madrid,220,['07cc1e2c-9978-418d-a8a5-00adfc1a9489'],16,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:16.079,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721e3a2-7ca4-4c29-b737-ec8b2c211fa4,2038,,"[107.4, 49.6]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,119,Real Madrid,220,['ae55d8e1-12ea-4b71-b24e-5b4f4731bd19'],16,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:16.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6306dd-48bf-4e78-b3c8-d8a45e554d88,2043,,"[93.3, 39.3]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,119,Real Madrid,220,['5d58b0ef-c013-4156-8b03-a2d9c01d79b7'],19,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:19.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7da53e8-6826-4670-a62b-a3296c510ce0,2049,,"[9.3, 65.6]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adil Rami,3253.0,Right Center Back,120,Sevilla,213,['99f76006-5cad-4b48-91c8-36aecc45a167'],33,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:06:33.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e961543-1da7-46fe-b9a0-a61873762861,2051,,"[35.4, 72.0]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Andújar Moreno,6672.0,Right Back,120,Sevilla,213,['9351bf6c-6fc4-4245-bf4d-8fbcd13ab802'],36,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:06:36.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832965c1-4aef-45ce-9d7a-b1c13f37c7bc,2054,,"[42.0, 50.6]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,120,Sevilla,213,['bd1c6adf-10a8-4a96-8541-f36618172cd5'],39,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:06:39.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,033e7389-7128-4ea0-a1d0-1cf1b425f537,2060,,"[50.1, 48.9]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Reyes Calderón,23816.0,Right Midfield,121,Sevilla,213,['95c16a3b-d9d7-41ae-8917-ec9b96bb888b'],48,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:06:48.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708ae629-5694-48ea-bbfe-0eb0cb02b254,2063,,"[83.7, 24.6]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,121,Sevilla,213,['62c09d76-977a-47ed-a229-3ca6202ae877'],53,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:53.308,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e01ae2b-4396-4250-8390-40bb079c4b53,2066,,"[104.9, 51.5]",3825820,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,121,Sevilla,213,['ef349fcb-a4dc-46d0-b437-b4fac0760d79'],56,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:56.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7137e757-ce6f-4bbf-b541-826363a6c85f,2076,,"[87.5, 46.6]",3825820,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,122,Real Madrid,220,['41c7a7ee-9759-42f7-8107-e21041e6e0af'],6,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:06.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563c2da-c011-4268-be57-d57cd4dd0a77,2079,,"[92.4, 78.2]",3825820,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Right Wing,122,Real Madrid,220,['6ddd1a0c-0d46-4aaa-baaa-6c5ff5b29c9a'],10,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:10.778,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd6446f-e772-4d7c-a04c-eef3583626e1,2082,,"[111.1, 28.4]",3825820,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,122,Real Madrid,220,['28bf8c2c-7c5d-4e40-a637-8da2e4c0af22'],15,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:15.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e74335c-4100-445e-b03b-b8bafdc9a902,2084,,"[3.1, 42.3]",3825820,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,122,Real Madrid,220,['1b5e15e0-c99f-4019-ae16-c10e356feead'],16,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:16.590,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f7b9bea-a491-4b4b-ac35-bf2cb1ed3bf8,2087,,"[96.7, 58.5]",3825820,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Gameiro,6401.0,Center Forward,122,Real Madrid,220,['d4674a05-edc2-4950-a4ee-8485e5e8f0d7'],24,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:24.102,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52045b4a-0447-47d4-9b83-b0556290c246,2092,,"[3.3, 36.7]",3825820,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,122,Real Madrid,220,['86b433c7-f210-45b7-ae9e-a1f1a14c5f06'],27,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:27.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b06e8ea-3ccd-412a-933d-6a0bcfb82f04,2094,,"[114.5, 76.5]",3825820,52,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Antonio Reyes Calderón,23816.0,Right Midfield,123,Sevilla,213,['ea406110-8028-4082-ae65-06e99c9ecfa8'],53,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:53.796,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e58b7d-748e-4195-b19c-77a564a5ade3,2097,,"[112.4, 45.1]",3825820,52,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,123,Sevilla,213,['0355bfe6-ce54-4533-a753-a863bae1edfe'],55,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:55.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62072eb-1030-4f7a-95d8-8f3b9a4a3c7f,2102,,"[34.1, 59.6]",3825820,53,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Karim Benzema,19677.0,Center Forward,124,Real Madrid,220,['bf3ca58d-3c74-475c-9cca-805cb877481c'],1,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:01.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bce64e6-ca1d-4099-b55d-dd8e84e9367b,2105,,"[57.6, 56.0]",3825820,53,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Danilo Luiz da Silva,3063.0,Right Back,124,Real Madrid,220,['f0addb8c-a1fc-49ae-8a27-e2cc79432810'],4,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:04.766,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588c5eb1-2188-4a14-bbcd-fbfe11660b1b,2108,,"[104.4, 33.5]",3825820,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,124,Real Madrid,220,['ba83b0ab-8b8c-4f75-a5ab-ab84ecded806'],10,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:10.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f37440f-7053-4872-a92e-f537fa4ddba5,2110,,"[4.8, 39.1]",3825820,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Rico González,6823.0,Goalkeeper,125,Sevilla,213,['e04c190a-5eb7-42c7-9a5c-7e75dd19947c'],11,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:11.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af69e405-7076-4ce3-967b-aaa176405379,2113,,"[42.8, 72.7]",3825820,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Reyes Calderón,23816.0,Right Midfield,125,Sevilla,213,['fb812c3a-5027-43c8-91e0-5ffe52e95ccf'],16,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:16.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ea9fb4-a179-4291-8a41-d869fc431bfe,2121,,"[77.3, 71.8]",3825820,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,125,Sevilla,213,['7536eabe-1b86-432f-ba1c-75565cf41e5f'],37,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:37.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00ac7b75-8fea-4a97-92c6-5c61da166e2b,2124,,"[76.9, 60.3]",3825820,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Reyes Calderón,23816.0,Right Midfield,125,Sevilla,213,['a62b0a45-6cbc-47e2-ab07-43728222cee9'],38,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:38.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fcce5ab-b3bb-4e8d-9f14-a305cc654e46,2131,,"[91.2, 77.2]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Reyes Calderón,23816.0,Right Midfield,126,Sevilla,213,['5737fde3-29d5-4d43-bd5d-1414b1fab843'],17,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:17.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91eda0a5-11ce-453d-a5e9-d31fb4fe85b1,2133,,"[78.1, 61.3]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,126,Sevilla,213,['8027f376-4559-4019-a5b3-8a600c8f780a'],19,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:19.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e0440ad-d6eb-4d7b-bed3-161312c3b026,2136,,"[115.8, 8.1]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Escudero Palomo,6718.0,Left Midfield,126,Sevilla,213,['38fd6638-da9f-4d7d-8e83-dbf8d8c913cd'],24,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:24.215,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb9a3fcc-44dd-4649-9ca6-8d6f5ccb7f64,2139,,"[114.5, 38.9]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,126,Sevilla,213,['f0c10845-ee8d-4217-9158-e3807ed6cf4b'],28,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:28.204,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e635fb6-0844-4e5b-8903-1cbf620f91ba,2144,,"[55.9, 42.7]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,126,Sevilla,213,['4557f9a6-d426-45e0-8b73-12a4863af8eb'],33,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:33.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588385ee-af4d-49d6-83f5-9e33c41ac698,2146,,"[22.9, 31.2]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,126,Sevilla,213,['4b177451-b42b-4f57-bbc2-42b8b4c18a25'],36,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:36.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb09596-6a7f-4b89-81e2-722ce1f36875,2149,,"[36.9, 22.8]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,126,Sevilla,213,['22d836e0-0214-419d-95a8-d315900882a6'],38,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:38.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b80f914-091c-4669-98fd-42838c4993e2,2152,,"[64.7, 4.9]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Escudero Palomo,6718.0,Left Midfield,126,Sevilla,213,['23dabbac-91ac-4b90-9b2d-c30fa315f822'],43,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:43.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53451fe9-7974-470c-8fec-c739dc5abb96,2158,,"[54.8, 13.6]",3825820,54,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,127,Sevilla,213,['a7fc0486-266c-4c0e-9d67-caf618ee3d32'],55,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:55.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a6cb79-3f2b-4abd-b22a-9c980857c0cb,2160,,"[36.4, 51.3]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adil Rami,3253.0,Right Center Back,127,Sevilla,213,['ac1525c6-7cd0-4579-a06e-43de31d47990'],0,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:00.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257e2fb6-567f-4a0d-b83b-f57741f1f13a,2163,,"[55.5, 48.3]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,127,Sevilla,213,['5965cc22-4584-400c-afb6-423df245f38a'],8,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:08.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7257de83-2894-4a41-9fcd-9817e9dd9895,2166,,"[37.7, 22.2]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,127,Sevilla,213,['b6e95c52-e0c4-46af-bf06-49ded8bea609'],11,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:11.032,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81f41f54-299d-4996-981d-7f6abca0b896,2169,,"[55.7, 2.3]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,127,Sevilla,213,['fb8f3f01-6990-4486-b841-ea923442dc14'],14,,,,,,,,,,,,,,,,,,,,Sevilla,213,00:10:14.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfefcb0d-a881-48cd-a7fc-dfc23af1e310,2171,,"[37.3, 73.1]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,128,Real Madrid,220,['a9e04cd0-e3dc-4cbd-a65e-f7e14ae817ac'],20,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:20.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3a7299d-e19f-4e6d-929e-b4db3069e787,2173,,"[8.6, 46.6]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keylor Navas Gamboa,5597.0,Goalkeeper,128,Real Madrid,220,['87b8ff0a-a857-4249-b4ba-bf8023e6695a'],23,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:23.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f874355-1349-4f77-a31e-468d34d17f74,2177,,"[49.7, 4.4]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,128,Real Madrid,220,['7e6e8592-3d10-41e8-a163-cc87e2a58c9f'],28,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:28.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7bed04a-617b-4838-a204-22dceebc6201,2179,,"[30.6, 22.6]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Left Center Back,128,Real Madrid,220,['14885573-7f73-4b8e-88e3-84f14a984a30'],30,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:30.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170da49-919b-4b92-9ceb-3af749d008cb,2182,,"[37.5, 36.3]",3825820,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,128,Real Madrid,220,['f3bf09af-57e4-44a5-a464-ce9373c53a4e'],32,,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:32.705,Ball Receipt*,
