bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.639998,,,,,,,,,,,ea7ca64e-7dfe-4c27-8d9c-9db049627cc2,2473,,"[62.8, 4.7]",3825630,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,140,RC Deportivo La Coruña,219,"['0aa4cc54-15bf-4329-ada8-a1f2c83f802c', '485ea04e-30b7-4a5f-aea8-eb437d497074']",35,,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:35.321,Pressure,
,,,,,,,,,,,,,,,,,0.759993,,,,,,,,,,,18fa768b-d1f5-457e-ad16-ff09360c24ee,2477,,"[63.1, 20.0]",3825630,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel San José Domínguez,6389.0,Right Defensive Midfield,140,RC Deportivo La Coruña,219,"['408806d4-24fb-4a59-9cf4-31801126b9e5', '4943c35b-8c17-4be0-8398-158d26be33b8', 'dc61bf7b-7d8f-4c31-acd5-e8cab7d5070d']",37,,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:37.401,Pressure,
,,,,,,,,,,,,,,,,,1.199993,,,,,,,,,,,9894ef14-a142-47fb-9a2d-e10238f0be56,2481,,"[54.7, 20.6]",3825630,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,140,RC Deportivo La Coruña,219,"['0dcc62dc-56e8-4cf0-90db-9d1c2f007134', '408806d4-24fb-4a59-9cf4-31801126b9e5']",39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:39.827,Pressure,
,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,99ec6c77-4f42-40b2-8217-377d9f675bdd,2510,,"[49.4, 28.9]",3825630,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Iñaki Williams Arthuer,6393.0,Right Wing,142,RC Deportivo La Coruña,219,"['18c7362c-6c9c-4459-a778-4ac167788e57', '267d0eeb-309e-4ba0-89be-e8c8ad9e30a3']",45,,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:45.091,Pressure,
,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,bea4a2a3-51c1-4da1-b004-19697f2a75ca,2529,,"[10.7, 25.1]",3825630,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Balenziaga Oruesagasti,6789.0,Left Back,142,RC Deportivo La Coruña,219,"['574a6157-16bd-46d8-b3af-51d2cd607169', '814f7315-0cfa-4405-a09b-9f7c98974de8']",5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:05.952,Pressure,
,,,,,,,,,,,True,,,,,,1.129133,,,,,,,,,,,1c0f59ed-9a16-48d3-bef7-e3e27f713f01,2547,,"[47.8, 32.9]",3825630,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,145,Athletic Club,215,['591bcc0e-8566-43f3-8399-ff8a1e2a2c1a'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:49.712,Pressure,
,,,,,,,,,,,,,,,,,2.759996,,,,,,,,,,,e2bd7e3d-7237-487d-a07a-391c0301890a,2565,,"[89.0, 70.0]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Right Wing,146,RC Deportivo La Coruña,219,"['677dbced-7acd-437f-9803-886bc2969e86', 'b7977de9-38d6-4465-8fac-8810286e0987']",8,,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:08.871,Pressure,
,,,,,,,,,,,True,,,,,,0.47184,,,,,,,,,,,955984a4-1376-476f-9310-457af2a87b73,2579,,"[67.9, 25.3]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Center Attacking Midfield,146,RC Deportivo La Coruña,219,['2d40dc88-936e-4bec-9eaf-eb04f900ea2f'],20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:20.842,Pressure,
,,,,,,,,,,,,,,,,,0.399998,,,,,,,,,,,99242063-9092-4199-8117-0e6ca528dbf7,2582,,"[52.0, 49.6]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aymeric Laporte,4353.0,Left Center Back,146,RC Deportivo La Coruña,219,,22,,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:22.308,Pressure,
,,,,,,,,,,,,,,,,,0.932465,,,,,,,,,,,ad90cd08-c2cb-4017-88d0-d06105c3b32f,2586,,"[62.3, 38.3]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Right Defensive Midfield,146,RC Deportivo La Coruña,219,"['1020eaca-3b29-490b-a8d8-c2dc3df12d44', '3c5c551c-9f48-4d40-b4f2-0b905f38572b']",25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:25.376,Pressure,
,,,,,,,,,,,True,,,,,,0.860128,,,,,,,,,,,84c73075-3b34-4468-91bd-1a176228f7ff,2589,,"[59.2, 41.4]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,146,RC Deportivo La Coruña,219,['1020eaca-3b29-490b-a8d8-c2dc3df12d44'],26,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:26.490,Pressure,
,,,,,,,,,,,True,,,,,,0.469394,,,,,,,,,,,f49e0841-4d6d-4446-af22-acd45009bdaf,2593,,"[48.1, 55.8]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,146,RC Deportivo La Coruña,219,['a114e2ad-7b14-4ae8-957b-83a840a05e56'],28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:28.172,Pressure,
,,,,,,,,,,,,,,,,,0.813938,,,,,,,,,,,d031e1f4-f807-4c6f-84bd-8d984a2be0be,2610,,"[97.2, 52.3]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,146,RC Deportivo La Coruña,219,"['6bdc50a6-cb98-44a4-a414-4c9f73149d76', '8ed8ff13-202f-4c83-8a2b-4de11a56f60a']",40,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:40.812,Pressure,
,,,,,,,,,,,,,,,,,2.559999,,,,,,,,,,,a3302773-628c-4536-9eda-ea99f58e1c76,2617,,"[18.1, 13.7]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,146,RC Deportivo La Coruña,219,['96eba1a3-1a93-40e5-89f4-812fff43dc94'],44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:44.859,Pressure,
,,,,,,,,,,,,,,,,,1.039996,,,,,,,,,,,1d3ca0eb-7a27-4cae-bb5c-930458724c97,2621,,"[19.8, 39.8]",3825630,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,146,RC Deportivo La Coruña,219,"['70b4eddc-063d-427f-9433-7ad13723e396', '9c68ac5f-799b-4367-a6a3-f817f9ca4bce']",50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:50.979,Pressure,
,,,,,,,,,,,True,,,,,,1.479996,,,,,,,,,,,751d1413-ba09-4c49-8db3-35fec5d63aff,2636,,"[58.3, 38.3]",3825630,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,148,RC Deportivo La Coruña,219,"['3270ba4d-a41c-45c9-8649-8245bbcb4d53', '8c1e7741-bd28-415c-b63a-d90e972959bc']",1,,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:01.399,Pressure,
,,,,,,,,,,,True,,,,,,1.079999,,,,,,,,,,,52297c51-7d92-412f-b52c-942226266ae4,2640,,"[55.9, 40.0]",3825630,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,148,RC Deportivo La Coruña,219,['3270ba4d-a41c-45c9-8649-8245bbcb4d53'],2,,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:02.279,Pressure,
,,,,,,,,,,,True,,,,,,0.895391,,,,,,,,,,,1d7b5200-b5f6-4f5f-9af0-83c66253ba3e,2669,,"[83.1, 23.3]",3825630,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,151,Athletic Club,215,['118baada-cca7-4ea1-bd3c-01bfb3437328'],22,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:22.837,Pressure,
,,,,,,,,,,,,,,,,,0.86281,,,,,,,,,,,797d72b1-44eb-492c-8e56-14a8f7d2da91,2673,,"[75.9, 28.2]",3825630,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,151,Athletic Club,215,['0184bc44-3cdf-4a48-94d7-7c3de968fa42'],25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:25.351,Pressure,
,,,,,,,,,,,,,,,,,0.8153,,,,,,,,,,,3a2ba346-f601-49a8-9152-83159e27fa82,2674,,"[75.4, 34.0]",3825630,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,151,Athletic Club,215,,26,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:26.636,Pressure,
,,,,,,,,,,,True,,,,,,1.479998,,,,,,,,,,,3c6f7464-b231-4205-bfe2-f599c33d6461,2679,,"[39.1, 42.9]",3825630,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,152,RC Deportivo La Coruña,219,['bcd3c4ca-4c97-4f68-93cd-4880ef6828ce'],32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:32.567,Pressure,
,,,,,,,,,,,True,,,,,,0.399996,,,,,,,,,,,7fa31e5a-3446-4606-b9a8-26ee4b0d1d9a,2680,,"[39.1, 44.9]",3825630,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,152,RC Deportivo La Coruña,219,,33,,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:33.727,Pressure,
,,,,,,,,,,,,,,,,,0.399998,,,,,,,,,,,582058ea-1919-42b2-bf7d-e45abf38e642,2710,,"[8.2, 70.8]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,156,RC Deportivo La Coruña,219,"['45a3b2e2-5d6c-4497-89e4-bf0773ad3f93', '9b6fca19-de23-4991-b0ea-cd24d66929d6', 'b0de53b1-4f57-4aca-acf7-deb4d154f078']",19,,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:19.116,Pressure,
,,,,,,,,,,,True,,,,,,1.057507,,,,,,,,,,,34f55d7d-3c39-4c45-8855-0841f3ea5388,2719,,"[107.1, 31.5]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Center Attacking Midfield,156,RC Deportivo La Coruña,219,['aed658da-90ca-485f-943e-fe34805d5826'],23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:23.249,Pressure,
,,,,,,,,,,,,,,,,,0.605061,,,,,,,,,,,bb08149c-fb44-4abb-88df-d17ca7077efa,2726,,"[86.8, 48.7]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,156,RC Deportivo La Coruña,219,['af8d7a6c-5bcd-4788-9faf-a6a7d8bf0061'],30,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:30.793,Pressure,
,,,,,,,,,,,,,,,,,0.479995,,,,,,,,,,,af8d7a6c-5bcd-4788-9faf-a6a7d8bf0061,2727,,"[32.2, 32.5]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sabin Merino Zuloaga,6666.0,Left Wing,156,RC Deportivo La Coruña,219,['bb08149c-fb44-4abb-88df-d17ca7077efa'],30,,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:30.942,Pressure,True
,,,,,,,,,,,True,,,,,,0.45182,,,,,,,,,,,59da4516-8e10-4cac-9bda-692a3f8d1cd6,2732,,"[93.5, 56.8]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,157,Athletic Club,215,['170e2a99-a2ce-44a5-930f-582dc59204c8'],32,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:32.658,Pressure,
,,,,,,,,,,,,,,,,,0.584864,,,,,,,,,,,3bdfce65-cf42-43e1-b16c-06853d0a01ba,2736,,"[53.9, 64.2]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,157,Athletic Club,215,['2a3a44c7-ce08-42c1-90bb-2b2e1908335f'],37,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:37.200,Pressure,
,,,,,,,,,,,True,,,,,,0.199999,,,,,,,,,,,d7512686-977a-4ccc-8dea-f0cc51df2005,2740,,"[66.2, 14.7]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sabin Merino Zuloaga,6666.0,Left Wing,158,RC Deportivo La Coruña,219,"['63e14295-7f94-4df6-b16e-4e588e4931b2', '7276678b-bcdc-43f8-a19b-bf896aefb410']",39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:39.102,Pressure,
,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,638a8df4-6794-4c27-bd25-7148659dd657,2757,,"[73.0, 61.6]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,158,RC Deportivo La Coruña,219,"['1060194a-d944-4551-a341-8bf22717b387', 'ad312a61-dadd-40e1-aba9-ab458389511e']",56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:56.804,Pressure,
,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,0544de5c-5d58-4dc1-8529-0d495c32e8bb,2763,,"[58.2, 61.6]",3825630,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,158,RC Deportivo La Coruña,219,"['8b35de0d-b113-4502-9bcb-3658c19521fd', 'bb538aff-2e5c-46a0-b2f1-efba51793cd6']",58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:58.987,Pressure,
,,,,,,,,,,,,,,,,,0.719996,,,,,,,,,,,d953d744-43b8-4173-bdb3-efc129393338,2776,,"[42.2, 2.0]",3825630,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,158,RC Deportivo La Coruña,219,['b2b41bb5-9389-4019-85da-241ee8fe4a4a'],9,,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:09.860,Pressure,
,,,,,,,,,,,,,,,,,0.639999,,,,,,,,,,,d5b5db5a-7dbe-4742-86cd-12083fbbcfc0,2793,,"[42.1, 24.7]",3825630,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,159,RC Deportivo La Coruña,219,"['22047866-9346-43c1-8006-4fba8b5edf10', '541b05ef-2391-4c6d-a943-219b021213fc']",39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:39.874,Pressure,
,,,,,,,,,,,,,,,,,0.585953,,,,,,,,,,,3a035e38-8872-4ea2-b55d-e0d86ed1b2ad,2825,,"[68.6, 18.2]",3825630,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fayçal Fajr,5724.0,Left Wing,160,Athletic Club,215,"['32907d8e-4cfb-4b2f-88fb-4726a9467da9', 'e5f72685-ceff-486c-9748-c23f3b802c89']",0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:00.981,Pressure,
,,,,,,,,,,,True,,,,,,0.319999,,,,,,,,,,,0be6ae72-d52a-412c-b4fb-e70fe3d7faca,2839,,"[44.3, 64.1]",3825630,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,161,RC Deportivo La Coruña,219,"['812aec3c-7700-40ca-884b-bf7238a91a7a', 'f461570b-807c-4c98-8dc6-8a2ca87ba567']",10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:10.976,Pressure,
,,,,,,,,,,,,,,,,,0.679995,,,,,,,,,,,3f0fe673-2fb6-45ed-b4fe-de486e3d46d7,2843,,"[33.4, 53.1]",3825630,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,161,RC Deportivo La Coruña,219,['cef95731-2ce2-449f-8ff2-e842ef740c04'],12,,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:12.096,Pressure,
,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,5e171f42-66a8-4a14-88d4-072e8adde894,2866,,"[6.8, 40.6]",3825630,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Right Center Back,162,RC Deportivo La Coruña,219,['9211c622-0005-4356-b613-08d910acf47d'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:47.345,Pressure,
,,,,,,,,,,,,,,,,,0.453419,,,,,,,,,,,4059a1fd-033e-42c3-8291-94bcf79fec0f,2875,,"[70.2, 66.2]",3825630,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,164,RC Deportivo La Coruña,219,,28,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:28.260,Pressure,
,,,,,,,,,,,,,,,,,0.134489,,,,,,,,,,,de134555-c466-4403-9106-847910ee901e,2895,,"[99.1, 5.2]",3825630,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,164,RC Deportivo La Coruña,219,,58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:58.733,Pressure,
,,,,,,,,,,,True,,,,,,0.983114,,,,,,,,,,,630cf63c-1392-43eb-9f3b-cc31d962ecc8,2903,,"[77.9, 11.5]",3825630,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,164,RC Deportivo La Coruña,219,"['25761a88-2440-499a-bc4c-ede2108378d6', '9a219cd4-aa9f-4f2d-896e-7ddd420a0465']",3,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:03.041,Pressure,
,,,,,,,,,,,True,,,,,,1.142083,,,,,,,,,,,cbdabd7d-0249-40b7-ad1e-042b78626a19,2909,,"[67.6, 6.5]",3825630,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Left Wing,164,RC Deportivo La Coruña,219,['4353c30b-75c8-44cf-885a-06879d07dd4a'],5,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:05.500,Pressure,
,,,,,,,,,,,True,,,,,,0.346466,,,,,,,,,,,bc01e8ee-06d4-45c4-ad8b-b13f3f229c50,2910,,"[69.4, 4.1]",3825630,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,164,RC Deportivo La Coruña,219,,6,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:06.429,Pressure,
,,,,,,,,,,,,,,,,,0.679998,,,,,,,,,,,b91191f5-eeba-4ec5-b8a2-a2fbdc64e47c,2928,,"[67.9, 63.3]",3825630,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,166,RC Deportivo La Coruña,219,['bbe35cfd-75a3-40be-ac7d-02ece55bdb80'],58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:58.933,Pressure,
,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,6bfcfe48-ccc6-4c0c-976e-536bcd4ea6ab,2935,,"[73.7, 58.6]",3825630,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,166,RC Deportivo La Coruña,219,['02fe3b9f-fa50-4e8d-ac22-4f637a05e277'],2,,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:02.989,Pressure,
,,,,,,,,,,,,,,,,,0.343015,,,,,,,,,,,9d969730-9e1c-401a-877d-1b468f1a5085,2938,,"[53.2, 23.9]",3825630,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,166,RC Deportivo La Coruña,219,,4,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:04.828,Pressure,
,,,,,,,,,,,,,,,,,0.519996,,,,,,,,,,,f478f547-0aa6-480d-b3f0-e087d8d89412,2959,,"[59.4, 7.6]",3825630,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sabin Merino Zuloaga,6666.0,Left Wing,166,RC Deportivo La Coruña,219,"['8f87d076-f747-41e5-9875-20e02a29b5f8', 'be14c59f-df95-4685-a5a0-fa7621c803ab']",36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:36.545,Pressure,
,,,,,,,,,,,,,,,,,0.639996,,,,,,,,,,,9a06764e-6ac0-4bb8-8478-f57049d83386,2972,,"[24.1, 74.2]",3825630,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Right Wing,166,RC Deportivo La Coruña,219,"['85a41bef-5d91-4057-a248-8ba14d75a457', '9bb90431-9a9d-4289-8d84-9873ad05572c', 'c8dd020b-9c7a-463d-9c09-215a746004dc']",48,,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:48.120,Pressure,
,,,,,,,,,,,,,,,,,1.472777,,,,,,,,,,,f7925cd5-5067-4892-b539-0332c2b5279b,2989,,"[94.0, 38.8]",3825630,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,166,RC Deportivo La Coruña,219,"['3f5e0ae8-a4d1-48b9-ab5b-52f37d206ce9', 'd53a4ce3-0881-4d35-be13-8aa0da88733f']",0,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:00.847,Pressure,
,,,,,,,,,,,True,,,,,,0.7303,,,,,,,,,,,fc333176-3dbf-4c91-b33a-e2dc35cf1ca7,2992,,"[89.7, 38.3]",3825630,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,166,RC Deportivo La Coruña,219,"['25893290-4528-4374-808e-7e66864f9199', '3f5e0ae8-a4d1-48b9-ab5b-52f37d206ce9']",3,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:03.776,Pressure,
,,,,,,,,,,,True,,,,,,1.389724,,,,,,,,,,,bcde5db8-5e2a-477d-a0c8-04f00aeb15ea,2997,,"[60.2, 51.4]",3825630,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,166,RC Deportivo La Coruña,219,['a0ab236f-379d-4ee4-9f93-53e42f85718c'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:07.681,Pressure,
,,,,,,,,,,,True,,,,,,3.52,,,,,,,,,,,7ef1b589-f21c-42a4-bca3-527a7d6c2537,3002,,"[88.5, 58.0]",3825630,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,168,RC Deportivo La Coruña,219,"['c8fe8ec2-2f35-4af9-9a31-36f999a94496', 'e5cb6ea9-e997-40b4-b6c0-0d1eba86c162']",55,,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:55.855,Pressure,
,,,,,,,,,,,,,,,,,1.250851,,,,,,,,,,,a2000086-b797-4685-af7c-554bb01cba1b,3021,,"[75.7, 16.2]",3825630,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,170,Athletic Club,215,['c14c5746-345f-4702-a39c-af0c08b6b714'],23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:23.169,Pressure,
,,,,,,,,,,,,,,,,,0.577051,,,,,,,,,,,e58e18e3-bfca-46a2-9850-e0a361a36593,3022,,"[74.5, 15.4]",3825630,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,170,Athletic Club,215,,23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:23.882,Pressure,
,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,dcb1e167-01fc-4779-965f-66e9ef296148,3033,,"[30.7, 16.9]",3825630,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,171,RC Deportivo La Coruña,219,"['83557ca1-3bff-4682-8d21-0f7c50e099a2', 'e67bc5eb-2983-4fcc-bf7e-c77e81d46667']",47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:47.027,Pressure,
,,,,,,,,,,,True,,,,,,1.072965,,,,,,,,,,,aaca8314-2a90-4739-a0a9-8c207c989c39,3057,,"[33.1, 58.6]",3825630,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,171,RC Deportivo La Coruña,219,"['74ba57c6-972f-46aa-9b69-cb5e69b41e17', 'a7b8c421-6ba6-4edb-a39b-659a358f3476']",10,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:10.047,Pressure,
